"any_fuel_type","asset_type","funding","class_class_bench","class_class_maint","class_maint_desc","class_class_meter","class_meter_desc","class_class_pm","class_pm_desc","class_class_rental","class_rental_desc","class_class_shop_sch","class_shop_desc","class_class_stds","class_stds_desc","color","delivery_date","depreciation_method","deprec_months_life","depr_cur_decline_bal","depr_mths_remaining","dept_dept_code","department_name","description","eq_equip_no","est_meter_at_replace","est_replace_cost","est_replace_mo","est_replace_yr","has_tachograph","in_service_date","last_fuel_date","last_meter_1_date","last_meter_1_reading","last_meter_source","last_pm_meter_1","last_pm_sched_date","last_pm_start_date","last_pm_start_meter_1","loc_assign_pm_loc","loc_assign_pm_loc_name","loc_assign_repr_loc","loc_assign_repr_loc_name","loc_last_fuel_loc","loc_last_fuel_loc_name","manufacturer","meter_1_at_delivery","meter_1_type","model","next_pm_sched_date","off_road_use","original_cost","own_lease_customer","pri_shop_priority","qty_open_work_orders","retire_date","sale_date","sale_price","salvage_value","status_codes","year","cab_axle_len","capy_cooling_system","capy_cooling_unit","capy_differential","capy_diff_unit","capy_fuel","capy_fuel_unit","capy_oil","capy_oil_unit","capy_transfer_case","capy_transmission","capy_trans_unit","capy_trf_case_unit","qty_axles","weight_gross","wheelbase","bc_spec_datetime","emg_class_id","take_home_asset"
"N","COMPONENT",,,"409-0000",,"409-0000",,"409-0000",,"409-0000",,"409-0000",,"409-0000",,,,"STRAIGHT LINE","36","0","36","0190","RECREATION","2011 STIHL FS110R TRIIMMER","DE1652","0","0","12","2014","N",,,"2011-12-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT",,,"STIHL","0","NONE","FS110R",,"N","277.46","OWNED","3","0",,"2012-01-02T00:00:00.000","0","30","DE","2011",,,,,,,,,,,,,,,,,,,
"N","COMPONENT",,,"409-0000",,"409-0000",,"409-0000",,"409-0000",,"409-0000",,"409-0000",,,,"STRAIGHT LINE","36","0","36","0190","RECREATION","2011 STIHL FS110R TRIIMMER","DE1646","0","0","12","2014","N",,,"2011-12-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT",,,"STIHL","0","NONE","FS110R",,"N","277.46","OWNED","3","0",,"2012-01-02T00:00:00.000","0","30","DE","2011",,,,,,,,,,,,,,,,,,,
"N","COMPONENT",,,"478-0000",,"478-0000",,"478-0000",,"478-0000",,"478-0000",,"478-0000",,,,"STRAIGHT LINE","120","0","120","0271","FIRE DEPARTMENT RESPONSE","2011 EVINRUDE JOHNSON E30DR MOTOR","18500","0","0","10","2021","N",,,"2011-10-25T00:00:00.000","0","EQUIPMENT MASTER","0","2021-07-09T00:00:00.000","2022-08-05T00:00:00.000","0","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT",,,"EVINRUDE","0","HOURS","E30DR","2023-08-05T00:00:00.000","N","5073.4","OWNED","3","1",,,"0","300","A","2011",,,,,,,,,,,,,,,,,,,
"N","COMPONENT",,,"999-0000",,"999-0000",,"999-0000",,"999-0000",,"999-0000",,"999-0000",,,,"STRAIGHT LINE","0","0","0","0167","NEW CONST & BLDG","MISC SERVICE","X0167","0","0",,,"N",,,"2011-09-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4104","LUBRITORIUM","4104","LUBRITORIUM",,,"UNKNOWN","0","MILES","N/A",,"N","0","OWNED","1","0",,,"0","0",,"1992",,,,,,,,,,,,,,,,,,,
"N","COMPONENT",,,"162-0600",,"162-0600",,"162-0600",,"162-0600",,"162-0600",,"162-0600",,,,"STRAIGHT LINE","84","0","84","0400","M.S.D.","09 KUBOTA RTV900 UTILITY VEHICLE","D92812","0","0","1","2017","N",,,"2010-01-07T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","3902","MSD-GALBRAITH","3902","MSD-GALBRAITH",,,"KUBOTA","0","HOURS","RTV900W6HA","2010-01-07T00:00:00.000","N","226406","OWNED","3","0",,,"0","500","DE","2009",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP","D680274","0","0",,,"N",,,"2009-02-06T00:00:00.000","115802","WORK ORDER","115721",,,"115721","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"CHEVROLET","115721","MILES","2500","2008-09-25T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"RENTAL/LEASE/FUEL CUSTOMER","490-0300",,"004-0500",,"490-0300",,"490-0300",,"490-0300",,"490-0300",,"UNKNOWN",,"STRAIGHT LINE","0","0","0","0190","RECREATION","VAN","DE190121","0","0",,,"N",,,"2008-07-29T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"DODGE","0","MILES","CARAVAN",,"N","0","OWNED","3","0",,"2008-07-29T00:00:00.000","0","0","DE","2008",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"MISCELLANEOUS EQ/MACHINERY","999-0000",,"999-0000",,"999-0000",,"999-0000",,"999-0000",,"999-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","POOL","FLEET SERVICES POOL","CHEVROLET 15 PASS VAN","DE190648","0","0",,,"N",,"2008-08-15T00:00:00.000","2008-06-12T00:00:00.000","2446","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0015","REEVES GOLF","CHEVROLET","0","MILES","G3500",,"N","0","OWNED","3","0",,"2009-08-15T00:00:00.000","0","0","DE","2007",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"MISCELLANEOUS EQ/MACHINERY","999-0000",,"999-0000",,"999-0000",,"999-0000",,"999-0000",,"999-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","POOL","FLEET SERVICES POOL","FORD 15 PASS VAN","DE190936","0","0",,,"N",,"2008-08-18T00:00:00.000","2008-06-03T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","FORD","0","MILES","E350",,"N","0","OWNED","3","0",,"2008-08-18T00:00:00.000","0","0","DE","2008",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0550",,"009-0550",,"999-0000",,"009-0550",,"009-0550",,"009-0550",,,,"STRAIGHT LINE","0","0","0","0190","RECREATION","LEASED 15 PASSENGER VAN","DE190191","70000","0","0","0","N",,"2006-08-18T00:00:00.000","2006-08-18T00:00:00.000","3000","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","UNKNOWN","0","MILES","UNKNOWN",,"N","0","OWNED","3","0","2006-09-01T00:00:00.000","2006-09-01T00:00:00.000","0","0","DE","2006",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0550",,"009-0550",,"999-0000",,"009-0550",,"009-0550",,"009-0550",,,,"STRAIGHT LINE","0","0","0","0190","RECREATION","LEASED 15 PASSENGER VAN","DE190190","70000","0",,,"N",,"2006-08-21T00:00:00.000","2006-08-21T00:00:00.000","6502","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","UNKNOWN","0","MILES","UNKNOWN",,"N","0","OWNED","3","0","2006-09-01T00:00:00.000","2006-09-01T00:00:00.000","0","0","DE","2006",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"POLICE/VEHICLE","908-0100",,"908-0100",,"908-0100",,"908-0100",,"908-0100",,"908-0100",,,,"STRAIGHT LINE","0","0","0","5200","CINCINNATI STATE","FORD CROWN VIC P PKG","5200175","50000","0",,,"N",,"2014-05-23T00:00:00.000","2012-01-24T00:00:00.000","146742","FUEL TICKET","141250","2008-11-28T00:00:00.000","2009-03-10T00:00:00.000","141250","9001","OUTSIDE AGENCY REPAIR","9001","OUTSIDE AGENCY REPAIR","0002","WATER WORKS","FORD","121661","MILES","CROWN VICTORIA","2009-09-10T00:00:00.000","N","0","OWNED","3","0",,,"0","0","A","2001",,,,,,"20","GAL",,,,,,,,,,"2007-05-07T00:00:00.000",,
"N","ASSET",,"SUV/SUBURBAN/EXPLORER","004-0800",,"004-0800",,"004-0800",,"004-0800",,"004-0800",,"004-0800",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD EXPLORER","DE6500735","70000","0",,,"N",,"2008-10-11T00:00:00.000","2008-08-09T00:00:00.000","74250","FUEL TICKET","73317",,,"73317","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0005","MSD MUDDY CREEK","FORD","0","MILES","EXPLORER",,"N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2004",,,,,,,,,,,,,,,,,,,
"N","ASSET",,,"006-0400",,"006-0400",,"006-0400",,"006-0400",,"006-0400",,"006-0400",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","FORD PANEL VAN","D680196","0","0",,,"N",,,"2008-05-01T00:00:00.000","106252","WORK ORDER","106252","2008-05-02T00:00:00.000","2008-05-03T00:00:00.000","106252","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","E250","2008-11-03T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1999",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"SEDANS - GENERAL","906-0000",,"906-0000",,"906-0000",,"906-0000",,"906-0000",,"906-0000",,"BLUE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","DODGE NEON","D680003","0","0",,,"N",,,"2008-04-28T00:00:00.000","49448","WORK ORDER","49448","2008-04-28T00:00:00.000","2008-04-30T00:00:00.000","49448","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"DODGE","49448","MILES","NEON","2008-10-30T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","2004",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PANEL VAN","D680284","0","0",,,"N",,,"2008-04-23T00:00:00.000","91550","WORK ORDER","91550","2008-04-19T00:00:00.000","2008-04-18T00:00:00.000","91550","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","91550","MILES","E150","2008-10-18T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PANEL VAN","D680257","0","0",,,"N",,,"2008-04-04T00:00:00.000","81146","WORK ORDER","81146","2008-04-04T00:00:00.000","2008-04-05T00:00:00.000","81146","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","E150","2008-10-05T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"SILVERS",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PANEL VAN","D680252","0","0",,,"N",,,"2008-04-05T00:00:00.000","85466","WORK ORDER","85466","2008-04-04T00:00:00.000","2008-04-05T00:00:00.000","85466","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","E150","2008-10-05T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PANEL VAN","D680256","0","0",,,"N",,,"2008-04-04T00:00:00.000","104490","WORK ORDER","104490","2008-04-04T00:00:00.000","2008-04-05T00:00:00.000","104490","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","E150","2008-10-05T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PANEL VAN","D680103","0","0",,,"N",,,"2008-04-04T00:00:00.000","65603","WORK ORDER","65603","2008-04-04T00:00:00.000","2008-04-05T00:00:00.000","65603","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","E150","2008-10-05T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1996",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"005-0400",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PANEL VAN","D680155","0","0",,,"N",,,"2008-04-04T00:00:00.000","44025","WORK ORDER","44025","2008-04-04T00:00:00.000","2008-04-04T00:00:00.000","44025","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","44025","MILES","E250","2008-10-04T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","2001",,,,,,,,,,,,,,,,,,,
"N","ASSET",,,"004-0400",,"004-0400",,"004-0400",,"004-0400",,"004-0400",,"004-0400",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PANEL VAN","D680234","0","0",,,"N",,,"2008-04-03T00:00:00.000","85082","WORK ORDER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","E150",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"RENTAL/LEASE/FUEL CUSTOMER","888-0000",,"888-0000",,"888-0000",,"888-0000",,"888-0000",,"888-0000",,,,"STRAIGHT LINE","0","0","0","3980","ENVIRONMENTAL SERVICES","HONDA","DE00223","0","0",,,"N",,"2012-01-25T00:00:00.000","2008-08-10T00:00:00.000","30070","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0009","PARK SINTON","HONDA","0","MILES","CIVIC",,"N","0","CUSTOMER","4","0",,"2014-04-07T00:00:00.000","0","0","DE","2008",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0400",,"009-0400",,"009-0400",,"009-0400",,"009-0400",,"009-0400",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","ECONOLINE VAN","D680279","0","0",,,"N",,,"2008-04-17T00:00:00.000","86074","WORK ORDER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","86073","MILES","E150",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"SWEEPER/SCRUBBER MID/SMALL","134-0300",,"134-0300",,"134-0300",,"134-0300",,"134-0300",,"134-0300",,,,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","JOHNSTON SWEEPER","D680264","0","0",,,"N",,,"2008-03-31T00:00:00.000","87020","WORK ORDER","0",,,"0","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT",,,"JOHNSTON","87020","HOURS","J3000",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP","D680183","0","0",,,"N",,,"2008-03-28T00:00:00.000","149278","WORK ORDER","149278",,,"149278","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","149778","MILES","F250",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","2001",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP","D680112","0","0",,,"N",,,"2008-03-26T00:00:00.000","127782","WORK ORDER","127782",,,"127782","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"CHEVROLET","127782","MILES","S10",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","2001",,,,,,,,,,,,,,,,,,,
"N","ASSET",,,"004-0050",,"004-0050",,"004-0050",,"004-0050",,"004-0050",,"004-0050",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP","D680222","0","0",,,"N",,,"2008-03-26T00:00:00.000","208211","WORK ORDER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"CHEVROLET","208211","MILES","2500",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1994",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"POLICE/VEHICLE","908-0100",,"908-0100",,"908-0100",,"908-0100",,"908-0100",,"908-0100",,,,"STRAIGHT LINE","0","0","0","5200","CINCINNATI STATE","FORD CROWN VIC P PKG","5200759","50000","0",,,"N",,"2015-01-15T00:00:00.000","2015-01-15T00:00:00.000","107610","FUEL TICKET","90933","2008-12-03T00:00:00.000","2008-11-20T00:00:00.000","90933","9001","OUTSIDE AGENCY REPAIR","9001","OUTSIDE AGENCY REPAIR","0002","WATER WORKS","FORD","0","MILES","CROWN VICTORIA","2009-05-20T00:00:00.000","N","0","OWNED","3","0",,,"0","0","A","2003",,,,,,"19","GAL",,,,,,,,,,"2007-05-01T00:00:00.000",,
"N","ASSET",,"SEDANS - GENERAL","905-0000",,"905-0000",,"905-0000",,"905-0000",,"905-0000",,"905-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","CONTOUR","D680176","0","0",,,"N",,,"2008-03-25T00:00:00.000","91216","WORK ORDER","91216",,,"91216","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","91216","MILES","FORD",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1997",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP","D680147","0","0",,,"N",,,"2008-03-22T00:00:00.000","126370","WORK ORDER","126370",,,"126370","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"CHEVROLET","126370","MILES","S10",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","2002",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP","D680188","0","0",,,"N",,,"2008-03-22T00:00:00.000","132697","WORK ORDER","132697",,,"132697","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"CHEVROLET","132697","MILES","S10",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP","D680204","0","0",,,"N",,,"2008-03-22T00:00:00.000","92329","WORK ORDER","92329",,,"92329","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"CHEVROLET","92329","MILES","S10",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0050",,"005-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP","D680130","0","0",,,"N",,,"2008-03-22T00:00:00.000","42246","WORK ORDER","42246",,,"42246","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"CHEVROLET","0","MILES","S10",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","2003",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP TRUCK","D680180","0","0",,,"N",,,"2008-03-21T00:00:00.000","52101","WORK ORDER","52101",,,"52101","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"CHEVROLET","52101","MILES","S10",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","2003",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","005-0000",,"004-0000",,"005-0000",,"005-0000",,"005-0000",,"005-0000",,"SILVER",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","PICKUP TRUCK","D680153","0","0",,,"N",,,"2008-03-27T00:00:00.000","130087","WORK ORDER","130087",,,"130087","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","130087","MILES","F150",,"N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1994",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"IMPOUND/VEHICLES",,,,,,,,,,,,,,,"STRAIGHT LINE","0","0","0","0222",,,"D28926","0","0",,,"N",,"2010-10-28T00:00:00.000","2011-01-27T00:00:00.000","130513","WORK ORDER","121145",,,"121145",,,,,"0004","MSD GEST STREET",,"0","MILES",,,"N","0","OWNED","3","0","2012-12-04T00:00:00.000","2012-12-04T00:00:00.000","0","0","SO","2002",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"IMPOUND/VEHICLES",,,,,,,,,,,,,,,"STRAIGHT LINE","0","0","0","0222",,,"S18925","0","0",,,"N",,"2011-07-05T00:00:00.000","2011-07-26T00:00:00.000","116317","WORK ORDER","115021","2010-10-16T00:00:00.000","2011-02-17T00:00:00.000","115021",,,,,"0004","MSD GEST STREET",,"0","MILES",,"2011-08-17T00:00:00.000","N","0","OWNED","3","0","2013-03-04T00:00:00.000",,"0","0","SO","2001",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD F150","DE6500202","70000","0",,,"N",,"2008-02-25T00:00:00.000","2007-03-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0007","TAYLOR CREEK","FORD","0","MILES","F150","2007-09-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1995",,,,,,"31","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD F350","DE6500474","70000","0",,,"N",,,"2007-03-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","F350","2007-09-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1994",,,,,,"92","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"SUV/SUBURBAN/EXPLORER","009-0900",,"009-0900",,"009-0900",,"009-0900",,"009-0900",,"009-0900",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD EXPEDITION","DE6500668","70000","0",,,"N",,,"2007-03-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","EXPEDITION","2007-09-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2006",,,,,,"29","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"UTILITY/WORK TRUCK","009-0700",,"009-0700",,"009-0700",,"009-0700",,"009-0700",,"009-0700",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD TACT","DE6500765","70000","0",,,"N",,"2007-11-21T00:00:00.000","2007-03-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT","0007","TAYLOR CREEK","FORD","0","MILES","TACT","2007-09-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1989",,,,,,"41","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"SEDANS - GENERAL","905-0000",,"905-0000",,"905-0000",,"905-0000",,"905-0000",,"905-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD TAURUS","DE6500403","60000","0",,,"N",,"2009-02-20T00:00:00.000","2008-08-04T00:00:00.000","100718","FUEL TICKET","95595","2008-02-06T00:00:00.000","2008-02-20T00:00:00.000","95595","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0007","TAYLOR CREEK","FORD","0","MILES","TAURUS","2008-08-20T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2000",,,,,,"21","GAL",,,,,,,"0",,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"POLICE/VEHICLE","908-0000",,"908-0000",,"908-0000",,"908-0000",,"908-0000",,"908-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD CROWN VICTORIA","DE6500860","50000","0",,,"N",,"2007-04-29T00:00:00.000","2007-04-29T00:00:00.000","4466","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0005","MSD MUDDY CREEK","FORD","0","MILES","CROWN VICTORIA","2007-06-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2001",,,,,,"21","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
