"type","name","description","visits","creation_date","downloads","publication_stage","api_endpoint","provenance","last_data_updated_date","uid","owner","owner_uid","audience","approval_status","url","domain","derived_view","row_count"
"filter","Oct-Dec","All Permits from Cincinnati Building Department from 2012","1623","20150706000000","381","published","https://data.cincinnati-oh.gov/resource/49ud-9udh.json","community","2022-08-28T00:00:00.000","49ud-9udh","Carly","rgdu-hae4","public","approved","https://data.cincinnati-oh.gov/d/49ud-9udh","data.cincinnati-oh.gov","Yes",
"filter","Cincy Data no negatives","Data Description: This data set contains all records of payments made to vendors by the City of Cincinnati from fiscal year 2014 to present. It includes information such as the department who paid for the service, the reason for payment, and vendor name.

Data Creation: This data is pulled directly from the City's financial software; which centralizes all department financial transactions city wide.   

Data Created By: The Cincinnati Financial System (CFS)

Refresh Frequency: Weekly

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this data set.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","89","20200729000000","3","published","https://data.cincinnati-oh.gov/resource/8rhp-tzhn.json","community","2022-08-28T00:00:00.000","8rhp-tzhn","Thurmanc2","t3x4-kcxc","public","approved","https://data.cincinnati-oh.gov/d/8rhp-tzhn","data.cincinnati-oh.gov","Yes",
"visualization","Untitled Visualization - Based on City of Cincinnati Employees w/ Salaries","This dataset lists all current City of Cincinnati employees, including full names, department, position title, full-time employee status, employee age range, employee race, and annual salary rate. <br /><br />The source of this data is the City's Human Resources Information System (CHRIS).<br /><br />This dataset is updated daily.","496","20180103000000","6","published","https://data.cincinnati-oh.gov/resource/tgrb-egm2.json","community","2022-08-28T00:00:00.000","tgrb-egm2","Anne Smith","tanx-4uc5","public","approved","https://data.cincinnati-oh.gov/d/tgrb-egm2","data.cincinnati-oh.gov","Yes",
"chart","Non Neg data set","Data Description: This data set contains all records of payments made to vendors by the City of Cincinnati from fiscal year 2014 to present. It includes information such as the department who paid for the service, the reason for payment, and vendor name.

Data Creation: This data is pulled directly from the City's financial software; which centralizes all department financial transactions city wide.   

Data Created By: The Cincinnati Financial System (CFS)

Refresh Frequency: Weekly

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this data set.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","74","20200730000000","0","published","https://data.cincinnati-oh.gov/resource/e898-uxfi.json","community","2022-08-28T00:00:00.000","e898-uxfi","Fatima Ndiaye","dh37-d8p7","public","approved","https://data.cincinnati-oh.gov/d/e898-uxfi","data.cincinnati-oh.gov","Yes",
"dataset","City of Cincinnati Department Information","Data Description: This data set includes department names, current directors, department code, and the web URL to the departments main website and contact information. Department codes are derived from CFS and can be used to join this information with other department level data.

Data Creation: This data set is maintained and collected by OPDA

Data Created By: OPDA

Refresh Frequency: Daily

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","1043","20181004000000","166","published","https://data.cincinnati-oh.gov/resource/txnn-6e6x.json","official","2022-08-28T00:00:00.000","txnn-6e6x","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/txnn-6e6x","data.cincinnati-oh.gov","No","28"
"chart","payments above 200,000 USD","Data Description: This data set contains all records of payments made to vendors by the City of Cincinnati from fiscal year 2014 to present. It includes information such as the department who paid for the service, the reason for payment, and vendor name.

Data Creation: This data is pulled directly from the City's financial software; which centralizes all department financial transactions city wide.   

Data Created By: The Cincinnati Financial System (CFS)

Refresh Frequency: Weekly

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this data set.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","86","20200730000000","0","published","https://data.cincinnati-oh.gov/resource/kihi-rj4k.json","community","2022-08-28T00:00:00.000","kihi-rj4k","Ashley Collins","mz4x-ctvs","public","approved","https://data.cincinnati-oh.gov/d/kihi-rj4k","data.cincinnati-oh.gov","Yes",
"dataset","Current Greenspace Plan Cleanings","Data Description: This dataset is a record of the Department of Public Services’ greenspace site cleanings as driven by the current Greenspace Maintenance Plan (implemented spring 2018). This data is for site cleanings from January 2016 to present.

Data Creation: Data is recorded by DPS for each cleaning performed

Data Created By: DPS

Refresh Frequency: Daily

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/wh9h-zdqz

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).","648","20180524000000","145","published","https://data.cincinnati-oh.gov/resource/isji-aqp7.json","official","2022-08-28T00:00:00.000","isji-aqp7","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/isji-aqp7","data.cincinnati-oh.gov","No","20851"
"dataset","Streetcar Blockages and Delays","Data Description: This data set is a log of any instance that causes a delay within the streetcar system where a streetcar is physically blocked from moving. A blockage is defined as any delay that exceeds 2 minutes and is not caused due to heavy traffic. While blockages can occur at any point along the track, the data is tracked by location at the intersection or mid-block.

Data Creation: TransDev

Data Created By: TransDev

Refresh Frequency: Daily 

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/Streetcar-Blockages-and-Delays/iq5g-qgvu/

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","706","20190724000000","149","published","https://data.cincinnati-oh.gov/resource/2yd8-z8bq.json","official","2022-08-28T00:00:00.000","2yd8-z8bq","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/2yd8-z8bq","data.cincinnati-oh.gov","No","9208"
"filter","GreaterThen200000","Data Description: This data set contains all records of payments made to vendors by the City of Cincinnati from fiscal year 2014 to present. It includes information such as the department who paid for the service, the reason for payment, and vendor name.

Data Creation: This data is pulled directly from the City's financial software; which centralizes all department financial transactions city wide.   

Data Created By: The Cincinnati Financial System (CFS)

Refresh Frequency: Weekly

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this data set.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","82","20200730000000","1","published","https://data.cincinnati-oh.gov/resource/mibz-99v7.json","community","2022-08-28T00:00:00.000","mibz-99v7","breedingj2","d848-w5u5","public","approved","https://data.cincinnati-oh.gov/d/mibz-99v7","data.cincinnati-oh.gov","Yes",
"chart","Types of Force Used Across Suspect Race","Use of force can generally be defined as the means of compelling compliance or overcoming resistance to an officer’s command(s) in order to protect life or property or to take a person into custody.<br /><br />This dataset is updated daily.<br /><br /><br /><br />DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","338","20180131000000","4","published","https://data.cincinnati-oh.gov/resource/iqff-vhup.json","community","2022-08-28T00:00:00.000","iqff-vhup","MSteele","a22x-2fa3","public","approved","https://data.cincinnati-oh.gov/d/iqff-vhup","data.cincinnati-oh.gov","Yes",
"filter","applydate_jan-mar","All Permits from Cincinnati Building Department from 2012","844","20150706000000","288","published","https://data.cincinnati-oh.gov/resource/giuq-xv7f.json","community","2022-08-28T00:00:00.000","giuq-xv7f","Carly","rgdu-hae4","public","approved","https://data.cincinnati-oh.gov/d/giuq-xv7f","data.cincinnati-oh.gov","Yes",
"dataset","City of Cincinnati Expenses by Object Code","Data Description: This data set contains all City of Cincinnati expenses by object code and day. The object code is the descriptor explaining the nature of the expense (personnel; overtime; office supplies; etc.) 

Data Creation: This data is pulled directly from the City's financial software; which centralizes all department financial transactions city wide.   

Data Created By: The Cincinnati Financial System (CFS)

Refresh Frequency: Daily

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/City-Spending/cuw9-nu34/ 

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","1500","20180125000000","377","published","https://data.cincinnati-oh.gov/resource/55e3-bbia.json","official","2022-08-28T00:00:00.000","55e3-bbia","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/55e3-bbia","data.cincinnati-oh.gov","No","1144688"
"filter","Habits Cafe","All Cincinnati 311 (Non-Emergency) Service Requests from 2012","678","20170804000000","127","published","https://data.cincinnati-oh.gov/resource/6jwv-p9tr.json","community","2022-08-28T00:00:00.000","6jwv-p9tr","gatewksbury","w8a2-tg86","public","approved","https://data.cincinnati-oh.gov/d/6jwv-p9tr","data.cincinnati-oh.gov","Yes",
"dataset","City of Cincinnati Vendor Payments","Data Description: This data set contains all records of payments made to vendors by the City of Cincinnati from fiscal year 2014 to present. It includes information such as the department who paid for the service, the reason for payment, and vendor name.

Data Creation: This data is pulled directly from the City's financial software; which centralizes all department financial transactions city wide.   

Data Created By: The Cincinnati Financial System (CFS)

Refresh Frequency: Weekly

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this data set.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","3524","20160201000000","783","published","https://data.cincinnati-oh.gov/resource/qrj9-83t8.json","official","2022-08-28T00:00:00.000","qrj9-83t8","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/qrj9-83t8","data.cincinnati-oh.gov","No","769579"
"filter","Cincinnati Building Permits","All Permits from Cincinnati Building Department from 2012","810","20161004000000","341","published","https://data.cincinnati-oh.gov/resource/r6nf-qdag.json","community","2022-08-28T00:00:00.000","r6nf-qdag","Drew Sullivan","gsh6-kq8k","public","approved","https://data.cincinnati-oh.gov/d/r6nf-qdag","data.cincinnati-oh.gov","Yes",
"filter","new buildings","Cincinnati Building Permits that have been applied for since January 1, 2010.","333","20190702000000","61","published","https://data.cincinnati-oh.gov/resource/mrt7-uxxq.json","community","2022-08-28T00:00:00.000","mrt7-uxxq","Arundhati","ducp-k6bk","public","approved","https://data.cincinnati-oh.gov/d/mrt7-uxxq","data.cincinnati-oh.gov","Yes",
"dataset","Customer Service Requests (CSRs)","Data Description: This dataset contains all Customer/Citizen Service Request (CSR) records for all City of Cincinnati departments. Data set includes close time, service request type, service request group, current service request status, and time resolved/closed. A Citizen Service Requests (CSR) gives Cincinnati residents the opportunity to submit service request for concerns like furniture pick-up, tall grass and pothole repairs. Using the Fix It Cincy! Mobile App, the customer service request online portal and the hotline (513-591-6000), citizen service requests are routed directly to City departments to be completed.

Data Creation: Data is generated when a CSR is submitted through mobile app, online portal, or through the hotline

Data Created By: DPS

Refresh Frequency: Daily

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/Customer-Service-Citizen-Service-Request-CSR-/ve9a-xare

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","1893","20161205000000","369","published","https://data.cincinnati-oh.gov/resource/gcej-gmiw.json","official","2022-08-28T00:00:00.000","gcej-gmiw","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/gcej-gmiw","data.cincinnati-oh.gov","No","1711451"
"dataset","Cincinnati Building Permits Timeline","Data Description: This data set contains date stamps to track the progress of Buildings & Inspections workflow. This includes building permits (residential, commercial, non-stand, other), pre-development meetings, and zoning related approvals.

Data Creation: This data set is maintained by the Cincinnati Area Geographic Information Systems (CAGIS) and individual City departments.

Data Created By: Cincinnati Area Geographic Information Systems (CAGIS) 

Refresh Frequency: Daily

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this data set.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","842","20170725000000","174","published","https://data.cincinnati-oh.gov/resource/94uh-66xv.json","official","2022-08-28T00:00:00.000","94uh-66xv","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/94uh-66xv","data.cincinnati-oh.gov","No","117817"
"dataset","Private Lot Abatement Program","Data Description: The Private Lot Abatement Program (PLAP) is a program of cleaning and abatement of private lots through code enforcement. Properties that have received multiple citations for the same violation without response are included in PLAP for abatement and ongoing maintenance by the Neighborhood Operations Division (NOD) of the Department of Public Services (DPS)

Data Creation: Abatements and cleanings of PLAP properties are recorded by NOD

Data Created By: DPS

Refresh Frequency: Daily

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/Private-Lot-Abatement-Program-PLAP-/55ef-pfz7/

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","812","20161205000000","912","published","https://data.cincinnati-oh.gov/resource/pk9w-99n6.json","official","2022-08-28T00:00:00.000","pk9w-99n6","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/pk9w-99n6","data.cincinnati-oh.gov","No","14562"
"filter","Inspections","All Permits from the Cincinnati Health Department from 2012","1507","20151118000000","1196","published","https://data.cincinnati-oh.gov/resource/d497-utex.json","community","2022-08-28T00:00:00.000","d497-utex","brewinrm","wapq-36xc","public","approved","https://data.cincinnati-oh.gov/d/d497-utex","data.cincinnati-oh.gov","Yes",
"filter","campus only","All Permits from the Cincinnati Health Department from 2012","836","20160328000000","223","published","https://data.cincinnati-oh.gov/resource/a9qy-8pp4.json","community","2022-08-28T00:00:00.000","a9qy-8pp4","Mark_Wert","39pm-dpj4","public","approved","https://data.cincinnati-oh.gov/d/a9qy-8pp4","data.cincinnati-oh.gov","Yes",
"filter","Core Permits","Cincinnati Building Permits that have been applied for since January 1, 2010.","907","20180524000000","59","published","https://data.cincinnati-oh.gov/resource/qj7a-5n2y.json","community","2022-08-28T00:00:00.000","qj7a-5n2y","Brian_Planalp","iabj-dh2m","public","approved","https://data.cincinnati-oh.gov/d/qj7a-5n2y","data.cincinnati-oh.gov","Yes",
"dataset","Vision Zero Projects","Data Description: Vision Zero is a strategy to eliminate all traffic-related deaths and severe injuries, while increasing safe, healthy, equitable mobility for all. This data set is a log of funded projects through the Vision Zero Initiative from 2019 to present.  

For more information on the City's Vision Zero Initiative visit: https://www.cincinnati-oh.gov/visionzero/

Data Creation: Manual collection by the Department of Transportation and Engineering

Data Created By: Department of Transportation and Engineering

Refresh Frequency: This data is updated as projects are planned or completed.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/8icv-g4s9

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","633","20190731000000","127","published","https://data.cincinnati-oh.gov/resource/qwp2-sism.json","official","2022-08-28T00:00:00.000","qwp2-sism","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/qwp2-sism","data.cincinnati-oh.gov","No","167"
"chart","Data Task 2 (0)","Data Description: This data set contains all records of payments made to vendors by the City of Cincinnati from fiscal year 2014 to present. It includes information such as the department who paid for the service, the reason for payment, and vendor name.

Data Creation: This data is pulled directly from the City's financial software; which centralizes all department financial transactions city wide.   

Data Created By: The Cincinnati Financial System (CFS)

Refresh Frequency: Weekly

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this data set.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","64","20200727000000","0","published","https://data.cincinnati-oh.gov/resource/xbqf-8gkx.json","community","2022-08-28T00:00:00.000","xbqf-8gkx","Sam Pangallo","r65d-p8kw","public","approved","https://data.cincinnati-oh.gov/d/xbqf-8gkx","data.cincinnati-oh.gov","Yes",
"dataset","PDI (Police Data Initiative) Traffic Stops (All Subjects)","Data Description: This dataset captures all subjects of traffic stops involving motor vehicles. Time of incident, officer assignment, race/sex of stop subject, and outcome of the stop (""Action taken"") are also included in this data. Individual traffic stops may populate multiple data rows to account for multiple subjects and multiple outcomes: ""interview number"" is the unique identifier for every one (1) traffic stop.
 
Data Creation: Cincinnati Police Department (CPD) officers record all traffic stops involving motor vehicles via Contact Cards. Contact Cards are completed every time a CPD officer stops vehicles or pedestrians. The use of Contact Cards came out of the Collaborative Agreement.

Data Created By: The source of this data is the Cincinnati Police Department.

Refresh Frequency: This data is updated daily.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/h48j-wkz6

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad

Disclaimer: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","1607","20170301000000","483","published","https://data.cincinnati-oh.gov/resource/ktgf-4sjh.json","official","2022-08-28T00:00:00.000","ktgf-4sjh","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/ktgf-4sjh","data.cincinnati-oh.gov","No","1173895"
"dataset","Customer Service Requests (CSR) Survey Feedback Responses","Data Description: This data set contains a record of all Citizen Service Requests (CSRs) feedback survey responses. When CSRs are closed out by the City, customers who provide an email address are automatically sent a notification that their work has been completed, as well as a link to a customer service satisfaction survey. Customers are able to provide feedback on work completion, satisfaction level, and any additional information. No identifying personal customer/citizen information (name, contact information, or additional comments) is included in this data.

Data Creation: Data generated when CSR feedback surveys are submitted

Data Created By: DPS

Refresh Frequency:

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/Customer-Service-CSR-Satisfaction/ks8a-xggj/

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","964","20161205000000","229","published","https://data.cincinnati-oh.gov/resource/umfh-cri7.json","official","2022-08-28T00:00:00.000","umfh-cri7","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/umfh-cri7","data.cincinnati-oh.gov","No","30864"
"filter","Trash/Litter/Grass Complaint by Neighborhood","This data set contains all code enforcement data, including abandoned vehicles; building code enforcement; demolition program; property enforcement; and zoning enforcement. This includes complaints, inspections, and violations from both residential and commercial properties. 

The content of this data is entered and updated by respective enforcing agencies, and is maintained and stored by the Cincinnati Area Geographic Information Systems consortium (CAGIS). 

This dataset includes data from 1999 through present. Data is refreshed daily.","1111","20180413000000","143","published","https://data.cincinnati-oh.gov/resource/i6qh-54x8.json","community","2022-08-28T00:00:00.000","i6qh-54x8","Sam Plante","yhxv-5r5c","public","approved","https://data.cincinnati-oh.gov/d/i6qh-54x8","data.cincinnati-oh.gov","Yes",
"filter","Amount Greater Than 200,000","Data Description: This data set contains all records of payments made to vendors by the City of Cincinnati from fiscal year 2014 to present. It includes information such as the department who paid for the service, the reason for payment, and vendor name.

Data Creation: This data is pulled directly from the City's financial software; which centralizes all department financial transactions city wide.   

Data Created By: The Cincinnati Financial System (CFS)

Refresh Frequency: Weekly

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this data set.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","293","20200722000000","40","published","https://data.cincinnati-oh.gov/resource/69p6-wj3u.json","community","2022-08-28T00:00:00.000","69p6-wj3u","SIerra","yezm-7i36","public","approved","https://data.cincinnati-oh.gov/d/69p6-wj3u","data.cincinnati-oh.gov","Yes",
