"business_name","website","ethnicity","gender","cert_type","action","cert_status","address","city","state","zip","longitude","latitude","neighborhood"
"BREWSTER PUMPING LLC","WWW.JOSTINCONSTRUCTION.COM/BREWSTERPUMPINGASP","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","2335 FLORENCE AV","CINCINNATI","OH","45206","-84.4928167067838","39.1237294382624","WALNUT HILLS"
"BRIGHTER DAY OUTDOOR SERVICES LLC.","HTTP://BRIGHTERDAYOUTDOORSERVICE.COM","BLACK","MALE","ELBE","NEW","ACTIVE","7942 GLEN ORCHARD DR","CINCINNATI","OH","45237","-84.4583444282031","39.2091526929335","ROSELAWN"
"BRIGHTER DAY OUTDOOR SERVICES LLC.","HTTP://BRIGHTERDAYOUTDOORSERVICE.COM","BLACK","MALE","MBE","NEW","ACTIVE","7942 GLEN ORCHARD DR","CINCINNATI","OH","45237","-84.4583444282031","39.2091526929335","ROSELAWN"
"BRIGHTER DAY OUTDOOR SERVICES LLC.","HTTP://BRIGHTERDAYOUTDOORSERVICE.COM","BLACK","MALE","SBE","NEW","ACTIVE","7942 GLEN ORCHARD DR","CINCINNATI","OH","45237","-84.4583444282031","39.2091526929335","ROSELAWN"
"BRIGHTER DAY OUTDOOR SERVICES LLC.","HTTP://BRIGHTERDAYOUTDOORSERVICE.COM","BLACK","MALE","SLBE","NEW","ACTIVE","7942 GLEN ORCHARD DR","CINCINNATI","OH","45237","-84.4583444282031","39.2091526929335","ROSELAWN"
"BYER STEEL, INC.","HTTP://BYERSTEEL.COM",,,"WBE","NEW","ACTIVE","200 W NORTH BEND RD","CINCINNATI","OH","45216","-84.4825343038995","39.1999730353304","CARTHAGE"
"C H SMITH & ASSOCIATES, LLC","HTTP://WWW.SCALESTRATEGICSOLUTIONS.COM","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","1329 EAST KEMPER RD","SPRINGDALE","OH","45246","-84.4492452724129","39.2852619318875","Outside City Limits"
"C H SMITH & ASSOCIATES, LLC","HTTP://WWW.SCALESTRATEGICSOLUTIONS.COM","BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","1329 EAST KEMPER RD","SPRINGDALE","OH","45246","-84.4492452724129","39.2852619318875","Outside City Limits"
"C H SMITH & ASSOCIATES, LLC","HTTP://WWW.SCALESTRATEGICSOLUTIONS.COM","BLACK","FEMALE","SBE","RENEWAL","ACTIVE","1329 EAST KEMPER RD","SPRINGDALE","OH","45246","-84.4492452724129","39.2852619318875","Outside City Limits"
"C H SMITH & ASSOCIATES, LLC","HTTP://WWW.SCALESTRATEGICSOLUTIONS.COM","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","1329 EAST KEMPER RD","SPRINGDALE","OH","45246","-84.4492452724129","39.2852619318875","Outside City Limits"
"C ROBINSON ASSOCIATES, INC.","HTTP://WWW.CROBINSONASSOCIATES.COM","BLACK","FEMALE","MBE","NEW","ACTIVE","201 E 5TH ST","CINCINNATI","OH","45202","-84.5093929156609","39.1014505544626","DOWNTOWN"
"C ROBINSON ASSOCIATES, INC.","HTTP://WWW.CROBINSONASSOCIATES.COM","BLACK","FEMALE","MWBE","NEW","ACTIVE","201 E 5TH ST","CINCINNATI","OH","45202","-84.5093929156609","39.1014505544626","DOWNTOWN"
"C ROBINSON ASSOCIATES, INC.","HTTP://WWW.CROBINSONASSOCIATES.COM","BLACK","FEMALE","WBE","NEW","ACTIVE","201 E 5TH ST","CINCINNATI","OH","45202","-84.5093929156609","39.1014505544626","DOWNTOWN"
"CAMP WASHINGTON HARDWARE","HTTP://WWW.CAMP-WASHINGTON.ORG","CAUCASIAN","MALE","SLBE","RENEWAL","ACTIVE","2915 COLERAIN AV","CINCINNATI","OH","45225","-84.5369149025884","39.1353379226498","CAMP WASHINGTON"
"CHARLES M ELBE",,"CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","3302 CAMVIC TER","CINCINNATI","OH","45211","-84.6034934385611","39.1621632785358","Outside City Limits"
"CHARNA HOWELL",,"BLACK","FEMALE","MBE","NEW","ACTIVE","110 ANGELS WAY","CINCINNATI","OH","45217","-84.4993696040981","39.1635631028018","Outside City Limits"
"CHARNA HOWELL",,"BLACK","FEMALE","MWBE","NEW","ACTIVE","110 ANGELS WAY","CINCINNATI","OH","45217","-84.4993696040981","39.1635631028018","Outside City Limits"
"CHARNA HOWELL",,"BLACK","FEMALE","SBE","NEW","ACTIVE","110 ANGELS WAY","CINCINNATI","OH","45217","-84.4993696040981","39.1635631028018","Outside City Limits"
"CHARNA HOWELL",,"BLACK","FEMALE","WBE","NEW","ACTIVE","110 ANGELS WAY","CINCINNATI","OH","45217","-84.4993696040981","39.1635631028018","Outside City Limits"
"CINCINNATI CONCESSION COMPANY","HTTP://WWW.CINCINNATICATERING.COM","CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","1320 ETHAN AV","CINCINNATI","OH","45225","-84.5391765311362","39.1403651844801","CAMP WASHINGTON"
"CINCINNATI MOSAIC, INC.",,,,"SBE","RENEWAL","ACTIVE","4817 GLENSHADE AV","CINCINNATI","OH","45227","-84.3881557932304","39.1582636404886","MADISONVILLE"
"CITY STUDIOS ARCHITECTURE LLC","HTTP://WWW.CITYSTUDIOSARCH.COM","CAUCASIAN","FEMALE","WBE","NEW","ACTIVE","1148 MAIN ST","CINCINNATI","OH","45202","-84.5113535856632","39.1091037848254","OVER-THE-RHINE"
"CITYWIDE WASTE REMOVAL, LLC",,,,"WBE","NEW","ACTIVE","100 MURRAY RD","CINCINNATI","OH","45217","-84.4932246225571","39.1808392068841","Outside City Limits"
"CLEAR CONSULTING, INC.","HTTP://WWW.CLEARCONSULTINGINC.COM",,"FEMALE","SBE","RENEWAL","ACTIVE","9423 MONTGOMERY RD","CINCINNATI","OH","45242","-84.3546391071235","39.2274022699759","Outside City Limits"
"CLEAR CONSULTING, INC.","HTTP://WWW.CLEARCONSULTINGINC.COM",,"FEMALE","WBE","RENEWAL","ACTIVE","9423 MONTGOMERY RD","CINCINNATI","OH","45242","-84.3546391071235","39.2274022699759","Outside City Limits"
"CM-GC LLC","HTTP://WWW.CM-GC.COM","BLACK","FEMALE","MBE","NEW","ACTIVE","1810 SECTION RD","CINCINNATI","OH","45237","-84.4568422049937","39.1975645647746","ROSELAWN"
"CM-GC LLC","HTTP://WWW.CM-GC.COM","BLACK","FEMALE","MWBE","NEW","ACTIVE","1810 SECTION RD","CINCINNATI","OH","45237","-84.4568422049937","39.1975645647746","ROSELAWN"
"CM-GC LLC","HTTP://WWW.CM-GC.COM","BLACK","FEMALE","WBE","NEW","ACTIVE","1810 SECTION RD","CINCINNATI","OH","45237","-84.4568422049937","39.1975645647746","ROSELAWN"
"COLDWATER CONSULTING, LLC","HTTP://WWW.COLDWATERCONSULTANTS.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","9620 COLERAIN AV","CINCINNATI","OH","45251","-84.5950196090932","39.2462365031523","Outside City Limits"
"COLDWATER CONSULTING, LLC","HTTP://WWW.COLDWATERCONSULTANTS.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","9620 COLERAIN AV","CINCINNATI","OH","45251","-84.5950196090932","39.2462365031523","Outside City Limits"
"COLINA INC.","HTTP://WWW.COLINAINC.COM","CAUCASIAN","FEMALE","WBE","NEW","ACTIVE","3575 W KEMPER RD","CINCINNATI","OH","45251","-84.5932210902049","39.2977382545224","Outside City Limits"
"COUSIN CONSTRUCTION CO",,"CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","2930 HIGHLAND AV","CINCINNATI","OH","45212","-84.4348624786093","39.1667239892289","OAKLEY"
"COUSIN CONSTRUCTION CO",,"CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","2930 HIGHLAND AV","CINCINNATI","OH","45212","-84.4348624786093","39.1667239892289","OAKLEY"
"CRAFTSMAN ELECTRIC INC","HTTP://WWW.CRAFTSMANELECTRIC.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","3855 ALTA AV","CINCINNATI","OH","45236","-84.4057321905191","39.1898016598056","Outside City Limits"
"D N K  ARCHITECTS  INC","HTTP://WWW.DNKARCHITECTS.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","2616 CENTRAL PARKWAY","CINCINNATI","OH","45214","-84.5322921556456","39.1291271685499","CUF"
"D&K SUPPLIES & JANITORIAL LLC","HTTP://WWW.DKSERVICES1.COM","BLACK","FEMALE","MBE","NEW","ACTIVE","611 SHEPHERD DR","CINCINNATI","OH","45215","-84.4637131416052","39.2365357311418","Outside City Limits"
"D&K SUPPLIES & JANITORIAL LLC","HTTP://WWW.DKSERVICES1.COM","BLACK","FEMALE","MWBE","NEW","ACTIVE","611 SHEPHERD DR","CINCINNATI","OH","45215","-84.4637131416052","39.2365357311418","Outside City Limits"
"D&K SUPPLIES & JANITORIAL LLC","HTTP://WWW.DKSERVICES1.COM","BLACK","FEMALE","SBE","NEW","ACTIVE","611 SHEPHERD DR","CINCINNATI","OH","45215","-84.4637131416052","39.2365357311418","Outside City Limits"
"D&K SUPPLIES & JANITORIAL LLC","HTTP://WWW.DKSERVICES1.COM","BLACK","FEMALE","SLBE","NEW","ACTIVE","611 SHEPHERD DR","CINCINNATI","OH","45215","-84.4637131416052","39.2365357311418","Outside City Limits"
"D&K SUPPLIES & JANITORIAL LLC","HTTP://WWW.DKSERVICES1.COM","BLACK","FEMALE","WBE","NEW","ACTIVE","611 SHEPHERD DR","CINCINNATI","OH","45215","-84.4637131416052","39.2365357311418","Outside City Limits"
"D.A.G. CONSTRUCTION CO., INC.","HTTP://WWW.DAG-CONS.COM","ASIAN PACIFIC","MALE","WBE","RENEWAL","ACTIVE","4924 WINTON RD","CINCINNATI","OH","45232","-84.5204327121337","39.182204173517","WINTON HILLS"
"D2 LANDSCAPING AND OUTDOOR SERVICES, INC.","HTTP://D2LANDSCAPING.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","23 CLINTON SPRINGS AV","CINCINNATI","OH","45217","-84.5039759316677","39.1578601148611","AVONDALE"
"D2 LANDSCAPING AND OUTDOOR SERVICES, INC.","HTTP://D2LANDSCAPING.COM","BLACK","MALE","SBE","RENEWAL","ACTIVE","23 CLINTON SPRINGS AV","CINCINNATI","OH","45217","-84.5039759316677","39.1578601148611","AVONDALE"
"D2 LANDSCAPING AND OUTDOOR SERVICES, INC.","HTTP://D2LANDSCAPING.COM","BLACK","MALE","SLBE","RENEWAL","ACTIVE","23 CLINTON SPRINGS AV","CINCINNATI","OH","45217","-84.5039759316677","39.1578601148611","AVONDALE"
"DALE SMITH EXCAVATING LLC",,,,"SBE","RENEWAL","ACTIVE","4414 HUBBLE RD","CINCINNATI","OH","45247","-84.6140407410336","39.2083157407367","Outside City Limits"
"DAN DRUFFEL, INC.","HTTP://DRUFFELDL.COM","CAUCASIAN","FEMALE","WBE","NEW","ACTIVE","2428 BOONE ST","CINCINNATI","OH","45206","-84.495908480343","39.1257269576803","WALNUT HILLS"
"DAVIES LANDSCAPE & LAWN CARE INC.","HTTP://DAVIESLANDSCAPE.NET",,"MALE","SBE","RENEWAL","ACTIVE","15 CLARK RD","READING","OH","45215","-84.4472767502248","39.2138499597255","Outside City Limits"
"DAWSON HEATING & AIR CONDITIONING","HTTP://WWW.DAWSONHVACR.COM","BLACK","MALE","MBE","NEW","ACTIVE","7523 READING RD","CINCINNATI","OH","45237","-84.4584758686708","39.1981680956649","ROSELAWN"
"DAWSON HEATING & AIR CONDITIONING","HTTP://WWW.DAWSONHVACR.COM","BLACK","MALE","SLBE","NEW","ACTIVE","7523 READING RD","CINCINNATI","OH","45237","-84.4584758686708","39.1981680956649","ROSELAWN"
"DIVERSIFIED STEEL TRADING, INC.","HTTP://DIVERSIFIED-STEEL.COM/","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","515 WYOMING AV","CINCINNATI","OH","45215","-84.465166454939","39.2270150729968","Outside City Limits"
"DIVERSIFIED STEEL TRADING, INC.","HTTP://DIVERSIFIED-STEEL.COM/","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","515 WYOMING AV","CINCINNATI","OH","45215","-84.465166454939","39.2270150729968","Outside City Limits"
"DJX CONSTRUCTION COMPANY LLC.","HTTP://WWW.DJXCONSTRUCTION.COM","BLACK","MALE","MBE","NEW","ACTIVE","5005 WINTON RD","CINCINNATI","OH","45232","-84.522306435992","39.1832239570191","COLLEGE HILL"
"DJX CONSTRUCTION COMPANY LLC.","HTTP://WWW.DJXCONSTRUCTION.COM","BLACK","MALE","SLBE","NEW","ACTIVE","5005 WINTON RD","CINCINNATI","OH","45232","-84.522306435992","39.1832239570191","COLLEGE HILL"
"DORN FIRE PROTECTION LLC","HTTP://WWW.DORNFIREPROTECTION.COM",,"MALE","SBE","RENEWAL","ACTIVE","4132 DUMONT ST","CINCINNATI","OH","45226","-84.433162081806","39.106828434901","EAST END"
"DOV GRAPHICS, INC.","HTTP://DOVGRAPHICS.COM",,"FEMALE","SBE","RENEWAL","ACTIVE","2230 GILBERT AV","CINCINNATI","OH","45206","-84.4924381170961","39.1219109425302","WALNUT HILLS"
"DRAME CORPORATION","HTTP://WWW.DRAMEINTEGRATIONS.ORG","BLACK","MALE","MBE","NEW","ACTIVE","2418 COMPTON RD","CINCINNATI","OH","45231","-84.568320800839","39.2340880412787","Outside City Limits"
"DRAME CORPORATION","HTTP://WWW.DRAMEINTEGRATIONS.ORG","BLACK","MALE","SBE","NEW","ACTIVE","2418 COMPTON RD","CINCINNATI","OH","45231","-84.568320800839","39.2340880412787","Outside City Limits"
"DURBIN INTERIOR & EXTERIOR LANDSCAPING",,,"FEMALE","SBE","RENEWAL","ACTIVE","6777 E MIAMI RIVER RD","CLEVES","OH","45002","-84.6946334097451","39.2126639974492","Outside City Limits"
"DURBIN INTERIOR & EXTERIOR LANDSCAPING",,,"FEMALE","WBE","RENEWAL","ACTIVE","6777 E MIAMI RIVER RD","CLEVES","OH","45002","-84.6946334097451","39.2126639974492","Outside City Limits"
"E. LEE TRUCKING, INC.",,"BLACK","MALE","MBE","RENEWAL","ACTIVE","5949 RIVER RD","CINCINNATI","OH","45233","-84.6749795059831","39.1007334805732","RIVERSIDE"
"E. LEE TRUCKING, INC.",,"BLACK","MALE","SBE","ADDITION","ACTIVE","5949 RIVER RD","CINCINNATI","OH","45233","-84.6749795059831","39.1007334805732","RIVERSIDE"
"EASTERN PERSONNEL SERVICES, INC","HTTP://EASTERNHIRES.COM","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","619 CENTRAL AV","CINCINNATI","OH","45202","-84.5201247840972","39.1022190722288","WEST END"
"EASTERN PERSONNEL SERVICES, INC","HTTP://EASTERNHIRES.COM","BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","619 CENTRAL AV","CINCINNATI","OH","45202","-84.5201247840972","39.1022190722288","WEST END"
"EASTERN PERSONNEL SERVICES, INC","HTTP://EASTERNHIRES.COM","BLACK","FEMALE","SBE","RENEWAL","ACTIVE","619 CENTRAL AV","CINCINNATI","OH","45202","-84.5201247840972","39.1022190722288","WEST END"
"EASTERN PERSONNEL SERVICES, INC","HTTP://EASTERNHIRES.COM","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","619 CENTRAL AV","CINCINNATI","OH","45202","-84.5201247840972","39.1022190722288","WEST END"
"ELEX, INC.",,"CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","11000 WINTON RD","CINCINNATI","OH","45218","-84.5221775800276","39.2719217152605","Outside City Limits"
"ELITE REPORTING AGENCY, LLC","HTTP://WWW.ELITEREPORTINGAGENCY.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","7733 BEECHMONT AV","CINCINNATI","OH","45255","-84.342989443589","39.0723394948007","Outside City Limits"
"ELITE REPORTING AGENCY, LLC","HTTP://WWW.ELITEREPORTINGAGENCY.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","7733 BEECHMONT AV","CINCINNATI","OH","45255","-84.342989443589","39.0723394948007","Outside City Limits"
"ENA'S JERKMANIA LLC","HTTP://WWW.THATSJERK.COM","BLACK",,"MBE","RENEWAL","ACTIVE","411 W KEMPER RD","WEST CHESTER","OH","45069","-84.4869366987607","39.2869105068744","Outside City Limits"
"ENA'S JERKMANIA LLC","HTTP://WWW.THATSJERK.COM","BLACK",,"SBE","RENEWAL","ACTIVE","411 W KEMPER RD","WEST CHESTER","OH","45069","-84.4869366987607","39.2869105068744","Outside City Limits"
"ENERGY ALLIANCES, INC.","HTTP://WWW.ENERGYALLIANCES.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","8469 BLUE ASH RD","CINCINNATI","OH","45236","-84.3888886912472","39.2131023822729","Outside City Limits"
"ENVIRONMENTAL AND SAFETY SOLUTIONS, INC","HTTP://WWW.THEESSINC.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","10088 SPRINGFIELD PIKE","CINCINNATI","OH","45215","-84.4699254267119","39.2495192366584","Outside City Limits"
"ENVIRONMENTAL AND SAFETY SOLUTIONS, INC","HTTP://WWW.THEESSINC.COM","BLACK","MALE","SBE","RENEWAL","ACTIVE","10088 SPRINGFIELD PIKE","CINCINNATI","OH","45215","-84.4699254267119","39.2495192366584","Outside City Limits"
"ENVIRONMENTAL TECHNOLOGIES & COMMUNICATIONS INC","HTTP://WWW.ETC-ONLINE.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","600 W LOVELAND AV","LOVELAND","OH","45140","-84.2660179485121","39.2694712027014","Outside City Limits"
"EVOLUTION CREATIVE SOLUTIONS FKA KPB COMMERICAL PRINTING","HTTP://EVO-CREATIVE.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","7107 SHONA DR","CINCINNATI","OH","45237","-84.4658955713588","39.1916823122264","ROSELAWN"
"EVOLUTION CREATIVE SOLUTIONS FKA KPB COMMERICAL PRINTING","HTTP://EVO-CREATIVE.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","7107 SHONA DR","CINCINNATI","OH","45237","-84.4658955713588","39.1916823122264","ROSELAWN"
"EZZIE CONTRACTORS, LLC",,"BLACK","MALE","MBE","RENEWAL","ACTIVE","8075 READING RD","CINCINNATI","OH","45237","-84.4493728262823","39.2096269951205","Outside City Limits"
"EZZIE CONTRACTORS, LLC",,"BLACK","MALE","SBE","RENEWAL","ACTIVE","8075 READING RD","CINCINNATI","OH","45237","-84.4493728262823","39.2096269951205","Outside City Limits"
"FIRST STAR SAFETY, LLC","HTTP://WWW.FIRSTSTARSAFETY.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","310 S COOPER AV","CINCINNATI","OH","45215","-84.455572319683","39.2248367274394","Outside City Limits"
"FIRST STAR SAFETY, LLC","HTTP://WWW.FIRSTSTARSAFETY.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","310 S COOPER AV","CINCINNATI","OH","45215","-84.455572319683","39.2248367274394","Outside City Limits"
"FUSION SAFETY AND BUSINESS SOLUTIONS INCORPORATED","HTTP://WWW.FUSIONSAFETYSOLUTIONS.COM","CAUCASIAN","FEMALE","SBE","NEW","ACTIVE","10925 REED HARTMAN HIGHWAY","CINCINNATI","OH","45242","-84.3821588999116","39.2649559814153","Outside City Limits"
"FUSION SAFETY AND BUSINESS SOLUTIONS INCORPORATED","HTTP://WWW.FUSIONSAFETYSOLUTIONS.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","10925 REED HARTMAN HIGHWAY","CINCINNATI","OH","45242","-84.3821588999116","39.2649559814153","Outside City Limits"
"FX FACILITY GROUP, LLC","WWW.FOXXCONSTRUCTION.COM","BLACK","MALE","MBE","NEW","ACTIVE","324 WEST NINTH ST","CINCINNATI","OH","45202","-84.5201617456629","39.1045534308519","WEST END"
"GREEN BUILDING CONSULTING LLC","HTTP://WWW.GREENBLDGCONSULTING.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","1435 VINE ST","CINCINNATI","OH","45202","-84.5157399764294","39.1115072872857","OVER-THE-RHINE"
"GREEN CITY ECOSTRUCTION","HTTP://WWW.GREENCITYECOSTRUCTION.COM",,,"SBE","NEW","ACTIVE","2109 LURAY AV","CINCINNATI","OH","45220","-84.4888945003161","39.1181888091696","WALNUT HILLS"
"GREEN CITY ECOSTRUCTION","HTTP://WWW.GREENCITYECOSTRUCTION.COM",,,"SLBE","NEW","ACTIVE","2109 LURAY AV","CINCINNATI","OH","45220","-84.4888945003161","39.1181888091696","WALNUT HILLS"
"GREEN CITY RESOURCES","HTTP://WWW.GREENCITYRESOURCES.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","5912 KELLOGG AV","CINCINNNATI","OH","45230","-84.4230878405877","39.065086034906","CALIFORNIA"
"GREEN CITY RESOURCES","HTTP://WWW.GREENCITYRESOURCES.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","5912 KELLOGG AV","CINCINNNATI","OH","45230","-84.4230878405877","39.065086034906","CALIFORNIA"
"GREENSOURCE DISTRIBUTION INC.","HTTP://WWW.GREENSOURCECINCINNATI.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","19 E 8TH ST","CINCINNATI","OH","45202","-84.5129328677746","39.1044485389364","DOWNTOWN"
"GRIFFIN FIRE & PIPE","HTTP://GRIFFINFIREPIPE.COM","BLACK","MALE","MBE","NEW","ACTIVE","2128 SCHAPPELLE LANE","FOREST PARK","OH","45240","-84.5595840862958","39.2844292521653","Outside City Limits"
"GT INDUSTRIAL SUPPLY, INC.","HTTP://WWW.GTINDUSTRIALSUPPLY.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","4350 INDECO CT","CINCINNATI","OH","45241","-84.3867003674044","39.2616499992108","Outside City Limits"
"GT INDUSTRIAL SUPPLY, INC.","HTTP://WWW.GTINDUSTRIALSUPPLY.COM","BLACK","MALE","SBE","NEW","ACTIVE","4350 INDECO CT","CINCINNATI","OH","45241","-84.3867003674044","39.2616499992108","Outside City Limits"
"H&H DEMO LLC","HTTP://WWW.HHDEMOLITION.COM","BLACK","MALE","MBE","NEW","ACTIVE","1125 W 8TH ST","CINCINNATI","OH","45203","-84.535471030141","39.1037334967899","QUEENSGATE"
"HALL & ASSOCIATES, INC","HTTP://WWW.RHALLSR.COM","BLACK",,"MBE","RENEWAL","ACTIVE","7811 HAMILTON AV","CINCINNATI","OH","45231","-84.5481725200866","39.2348951185868","Outside City Limits"
"HARDIG INDUSTRIAL SERVICES LLC","HTTP://WWW.HARDIGINDUSTRIAL.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","6750 KEPLER RD","CLEVES","OH","45002","-84.6905436864344","39.213209614454","Outside City Limits"
"HARDIG INDUSTRIAL SERVICES LLC","HTTP://WWW.HARDIGINDUSTRIAL.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","6750 KEPLER RD","CLEVES","OH","45002","-84.6905436864344","39.213209614454","Outside City Limits"
"HINSON ROOFING & SHEET METAL",,,,"WBE","NEW","ACTIVE","6191 KILBY RD","HARRISON","OH","45030","-84.7837922212076","39.2071067181545","Outside City Limits"
"HONEY CHILD ARTISAN POPS LLC","HTTP://WWW.HONEYCHILDPOPS.COM","BLACK",,"ELBE","NEW","ACTIVE","1719 ELM ST","CINCINNATI","OH","45202","-84.5199834325332","39.1143746693577","OVER-THE-RHINE"
"HONEY CHILD ARTISAN POPS LLC","HTTP://WWW.HONEYCHILDPOPS.COM","BLACK",,"SBE","NEW","ACTIVE","1719 ELM ST","CINCINNATI","OH","45202","-84.5199834325332","39.1143746693577","OVER-THE-RHINE"
"HONEY CHILD ARTISAN POPS LLC","HTTP://WWW.HONEYCHILDPOPS.COM","BLACK",,"SLBE","NEW","ACTIVE","1719 ELM ST","CINCINNATI","OH","45202","-84.5199834325332","39.1143746693577","OVER-THE-RHINE"
"HUBERT JACKSON","HTTP://MOLDREMOVALCINCY.COM","BLACK","MALE","MBE","NEW","ACTIVE","12111 DOE RUN CT","CINCINNATI","OH","45240","-84.5593392911729","39.3053539517677","Outside City Limits"
"HUBERT JACKSON","HTTP://MOLDREMOVALCINCY.COM","BLACK","MALE","SBE","NEW","ACTIVE","12111 DOE RUN CT","CINCINNATI","OH","45240","-84.5593392911729","39.3053539517677","Outside City Limits"
"HYDE PARK ELECTRICAL CONSTRUCTION LLC","HTTP://HYDEPARKELECTRIC.BUSINESS.SITE","BLACK","MALE","MBE","RENEWAL","ACTIVE","2413 FINDLATER COURT","CINCINNATI","OH","45230","-84.375924848324","39.0989168717048","MT. WASHINGTON"
"HYDE PARK ELECTRICAL CONSTRUCTION LLC","HTTP://HYDEPARKELECTRIC.BUSINESS.SITE","BLACK","MALE","SLBE","RENEWAL","ACTIVE","2413 FINDLATER COURT","CINCINNATI","OH","45230","-84.375924848324","39.0989168717048","MT. WASHINGTON"
"IMANI FOWLER",,"BLACK","MALE","MBE","NEW","ACTIVE","10999 REED HARTMAN HWY","CINCINNATI","OH","45282","-84.3802691002605","39.2656239805302","Outside City Limits"
"IMANI FOWLER",,"BLACK","MALE","SBE","NEW","ACTIVE","10999 REED HARTMAN HWY","CINCINNATI","OH","45282","-84.3802691002605","39.2656239805302","Outside City Limits"
"INFRASTRUCTURE MANAGEMENT AND ENGINEERING, INC.","HTTP://WWW.INFRAMEINC.COM","ASIAN PACIFIC","MALE","SBE","RENEWAL","ACTIVE","2300 EAST KEMPER RD","CINCINNATI","OH","45241","-84.435430837578","39.2866463110047","Outside City Limits"
"INNOVATIVE LABOR AND CLEANING SERVICES","HTTP://WWW.INNOVATIVELABORANDCLEANINGSERVICE.COM/","BLACK","MALE","MBE","RENEWAL","ACTIVE","4903 VINE ST","CINCINNATI","OH","45217","-84.4982751214645","39.1690376899245","Outside City Limits"
"INNOVATIVE LABOR AND CLEANING SERVICES","HTTP://WWW.INNOVATIVELABORANDCLEANINGSERVICE.COM/","BLACK","MALE","SBE","NEW","ACTIVE","4903 VINE ST","CINCINNATI","OH","45217","-84.4982751214645","39.1690376899245","Outside City Limits"
"INTERIOR PROJECT MANAGEMENT INC.","HTTP://WWW.INTERIORPROJECTMANAGEMENT.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","2142 GILBERT AV","CINCINNATI","OH","45206","-84.4948443953213","39.1196409758881","WALNUT HILLS"
"INTERIOR SERVICES INCORPORATED DBA ENRICHING SPACES","HTTP://WWW.ENRICHINGSPACES.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","1360 KEMPER MEADOW DR","CINCINNATI","OH","45240","-84.5306549724049","39.2934256746049","Outside City Limits"
"IST, INC.","HTTP://WWW.IST1USA.COM","ASIAN INDIAN","MALE","MBE","RENEWAL","ACTIVE","110 BOGGS LANE","CINCINNATI","OH","45246","-84.4725317593295","39.2849655436351","Outside City Limits"
"IST, INC.","HTTP://WWW.IST1USA.COM","ASIAN INDIAN","MALE","SBE","RENEWAL","ACTIVE","110 BOGGS LANE","CINCINNATI","OH","45246","-84.4725317593295","39.2849655436351","Outside City Limits"
"J & S SOAP & SUPPLY CO INC","HTTP://JSSOAP.COM",,"FEMALE","SBE","RENEWAL","ACTIVE","2043 HARRISON AV","CINCINNATI","OH","45214","-84.5657477933134","39.1330947512035","SOUTH FAIRMOUNT"
"J & S SOAP & SUPPLY CO INC","HTTP://JSSOAP.COM",,"FEMALE","SLBE","RENEWAL","ACTIVE","2043 HARRISON AV","CINCINNATI","OH","45214","-84.5657477933134","39.1330947512035","SOUTH FAIRMOUNT"
