"serial_number","garbage_cart_size_gallons","rate_category","installation_date","parcel_number","address","city","state","latitude","longitude","location_1"
"95G002923","96","Refuse - Residential - Curbside Service","2015-06-16T00:00:00.000","15969-003-000","1900 SE 4TH ST","Gainesville","Florida","29.634335","-82.316213","POINT (-82.316213 29.634335)"
"3569098","35","Refuse - Residential - Curbside Service","2009-01-13T00:00:00.000","08964-003-000","3701 NW 17TH ST","Gainesville","Florida","29.68599","-82.344626","POINT (-82.344626 29.68599)"
"6415503","64","Refuse - Residential - Curbside Service","2009-04-10T00:00:00.000","15700-060-000","2900 SW 2ND CT","Gainesville","Florida","29.626181","-82.328688","POINT (-82.328688 29.626181000000003)"
"2000908","20","Refuse - Residential - Curbside Service","2012-02-15T00:00:00.000","10468-000-000","1050 NE 11TH AVE","Gainesville","Florida","29.662191","-82.311749","POINT (-82.311749 29.662191)"
"20000023","20","Refuse - Residential - Curbside Service","2008-10-17T00:00:00.000","08055-027-000","815 NW 40TH AVE","Gainesville","Florida","29.689386","-82.333793","POINT (-82.333793 29.689386)"
"35G001410","35","Refuse - Residential - Curbside Service","2015-05-21T00:00:00.000","06015-260-006","3630 NW 64TH LN","Gainesville","Florida","29.714075","-82.376935","POINT (-82.376935 29.714075000000005)"
"6480847_01","64","Refuse - Residential - Curbside Service","2007-04-06T00:00:00.000","08231-005-064","3711 NE 14TH DR","Gainesville","Florida","29.687016","-82.306784","POINT (-82.30678400000001 29.687016)"
"3508573_02","35","Refuse - Residential - Curbside Service","2007-04-11T00:00:00.000","05977-216-000","8620 NW 13TH ST  LOT 216","Gainesville","Florida","29.735245","-82.380576","POINT (-82.380576 29.735244999999995)"
"6409001765","64","Refuse - Residential - Curbside Service","2009-07-16T00:00:00.000","06108-050-005","3940 NW 25TH CIR","Gainesville","Florida","29.676828","-82.384924","POINT (-82.384924 29.676828)"
"35169092","35","Refuse - Residential - Curbside Service","2008-11-18T00:00:00.000","06384-004-000","901 NW 39TH DR","Gainesville","Florida","29.660349","-82.383001","POINT (-82.383001 29.660349)"
"20001953","20","Refuse - Residential - Curbside Service","2014-11-19T00:00:00.000","07296-030-078","2942 SW 39TH AVE","Gainesville","Florida","29.614663","-82.366947","POINT (-82.366947 29.614663)"
"20100462","20","Refuse - Residential - Curbside Service","2010-09-29T00:00:00.000","11215-000-000","1932 E UNIVERSITY AVE","Gainesville","Florida","29.651964","-82.29973","POINT (-82.29973 29.651964)"
"3501409","35","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","14808-001-000","421 NE 4TH ST","Gainesville","Florida","29.655181","-82.321631","POINT (-82.321631 29.655180999999995)"
"9693455","96","Refuse - Residential - Curbside Service","2008-08-13T00:00:00.000","13207-000-000","928 SW 1ST AVE","Gainesville","Florida","29.651161","-82.334653","POINT (-82.334653 29.651161)"
"20001776","20","Refuse - Residential - Curbside Service","2013-11-29T00:00:00.000","08342-000-000","3333 NW 5TH ST","Gainesville","Florida","29.683687","-82.329338","POINT (-82.329338 29.683687)"
"6410660","64","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06083-004-023","3146 NW 52ND PL","Gainesville","Florida","29.702387","-82.369445","POINT (-82.369445 29.702387)"
"20154754","20","Refuse - Residential - Curbside Service","2015-03-18T00:00:00.000","06098-010-033","3529 NW 27TH TER","Gainesville","Florida","29.685865","-82.363492","POINT (-82.363492 29.685865000000003)"
"96211402","96","Refuse - Residential - Curbside Service","2012-01-12T00:00:00.000","08231-005-056","3718 NE 13TH ST","Gainesville","Florida","29.68717","-82.309519","POINT (-82.309519 29.68717)"
"9611685","96","Refuse - Residential - Curbside Service","2014-10-01T00:00:00.000","06539-109-004","409 SW 54TH DR","Gainesville","Florida","29.648472","-82.400637","POINT (-82.400637 29.648472)"
"6411140_01","64","Refuse - Residential - Curbside Service","2007-04-07T00:00:00.000","07965-003-007","4020 NE 1ST TER","Gainesville","Florida","29.690119","-82.324846","POINT (-82.324846 29.690119)"
"6406630","64","Refuse - Residential - Curbside Service","2007-04-14T00:00:00.000","08879-019-000","1954 NW 34TH AVE","Gainesville","Florida","29.684102","-82.349086","POINT (-82.349086 29.684101999999996)"
"9690735","96","Refuse - Residential - Curbside Service","2007-04-14T00:00:00.000","06098-010-064","3301 NW 27TH ST","Gainesville","Florida","29.683396","-82.362391","POINT (-82.362391 29.683396)"
"351000337","35","Refuse - Residential - Curbside Service","2012-09-20T00:00:00.000","06484-089-000","108 NW 36TH TER","Gainesville","Florida","29.653005","-82.377444","POINT (-82.377444 29.653005)"
"20524678","20","Refuse - Residential - Curbside Service","2011-06-30T00:00:00.000","15568-004-000","927 SW 8TH AVE","Gainesville","Florida","29.644903","-82.334711","POINT (-82.334711 29.644903)"
"96193152","96","Refuse - Residential - Curbside Service","2015-08-19T00:00:00.000","15234-000-000","1315 NW 6TH PL","Gainesville","Florida","29.656947","-82.339734","POINT (-82.339734 29.656947000000002)"
"2000009_03","20","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","07902-030-040","4525 NW 21ST ST","Gainesville","Florida","29.696529","-82.351479","POINT (-82.351479 29.696529)"
"3505430","35","Refuse - Residential - Curbside Service","2007-04-14T00:00:00.000","06103-010-020","3950 NW 37TH PL","Gainesville","Florida","29.687188","-82.384173","POINT (-82.384173 29.687188)"
"20001048","20","Refuse - Residential - Curbside Service","2012-08-22T00:00:00.000","13120-001-000","1111 1/2 SW 4TH AVE","Gainesville","Florida","29.648443","-82.336479","POINT (-82.336479 29.648443)"
"352000505","35","Refuse - Residential - Curbside Service","2013-09-24T00:00:00.000","08065-000-000","1037 NW 41ST AVE  APT 3","Gainesville","Florida","29.690367","-82.335319","POINT (-82.335319 29.690367)"
"6401338","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","07915-005-032","4401 NW 20TH DR","Gainesville","Florida","29.694951","-82.35061","POINT (-82.35061 29.694951)"
"96003320","96","Refuse - Residential - Curbside Service","2014-07-31T00:00:00.000","07891-010-061","5121 NW 21ST TER","Gainesville","Florida","29.701674","-82.351901","POINT (-82.351901 29.701674)"
"6403151","64","Refuse - Residential - Curbside Service","2007-03-29T00:00:00.000","07318-011-000","2307 SW 32ND PL  APT 8","Gainesville","Florida","29.621943","-82.356069","POINT (-82.356069 29.621943)"
"9600054816","96","Refuse - Residential - Curbside Service","2011-01-24T00:00:00.000","06466-006-000","201 NW 28TH ST","Gainesville","Florida","29.654173","-82.364547","POINT (-82.364547 29.654173)"
"6417193","64","Refuse - Residential - Curbside Service","2007-03-30T00:00:00.000","13032-000-000","614 SW 3RD ST","Gainesville","Florida","29.646081","-82.328134","POINT (-82.328134 29.646081)"
"350000640","35","Refuse - Residential - Curbside Service","2012-06-13T00:00:00.000","06484-034-000","538 NW 36TH TER","Gainesville","Florida","29.656215","-82.377446","POINT (-82.377446 29.656215000000003)"
"6406131","64","Refuse - Residential - Curbside Service","2010-09-21T00:00:00.000","06014-009-057","2529 NW 62ND PL","Gainesville","Florida","29.712191","-82.360043","POINT (-82.360043 29.712191)"
"3502602","35","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06426-038-000","2026 NW 26TH ST","Gainesville","Florida","29.671549","-82.361542","POINT (-82.36154200000001 29.671549)"
"20100658","20","Refuse - Residential - Curbside Service","2015-09-03T00:00:00.000","06422-002-003","1640 NW 23RD ST","Gainesville","Florida","29.667839","-82.355758","POINT (-82.355758 29.667839000000004)"
"3508773","35","Refuse - Residential - Curbside Service","2007-04-06T00:00:00.000","08231-003-026","1323 NE 32ND AVE","Gainesville","Florida","29.682955","-82.308674","POINT (-82.308674 29.682954999999996)"
"64000195","64","Refuse - Residential - Curbside Service","2009-04-14T00:00:00.000","15285-000-000","1802 NW 6TH AVE","Gainesville","Florida","29.656682","-82.346365","POINT (-82.346365 29.656682000000004)"
"2000131","20","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","14775-000-000","205 NE 4TH AVE  APT LOWEST","Gainesville","Florida","29.654653","-82.322905","POINT (-82.322905 29.654653000000003)"
"96200301","96","Refuse - Residential - Curbside Service","2013-01-23T00:00:00.000","06523-011-000","3715 SW 6TH PL","Gainesville","Florida","29.64629","-82.379402","POINT (-82.379402 29.64629)"
"3502917","35","Refuse - Residential - Curbside Service","2007-04-06T00:00:00.000","08203-089-000","2916 NE 13TH ST","Gainesville","Florida","29.679372","-82.309562","POINT (-82.309562 29.679372000000004)"
"962080019470","96","Refuse - Residential - Curbside Service","2011-09-08T00:00:00.000","15916-000-000","202 SE 14TH PL","Gainesville","Florida","29.635867","-82.319135","POINT (-82.319135 29.635867)"
"20P0076","20","Refuse - Residential - Curbside Service","2009-11-18T00:00:00.000","07314-005-062","3213 SW 26TH WAY  APT 1","Gainesville","Florida","29.62145","-82.362583","POINT (-82.362583 29.62145)"
"64003530","64","Refuse - Residential - Curbside Service","2015-10-05T00:00:00.000","06083-013-058","3135 NW 46TH PL","Gainesville","Florida","29.697579","-82.369219","POINT (-82.369219 29.697579000000005)"
"35000689","35","Refuse - Residential - Curbside Service","2009-03-19T00:00:00.000","06388-004-000","1202 NW 39TH ST","Gainesville","Florida","29.663345","-82.383337","POINT (-82.383337 29.663345)"
"64R002371","64","Refuse - Residential - Curbside Service","2015-02-26T00:00:00.000","06082-010-081","4323 NW 28TH TER","Gainesville","Florida","29.693999","-82.364386","POINT (-82.364386 29.693999)"
"6411653","64","Refuse - Residential - Curbside Service","2008-06-04T00:00:00.000","13095-000-000","1109 SW 3RD AVE","Gainesville","Florida","29.649283","-82.336368","POINT (-82.336368 29.649283000000004)"
"20P0032","20","Refuse - Residential - Curbside Service","2010-05-04T00:00:00.000","07314-005-043","2644 SW 31ST PL  APT B","Gainesville","Florida","29.622542","-82.36265","POINT (-82.36265 29.622542000000003)"
"350114063","35","Refuse - Residential - Curbside Service","2015-01-26T00:00:00.000","08185-004-000","2508 NE 53RD TER","Gainesville","Florida","29.674594","-82.261211","POINT (-82.261211 29.674593999999995)"
"64030726","64","Refuse - Residential - Curbside Service","2013-07-02T00:00:00.000","13906-000-000","1027 NW 6TH AVE","Gainesville","Florida","29.656291","-82.335977","POINT (-82.335977 29.656291000000003)"
"3506812_02","35","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06017-020-013","3738 NW 53RD LN","Gainesville","Florida","29.703983","-82.37977","POINT (-82.37977 29.703983)"
"64215594","64","Refuse - Residential - Curbside Service","2015-01-20T00:00:00.000","09013-003-037","2210 NW 20TH ST","Gainesville","Florida","29.673436","-82.348772","POINT (-82.348772 29.673436)"
"96080019448","96","Refuse - Residential - Curbside Service","2008-07-18T00:00:00.000","09247-003-000","2237 NW 16TH AVE","Gainesville","Florida","29.666687","-82.354127","POINT (-82.35412700000002 29.666686999999996)"
"6429028","64","Refuse - Residential - Curbside Service","2008-10-21T00:00:00.000","06481-047-000","218 NW 35TH ST","Gainesville","Florida","29.653885","-82.374842","POINT (-82.374842 29.653885)"
"64118520","64","Refuse - Residential - Curbside Service","2009-03-12T00:00:00.000","06066-600-022","4823 NW 37TH WAY","Gainesville","Florida","29.699226","-82.379998","POINT (-82.37999800000001 29.699226000000003)"
"6403765","64","Refuse - Residential - Curbside Service","2007-04-11T00:00:00.000","06014-001-033","2315 NW 54TH AVE","Gainesville","Florida","29.704172","-82.356116","POINT (-82.356116 29.704172)"
"35100825","35","Refuse - Residential - Curbside Service","2009-03-27T00:00:00.000","06014-024-003","6205 NW 26TH TER","Gainesville","Florida","29.711502","-82.361881","POINT (-82.361881 29.711502)"
"3504144_02","35","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06071-010-041","4047 NW 48TH PL","Gainesville","Florida","29.699212","-82.386227","POINT (-82.386227 29.699212)"
"35004160","35","Refuse - Residential - Curbside Service","2008-10-16T00:00:00.000","10371-000-000","1005 NE 6TH ST","Gainesville","Florida","29.66101","-82.318872","POINT (-82.318872 29.661009999999997)"
"6430487","64","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06015-120-046","3622 NW 61ST LN","Gainesville","Florida","29.711001","-82.377165","POINT (-82.377165 29.711001)"
"6405822","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06410-003-000","2123 NW 36TH TER","Gainesville","Florida","29.673225","-82.377008","POINT (-82.377008 29.673224999999995)"
"6425308","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","06076-010-007","4429 NW 23RD DR","Gainesville","Florida","29.695226","-82.356913","POINT (-82.356913 29.695226)"
"35010114","35","Refuse - Residential - Curbside Service","2014-04-09T00:00:00.000","07294-020-005","2660 SW 38TH PL  APT A","Gainesville","Florida","29.615264","-82.362042","POINT (-82.362042 29.615264000000003)"
"6424076","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06105-018-000","3621 NW 23RD PL","Gainesville","Florida","29.674566","-82.377381","POINT (-82.377381 29.674566)"
"65G000569","64","Refuse - Residential - Curbside Service","2014-08-07T00:00:00.000","06400-041-000","3415 NW 13TH AVE","Gainesville","Florida","29.664506","-82.373109","POINT (-82.37310900000001 29.664506)"
"960004367","96","Refuse - Residential - Curbside Service","2008-08-05T00:00:00.000","06375-100-018","4421 NW 12TH PL","Gainesville","Florida","29.66343","-82.39085","POINT (-82.39085 29.66343)"
"96002856","96","Refuse - Residential - Curbside Service","2015-01-12T00:00:00.000","07960-022-000","4013 NW 14TH ST","Gainesville","Florida","29.689814","-82.340551","POINT (-82.340551 29.689814000000002)"
"640000238","64","Refuse - Residential - Curbside Service","2013-10-02T00:00:00.000","08160-010-054","4580 NE 16TH TER","Gainesville","Florida","29.695867","-82.304354","POINT (-82.304354 29.695867000000003)"
"6417807","64","Refuse - Residential - Curbside Service","2007-04-07T00:00:00.000","13833-000-000","740 NW 8TH ST","Gainesville","Florida","29.658496","-82.332885","POINT (-82.332885 29.658496)"
"35000263","35","Refuse - Residential - Curbside Service","2010-12-28T00:00:00.000","06686-028-000","4485 SW 21ST LN","Gainesville","Florida","29.632723","-82.390805","POINT (-82.390805 29.632723)"
"20200300","20","Refuse - Residential - Curbside Service","2012-03-14T00:00:00.000","09257-002-000","222 NW 19TH LN","Gainesville","Florida","29.670287","-82.327415","POINT (-82.327415 29.670287000000002)"
"64107116","64","Refuse - Residential - Curbside Service","2014-03-11T00:00:00.000","06398-037-000","3846 NW 13TH PL","Gainesville","Florida","29.664841","-82.382231","POINT (-82.382231 29.664841)"
"3505054_02","35","Refuse - Residential - Curbside Service","2007-04-14T00:00:00.000","08985-007-012","1712 NW 32ND PL","Gainesville","Florida","29.682678","-82.345668","POINT (-82.345668 29.682678000000003)"
"3507853","35","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06105-053-000","3705 NW 25TH AVE","Gainesville","Florida","29.676633","-82.378667","POINT (-82.378667 29.676633)"
"2010154","20","Refuse - Residential - Curbside Service","2007-04-13T00:00:00.000","06063-042-000","4118 NW 43RD TER","Gainesville","Florida","29.691101","-82.390061","POINT (-82.390061 29.691101)"
"6411426","64","Refuse - Residential - Curbside Service","2014-03-06T00:00:00.000","06014-001-002","2448 NW 54TH BLVD","Gainesville","Florida","29.70485","-82.359006","POINT (-82.359006 29.70485)"
"6401104003","64","Refuse - Residential - Curbside Service","2011-07-25T00:00:00.000","08160-005-023","4105 NE 17TH TER","Gainesville","Florida","29.691069","-82.302847","POINT (-82.302847 29.691069000000002)"
"35G001742","35","Refuse - Residential - Curbside Service","2015-07-09T00:00:00.000","07294-010-007","2622 SW 38TH PL  APT A","Gainesville","Florida","29.615373","-82.360843","POINT (-82.360843 29.615373)"
"6480742_02","64","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","10823-103-000","1104 NE 24TH ST","Gainesville","Florida","29.662082","-82.29369","POINT (-82.29369 29.662082)"
"9692311_01","96","Refuse - Residential - Curbside Service","2007-03-29T00:00:00.000","15699-009-000","1133 SW 25TH PL","Gainesville","Florida","29.629216","-82.33673","POINT (-82.33673 29.629216)"
"20201550","20","Refuse - Residential - Curbside Service","2014-10-20T00:00:00.000","06067-040-196","4248 NW 36TH ST","Gainesville","Florida","29.692865","-82.376078","POINT (-82.376078 29.692865000000005)"
"64003282","64","Refuse - Residential - Curbside Service","2015-07-30T00:00:00.000","07965-004-043","220 NE 40TH LN  APT A","Gainesville","Florida","29.690715","-82.322205","POINT (-82.322205 29.690715)"
"3501303","35","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06083-004-012","3231 NW 52ND LN","Gainesville","Florida","29.702387","-82.37055","POINT (-82.37055 29.702387)"
"20100218","20","Refuse - Residential - Curbside Service","2010-06-15T00:00:00.000","05977-212-000","8620 NW 13TH ST  LOT 212","Gainesville","Florida","29.735245","-82.380576","POINT (-82.380576 29.735244999999995)"
"6405460","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","08485-000-000","622 NW 33RD AVE","Gainesville","Florida","29.683244","-82.331616","POINT (-82.331616 29.683244000000002)"
"64100361","64","Refuse - Residential - Curbside Service","2010-02-18T00:00:00.000","06490-100-005","3949 NW 8TH AVE","Gainesville","Florida","29.659562","-82.384676","POINT (-82.38467600000001 29.659562000000005)"
"9697522","96","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","10905-013-000","646 NE 24TH ST","Gainesville","Florida","29.65765","-82.29336","POINT (-82.29336 29.65765)"
"6415655","64","Refuse - Residential - Curbside Service","2007-04-06T00:00:00.000","08160-005-082","4136 NE 17TH TER","Gainesville","Florida","29.691962","-82.303265","POINT (-82.303265 29.691962)"
"96003039","96","Refuse - Residential - Curbside Service","2014-07-11T00:00:00.000","06014-020-059","5610 NW 27TH TER","Gainesville","Florida","29.706148","-82.363675","POINT (-82.363675 29.706148000000002)"
"2053350_01","20","Refuse - Residential - Curbside Service","2007-04-06T00:00:00.000","08160-010-043","4665 NE 15TH TER","Gainesville","Florida","29.697035","-82.305165","POINT (-82.305165 29.697034999999996)"
"201000070","20","Refuse - Residential - Curbside Service","2010-02-04T00:00:00.000","06017-020-017","3731 NW 53RD RD","Gainesville","Florida","29.704616","-82.37962","POINT (-82.37962 29.704615999999998)"
"96000940","96","Refuse - Residential - Curbside Service","2011-11-18T00:00:00.000","06014-024-021","6101 NW 27TH ST","Gainesville","Florida","29.710482","-82.362785","POINT (-82.362785 29.710482)"
"20002893","20","Refuse - Residential - Curbside Service","2015-09-29T00:00:00.000","13111-000-000","403 SW 10TH ST  APT 3","Gainesville","Florida","29.648243","-82.335037","POINT (-82.335037 29.648243)"
"350000442","35","Refuse - Residential - Curbside Service","2010-11-26T00:00:00.000","06017-001-037","6006 NW 37TH TER","Gainesville","Florida","29.709768","-82.379197","POINT (-82.379197 29.709768)"
"96003268","96","Refuse - Residential - Curbside Service","2014-08-20T00:00:00.000","08203-152-000","1328 NE 28TH AVE","Gainesville","Florida","29.677537","-82.308526","POINT (-82.308526 29.677536999999997)"
"6413994","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06095-007-017","3237 NW 31ST AVE","Gainesville","Florida","29.681369","-82.370758","POINT (-82.370758 29.681368999999997)"
"64002803","64","Refuse - Residential - Curbside Service","2015-06-11T00:00:00.000","07296-020-004","3515 SW 28TH TER  APT B","Gainesville","Florida","29.618458","-82.365501","POINT (-82.365501 29.618458)"
"6416211","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","09013-003-010","2028 NW 21ST LN","Gainesville","Florida","29.670884","-82.34818","POINT (-82.34818 29.670884)"
"9001225","96","Refuse - Residential - Curbside Service","2011-12-07T00:00:00.000","06547-022-000","4421 W NEWBERRY RD","Gainesville","Florida",,,
"351000507","35","Refuse - Residential - Curbside Service","2013-01-23T00:00:00.000","06364-003-012","5348 NW 9TH LN","Gainesville","Florida","29.66134","-82.400097","POINT (-82.400097 29.66134)"
"9688921","96","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06090-001-012","2504 NW 24TH TER","Gainesville","Florida","29.675346","-82.359099","POINT (-82.359099 29.675345999999998)"
"6434219","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","08674-000-000","1119 NW 24TH AVE","Gainesville","Florida","29.674852","-82.336602","POINT (-82.336602 29.674851999999998)"
"6480570","64","Refuse - Residential - Curbside Service","2010-01-22T00:00:00.000","06014-026-021","6503 NW 27TH ST","Gainesville","Florida","29.71405","-82.362796","POINT (-82.362796 29.71405)"
"2000075","20","Refuse - Residential - Curbside Service","2011-09-28T00:00:00.000","09745-000-000","618 NW 14TH AVE","Gainesville","Florida","29.664814","-82.331468","POINT (-82.331468 29.664814000000003)"
"3502197","35","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06108-012-001","3947 NW 23RD CIR","Gainesville","Florida","29.675742","-82.38256","POINT (-82.38256 29.675742)"
"6401477","64","Refuse - Residential - Curbside Service","2007-03-30T00:00:00.000","13374-000-000","511 SW 5TH TER","Gainesville","Florida","29.646824","-82.330369","POINT (-82.330369 29.646824)"
"96001291","96","Refuse - Residential - Curbside Service","2012-07-19T00:00:00.000","08185-004-000","5611 NE 29TH AVE","Gainesville","Florida","29.677","-82.259307","POINT (-82.259307 29.677)"
"6408266","64","Refuse - Residential - Curbside Service","2007-03-29T00:00:00.000","15700-100-007","3007 SW 2ND CT","Gainesville","Florida","29.625079","-82.327607","POINT (-82.327607 29.625079000000003)"
"3518690","35","Refuse - Residential - Curbside Service","2007-11-13T00:00:00.000","05979-040-000","8620 NW 13TH ST  LOT 40","Gainesville","Florida","29.735245","-82.380576","POINT (-82.380576 29.735244999999995)"
"6416196","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","09013-003-001","2221 NW 20TH ST","Gainesville","Florida","29.673711","-82.348773","POINT (-82.348773 29.673711000000004)"
"6422920","64","Refuse - Residential - Curbside Service","2008-10-23T00:00:00.000","11919-000-000","120 NE 8TH ST","Gainesville","Florida","29.653427","-82.316279","POINT (-82.316279 29.653427)"
"6413766","64","Refuse - Residential - Curbside Service","2009-05-13T00:00:00.000","06549-063-000","5201 NW 4TH PL","Gainesville","Florida","29.656583","-82.398599","POINT (-82.398599 29.656583)"
"200001851","20","Refuse - Residential - Curbside Service","2014-12-17T00:00:00.000","06482-029-000","631 NW 35TH TER","Gainesville","Florida","29.657408","-82.375618","POINT (-82.375618 29.657408)"
"6403680","64","Refuse - Residential - Curbside Service","2007-04-14T00:00:00.000","08992-030-017","3509 NW 22ND TER","Gainesville","Florida","29.685206","-82.355159","POINT (-82.355159 29.685205999999997)"
"9662592","96","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06097-009-004","2300 NW 29TH ST","Gainesville","Florida",,"-97.552282",
"351000640","35","Refuse - Residential - Curbside Service","2013-09-04T00:00:00.000","15388-000-000","2245 NW 6TH PL","Gainesville","Florida","29.657134","-82.3551","POINT (-82.3551 29.657133999999996)"
"3509682","35","Refuse - Residential - Curbside Service","2007-04-11T00:00:00.000","06076-200-061","2638 NW 47TH AVE","Gainesville","Florida","29.697824","-82.361843","POINT (-82.361843 29.697824)"
"3505422","35","Refuse - Residential - Curbside Service","2007-04-14T00:00:00.000","06098-010-029","3415 NW 27TH TER","Gainesville","Florida","29.684573","-82.363533","POINT (-82.363533 29.684573)"
"3509703","35","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06410-070-000","3732 NW 21ST PL","Gainesville","Florida","29.672505","-82.37962","POINT (-82.37962 29.672505)"
"2000993","20","Refuse - Residential - Curbside Service","2011-10-19T00:00:00.000","06398-002-000","3831 NW 17TH AVE","Gainesville","Florida","29.667611","-82.381651","POINT (-82.381651 29.667611)"
"6406670","64","Refuse - Residential - Curbside Service","2007-04-02T00:00:00.000","06579-055-080","5052 NW 1ST PL","Gainesville","Florida","29.653416","-82.397085","POINT (-82.397085 29.653416000000004)"
"20020319","20","Refuse - Residential - Curbside Service","2011-07-07T00:00:00.000","06444-014-000","4 SW 23RD ST  APT B","Gainesville","Florida","29.651896","-82.356457","POINT (-82.356457 29.651896000000004)"
"3000525","35","Refuse - Residential - Curbside Service","2012-02-07T00:00:00.000","06406-003-000","1602 NW 35TH WAY","Gainesville","Florida","29.667083","-82.375723","POINT (-82.375723 29.667083000000005)"
"3507508_01","35","Refuse - Residential - Curbside Service","2007-03-17T00:00:00.000","09020-004-000","1503 NW 17TH ST","Gainesville","Florida","29.666065","-82.34443","POINT (-82.34443 29.666065)"
"64100009","64","Refuse - Residential - Curbside Service","2010-08-30T00:00:00.000","09003-005-017","2515 NW 21ST ST","Gainesville","Florida","29.675652","-82.351338","POINT (-82.351338 29.675652)"
"6408802_02","64","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","10823-083-000","1111 NE 24TH TER","Gainesville","Florida","29.662274","-82.292871","POINT (-82.292871 29.662274000000004)"
"35114161","35","Refuse - Residential - Curbside Service","2011-05-17T00:00:00.000","06431-037-000","2010 NW 32ND TER","Gainesville","Florida","29.671145","-82.370569","POINT (-82.370569 29.671144999999996)"
"6402565","64","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","10848-020-066","2102 NE 13TH AVE","Gainesville","Florida","29.664468","-82.298002","POINT (-82.298002 29.664468000000003)"
"9652319","96","Refuse - Residential - Curbside Service","2007-03-17T00:00:00.000","06407-002-000","3710 NW 17TH LN","Gainesville","Florida","29.66805","-82.37915","POINT (-82.37915 29.668049999999997)"
"6410541_01","64","Refuse - Residential - Curbside Service","2007-03-17T00:00:00.000","15024-000-000","113 NW 17TH ST  APT A","Gainesville","Florida","29.653324","-82.344775","POINT (-82.34477500000001 29.653324)"
"64019767","64","Refuse - Residential - Curbside Service","2014-09-24T00:00:00.000","10402-000-000","805 NE 7TH ST","Gainesville","Florida","29.659534","-82.3174","POINT (-82.3174 29.659534)"
"6411633","64","Refuse - Residential - Curbside Service","2007-03-24T00:00:00.000","06525-010-000","515 SW 41ST ST","Gainesville","Florida","29.647278","-82.386965","POINT (-82.386965 29.647278)"
"9602994","96","Refuse - Residential - Curbside Service","2015-02-05T00:00:00.000","06100-007-000","4027 NW 33RD AVE","Gainesville","Florida","29.683154","-82.385425","POINT (-82.385425 29.683154000000002)"
"2003050","20","Refuse - Residential - Curbside Service","2015-10-05T00:00:00.000","15637-015-003","620 SW 10TH LN  APT 3","Gainesville","Florida","29.641427","-82.331348","POINT (-82.331348 29.641427)"
"64217936","64","Refuse - Residential - Curbside Service","2013-02-07T00:00:00.000","08197-007-044","2900 NE 18TH DR","Gainesville","Florida","29.67919","-82.301232","POINT (-82.30123200000001 29.679190000000002)"
"3506673","35","Refuse - Residential - Curbside Service","2007-03-17T00:00:00.000","06447-040-000","105 NW 24TH ST","Gainesville","Florida","29.653006","-82.359459","POINT (-82.359459 29.653006000000005)"
"9600028915","96","Refuse - Residential - Curbside Service","2010-07-07T00:00:00.000","10626-009-000","1726 NE 21ST PL","Gainesville","Florida","29.672054","-82.302189","POINT (-82.302189 29.672054)"
"9625343","96","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","07916-041-016","4227 NW 22ND ST","Gainesville","Florida","29.693122","-82.353968","POINT (-82.353968 29.693122000000002)"
"96G92169","96","Refuse - Residential - Curbside Service","2010-09-09T00:00:00.000","10857-004-000","1119 NE 26TH TER","Gainesville","Florida","29.662299","-82.290166","POINT (-82.290166 29.662299)"
"3512559","35","Refuse - Residential - Curbside Service","2008-01-15T00:00:00.000","14750-000-000","107 NW 4TH AVE","Gainesville","Florida","29.654678","-82.326164","POINT (-82.326164 29.654678)"
"6408700","64","Refuse - Residential - Curbside Service","2007-03-20T00:00:00.000","06460-029-000","326 SW 27TH ST","Gainesville","Florida","29.648898","-82.362766","POINT (-82.362766 29.648898)"
