"business_type","id","name","start_date","physical_address","physical_city","physical_state","mailing_address","mailing_city","mailing_state","mailing_zip_code","business_phone","email","owner","latitude","longitude","location"
"APARTMENT OR CONDO RENTALS","43359","BPD LLC","2009-06-01T00:00:00.000","3521 SW 19TH AVE","GAINESVILLE","FL","1710 NW 23RD ST","GAINESVILLE","FL","32605","352-258-0094","BRUCEDELANEYBROKER@GMAIL.COM","BPD LLC","29.635202","-82.375201","POINT (-82.375201 29.635202)"
"APARTMENT OR CONDO RENTALS","40865","T-SQUARE OF GAINESVILLE LLC","2014-03-18T00:00:00.000","621 SW 10TH ST","GAINESVILLE","FL","7104 NW 42ND LN","GAINESVILLE","FL","32606","352-214-9000","TSQUARE621@YAHOO.COM","T-SQUARE OF GAINESVILLE LLC","29.646103","-82.335021","POINT (-82.335021 29.646103)"
"APARTMENT OR CONDO RENTALS","36373","OTT, ROBIN","2009-06-01T00:00:00.000","3901 SW 20TH AVE","GAINESVILLE","FL","270 SILVER MAPLE RD","GROVELAND","FL","34736","954-802-4499","ROBOTT@BELLSOUTH.NET","ROBIN  OTT","29.634003","-82.381951","POINT (-82.381951 29.634003)"
"APARTMENT OR CONDO RENTALS","44338","GALEN APARTMENTS LLC","2018-10-08T00:00:00.000","1626 SW 14TH ST","GAINESVILLE","FL","3256 W LAKE MARY BLVD, STE 1110","LAKE MARY","FL","32746","407-585-2721","MKEEFE@ATRIUMMANAGEMENT.COM","GALEN APARTMENTS LLC","29.635529","-82.340218","POINT (-82.340218 29.635529)"
"APARTMENT OR CONDO RENTALS","41730","LATITUDE 29 APARTMENTS","2014-12-01T00:00:00.000","1016 SW 8TH AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","GAINESVILLE HISTORIC PROPERTIES LLC","29.644907","-82.335725","POINT (-82.335725 29.644907)"
"APARTMENT OR CONDO RENTALS","45301","HAMMOCKS ON 34TH (THE )","2020-06-26T00:00:00.000","3316 SW 41ST PL","GAINESVILLE","FL","300 AVENUE OF THE CHAMPIONS, STE 140","PALM BEACH GARDENS","FL","33418","407-585-2721","LICENSES@ATRIUMMANAGEMENT.COM","G4 SUMMER, LLC","29.615581","-82.370862","POINT (-82.370862 29.615581)"
"APARTMENT OR CONDO RENTALS","30563","EDEN PARK APARTMENTS","2004-06-02T00:00:00.000","1330 NE 39TH AVE","GAINESVILLE","FL","1330 NE 39TH AVE","GAINESVILLE","FL","32609","352-379-7772","STHOMASIPI@GMAIL.COM","CORPORATION  IRONWOOD ASSOCIATES, LTD.","29.688442","-82.308979","POINT (-82.308979 29.688442)"
"APARTMENT OR CONDO RENTALS","43566","CHELSEA LANE APARTMENTS","2018-03-15T00:00:00.000","3555 SW 20TH AVE","GAINESVILLE","FL","4421 NW 39TH AVE, BLDG 2, STE 1","GAINESVILLE","FL","32606","352-373-7578","MAGGIE@RENTGAINESVILLE.COM","THE ABRAMS-MEYN  FAMILY TRUST","29.634093","-82.376132","POINT (-82.376132 29.634093)"
"APARTMENT OR CONDO RENTALS","22325","SAUL SILBER PROP/NW 4 ST.","1996-01-11T00:00:00.000","2002 NW 4TH ST","GAINESVILLE","FL","3434 SW 24TH AVENUE, SUITE A","GAINESVILLE","FL","32607","352-338-1000","CHULANET@AOL.COM","SAUL  SILBER","29.671216","-82.328808","POINT (-82.328808 29.671216)"
"APARTMENT OR CONDO RENTALS","22124","OWENS, JAMES B. AND VIRGINIA M.","1996-02-20T00:00:00.000","5620 NW 34TH BLVD","GAINESVILLE","FL","3106 NW 38TH ST","GAINESVILLE","FL","32606","352-222-3739","GINNIE.OWENS44@GMAIL.COM","JAMES B. &  VIRGINIA  OWENS","29.706239","-82.357245","POINT (-82.357245 29.706239)"
"APARTMENT OR CONDO RENTALS","44134","ANSLEY TERRACE","2018-10-29T00:00:00.000","110 NW 9TH TER","GAINESVILLE","FL","1320 NW 3RD AVE, STE 206","GAINESVILLE","FL","32603","352-337-9255","ERICWILD29@HOTMAIL.COM","SUN GRASS PROPERTIES, LLC","29.652936","-82.33429","POINT (-82.33429 29.652936)"
"APARTMENT OR CONDO RENTALS","33585","LEXINGTON GAINESVILLE ASSOCIATES LLC","2006-01-31T00:00:00.000","3700 SW 27TH ST","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","LEXINGTONCROSSING@COLLIERCOMPANIES.COM","LEXINGTON COLLIER LLC","29.616756","-82.362554","POINT (-82.362554 29.616756)"
"APARTMENT OR CONDO RENTALS","28263","NEW HORIZONS PROPERTIES III, INC.","2002-10-01T00:00:00.000","3807 SW 34TH ST","GAINESVILLE","FL","4300 SW 13TH ST","GAINESVILLE","FL","32608","352-374-5600","kandis_patrick@mbhci.org","NEW HORIZONS PROPERTIES III, INC.","29.618201","-82.372389","POINT (-82.372389 29.618201)"
"APARTMENT OR CONDO RENTALS","33382","BOARDWALK APTS., THE","2004-12-15T00:00:00.000","2701 SW 13TH ST","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","BOARDWALK@COLLIERCOMPANIES.COM","BOARDWALK  APARTMENTS OF GAINESVILLE LLC","29.62614","-82.339265","POINT (-82.339265 29.62614)"
"APARTMENT OR CONDO RENTALS","28374","HICKORY PLACE APTS. LTD.","2015-07-14T00:00:00.000","2323 SW 35TH PL, #1-A","GAINESVILLE","FL","590 WEST KENNEDY BLVD, STE 301","LAKEWOOD","NJ","08701","352-745-3469","ELON7295@ELONMGMT.COM","HICKORY  PLACE APARTMENTS. LTD","29.62017","-82.357121","POINT (-82.357121 29.62017)"
"APARTMENT OR CONDO RENTALS","44336","CYPRESS VILLAS INVESTORS LLC","2019-07-22T00:00:00.000","2330 SW 35TH PL","GAINESVILLE","FL","2693 W FAIRBANKS AVE, STE 200","WINTER PARK","FL","32789","407-743-4134","ACCOUNTING@ALIGNCOMMUNITIES.COM","CYPRESS VILLAS INVESTORS LLC","29.62016","-82.357244","POINT (-82.357244 29.62016)"
"APARTMENT OR CONDO RENTALS","40513","ACC OP (GAINESVILLE IV) LLC","2010-11-29T00:00:00.000","505 SW 2ND AVE","GAINESVILLE","FL","12700 HILL COUNTRY BLVD, STE T-200","AUSTIN","TX","78738","352-372-3790","WBERNDT@AMERICANCAMPUS.COM","AMERICAN CAMPUS COMMUNITIES OPERATING PARTNERSHIP","29.65024","-82.32974","POINT (-82.32974 29.65024)"
"APARTMENT OR CONDO RENTALS","42948","CRAFTSMAN, THE","2017-07-15T00:00:00.000","401 NW 19TH ST","GAINESVILLE","FL","2811 NW 58TH BLVD","GAINESVILLE","FL","32606","352-376-1111","CLAY@CIRCAPROPERTIES.COM","TERRAPIN C, LLC","29.654871","-82.347809","POINT (-82.347809 29.654871)"
"APARTMENT OR CONDO RENTALS","30376","PLAZA ROYALE APARTMENTS","2003-09-29T00:00:00.000","360 NW 39TH RD","GAINESVILLE","FL","502 NW 16TH AVE, STE 1","GAINESVILLE","FL","32601","352-375-4600","DHUFF@AMJINC.COM","PLAZA ROYALE  ASSOCIATES, LLC","29.654034","-82.383899","POINT (-82.383899 29.654034)"
"APARTMENT OR CONDO RENTALS","45298","CAZABELLA APARTMENTS","2022-05-16T00:00:00.000","720 NW 34TH ST","GAINESVILLE","FL","3256 W LAKE MARY BLVD, STE 1110","LAKE MARY","FL","32746","407-585-2721","LICENSES@ATRIUMMANAGEMENT.COM","G3 720-34TH LLC","29.658501","-82.372404","POINT (-82.372404 29.658501)"
"APARTMENT OR CONDO RENTALS","44934","RABELL, IVO","2021-07-28T00:00:00.000","1935 NW 4TH AVE","GAINESVILLE","FL","909 NW 6TH ST","GAINESVILLE","FL","32601","352-378-1387","RABELL@ATLANTIC.NET","IVO  RABELL","29.654877","-82.348926","POINT (-82.348926 29.654877)"
"APARTMENT OR CONDO RENTALS","19642","SEICKEL, ANDREW F.","1979-01-01T00:00:00.000","1511 NE 16TH AVE","GAINESVILLE","FL","3019 NE 20TH WAY, STE. 6","GAINESVILLE","FL","32609","352-215-6963",,"ANDREW  SEICKEL","29.666509","-82.30547","POINT (-82.30547 29.666509)"
"APARTMENT OR CONDO RENTALS","36369","MUSEUM WALK","2009-06-01T00:00:00.000","3500 SW 19TH AVE","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","MUSEUMWALK@COLLIERCOMPANIES.COM","MUSEUM WALK, LP","29.635201","-82.375177","POINT (-82.375177 29.635201)"
"APARTMENT OR CONDO RENTALS","21820","WOOD RIVER APTS","1995-09-27T00:00:00.000","920 SW DEPOT AVE","GAINESVILLE","FL","909 NW 6TH ST","GAINESVILLE","FL","32601","352-378-1387","RENTALS@GORE-RABELL.COM","SHERLIE WEST  VINCENT SCHRODER &","29.642967","-82.334422","POINT (-82.334422 29.642967)"
"APARTMENT OR CONDO RENTALS","44825","UNIVERSITY PARK STUDIOS","2020-10-30T00:00:00.000","1222 NW 8TH AVE","GAINESVILLE","FL","2747 SW 119TH TER","GAINESVILLE","FL","32608","954-701-1425","KNISLEYKM@GMAIL.COM","MBJ  INVESTMENTS","29.659295","-82.337866","POINT (-82.337866 29.659295)"
"APARTMENT OR CONDO RENTALS","24729","HAMILTON, LAWRENCE J.","1997-11-21T00:00:00.000","236 SW 2ND ST","GAINESVILLE","FL","212 NW 3RD AVE","GAINESVILLE","FL","32601","352-378-3075",,"LAWRENCE  HAMILTON","29.649253","-82.326581","POINT (-82.326581 29.649253)"
"APARTMENT OR CONDO RENTALS","44774","SCHOLAR, LLC (THE)","2021-07-06T00:00:00.000","2548 SW 13TH ST","GAINESVILLE","FL","151 N NOB HILL ROAD, #276","PLANTATION","FL","33324","561-722-4313","INFO@STAYATSCHOLAR.COM","SCHOLAR, LLC (THE)","29.628159","-82.339431","POINT (-82.339431 29.628159)"
"APARTMENT OR CONDO RENTALS","28838","ST. CROIX APARTMENTS","2002-04-01T00:00:00.000","829 SW 5TH AVE","GAINESVILLE","FL","502 NW 16TH AVE, STE 1","GAINESVILLE","FL","32601","352-375-4600","DHUFF@AMJINC.COM","JAMES  PARNON","29.647204","-82.333112","POINT (-82.333112 29.647204)"
"APARTMENT OR CONDO RENTALS","33163","JACK USA, INC.","2004-11-04T00:00:00.000","103 NW 10TH ST","GAINESVILLE","FL","5522 NW 43RD ST","GAINESVILLE","FL","32653","352-371-6100","jeaniecurl@bosshardtpm.com","AARON  BOSSHARDT","29.652654","-82.335006","POINT (-82.335006 29.652654)"
"APARTMENT OR CONDO RENTALS","43663","FLORIDA HOMES 5 LP","2015-06-15T00:00:00.000","1101 NW 39TH AVE","GAINESVILLE","FL","1101 NW 39TH AVE, OFFICE","GAINESVILLE","FL","32609","352-373-6800","SAJIDH.GONZALEZ@CUSHWAKE.COM","FLORIDA  HOMES 5 LP","29.688518","-82.336169","POINT (-82.336169 29.688518)"
"APARTMENT OR CONDO RENTALS","27342","HORIZON HOUSE APARTMENTS.","2000-12-28T00:00:00.000","1515 NW 10TH ST","GAINESVILLE","FL","1515 NW 10TH ST","GAINESVILLE","FL","32601","352-378-9400","HORIZON@CHPC2.ORG","PARTNERS  COMMUNITY HOUSING","29.666477","-82.335101","POINT (-82.335101 29.666477)"
"APARTMENT OR CONDO RENTALS","28278","LENOX CORNER APTS","2002-10-01T00:00:00.000","3601 SW 31ST DR","GAINESVILLE","FL","3601 SW 31ST DR, STE. 1-C","GAINESVILLE","FL","32608","352-377-1633","LENOXCORNER@YAHOO.COM","MEHRNAZ  BEHBAHANI","29.617676","-82.369133","POINT (-82.369133 29.617676)"
"APARTMENT OR CONDO RENTALS","40514","TERRAPIN D LLC","2012-06-01T00:00:00.000","1600 NW 4TH AVE","GAINESVILLE","FL","2811 NW 58TH BLVD","GAINESVILLE","FL","32606","352-376-1111","ACCOUNTING@CIRCAPROPERTIES.COM","TERRAPIN D LLC","29.65495","-82.343908","POINT (-82.343908 29.65495)"
"APARTMENT OR CONDO RENTALS","20889","TREEHOUSE VILLAGE","1995-09-25T00:00:00.000","117 SE 16TH AVE","GAINESVILLE","FL","117 SE 16TH AVE","GAINESVILLE","FL","32601","352-372-3096","GARRETT.WATKINS@VANROOY.COM","TREEHOUSE VILLAGE CONDOMINIUMS INC","29.631817","-82.325704","POINT (-82.325704 29.631817)"
"APARTMENT OR CONDO RENTALS","23502","COLLEGIATE COURTYARDS","1982-01-01T00:00:00.000","1710 NW 2ND AVE","GAINESVILLE","FL","COLLEGE PARK, 220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEPARK@COLLIERCOMPANIES.COM","NATHAN  COLLIER","29.653492","-82.344955","POINT (-82.344955 29.653492)"
"APARTMENT OR CONDO RENTALS","32951","STRATFORD COURT APARTMENTS","2005-08-09T00:00:00.000","1003 SW 6TH AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","HERITAGE INVESTMENT GROUP OF GAINESVILLE, LLC","29.64668","-82.33505","POINT (-82.33505 29.64668)"
"APARTMENT OR CONDO RENTALS","23283","MORGAN, STEVE","1997-03-08T00:00:00.000","406 NE 6TH ST","GAINESVILLE","FL","125 LAKE WAY","MELROSE","FL","32666","352-375-3496","SSKIBOYS@AOL.COM","STEVE  MORGAN","29.654865","-82.318573","POINT (-82.318573 29.654865)"
"APARTMENT OR CONDO RENTALS","19480","SAUL SILBER PROPERTIES/NE 10 ST","1996-01-01T00:00:00.000","401 NE 10TH ST","GAINESVILLE","FL","3434 SW 24TH AVENUE, SUITE A","GAINESVILLE","FL","32607","352-338-1000","CHULANET@AOL.COM","SAUL  SILBER","29.654766","-82.313203","POINT (-82.313203 29.654766)"
"APARTMENT OR CONDO RENTALS","32026","36 INVESTMENTS INC","2002-10-01T00:00:00.000","3719 SW 30TH TER","GAINESVILLE","FL","7501 CENTER BAY DRIVE","NORTH BAY VILLAGE","FL","33141","352-338-1000","GOFORITAB@AOL.COM","36 INVESTMENTS  INC","29.615944","-82.367338","POINT (-82.367338 29.615944)"
"APARTMENT OR CONDO RENTALS","35715","WOODLANDS OF GAINESVILLE, LLC","2008-08-01T00:00:00.000","5120 SW 13TH PL","GAINESVILLE","FL","444 N MICHIGAN AVE, SUITE 2600","CHICAGO","IL","60611","352-247-7900","mhanson@thesciongroup.com","WOODLANDS OF GAINESVILLE, LLC","29.641112","-82.395535","POINT (-82.395535 29.641112)"
"APARTMENT OR CONDO RENTALS","36748","ESTATES AT SORORITY ROW APARTMENTS","2010-07-23T00:00:00.000","825 SW 11TH ST","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","HERITAGE INVESTMENT  GROUP OF GAINESVILLE, LLC","29.644526","-82.335797","POINT (-82.335797 29.644526)"
"APARTMENT OR CONDO RENTALS","25267","PINEWOOD TERRACE- % PINEWOOD","1999-05-01T00:00:00.000","4229 NW 43RD ST","GAINESVILLE","FL","4229 NW 43RD ST","GAINESVILLE","FL","32606","352-372-0950","MARJORIE@PINEWOODPROP.COM","PINEWOOD   PROPERTIES OF GAINESVILLE, LLC","29.694055","-82.388918","POINT (-82.388918 29.694055)"
"APARTMENT OR CONDO RENTALS","22924","JJ SHANNON, LLC","1996-01-16T00:00:00.000","21 NW 21ST ST","GAINESVILLE","FL","4401 LAKESIDE DR, #603","JACKSONVILLE","FL","32210",,"BETBOY@BELLSOUTH.NET","JJ SHANNON, LLC","29.652415","-82.351524","POINT (-82.351524 29.652415)"
"APARTMENT OR CONDO RENTALS","43581","ARP SW 20TH AVENUE LLC","2018-08-09T00:00:00.000","3643 SW 20TH AVE","GAINESVILLE","FL","3113 W TAMBAY AVE","TAMPA","FL","33611","352-642-2064","MIKE@PMGLIVING.COM","ARP SW 20TH AVENUE LLC","29.634069","-82.376727","POINT (-82.376727 29.634069)"
"APARTMENT OR CONDO RENTALS","40240","GATOR GAINESVILLE PARTNERS, LLC.","2003-04-23T00:00:00.000","2930 SW 23RD TER","GAINESVILLE","FL","7850 NW 146TH ST","MIAMI LAKES","FL","33016","352-335-6372","JQUIJADA@GATORINV.COM","GATOR  GAINESVILLE PARTNERS, LLC.","29.62466","-82.358705","POINT (-82.358705 29.62466)"
"APARTMENT OR CONDO RENTALS","27481","LANDINGS AT BIVENS ARM, THE","2001-07-15T00:00:00.000","3801 SW 13TH ST","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","THELANDINGS@COLLIERCOMPANIES.COM","THE LANDINGS   AT BIVENS ARMS, L.P.","29.618107","-82.340216","POINT (-82.340216 29.618107)"
"APARTMENT OR CONDO RENTALS","32550","HERITAGE OAKS APARTMENTS","2004-08-01T00:00:00.000","117 NW 12TH TER","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","CAPITAL ASSETS GROUP, LLC","29.653637","-82.337645","POINT (-82.337645 29.653637)"
"APARTMENT OR CONDO RENTALS","23505","COLLEGE PARK APARTMENTS/ 5TH AV","1982-01-01T00:00:00.000","1430 NW 5TH AVE","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEPARK@COLLIERCOMPANIES.COM","NATHAN  COLLIER","29.655751","-82.341195","POINT (-82.341195 29.655751)"
"APARTMENT OR CONDO RENTALS","34799","OASIS APARTMENTS, THE","2007-03-31T00:00:00.000","3436 SW 42ND AVE","GAINESVILLE","FL","3436 SW 42ND AVE, #14A","GAINESVILLE","FL","32608","352-377-3149","BRIANSOASISLLC@GMAIL.COM","BRIANS OASIS LLC","29.614285","-82.373098","POINT (-82.373098 29.614285)"
"APARTMENT OR CONDO RENTALS","40434","SOLARIA APARTMENTS","2013-08-01T00:00:00.000","1024 SW 7TH AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","PARK CENTRAL  HOLDINGS OF GAINESVILLE, LLC","29.645736","-82.335905","POINT (-82.335905 29.645736)"
"APARTMENT OR CONDO RENTALS","39164","ARCHSTONE APARTMENTS","2011-08-01T00:00:00.000","1116 SW 1ST AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","PARK CENTRAL  HOLDINGS OF GAINESVILLE, LLC","29.651161","-82.336458","POINT (-82.336458 29.651161)"
"APARTMENT OR CONDO RENTALS","24189","PARADIGM PROPERTIES MNGT. TEAM","1998-03-25T00:00:00.000","309 SW 16TH AVE","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-335-7275","ARBORPARK@COLLIERCOMPANIES.COM","THE SW 16TH AVE. APTS., L.P.","29.636359","-82.329116","POINT (-82.329116 29.636359)"
"APARTMENT OR CONDO RENTALS","42879","AJK INVESTMENTS OF GAINESVILLE LLC","2010-12-01T00:00:00.000","914 SW 8TH AVE","GAINESVILLE","FL","7257 NW 4TH BLVD, STE 5","GAINESVILLE","FL","32607","352-337-9098","AARON@KROPPREALTY.COM","AJK INVESTMENTS  OF GAINESVILLE LLC","29.644891","-82.334029","POINT (-82.334029 29.644891)"
"APARTMENT OR CONDO RENTALS","30485","REGALADO APARTMENTS","2004-03-16T00:00:00.000","213 NW 8TH ST","GAINESVILLE","FL","3415 NW 10TH AVE","GAINESVILLE","FL","32605","352-870-7256","SDCN32601@GMAIL.COM","FLORENCIO  REGALADO","29.653663","-82.332925","POINT (-82.332925 29.653663)"
"APARTMENT OR CONDO RENTALS","36318","BPD, LLC","2009-06-01T00:00:00.000","3539 SW 19TH AVE","GAINESVILLE","FL","1710 NW 23RD ST","GAINESVILLE","FL","32605","352-258-0094","BRUCEDELANEYBROKER@GMAIL.COM","BPD, LLC","29.635211","-82.375594","POINT (-82.375594 29.635211)"
"APARTMENT OR CONDO RENTALS","45296","VILLAGE 34 APARTMENTS","2022-06-15T00:00:00.000","328 SW 34TH ST","GAINESVILLE","FL","3256 W LAKE MARY BLVD, STE 1110","LAKE MARY","FL","32746","407-585-2721","LICENSES@ATRIUMMANAGEMENT.COM","G3 328-34TH LLC","29.648237","-82.372452","POINT (-82.372452 29.648237)"
"APARTMENT OR CONDO RENTALS","30078","SILVERLEAF PROPERTIES, L.L.C.","2001-09-01T00:00:00.000","531 SE 2ND PL","GAINESVILLE","FL","2637 E ATLANTIC BLVD, #1144","POMPANO BEACH","FL","33062","352-226-3535","ACCOUNTING@PMCOREUSA.COM","SILVERLEAF PROPERTIES, L.L.C.","29.649613","-82.319517","POINT (-82.319517 29.649613)"
"APARTMENT OR CONDO RENTALS","36317","NBG PROPERTIES, INC","2009-06-01T00:00:00.000","4027 SW 17TH LN","GAINESVILLE","FL","P O BOX 358627","GAINESVILLE","FL","32635","352-332-7700","BOUGHANNAMH@NBG-PROPERTIES.COM","NBG PROPERTIES, INC","29.6368","-82.384433","POINT (-82.384433 29.6368)"
"APARTMENT OR CONDO RENTALS","41972","CAMPUS GATORS PROPERTY OWNERS LLC","2015-08-14T00:00:00.000","311 SW 13TH ST","GAINESVILLE","FL","311 SW 13TH ST","GAINESVILLE","FL","32601","352-727-4442","MBROWN@LIVEATSOCIAL28.COM","CAMPUS GATORS PROPERTY OWNERS LLC","29.649041","-82.339331","POINT (-82.339331 29.649041)"
"APARTMENT OR CONDO RENTALS","36335","DINKLA, GARY & CHARLENE","2009-06-01T00:00:00.000","2115 SW 39TH DR","GAINESVILLE","FL","112 NW 101ST CT","GAINESVILLE","FL","32607","352-665-4106","tenniscd@aol.com","GARY &  CHARLENE  DINKLA","29.632697","-82.383326","POINT (-82.383326 29.632697)"
"APARTMENT OR CONDO RENTALS","23658","NEW HORIZONS PROPERTIES IV, INC.","1997-10-01T00:00:00.000","2101 NE 2ND ST","GAINESVILLE","FL","4300 SW 13TH ST","GAINESVILLE","FL","32608","352-374-5600","kandis_patrick@mbhci.org","NEW HORIZONS  PROPERTIES IV, INC","29.671811","-82.320337","POINT (-82.320337 29.671811)"
"APARTMENT OR CONDO RENTALS","10818","AVENUES, THE","1995-08-20T00:00:00.000","111 NW 15TH TER, SUITES A,E&G","GAINESVILLE","FL","COLLEGE PARK, 220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEPARK@COLLIERCOMPANIES.COM","NATHAN  COLLIER",,,
"APARTMENT OR CONDO RENTALS","33424","POLOS OF GAINESVILLE, THE","2005-12-21T00:00:00.000","2330 SW WILLISTON RD","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-335-7656","THEPOLOS@COLLIERCOMPANIES.COM","KINGS GAINESVILLE APARTMENTS LLC","29.613402","-82.355984","POINT (-82.355984 29.613402)"
"APARTMENT OR CONDO RENTALS","42847","ROBINSON'S MANOR","2017-07-11T00:00:00.000","2001 NW 6TH ST","GAINESVILLE","FL","16026 NE 2ND ST","GAINESVILLE","FL","32609","352-318-8050","DCROBINSON32@ATT.NET","CORP  MARDAY PROPERTIES, LLC","29.670947","-82.330837","POINT (-82.330837 29.670947)"
"APARTMENT OR CONDO RENTALS","44363","GAINESVILLE PROPERTIES I LLC","2019-10-18T00:00:00.000","1245 SW 11TH AVE","GAINESVILLE","FL","1245 SW 11TH AVE","GAINESVILLE","FL","32601","352-301-8000","tirizarry@thesciongroup.com","GAINESVILLE  PROPERTIES I LLC","29.640182","-82.338625","POINT (-82.338625 29.640182)"
"APARTMENT OR CONDO RENTALS","41310","LYNCOURT SQUARE","2014-09-22T00:00:00.000","1218 SW 3RD AVE","GAINESVILLE","FL","13400 PROGRESS BLVD.","ALACHUA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","LYNCOURT SQUARE PARTNERS, LLC","29.649287","-82.337534","POINT (-82.337534 29.649287)"
"APARTMENT OR CONDO RENTALS","41843","CENTRO LUXURY APARTMENTS","2015-08-15T00:00:00.000","1433 NW 3RD AVE","GAINESVILLE","FL","2811 NW 58TH BLVD","GAINESVILLE","FL","32608","352-376-1111","ACCOUNTING@CIRCAPROPERTIES.COM","TERRAPIN B, LLC","29.653926","-82.341587","POINT (-82.341587 29.653926)"
"APARTMENT OR CONDO RENTALS","40584","CROSS KEYS PROPERTIES LLC","2013-01-01T00:00:00.000","821 NW 13TH ST","GAINESVILLE","FL","907 NW 13TH ST","GAINESVILLE","FL","32601","352-505-5049","JENNIFER@CROSSKEYSPROPERTIES.COM","CROSS KEYS PROPERTIES LLC","29.659961","-82.339171","POINT (-82.339171 29.659961)"
"APARTMENT OR CONDO RENTALS","20199","SPYGLASS APARTMENTS","1995-09-14T00:00:00.000","701 SW 62ND BLVD","GAINESVILLE","FL","13400 PROGRESS BLVD","ALACUHA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","SIDNEY P KRISER TRUST","29.645871","-82.400194","POINT (-82.400194 29.645871)"
"APARTMENT OR CONDO RENTALS","44129","ORANGE & BLUE APARTMENT INVESTORS LLC","2018-06-14T00:00:00.000","1130 SW 5TH AVE","GAINESVILLE","FL","3461 SW 2ND AVE","GAINESVILLE","FL","32607","352-327-3644","GAINESVILLE@L3CAMPUS.COM","ORANGE AND BLUE  APARTMENT INVESTORS LLC","29.647572","-82.33691","POINT (-82.33691 29.647572)"
"APARTMENT OR CONDO RENTALS","42224","WEST 20 APARTMENTS LLC","2015-05-28T00:00:00.000","3527 SW 20TH AVE","GAINESVILLE","FL","3527 SW 20TH AVE, OFFICE","GAINESVILLE","FL","32607","352-415-4900","ALYSSA.RUTLEDGE@ASSETLIVING.COM","WEST 20 APARTMENTS LLC","29.634128","-82.375316","POINT (-82.375316 29.634128)"
"APARTMENT OR CONDO RENTALS","29109","DALY, KEVIN","2002-10-01T00:00:00.000","1401 NW 5TH AVE","GAINESVILLE","FL","2300 NW 23RD ST","GAINESVILLE","FL","32605","352-384-0172","KEVIN@KEVINMDALYPA.COM","KEVIN  DALY","29.655739","-82.340773","POINT (-82.340773 29.655739)"
"APARTMENT OR CONDO RENTALS","38491","UPPER WESTSIDE LLLP","2009-08-01T00:00:00.000","408 NW 14TH ST","GAINESVILLE","FL","13400 PROGRESS BLVD","ALACUHA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","UPPER WESTSIDE LLLP","29.654941","-82.340505","POINT (-82.340505 29.654941)"
"APARTMENT OR CONDO RENTALS","28381","OXFORD MANOR APARTMENTS","2002-10-01T00:00:00.000","2777 SW ARCHER RD","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","OXFORDMANOR@COLLIERCOMPANIES.COM","OXFORD MANOR APARTMENTS, L.C.","29.630684","-82.364865","POINT (-82.364865 29.630684)"
"APARTMENT OR CONDO RENTALS","33856","SERENE WAY, LLC","2006-05-01T00:00:00.000","1121 NW 6TH ST","GAINESVILLE","FL","1259 NW 60TH ST","GAINESVILLE","FL","32605","352-665-6699","KWHOOO@HOTMAIL.COM","SERENE WAY, LLC","29.662722","-82.33089","POINT (-82.33089 29.662722)"
"APARTMENT OR CONDO RENTALS","18756","PYNE, DAVID & BLACK, EMILY","1995-11-07T00:00:00.000","414 NE 5TH AVE","GAINESVILLE","FL","540 NE 5TH AVE","GAINESVILLE","FL","32601","352-336-3820","SUPPORT@ASRSYSTEMS.WS","EMILY BLACK  DAVID PYNE","29.655705","-82.321097","POINT (-82.321097 29.655705)"
