"borough","borough_citywide_office_b","district","school","school_name","school_category","program","language","language_translated","general_special_education","special_education_model"
"Bronx","Bronx","10","10X374","Knowledge and Power Preparatory Academy International High School (Kappa)","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","10","10X386","School for Environmental Citizenship","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","10","10X390","M.S. 390","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","10","10X390","M.S. 390","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","10","10X391","The Angelo Patri Middle School","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","10","10X433","High School for Teaching and the Professions","High school","Transitional Bilingual Education","Spanish","Español","Special Education","ICT"
"Bronx","Bronx","10","10X447","Creston Academy","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","11","11X103","P.S. 103 Hector Fontanez","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","11","11X105","P.S. 105 Sen Abraham Bernstein","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","11","11X127","J.H.S. 127 The Castle Hill","Junior High-Intermediate-Middle","Transitional Bilingual Education","Bengali","বাংলা","General Education","Not Applicable"
"Bronx","Bronx","11","11X127","J.H.S. 127 The Castle Hill","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","Special Education","ICT"
"Bronx","Bronx","12","12X047","P.S. 047 John Randolph","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X098","J.H.S. 098 Herman Ridder","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X150","P.S. 150 Charles James Fox","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X150","P.S. 150 Charles James Fox","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1"
"Bronx","Bronx","12","12X195","P.S. 195","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X196","P.S. 196","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X214","P.S. 214","K-8","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X458","Samara Community School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X458","Samara Community School","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Bronx","Bronx","12","12X463","Urban Scholars Community School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X550","High School of World Cultures","High school","Dual Language","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X595","P.S. 595","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Bronx","Bronx","12","12X595","P.S. 595","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Brooklyn","Brooklyn North","13","13K003","P.S. 003 The Bedford Village","Elementary","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","13","13K009","Public School 9 The Sarah Smith Garnet School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","13","13K020","P.S. 020 Clinton Hill","Elementary","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","13","13K046","P.S. 046 Edward C. Blum","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","13","13K054","P.S. 054 Samuel C. Barnes","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","13","13K113","M.S. 113 Ronald Edmonds Learning Center","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","13","13K133","P.S. 133 William A. Butler","Elementary","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","13","13K133","P.S. 133 William A. Butler","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","13","13K691","Fort Greene Preparatory Academy","Junior High-Intermediate-Middle","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K018","P.S. 018 Edward Bush","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K034","P.S. 034 Oliver H. Perry","Elementary","Dual Language","Polish","Polski","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K050","J.H.S. 050 John D. Wells","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K050","J.H.S. 050 John D. Wells","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Brooklyn","Brooklyn North","14","14K059","P.S. 059 William Floyd","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K071","Juan Morel Campos Secondary School","Secondary School","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K071","Juan Morel Campos Secondary School","Secondary School","Transitional Bilingual Education","Yiddish","יידיש","Special Education","12:1:1"
"Brooklyn","Brooklyn North","14","14K084","P.S. 084 Jose De Diego","K-8","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K110","P.S. 110 The Monitor","Elementary","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K132","P.S. 132 The Conselyea School","Elementary","Dual Language","Italian","italiano","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K147","P.S. 147 Isaac Remsen","Elementary","Dual Language","Japanese","日本語","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K196","P.S. 196 Ten Eyck","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K250","P.S. 250 George H. Lindsay","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K257","P.S. 257 John F. Hylan","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K257","P.S. 257 John F. Hylan","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Brooklyn","Brooklyn North","14","14K318","I.S. 318 Eugenio Maria De Hostos","Junior High-Intermediate-Middle","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K319","P.S. 319","Early Childhood","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K380","P.S. 380 John Wayne Elementary","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K380","P.S. 380 John Wayne Elementary","Elementary","Transitional Bilingual Education","Yiddish","יידיש","Special Education","12:1:1"
"Brooklyn","Brooklyn North","14","14K414","Brooklyn Arbor Elementary School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K454","The Williamsburg High School of Art and Technology","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K474","PROGRESS High School for Professional Careers","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K477","East Williamsburg Scholars Academy","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K478","The High School for Enterprise, Business and Technology","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","14","14K582","M.S. 582","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K001","P.S. 001 The Bergen","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K015","P.S. 015 Patrick F. Daly","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K024","P.S. 024","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K024","P.S. 024","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Brooklyn","Brooklyn North","15","15K058","P.S. 058 The Carroll","Elementary","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K088","J.H.S. 088 Peter Rouget","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K094","P.S. 094 The Henry Longfellow","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K094","P.S. 094 The Henry Longfellow","Elementary","Dual Language","Chinese","中文","Special Education","12:1:1"
"Brooklyn","Brooklyn North","15","15K094","P.S. 094 The Henry Longfellow","Elementary","Dual Language","Chinese","中文","Special Education","ICT"
"Brooklyn","Brooklyn North","15","15K094","P.S. 094 The Henry Longfellow","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K124","P.S. 124 Silas B. Dutcher","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K136","I.S. 136 Charles O. Dewey","Junior High-Intermediate-Middle","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K136","I.S. 136 Charles O. Dewey","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K136","I.S. 136 Charles O. Dewey","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","Special Education","ICT"
"Brooklyn","Brooklyn North","15","15K169","P.S. 169 Sunset Park","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K169","P.S. 169 Sunset Park","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K230","P.S. 230 Doris L. Cohen","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K497","The Boerum Hill School for International Studies","Secondary School","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K516","Sunset Park Avenues Elementary School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K519","Cobble Hill School of American Studies","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Bronx","15","15K592","Khalil Gibran International Academy","High school","Transitional Bilingual Education","Arabic","العربية","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K667","Sunset Park High School","High school","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K667","Sunset Park High School","High school","Dual Language","Spanish","Español","Special Education","ICT"
"Brooklyn","Brooklyn North","15","15K821","Sunset Park Prep","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K896","The School of Creativity and Innovation","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn North","15","15K896","The School of Creativity and Innovation","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","16","16K005","P.S. 005 Dr. Ronald McNair","Elementary","Dual Language","French","français","General Education","Not Applicable"
"Brooklyn","Brooklyn North","16","16K040","P.S. 040 George W. Carver","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","16","16K627","Brighter Choice Community School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","17","17K189","P.S. 189 The Bilingual Center","K-8","Dual Language","Haitian Creole","Kreyòl Ayisyen","General Education","Not Applicable"
"Brooklyn","Brooklyn South","17","17K189","P.S. 189 The Bilingual Center","K-8","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","17","17K189","P.S. 189 The Bilingual Center","K-8","Transitional Bilingual Education","Haitian Creole","Kreyòl Ayisyen","General Education","Not Applicable"
"Brooklyn","Brooklyn South","17","17K189","P.S. 189 The Bilingual Center","K-8","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","17","17K249","P.S. 249 The Caton","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","17","17K316","P.S. 316 Elijah Stroud","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","17","17K600","Clara Barton High School","High school","Transitional Bilingual Education","Haitian Creole","Kreyòl Ayisyen","General Education","Not Applicable"
"Brooklyn","Brooklyn South","17","17K705","Brooklyn Arts and Science Elementary School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K007","P.S. 007 Abraham Lincoln","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K089","P.S. 089 Cypress Hills","K-8","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K089","P.S. 089 Cypress Hills","K-8","Dual Language","Spanish","Español","Special Education","12:1:1"
"Brooklyn","Brooklyn North","19","19K089","P.S. 089 Cypress Hills","K-8","Dual Language","Spanish","Español","Special Education","ICT"
"Brooklyn","Brooklyn North","19","19K108","P.S. 108 Sal Abbracciamento","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K159","P.S. 159 Isaac Pitkin","Elementary","Transitional Bilingual Education","Bengali","বাংলা","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K171","I.S. 171 Abraham Lincoln","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K171","I.S. 171 Abraham Lincoln","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Brooklyn","Brooklyn North","19","19K214","P.S. 214 Michael Friedsam","Elementary","Dual Language","Bengali","বাংলা","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K290","P.S. 290 Juan Morel Campos","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K345","P.S. 345 Patrolman Robert Bolden","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K504","High School for Civil Rights","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K507","Performing Arts and Technology High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K583","Multicultural High School","High school","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","19","19K583","Multicultural High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K030","P.S./I.S. 30 Mary White Ovington","K-8","Dual Language","Arabic","العربية","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K069","P.S. 69 Vincent D. Grippo School","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K105","P.S. 105 The Blythebourne","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K112","P.S. 112 Lefferts Park","Elementary","Dual Language","Italian","italiano","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K127","P.S. 127 Mckinley Park","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K160","P.S. 160 William T. Sampson","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K160","P.S. 160 William T. Sampson","Elementary","Transitional Bilingual Education","Chinese","中文","Special Education","12:1:1"
"Brooklyn","Brooklyn South","20","20K170","Ralph A. Fabrizio School","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K186","P.S. 186 Dr. Irving A Gladstone","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K200","P.S. 200 Benson School","Elementary","Dual Language","Russian","русский","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K200","P.S. 200 Benson School","Elementary","Transitional Bilingual Education","Russian","русский","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K204","P.S. 204 Vince Lombardi","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K205","P.S. 205 Clarion","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K220","J.H.S. 220 John J. Pershing","Junior High-Intermediate-Middle","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K310","The School For Future Leaders","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K445","New Utrecht High School","High school","Transitional Bilingual Education","Arabic","العربية","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K445","New Utrecht High School","High school","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K445","New Utrecht High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Bronx","20","20K490","Fort Hamilton High School","High school","Transitional Bilingual Education","Arabic","العربية","General Education","Not Applicable"
"Brooklyn","Bronx","20","20K490","Fort Hamilton High School","High school","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Bronx","20","20K490","Fort Hamilton High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K503","P.S. 503: The School of Discovery","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K503","P.S. 503: The School of Discovery","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Brooklyn","Brooklyn South","20","20K505","Franklin Delano Roosevelt High School","High school","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K505","Franklin Delano Roosevelt High School","High school","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K505","Franklin Delano Roosevelt High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K506","P.S. 506: The School of Journalism & Technology","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","20","20K939","Sunset School of Cultural Learning","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K090","P.S. 90 Edna Cohen School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K101","P.S. 101 The Verrazano","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K225","P.S. K225 - The Eileen E. Zaglin","K-8","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K228","I.S. 228 David A. Boody","Junior High-Intermediate-Middle","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K228","I.S. 228 David A. Boody","Junior High-Intermediate-Middle","Dual Language","Russian","русский","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K228","I.S. 228 David A. Boody","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K281","I.S. 281 Joseph B Cavallaro","Junior High-Intermediate-Middle","Dual Language","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K525","Edward R. Murrow High School","High school","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K525","Edward R. Murrow High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","21","21K540","John Dewey High School","High school","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Brooklyn","Brooklyn South","22","22K139","P.S. 139 Alexine A. Fenty","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn South","22","22K206","P.S. 206 Joseph F Lamb","K-8","Dual Language","Russian","русский","General Education","Not Applicable"
"Queens","Queens North","24","24Q005","I.S. 5 - The Walter Crowley Intermediate School","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q005","I.S. 5 - The Walter Crowley Intermediate School","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q007","P.S. 007 Louis F. Simeone","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","24","24Q007","P.S. 007 Louis F. Simeone","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q012","P.S. 012 James B. Colgate","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q013","P.S. 013 Clement C. Moore","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","24","24Q013","P.S. 013 Clement C. Moore","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q013","P.S. 013 Clement C. Moore","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1"
"Queens","Queens North","24","24Q013","P.S. 013 Clement C. Moore","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","24","24Q013","P.S. 013 Clement C. Moore","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q014","P.S. 014 Fairview","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q014","P.S. 014 Fairview","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","24","24Q014","P.S. 014 Fairview","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q016","P.S. Q016 The Nancy DeBenedittis School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q016","P.S. Q016 The Nancy DeBenedittis School","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q019","P.S. 019 Marino Jeantet","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q019","P.S. 019 Marino Jeantet","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q019","P.S. 019 Marino Jeantet","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","24","24Q019","P.S. 019 Marino Jeantet","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q028","P.S. 28 - The Thomas Emanuel Early Childhood Center","Early Childhood","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","24","24Q061","I.S. 061 Leonardo Da Vinci","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q061","I.S. 061 Leonardo Da Vinci","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q071","P.S. 071 Forest","Elementary","Dual Language","Polish","Polski","General Education","Not Applicable"
"Queens","Queens North","24","24Q073","I.S. 73 - The Frank Sansivieri Intermediate School","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q077","Joseph F. Quinn Intermediate School 77","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q081","P.S. 81Q Jean Paul Richter","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q089","P.S. 089 Elmhurst","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q093","I.S. 093 Ridgewood","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q102","P.S. 102 Bayview","K-8","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","24","24Q110","P.S. 110","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q110","P.S. 110","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","24","24Q143","P.S. 143 Louis Armstrong","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q143","P.S. 143 Louis Armstrong","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q143","P.S. 143 Louis Armstrong","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","24","24Q143","P.S. 143 Louis Armstrong","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q153","P.S. 153 Maspeth Elem","Elementary","Dual Language","Polish","Polski","General Education","Not Applicable"
"Queens","Queens North","24","24Q211","Elm Tree Elementary School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q211","Elm Tree Elementary School","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Queens","Queens North","24","24Q311","Corona Arts & Sciences Academy","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q330","Helen M. Marshall School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q330","Helen M. Marshall School","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","24","24Q455","Newtown High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","24","24Q485","Grover Cleveland High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","25","25Q020","P.S. 020 John Bowne","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q020","P.S. 020 John Bowne","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q021","P.S. 021 Edward Hart","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q021","P.S. 021 Edward Hart","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","25","25Q022","P.S. 022 Thomas Jefferson","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q024","P.S. 024 Andrew Jackson","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q024","P.S. 024 Andrew Jackson","Elementary","Transitional Bilingual Education","Chinese","中文","Special Education","12:1:1"
"Queens","Queens North","25","25Q032","P.S. 032 State Street","Elementary","Dual Language","Korean","한국어","General Education","Not Applicable"
