Proj Nbr,Camp Id,Year,Campus,Corps,Team,Nbr of Corps Members,Start Date,End Date,Report Date,Sponsor,Project Description,Issue Area Code,Disaster Type,Stabbr,Cd,Project Abstract,Zip,Location
8312,7,2021,"Southern Region - Vicksburg, MS",Traditional,Delta 5,7,01/12/2022,02/27/2022,02/11/2022,"ST. BERNARD PROJECT, INC., THE","Support recovery from Hurricane Ida through: managing volunteers, removing debris, installing drywall and other home repairs.",DIS,RECOVERY,LA,2,"SBP's mission is to shrink the time between disaster and recovery, and with a large decrease in volunteer numbers due to COVID-19, an NCCC team is being requested to meet the need of returning individuals impacted by Hurricane Ida to sanitary housing conditions. NCCC teams will serve alongside SBP's AmeriCorps members to support SBP’s Ida recovery and rebuilding efforts by providing the following critical resources for impacted families in southeast Louisiana including: managing volunteers, gutting/demo, removing debris, installing drywall, and completing floor and other home repairs.",39180,"New Orleans, LA
(29.950621, -90.074948)"
8308,7,2021,"Southern Region - Vicksburg, MS",Traditional,Delta 6,9,01/14/2022,02/27/2022,02/11/2022,Catholic Diocese of Houma/Thibodaux,Assist with recovery from Hurricane Ida through case management and restoring damaged homes.,DIS,RECOVERY,LA,3,"On August 29, 2021, Hurricane Ida struck the coast of South Louisiana, leaving thousands of people's homes damaged or destroyed. An NCCC team is requested to partner with Catholic Charities to assist with case management, identify and help meet survivors' personal needs and restore homes through mucking and gutting, debris removal, and rebuilding.",39180,"Houma, LA
(29.595849, -90.719367)"
8311,7,2021,"Southern Region - Vicksburg, MS",Traditional,Delta 7,9,01/18/2022,02/27/2022,02/11/2022,Rebuilding Together New Orleans,"Assist with mucking, gutting and other disaster relief tasks in support of recovery from Hurricane Ida.",DIS,RECOVERY,LA,2,"With a mission to repair homes, revitalize communities, and rebuild lives, Rebuilding Together New Orleans (RTNO) provides critical home repairs to neighbors in need. RTNO seeks an AmeriCorps NCCC team to continue recovery efforts from Hurricane Ida, one of the strongest hurricanes to hit the state of Louisiana. The team will be working on mucking and gutting and other disaster relief tasks focusing on the construction phase of hurricane recovery.",39180,"New Orleans, LA
(29.950621, -90.074948)"
304,7,2021,"Southern Region - Vicksburg, MS",Traditional,River 1,8,01/14/2022,02/27/2022,02/11/2022,Habitat for Humanity of the Charlotte Region,Assist with constructing affordable homes due to low volunteer turnout caused by COVID-19.,URD,,NC,12,"The mission of the Habitat for Humanity of the Charlotte Region is to bring people together to build homes, communities, and hope. The organization has increased their goals to serve families due to an increase demand for affordable housing. An NCCC team is being requested to work on new home construction and existing home projects for the round.",39180,"Charlotte, NC
(35.222936, -80.840161)"
211,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 3,8,11/16/2021,01/31/2022,02/11/2022,American Red Cross - Austin TX,"The FEMA Corps team will help enhance the sheltering capability of FEMA by identifying and updating shelter locations by: collecting shelter information, conducting shelter outreach, conducting site-visits, researching and documenting pertinent info",DIS,PREPAREDNESS,TX,16,"The FEMA Corps team will be supporting the American Red Cross in Mass Care readiness projects and
providing the community with tips to prepare for a disaster in their community. The FEMA Corps team
will be involved in hurricane and wildfire season preparedness activities. This project has direct links to
FEMA’s priority of ensuring that communities are ready for disasters.",95652,"El Paso, TX
(31.76006, -106.492257)"
318,7,2021,"Southern Region - Vicksburg, MS",Traditional,River 2,8,01/17/2022,02/27/2022,02/11/2022,"Frontier Housing, Inc.","Construction of a home to include framing, drywall, siding, flooring and installing doors and windows.",URD,,KY,5,"Frontier Housing, Inc. specializes in working with customers and communities to provide affordable housing solutions including credit counseling and homebuyer education, constructing energy efficient new homes for homebuyers, helping homebuyers assemble the financing they need to buy a home (new or existing), owner-occupied home rehabilitation, and rental housing. An NCCC Team is sought to help with construction of a family home, the exact tasks will be dependent on the stage the home is in upon arrival but could include pouring concrete, laying block, framing, siding, drywall, roofing, flooring, cabinets, and installing windows/doors/trim. The SVI score for Rowan County is .79 which indicates a high level of vulnerability.",39180,"Salt Lick, KY
(38.119743, -83.615734)"
306,7,2021,"Southern Region - Vicksburg, MS",Traditional,River 3,11,01/18/2022,02/27/2022,02/11/2022,"Habitat for Humanity of High Point, Archdale and Trinity",Assist with constructing a home to house a veteran who is awaiting a kidney transplant.,URD,,NC,12,"The mission of Habitat for Humanity of High Point, Archdale, and Trinity is to bring people together to build homes, communities, and hope. Currently, the organization has families in the community approved for a house, living in unsafe homes under the pandemic. An NCCC team is being requested to help construct two homes, one of the beneficiaries is a Veteran.",39180,"High Point, NC
(35.953972, -80.003935)"
310,7,2021,"Southern Region - Vicksburg, MS",Traditional,River 4,8,01/18/2022,02/27/2022,02/11/2022,Boys & Girls Club of Metro Atlanta/Camp Kiwanis,Assist with upgrades to cabins and campgrounds at Camp Kiwanis.,INF,,GA,9,"The mission of the Boys & Girls Clubs of Metro Atlanta is to save and change the lives of children and teens by providing a safe, positive, and engaging environment and programs that prepare and inspire them to achieve Great Futures. An NCCC team is being requested to help with upgrades to the Camp Kiwanis cabins and campgrounds.",39180,"Danielsville, GA
(34.124268, -83.221433)"
316,7,2021,"Southern Region - Vicksburg, MS",Traditional,River 6,10,01/14/2022,02/27/2022,02/11/2022,Habitat for Humanity of New Castle County,An NCCC team is requested to assist with building the foundations of four townhomes.,URD,,DE,1,"The mission of Habitat for Humanity of New Castle County is to bring people together to build homes, communities, and hope by building safe, affordable, quality housing. An NCCC team is requested to assist with building the foundations of four townhomes.",39180,"Middletown, DE
(39.449703, -75.716679)"
308,7,2021,"Southern Region - Vicksburg, MS",Traditional,River 7,8,01/19/2022,02/27/2022,02/11/2022,Rutherford Housing Partnership,Provide home repairs to various houses.,URD,,NC,11,"The mission of the Rutherford Housing Partnership is to provide urgent home repairs to alleviate the threat to the health and safety of low-income, elderly, and disabled homeowners. The organization has two programs to help address the community need within Rutherford County. An NCCC team is being requested to help provide home repairs to various houses.",39180,"Forest City, NC
(35.333004, -81.861918)"
327,7,2021,"Southern Region - Vicksburg, MS",Traditional,Tide 2,9,01/12/2022,02/27/2022,02/11/2022,Cedar Crest Camp,"Build trails, develop roads, restore creeks and meadows and create a foundational space for construction of a facility.",ENV,,TN,7,"Cedar Crest Camp & Retreat Center believes in the transformative power of sharing in outdoor experiences; seeking to provide  adventure and environmental education learning opportunities for students, teachers, and families across the Middle Tennessee region, Cedar Crest requests an NCCC team to assist with trail building and road development surrounding an adventure camp space, creek/forest/meadow restoration, and environmental education efforts. Team members will be tasked with creating the foundational space to begin construction of the adventure camp facility, along with having an opportunity to participate in environmental education training.",39180,"Lyles, TN
(35.922275, -87.341264)"
8310,7,2021,"Southern Region - Vicksburg, MS",Traditional,Tide 3,8,01/12/2022,02/27/2022,02/11/2022,Rebuilding Together Catholic Charities of Acadiana,"Support recovery from Hurricanes Laura and Delta, including mucking, gutting, tarping, debris removal and home repairs.",DIS,RECOVERY,LA,7,"The mission of Rebuilding Together Acadiana is repairing homes, revitalizing communities, and rebuilding lives, Following Hurricanes Laura and Delta, Rebuilding Together CCA has received more than 1200 requests for services in Acadiana. An NCCC team is being requested to serve with staff and possibly other volunteers on nearly every phase of disaster relief for rehabs and repairs including: data collection and reporting, tarping, chainsaw work, debris removal, muck out, foundation and floor repairs, wall and ceiling repairs, along with wheelchair ramp assembly.",39180,"Lafayette, LA
(30.22126, -92.018773)"
201,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 4,8,11/15/2021,01/31/2022,02/11/2022,Federal Emergency Management Agency (FEMA) - Region 9,"The FEMA Corps team will help the PA cadre closeout tasks such as: in processing on paper and email correspondence, filing and archiving documents, and data entry and logging of materials.",DIS,READINESS,CA,9,"The Region IX team needs support to accomplish key administrative tasks relating to delivery of the Public
Assistance (PA) program for projects in the closeout process. By assisting with these tasks, FEMA Corps
members will learn basic aspects of PA program and process, while tackling pending special projects and
work queues. They will free up Closeout staff to take on other necessary projects that are not currently
prioritized because of staffing levels.
THis is a virtual deployment; the team is working out of Denver, CO.",95652,"Oakland, CA
(37.804828, -122.27248)"
320,7,2021,"Southern Region - Vicksburg, MS",Traditional,Tide 4,6,01/12/2022,02/27/2022,02/11/2022,"Richmond Metropolitan Habitat for Humanity, Inc.",An NCCC team is sought to help build 2 homes for low-income families. The sponsor has has a dramatic decrease in volunteers due to the COVID-19 pandemic.,URD,,VA,3,"Habitat of Metro Richmond exists as part of a belief that quality affordable housing is a cornerstone of sustainable economic vitality and a critical challenge throughout Richmond. According to recent statistics, 50% of renters are overburdened with housing costs (defined as more than 30% of their income) and the city also has one of the highest child poverty rates in VA at 39%. An NCCC team is sought to help with 2 new builds as well as support two ReStores. This project could potentially fall under the state priority of Diversity, Equity, and Inclusion as well as Health Focus (affordable housing). The SVI for this area is .56 showing a moderate to high level of vulnerability. The sponsor has also seen a drastic drop in volunteers due to the pandemic and are requesting the support of NCCC to keep them on track as winter is their slowest season for volunteers.",39180,"Richmond, VA
(37.540759, -77.433932)"
8315,7,2021,"Southern Region - Vicksburg, MS",Traditional,Tide 5,11,01/23/2022,02/27/2022,02/11/2022,Owensboro Health Regional Hospital,"Distribute meals, stock supplies and clean patient care areas.",DIS,RESPONSE,,,An NCCC Team is requested to provide non-medical logistical support to the hospital during the COVID-19 pandemic and the omnicrom surge.,39180,"Owensboro, KY
(37.772696, -87.111033)"
311,7,2021,"Southern Region - Vicksburg, MS",Traditional,Tide 6,7,01/19/2022,02/27/2022,02/11/2022,National Park Service - Big Cypress National Preserve,"Preserve the park's environment and wildlife through cleaning up old camps, barbed wire fences and invasive species.",ENV,,FL,25,"The National Park Service preserves unimpaired the natural and cultural resources and values of the National Park System for the enjoyment, education, and inspiration of this and future generations. Big Cypress National Preserve's 729,000 acres provides critical habitat for Ghost Orchids, endangered species like the Florida panther and Red-cockaded woodpecker, and a whole host of other animals. An NCCC team is being requested to assess and empty old camps, break down barbed wire fences, and managing invasive species by clearing unwanted under brush. SVI score of .75-1.",39180,"Ochopee, FL
(25.9011, -81.303596)"
200,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 1,9,11/15/2021,01/31/2022,02/11/2022,Federal Emergency Management Agency (FEMA) - Region 9,The FEMA Corps team will support the development of the All-Hazard's Plan in the Region 9 area.,DIS,READINESS,CA,9,"FEMA Region IX need assistance in the development of the All-Hazard's Plan - Continental US (CONUS).
The region is working with California, Arizona, and Nevada Emergency Managers to capture the
threats/risks of potential disasters within their respective states. After this information is captured and
processed, conclusions drawn will then be used to create a Concept of Operations (CONOPS) that explains
how and what Federal agencies bring to response and recovery operations.
The team is supporting this project virutally; stationed out of Denver, CO",95652,"Oakland, CA
(37.804828, -122.27248)"
209,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 1,9,11/15/2021,01/31/2022,02/11/2022,"FEMA- Region 2 Regional Office- New York, NY","The FEMA Corps team will help conduct outreach for external stakeholders, stregthen stakeholder relationships, plan and support preparedness activities in the PR-CAO (virtually), and research and establish new partnerships",DIS,PREPAREDNESS,,,"FEMA Corps members will be supporting the Puerto Rico Caribbean Area Office (PR-CAO) preparedness
efforts. The project will focus on the whole community, including community based campaigns and
community outreach, to build a more secure and resilient Puerto Rico. FEMA Corps members will
promote preparedness by understanding all hazards that impact Puerto Rico, and the actions needed to
increase preparedness and community resilience. Efforts will include promoting the FEMA App,
providing assistance with Go-Kits, supporting multiple program area workshops/trainings/conferences,
and promoting, delivering and executing on products. This is a virtual deployment, the team is stationed in Denver, CO",95652,"New York, NY
(40.713054, -74.007228)"
204,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 1,9,11/15/2021,01/31/2022,02/11/2022,"FEMA- Region 2 Regional Office- New York, NY","FEMA Corps members will support with data entry, updating and auditing standard naming conventions, developing PPT presentations for trainings, creating excel documents, and editing and proof-reading products",DIS,RECOVERY,,,"According to the President Obama Memorandum on November 28, 2011; ""The current federal records
management system is based on an outdated approach involving paper and filing cabinets. Todays actions
will move the process into a digital age so the American public can have access to clear and accurate
information about the decision and actions of the Federal Government."" The Caribbean Action Office
(CAO) is requesting FC members to help support the implementation of naming conventions for
stored/saved documents and records. The FC members will also assist with verifying information that is
gathered in CAO's correspondence tracker. This is a virtual deployment; the team is stationed out of Denver, CO.",95652,"New York, NY
(40.713054, -74.007228)"
203,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 2,9,10/20/2021,01/31/2022,02/11/2022,"FEMA- Region 8 Field Office- Denver, CO",The FEMA Corps team will continue to support Region 8 in conducting a Rehearsal of Concept for the Wasatch Fault Catastrophic Earthquake Plan,DIS,READINESS,,,"FEMA Region VIII is conducting a Rehearsal of Concept (ROC) for the Wasatch Fault Catastrophic
Earthquake Plan and additional personnel are needed to support the development and conduct of the
ROC. Specifically, there is a need for support in developing, proofing, and disseminating products,
supporting virtual and in-person planning meetings, and supporting the ROC itself. The event is planned
for November 16-18, 2021 and will include an overview and training seminar to familiarize participants
with the plan as well as a tabletop exercise to validate components of the plan.
This project will include a combination of virtual and in-person support. In-person support will be most
necessary the week of November 15-19, 2021 for the conduct of the ROC. Most of the pre- and post-ROC
support can be conducted virtually. Support needed includes development of products for planning
meetings and the ROC. This will include reviewing the plan to validate scenario details, developing
detailed ""ground truth"", and supporting virtual and in-person meetings. In supporting the conduct of the
ROC, members may perform administrative support, notetaking, and assisting with breakout discussion
facilitation.",95652,"Taylorsville, UT
(40.653066, -111.955295)"
124,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 40,1,10/04/2021,12/20/2021,02/11/2022,"FEMA- Headquarters- FEMA Office- Washington, DC",FEMA Corps Support Team leader will provide routine logistics support at FEMA HQ level,DIS,READINESS,DC,1,"FEMA Corps members will assist in the expansion of the cadre’s incident management support capacity for over 1,800
responders through the implementation of logistics training, development of cadre communication tools,
facilitation of information management through the development of a cadre SharePoint site, and support
of incident operations through property management. The LOG Readiness Unit will provide a varied
learning environment for assignees to experience FEMA’s support infrastructure for logistics operations
nationwide.",95652,"Washington, DC
(38.892062, -77.019912)"
214,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 5,8,11/10/2021,01/31/2022,02/11/2022,American Red Cross - Austin TX,The FEMA Corps team will help enhance the sheltering capbility of FEMA by identifying and updating shelter locations by collecting shelter information and reaching out to shelter facilities for updated data,DIS,PREPAREDNESS,TX,1,"The FEMA Corps team will be supporting the American Red Cross in Mass Care (feeding and sheltering)
readiness projects and providing the community with tips to prepare for a disaster in their community.
The FEMA Corps team will be involved in hurricane and wildfire season preparedness activities. This
project has direct links to FEMA’s priority of ensuring that communities are ready for disasters.",95652,"Lufkin, TX
(31.332913, -94.727903)"
208,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Jade 6,9,11/15/2021,01/31/2022,02/11/2022,"FEMA- Region 6 Field Office- Denton, TX","The FEMA Corps team will integrate as Planning Specialists withing the planning section and help facilitate resource management, incident action planning, and situational awareness",DIS,RESPONSE,LA,6,"FEMA Corps members are requested to assist the Planning Section at DR-4611-LA. Members will assist
various components of the Planning section with the development of Planning products to support a
coordinated approach to response and recovery following Hurricane Ida which will impact communities
in Louisiana.",95652,"Baton Rouge, LA
(30.443319, -91.187488)"
213,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Sapphire 1,8,11/15/2021,01/31/2022,02/11/2022,"FEMA- Region 2 Regional Office- New York, NY","The FEMA Corps team will help support COVID-19 outreach efforts in NJ by distributing vaccination education information, delivering referrals to established CVC sites, and completing daily summary reports",DIS,RESPONSE,NJ,13,"FC members will support the New Jersey Department of Health (NJDOH) through the COVID-19
Community Outreach Mission. The FC team will assist NJ county ambassadors and Points of Distribution
(POD) County POCs with conducting proactive community outreach to educate hard-to-reach and
vulnerable populations in high-traffic areas (selected municipalities and targeted zip codes). They will also
provide information on support services to access vaccines (e.g., transportation, social services) and
support planning efforts for community outreach of vaccinating children ages 5 to 11.
Please note the address listed above is a general reporting location as teams will be deployed in the field
supporting canvassing.",95652,"Newark, NJ
(40.731507, -74.174388)"
210,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Sapphire 2,9,11/15/2021,01/31/2022,02/11/2022,Federal Emergency Management Agency (FEMA) - Region 6,"The FEMA Corps team will support the Individual Assistance / Voluntary Agency Liaison through community partnership, coordination, and outreach",DIS,RESPONSE,LA,6,"FEMA Region 6 is requesting a FEMA Corps team to support the Mass Care/Voluntary Agency Liaison
(VAL) and Logistics (LOG) missions at DR-4611-LA.",95652,"Baton Rouge, LA
(30.443319, -91.187488)"
212,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Sapphire 3,7,11/15/2021,01/31/2022,02/11/2022,"FEMA- Region 2 Regional Office- New York, NY","The FEMA Corps team will help NJ COVID-19 community outreach efforts such as distributing vaccination edication information, delivering referrals to established CVC sites, and completing daily summary reports",DIS,RESPONSE,NJ,4,"FC members will support the New Jersey Department of Health (NJDOH) through the COVID-19
Community Outreach Mission. The FC team will assist NJ county ambassadors and Points of Distribution
(POD) County POCs with conducting proactive community outreach to educate hard-to-reach and
vulnerable populations in high-traffic areas (selected municipalities and targeted zip codes). They will also
provide information on support services to access vaccines (e.g., transportation, social services) and
support planning efforts for community outreach of vaccinating children ages 5 to 11.
Please note the address listed above is a general reporting location as teams will be deployed in the field
supporting canvassing.",95652,"East Windsor, NJ
(40.26047, -74.529196)"
205,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Sapphire 5,8,10/25/2021,01/31/2022,02/11/2022,American Red Cross - Austin TX,"The FEMA Corps team is continuing their support efforts to the ARC - Austin by reviewing databases of all listed shelter facilities, identifying POC for each shelter facilities, and communicating with facility POCs to determine if sites are viable for use",DIS,PREPAREDNESS,TX,25,"The National Shelter System (NSS) database needs an update across our 80+ counties. The FEMA Corps
team will support this mission by making contact with external sheltering partners to identify if they are
willing to let the Red Cross use their locations for ESF Mass Care purposes. If Red Cross can use the
facility, a survey of the facility will be coordinated by the FEMA Corps team and executed by local Red
Cross volunteers. Once new survey data is collected, FEMA Corps would ensure that it is entered into the
NSS.
This project has direct links to FEMA’s priority of ensuring that communities are ready for disasters.
Readiness is critical for FEMA and their partners, such as the Red Cross, to ensure that the response and
recovery missions are appropriately executed and successful.",95652,"Austin, TX
(30.264979, -97.746598)"
202,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Sapphire 6,9,11/11/2021,01/31/2022,02/11/2022,"Federal Emergency Management Agency (FEMA) - Headquarters - Washington, DC","The FEMA Corps team will support the recruitment team at the FEMA Headquarters location. Tasks include: drafting marketing for external audiences, supporting recruitment chatrooms, organizing and filing candidate applications, and responding to inquiries",DIS,READINESS,,,"The Recruitment team is supporting FEMA incident management hiring by hosting a series of virtual
events designed to ensure that the agency has met its need for a qualified and diverse applicant pool to fill
a wide variety of vacant incident management workforce (IMW) positions. The members will join the
recruitment team to support marketing, advertising, educating, and recruiting candidates to opportunities
at FEMA. Additionally, members will build their professional networks by establishing relationships with
the leadership of the various FERGs (FEMA Employee Resource Groups).",95652,"Washington, DC
(38.892062, -77.019912)"
123,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Sapphire 6,9,09/23/2021,11/09/2021,02/11/2022,"FEMA- Region 3 Field Office- Philadelphia, PA","The FEMA Corps team will assist with the Disaster Survivor Assistance (DSA)
and Individual Assistance (IA) mission in region 3.",DIS,RESPONSE,PA,2,"The team will be completing DSA and IA tasks primarily.
DSA
• DSA Assess, Inform, and Report (AIR) missions
• Conduct AIR, on-site registration and status checks, Geographic Information Systems (GIS) tagging, and
“live-time” needs assessments.
• Provide referrals to Federal, community and local programs and service providers as needed.
• Effectively communicate with Individual Assistance (IA), Voluntary Agency Liaisons (VALs), External
Affairs (EA), Operations (OPS), Regional Disability Integration Specialist and Planning (PLN) to support
decision-making.
• Provide a consistent flow of survivor and community information to External Affairs to ensure critical
messaging is targeted to disaster survivor needs and concerns, and that local, state and tribal elected and
appointed leadership are informed.
IA
• Conduct registration intake interviews with disaster survivors
• Research applicant cases; speaking with applicants, discussing their case status and confirming that they
understand the assistance process and the current status of their case.
• Verify applicant information in FEMA’s applicant database; recording contacts/comments in NEMIS
while ensuring entries are concise, complete, and accurate.
• Perform call-outs to impacted residents to identify needs.
• Communicate and foster connections with local Voluntary Agencies to secure resources for disaster
survivors.
As the needs of the mission shift, members may also support other areas of response and recovery
including but note limited to Public Assistance, Information Technology, Logistics, and other Region III
support functions.
SPR Addendum 4192 added to account for new project tasks working with the Public Assistance Cadre",95652,"Philadelphia, PA
(39.951061, -75.16562)"
207,11,2021,"Pacific Region FEMA - Sacramento, CA",FEMA,Sapphire 7,9,11/02/2021,01/31/2022,02/11/2022,"FEMA- Region 3 Field Office- Philadelphia, PA","The FEMA Corps team is supporting the PA cadre by closing out certain tasks including: reviewing and updating requirements needed for backlog reports, supporting the transition of new disasters, and updating the standard operating procedures",DIS,READINESS,PA,1,"The Region III Public Assistance team needs support to accomplish key administrative tasks relating to
delivery of the Public Assistance (PA) program for projects in the closeout process. By assisting with these
tasks, FEMA Corps members will learn basic aspects of PA program and process, while tackling pending
special projects and work queues. The FEMA Corps team will assist in processing the Level-1 Final
Inspection Request (FIR) for the Region III Public Assistance (PA) disasters. The FEMA Corps team will
become a member of the strike team supporting natural disasters and COVID-19 projects. Region III is
projecting to receive up to 400 new closeouts.
This is a virtual deployent; the team staged in Washington, D.C",95652,"Philadelphia, PA
(39.951061, -75.16562)"
400,17,2021,"Southern Region FEMA - Vicksburg, MS",FEMA,Gulf 2,9,11/05/2021,03/07/2022,02/11/2022,"FEMA- Headquarters- FEMA Office- Washington, DC",Assist External Affairs with various communications.,DIS,READINESS,DC,1,"The Federal Emergency Management Agency’s (FEMA) mission is helping people before, during, and after disasters. Every year, millions of Americans experience the effects of natural and man-made disaster. Disasters can lead to human losses, social issues, economic harm, and environmental damage. Given the prevalence and severity of disasters and other hazards, FEMA is looking for ways to diversify and fortify its existing disaster workforce structure. FEMA will partner with the Corporation for National and Community Service (CNCS) to support 1,600 additional service corps members annually within AmeriCorps NCCC, a full-time residential service program for individuals ages 18-24. FEMA Corps members will solely focus on disaster preparedness, response, and recovery activities, providing support in areas ranging from working directly with disaster survivors to supporting disaster recovery centers to sharing valuable disaster preparedness and mitigation information with the public.

A FEMA Corps team is needed to support the initiatives of the External Affairs (EA) Office to include supporting the expansion of its capacity to advance equity in its Emergency Support Function (ESF) 15 operation. This entails an increased focus on community-based organizations, other organizations representing the underserved, planning for outreach, and modifying current plans. The team will assist the FEMA HQ EA team in a variety of tasks in support of current initiatives, including:

1. Managing IGA engagements calendar to better track events and tasks from previous engagements
2. Speakers Bureau coordination
3. Writing, digital, and creative products for FEMA that help illustrate and incorporate equity into the overall message
4. Administrative support
5. Research",39180,"Washington, DC
(38.892062, -77.019912)"
416,17,2021,"Southern Region FEMA - Vicksburg, MS",FEMA,Gulf 3,7,01/14/2022,02/14/2022,02/11/2022,"FEMA- Region 3 Field Office- Philadelphia, PA","Facilitate movement control, monitor observation area and sanitize public areas at a COVID-19 Vaccination Unit.",DIS,RECOVERY,PA,2,"DR-4506-PA: The FEMA Corps team will provide non-clinical customer service to COVID-19 vaccination recipients and provide support to the Fixed and Mobile Vaccination Unit (MVU) Operations in Region 3.

The team will support the Region 3 Vaccine Mission with the following tasks:
• Facilitate movement control for the operations
• Monitor occupancy levels in the observation area to prevent over crowding
• Provide support for registration and reporting needs
• Ensure that all safety and sanitation procedures have been followed and are in place
• Ensure adequate spacing allowance for social distancing from entry to exit",39180,"Philadelphia, PA
(39.951061, -75.16562)"
402,17,2021,"Southern Region FEMA - Vicksburg, MS",FEMA,Gulf 4,7,11/05/2021,03/07/2022,02/11/2022,Federal Emergency Management Agency (FEMA) - Region 7 Office,Support the development and updating of the Regional All Hazards Plan (RAHP) State and Tribal Profiles.,DIS,READINESS,MO,5,"The Federal Emergency Management Agency’s (FEMA) mission is helping people before, during, and after disasters. Every year, millions of Americans experience the effects of natural and man-made disaster. Disasters can lead to human losses, social issues, economic harm, and environmental damage. Given the prevalence and severity of disasters and other hazards, FEMA is looking for ways to diversify and fortify its existing disaster workforce structure. FEMA will partner with the Corporation for National and Community Service (CNCS) to support 1,600 additional service corps members annually within AmeriCorps NCCC, a full-time residential service program for individuals ages 18-24. FEMA Corps members will solely focus on disaster preparedness, response, and recovery activities, providing support in areas ranging from working directly with disaster survivors to supporting disaster recovery centers to sharing valuable disaster preparedness and mitigation information with the public.

VIRTUAL PROJECT: FEMA Region 7 needs support in the development and updating of the Regional All Hazards Plan (RAHP) State and Tribal Profiles. These documents contain valuable information related to each state/tribe, the emergency management frameworks, community lifelines, key information, and identified shortfalls/challenges. The need is to gather information through existing documents, coordination, and internet research, and input what is collected into the established template. Overview of the State/Tribal Profiles from RAHP draft plan:

- Provide FEMA Region 7 staff with an overview of each state and tribe within the region.
- Include key emergency management information to inform a variety of key stakeholders.
- Profiles are not all encompassing but are designed to provide an initial overview before coordinating with partners at the state, tribal, and local levels.

Addendum R07-4198-MO-ANY-ANY moved the team to Kansas City, MO on 01/04/2021.",39180,"Kansas City, MO
(39.099792, -94.578559)"
403,17,2021,"Southern Region FEMA - Vicksburg, MS",FEMA,Gulf 6,8,11/05/2021,03/07/2022,02/11/2022,FEMA - Region VI,Gather data and assess community demographics for the External Civil Rights Division.,DIS,RECOVERY,LA,6,"The Federal Emergency Management Agency’s (FEMA) mission is helping people before, during, and after disasters. Every year, millions of Americans experience the effects of natural and man-made disaster. Disasters can lead to human losses, social issues, economic harm, and environmental damage. Given the prevalence and severity of disasters and other hazards, FEMA is looking for ways to diversify and fortify its existing disaster workforce structure. FEMA will partner with the Corporation for National and Community Service (CNCS) to support 1,600 additional service corps members annually within AmeriCorps NCCC, a full-time residential service program for individuals ages 18-24. FEMA Corps members will solely focus on disaster preparedness, response, and recovery activities, providing support in areas ranging from working directly with disaster survivors to supporting disaster recovery centers to sharing valuable disaster preparedness and mitigation information with the public.

DR-4559-LA: The Office of Equal Rights’ (OER) External Civil Rights Division (ECRD) is the principal office responsible for compliance and enforcement in connection with FEMA’s Civil Rights obligations. OER leads FEMA's efforts to protect the civil rights of disaster survivors, which includes ensuring equal access and inclusion of all people to FEMA programs, services, and benefits in compliance with applicable civil rights laws. The need for FEMA Corps involves supporting the Lead Civil Rights Advisor to ensure equitable and accessible response operations to Stafford Act disaster declarations within the State of Louisiana.

The FEMA Corps team will focus on community outreach and stakeholder engagement by gathering data and assessing community demographics to develop point of contacts at a community based level to ensure all community participation in FEMA Outreach and knowledge of Civil Rights in Disaster Assistance. Will provide direct interaction with impacted communities to provide information about civil rights.

Addendum R06-4242-LA-ANY-ANY extended the end date to 03/07/2022, and added support of Environmental Historic Preservation (EHP), Logistics, Planning (PLN) and Operations (OPS) for disaster recovery support to give members experience on areas identified as personal and professional interest.",39180,"Baton Rouge, LA
(30.443319, -91.187488)"
417,17,2021,"Southern Region FEMA - Vicksburg, MS",FEMA,Summit 4,6,01/14/2022,02/14/2022,02/11/2022,"FEMA- Region 3 Field Office- Philadelphia, PA","Facilitate movement control, monitor observation area and sanitize public areas at a COVID-19 Vaccination Unit.",DIS,RECOVERY,PA,2,"DR-4506-PA: The FEMA Corps team will provide non-clinical customer service to COVDI-19 vaccination recipients and provide support to the Fixed and Mobile Vaccination Unit (MVU) Operations in Region 3.

The team will support the Region 3 Vaccine Mission with the following tasks:
• Facilitate movement control for the operations
• Monitor occupancy levels in the observation area to prevent over crowding
• Provide support for registration and reporting needs
• Ensure that all safety and sanitation procedures have been followed and are in place
• Ensure adequate spacing allowance for social distancing from entry to exit",39180,"Philadelphia, PA
(39.951061, -75.16562)"
