"st","state","st_abbr","county","fips","location","area_sqmi","e_totpop","m_totpop","e_hu","m_hu","e_hh","m_hh","e_pov","m_pov","e_unemp","m_unemp","e_pci","m_pci","e_nohsdp","m_nohsdp","e_age65","m_age65","e_age17","m_age17","e_disabl","m_disabl","e_sngpnt","m_sngpnt","e_minrty","m_minrty","e_limeng","m_limeng","e_munit","m_munit","e_mobile","m_mobile","e_crowd","m_crowd","e_noveh","m_noveh","e_groupq","m_groupq","ep_pov","mp_pov","ep_unemp","mp_unemp","ep_pci","mp_pci","ep_nohsdp","mp_nohsdp","ep_age65","mp_age65","ep_age17","mp_age17","ep_disabl","mp_disabl","ep_sngpnt","mp_sngpnt","ep_minrty","mp_minrty","ep_limeng","mp_limeng","ep_munit","mp_munit","ep_mobile","mp_mobile","ep_crowd","mp_crowd","ep_noveh","mp_noveh","ep_groupq","mp_groupq","epl_pov","epl_unemp","epl_pci","epl_nohsdp","spl_theme1","rpl_theme1","epl_age65","epl_age17","epl_disabl","epl_sngpnt","spl_theme2","rpl_theme2","epl_minrty","epl_limeng","spl_theme3","rpl_theme3","epl_munit","epl_mobile","epl_crowd","epl_noveh","epl_groupq","spl_theme4","rpl_theme4","spl_themes","rpl_themes","f_pov","f_unemp","f_pci","f_nohsdp","f_theme1","f_age65","f_age17","f_disabl","f_sngpnt","f_theme2","f_minrty","f_limeng","f_theme3","f_munit","f_mobile","f_crowd","f_noveh","f_groupq","f_theme4","f_total","e_uninsur","m_uninsur","ep_uninsur","mp_uninsur","e_daypop","shape"
"36","NEW YORK","NY","Queens","36081138502","Census Tract 1385.02, Queens County, New York","0.909198008926","40","18","0","12","0","12","23","25","0","12","19598","20120","7","17","24","25","0","12","24","25","0","17.0","15","35.8","0","48.0","0","17.0","0","12","0","17.0","0","12","40","18","57.5","57.5","0.0","71.9","19598.0","20120.0","21.9","60.4","60.0","58.3","0.0","30.0","60.0","58.3","0.0","-999.0","37.5","87.9","0.0","120.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","0.9927","0.0","0.8182","0.831","2.6419","0.7071","0.9961","0.0","0.9997","0.0","1.9958","0.4829","0.5809","0.0","0.5809","0.2741","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","1","0","0","0","1","1","0","1","0","2","0","0","0","0","-999","0","-999","1","-999","-999","0","12","0.0","46.9","239","MULTIPOLYGON (((-73.75862499999994 40.764383000000066, -73.75449299999997 40.764973000000055, -73.75376999999997 40.76530500000007, -73.75346899999994 40.76544500000006, -73.75072199999995 40.766512000000034, -73.74876999999998 40.764080000000035, -73.75078599999995 40.76361900000006, -73.75048799999996 40.76295900000008, -73.74659199999996 40.763907000000074, -73.74120799999997 40.75620500000008, -73.73970599999997 40.75662300000005, -73.73926299999994 40.756917000000044, -73.73938099999998 40.755761000000064, -73.73979299999996 40.75539900000007, -73.74136199999998 40.75446900000003, -73.74172399999998 40.75328200000007, -73.73718899999994 40.74822100000006, -73.73542999999995 40.74716100000006, -73.73503799999997 40.74552600000004, -73.73501799999998 40.74488800000006, -73.73436199999998 40.74362800000006, -73.73376299999995 40.74286900000004, -73.73922399999998 40.73968400000007, -73.73982999999998 40.73905400000007, -73.74029099999996 40.738517000000066, -73.74019499999997 40.739031000000075, -73.74306799999994 40.73844100000008, -73.74337499999996 40.73888500000004, -73.74371899999994 40.73938300000003, -73.74396199999995 40.74078900000006, -73.74996799999997 40.739746000000025, -73.75138999999996 40.74019400000003, -73.75347299999999 40.74240500000008, -73.74887699999994 40.743288000000064, -73.74784899999997 40.74329600000004, -73.74477599999994 40.743281000000025, -73.74593099999998 40.74571600000007, -73.74396699999994 40.74763000000007, -73.74415099999999 40.748217000000075, -73.74577899999997 40.75156100000004, -73.74680799999999 40.75202800000005, -73.74709899999993 40.75234700000004, -73.74774099999996 40.75385000000006, -73.74711099999998 40.754173000000044, -73.75004799999994 40.75840500000004, -73.75230299999998 40.75945500000006, -73.75584999999995 40.75776500000006, -73.75682099999995 40.759735000000035, -73.75800099999998 40.760380000000055, -73.75848099999996 40.76199500000007, -73.75811499999998 40.762054000000035, -73.75788799999998 40.762657000000054, -73.75920599999996 40.76432100000005, -73.75862499999994 40.764383000000066)))"
"36","NEW YORK","NY","Queens","36081990100","Census Tract 9901, Queens County, New York","0.0","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","0","MULTIPOLYGON (((-73.93426954299997 40.56676514500003, -73.92806999999993 40.56778600000007, -73.92983999999996 40.563825000000065, -73.93541254599995 40.56288694400007, -73.93426954299997 40.56676514500003)))"
"36","NEW YORK","NY","Richmond","36085015400","Census Tract 154, Richmond County, New York","0.857421344624","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","29","MULTIPOLYGON (((-74.14242509099995 40.53448154900008, -74.13307799999995 40.54363100000006, -74.13568299999997 40.546373000000074, -74.13700599999999 40.54696800000005, -74.13864099999995 40.54847500000005, -74.13737099999997 40.549578000000054, -74.13318399999997 40.55234400000006, -74.13045899999997 40.55441700000006, -74.12811699999997 40.55653500000005, -74.12730099999999 40.55729500000007, -74.11940099999998 40.55218300000007, -74.11805199999998 40.552008000000065, -74.11810699999995 40.550632000000064, -74.11498299999994 40.54957900000005, -74.11282886899994 40.547471177000034, -74.11290197699998 40.54743165700006, -74.12167199999999 40.54269100000005, -74.12933629999998 40.53648089400008, -74.13724099999996 40.530076000000065, -74.14016270299999 40.53365555100004, -74.14022999999997 40.53373800000003, -74.14242509099995 40.53448154900008)))"
"36","NEW YORK","NY","St. Lawrence","36089491900","Census Tract 4919, St. Lawrence County, New York","0.892111064916","1721","223","0","12","0","12","0","12","51","35","2248","312","0","12","0","12","15","21","45","32","0","17.0","262","332.0","7","48.5","0","17.0","0","12","0","17.0","0","12","1721","223","-999.0","-999.0","12.8","9.0","2248.0","312.0","-999.0","-999.0","0.0","1.9","0.9","1.2","2.6","1.9","0.0","-999.0","15.2","19.2","0.4","2.8","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","0.9174","0.9994","-999.0","-999.0","-999.0","0.0","0.006","0.0047","0.0","0.0107","0.0007","0.2968","0.2767","0.5735","0.2704","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","1","1","-999","-999","0","0","0","0","0","0","0","0","0","-999","0","-999","1","-999","-999","31","32","1.8","1.9","2291","MULTIPOLYGON (((-75.16304999999994 44.59321300000005, -75.16150899999997 44.59246300000007, -75.15638199999995 44.595079000000055, -75.15563099999997 44.596490000000074, -75.14910899999995 44.596978000000036, -75.14747699999998 44.59736600000008, -75.14422199999996 44.59543200000007, -75.14356699999996 44.59505500000006, -75.13940299999996 44.592644000000064, -75.13036999999997 44.58848700000004, -75.13155699999999 44.58666500000004, -75.13399399999997 44.588089000000025, -75.13523699999996 44.58820100000003, -75.13647999999995 44.58547600000003, -75.13811699999997 44.58528000000007, -75.13728599999996 44.58687200000003, -75.13957599999998 44.587987000000055, -75.14150099999995 44.58632500000005, -75.14121999999998 44.58465700000005, -75.14280199999997 44.58589200000006, -75.14514699999995 44.58538900000008, -75.14613499999996 44.58668600000004, -75.14707199999998 44.58549800000003, -75.14774599999998 44.587338000000045, -75.14909899999998 44.58675900000003, -75.15081599999996 44.58726900000005, -75.15096199999995 44.58640500000007, -75.14911699999993 44.58585500000004, -75.14864699999998 44.58462000000003, -75.15004999999996 44.584715000000074, -75.15214299999997 44.58339600000005, -75.15291599999995 44.58461700000004, -75.15386399999994 44.58363700000007, -75.15490999999997 44.58515200000006, -75.15811699999995 44.58429400000006, -75.15885399999996 44.584916000000085, -75.16594199999997 44.59179400000005, -75.16304999999994 44.59321300000005)))"
"36","NEW YORK","NY","Schoharie","36095740300","Census Tract 7403, Schoharie County, New York","0.21968431596","1239","233","0","12","0","12","0","12","36","28","4597","1039","0","12","0","12","54","37","107","45","0","17.0","444","294.4","0","48.0","0","17.0","0","12","0","17.0","0","12","1239","233","-999.0","-999.0","9.2","6.9","4597.0","1039.0","0.0","63.2","0.0","2.6","4.4","2.9","8.6","3.6","0.0","-999.0","35.8","22.8","0.0","3.9","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","0.8117","0.9976","0.0","-999.0","-999.0","0.0","0.0165","0.2054","0.0","0.2219","0.0076","0.5643","0.0","0.5643","0.2655","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","0","1","0","-999","0","0","0","0","0","0","0","0","0","-999","0","-999","1","-999","-999","17","20","1.4","1.6","1856","MULTIPOLYGON (((-74.50514299999998 42.674348000000066, -74.50279699999999 42.675816000000054, -74.49991399999993 42.676461000000074, -74.49308499999995 42.67604000000006, -74.49545199999994 42.675549000000046, -74.49478699999997 42.67512400000005, -74.49484299999995 42.673691000000076, -74.49804799999998 42.67154100000005, -74.49812399999996 42.66967500000004, -74.50244399999997 42.66964800000005, -74.50264099999998 42.669692000000055, -74.50389399999995 42.66980600000005, -74.50798199999997 42.67212100000006, -74.50514299999998 42.674348000000066)))"
"36","NEW YORK","NY","Suffolk","36103990100","Census Tract 9901, Suffolk County, New York","0.0","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","-999","MULTIPOLYGON (((-72.18759507899995 41.03381546500003, -72.18758699999995 41.033795000000055, -72.18760190799998 41.03381261900006, -72.18759507899995 41.03381546500003)))"
"36","NEW YORK","NY","Wayne","36117990100","Census Tract 9901, Wayne County, New York","0.0","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","1","MULTIPOLYGON (((-76.97421199999997 43.273096000000066, -76.97418129099998 43.27414824900006, -76.96758684499997 43.27263738700003, -76.96790499999997 43.27228000000008, -76.97513299999997 43.272736000000066, -76.97421199999997 43.273096000000066)))"
"36","NEW YORK","NY","Westchester","36119005600","Census Tract 56, Westchester County, New York","0.120647608552","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","0","MULTIPOLYGON (((-73.77277599999996 40.88459900000004, -73.77230525299996 40.887329332000036, -73.77227599999998 40.88749900000005, -73.77057599999995 40.88839900000005, -73.76827599999996 40.88759900000008, -73.76727599999998 40.88689900000003, -73.76822099999998 40.88262400000008, -73.76744099999996 40.88068700000008, -73.770876 40.87929900000006, -73.77527599999996 40.88219900000007, -73.77277599999996 40.88459900000004)))"
"36","NEW YORK","NY","Westchester","36119982000","Census Tract 9820, Westchester County, New York","0.102284597432","1702","236","0","12","0","12","0","12","0","12","2475","2578","716","143","18","23","0","12","0","12","0","17.0","1493","252.2","56","59.5","0","17.0","0","12","0","17.0","0","12","1702","236","-999.0","-999.0","-999.0","-999.0","2475.0","2578.0","44.1","6.5","1.1","1.4","0.0","0.7","-999.0","-999.0","0.0","-999.0","87.7","8.5","3.3","3.5","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","-999.0","0.9993","0.9807","-999.0","-999.0","0.0076","0.0","-999.0","0.0","-999.0","-999.0","0.894","0.6799","1.5739","0.8245","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","-999","1","1","-999","0","0","-999","0","-999","0","0","0","0","-999","0","-999","1","-999","-999","0","12","-999.0","-999.0","2694","MULTIPOLYGON (((-73.87115299999994 41.15353600000003, -73.86851299999996 41.15374600000007, -73.86837899999995 41.15423400000004, -73.86544599999996 41.15322100000003, -73.86515099999997 41.14991800000007, -73.86864199999997 41.148842000000066, -73.87021899999996 41.14905500000003, -73.87157599999995 41.14979100000005, -73.87115299999994 41.15353600000003)))"
"36","NEW YORK","NY","Westchester","36119983000","Census Tract 9830, Westchester County, New York","0.33207474714","1308","192","0","12","0","12","0","12","0","12","4339","1328","413","93","0","12","0","12","0","12","0","17.0","837","222.3","53","54.1","0","17.0","0","12","0","17.0","0","12","1308","192","0.0","56.0","0.0","56.0","4339.0","1328.0","34.4","4.9","0.0","2.5","0.0","0.9","0.0","56.0","0.0","-999.0","64.0","14.2","4.1","4.1","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","0.0","0.0","0.9979","0.9491","1.947","0.4993","0.0","0.0","0.0","0.0","0.0","0.0","0.7675","0.7228","1.4903","0.7828","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","-999","0","-999","1","-999","-999","6","13","21.4","42.4","2550","MULTIPOLYGON (((-73.68513299999995 41.23779500000006, -73.67983999999996 41.24363200000005, -73.67512799999997 41.24910500000005, -73.67318099999994 41.24912200000006, -73.67356599999994 41.24981200000008, -73.67522299999996 41.251824000000056, -73.67156699999998 41.25195400000007, -73.66979299999997 41.24859600000008, -73.67269099999999 41.24688000000003, -73.67589899999996 41.24011800000005, -73.67782999999997 41.23516600000005, -73.67867699999995 41.235622000000035, -73.67844399999997 41.236128000000065, -73.68054399999994 41.23681600000003, -73.68211699999995 41.23616300000003, -73.68513299999995 41.23779500000006)))"
"36","NEW YORK","NY","Westchester","36119985000","Census Tract 9850, Westchester County, New York","0.71397016585","2436","283","0","12","0","12","0","12","216","94","3695","550","0","12","0","12","79","59","275","101","0","17.0","973","335.9","24","49.8","0","17.0","0","12","0","17.0","0","12","2436","283","-999.0","-999.0","19.9","8.1","3695.0","550.0","0.0","54.1","0.0","1.3","3.2","2.4","11.3","3.7","0.0","-999.0","39.9","13.0","1.0","2.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","0.981","0.9984","0.0","-999.0","-999.0","0.0","0.0127","0.4038","0.0","0.4165","0.0146","0.6021","0.4326","1.0347","0.5403","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","1","1","0","-999","0","0","0","0","0","0","0","0","0","-999","0","-999","1","-999","-999","126","62","5.2","2.6","6371","MULTIPOLYGON (((-73.70840399999997 41.04817900000006, -73.70761799999997 41.05123100000003, -73.70540899999997 41.05176800000004, -73.70708899999994 41.05602200000004, -73.70565899999997 41.056538000000046, -73.70321999999999 41.05471300000005, -73.69956699999994 41.05483400000003, -73.69786299999998 41.05382400000008, -73.69776399999995 41.05184500000007, -73.69670999999994 41.05107900000007, -73.69540099999995 41.04882800000007, -73.69401599999998 41.04769600000003, -73.69178899999997 41.04255000000006, -73.69172299999997 41.04139100000003, -73.69026099999996 41.039739000000054, -73.69151799999999 41.03919100000007, -73.69500899999997 41.038940000000025, -73.70351199999999 41.03787700000004, -73.70475599999997 41.044985000000054, -73.70521399999996 41.04565900000006, -73.70991199999997 41.04540200000008, -73.70840399999997 41.04817900000006)))"
"37","NORTH CAROLINA","NC","Brunswick","37019990100","Census Tract 9901, Brunswick County, North Carolina","0.0","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","0","MULTIPOLYGON (((-77.94980899999996 33.910938000000044, -77.94929599999995 33.91175300000003, -77.94669099999999 33.91421100000008, -77.94499968699995 33.91511764100005, -77.94656899999995 33.91226100000006, -77.94826337799998 33.90811305600005, -77.94967099999997 33.90946400000007, -77.94980899999996 33.910938000000044)))"
"37","NORTH CAROLINA","NC","Cumberland","37051003402","Census Tract 34.02, Cumberland County, North Carolina","2.43338005566","3709","1115","0","12","0","12","0","12","0","12","24367","2452","0","12","0","12","0","12","0","12","0","17.0","1571","1238.9","30","69.0","0","17.0","0","12","0","17.0","0","12","3709","1115","-999.0","-999.0","-999.0","-999.0","24367.0","2452.0","0.0","3.7","0.0","0.9","0.0","0.3","-999.0","-999.0","0.0","-999.0","42.4","30.9","0.8","1.8","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","-999.0","0.6531","0.0","-999.0","-999.0","0.0","0.0","-999.0","0.0","-999.0","-999.0","0.6242","0.3889","1.0131","0.5287","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","-999","0","0","-999","0","0","-999","0","-999","0","0","0","0","-999","0","-999","1","-999","-999","0","12","-999.0","-999.0","4491","MULTIPOLYGON (((-79.04736199999996 35.16163900000004, -79.04603099999997 35.16233600000004, -79.04367799999994 35.16254100000003, -79.04274899999996 35.16327700000005, -79.04123399999997 35.165857000000074, -79.04017799999997 35.168916000000024, -79.04048799999998 35.17141900000007, -79.04146499999996 35.17312000000004, -79.04132599999997 35.17487100000005, -79.03913199999994 35.17762300000004, -79.03713299999998 35.17799300000007, -79.03507799999994 35.17699300000004, -79.03394399999996 35.17592300000007, -79.03597599999995 35.172991000000025, -79.03530499999994 35.17061000000007, -79.03326799999996 35.16631200000006, -79.03301099999999 35.163910000000044, -79.03107699999998 35.159485000000075, -79.03155799999996 35.15680100000003, -79.03066199999995 35.15406500000006, -79.01860499999998 35.15644200000003, -79.01659399999994 35.156640000000046, -79.01345799999996 35.155043000000035, -79.01129499999996 35.15744700000005, -79.01050799999996 35.15794600000004, -79.00805599999995 35.15795900000006, -79.00130999999999 35.15935600000006, -78.99887799999993 35.151346000000046, -79.00773599999997 35.14949400000006, -79.02010199999995 35.14694500000007, -79.02771199999995 35.14534400000008, -79.03117499999996 35.14460900000006, -79.03453499999995 35.14377700000006, -79.03869099999997 35.14268700000002, -79.04398599999996 35.14129800000006, -79.04422299999999 35.142453000000046, -79.04314099999993 35.14437000000004, -79.04289399999999 35.14607200000006, -79.04181399999999 35.14770200000004, -79.04248799999993 35.15024400000004, -79.04152199999999 35.15158900000006, -79.04540399999996 35.15586200000007, -79.04700499999996 35.15825700000005, -79.04853799999995 35.15895900000004, -79.04736199999996 35.16163900000004)))"
"37","NORTH CAROLINA","NC","Cumberland","37051003404","Census Tract 34.04, Cumberland County, North Carolina","2.01479452219","2424","627","0","12","0","12","0","12","0","12","24451","2011","0","12","0","12","0","12","0","12","0","17.0","936","770.0","0","48.0","0","17.0","0","12","0","17.0","0","12","2424","627","-999.0","-999.0","-999.0","-999.0","24451.0","2011.0","0.0","7.3","0.0","1.4","0.0","0.5","-999.0","-999.0","0.0","-999.0","38.6","30.2","0.0","2.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","-999.0","0.6505","0.0","-999.0","-999.0","0.0","0.0","-999.0","0.0","-999.0","-999.0","0.5909","0.0","0.5909","0.2795","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","-999","0","0","-999","0","0","-999","0","-999","0","0","0","0","-999","0","-999","1","-999","-999","0","12","-999.0","-999.0","3565","MULTIPOLYGON (((-79.03869099999997 35.14268700000002, -79.03453499999995 35.14377700000006, -79.03117499999996 35.14460900000006, -79.02919099999997 35.13732900000008, -79.02715899999998 35.133425000000045, -79.02560699999998 35.13142600000003, -79.02291899999994 35.128994000000034, -79.02018299999997 35.12729800000005, -79.01967099999997 35.12696200000005, -79.01888699999995 35.12659400000007, -79.01818299999996 35.126386000000025, -79.01744699999995 35.12621000000007, -79.01560699999999 35.12616200000008, -79.01479099999995 35.126130000000046, -79.01169499999997 35.12680700000004, -79.01044199999995 35.12700200000006, -79.00942399999997 35.12706300000008, -79.00758499999995 35.127076000000045, -79.00744399999996 35.12703400000004, -78.99786399999994 35.12585900000005, -78.995299 35.126063000000045, -78.99355499999996 35.11927600000007, -78.99391699999995 35.117616000000055, -78.99919299999993 35.109474000000034, -79.00060799999994 35.11077000000006, -79.01339299999995 35.11629000000005, -79.02173899999997 35.121343000000024, -79.02291899999994 35.12361800000008, -79.02583199999998 35.12106000000006, -79.02815499999998 35.121361000000036, -79.03636299999994 35.12926300000004, -79.03441999999995 35.132757000000026, -79.03729899999996 35.13993400000004, -79.03869099999997 35.14268700000002)))"
