"data_as_of","start_date","end_date","group","year","month","state","condition_group","condition","icd10_codes","age_group","covid_19_deaths","number_of_mentions","flag"
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","0-24","3675","3675",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","25-34","11423","11423",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","35-44","28471","28471",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","45-54","68336","68336",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","55-64","151315","151315",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","65-74","238014","238014",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","75-84","269941","269941",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","85+","272298","272298",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","Not stated","22","22",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"United States","COVID-19","COVID-19","U071","All Ages","1043495","1043495",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","0-24","17","17",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","25-34","100","105",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","35-44","225","232",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","45-54","536","553",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","55-64","1151","1186",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","65-74","1732","1758",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","75-84","1723","1756",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","85+","1105","1116",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages","6589","6723",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","35-44","12","12",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","45-54","44","44",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","55-64","233","238",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74","444","459",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84","484","505",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+","268","278",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages","1490","1541",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","0-24",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","25-34","33","33",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","35-44","64","64",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","45-54","156","156",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","55-64","273","273",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","65-74","345","345",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","75-84","207","207",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","85+","56","56",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages","1141","1141",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","0-24","13","14",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","25-34","84","87",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","35-44","260","262",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","45-54","686","695",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","55-64","1424","1451",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","65-74","2147","2180",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","75-84","2145","2192",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","85+","1246","1269",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory failure","J96","All Ages","8005","8150",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","0-24",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","25-34","25","25",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","35-44","78","78",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","45-54","161","161",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","55-64","372","372",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","65-74","464","464",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","75-84","395","395",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","85+","257","257",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Respiratory arrest","R09.2","All Ages","1761","1761",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","0-24",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","25-34","16","17",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","35-44","26","28",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","45-54","86","90",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","55-64","160","171",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","65-74","220","227",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","75-84","216","221",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","85+","126","129",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages","854","887",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","0-24","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","25-34",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","35-44","53","54",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","45-54","131","131",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","55-64","338","342",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","65-74","515","519",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","75-84","519","528",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","85+","501","516",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages","2063","2096",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","0-24","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","35-44","13","13",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","45-54","59","63",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","55-64","218","237",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","65-74","445","489",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","75-84","503","537",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","85+","394","416",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages","1638","1761",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","0-24","11","11",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","25-34","53","53",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","35-44","146","146",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","45-54","306","306",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","55-64","660","661",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","65-74","828","828",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","75-84","746","746",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","85+","439","439",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrest","I46","All Ages","3189","3190",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","25-34",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","35-44","25","25",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","45-54","62","63",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","55-64","173","179",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","65-74","312","320",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84","432","442",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+","347","352",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages","1360","1390",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","0-24","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","25-34",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","35-44","22","22",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","45-54","53","53",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","55-64","170","170",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","65-74","287","287",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","75-84","405","406",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","85+","372","372",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Heart failure","I50","All Ages","1313","1314",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","0-24",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","25-34","10","10",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","35-44","21","23",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","45-54","42","43",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","55-64","116","121",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","65-74","234","243",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","75-84","246","254",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","85+","207","208",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages","878","904",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","0-24",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","25-34","18","21",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","35-44","55","59",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","45-54","113","123",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","55-64","267","281",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","65-74","332","360",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","75-84","346","374",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","85+","242","260",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","Not stated","0","0",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages","1379","1485",
"2022-09-04T00:00:00.000","2020-01-01T00:00:00.000","2022-09-03T00:00:00.000","By Total",,,"Alabama","Sepsis","Sepsis","A40-A41","0-24",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
