"state","year","sex","age","race","deaths","popul","rate","se","slcl","sucl","ageadjrate","sea","alcl","aucl","strankn","usrate","usageadjrate","unit"
"Georgia","2017","Both Sexes","All Ages","All Races-All Origins","1537","10429379","14.7372","0.37591","14.0004","15.474","14.6979","0.38007","13.953","15.4428","13.1–17.5","21.5637","21.7048","per 100,000 population"
"Georgia","2018","Both Sexes","All Ages","All Races-All Origins","1404","10519475","13.3467","0.3562","12.6485","14.0448","13.2409","0.35931","12.5366","13.9451","13.1–17.5","20.591","20.7112","per 100,000 population"
"Hawaii","1999","Both Sexes","All Ages","All Races-All Origins","80","1210300","6.6099","0.73901","5.2413","8.2266","6.5293","0.73032","5.1773","8.1262","1.8–7.5","6.0382","6.057","per 100,000 population"
"Hawaii","2000","Both Sexes","All Ages","All Races-All Origins","63","1211537","5.2","0.65514","3.9958","6.6531","5.1481","0.64904","3.9559","6.5866","1.8–7.5","6.1882","6.1749","per 100,000 population"
"Hawaii","2001","Both Sexes","All Ages","All Races-All Origins","77","1225948","6.2809","0.71577","4.9568","7.85","6.185","0.7058","4.8811","7.7302","1.8–7.5","6.8057","6.7922","per 100,000 population"
"Hawaii","2002","Both Sexes","All Ages","All Races-All Origins","77","1239613","6.2116","0.70788","4.9021","7.7635","6.1251","0.70006","4.8339","7.6554","1.8–7.5","8.1766","8.1957","per 100,000 population"
"Hawaii","2003","Both Sexes","All Ages","All Races-All Origins","92","1251154","7.3532","0.76663","5.9277","9.0181","7.1104","0.74448","5.7249","8.73","1.8–7.5","8.8881","8.8765","per 100,000 population"
"Hawaii","2004","Both Sexes","All Ages","All Races-All Origins","103","1273569","8.0875","0.79689","6.5256","9.6494","7.9546","0.78943","6.4074","9.5019","7.5–10.6","9.366","9.3831","per 100,000 population"
"Hawaii","2005","Both Sexes","All Ages","All Races-All Origins","126","1292729","9.7468","0.86832","8.0449","11.4487","9.4443","0.84856","7.7811","11.1074","7.5–10.6","10.0884","10.0699","per 100,000 population"
"Hawaii","2006","Both Sexes","All Ages","All Races-All Origins","86","1309731","6.5662","0.70806","5.2521","8.1092","6.4367","0.69923","5.1414","7.9591","1.8–7.5","11.5373","11.4883","per 100,000 population"
"Hawaii","2007","Both Sexes","All Ages","All Races-All Origins","136","1315675","10.3369","0.88638","8.5996","12.0742","10.0354","0.87103","8.3282","11.7427","7.5–10.6","11.9543","11.8775","per 100,000 population"
"Hawaii","2008","Both Sexes","All Ages","All Races-All Origins","123","1332213","9.2328","0.83249","7.6011","10.8644","8.9609","0.8163","7.361","10.5609","7.5–10.6","11.9864","11.8947","per 100,000 population"
"Hawaii","2009","Both Sexes","All Ages","All Races-All Origins","136","1346717","10.0986","0.86595","8.4014","11.7959","9.6033","0.83656","7.9637","11.243","7.5–10.6","12.0624","11.9388","per 100,000 population"
"Hawaii","2010","Both Sexes","All Ages","All Races-All Origins","151","1360301","11.1005","0.90334","9.3299","12.871","10.881","0.90309","9.111","12.6511","10.7–13","12.4144","12.2966","per 100,000 population"
"Hawaii","2011","Both Sexes","All Ages","All Races-All Origins","180","1374810","13.0927","0.97587","11.18","15.0054","12.3987","0.94764","10.5414","14.2561","10.7–13","13.2674","13.1852","per 100,000 population"
"Hawaii","2012","Both Sexes","All Ages","All Races-All Origins","155","1392313","11.1326","0.89419","9.3799","12.8852","10.9729","0.90118","9.2066","12.7392","10.7–13","13.2208","13.1422","per 100,000 population"
"Hawaii","2013","Both Sexes","All Ages","All Races-All Origins","158","1404054","11.2531","0.89525","9.4984","13.0078","11.0087","0.89989","9.2449","12.7725","10.7–13","13.9127","13.8005","per 100,000 population"
"Hawaii","2014","Both Sexes","All Ages","All Races-All Origins","157","1419561","11.0598","0.88266","9.3297","12.7898","10.8528","0.88765","9.113","12.5925","10.7–13","14.7574","14.6831","per 100,000 population"
"Hawaii","2015","Both Sexes","All Ages","All Races-All Origins","169","1431603","11.8049","0.90807","10.0251","13.5848","11.3281","0.89782","9.5684","13.0879","10.7–13","16.304","16.2923","per 100,000 population"
"Hawaii","2016","Both Sexes","All Ages","All Races-All Origins","191","1428557","13.3701","0.96743","11.474","15.2663","12.7513","0.95192","10.8855","14.617","10.7–13","19.6925","19.7851","per 100,000 population"
"Hawaii","2017","Both Sexes","All Ages","All Races-All Origins","203","1427538","14.2203","0.99807","12.2641","16.1765","13.7961","0.99771","11.8405","15.7516","13.1–17.5","21.5637","21.7048","per 100,000 population"
"Hawaii","2018","Both Sexes","All Ages","All Races-All Origins","213","1420491","14.9948","1.02743","12.9811","17.0086","14.325","1.01252","12.3405","16.3096","13.1–17.5","20.591","20.7112","per 100,000 population"
"Idaho","1999","Both Sexes","All Ages","All Races-All Origins","64","1275675","5.017","0.62712","3.8637","6.4065","5.2804","0.66091","4.0666","6.743","1.8–7.5","6.0382","6.057","per 100,000 population"
"Idaho","2000","Both Sexes","All Ages","All Races-All Origins","64","1293953","4.9461","0.61826","3.8091","6.316","5.1309","0.64249","3.9515","6.5521","1.8–7.5","6.1882","6.1749","per 100,000 population"
"Idaho","2001","Both Sexes","All Ages","All Races-All Origins","98","1319962","7.4245","0.74998","6.0275","9.048","7.8232","0.79187","6.3512","9.5339","7.5–10.6","6.8057","6.7922","per 100,000 population"
"Idaho","2002","Both Sexes","All Ages","All Races-All Origins","117","1340372","8.7289","0.80699","7.1472","10.3106","9.1332","0.84706","7.473","10.7934","7.5–10.6","8.1766","8.1957","per 100,000 population"
"Idaho","2003","Both Sexes","All Ages","All Races-All Origins","102","1363380","7.4814","0.74077","6.0295","8.9333","7.9078","0.78647","6.3664","9.4493","7.5–10.6","8.8881","8.8765","per 100,000 population"
"Idaho","2004","Both Sexes","All Ages","All Races-All Origins","98","1391802","7.0412","0.71127","5.7164","8.581","7.4015","0.75265","6.0022","9.0293","1.8–7.5","9.366","9.3831","per 100,000 population"
"Idaho","2005","Both Sexes","All Ages","All Races-All Origins","109","1428241","7.6318","0.73099","6.199","9.0645","8.0535","0.77728","6.5301","9.577","7.5–10.6","10.0884","10.0699","per 100,000 population"
"Idaho","2006","Both Sexes","All Ages","All Races-All Origins","130","1468669","8.8516","0.77633","7.3299","10.3732","9.3376","0.82597","7.7186","10.9565","7.5–10.6","11.5373","11.4883","per 100,000 population"
"Idaho","2007","Both Sexes","All Ages","All Races-All Origins","126","1505105","8.3715","0.74579","6.9098","9.8333","8.645","0.77684","7.1224","10.1676","7.5–10.6","11.9543","11.8775","per 100,000 population"
"Idaho","2008","Both Sexes","All Ages","All Races-All Origins","146","1534320","9.5156","0.78752","7.9721","11.0592","9.8008","0.82179","8.1901","11.4115","7.5–10.6","11.9864","11.8947","per 100,000 population"
"Idaho","2009","Both Sexes","All Ages","All Races-All Origins","171","1554439","11.0008","0.84125","9.3519","12.6496","11.5925","0.89798","9.8324","13.3525","10.7–13","12.0624","11.9388","per 100,000 population"
"Idaho","2010","Both Sexes","All Ages","All Races-All Origins","178","1567582","11.3551","0.8511","9.6869","13.0232","11.8102","0.89862","10.0489","13.5715","10.7–13","12.4144","12.2966","per 100,000 population"
"Idaho","2011","Both Sexes","All Ages","All Races-All Origins","193","1584985","12.1768","0.8765","10.4588","13.8947","12.86","0.94118","11.0153","14.7047","10.7–13","13.2674","13.1852","per 100,000 population"
"Idaho","2012","Both Sexes","All Ages","All Races-All Origins","181","1595728","11.3428","0.8431","9.6903","12.9953","11.9173","0.90237","10.1487","13.6859","10.7–13","13.2208","13.1422","per 100,000 population"
"Idaho","2013","Both Sexes","All Ages","All Races-All Origins","207","1612136","12.8401","0.89245","11.0909","14.5893","13.3532","0.94391","11.5032","15.2033","13.1–17.5","13.9127","13.8005","per 100,000 population"
"Idaho","2014","Both Sexes","All Ages","All Races-All Origins","212","1634464","12.9706","0.89083","11.2246","14.7166","13.7097","0.9589","11.8303","15.5891","13.1–17.5","14.7574","14.6831","per 100,000 population"
"Idaho","2015","Both Sexes","All Ages","All Races-All Origins","218","1654930","13.1728","0.89217","11.4241","14.9214","14.1941","0.98034","12.2726","16.1155","13.1–17.5","16.304","16.2923","per 100,000 population"
"Idaho","2016","Both Sexes","All Ages","All Races-All Origins","243","1683140","14.4373","0.92615","12.622","16.2526","15.2208","0.99697","13.2667","17.1749","13.1–17.5","19.6925","19.7851","per 100,000 population"
"Idaho","2017","Both Sexes","All Ages","All Races-All Origins","236","1716943","13.7454","0.89475","11.9917","15.4991","14.3571","0.95274","12.4898","16.2245","13.1–17.5","21.5637","21.7048","per 100,000 population"
"Idaho","2018","Both Sexes","All Ages","All Races-All Origins","250","1754208","14.2514","0.90134","12.4848","16.0181","14.6058","0.94362","12.7563","16.4553","13.1–17.5","20.591","20.7112","per 100,000 population"
"Illinois","1999","Both Sexes","All Ages","All Races-All Origins","825","12359023","6.6753","0.2324","6.2198","7.1308","6.7033","0.23375","6.2451","7.1614","1.8–7.5","6.0382","6.057","per 100,000 population"
"Illinois","2000","Both Sexes","All Ages","All Races-All Origins","868","12419293","6.9891","0.23723","6.5242","7.4541","6.9964","0.23765","6.5306","7.4622","1.8–7.5","6.1882","6.1749","per 100,000 population"
"Illinois","2001","Both Sexes","All Ages","All Races-All Origins","892","12488445","7.1426","0.23915","6.6739","7.6113","7.1423","0.2393","6.6733","7.6113","1.8–7.5","6.8057","6.7922","per 100,000 population"
"Illinois","2002","Both Sexes","All Ages","All Races-All Origins","986","12525556","7.8719","0.25069","7.3805","8.3633","7.9132","0.25231","7.4187","8.4077","7.5–10.6","8.1766","8.1957","per 100,000 population"
"Illinois","2003","Both Sexes","All Ages","All Races-All Origins","847","12556006","6.7458","0.23179","6.2915","7.2001","6.7553","0.23249","6.2996","7.211","1.8–7.5","8.8881","8.8765","per 100,000 population"
"Illinois","2004","Both Sexes","All Ages","All Races-All Origins","1035","12589773","8.221","0.25554","7.7201","8.7218","8.2932","0.25829","7.7869","8.7994","7.5–10.6","9.366","9.3831","per 100,000 population"
"Illinois","2005","Both Sexes","All Ages","All Races-All Origins","1067","12609903","8.4616","0.25904","7.9539","8.9693","8.4224","0.2585","7.9157","8.9291","7.5–10.6","10.0884","10.0699","per 100,000 population"
"Illinois","2006","Both Sexes","All Ages","All Races-All Origins","1369","12643955","10.8273","0.29263","10.2538","11.4009","10.8554","0.29453","10.2782","11.4327","10.7–13","11.5373","11.4883","per 100,000 population"
"Illinois","2007","Both Sexes","All Ages","All Races-All Origins","1192","12695866","9.3889","0.27194","8.8559","9.9219","9.3839","0.2733","8.8482","9.9195","7.5–10.6","11.9543","11.8775","per 100,000 population"
"Illinois","2008","Both Sexes","All Ages","All Races-All Origins","1353","12747038","10.6142","0.28856","10.0486","11.1798","10.597","0.2899","10.0288","11.1652","7.5–10.6","11.9864","11.8947","per 100,000 population"
"Illinois","2009","Both Sexes","All Ages","All Races-All Origins","1381","12796778","10.7918","0.2904","10.2226","11.361","10.7813","0.29249","10.208","11.3546","10.7–13","12.0624","11.9388","per 100,000 population"
"Illinois","2010","Both Sexes","All Ages","All Races-All Origins","1288","12830632","10.0385","0.27971","9.4902","10.5867","9.9923","0.28111","9.4413","10.5433","7.5–10.6","12.4144","12.2966","per 100,000 population"
"Illinois","2011","Both Sexes","All Ages","All Races-All Origins","1408","12869257","10.9408","0.29157","10.3693","11.5123","10.9406","0.2948","10.3628","11.5184","10.7–13","13.2674","13.1852","per 100,000 population"
"Illinois","2012","Both Sexes","All Ages","All Races-All Origins","1628","12875255","12.6444","0.31338","12.0302","13.2586","12.5277","0.31429","11.9117","13.1437","10.7–13","13.2208","13.1422","per 100,000 population"
"Illinois","2013","Both Sexes","All Ages","All Races-All Origins","1579","12882135","12.2573","0.30846","11.6527","12.8619","12.104","0.30879","11.4988","12.7092","10.7–13","13.9127","13.8005","per 100,000 population"
"United States","1999","Both Sexes","15–24","Hispanic","148","6316798","2.343","0.19259","1.9655","2.7204",,,,,,"6.0382","6.057","per 100,000 population"
"Illinois","2014","Both Sexes","All Ages","All Races-All Origins","1705","12880580","13.237","0.32057","12.6087","13.8653","13.13","0.32276","12.4974","13.7626","13.1–17.5","14.7574","14.6831","per 100,000 population"
"Illinois","2015","Both Sexes","All Ages","All Races-All Origins","1835","12859995","14.2691","0.3331","13.6162","14.9219","14.0925","0.33454","13.4368","14.7482","13.1–17.5","16.304","16.2923","per 100,000 population"
"Illinois","2016","Both Sexes","All Ages","All Races-All Origins","2411","12801539","18.8337","0.38356","18.0819","19.5855","18.8737","0.39111","18.1072","19.6403","17.5–57.8","19.6925","19.7851","per 100,000 population"
"Illinois","2017","Both Sexes","All Ages","All Races-All Origins","2778","12802023","21.6997","0.41171","20.8928","22.5066","21.6264","0.41795","20.8072","22.4456","17.5–57.8","21.5637","21.7048","per 100,000 population"
"Illinois","2018","Both Sexes","All Ages","All Races-All Origins","2722","12741080","21.364","0.40948","20.5614","22.1666","21.2899","0.41645","20.4736","22.1061","17.5–57.8","20.591","20.7112","per 100,000 population"
"Indiana","1999","Both Sexes","All Ages","All Races-All Origins","191","6044972","3.1597","0.22862","2.7115","3.6078","3.1931","0.23111","2.7402","3.6461","1.8–7.5","6.0382","6.057","per 100,000 population"
"Indiana","2000","Both Sexes","All Ages","All Races-All Origins","214","6080485","3.5195","0.24059","3.0479","3.991","3.5408","0.24209","3.0663","4.0153","1.8–7.5","6.1882","6.1749","per 100,000 population"
"Indiana","2001","Both Sexes","All Ages","All Races-All Origins","283","6127760","4.6183","0.27453","4.0802","5.1564","4.6642","0.27741","4.1205","5.2079","1.8–7.5","6.8057","6.7922","per 100,000 population"
"Indiana","2002","Both Sexes","All Ages","All Races-All Origins","293","6155967","4.7596","0.27806","4.2146","5.3046","4.8099","0.28135","4.2585","5.3614","1.8–7.5","8.1766","8.1957","per 100,000 population"
"Indiana","2003","Both Sexes","All Ages","All Races-All Origins","434","6196638","7.0038","0.33619","6.3449","7.6627","7.1074","0.34191","6.4373","7.7775","1.8–7.5","8.8881","8.8765","per 100,000 population"
"Indiana","2004","Both Sexes","All Ages","All Races-All Origins","542","6233007","8.6956","0.37351","7.9636","9.4277","8.7959","0.37901","8.0531","9.5388","7.5–10.6","9.366","9.3831","per 100,000 population"
"Indiana","2005","Both Sexes","All Ages","All Races-All Origins","610","6278616","9.7155","0.39337","8.9445","10.4865","9.8413","0.40016","9.057","10.6256","7.5–10.6","10.0884","10.0699","per 100,000 population"
"Indiana","2006","Both Sexes","All Ages","All Races-All Origins","736","6332669","11.6223","0.4284","10.7826","12.4619","11.7648","0.43592","10.9104","12.6192","10.7–13","11.5373","11.4883","per 100,000 population"
"Indiana","2007","Both Sexes","All Ages","All Races-All Origins","781","6379599","12.2421","0.43806","11.3836","13.1007","12.369","0.44548","11.4959","13.2421","10.7–13","11.9543","11.8775","per 100,000 population"
"Indiana","2008","Both Sexes","All Ages","All Races-All Origins","830","6424806","12.9187","0.44841","12.0398","13.7976","13.2099","0.46238","12.3037","14.1162","13.1–17.5","11.9864","11.8947","per 100,000 population"
"Indiana","2009","Both Sexes","All Ages","All Races-All Origins","896","6459325","13.8714","0.46341","12.9631","14.7797","14.0319","0.47394","13.103","14.9608","13.1–17.5","12.0624","11.9388","per 100,000 population"
"Indiana","2010","Both Sexes","All Ages","All Races-All Origins","927","6483802","14.2972","0.46958","13.3768","15.2175","14.3781","0.47824","13.4407","15.3154","13.1–17.5","12.4144","12.2966","per 100,000 population"
"Indiana","2011","Both Sexes","All Ages","All Races-All Origins","975","6516922","14.9611","0.47914","14.0219","15.9002","15.3205","0.49748","14.3454","16.2955","13.1–17.5","13.2674","13.1852","per 100,000 population"
"Indiana","2012","Both Sexes","All Ages","All Races-All Origins","1011","6537334","15.465","0.48638","14.5117","16.4183","15.981","0.51009","14.9813","16.9808","13.1–17.5","13.2208","13.1422","per 100,000 population"
"Indiana","2013","Both Sexes","All Ages","All Races-All Origins","1064","6570902","16.1926","0.49642","15.2196","17.1656","16.5961","0.5171","15.5826","17.6096","13.1–17.5","13.9127","13.8005","per 100,000 population"
"Indiana","2014","Both Sexes","All Ages","All Races-All Origins","1172","6596855","17.766","0.51895","16.7489","18.7832","18.1805","0.54018","17.1218","19.2393","17.5–57.8","14.7574","14.6831","per 100,000 population"
"Indiana","2015","Both Sexes","All Ages","All Races-All Origins","1245","6619680","18.8076","0.53303","17.7628","19.8523","19.4945","0.56172","18.3936","20.5955","17.5–57.8","16.304","16.2923","per 100,000 population"
"Indiana","2016","Both Sexes","All Ages","All Races-All Origins","1526","6633053","23.006","0.58893","21.8517","24.1603","23.9642","0.62419","22.7408","25.1876","17.5–57.8","19.6925","19.7851","per 100,000 population"
"Indiana","2017","Both Sexes","All Ages","All Races-All Origins","1852","6666818","27.7794","0.64551","26.5142","29.0446","29.3961","0.69553","28.0329","30.7593","17.5–57.8","21.5637","21.7048","per 100,000 population"
"Indiana","2018","Both Sexes","All Ages","All Races-All Origins","1629","6691878","24.3429","0.60313","23.1608","25.5251","25.6314","0.64749","24.3623","26.9004","17.5–57.8","20.591","20.7112","per 100,000 population"
"Iowa","1999","Both Sexes","All Ages","All Races-All Origins","53","2917637","1.8165","0.24952","1.3607","2.3761","1.8774","0.25823","1.4063","2.4557","1.8–7.5","6.0382","6.057","per 100,000 population"
"Iowa","2000","Both Sexes","All Ages","All Races-All Origins","73","2926324","2.4946","0.29197","1.9554","3.1366","2.5473","0.29867","1.9967","3.2029","1.8–7.5","6.1882","6.1749","per 100,000 population"
"Iowa","2001","Both Sexes","All Ages","All Races-All Origins","87","2931997","2.9673","0.31812","2.3767","3.6601","3.0075","0.32414","2.4056","3.7142","1.8–7.5","6.8057","6.7922","per 100,000 population"
"Iowa","2002","Both Sexes","All Ages","All Races-All Origins","91","2934234","3.1013","0.32511","2.497","3.8077","3.1256","0.32947","2.5134","3.8419","1.8–7.5","8.1766","8.1957","per 100,000 population"
"Iowa","2003","Both Sexes","All Ages","All Races-All Origins","96","2941999","3.2631","0.33304","2.6431","3.9848","3.3916","0.34805","2.744","4.1461","1.8–7.5","8.8881","8.8765","per 100,000 population"
"Iowa","2004","Both Sexes","All Ages","All Races-All Origins","122","2953635","4.1305","0.37396","3.3975","4.8635","4.2333","0.3863","3.4762","4.9905","1.8–7.5","9.366","9.3831","per 100,000 population"
"Iowa","2005","Both Sexes","All Ages","All Races-All Origins","141","2964454","4.7564","0.40056","3.9713","5.5414","4.8471","0.41212","4.0393","5.6549","1.8–7.5","10.0884","10.0699","per 100,000 population"
"Iowa","2006","Both Sexes","All Ages","All Races-All Origins","187","2982644","6.2696","0.45848","5.371","7.1682","6.5509","0.48497","5.6004","7.5015","1.8–7.5","11.5373","11.4883","per 100,000 population"
"Iowa","2007","Both Sexes","All Ages","All Races-All Origins","203","2999212","6.7684","0.47505","5.8373","7.6995","6.8812","0.48935","5.9221","7.8403","1.8–7.5","11.9543","11.8775","per 100,000 population"
"United States","2000","Both Sexes","15–24","Hispanic","127","6581073","1.9298","0.17124","1.5941","2.2654",,,,,,"6.1882","6.1749","per 100,000 population"
"Iowa","2008","Both Sexes","All Ages","All Races-All Origins","209","3016734","6.928","0.47922","5.9887","7.8673","7.1815","0.50549","6.1908","8.1723","1.8–7.5","11.9864","11.8947","per 100,000 population"
"Iowa","2009","Both Sexes","All Ages","All Races-All Origins","207","3032870","6.8252","0.47439","5.8954","7.755","7.1267","0.50485","6.1372","8.1162","1.8–7.5","12.0624","11.9388","per 100,000 population"
"Iowa","2010","Both Sexes","All Ages","All Races-All Origins","253","3046355","8.305","0.52213","7.2816","9.3284","8.5698","0.54883","7.4941","9.6456","7.5–10.6","12.4144","12.2966","per 100,000 population"
"Iowa","2011","Both Sexes","All Ages","All Races-All Origins","250","3062309","8.1638","0.51632","7.1518","9.1758","8.4393","0.546","7.3691","9.5095","7.5–10.6","13.2674","13.1852","per 100,000 population"
"Iowa","2012","Both Sexes","All Ages","All Races-All Origins","259","3074186","8.425","0.5235","7.3989","9.4511","8.6605","0.5513","7.5799","9.741","7.5–10.6","13.2208","13.1422","per 100,000 population"
"Iowa","2013","Both Sexes","All Ages","All Races-All Origins","275","3090416","8.8985","0.5366","7.8467","9.9502","9.2929","0.57514","8.1657","10.4202","7.5–10.6","13.9127","13.8005","per 100,000 population"
"Iowa","2014","Both Sexes","All Ages","All Races-All Origins","264","3107126","8.4966","0.52293","7.4717","9.5215","8.7958","0.55625","7.7055","9.886","7.5–10.6","14.7574","14.6831","per 100,000 population"
"Iowa","2015","Both Sexes","All Ages","All Races-All Origins","309","3123899","9.8915","0.56271","8.7886","10.9944","10.2763","0.59916","9.102","11.4507","7.5–10.6","16.304","16.2923","per 100,000 population"
"Iowa","2016","Both Sexes","All Ages","All Races-All Origins","314","3134693","10.0169","0.56529","8.909","11.1249","10.6239","0.61444","9.4196","11.8282","7.5–10.6","19.6925","19.7851","per 100,000 population"
"Iowa","2017","Both Sexes","All Ages","All Races-All Origins","341","3145711","10.8402","0.58703","9.6896","11.9907","11.4965","0.63845","10.2452","12.7479","10.7–13","21.5637","21.7048","per 100,000 population"
"Iowa","2018","Both Sexes","All Ages","All Races-All Origins","287","3156145","9.0934","0.53676","8.0413","10.1454","9.5845","0.57878","8.4501","10.7189","7.5–10.6","20.591","20.7112","per 100,000 population"
"Kansas","1999","Both Sexes","All Ages","All Races-All Origins","89","2678340","3.323","0.35223","2.6686","4.0892","3.4075","0.3614","2.7365","4.1932","1.8–7.5","6.0382","6.057","per 100,000 population"
"Kansas","2000","Both Sexes","All Ages","All Races-All Origins","103","2688418","3.8312","0.3775","3.0913","4.5712","3.958","0.39014","3.1933","4.7227","1.8–7.5","6.1882","6.1749","per 100,000 population"
"Kansas","2001","Both Sexes","All Ages","All Races-All Origins","138","2702162","5.107","0.43474","4.2549","5.9591","5.2579","0.44812","4.3795","6.1362","1.8–7.5","6.8057","6.7922","per 100,000 population"
"Kansas","2002","Both Sexes","All Ages","All Races-All Origins","170","2713535","6.2649","0.4805","5.3231","7.2067","6.4487","0.49558","5.4774","7.4201","1.8–7.5","8.1766","8.1957","per 100,000 population"
"Kansas","2003","Both Sexes","All Ages","All Races-All Origins","188","2723004","6.9041","0.50354","5.9172","7.8911","7.0865","0.51867","6.0699","8.1031","1.8–7.5","8.8881","8.8765","per 100,000 population"
"Kansas","2004","Both Sexes","All Ages","All Races-All Origins","224","2734373","8.192","0.54735","7.1192","9.2648","8.4787","0.56948","7.3625","9.5949","7.5–10.6","9.366","9.3831","per 100,000 population"
"Kansas","2005","Both Sexes","All Ages","All Races-All Origins","241","2745299","8.7786","0.56548","7.6703","9.887","9.0751","0.58859","7.9215","10.2288","7.5–10.6","10.0884","10.0699","per 100,000 population"
"Kansas","2006","Both Sexes","All Ages","All Races-All Origins","257","2762931","9.3017","0.58023","8.1645","10.439","9.4872","0.59777","8.3156","10.6589","7.5–10.6","11.5373","11.4883","per 100,000 population"
"Kansas","2007","Both Sexes","All Ages","All Races-All Origins","270","2783785","9.699","0.59026","8.5421","10.8559","9.9794","0.61354","8.7769","11.1819","7.5–10.6","11.9543","11.8775","per 100,000 population"
"Kansas","2008","Both Sexes","All Ages","All Races-All Origins","219","2808076","7.7989","0.527","6.766","8.8319","8.001","0.54775","6.9274","9.0746","7.5–10.6","11.9864","11.8947","per 100,000 population"
"Kansas","2009","Both Sexes","All Ages","All Races-All Origins","304","2832704","10.7318","0.61551","9.5254","11.9382","11.0609","0.64411","9.7985","12.3234","10.7–13","12.0624","11.9388","per 100,000 population"
"Kansas","2010","Both Sexes","All Ages","All Races-All Origins","269","2853118","9.4283","0.57485","8.3016","10.555","9.559","0.59163","8.3994","10.7186","7.5–10.6","12.4144","12.2966","per 100,000 population"
"Kansas","2011","Both Sexes","All Ages","All Races-All Origins","280","2871238","9.7519","0.58279","8.6096","10.8942","10.1164","0.61589","8.9093","11.3236","7.5–10.6","13.2674","13.1852","per 100,000 population"
"Kansas","2012","Both Sexes","All Ages","All Races-All Origins","318","2885905","11.0191","0.61792","9.808","12.2302","11.4807","0.65532","10.1963","12.7651","10.7–13","13.2208","13.1422","per 100,000 population"
"Kansas","2013","Both Sexes","All Ages","All Races-All Origins","331","2893957","11.4376","0.62867","10.2054","12.6698","11.9586","0.67108","10.6433","13.2739","10.7–13","13.9127","13.8005","per 100,000 population"
"Kansas","2014","Both Sexes","All Ages","All Races-All Origins","332","2904021","11.4324","0.62744","10.2027","12.6622","11.733","0.65783","10.4436","13.0223","10.7–13","14.7574","14.6831","per 100,000 population"
"Kansas","2015","Both Sexes","All Ages","All Races-All Origins","329","2911641","11.2995","0.62296","10.0785","12.5205","11.8357","0.66815","10.5262","13.1453","10.7–13","16.304","16.2923","per 100,000 population"
"Kansas","2016","Both Sexes","All Ages","All Races-All Origins","313","2907289","10.766","0.60853","9.5733","11.9588","11.089","0.64214","9.8304","12.3476","10.7–13","19.6925","19.7851","per 100,000 population"
"Kansas","2017","Both Sexes","All Ages","All Races-All Origins","333","2913123","11.431","0.62642","10.2033","12.6588","11.7575","0.66033","10.4633","13.0518","10.7–13","21.5637","21.7048","per 100,000 population"
"Kansas","2018","Both Sexes","All Ages","All Races-All Origins","345","2911505","11.8495","0.63796","10.5991","13.0999","12.4095","0.6838","11.0693","13.7498","10.7–13","20.591","20.7112","per 100,000 population"
"Kentucky","1999","Both Sexes","All Ages","All Races-All Origins","197","4018053","4.9029","0.34932","4.2182","5.5875","4.8598","0.34646","4.1807","5.5388","1.8–7.5","6.0382","6.057","per 100,000 population"
"Kentucky","2000","Both Sexes","All Ages","All Races-All Origins","241","4041769","5.9627","0.38409","5.2099","6.7156","5.9132","0.38106","5.1663","6.6601","1.8–7.5","6.1882","6.1749","per 100,000 population"
"Kentucky","2001","Both Sexes","All Ages","All Races-All Origins","345","4068132","8.4806","0.45658","7.5857","9.3754","8.4386","0.45468","7.5474","9.3298","7.5–10.6","6.8057","6.7922","per 100,000 population"
"Kentucky","2002","Both Sexes","All Ages","All Races-All Origins","426","4089875","10.416","0.50466","9.4268","11.4051","10.4519","0.50712","9.458","11.4459","7.5–10.6","8.1766","8.1957","per 100,000 population"
"Kentucky","2003","Both Sexes","All Ages","All Races-All Origins","560","4117170","13.6016","0.57477","12.475","14.7281","13.5906","0.57577","12.462","14.7191","13.1–17.5","8.8881","8.8765","per 100,000 population"
"Kentucky","2004","Both Sexes","All Ages","All Races-All Origins","526","4146101","12.6866","0.55316","11.6024","13.7708","12.7705","0.55838","11.6761","13.8649","10.7–13","9.366","9.3831","per 100,000 population"
"Kentucky","2005","Both Sexes","All Ages","All Races-All Origins","638","4182742","15.2532","0.60388","14.0696","16.4368","15.3455","0.61006","14.1498","16.5412","13.1–17.5","10.0884","10.0699","per 100,000 population"
"Kentucky","2006","Both Sexes","All Ages","All Races-All Origins","728","4219239","17.2543","0.63949","16.0009","18.5077","17.3826","0.64762","16.1133","18.652","13.1–17.5","11.5373","11.4883","per 100,000 population"
"Kentucky","2007","Both Sexes","All Ages","All Races-All Origins","708","4256672","16.6327","0.6251","15.4075","17.8579","16.6969","0.63163","15.4589","17.9349","13.1–17.5","11.9543","11.8775","per 100,000 population"
"Kentucky","2008","Both Sexes","All Ages","All Races-All Origins","764","4289878","17.8094","0.64432","16.5465","19.0722","17.9429","0.65438","16.6603","19.2255","17.5–57.8","11.9864","11.8947","per 100,000 population"
"Kentucky","2009","Both Sexes","All Ages","All Races-All Origins","769","4317074","17.813","0.64235","16.554","19.072","17.9621","0.65473","16.6788","19.2453","17.5–57.8","12.0624","11.9388","per 100,000 population"
"Kentucky","2010","Both Sexes","All Ages","All Races-All Origins","1007","4339367","23.2061","0.73129","21.7728","24.6395","23.5709","0.75184","22.0973","25.0445","17.5–57.8","12.4144","12.2966","per 100,000 population"
