"jurisdiction","week_ending_date","state_abbreviation","year","week","age_group","number_of_deaths","time_period","type","suppress","note"
"Alabama","2019-11-09T00:00:00.000","AL","2019","45","25-44 years","46","2015-2019","Predicted (weighted)",,
"Alabama","2019-11-16T00:00:00.000","AL","2019","46","25-44 years","49","2015-2019","Predicted (weighted)",,
"Alabama","2019-11-23T00:00:00.000","AL","2019","47","25-44 years","52","2015-2019","Predicted (weighted)",,
"Alabama","2019-11-30T00:00:00.000","AL","2019","48","25-44 years","45","2015-2019","Predicted (weighted)",,
"Alabama","2019-12-07T00:00:00.000","AL","2019","49","25-44 years","58","2015-2019","Predicted (weighted)",,
"Alabama","2019-12-14T00:00:00.000","AL","2019","50","25-44 years","66","2015-2019","Predicted (weighted)",,
"Alabama","2019-12-21T00:00:00.000","AL","2019","51","25-44 years","65","2015-2019","Predicted (weighted)",,
"Alabama","2019-12-28T00:00:00.000","AL","2019","52","25-44 years","64","2015-2019","Predicted (weighted)",,
"Alabama","2020-01-04T00:00:00.000","AL","2020","1","25-44 years","52","2020","Predicted (weighted)",,
"Alabama","2020-01-11T00:00:00.000","AL","2020","2","25-44 years","49","2020","Predicted (weighted)",,
"Alabama","2020-01-18T00:00:00.000","AL","2020","3","25-44 years","51","2020","Predicted (weighted)",,
"Alabama","2020-01-25T00:00:00.000","AL","2020","4","25-44 years","43","2020","Predicted (weighted)",,
"Alabama","2020-02-01T00:00:00.000","AL","2020","5","25-44 years","46","2020","Predicted (weighted)",,
"Alabama","2020-02-08T00:00:00.000","AL","2020","6","25-44 years","46","2020","Predicted (weighted)",,
"Alabama","2020-02-15T00:00:00.000","AL","2020","7","25-44 years","62","2020","Predicted (weighted)",,
"Alabama","2020-02-22T00:00:00.000","AL","2020","8","25-44 years","67","2020","Predicted (weighted)",,
"Alabama","2020-02-29T00:00:00.000","AL","2020","9","25-44 years","63","2020","Predicted (weighted)",,
"Alabama","2020-03-07T00:00:00.000","AL","2020","10","25-44 years","82","2020","Predicted (weighted)",,
"Alabama","2020-03-14T00:00:00.000","AL","2020","11","25-44 years","53","2020","Predicted (weighted)",,
"Alabama","2020-03-21T00:00:00.000","AL","2020","12","25-44 years","47","2020","Predicted (weighted)",,
"Alabama","2020-03-28T00:00:00.000","AL","2020","13","25-44 years","64","2020","Predicted (weighted)",,
"Alabama","2020-04-04T00:00:00.000","AL","2020","14","25-44 years","65","2020","Predicted (weighted)",,
"Alabama","2020-04-11T00:00:00.000","AL","2020","15","25-44 years","51","2020","Predicted (weighted)",,
"Alabama","2020-04-18T00:00:00.000","AL","2020","16","25-44 years","54","2020","Predicted (weighted)",,
"Alabama","2020-04-25T00:00:00.000","AL","2020","17","25-44 years","91","2020","Predicted (weighted)",,
"Alabama","2020-05-02T00:00:00.000","AL","2020","18","25-44 years","61","2020","Predicted (weighted)",,
"Alabama","2020-05-09T00:00:00.000","AL","2020","19","25-44 years","77","2020","Predicted (weighted)",,
"Alabama","2020-05-16T00:00:00.000","AL","2020","20","25-44 years","60","2020","Predicted (weighted)",,
"Alabama","2020-05-23T00:00:00.000","AL","2020","21","25-44 years","80","2020","Predicted (weighted)",,
"Alabama","2020-05-30T00:00:00.000","AL","2020","22","25-44 years","87","2020","Predicted (weighted)",,
"Alabama","2020-06-06T00:00:00.000","AL","2020","23","25-44 years","91","2020","Predicted (weighted)",,
"Alabama","2020-06-13T00:00:00.000","AL","2020","24","25-44 years","82","2020","Predicted (weighted)",,
"Alabama","2020-06-20T00:00:00.000","AL","2020","25","25-44 years","57","2020","Predicted (weighted)",,
"Alabama","2020-06-27T00:00:00.000","AL","2020","26","25-44 years","76","2020","Predicted (weighted)",,
"Alabama","2020-07-04T00:00:00.000","AL","2020","27","25-44 years","53","2020","Predicted (weighted)",,
"Alabama","2020-07-11T00:00:00.000","AL","2020","28","25-44 years","76","2020","Predicted (weighted)",,
"Alabama","2020-07-18T00:00:00.000","AL","2020","29","25-44 years","85","2020","Predicted (weighted)",,
"Alabama","2020-07-25T00:00:00.000","AL","2020","30","25-44 years","72","2020","Predicted (weighted)",,
"Alabama","2020-08-01T00:00:00.000","AL","2020","31","25-44 years","74","2020","Predicted (weighted)",,
"Alabama","2020-08-08T00:00:00.000","AL","2020","32","25-44 years","77","2020","Predicted (weighted)",,
"Alabama","2020-08-15T00:00:00.000","AL","2020","33","25-44 years","85","2020","Predicted (weighted)",,
"Alabama","2020-08-22T00:00:00.000","AL","2020","34","25-44 years","73","2020","Predicted (weighted)",,
"Alabama","2020-08-29T00:00:00.000","AL","2020","35","25-44 years","68","2020","Predicted (weighted)",,
"Alabama","2020-09-05T00:00:00.000","AL","2020","36","25-44 years","72","2020","Predicted (weighted)",,
"Alabama","2020-09-12T00:00:00.000","AL","2020","37","25-44 years","64","2020","Predicted (weighted)",,
"Alabama","2020-09-19T00:00:00.000","AL","2020","38","25-44 years","54","2020","Predicted (weighted)",,
"Alabama","2020-09-26T00:00:00.000","AL","2020","39","25-44 years","67","2020","Predicted (weighted)",,
"Alabama","2020-10-03T00:00:00.000","AL","2020","40","25-44 years","49","2020","Predicted (weighted)",,
"Alabama","2020-10-10T00:00:00.000","AL","2020","41","25-44 years","75","2020","Predicted (weighted)",,
"Alabama","2020-10-17T00:00:00.000","AL","2020","42","25-44 years","66","2020","Predicted (weighted)",,
"Alabama","2020-10-24T00:00:00.000","AL","2020","43","25-44 years","55","2020","Predicted (weighted)",,
"Alabama","2020-10-31T00:00:00.000","AL","2020","44","25-44 years","64","2020","Predicted (weighted)",,
"Alabama","2020-11-07T00:00:00.000","AL","2020","45","25-44 years","70","2020","Predicted (weighted)",,
"Alabama","2020-11-14T00:00:00.000","AL","2020","46","25-44 years","64","2020","Predicted (weighted)",,
"Alabama","2020-11-21T00:00:00.000","AL","2020","47","25-44 years","89","2020","Predicted (weighted)",,
"Alabama","2020-11-28T00:00:00.000","AL","2020","48","25-44 years","77","2020","Predicted (weighted)",,
"Alabama","2020-12-05T00:00:00.000","AL","2020","49","25-44 years","60","2020","Predicted (weighted)",,
"Alabama","2020-12-12T00:00:00.000","AL","2020","50","25-44 years","80","2020","Predicted (weighted)",,
"Alabama","2020-12-19T00:00:00.000","AL","2020","51","25-44 years","84","2020","Predicted (weighted)",,
"Alabama","2020-12-26T00:00:00.000","AL","2020","52","25-44 years","73","2020","Predicted (weighted)",,
"Alabama","2021-01-02T00:00:00.000","AL","2020","53","25-44 years","79","2020","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-01-09T00:00:00.000","AL","2021","1","25-44 years","95","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-01-16T00:00:00.000","AL","2021","2","25-44 years","83","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-01-23T00:00:00.000","AL","2021","3","25-44 years","85","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-01-30T00:00:00.000","AL","2021","4","25-44 years","72","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-02-06T00:00:00.000","AL","2021","5","25-44 years","88","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-02-13T00:00:00.000","AL","2021","6","25-44 years","91","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-02-20T00:00:00.000","AL","2021","7","25-44 years","54","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-02-27T00:00:00.000","AL","2021","8","25-44 years","72","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-03-06T00:00:00.000","AL","2021","9","25-44 years","71","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-03-13T00:00:00.000","AL","2021","10","25-44 years","69","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-03-20T00:00:00.000","AL","2021","11","25-44 years","66","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-03-27T00:00:00.000","AL","2021","12","25-44 years","70","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-04-03T00:00:00.000","AL","2021","13","25-44 years","78","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-04-10T00:00:00.000","AL","2021","14","25-44 years","89","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-04-17T00:00:00.000","AL","2021","15","25-44 years","74","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-04-24T00:00:00.000","AL","2021","16","25-44 years","72","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-01T00:00:00.000","AL","2021","17","25-44 years","77","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-08T00:00:00.000","AL","2021","18","25-44 years","85","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-15T00:00:00.000","AL","2021","19","25-44 years","79","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-22T00:00:00.000","AL","2021","20","25-44 years","65","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-29T00:00:00.000","AL","2021","21","25-44 years","67","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-06-05T00:00:00.000","AL","2021","22","25-44 years","67","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-06-12T00:00:00.000","AL","2021","23","25-44 years","83","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-06-19T00:00:00.000","AL","2021","24","25-44 years","61","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-06-26T00:00:00.000","AL","2021","25","25-44 years","73","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-03T00:00:00.000","AL","2021","26","25-44 years","86","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-10T00:00:00.000","AL","2021","27","25-44 years","79","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-17T00:00:00.000","AL","2021","28","25-44 years","59","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-24T00:00:00.000","AL","2021","29","25-44 years","74","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-31T00:00:00.000","AL","2021","30","25-44 years","74","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-08-07T00:00:00.000","AL","2021","31","25-44 years","102","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-08-14T00:00:00.000","AL","2021","32","25-44 years","102","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-08-21T00:00:00.000","AL","2021","33","25-44 years","118","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-08-28T00:00:00.000","AL","2021","34","25-44 years","128","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-09-04T00:00:00.000","AL","2021","35","25-44 years","122","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-09-11T00:00:00.000","AL","2021","36","25-44 years","140","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-09-18T00:00:00.000","AL","2021","37","25-44 years","111","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-09-25T00:00:00.000","AL","2021","38","25-44 years","118","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-02T00:00:00.000","AL","2021","39","25-44 years","110","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-09T00:00:00.000","AL","2021","40","25-44 years","99","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-16T00:00:00.000","AL","2021","41","25-44 years","87","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-23T00:00:00.000","AL","2021","42","25-44 years","84","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-30T00:00:00.000","AL","2021","43","25-44 years","75","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-11-06T00:00:00.000","AL","2021","44","25-44 years","72","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-11-13T00:00:00.000","AL","2021","45","25-44 years","77","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-11-20T00:00:00.000","AL","2021","46","25-44 years","64","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-11-27T00:00:00.000","AL","2021","47","25-44 years","84","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-12-04T00:00:00.000","AL","2021","48","25-44 years","75","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-12-11T00:00:00.000","AL","2021","49","25-44 years","87","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-12-18T00:00:00.000","AL","2021","50","25-44 years","70","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-12-25T00:00:00.000","AL","2021","51","25-44 years","73","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-01T00:00:00.000","AL","2021","52","25-44 years","98","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-08T00:00:00.000","AL","2022","1","25-44 years","81","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-15T00:00:00.000","AL","2022","2","25-44 years","49","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-22T00:00:00.000","AL","2022","3","25-44 years","71","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-29T00:00:00.000","AL","2022","4","25-44 years","65","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
"Alabama","2022-02-05T00:00:00.000","AL","2022","5","25-44 years","79","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-02-12T00:00:00.000","AL","2022","6","25-44 years","61","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-02-19T00:00:00.000","AL","2022","7","25-44 years","71","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-02-26T00:00:00.000","AL","2022","8","25-44 years","79","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-03-05T00:00:00.000","AL","2022","9","25-44 years","76","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-03-12T00:00:00.000","AL","2022","10","25-44 years","72","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-03-19T00:00:00.000","AL","2022","11","25-44 years","85","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-03-26T00:00:00.000","AL","2022","12","25-44 years","67","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-02T00:00:00.000","AL","2022","13","25-44 years","55","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-09T00:00:00.000","AL","2022","14","25-44 years","69","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-16T00:00:00.000","AL","2022","15","25-44 years","66","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-23T00:00:00.000","AL","2022","16","25-44 years","71","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-30T00:00:00.000","AL","2022","17","25-44 years","76","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-05-07T00:00:00.000","AL","2022","18","25-44 years","78","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-05-14T00:00:00.000","AL","2022","19","25-44 years","64","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-05-21T00:00:00.000","AL","2022","20","25-44 years","65","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-05-28T00:00:00.000","AL","2022","21","25-44 years","74","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-06-04T00:00:00.000","AL","2022","22","25-44 years","77","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-06-11T00:00:00.000","AL","2022","23","25-44 years","66","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-06-18T00:00:00.000","AL","2022","24","25-44 years","70","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-06-25T00:00:00.000","AL","2022","25","25-44 years","65","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-02T00:00:00.000","AL","2022","26","25-44 years","76","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-09T00:00:00.000","AL","2022","27","25-44 years","83","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-16T00:00:00.000","AL","2022","28","25-44 years","72","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-23T00:00:00.000","AL","2022","29","25-44 years","62","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-30T00:00:00.000","AL","2022","30","25-44 years","66","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-08-06T00:00:00.000","AL","2022","31","25-44 years","57","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-08-13T00:00:00.000","AL","2022","32","25-44 years","55","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-08-20T00:00:00.000","AL","2022","33","25-44 years","45","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-08-27T00:00:00.000","AL","2022","34","25-44 years","24","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
"Alabama","2015-01-10T00:00:00.000","AL","2015","1","45-64 years","253","2015-2019","Predicted (weighted)",,
"Alabama","2015-01-17T00:00:00.000","AL","2015","2","45-64 years","256","2015-2019","Predicted (weighted)",,
"Alabama","2015-01-24T00:00:00.000","AL","2015","3","45-64 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2015-01-31T00:00:00.000","AL","2015","4","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2015-02-07T00:00:00.000","AL","2015","5","45-64 years","251","2015-2019","Predicted (weighted)",,
"Alabama","2015-02-14T00:00:00.000","AL","2015","6","45-64 years","209","2015-2019","Predicted (weighted)",,
"Alabama","2015-02-21T00:00:00.000","AL","2015","7","45-64 years","228","2015-2019","Predicted (weighted)",,
"Alabama","2015-02-28T00:00:00.000","AL","2015","8","45-64 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2015-03-07T00:00:00.000","AL","2015","9","45-64 years","259","2015-2019","Predicted (weighted)",,
"Alabama","2015-03-14T00:00:00.000","AL","2015","10","45-64 years","261","2015-2019","Predicted (weighted)",,
"Alabama","2015-03-21T00:00:00.000","AL","2015","11","45-64 years","231","2015-2019","Predicted (weighted)",,
"Alabama","2015-03-28T00:00:00.000","AL","2015","12","45-64 years","227","2015-2019","Predicted (weighted)",,
"Alabama","2015-04-04T00:00:00.000","AL","2015","13","45-64 years","196","2015-2019","Predicted (weighted)",,
"Alabama","2015-04-11T00:00:00.000","AL","2015","14","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2015-04-18T00:00:00.000","AL","2015","15","45-64 years","207","2015-2019","Predicted (weighted)",,
"Alabama","2015-04-25T00:00:00.000","AL","2015","16","45-64 years","239","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-02T00:00:00.000","AL","2015","17","45-64 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-09T00:00:00.000","AL","2015","18","45-64 years","202","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-16T00:00:00.000","AL","2015","19","45-64 years","209","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-23T00:00:00.000","AL","2015","20","45-64 years","226","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-30T00:00:00.000","AL","2015","21","45-64 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2015-06-06T00:00:00.000","AL","2015","22","45-64 years","202","2015-2019","Predicted (weighted)",,
