"indicator","panel","panel_num","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","se","flag"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2009-2012","7","20 years and over","1","34.2","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2011-2014","8","20 years and over","1","32.8","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2013-2016","9","20 years and over","1","32.1","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2015-2018","10","20 years and over","1","30.6","1.5","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","1988-1994","1","20 years and over","1","35.9","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","1999-2002","2","20 years and over","1","28.2","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2001-2004","3","20 years and over","1","24.8","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2003-2006","4","20 years and over","1","22.7","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2005-2008","5","20 years and over","1","23.5","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2007-2010","6","20 years and over","1","23","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2009-2012","7","20 years and over","1","21.7","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2011-2014","8","20 years and over","1","21.9","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2013-2016","9","20 years and over","1","22.8","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2015-2018","10","20 years and over","1","22.8","1","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","1988-1994","1","20 years and over","1","41.5","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","1999-2002","2","20 years and over","1","35.9","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2001-2004","3","20 years and over","1","31.5","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2003-2006","4","20 years and over","1","27.1","2.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2005-2008","5","20 years and over","1","27.4","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2007-2010","6","20 years and over","1","29.4","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2009-2012","7","20 years and over","1","28.5","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2011-2014","8","20 years and over","1","29.3","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2013-2016","9","20 years and over","1","29.2","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2015-2018","10","20 years and over","1","27.3","1.8","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","1988-1994","1","20 years and over","1","31.2","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","1999-2002","2","20 years and over","1","21.8","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2001-2004","3","20 years and over","1","19.3","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2003-2006","4","20 years and over","1","19.2","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2005-2008","5","20 years and over","1","20.3","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2007-2010","6","20 years and over","1","17.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2009-2012","7","20 years and over","1","16.1","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2011-2014","8","20 years and over","1","15.8","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2013-2016","9","20 years and over","1","17.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2015-2018","10","20 years and over","1","19","1.2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2011-2014","8","20 years and over","1","55.8","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2013-2016","9","20 years and over","1","53.7","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2015-2018","10","20 years and over","1","47.9","1.3","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2011-2014","8","20 years and over","1","50.7","2.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2013-2016","9","20 years and over","1","47.4","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2015-2018","10","20 years and over","1","41.5","1.8","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2011-2014","8","20 years and over","1","60.3","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2013-2016","9","20 years and over","1","59.2","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2015-2018","10","20 years and over","1","53.6","1.7","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2007-2010","6","20 years and over","1","22.3","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2009-2012","7","20 years and over","1","22.1","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2011-2014","8","20 years and over","1","21.7","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2013-2016","9","20 years and over","1","19.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2015-2018","10","20 years and over","1","17.1","0.8","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2007-2010","6","20 years and over","1","20.3","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2009-2012","7","20 years and over","1","20.5","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2011-2014","8","20 years and over","1","20.2","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2013-2016","9","20 years and over","1","18","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2015-2018","10","20 years and over","1","13.8","1.1","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2007-2010","6","20 years and over","1","24.6","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2009-2012","7","20 years and over","1","23.8","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2011-2014","8","20 years and over","1","23.1","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2013-2016","9","20 years and over","1","21.3","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2015-2018","10","20 years and over","1","20.5","1.4","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","1988-1994","1","20 years and over","1","34","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","1999-2002","2","20 years and over","1","29.4","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2001-2004","3","20 years and over","1","28","2.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2003-2006","4","20 years and over","1","25.5","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2005-2008","5","20 years and over","1","23.7","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2007-2010","6","20 years and over","1","20.8","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2009-2012","7","20 years and over","1","19.9","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2011-2014","8","20 years and over","1","18.4","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2013-2016","9","20 years and over","1","16.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2015-2018","10","20 years and over","1","15.3","1.3","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","1988-1994","1","20 years and over","1","35.2","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","1999-2002","2","20 years and over","1","29.4","2.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2001-2004","3","20 years and over","1","28.1","2.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2003-2006","4","20 years and over","1","25.2","2.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2005-2008","5","20 years and over","1","22.8","2.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2007-2010","6","20 years and over","1","19.5","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2009-2012","7","20 years and over","1","17.9","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2011-2014","8","20 years and over","1","17","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2013-2016","9","20 years and over","1","17.4","1.5",
