"indicator","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","flag"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2017-2018","10","25-44 years","5.3","4530",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Motor vehicle traffic","4.213","2010-2011","5","All ages","5","1847",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Motor vehicle traffic","4.213","2011-2012","6","All ages","5","1684",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Motor vehicle traffic","4.213","2012-2013","7","All ages","5","1688",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Motor vehicle traffic","4.213","2013-2014","8","All ages","5","1794",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Motor vehicle traffic","4.213","2014-2015","9","All ages","5","2046",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Motor vehicle traffic","4.213","2017-2018","10","All ages","5","1550",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2005-2006","1","All ages","5","753",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2007-2008","2","All ages","5","673",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2008-2009","3","All ages","5","745",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2009-2010","4","All ages","5","646",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2010-2011","5","All ages","5","685",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2011-2012","6","All ages","5","717",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2012-2013","7","All ages","5","657",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2013-2014","8","All ages","5","648",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2014-2015","9","All ages","5","728",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: Cut or pierce","4.214","2017-2018","10","All ages","5","572",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2005-2006","1","All ages","5","843",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2007-2008","2","All ages","5","867",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2008-2009","3","All ages","5","1048",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2009-2010","4","All ages","5","1070",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2010-2011","5","All ages","5","1050",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2011-2012","6","All ages","5","951",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2012-2013","7","All ages","5","785",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2013-2014","8","All ages","5","923",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2014-2015","9","All ages","5","1100",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Intentional injuries: All mechanisms","4.22","2017-2018","10","All ages","5","1200",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2005-2006","1","Under 18 years","5.1","5072",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2007-2008","2","Under 18 years","5.1","4602",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2008-2009","3","Under 18 years","5.1","5132",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2009-2010","4","Under 18 years","5.1","5403",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2010-2011","5","Under 18 years","5.1","5309",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2011-2012","6","Under 18 years","5.1","4598",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2012-2013","7","Under 18 years","5.1","4117",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2013-2014","8","Under 18 years","5.1","4649",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2014-2015","9","Under 18 years","5.1","5223",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: Under 18 years","5.11","2017-2018","10","Under 18 years","5.1","5053",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2005-2006","1","18-24 years","5.2","2552",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2007-2008","2","18-24 years","5.2","2305",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2008-2009","3","18-24 years","5.2","2562",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2009-2010","4","18-24 years","5.2","2516",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2010-2011","5","18-24 years","5.2","2511",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2011-2012","6","18-24 years","5.2","2337",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2012-2013","7","18-24 years","5.2","2122",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2013-2014","8","18-24 years","5.2","2264",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2014-2015","9","18-24 years","5.2","2316",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 18-24 years","5.12","2017-2018","10","18-24 years","5.2","1759",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2005-2006","1","25-44 years","5.3","5199",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2007-2008","2","25-44 years","5.3","4471",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2008-2009","3","25-44 years","5.3","4611",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2009-2010","4","25-44 years","5.3","4719",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2010-2011","5","25-44 years","5.3","4850",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2011-2012","6","25-44 years","5.3","4867",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2012-2013","7","25-44 years","5.3","4429",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2013-2014","8","25-44 years","5.3","4592",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 25-44 years","5.13","2014-2015","9","25-44 years","5.3","4802",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2005-2006","1","45-64 years","5.4","2842",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2007-2008","2","45-64 years","5.4","2707",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2008-2009","3","45-64 years","5.4","2996",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2009-2010","4","45-64 years","5.4","3071",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2010-2011","5","45-64 years","5.4","3270",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2011-2012","6","45-64 years","5.4","3193",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2012-2013","7","45-64 years","5.4","3101",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2013-2014","8","45-64 years","5.4","3350",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2014-2015","9","45-64 years","5.4","3303",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 45-64 years","5.14","2017-2018","10","45-64 years","5.4","3255",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2005-2006","1","65 years and over","5.5","1301",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2007-2008","2","65 years and over","5.5","1247",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2008-2009","3","65 years and over","5.5","1340",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2009-2010","4","65 years and over","5.5","1415",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2010-2011","5","65 years and over","5.5","1544",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2011-2012","6","65 years and over","5.5","1478",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2012-2013","7","65 years and over","5.5","1415",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2013-2014","8","65 years and over","5.5","1695",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2014-2015","9","65 years and over","5.5","1827",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Male: 65 years and over","5.15","2017-2018","10","65 years and over","5.5","2164",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2005-2006","1","Under 18 years","5.1","3625",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2007-2008","2","Under 18 years","5.1","3062",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2008-2009","3","Under 18 years","5.1","3508",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2009-2010","4","Under 18 years","5.1","3645",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2010-2011","5","Under 18 years","5.1","3673",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2011-2012","6","Under 18 years","5.1","3643",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2012-2013","7","Under 18 years","5.1","3602",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2013-2014","8","Under 18 years","5.1","3792",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2014-2015","9","Under 18 years","5.1","3929",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: Under 18 years","5.21","2017-2018","10","Under 18 years","5.1","3820",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2005-2006","1","18-24 years","5.2","1882",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2007-2008","2","18-24 years","5.2","1698",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2008-2009","3","18-24 years","5.2","1736",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2009-2010","4","18-24 years","5.2","1854",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2010-2011","5","18-24 years","5.2","1936",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2011-2012","6","18-24 years","5.2","1790",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2012-2013","7","18-24 years","5.2","1769",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2013-2014","8","18-24 years","5.2","1753",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2014-2015","9","18-24 years","5.2","1824",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 18-24 years","5.22","2017-2018","10","18-24 years","5.2","1647",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2005-2006","1","25-44 years","5.3","4173",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2007-2008","2","25-44 years","5.3","3733",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2008-2009","3","25-44 years","5.3","4087",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2009-2010","4","25-44 years","5.3","4152",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2010-2011","5","25-44 years","5.3","4233",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2011-2012","6","25-44 years","5.3","3956",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2012-2013","7","25-44 years","5.3","3914",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2013-2014","8","25-44 years","5.3","4308",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2014-2015","9","25-44 years","5.3","4415",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 25-44 years","5.23","2017-2018","10","25-44 years","5.3","4233",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2005-2006","1","45-64 years","5.4","2904",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2007-2008","2","45-64 years","5.4","2681",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2008-2009","3","45-64 years","5.4","3061",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2009-2010","4","45-64 years","5.4","3106",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2010-2011","5","45-64 years","5.4","3101",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2011-2012","6","45-64 years","5.4","3106",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2012-2013","7","45-64 years","5.4","3173",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2013-2014","8","45-64 years","5.4","3335",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2014-2015","9","45-64 years","5.4","3264",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 45-64 years","5.24","2017-2018","10","45-64 years","5.4","3361",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2005-2006","1","65 years and over","5.5","2155",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2007-2008","2","65 years and over","5.5","2193",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2008-2009","3","65 years and over","5.5","2294",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2009-2010","4","65 years and over","5.5","2322",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2010-2011","5","65 years and over","5.5","2582",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2011-2012","6","65 years and over","5.5","2577",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2012-2013","7","65 years and over","5.5","2760",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2013-2014","8","65 years and over","5.5","2858",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2014-2015","9","65 years and over","5.5","2745",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex and age","5","Female: 65 years and over","5.25","2017-2018","10","65 years and over","5.5","3202",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2005-2006","1","Under 18 years","5.1","4391",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2007-2008","2","Under 18 years","5.1","3995",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2008-2009","3","Under 18 years","5.1","4509",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2009-2010","4","Under 18 years","5.1","4817",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2010-2011","5","Under 18 years","5.1","4724",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2011-2012","6","Under 18 years","5.1","4058",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2012-2013","7","Under 18 years","5.1","3641",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2013-2014","8","Under 18 years","5.1","4152",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2014-2015","9","Under 18 years","5.1","4741",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: All mechanisms","6.111","2017-2018","10","Under 18 years","5.1","4437",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2005-2006","1","Under 18 years","5.1","1362",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2007-2008","2","Under 18 years","5.1","1305",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2008-2009","3","Under 18 years","5.1","1512",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Male","3.1","2005-2006","1","All ages","5","1166.1",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2009-2010","4","Under 18 years","5.1","1647",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2010-2011","5","Under 18 years","5.1","1737",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2011-2012","6","Under 18 years","5.1","1441",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2012-2013","7","Under 18 years","5.1","1092",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2013-2014","8","Under 18 years","5.1","1331",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2014-2015","9","Under 18 years","5.1","1611",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Falls","6.1111","2017-2018","10","Under 18 years","5.1","1648",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2005-2006","1","Under 18 years","5.1","816",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2007-2008","2","Under 18 years","5.1","850",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2008-2009","3","Under 18 years","5.1","909",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2009-2010","4","Under 18 years","5.1","1022",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2010-2011","5","Under 18 years","5.1","997",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2011-2012","6","Under 18 years","5.1","827",
