"first_name","last_name","title","jurisdiction","state","zip_code","location_1"
"Ron","Tyler","Police Chief","Florence City","Alabama","35631","
,  35631
(34.80175, -87.675137)"
"Dr. Janet","Womack","Superintendent","Florence City","Alabama","35630","
,  35630
(34.821322, -87.661839)"
"Johnny","Koniar","Mayor","Foley","Alabama","36535","
,  36535
(30.389725, -87.708812)"
"Larry","Chesser","Mayor","Fort Payne","Alabama","35967","
,  35967
(34.410437, -85.705104)"
"Barry","Moore","Commission Chair","Franklin County","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"David","Hester","Commissioner","Franklin County","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Rayburn","Massey","Commissioner","Franklin County","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Jason","Miller","Commissioner","Franklin County","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Chris","Wallace","Commissioner ","Franklin County","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Joey","Rushing","District Attorney","Franklin County","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Shannon","Oliver","Sheriff","Franklin County","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Greg","Hamilton","Superintendent","Franklin County","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Allen","Lang","Mayor","Frisco City","Alabama","36445","
,  36445
(31.445176, -87.436088)"
"Mike","Norris","Mayor","Fulton","Alabama","36436","
,  36436
(31.768599, -87.628299)"
"Sherman","Guyton","Mayor","Gadsden","Alabama","35902","
,  35902
(34.011579, -86.021173)"
"Carrie","Fulghum","Mayor","Gainesville","Alabama","35463","
,  35463
(33.076835, -87.688008)"
"Fred","Hamic","Commission Chair","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Todd","Brannon","Commissioner","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Sandy","Hammer","Commissioner","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Bryan","Hatton","Commissioner","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Toby","Seay","Commissioner","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"John","Hughes","Councilmember","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Rufus","Lee","Councilmember","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Freddy","McCoy","Councilmember","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Junior","Mixon","Councilmember","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Ryan","Tidwell","Councilmember","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Brad","Weeks","Councilmember","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Bart","Wilks","Councilmember","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Frankie","Lindsey","Mayor","Geneva","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Fred","Hamic","Chair","Geneva County","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Bryan","Hatton","Commissioner","Geneva County","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Toby","Seay","Commissioner","Geneva County","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Gary","Sheilds","Commissioner","Geneva County","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Johnny","Windham","Commissioner","Geneva County","Alabama","36340","
,  36340
(31.050502, -85.892311)"
"Jerome","Antone","Mayor","Georgiana","Alabama","36033","
,  36033
(31.657207, -86.756511)"
"Shirley","Stewart","City Clerk","Glen Allen","Alabama","35559","
,  35559
(33.89455, -87.700019)"
"Robert","Aldridge","Councilmember","Glen Allen","Alabama","35559","
,  35559
(33.89455, -87.700019)"
"Gail","Bircheat","Councilmember","Glen Allen","Alabama","35559","
,  35559
(33.89455, -87.700019)"
"Willie Rose","McClinton","Councilmember","Glen Allen","Alabama","35559","
,  35559
(33.89455, -87.700019)"
"Bobbie","McCraw","Councilmember","Glen Allen","Alabama","35559","
,  35559
(33.89455, -87.700019)"
"Dustin","Youngblook","Councilmember","Glen Allen","Alabama","35559","
,  35559
(33.89455, -87.700019)"
"Allen J.","Dunavant","Mayor","Glen Allen","Alabama","35559","
,  35559
(33.89455, -87.700019)"
"Charles","Gilchrist","Mayor","Glencoe","Alabama","35905","
,  35905
(33.942267, -85.914608)"
"Lonnie","Caldwell","Mayor","Goodwater","Alabama","35072","
,  35072
(33.1047, -86.054644)"
"Tennyson","Smith","Commission Chair","Greene County","Alabama","35462","
,  35462
(32.920685, -87.963623)"
"Lester","Brown","Commissioner","Greene County","Alabama","35462","
,  35462
(32.920685, -87.963623)"
"Cory","Cockrell","Commissioner","Greene County","Alabama","35462","
,  35462
(32.920685, -87.963623)"
"Allen","Turner","Commissioner","Greene County","Alabama","35642","
,  35642
(50.355514, 25.559395)"
"Michael","Williams","Commissioner","Greene County","Alabama","35462","
,  35462
(32.920685, -87.963623)"
"Johnnie","Washington","Mayor","Greensboro","Alabama","36744","
,  36744
(32.722444, -87.588335)"
"Bryan","Reynolds","Councilmember ","Greenville","Alabama","36037","
,  36037
(31.792239, -86.608639)"
"Tommy","Ryan","Councilmember ","Greenville","Alabama","36037","
,  36037
(31.792239, -86.608639)"
"Ed","Sims","Councilmember ","Greenville","Alabama","36037","
,  36037
(31.792239, -86.608639)"
"Dexter","McLendon","Mayor","Greenville","Alabama","36037","
,  36037
(31.792239, -86.608639)"
"LLoyd ""Stan""","Hutto","Commissioner","Grove Hill","Alabama","36451","
,  36451
(31.690048, -87.790704)"
"Rhondel","Rhone","Commissioner","Grove Hill","Alabama","36451","
,  36451
(31.690048, -87.790704)"
"Cynthia","Jackson","Mayor","Grove Hill","Alabama","36451","
,  36451
(31.690048, -87.790704)"
"Roger","Agnew","Councilmember","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Bobby","Bellew","Councilmember","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Jerry","Gann","Councilmember","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Phillip","Garrison","Councilmember","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Troy","Hightower","Councilmember","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Mineo","Lindsey","Councilmember","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Gary","Randolph","Councilmember","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Max ","Maddox","Mayor","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Doug","Webb","Police Chief","Guin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Robert","Craft","Mayor","Gulf Shores","Alabama","36547","
,  36547
(30.25, -87.7)"
"Leigh","Dollar","Mayor","Guntersville","Alabama","35976","
,  35976
(34.345843, -86.324754)"
"Deborah","Webster","City Clerk","Gu-Win","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Amy","Bobo","Councilmember","Gu-Win","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Jana","Gosa","Councilmember","Gu-Win","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Danny","Gosa","Councilmember","Gu-Win","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Dusty","Webster","Councilmember","Gu-Win","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Melissa","Wright","Councilmember","Gu-Win","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Brandon","Webster","Mayor","Gu-Win","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Carla","Rector","City Clerk","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Don","Barnwell","Councilmember","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Ashton","Knowles","Councilmember","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Tabby","Lolly","Councilmember","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Eugene","Marbutt","Councilmember","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Darrin","Wiginton","Councilmember","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Steve","Hood","Fire Chief","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Darryl","Colburn","Mayor","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Kenny","Hallmark","Police Chief","Hackleburg","Alabama","35564","
,  35564
(34.262293, -87.844278)"
"Arthur","Crawford","Probate Judge","Hale County","Alabama","36744","
,  36744
(32.722444, -87.588335)"
"Debra","Hood","City Clerk","Haleyville","Alabama","35565","
,  35565
(34.217678, -87.602724)"
"Royce","Benefield","Councilmember","Haleyville","Alabama","35565","
,  35565
(34.217678, -87.602724)"
"Jonathan","Bennett","Councilmember","Haleyville","Alabama","35565","
,  35565
(34.217678, -87.602724)"
"Richard","Bittinger","Councilmember","Haleyville","Alabama","35565","
,  35565
(34.217678, -87.602724)"
"George","Russell","Councilmember","Haleyville","Alabama","35565","
,  35565
(34.217678, -87.602724)"
"Drew","Thrasher","Councilmember","Haleyville","Alabama","35565","
,  35565
(34.217678, -87.602724)"
"Ken","Sunseri","Mayor","Haleyville","Alabama","35565","
,  35565
(34.217678, -87.602724)"
"Kyle","Reogas","Police Chief","Haleyville","Alabama","35565","
,  35565
(34.217678, -87.602724)"
"Angela","Owen","Clerk","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Kenneth","Cochran","Councilmember","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Bobby Joe","Irvin","Councilmember","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Gene","Sanderson","Councilmember","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Tami","Williams","Councilmember","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Herb","Winsett","Councilmember","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Tim","Rye","Fire Chief","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Bob","Page","Mayor","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Ronnie","Vickery","Police Chief","Hamilton","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Martin","Dates","Councilmember","Harpersville","Alabama","35078","
,  35078
(33.330165, -86.440622)"
"Janet","Gill","Councilmember","Harpersville","Alabama","35078","
,  35078
(33.330165, -86.440622)"
"Beverly","Johnson","Councilmember","Harpersville","Alabama","35078","
,  35078
(33.330165, -86.440622)"
"William","Rayfield","Councilmember","Harpersville","Alabama","35078","
,  35078
(33.330165, -86.440622)"
"Sheila","Rich","Councilmember","Harpersville","Alabama","35078","
,  35078
(33.330165, -86.440622)"
"Don","Greene","Mayor","Harpersville","Alabama","35078","
,  35078
(33.330165, -86.440622)"
"Bobby","Burks","Councilmember","Hartford","Alabama","36344","
,  36344
(31.090173, -85.704911)"
"Paul","Fondren","Councilmember","Hartford","Alabama","36344","
,  36344
(31.090173, -85.704911)"
"Kenneth","Hales","Councilmember","Hartford","Alabama","36344","
,  36344
(31.090173, -85.704911)"
"Jo Ann","Lindsey","Councilmember","Hartford","Alabama","36344","
,  36344
(31.090173, -85.704911)"
"Wendel","Nolen","Councilmember","Hartford","Alabama","36344","
,  36344
(31.090173, -85.704911)"
"Jeff","Sorrells","Mayor","Hartford","Alabama","36344","
,  36344
(31.090173, -85.704911)"
"Larry","Armstrong","Mayor","Hayden","Alabama","35079","
,  35079
(33.932137, -86.762222)"
"Amy","Balkcom","Councilmember","Headland","Alabama","36345","
,  36345
(31.365057, -85.31617)"
"Joe","Falkner","Councilmember","Headland","Alabama","36345","
,  36345
(31.365057, -85.31617)"
"John","Glover","Councilmember","Headland","Alabama","36345","
,  36345
(31.365057, -85.31617)"
"Jody","Singleton","Councilmember","Headland","Alabama","36345","
,  36345
(31.365057, -85.31617)"
"Kendrick","Spurling","Councilmember","Headland","Alabama","36345","
,  36345
(31.365057, -85.31617)"
"Ray","Marler","Mayor","Headland","Alabama","36345","
,  36345
(31.365057, -85.31617)"
"Mark","Hall","Mayor","Helena","Alabama","35080","
,  35080
(33.277263, -86.878639)"
"David","Money","Chair","Henry County","Alabama","36310","
,  36310
(31.606811, -85.221778)"
"Benton","Beasley","Commissioner","Henry County","Alabama","36310","
,  36310
(31.606811, -85.221778)"
"Jay","Calhoun","Commissioner","Henry County","Alabama","36310","
,  36310
(31.606811, -85.221778)"
"Henry","Grimsley","Commissioner","Henry County","Alabama","36310","
,  36310
(31.606811, -85.221778)"
"Gregory ","Reynolds","Commissioner","Henry County","Alabama","36310","
,  36310
(31.606811, -85.221778)"
"John Ralph","Saunders","Commissioner","Henry County","Alabama","36310","
,  36310
(31.606811, -85.221778)"
"Frankie","Petree","City Clerk","Hodges","Alabama","35571","
,  35571
(34.340347, -87.946077)"
"Tim","Atkinson","Councilmember","Hodges","Alabama","35571","
,  35571
(34.340347, -87.946077)"
"Samantha","Gann","Councilmember","Hodges","Alabama","35571","
,  35571
(34.340347, -87.946077)"
"Danyel","Guth","Councilmember","Hodges","Alabama","35571","
,  35571
(34.340347, -87.946077)"
"Lisa","Keller","Councilmember","Hodges","Alabama","35571","
,  35571
(34.340347, -87.946077)"
"Ashley","Pharr","Councilmember","Hodges","Alabama","35571","
,  35571
(34.340347, -87.946077)"
"Julia","Rollins","Councilmember","Hodges","Alabama","35771","
,  35771
(34.539246, -85.991522)"
"Joyce","Saad","Councilmember","Hodges","Alabama","35571","
,  35571
(34.340347, -87.946077)"
"Jeff","Stidham","Councilmember","Hodges","Alabama","35571","
,  35571
(34.340347, -87.946077)"
"Terry","Petree","Mayor","Hodges","Alabama","35770","
,  35770"
"Scott","McBrayer","Mayor","Homewood","Alabama","35209","
,  35209
(33.467282, -86.808992)"
"Rose","Evans-Gordon","Municipal Court Judge","Houston","Alabama","36302","
,  36302
(31.219712, -85.392954)"
"Mark","Culver","Commission Chair","Houston County","Alabama","36302","
,  36302
(31.219712, -85.392954)"
"Jackie ","Battles","Commissioner","Houston County","Alabama","36302","
,  36302
(31.219712, -85.392954)"
"Curtis","Harvey","Commissioner","Houston County","Alabama","36302","
,  36302
(31.219712, -85.392954)"
"Brandon","Shoupe","Commissioner","Houston County","Alabama","36302","
,  36302
(31.219712, -85.392954)"
"Doug","Sinquefield","Commissioner","Houston County","Alabama","36302","
,  36302
(31.219712, -85.392954)"
"Tommy","Battle","Mayor","Huntsville","Alabama","35801","
,  35801
(34.725019, -86.569493)"
"Vivian","Covington","Mayor","Hurtsboro","Alabama","36860","
,  36860
(32.2499, -85.390097)"
"Brenda","Bell Guercio","Mayor","Indian Springs","Alabama","35124","
,  35124
(33.310445, -86.784883)"
"Paul","South","Mayor","Jackson","Alabama","36545","
,  36545
(31.511091, -87.867256)"
"Jeffrey","Walker","Mayor","Jacksons Gap","Alabama","36861","
,  36861
(32.873293, -85.833194)"
"Johnny","Smith","Mayor","Jacksonville","Alabama","36265","
,  36265
(33.829919, -85.781381)"
"David","O'Mary","Mayor","Jasper","Alabama","35501","
,  35501
(33.827205, -87.27972)"
"David","Carrington","Commissioner","Jefferson County","Alabama","35203","
,  35203
(33.518662, -86.809645)"
"Michael J.","Bellamy","Presiding Circuit Judge","Judicial Circuit 26","Alabama","36868",
"Johnny","Sharpe","Mayor","Kellyton","Alabama","35089","
,  35089
(32.960723, -86.059042)"
"Kelly","Jeffreys","City Clerk","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"Ryan","Blessing","Councilmember","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"Charles","Glover","Councilmember","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"John A.","McGee","Councilmember","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"Connie","Parrish","Councilmember","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"Mary Ann","Rippey","Councilmember","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"Trent","Putman","Fire Chief","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"Tim","Tubbs","Mayor","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"Bryan","Hammond","Police Chief","Killen","Alabama","35645","
,  35645
(34.894223, -87.499037)"
"Robert","Ellerbrock","Mayor","Kimberly","Alabama","35091","
,  35091
(33.775495, -86.797303)"
"Inez","Armstrong","Councilmember","Kinsey","Alabama","36303","
,  36303
(31.257217, -85.406721)"
"John","Cherry","Councilmember","Kinsey","Alabama","36303","
,  36303
(31.257217, -85.406721)"
"Donna","Devane","Councilmember","Kinsey","Alabama","36303","
,  36303
(31.257217, -85.406721)"
"Durwood","Doswell","Councilmember","Kinsey","Alabama","36303","
,  36303
(31.257217, -85.406721)"
"Cindy","Gaylor","Councilmember","Kinsey","Alabama","36303","
,  36303
(31.257217, -85.406721)"
"Jason","Reneau","Councilmember","Kinsey","Alabama","36303","
,  36303
(31.257217, -85.406721)"
"Joe","Watson","Councilmember","Kinsey","Alabama","36303","
,  36303
(31.257217, -85.406721)"
"Charles","Douglas","Mayor","Kinsey","Alabama","36303","
,  36303
(31.257217, -85.406721)"
"Bruce","Wade","Mayor","Lake View","Alabama","35111","
,  35111
(33.280323, -87.095393)"
"Danny","Pettus","Commission Chair","Lauderdale County","Alabama","35631","
,  35631
(34.80175, -87.675137)"
"William","Garner","Commissioner","Lauderdale County","Alabama","35631","
,  35631
(34.80175, -87.675137)"
"Joe","Hackworth","Commissioner","Lauderdale County","Alabama","35631","
,  35631
(34.80175, -87.675137)"
"Brad","Holmes","Commissioner","Lauderdale County","Alabama","35630","
,  35630
(34.821322, -87.661839)"
"Fay","Parker","Commissioner","Lauderdale County","Alabama","35631","
,  35631
(34.80175, -87.675137)"
"Chris","Connolly","District Attorney","Lauderdale County","Alabama","35630","
,  35630
(34.821322, -87.661839)"
"Danny","Hendrix","Revenue Commissioner","Lauderdale County","Alabama","35630","
,  35630
(34.821322, -87.661839)"
"Rick","Singleton","Sheriff","Lauderdale County","Alabama","35630","
,  35630
(34.821322, -87.661839)"
"Jonathan","Hatton","Superintendent","Lauderdale County","Alabama","35630","
,  35630
(34.821322, -87.661839)"
"Tommy","Praytor","Revenue Commissioner","Lawrence County","Alabama","35650","
,  35650
(34.464571, -87.305805)"
"Jay","Jones","Sheriff","Lee County","Alabama","36801","
,  36801
(32.664077, -85.391961)"
"David","Miller","Mayor","Leeds","Alabama","35094","
,  35094
(33.530251, -86.557112)"
"Destin","Berryman","City Clerk","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Betty Jane","Borden","Councilmember","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Gladys","Canty","Councilmember","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Mike","Gower","Councilmember","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Andre","McChaee","Councilmember","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Lowell","McKay","Councilmember","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Nathan","Johnson","County Attorney","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"John","Landers","Mayor","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Raymond M.","Hayse","Police Chief","Leighton","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Jennifer","Hendershot","City Clerk","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Patrick","Campbell","Councilmember","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Peggy","McGee","Councilmember","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Belinda","Michael","Councilmember","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Nancy","Michael","Councilmember","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Ronald","Mitchell","Councilmember","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Phillip","Springer","Councilmember","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Winston","Glover","Fire Chief","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Sandra","Killen-Burroughs","Mayor","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Agustin","Hendershot","Police Chief","Lexington","Alabama","35648","
,  35648
(34.961409, -87.381553)"
"Mark","Yarbrough","Commission Chair","Limestone County","Alabama","35611","
,  35611
(34.78041, -87.055833)"
"Stanley","Hill","Commissioner","Limestone County","Alabama","35611","
,  35611
(34.78041, -87.055833)"
"Steve","Turner","Commissioner","Limestone County","Alabama","35611","
,  35611
(34.78041, -87.055833)"
"Mark","Yarbrough","Chair","Limestone County ","Alabama","34611","
,  34611
(28.555272, -82.387871)"
"Stanley","Hill","Commissioner","Limestone County ","Alabama","35611","
,  35611
(34.78041, -87.055833)"
"Charles","Moore","Mayor","Linden","Alabama","36748","
,  36748
(32.283078, -87.78308)"
"Lance","McDade","Mayor","Lipscomb","Alabama","35020","
,  35020
(33.405847, -86.952715)"
"Jason","Ward","Mayor","Lisman","Alabama","36912","
,  36912
(32.227263, -88.324262)"
"Sherry","Richey","City Clerk","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Ronald ","Berry","Councilmember","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Harold B.","Malone","Councilmember","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"David","McAnally","Councilmember","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Donald","Pennington","Councilmember","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Diana","Young","Councilmember","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Joe","Benson","Fire Chief","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Scott","Howard","Mayor","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Chris","Joly","Police Chief","Littleville","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Tom","Tartt","Mayor","Livingston","Alabama","35470","
,  35470
(32.565596, -88.123685)"
"Jimmy","Grant","Mayor","Louisville","Alabama","36048","
,  36048
(31.793532, -85.581916)"
"Billy","Middleton","Mayor","Loxley","Alabama","36551","
,  36551
(30.633034, -87.749464)"
"Randall","Parker","Councilmember ","Luverne/ District","Alabama","36049","
,  36049
(31.759562, -86.280994)"
"Kip","Smith","Councilmember ","Luverne/ District","Alabama","36049","
,  36049
(31.759562, -86.280994)"
"Marcia","Manasco","City Clerk","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"Allen","Barnett","Councilmember","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"Tommy","Chambless","Councilmember","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"William Earl","Gilbert","Councilmember","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"Chris","Little","Councilmember","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"Bruce","Odem","Councilmember","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"David","Harris","Fire Chief","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"Jeff","Stokes","Mayor","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"Derrick","Cagle","Police Chief","Lynn","Alabama","35575","
,  35575
(34.050111, -87.559539)"
"Louis","Maxwell","Commission Chair","Macon County","Alabama","36083","
,  36083
(32.415947, -85.693041)"
"Robert","Berry","Commissioner","Macon County","Alabama","36083","
,  36083
(32.415947, -85.693041)"
"Edward","Huffman","Commissioner","Macon County","Alabama","36083","
,  36083
(32.415947, -85.693041)"
"Miles","Robinson","Commissioner","Macon County","Alabama","36083","
,  36083
(32.415947, -85.693041)"
"Andew","Thompson","Commissioner","Macon County","Alabama","36083","
,  36083
(32.415947, -85.693041)"
"Deborah","Biggers","District Judge","Macon County","Alabama","36083","
,  36083
(32.415947, -85.693041)"
"Iverson","Gandy, Jr.","Revenue Commissioner","Macon County","Alabama","36083","
,  36083
(32.415947, -85.693041)"
"Robert","Harrison","Commissioner","Madison County","Alabama","35811","
,  35811
(34.78862, -86.519556)"
"Milton","Harris","Councilmember","Malvern","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Carl","Marsh","Councilmember","Malvern","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Jesse","Scott","Councilmember","Malvern","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Emily","Snellgrove","Councilmember","Malvern","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Lance","Tucker","Councilmember","Malvern","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Rickey","Tucker","Councilmember","Malvern","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Tom","Vickers","Mayor","Malvern","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Freddie","Armstead","Commissioner","Marengo County","Alabama","36732","
,  36732
(32.457835, -87.881069)"
"John","Crawford, Jr","Commissioner","Marengo County","Alabama","36748","
,  36748
(32.283078, -87.78308)"
"Dan","England","Commissioner","Marengo County","Alabama","36732","
,  36732
(32.457835, -87.881069)"
"Calvin","Martin","Commissioner","Marengo County","Alabama","36783","
,  36783
(32.239402, -87.59876)"
"Michael","Thompson","Commissioner","Marengo County","Alabama","36784","
,  36784
(31.924942, -87.801001)"
"Bobby E.","Burleson","Commission Chair","Marion County","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Eddie","Byrd","Commissioner","Marion County","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Michael","Davis","Commissioner","Marion County","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Kenny","Jackson","Commissioner","Marion County","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Roger","Knight","Commissioner","Marion County","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"Ryan","Hollingsworth","Superintendent","Marion County","Alabama","35570","
,  35570
(34.162397, -88.006679)"
"James","Hutcheson","Commission Chair","Marshall County","Alabama","35976","
,  35976
(34.345843, -86.324754)"
"David ","Kelley","Commissioner","Marshall County","Alabama","35976","
,  35976
(34.345843, -86.324754)"
"R.E.","Martin","Commissioner","Marshall County","Alabama","35976","
,  35976
(34.345843, -86.324754)"
"Bill","Stricklend","Commissioner","Marshall County","Alabama","35976","
,  35976
(34.345843, -86.324754)"
"Jesse","Swords","Commissioner","Marshall County","Alabama","35976","
,  35976
(34.345843, -86.324754)"
"Lester","Odom","Mayor","McKenzie","Alabama","36456","
,  36456
(31.549378, -86.751587)"
"Gary","Richardson","Mayor","Midfield","Alabama","35228","
,  35228
(33.456868, -86.921215)"
"Olivia ","Venable","Councilmember","Millbrook","Alabama","36054","
,  36054
(32.486736, -86.367443)"
"Al","Kelley","Mayor","Millbrook","Alabama","36054","
,  36054
(32.486736, -86.367443)"
"Joel","Daves","Councilmember, District 5","Mobile","Alabama","36601","
,  36601
(30.696517, -88.044012)"
"Sandy","Stimpson","Mayor","Mobile","Alabama","36633","
,  36633
(30.688943, -88.044822)"
"James","Buskey","State Representative","Mobile","Alabama","36607",
"Fredrick ","Richardson ","Councilmember ","Mobile ","Alabama","36607","
,  36607
(30.698329, -88.105246)"
"Connie","Hudson","Commissioner, District 2","Mobile County","Alabama","36644","
,  36644
(30.688943, -88.044822)"
"Jerry","Carl","Commissioner, District 3","Mobile County","Alabama","36602","
,  36602
(30.690285, -88.039983)"
"Merceria","Ludgood","Commission President","Mobile County","Alabama","36644","
,  36644
(30.688943, -88.044822)"
"Gregg","Norris","Commission Chair","Monroe County","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Henry","Childs","Commissioner","Monroe County","Alabama","36460","
,  36460
(31.500397, -87.30985)"
