"registry_number","registry_date","anniversary_date","business_name","e_type","city","state","zip","cityzip","county"
"33160896","2006-01-03T00:00:00.000","2023-01-03T00:00:00.000","BETTER BUILT BARNS, INC.","DBC","SALEM","OR","97317","SALEM-97317","Marion"
"33170499","2006-01-03T00:00:00.000","2023-01-03T00:00:00.000","M&B RANCH, LLC","DLLC","DALLAS","OR","97338","DALLAS-97338","Polk"
"33171299","2006-01-03T00:00:00.000","2024-01-03T00:00:00.000","STEELCO","ABN","SALEM","OR","97302","SALEM-97302","Marion"
"40426892","2007-01-03T00:00:00.000","2023-01-03T00:00:00.000","BROOKSIDE TOWNE HOMES CONDOMINIUMS OWNERS ASSOCIATION","DNP","SALEM","OR","97302","SALEM-97302","Marion"
"40420796","2007-01-03T00:00:00.000","2023-01-03T00:00:00.000","CB II LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"40431694","2007-01-03T00:00:00.000","2023-01-03T00:00:00.000","KJERULF, INC.","DBC","TURNER","OR","97392","TURNER-97392","Marion"
"40414096","2007-01-03T00:00:00.000","2023-01-03T00:00:00.000","LEONA'S BOUTIQUE","ABN","SALEM","OR","97317","SALEM-97317","Marion"
"40402794","2007-01-03T00:00:00.000","2023-01-03T00:00:00.000","MAHONEY REALTY LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"40431892","2007-01-03T00:00:00.000","2023-01-03T00:00:00.000","PURE PLUMBING INC.","DBC","JEFFERSON","OR","97352","JEFFERSON-97352","Marion"
"48747091","2008-01-03T00:00:00.000","2023-01-03T00:00:00.000","BRAD'S OVERHEAD DOORS, LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"48744296","2008-01-03T00:00:00.000","2023-01-03T00:00:00.000","GRABE, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"48736292","2008-01-03T00:00:00.000","2023-01-03T00:00:00.000","JOHN'S CHINESE RESTAURANT CORPORATION","DBC","KEIZER","OR","97303","KEIZER-97303","Marion"
"48744098","2008-01-03T00:00:00.000","2023-01-03T00:00:00.000","LAYER LEE, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"48760193","2008-01-03T00:00:00.000","2024-01-03T00:00:00.000","M.A.I.D PRODUCE","ABN","SALEM","OR","97317","SALEM-97317","Marion"
"48738595","2008-01-03T00:00:00.000","2023-01-03T00:00:00.000","RED HILLS NURSERY, LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"73803497","2011-01-03T00:00:00.000","2023-01-03T00:00:00.000","ACTS SPECIAL CLEANING SERVICE","ABN","SALEM","OR","97305","SALEM-97305","Marion"
"73755093","2011-01-03T00:00:00.000","2023-01-03T00:00:00.000","HUM N STRUM PRODUCTIONS","ABN","SALEM","OR","97302","SALEM-97302","Marion"
"73771595","2011-01-03T00:00:00.000","2023-01-03T00:00:00.000","J & C JAMES GROUP, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"73762792","2011-01-03T00:00:00.000","2023-01-03T00:00:00.000","MYERZ MEDIA LLC","DLLC","DALLAS","OR","97338","DALLAS-97338","Polk"
"73759392","2011-01-03T00:00:00.000","2023-01-03T00:00:00.000","TRANSFORMING CORRECTIONS","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"73779390","2011-01-03T00:00:00.000","2023-01-03T00:00:00.000","WESTILE LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"82314494","2012-01-03T00:00:00.000","2023-01-03T00:00:00.000","AUTO TRANSPORT LLC","DLLC","STAYTON","OR","97383","STAYTON-97383","Marion"
"82356297","2012-01-03T00:00:00.000","2023-01-03T00:00:00.000","COREY BENSON INSURANCE AGENCY, INC.","DBC","SALEM","OR","97301","SALEM-97301","Marion"
"82332694","2012-01-03T00:00:00.000","2023-01-03T00:00:00.000","DESI TRUCKING LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"82356396","2012-01-03T00:00:00.000","2023-01-03T00:00:00.000","KEMCO, INC.","FBC","SALEM","OR","97305","SALEM-97305","Marion"
"82325292","2012-01-03T00:00:00.000","2023-01-03T00:00:00.000","MY LIVING CANVAS, LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"82336695","2012-01-03T00:00:00.000","2023-01-03T00:00:00.000","SHIRES PROPERTIES, LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"82300998","2012-01-03T00:00:00.000","2024-01-03T00:00:00.000","SUREFIRE","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"82355794","2012-01-03T00:00:00.000","2024-01-03T00:00:00.000","VALUE REAL ESTATE","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"82332397","2012-01-03T00:00:00.000","2024-01-03T00:00:00.000","WOODBRIDGE MEADOW","ABN","DALLAS","OR","97338","DALLAS-97338","Polk"
"82351496","2012-01-03T00:00:00.000","2023-01-03T00:00:00.000","WORK RELEASE LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"90497794","2013-01-03T00:00:00.000","2023-01-03T00:00:00.000","3220 LIBERTY LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"90459596","2013-01-03T00:00:00.000","2023-01-03T00:00:00.000","3270 LIBERTY LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"90490690","2013-01-03T00:00:00.000","2023-01-03T00:00:00.000","AVALON ENGINEERING","ABN","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"90499097","2013-01-03T00:00:00.000","2023-01-03T00:00:00.000","BRACKET BRAVADO LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"90492993","2013-01-03T00:00:00.000","2023-01-03T00:00:00.000","FIVE RED CAR DAY, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"90491391","2013-01-03T00:00:00.000","2023-01-03T00:00:00.000","WILLAMETTE VALLEY YELLOW CABS LLC","DLLC","SALEM","OR","97305","SALEM-97305","Marion"
"98701593","2014-01-03T00:00:00.000","2023-01-03T00:00:00.000","BASEBALL NORTHWEST INCORPORATED","DBC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"98753099","2014-01-03T00:00:00.000","2023-01-03T00:00:00.000","GRANITE ADVENTURES, LLC","DLLC","SALEM","OR","97305","SALEM-97305","Marion"
"98778690","2014-01-03T00:00:00.000","2024-01-03T00:00:00.000","GREEN LANDS CREW","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"98750897","2014-01-03T00:00:00.000","2024-01-03T00:00:00.000","LEGACY OAKS APARTMENTS","ABN","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"98741896","2014-01-03T00:00:00.000","2023-01-03T00:00:00.000","MINDRAMP CONSULTING LLC","DLLC","JEFFERSON","OR","97352","JEFFERSON-97352","Marion"
"98762991","2014-01-03T00:00:00.000","2023-01-03T00:00:00.000","NUTTHOUSE LLC","DLLC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"127922292","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","ANAKAI COACHING AND CONSULTING","ABN","AUMSVILLE","OR","97325","AUMSVILLE-97325","Marion"
"127948594","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","CHELSEY WANG LLC","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"127973790","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","CRAZY CAT, LLC","DLLC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"127921799","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","JAMES ROOFING LLC","DLLC","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"127962991","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","JOHNSON BED BUG TREATMENT LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"127991990","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","KEIZER FOOD MARKET","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"127920395","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","LORD'S COMPASSION MINISTRY","DNP","KEIZER","OR","97303","KEIZER-97303","Marion"
"127992998","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","NANCY JO'S BURGERS & FRIES WOODBURN INC.","DBC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"127997096","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","NORTHWEST SUPERSTORE","ABN","MONMOUTH","OR","97361","MONMOUTH-97361","Polk"
"127954493","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","SUZY Q BOUTIQUE","ABN","SALEM","OR","97306","SALEM-97306","Marion"
"127950590","2017-01-03T00:00:00.000","2023-01-03T00:00:00.000","WILLAMETTE VALLEY RABBITRY, LLC","DLLC","DALLAS","OR","97338","DALLAS-97338","Polk"
"138211396","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","ARBOL DE VIDA-TREE OF LIFE LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"139308399","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","BELLA B, INC.","DBC","KEIZER","OR","97303","KEIZER-97303","Marion"
"139300792","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","BRIGHTSIDE ELECTRICAL SYSTEMS, INC.","DBC","KEIZER","OR","97303","KEIZER-97303","Marion"
"139322796","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","EOLA HEIGHTS LIGHTING DISTRICT","DNP","SALEM","OR","97304","SALEM-97304","Polk"
"139314199","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","HAPPY & WELL HUMAN, LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"139296495","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","INTENTIONAL DESIGN LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"139323299","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","LINCOLN COUNTY PROFESSIONAL FIREFIGHTERS","DNP","DALLAS","OR","97338","DALLAS-97338","Polk"
"139299499","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","MH ENERGY ECONOMICS LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"139318299","2018-01-03T00:00:00.000","2024-01-03T00:00:00.000","NW MARINE SUPPLY","ABN","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"139318091","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","OREGON MARINE CONSTRUCTION LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"139314090","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","RH PROPERTY INSPECTION, LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"139309595","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","SALEM MILLSTREAM KNITTING GUILD","DNP","JEFFERSON","OR","97352","JEFFERSON-97352","Marion"
"139334395","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","SPANISH UNITED PENTECOSTAL CHURCH","DNP","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"139278899","2018-01-03T00:00:00.000","2023-01-03T00:00:00.000","WINDOW SUPPLY WAREHOUSE, LLC","DLLC","TURNER","OR","97392","TURNER-97392","Marion"
"150988799","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","ALL VINTAGE JEWELS & COLLECTIBLES, LLC","DLLC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"150447895","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","BLACK LINE GLAZING","ABN","SALEM","OR","97302","SALEM-97302","Marion"
"151008498","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","CHERRY CITY VETERANS","ABN","SALEM","OR","97304","SALEM-97304","Polk"
"150987296","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","CLOUDSUPPORT.APP LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"150813195","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","CREDIT SUITE, INC","DBC","KEIZER","OR","97303","KEIZER-97303","Marion"
"150951995","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","DAYBREAK BUSINESS SERVICES","ABN","STAYTON","OR","97383","STAYTON-97383","Marion"
"150987890","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","FLYING W TRUCKING, LLC","DLLC","GERVAIS","OR","97026","GERVAIS-97026","Marion"
"150768498","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","IBUNIVERSAL LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"150991090","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","KAREN WALKER LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"150986694","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","LATHROP COSMETICS LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"150975895","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","MITCH AND MAY PHOTOGRAPHY","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"150990993","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","ONE STOP SMOKE AND VAPE CORP","DBC","SALEM","OR","97302","SALEM-97302","Marion"
"150997394","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","ROOFING DIRECT AND CONSTRUCTION LLC","DLLC","SALEM","OR","97305","SALEM-97305","Marion"
"150994599","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","TAQUERIA DALIAS LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"151015394","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","TITAN HILL PROPERTY LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"150983097","2019-01-03T00:00:00.000","2023-01-03T00:00:00.000","ZEN THAI & SUSHI LLC","DLLC","STAYTON","OR","97383","STAYTON-97383","Marion"
"162942495","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","ASHTON TRUCKING AND PAVING LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"162964598","2020-01-03T00:00:00.000","2024-01-03T00:00:00.000","ASK ABBY DIGITAL SERVICES","ABN","SALEM","OR","97306","SALEM-97306","Marion"
"162960190","2020-01-03T00:00:00.000","2024-01-03T00:00:00.000","DERISH ASSOCIATES","ABN","SALEM","OR","97302","SALEM-97302","Marion"
"162937990","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","FARM AND BARN TREASURES, LLC","DLLC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"162730494","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","G4 VENTURES LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"162960794","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","HAINSWORTH COASTAL STRUCTURES LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"162950597","2020-01-03T00:00:00.000","2024-01-03T00:00:00.000","HOLLY WOODS PHOTOGRAPHY","ABN","TURNER","OR","97392","TURNER-97392","Marion"
"162951496","2020-01-03T00:00:00.000","2024-01-03T00:00:00.000","HYDROTRONICS","ABN","STAYTON","OR","97383","STAYTON-97383","Marion"
"162975891","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","KINMAN ADULT FOSTER CARE LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"162949391","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","LUXURY LIVING CONSTRUCTION, LLC","DLLC","SALEM","OR","97305","SALEM-97305","Marion"
"162973193","2020-01-03T00:00:00.000","2024-01-03T00:00:00.000","PILGRIM'S FINE WOODWORKS","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"162959499","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","ROOM TWENTY TWO, LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"162865993","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","SILVER CREEK ANIMAL CLINIC, LLC","DLLC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"162973490","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","SOPHIE & SHEBA BOOKS LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"162908496","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","THE BUDDIES LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"162980792","2020-01-03T00:00:00.000","2024-01-03T00:00:00.000","THE HIVE NAIL HUB","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"162941596","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","WILLAMETTE MACHINE, LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"162951694","2020-01-03T00:00:00.000","2023-01-03T00:00:00.000","WSJ LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191129395","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","AG DIGITAL, LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191102392","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","AGH SOLAR LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"191034496","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","ALTO STUDIOS, LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"190857996","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","APEX CITADEL LLC","DLLC","AURORA","OR","97002","AURORA-97002","Marion"
"191116293","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","AV TAX & PARALEGAL FIRM LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"191121996","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","CAFFEINATED MAMA CRAFTS LLC","DLLC","JEFFERSON","OR","97352","JEFFERSON-97352","Marion"
"191131094","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","CAP 503 LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191108191","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","DOPAMINE DENIM COMPANY","ABN","SALEM","OR","97302","SALEM-97302","Marion"
"191047191","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","ESPARZAS A1 PAINTING & CONSTRUCTION","ABN","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"191043398","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","FIRST CHOICE PILOTS & DISPATCH","ABN","SALEM","OR","97303","SALEM-97303","Marion"
"191087791","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","FLANIGAN HOMES, LLC.","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"191094896","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","FUNCTION OF LAVENDER LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"191050294","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","GCW CONSULTING LLC","DLLC","SALEM","OR","97305","SALEM-97305","Marion"
"191038695","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","GINGER PAGE REAL ESTATE LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"191068791","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","GOOD TIME CHARLIE SPORTFISHING LLC","DLLC","MONMOUTH","OR","97361","MONMOUTH-97361","Polk"
"191017095","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","GRAND RISING WELLNESS","ABN","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"191123596","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","HAPPILY AUTISTIC, LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191056291","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","HERBEL AND BEACH UNLIMITED","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"189975593","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","ISLAND FIRE","ABN","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"191075796","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","IT'S ALL IN THE DETAILS LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"191113993","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","JOCACA BEACH LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191034090","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","JOSH MINTON CONSTRUCTION & REMODEL. LLC","DLLC","DALLAS","OR","97338","DALLAS-97338","Polk"
"191095497","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","JOY IN THE MORNING, LLC","DLLC","TURNER","OR","97392","TURNER-97392","Marion"
"191060798","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","KAKTOS CREATIONS","ABN","TURNER","OR","97392","TURNER-97392","Marion"
"191045393","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","KNOW MORE CATS","ABN","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"191116392","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","KRISTI ALLEN","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"191047597","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","LAPERMSNW","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"191023697","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","LITTLERAVEN-LUCKIAMUTE FARM, LLC","DLLC","FALLS CITY","OR","97344","FALLS CITY-97344","Polk"
"189615397","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","MAMA BEAR MARKETPLACE LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"191047290","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","MAMMOTH ENTERPRISES LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191073395","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","MANA","ABN","MONMOUTH","OR","97361","MONMOUTH-97361","Polk"
"191069096","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","MAYRA RODRIGUEZ","ABN","SALEM","OR","97304","SALEM-97304","Polk"
"191107094","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","NOURISHED TABLE LLC","DLLC","SCOTTS MILLS","OR","97375","SCOTTS MILLS-97375","Marion"
"191130997","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","OPTIMENU","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"191128298","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","ORION SALEM OR LLC","FLLC","SALEM","OR","97301","SALEM-97301","Marion"
"191128199","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","PACIFIC COMMERCIAL COMPLIANCE LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"191063297","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","PETERS CONTRACTING AND CONSULTING, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"191059592","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","PIT SKY LIGHTS LLC","DLLC","SCOTTS MILLS","OR","97375","SCOTTS MILLS-97375","Marion"
"191122994","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","PREMIER ROOF MAINTENANCE LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"191123794","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","PURDY VERSATILE LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191107995","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","RAGTIME TREATS LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191077990","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","REITAN & CO","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"191064790","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","ROCO APPAREL LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"191136796","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","RON LIEDKIE HOMESMART REALTY GROUP","ABN","SALEM","OR","97302","SALEM-97302","Marion"
"191064691","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","SALEM AUCTION HOUSE LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"191110296","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","SALEM ENDOCRINOLOGY","ABN","SALEM","OR","97306","SALEM-97306","Marion"
"191116996","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","SEEDS TO SOW, CSA","ABN","AURORA","OR","97002","AURORA-97002","Marion"
"191019596","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","SIERRA CONSTRUCTION AND REMODEL LLC.","DLLC","AUMSVILLE","OR","97325","AUMSVILLE-97325","Marion"
"191123497","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","SOGGY PAWS MOBILE GROOMING & TRAINING LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191066597","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","SPLASHING PAWS, LLC","DLLC","DALLAS","OR","97338","DALLAS-97338","Polk"
"191058792","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","SQUARE ONE HOLDINGS LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"191103499","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","THE ESTHETIC EDGE","ABN","SALEM","OR","97302","SALEM-97302","Marion"
"191139790","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","THINK GOOD THINGS PHOTOGRAPHY, LLC","DLLC","STAYTON","OR","97383","STAYTON-97383","Marion"
"191104497","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","TRIOSALONSALEM LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"191028092","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","UNWANTED GUEST FILMS, LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"191066399","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","UP ALL NIGHT DESIGNS","ABN","SALEM","OR","97302","SALEM-97302","Marion"
"191070599","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","VIRTUAL BIZY BEES, LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"191117994","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","WHITMAN CIRCLE LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"191124891","2022-01-03T00:00:00.000","2024-01-03T00:00:00.000","WRAPPED IN LUSTER","ABN","SALEM","OR","97305","SALEM-97305","Marion"
"6795116","1962-01-04T00:00:00.000","2023-01-04T00:00:00.000","MONITOR BIBLE CHURCH","DNP","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"11878618","1977-01-04T00:00:00.000","2023-01-04T00:00:00.000","CARROLLS GROUP CARE HOME, INC.","DBC","KEIZER","OR","97303","KEIZER-97303","Marion"
"10020782","1988-01-04T00:00:00.000","2023-01-04T00:00:00.000","MALAD ENTERPRISES, INC.","DBC","KEIZER","OR","97303","KEIZER-97303","Marion"
"14137285","1989-01-04T00:00:00.000","2023-01-04T00:00:00.000","AMERICAN RESTORATION & CONSTRUCTION OF SALEM, INC.","DBC","KEIZER","OR","97303","KEIZER-97303","Marion"
"23041080","1991-01-04T00:00:00.000","2023-01-04T00:00:00.000","LIBERTY SYSTEMS","ABN","SALEM","OR","97306","SALEM-97306","Marion"
"43554286","1995-01-04T00:00:00.000","2023-01-04T00:00:00.000","DENNIS D. JOHNSON, D.M.D., P.C.","DPC","KEIZER","OR","97303","KEIZER-97303","Marion"
"43556588","1995-01-04T00:00:00.000","2023-01-04T00:00:00.000","LAFOLLETTES BERRY FARM, LLC","DLLC","GERVAIS","OR","97026","GERVAIS-97026","Marion"
