"registry_number","business_name","entity_type","registry_date","associated_name_type","address_","address_continued","city","state","zip_code"
"199418493","LOISEAU TRUCKING LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-20T09:06:42.000","PRINCIPAL PLACE OF BUSINESS","14810 SW DOWNING CT",,"BEAVERTON","OR","97006"
"191133694","REAL ESTATE WITH LITA","ASSUMED BUSINESS NAME","2022-07-20T10:53:56.000","PRINCIPAL PLACE OF BUSINESS","11950 SW 2ND STREET","200B","BEAVERTON","OR","97005"
"199430399","BUENOS DIAS BURRITO LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-20T11:44:21.000","PRINCIPAL PLACE OF BUSINESS","10260 SW HEATHER LN",,"BEAVERTON","OR","97008"
"199433393","NSS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-20T12:23:01.000","PRINCIPAL PLACE OF BUSINESS","14163 SW BURLWOOD LN",,"BEAVERTON","OR","97005"
"199373292","EXPRESS SERVICES CLEANING LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-20T14:13:12.000","PRINCIPAL PLACE OF BUSINESS","18980 SW HENNIG CT",,"BEAVERTON","OR","97003"
"199446593","CONFLUENCE ADVISING LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-20T14:20:57.000","PRINCIPAL PLACE OF BUSINESS","9040 SOUTHWEST IVORY STREET",,"BEAVERTON","OR","97007"
"199449696","RAISING WARRIORS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-20T14:31:01.000","PRINCIPAL PLACE OF BUSINESS","19653 SW BLACKBEAR CT",,"BEAVERTON","OR","97006"
"199459299","SIMPLY PAWFECT","ASSUMED BUSINESS NAME","2022-07-20T15:44:40.000","PRINCIPAL PLACE OF BUSINESS","12715 SW CONESTOGA DR",,"BEAVERTON","OR","97008"
"199461592","SBL LANDSCAPING & MAINTENANCE, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-20T15:56:09.000","PRINCIPAL PLACE OF BUSINESS","21330 SW REGAL LN",,"BEAVERTON","OR","97003"
"199494197","BCS MANAGEMENT SERVICES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-21T11:13:19.000","PRINCIPAL PLACE OF BUSINESS","1949 SW LATTITUDE WY",,"BEAVERTON","OR","97005"
"199463499","XR CONSTRUCTION LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-21T11:27:10.000","PRINCIPAL PLACE OF BUSINESS","17634 SW AIDAN CT",,"BEAVERTON","OR","97003"
"199470197","ALEXA ESTUDIO & SPA LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-21T11:51:18.000","PRINCIPAL PLACE OF BUSINESS","12120 SW WALKER RD",,"BEAVERTON","OR","97005"
"199477598","KRW TILE CONCEPTS & CONTRACTING","ASSUMED BUSINESS NAME","2022-07-21T12:15:36.000","PRINCIPAL PLACE OF BUSINESS","12217 SW STEAMBOAT DR",,"BEAVERTON","OR","97008"
"199479792","CADDI TABLES INC","DOMESTIC BUSINESS CORPORATION","2022-07-21T13:12:09.000","PRINCIPAL PLACE OF BUSINESS","4800 SW GRIFFITH DR",,"BEAVERTON","OR","97005"
"199481491","KILO'S GARDEN LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-21T13:18:35.000","PRINCIPAL PLACE OF BUSINESS","2206 NE REDELFS WAY",,"BEAVERTON","OR","97006"
"199496796","KWANG, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-21T14:35:07.000","PRINCIPAL PLACE OF BUSINESS","3855 SW 153RD DR",,"BEAVERTON","OR","97003"
"199501892","PNW ENGINEERING SOLUTIONS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-21T15:27:26.000","PRINCIPAL PLACE OF BUSINESS","15208 SW TEAL BLVD APT F",,"BEAVERTON","OR","97007"
"199539298","AEC DIVISON","ASSUMED BUSINESS NAME","2022-07-22T00:00:00.000","PRINCIPAL PLACE OF BUSINESS","20258 SW KIRKWOOD ST APT 305",,"BEAVERTON","OR","97006"
"199549198","BEAVERTON PRESSURE WASH & ROOFING LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T00:00:00.000","PRINCIPAL PLACE OF BUSINESS","13795 SW ALLEN BLVD","#29","BEAVERTON","OR","97005"
"199514291","FAITO LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T08:28:22.000","PRINCIPAL PLACE OF BUSINESS","15963 SW MORTONDALE LN",,"BEAVERTON","OR","97006"
"199523599","ALAKEA PROPERTIES LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T10:16:43.000","PRINCIPAL PLACE OF BUSINESS","14276 SW FARMINGTON RD",,"BEAVERTON","OR","97005"
"199524597","MARKUNAS CONSULTING LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T10:20:42.000","PRINCIPAL PLACE OF BUSINESS","3278 NW ASHLAND DR",,"BEAVERTON","OR","97006"
"199524795","ROSE CITY PRISTINE CLEAN LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T10:21:28.000","PRINCIPAL PLACE OF BUSINESS","5735 SW 187TH PL",,"BEAVERTON","OR","97078"
"199527590","BREEZY CREEK STORE LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T10:25:15.000","PRINCIPAL PLACE OF BUSINESS","12960 SW TAPADERA STREET",,"BEAVERTON","OR","97008"
"197915391","THE RED RIGHT HAND LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T11:00:37.000","PRINCIPAL PLACE OF BUSINESS","9290 SW 146TH TER","J5","BEAVERTON","OR","97007"
"199535098","IMJL PROPERTIES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T11:07:18.000","PRINCIPAL PLACE OF BUSINESS","4016 SW 96TH AVE",,"BEAVERTON","OR","97005"
"199540999","STELLIFY","ASSUMED BUSINESS NAME","2022-07-22T11:30:34.000","PRINCIPAL PLACE OF BUSINESS","17400 SW DOTTEREL LN",,"BEAVERTON","OR","97007"
"199541997","FENER EXPRESS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-22T11:33:35.000","PRINCIPAL PLACE OF BUSINESS","16475 SW ESTAURY DR APT 107",,"BEAVERTON","OR","97006"
"199562894","NEW SSHOP","ASSUMED BUSINESS NAME","2022-07-25T09:40:09.000","PRINCIPAL PLACE OF BUSINESS","17379 SW JAY ST","APT 202","BEAVERTON","OR","97003"
"199564999","BLISSFUL FOSTER HOME LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T10:07:05.000","PRINCIPAL PLACE OF BUSINESS","19610 SW SANDRA LANE",,"BEAVERTON","OR","97003"
"199571697","JESSICA NELSON","ASSUMED BUSINESS NAME","2022-07-25T10:24:21.000","PRINCIPAL PLACE OF BUSINESS","11705 SW CHESHIRE ROAD",,"BEAVERTON","OR","97008"
"199572893","BEST HERBS FOR YOU LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T10:26:48.000","PRINCIPAL PLACE OF BUSINESS","2189 SW 198TH AVE",,"BEAVERTON","OR","97003"
"199581399","LEEPER HOUSEHOLD","ASSUMED BUSINESS NAME","2022-07-25T11:01:13.000","PRINCIPAL PLACE OF BUSINESS","9355 SW ASPEN ST",,"BEAVERTON","OR","97005"
"196655790","SPRAY AND BRUSH PAINTING LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T11:07:00.000","PRINCIPAL PLACE OF BUSINESS","8667 NE QUATAMA ST APT 114",,"BEAVERTON","OR","97006"
"199587198","VIVA LA SKIN","ASSUMED BUSINESS NAME","2022-07-25T11:45:49.000","PRINCIPAL PLACE OF BUSINESS","6700 SW 105TH AVE",,"BEAVERTON","OR","97008"
"199588899","QT LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T11:50:06.000","PRINCIPAL PLACE OF BUSINESS","15115 SW WALKER RD UNIT 110",,"BEAVERTON","OR","97006"
"199524894","INKLE LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T11:52:10.000","PRINCIPAL PLACE OF BUSINESS","11510 SW MILLIKAN WAY","APT 1121","BEAVERTON","OR","97003"
"199589996","KAIZEN LIFESTYLE LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T11:55:36.000","PRINCIPAL PLACE OF BUSINESS","5005 SW MURRAY BLVD",,"BEAVERTON","OR","97005"
"199590291","SUNKST SWIM","ASSUMED BUSINESS NAME","2022-07-25T11:56:45.000","PRINCIPAL PLACE OF BUSINESS","6455 SW FISHER AVE",,"BEAVERTON","OR","97008"
"199602294","E&C EXTERIOR CONSTRUCTION LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T13:37:20.000","PRINCIPAL PLACE OF BUSINESS","21579 SW SAMANTHA LN",,"BEAVERTON","OR","97006"
"199604795","GRENIZA CLEANING SERVICES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T13:47:06.000","PRINCIPAL PLACE OF BUSINESS","17960 SW KINNAMAN RD APT#6",,"BEAVERTON","OR","97078"
"199606097","KILEY40 LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T13:48:31.000","PRINCIPAL PLACE OF BUSINESS","4900 SW GRIFFITH DR STE 124",,"BEAVERTON","OR","97005"
"199606592","NEW PURPOSE DRYWALL LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T13:51:45.000","PRINCIPAL PLACE OF BUSINESS","12001 SW WALKER RD",,"BEAVERTON","OR","97005"
"199616898","PAINTED MOUNTAIN BNB LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-25T14:45:06.000","PRINCIPAL PLACE OF BUSINESS","20733 NW PAINTED MOUNTAIN DR",,"BEAVERTON","OR","97006"
"199259996","HARMON REAL ESTATE, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-26T14:29:32.000","PRINCIPAL PLACE OF BUSINESS","4900 SW GRIFFITH DR","SUITE 124","BEAVERTON","OR","97005"
"199649493","MARTIN PRESSURE SERVICES LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-26T14:39:47.000","PRINCIPAL PLACE OF BUSINESS","20558 SOUTHWEST GRACIE STREET",,"BEAVERTON","OR","97006"
"199661092","ALEX GENERAL CONTRACTOR LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-26T16:24:00.000","PRINCIPAL PLACE OF BUSINESS","8145 SW BARNARD DR",,"BEAVERTON","OR","97007"
"199665093","MGC INVESTMENTS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-27T09:06:48.000","PRINCIPAL PLACE OF BUSINESS","8328 SW CHEVY PL",,"BEAVERTON","OR","97008"
"199671398","ASCENT PNW PROVIDERS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-27T10:15:45.000","PRINCIPAL PLACE OF BUSINESS","6800 SW 105TH AVE STE 206",,"BEAVERTON","OR","97008"
"199680795","KEFI COFFEE ROASTERS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-27T11:52:34.000","PRINCIPAL PLACE OF BUSINESS","13005 SW GENTRY LANE",,"BEAVERTON","OR","97005"
"199367195","WILLAMETTE VALLEY PRESSURE LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-27T13:30:40.000","PRINCIPAL PLACE OF BUSINESS","10405 SW DENNEY RD UNIT 64",,"BEAVERTON","OR","97008"
"199629198","KT GRAPHIX","ASSUMED BUSINESS NAME","2022-07-27T14:17:22.000","PRINCIPAL PLACE OF BUSINESS","20420 SE BERMUDA CT",,"BEAVERTON","OR","97078"
"199700395","SUPER NUTRA LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-27T14:47:45.000","PRINCIPAL PLACE OF BUSINESS","11224 SW BEL AIRE LN",,"BEAVERTON","OR","97008"
"199700890","GABINO'S PROFESSIONAL CLEANING SERVICES LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-27T14:49:17.000","PRINCIPAL PLACE OF BUSINESS","3425 SW 178TH AVE APT C",,"BEAVERTON","OR","97003"
"199702995","STITCHES NATION LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-27T15:39:08.000","PRINCIPAL PLACE OF BUSINESS","STUDIO 21","14900 SW BARROWS RD STE 102","BEAVERTON","OR","97007"
"199732299","POSITIVE BEAUTY LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-28T09:20:46.000","PRINCIPAL PLACE OF BUSINESS","14335 SW ALLEN BLVD","SUITE 103","BEAVERTON","OR","97005"
"199766297","TULLIA'S JEWELS","ASSUMED BUSINESS NAME","2022-07-28T15:57:00.000","PRINCIPAL PLACE OF BUSINESS","8249 SW CIRRUS DR",,"BEAVERTON","OR","97008"
"199764797","CARIBBEAN STATION LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-29T08:41:33.000","PRINCIPAL PLACE OF BUSINESS","14315 SW COUGAR RIDGE DR",,"BEAVERTON","OR","97008"
"199785099","RUEDA LANDSCAPE LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-29T11:03:26.000","PRINCIPAL PLACE OF BUSINESS","65 NW 181ST AVE",,"BEAVERTON","OR","97006"
"199803090","SEADRIFTER","ASSUMED BUSINESS NAME","2022-07-29T13:37:08.000","PRINCIPAL PLACE OF BUSINESS","16099 NW TELSHIRE DR",,"BEAVERTON","OR","97006"
"199803298","ABC PROFESSIONAL PAINTING LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-29T13:44:03.000","PRINCIPAL PLACE OF BUSINESS","13925 SW MERIDIAN ST","UNIT 104","BEAVERTON","OR","97005"
"199807398","SALC PRO SPA MOVERS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-29T13:54:10.000","PRINCIPAL PLACE OF BUSINESS","16649 SW BARSOTTI ST",,"BEAVERTON","OR","97078"
"199802894","IMPACT SLEEP DENTISTRY, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-29T14:43:47.000","PRINCIPAL PLACE OF BUSINESS","3415 SW 187TH AVE",,"BEAVERTON","OR","97003"
"199682890","ALTALUNE CRAFT SPIRITS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-29T15:19:47.000","PRINCIPAL PLACE OF BUSINESS","15702 SW SNOWY OWL LN",,"BEAVERTON","OR","97007"
"199814998","JEREMIAH J. BAUNACH LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-29T15:33:28.000","PRINCIPAL PLACE OF BUSINESS","8748 SW AMICUS TERRACE",,"BEAVERTON","OR","97007"
