"lt_cd","filenumber","filing_date","lapse_date","secured_party","addr1","addr2","city","state","postalcode","country","image_link"
"UCC","8504026","2010-04-13T00:00:00.000","2025-04-13T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8504026"
"UCC","8504054","2010-04-13T00:00:00.000","2025-04-13T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STERET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8504054"
"UCC","8506230","2010-04-16T00:00:00.000","2025-04-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8506230"
"UCC","8524250","2010-05-10T00:00:00.000","2025-05-10T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8524250"
"UCC","8525315","2010-05-11T00:00:00.000","2025-05-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8525315"
"UCC","8533437","2010-05-19T00:00:00.000","2025-05-19T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8533437"
"UCC","8554982","2010-06-16T00:00:00.000","2025-06-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8554982"
"UCC","8561472","2010-06-24T00:00:00.000","2025-06-24T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8561472"
"UCC","8312738-2","2010-07-12T00:00:00.000","2024-07-14T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8312738-2"
"UCC","8313471-2","2010-07-12T00:00:00.000","2024-07-15T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8313471-2"
"UCC","8571786","2010-07-12T00:00:00.000","2025-07-12T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8571786"
"UCC","8571792","2010-07-12T00:00:00.000","2025-07-12T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8571792"
"UCC","8578578","2010-07-16T00:00:00.000","2025-07-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8578578"
"UCC","8593463","2010-08-05T00:00:00.000","2025-08-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8593463"
"UCC","8599112","2010-08-13T00:00:00.000","2025-08-13T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8599112"
"UCC","8599873","2010-08-16T00:00:00.000","2025-08-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8599873"
"UCC","8600016","2010-08-16T00:00:00.000","2025-08-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8600016"
"UCC","8599990","2010-08-16T00:00:00.000","2025-08-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8599990"
"UCC","8610675-1","2010-09-01T00:00:00.000","2025-08-31T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8610675-1"
"UCC","8610714","2010-09-01T00:00:00.000","2025-09-01T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8610714"
"UCC","8628353","2010-09-27T00:00:00.000","2025-09-27T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8628353"
"UCC","8628214","2010-09-27T00:00:00.000","2025-09-27T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8628214"
"UCC","8636564","2010-10-11T00:00:00.000","2025-10-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8636564"
"UCC","8643959","2010-10-22T00:00:00.000","2025-10-22T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8643959"
"UCC","8662717","2010-11-18T00:00:00.000","2025-11-18T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8662717"
"UCC","8685882-1","2010-12-29T00:00:00.000","2025-12-28T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8685882-1"
"UCC","8685898-1","2010-12-29T00:00:00.000","2025-12-28T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8685898-1"
"UCC","8710544","2011-01-28T00:00:00.000","2026-01-28T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8710544"
"UCC","8710588-1","2011-01-31T00:00:00.000","2026-01-28T00:00:00.000","US BANK, NATIONAL ASSOCIATION","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8710588-1"
"UCC","8738475","2011-03-15T00:00:00.000","2026-03-15T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8738475"
"UCC","8750229-1","2011-03-30T00:00:00.000","2026-03-29T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8750229-1"
"UCC","8750213-1","2011-03-30T00:00:00.000","2026-03-29T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8750213-1"
"UCC","8816695","2011-06-22T00:00:00.000","2026-06-22T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8816695"
"UCC","89149808","2012-03-26T00:00:00.000","2027-03-26T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89149808"
"UCC","89164445","2012-04-11T00:00:00.000","2027-04-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89164445"
"UCC","89208906","2012-06-01T00:00:00.000","2027-06-01T00:00:00.000","U.S. BANK NATIONAL ASSOCIATION ACTING THROUGH ITS DIVISION US. BANK EQUIPMENT FINANCE","PO BOX 230789",,"PORTLAND","OR","97281","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89208906"
"UCC","89279694","2012-08-16T00:00:00.000","2027-08-16T00:00:00.000","US BANK, N.A.","9918 HIBERT ST 2ND FL",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89279694"
"UCC","89299685","2012-09-11T00:00:00.000","2027-09-11T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89299685"
"UCC","89353144","2012-11-07T00:00:00.000","2027-11-07T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89353144"
"UCC","89408015","2013-01-07T00:00:00.000","2023-01-07T00:00:00.000","US BANK NATIONAL ASSOCIATION ND","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89408015"
"UCC","89677367","2013-03-25T00:00:00.000","2023-03-25T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89677367"
"UCC","89685765-1","2013-04-03T00:00:00.000","2023-04-01T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVE STE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89685765-1"
"UCC","89683210-1","2013-04-03T00:00:00.000","2023-03-28T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVE STE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89683210-1"
"UCC","89742267","2013-05-31T00:00:00.000","2023-05-31T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST","PD-OR-P7LD","PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89742267"
"UCC","89757639","2013-06-17T00:00:00.000","2023-06-17T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89757639"
"UCC","89773973","2013-07-02T00:00:00.000","2023-07-02T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89773973"
"UCC","89773935","2013-07-02T00:00:00.000","2023-07-02T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89773935"
"UCC","89778574","2013-07-05T00:00:00.000","2023-07-05T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89778574"
"UCC","89795902","2013-07-29T00:00:00.000","2023-07-29T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89795902"
"UCC","89816566","2013-08-21T00:00:00.000","2023-08-21T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89816566"
"EFS","89857074","2013-10-10T00:00:00.000","2023-10-10T00:00:00.000","US BANK NA","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89857074"
"UCC","89857303","2013-10-10T00:00:00.000","2023-10-10T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89857303"
"UCC","89894208","2013-11-26T00:00:00.000","2023-11-26T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89894208"
"UCC","89957142","2014-02-12T00:00:00.000","2024-02-12T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST","PD-OR-P7LD","PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89957142"
"UCC","89983500","2014-03-10T00:00:00.000","2024-03-10T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89983500"
"UCC","90139369","2014-06-05T00:00:00.000","2024-06-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET","PD-OR-P7LD","PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90139369"
"UCC","90166859","2014-07-02T00:00:00.000","2024-07-02T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90166859"
"UCC","90173358","2014-07-10T00:00:00.000","2024-07-10T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90173358"
"UCC","90189376","2014-07-29T00:00:00.000","2024-07-29T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90189376"
"UCC","90200118","2014-08-11T00:00:00.000","2024-08-11T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90200118"
"UCC","90223611","2014-09-06T00:00:00.000","2024-09-06T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90223611"
"UCC","90229313","2014-09-12T00:00:00.000","2024-09-12T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90229313"
"UCC","90255959","2014-10-14T00:00:00.000","2024-10-14T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90255959"
"UCC","90259935","2014-10-20T00:00:00.000","2024-10-20T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90259935"
"UCC","90260523","2014-10-20T00:00:00.000","2024-10-20T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90260523"
"UCC","90275399","2014-10-28T00:00:00.000","2024-10-28T00:00:00.000","US BANK, N.A.","9918 HIBERT ST 2ND FL",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90275399"
"UCC","90300628","2014-11-25T00:00:00.000","2024-11-25T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET, 5TH FLOOR",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90300628"
"UCC","90337947","2015-01-09T00:00:00.000","2025-01-09T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90337947"
"UCC","90380497","2015-03-04T00:00:00.000","2025-03-04T00:00:00.000","U.S. BANK NATIONAL ASSOCIATION, AS AGENT","ONE US BANK PLAZA, 12TH FLOOR",,"ST LOUIS","MO","63101","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90380497"
"UCC","90380480","2015-03-04T00:00:00.000","2025-03-04T00:00:00.000","U.S. BANK NATIONAL ASSOCIATION, AS AGENT","ONE US BANK PLAZA, 12TH FLOOR",,"ST LOUIS","MO","63101","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90380480"
"UCC","90380500","2015-03-04T00:00:00.000","2025-03-04T00:00:00.000","U.S. BANK NATIONAL ASSOCIATION, AS AGENT","ONE US BANK PLAZA, 12TH FLOOR",,"ST LOUIS","MO","63101","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90380500"
"UCC","90387601","2015-03-12T00:00:00.000","2025-03-12T00:00:00.000","US NAT'L BANK ASSOCIATION AS CUSTODIAN TRUSTEE C/O PACIFIC INTERMOUNTAIN MORTGAGE CO.","2420 MAIN STREET",,"BAKER CITY","OR","97814","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90387601"
"UCC","90392237","2015-03-17T00:00:00.000","2025-03-17T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90392237"
"UCC","90422725","2015-04-16T00:00:00.000","2025-04-16T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90422725"
"UCC","90441324","2015-05-05T00:00:00.000","2025-05-05T00:00:00.000","US BANK, N.A.","9918 HIBERT ST 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90441324"
"UCC","90459099","2015-05-22T00:00:00.000","2025-05-22T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90459099"
"UCC","90473117","2015-06-05T00:00:00.000","2025-06-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90473117"
"UCC","90473080","2015-06-05T00:00:00.000","2025-06-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90473080"
"UCC","90473097","2015-06-05T00:00:00.000","2025-06-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","OR","97214","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90473097"
"UCC","90476174","2015-06-09T00:00:00.000","2025-06-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90476174"
"UCC","90476143","2015-06-09T00:00:00.000","2025-06-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90476143"
"UCC","90476376","2015-06-09T00:00:00.000","2025-06-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90476376"
"UCC","90476218","2015-06-09T00:00:00.000","2025-06-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90476218"
"UCC","90486589","2015-06-18T00:00:00.000","2025-06-18T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90486589"
"UCC","90486510","2015-06-18T00:00:00.000","2025-06-18T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90486510"
"UCC","90486503","2015-06-18T00:00:00.000","2025-06-18T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90486503"
"UCC","90496038","2015-06-29T00:00:00.000","2025-06-29T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90496038"
"UCC","90495468","2015-06-29T00:00:00.000","2025-06-29T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90495468"
"UCC","90495242","2015-06-29T00:00:00.000","2025-06-29T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90495242"
"UCC","90495502","2015-06-29T00:00:00.000","2025-06-29T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90495502"
"UCC","90496014","2015-06-29T00:00:00.000","2025-06-29T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90496014"
"UCC","90534119","2015-08-10T00:00:00.000","2025-08-10T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90534119"
"UCC","90535556","2015-08-11T00:00:00.000","2025-08-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90535556"
"UCC","90535587","2015-08-11T00:00:00.000","2025-08-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90535587"
"UCC","90535563","2015-08-11T00:00:00.000","2025-08-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90535563"
"UCC","90535450","2015-08-11T00:00:00.000","2025-08-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90535450"
"UCC","90535429","2015-08-11T00:00:00.000","2025-08-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90535429"
"UCC","90535412","2015-08-11T00:00:00.000","2025-08-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54902","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90535412"
"UCC","90536520","2015-08-12T00:00:00.000","2025-08-12T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90536520"
"UCC","90536513","2015-08-12T00:00:00.000","2025-08-12T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90536513"
"UCC","90538448","2015-08-14T00:00:00.000","2025-08-14T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90538448"
"UCC","90538962","2015-08-17T00:00:00.000","2025-08-17T00:00:00.000","US BANK NATIONAL ASSOCIATION","111 SW FIFTH AVE 6TH FLOOR",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90538962"
