"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Environmental Quality Dept.","Portland Public Hearing. Clean Water State Revolving Fund: Implementing the Federal Clean Water Act Amendments ","DEQ invites public input on proposed permanent rule amendments to chapter 340 of the Oregon Administrative Rules.  ","2015-08-19T11:00:00.000","2015-08-19T12:00:00.000","811 SW Sixth Ave."," Portland","OR","DEQ invites you to attend one of the public hearings listed below. The presiding officer will provide a brief overview of the proposal before inviting your spoken or written comment.
","yes","Katie Foreman","503-229-5622","foreman.katie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Toxics Committee ","Topics include n-propylbromide, phosgene, styrene, remaining benchmarks review and short-term guidelines introduction. ","2016-01-20T09:00:00.000","2016-01-20T12:00:00.000","DEQ Headquarters, 10th Floor, Room EQC-A, 811 SW 6th Ave.","Portland","OR","What: DEQ invites the public to observe an Air Toxics Science Advisory Committee meeting to discuss toxicological information for n-propylbromide, phosgene, and styrene; determine the necessity for review of remaining benchmark concentrations; and begin a discussion of short-term guidelines for air pollutants. Discussion of the benchmark concentration of diesel particulate matter is scheduled to be discussed at the Feb. 17 ATSAC meeting.

For more information:  Go to Air Toxics Science Advisory Committee. Find the meeting agenda at committee meeting schedule. 

Background: The  Air Toxics Science Advisory Committee provides DEQ with advice on the state air toxics program, which aims to reduce toxic air pollutants that can cause serious health effects and damage the environment. The committee’s primary task is to review the state’s health-based air toxics benchmarks and update if necessary. The committee also eventually plans to review draft short-term guideline concentrations. 

Periodic updating of the air toxics benchmarks is important because the benchmarks serve as the foundation for evaluating and solving air toxics problems in Oregon. Committee members provide advice that is scientifically and technically sound, independent, balanced and timely. For information about committee members, go to Member Biographies.

After the Air Toxics Science Advisory Committee completes its review, it may propose changes to individual benchmarks. Any proposed updated benchmarks will go through a formal rulemaking process, with public notice, a public hearing and comment period later this year.",,"Sue MacMillan","503-229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,"http://www.deq.state.or.us/aq/toxics/meeting.htm (http://www.deq.state.or.us/aq/toxics/meeting.htm)"
"Environmental Quality Dept.","Air Toxics Science Advisory Committee meeting",,"2015-04-15T09:00:00.000","2015-04-15T12:00:00.000","DEQ NW Region, Room A/B 4th Floor, 2020 SW 4th Ave."," Portland","OR","The purpose of Air Toxics Science Advisory Committee is to provide DEQ and the Lane Regional Air Protection Agency, with advice on the state air toxics program that is scientifically and technically sound, independent, balanced, useful and timely. The committee's responsibilities are outlined in Oregon Administrative Rule. ",,"Sue MacMillan","(503) 229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","2016 Bacteria Standards Rulemaking","DEQ and OHA will hold joint meetings to provide information to interested parties and to answer questions","2015-10-22T18:00:00.000","2015-10-22T21:00:00.000","Cannon Beach Chamber of Commerce, 207 N. Spruce, Community Hall"," Cannon Beach","OR",,,"Aron Borok","503-229-5050","borok.aron@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Solid Waste Fee Rulemaking Advisory Committee Meeting","DEQ is proposing to revise grant rules and solid waste permitting and tipping fee rules.​","2015-09-15T12:30:00.000","2015-09-15T15:30:00.000","DEQ Headquarters Office, 10th floor, 811 SW 6th Ave."," Portland","OR","Advisory committee meetings are open to the public. Please notify DEQ of any special physical or language accommodations or if you need information in large print, Braille or another format. To make these arrangements, contact DEQ, Portland, at 503-229-5696 or call toll-free in Oregon at 1-800-452-4011, ext. 5696; fax to 503-229-6762; or email to deqinfo@deq.state.or.us. Hearing impaired persons may call 711.",,"Jill Inahara","503-229-5001","inahara.jill@deq.state.or.us",,,,,,,"true","888-204-5984","4656232",
"Environmental Quality Dept.","Air Toxics Science Advisory Committee Meeting - CANCELLED",,"2015-12-16T09:00:00.000","2015-12-16T12:00:00.000","10th Floor Room EQC-A, 811 SW 6th Ave"," Portland","OR","The purpose of Air Toxics Science Advisory Committee is to provide DEQ and the Lane Regional Air Protection Agency, with advice on the state air toxics program that is scientifically and technically sound, independent, balanced, useful and timely. The committee's responsibilities are outlined in Oregon Administrative Rule. 
",,"Sue MacMillan","(503) 229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Resource Conservation and Recovery Act Rulemaking 2015","DEQ invites input on proposed permanent rule amendment adoptions to chapter 340 of the Oregon Administrative Rules.","2015-02-17T15:00:00.000","2015-02-17T18:00:00.000","Portland DEQ Headquarters, EQC Conference Room, 811 SW Sixth Ave."," Portland","OR","Submit written comments
Online 
http://www.oregon.gov/deq/RulesandRegulations/Pages/comments/CRCRA.aspx
Protected email for public university and OHSU students
mailto:Comment-RCRA@DEQ.state.or.us
By mail
Oregon DEQ 
Attn: Jeannette Acomb
811 SW 6th Ave.
Portland, OR 97204-1390
By fax  
(503) 229-6977
Attn: Jeannette Acomb
At hearing 
February 17, 2015, 3:00 p.m
Comment deadline
Friday, February 20, 2015, 4:00 p.m.
",,"Jeannette Acomb","503-229-6303 or 800-452-4011","acomb.jeannette@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Toxics Science Advisory Committee meeting",,"2015-07-15T09:00:00.000","2015-07-15T12:00:00.000","DEQ NW Region, Room A/B 4th Floor, 2020 SW 4th Ave."," Portland","OR","The purpose of Air Toxics Science Advisory Committee is to provide DEQ and the Lane Regional Air Protection Agency, with advice on the state air toxics program that is scientifically and technically sound, independent, balanced, useful and timely. The committee's responsibilities are outlined in Oregon Administrative Rule. 
",,"Sue MacMillan","(503) 229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","E-Cycles Registration Fee Rulemaking","Proposed rules to adopt changes in registration fees for electronics manufacturers.","2012-04-16T16:00:00.000",,"DEQ Headquarters, Room 10, 811 SW 6th Ave"," Portland","OR",,,"Loretta Pickerell","503-229-5808","pickerell.loretta@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Wastewater permit application for Pacific Connector, North Bend","The Oregon Department of Environmental Quality will hold meetings in Medford and North Bend to discuss the status of the industrial wastewater permit application for Pacific Connector.  The application is for the disposal of water used to pressure test the proposed natural gas pipeline for the Jordan Cove Energy project. ","2016-01-27T18:00:00.000","2016-01-27T19:30:00.000","North Bend Library, 1800 Sherman Ave"," North Bend","OR","The Oregon Department of Environmental Quality will hold meetings in Medford and North Bend to discuss the status of the industrial wastewater permit application for Pacific Connector.  The application is for the disposal of water used to pressure test the proposed natural gas pipeline for the Jordan Cove Energy project. 

Pacific Connector applied November 18, 2015 for a Water Pollution Control Facility water quality permit. The permit would allow Pacific Connector to apply test water to nearby land for seepage into the area soils.  No discharges to surface waters will be permitted. 

DEQ will hold the meetings at 6 p.m. on Tuesday, January 26 in Medford at City Hall, 411 W. 8th and at 6 p.m. on Wednesday, January 27 at the North Bend Library, 1800 Sherman Ave. If DEQ determines a permit can be issued for this activity, a public comment period and public hearings on the draft permit will be held in a few months. DEQ will provide notice of the hearings on the draft permit at least 40 days in advance. 

","yes","Mary Camarata","541-687-7435","camarata.mary@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public hearing on PGE’s air quality permit modification","DEQ invites the public to attend a public hearing and to comment on the PGE Boardman Plant’s proposed air quality permit modification, known officially as Title V Operating permit. ","2015-08-25T18:00:00.000","2015-08-25T20:00:00.000","Port of Morrow, River Front Room, 2 Marine Drive"," Boardman","OR","This permit modification adds a natural gas-fired power plant, located adjacent to the existing coal-fired plant on the same property. The modification also incorporates the requirements of the PSD permit (Standard ACDP 25-0016-ST-02) issued on December 29, 2010 and modified on Sept. 25, 2012 and Feb. 25, 2014. It also incorporates several recent changes to state regulations and makes minor editorial corrections. The modification has no substantive effect on operations of the coal-fired power plant, which is still slated to shut down in 2020. ","yes","Nancy Swofford","541-388-8283","swofford.nancy@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Southern Willamette Valley Groundwater Management Area Committee Meeting ",,"2015-02-26T08:00:00.000","2015-02-26T10:00:00.000","354 Smith Street"," Harrisburg","OR",,,"Audrey Eldridge","541-776-6029","eldridge.audrey@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Jordan Cove 401 water quality certification ","DEQ will host four information meetings in January on the Jordan Cove Energy Project 401 water quality certification.","2015-01-14T18:00:00.000","2015-01-14T21:00:00.000","Marshfield High School Auditorium, 10th & Ingersoll St."," Coos Bay","OR","The public is invited to ask questions about DEQ’s role in drafting a 401 water quality certification for the project.  Also in attendance will be the U.S. Army Corps of Engineers, and the Department of Land Conservation and Development.  Staff from all agencies will be available to answer process-related questions.  ","401publiccomments@deq.state.or.us","Mary Camarata","541-687-7435","Camarata.mary@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","CWSRF 2017 Rulemaking Advisory Committee","Clean Water State Revolving Fund rulemaking action","2016-02-02T13:00:00.000","2016-02-02T15:00:00.000","DEQ Headquarters, 811 SW Sixth Avenue","Portland","OR","Room EQC-A, 10th Floor",,"Larry McAllister","503-229-6412","mcallister.larry@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Toxics Science Advisory Committee meeting",,"2015-05-20T09:00:00.000","2015-05-20T12:00:00.000","10th Floor Room EQC-A, 811 SW 6th Ave."," Portland","OR","The purpose of Air Toxics Science Advisory Committee is to provide DEQ and the Lane Regional Air Protection Agency, with advice on the state air toxics program that is scientifically and technically sound, independent, balanced, useful and timely. The committee's responsibilities are outlined in Oregon Administrative Rule. ",,"Sue MacMillan","(503) 229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Toxics Science Advisory Committee meeting","Diesel particulate matter, phosgene, n-propylbromide, selenium, and styrene will be discussed","2015-11-18T09:00:00.000","2015-11-18T12:00:00.000","10th Floor Room EQC-A, 811 SW 6th Ave."," Portland","OR","The purpose of Air Toxics Science Advisory Committee is to provide DEQ and the Lane Regional Air Protection Agency, with advice on the state air toxics program that is scientifically and technically sound, independent, balanced, useful and timely. The committee's responsibilities are outlined in Oregon Administrative Rule. 
",,"Sue MacMillan","(503) 229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","MS4 Advisory Committee ","During the Phase II general permit development DEQ will reconvene an Advisory Committee. The committee will help identify issues, provide feedback on implementation timelines and regional issues. ","2015-09-15T09:00:00.000","2015-09-15T15:00:00.000","Portland Oregon State Building, 800 NE Oregon St, Room 1D"," Portland","OR",,,"Lisa Cox","503-229-5185","cox.lisa@deq.state.or.us",,,,,,,"true","888-363-4734","2045600",
"Environmental Quality Dept.","Ecological Risk Assessment Technical Workgroup","The workgroup will discuss and provide input on key technical ecological risk assessment issues identified by DEQ. This input will help DEQ as it updates guidance and develops new policies for ecological risk assessments. ","2015-09-10T09:00:00.000","2015-09-10T12:00:00.000","DEQ Headquarters, 811 SW Sixth Ave"," Portland","OR",,,"Sarah Apodaca","503-229-5819","APODACA.Sarah@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Clean Water State Revolving Fund Advisory Committee Conference Call","Conference Call - Phone, 1-877 848-7030, Access code: 898168","2015-04-01T13:00:00.000","2015-04-01T15:00:00.000","Conference Call"," Portland","OR","The Clean Water State Revolving Fund loan program provides low-cost loans for the planning, design and construction of various water pollution control activities. Any public agency in Oregon is eligible for a CWSRF loan. Eligible public agencies include tribal nations, cities, counties, sanitary districts, soil and water conservation districts, irrigation districts and various special districts and certain intergovernmental entities. This rulemaking will align Oregon’s CWSRF program with new federal Clean Water Act Amendments.
",,"Katie Foreman","503-229-5622","foreman.katie@deq.state.or.us",,,,,,,,"1-877 848-7030","898168",
"Environmental Quality Dept.","The Air Toxics Science Advisory Committee",,"2015-03-18T09:00:00.000","2015-03-18T12:00:00.000","10th floor room EQC-A, 811 SW 6th Ave. "," Portland","OR","The purpose of Air Toxics Science Advisory Committee is to provide DEQ and the Lane Regional Air Protection Agency, with advice on the state air toxics program that is scientifically and technically sound, independent, balanced, useful and timely. The committee's responsibilities are outlined in Oregon Administrative Rule. ",,"Sue MacMillan","(503) 229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Jordan Cove 401 water quality certification ","DEQ will host four information meetings in January on the Jordan Cove Energy Project 401 water quality certification.","2015-01-15T18:00:00.000","2015-01-15T21:00:00.000","Umpqua Community College, Campus Center Dining Room, 1140 Umpqua College Rd."," Roseburg","OR","The public is invited to ask questions about DEQ’s role in drafting a 401 water quality certification for the project.  Also in attendance will be the U.S. Army Corps of Engineers, and the Department of Land Conservation and Development.  Staff from all agencies will be available to answer process-related questions.  ","401publiccomments@deq.state.or.us","Mary Camarata","541-687-7435","Camarata.mary@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Construction Stormwater General Permit Informational meeting and public hearing, Bend","DEQ will host an informational meeting on Friday, Nov. 13, 2015 to explain the proposed changes to the permits and answer questions. A public hearing will follow the informational meeting at DEQ headquarters in Portland, allowing interested parties to provide oral comments on the draft Construction Stormwater General Permits 1200-C and 1200-CN.","2015-11-13T09:30:00.000","2015-11-13T12:30:00.000","475 NE Bellevue, Suite 110","Bend","OR",,"yes","Erich Brandstetter","(503) 229-5047","brandstetter.erich@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: SB 705 Asbestos Survey Permanent Rulemaking, Medford ","DEQ will hold multiple simultaneous public hearings. The primary hearing will be at DEQ headquarters in Portland. DEQ offices in Salem, Medford, Coos Bay, Bend and Pendleton will be connected by phone to the Portland headquarters hearing. Interested parties may attend a hearing at any of the locations. ","2016-01-19T18:00:00.000","2016-01-19T20:00:00.000","221 Stewart Avenue, Suite 201"," Medford","OR",,"yes","Meyer Goldstein",,"goldstein.meyer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Wastewater permit application for Pacific Connector, Medford","The Oregon Department of Environmental Quality will hold meetings in Medford and North Bend to discuss the status of the industrial wastewater permit application for Pacific Connector.  The application is for the disposal of water used to pressure test the proposed natural gas pipeline for the Jordan Cove Energy project. ","2016-01-26T18:00:00.000","2016-01-26T19:30:00.000","City Hall, 411 W. 8th"," Medford","OR","The Oregon Department of Environmental Quality will hold meetings in Medford and North Bend to discuss the status of the industrial wastewater permit application for Pacific Connector.  The application is for the disposal of water used to pressure test the proposed natural gas pipeline for the Jordan Cove Energy project. 

Pacific Connector applied November 18, 2015 for a Water Pollution Control Facility water quality permit. The permit would allow Pacific Connector to apply test water to nearby land for seepage into the area soils.  No discharges to surface waters will be permitted. 

DEQ will hold the meetings at 6 p.m. on Tuesday, January 26 in Medford at City Hall, 411 W. 8th and at 6 p.m. on Wednesday, January 27 at the North Bend Library, 1800 Sherman Ave. If DEQ determines a permit can be issued for this activity, a public comment period and public hearings on the draft permit will be held in a few months. DEQ will provide notice of the hearings on the draft permit at least 40 days in advance. 

View the permit application at http://www.oregon.gov/deq/WR/Documents/JCwpcfApp.p... and the public notice at http://www.oregon.gov/deq/pub/020516pacConnect.pdf for the informational meetings. Comments on the application can be emailed to PacificConnectorWPCF@deq.state.or.us. 


","yes","Mary Camarata","541-687-7435","camarata.mary@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Solid Waste Fee Rulemaking Public Hearing","DEQ is proposing to revise grant rules and solid waste permitting and tipping fee rules.​","2015-11-18T18:00:00.000","2015-11-18T20:00:00.000","DEQ Headquarters Office EQC-A Conference Room 811 SW 6th Ave.","Portland","OR",,,"Jill Inahara","503-229-5001","inahara.jill@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Water Quality Trading Program Proposed Rules","DEQ invites input on proposed permanent amendments to chapter 340 of the Oregon Administrative Rules. ","2015-09-21T18:00:00.000","2015-09-21T20:00:00.000","DEQ Headquarters, room EQC-A, 811 SW Sixth Ave."," Portland","OR","Attend a hearing 
DEQ invites you to attend the public hearing listed below. DEQ staff will provide a brief overview of the proposal before inviting your spoken or written comment.  
Comment deadline 
To consider comments on the proposed rules, DEQ must receive the comment by 4 p.m. on Friday, Sept.25, 2015. ","yes","Courtney Brown","503-229-6839","brown.courtney@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Pendleton Public Hearing. Clean Water State Revolving Fund: Implementing the Federal Clean Water Act Amendments ","DEQ invites public input on proposed permanent rule amendments to chapter 340 of the Oregon Administrative Rules.","2015-08-19T11:00:00.000","2015-08-19T12:00:00.000","700 SE Emigrant Ave., Suite 330"," Pendleton","OR","DEQ invites you to attend one of the public hearings listed below. The presiding officer will provide a brief overview of the proposal before inviting your spoken or written comment.
","yes","Katie Foreman","503-229-5622","foreman.katie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Toxics Benchmark Review Rulemaking Fiscal Advisory Committee",,"2017-09-12T13:00:00.000","2017-09-12T16:00:00.000","Portland State Office Building, Conference Room 1E, 800 NE Oregon Street"," Portland","OR",,," Sue MacMillan",,"macmillan.susan@deq.state.or.us",,,,,,,"true","888-278-0296","8040259",
"Environmental Quality Dept.","Smoke Management 2018 Public Hearing #4",,"2018-08-28T19:00:00.000","2018-08-28T20:30:00.000","DEQ Eugene Office"," Eugene","OR","The Oregon Department of Forestry and DEQ recently reviewed the Oregon Smoke Management Plan to evaluate the effectiveness of the smoke management program. As a result, ODF and DEQ are proposing changes to the plan under their respective authority. ODF is proposing amendments to their smoke management rules under OAR 629-048 and Operational Guidance for the Oregon Smoke Management Program, directive 1-4-1-601, which together comprise the plan. To incorporate ODF's amendments into the federally approved Oregon Clean Air Act State Implementation Plan, DEQ proposes amending OAR 340-200-0040. 

Meeting 4: Aug. 28, 2018, 7 - 8:30 p.m.
DEQ Eugene Office
Willamette Conference Room, 
165 East 7th Avenue, Suite 100
Eugene, OR",,"Rachel Sakata",,"sakata.rachel@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Vehicle Inspection Program Updates 2019 advisory committee meeting",,"2018-10-04T09:30:00.000","2018-10-04T15:30:00.000","DEQ, 700 NE Multnomah St., Conference Room 1110"," Portland","OR",,,"Karen Font Williams","503-229-5519","williams.karen@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Oregon Environmental Quality Commission","The 399th regular meeting of the Oregon Environmental Quality Commission","2018-07-13T09:00:00.000","2018-07-13T16:00:00.000","TaborSpace (5441 SE Belmont Street)​","Portland","OR",,"yes","Stephanie Caldera",,"caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Information Meeting About DEQ Permitting at American Petroleum Environmental Services",,"2017-03-07T18:00:00.000","2017-03-07T19:00:00.000","Red Lion Hotel, 909 N. Hayden Island Drive"," Portland","OR","DEQ invites the public to an information meeting on American Petroleum Environmental Services’ application for a modification of their standard air contaminant discharge permit and application for a solid waste permit.

Meeting details
When: 6:00 pm
Tuesday, March 7, 2017
Where: Red Lion Hotel
909 N. Hayden Island Drive
Portland, Oregon 97217",,"David Kauth","503-229-5053","kauth.david@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Cleaner Air Oregon public hearing 6",,"2017-12-02T10:00:00.000","2017-12-02T15:00:00.000","Oregon Convention Center, 777 NE Martin Luther King Jr Blvd","Portland","OR",,,"Joe Westersund","503-229-6403","westersund.joe@deq.state.or.us",,,,,,,"true","888-278-0296","8040259",
"Environmental Quality Dept.","Information meeting about Hollingsworth & Vose’s Air Quality Permit Application","The Oregon Department of Environmental Quality invites the public to an informational meeting on Hollingsworth & Vose’s application for a Standard Air Contaminant Discharge Permit, also known as a Prevention of Significant Deterioration permit.","2016-09-29T18:00:00.000","2016-09-29T19:30:00.000","Benton County Public Library, 645 NW Monroe Avenue"," Corvallis","OR","Summary
The company is applying for a modified air quality permit due to new information which indicates that emissions of carbon monoxide and fluorides from the facility are larger than previously estimated and permitted. The company has recently completed additional emission testing and has committed to a number of environmental actions since the last informational meeting.","yes","Patty Hamman","503-378-5305","hamman.patricia@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Quality Permit Informational Meeting","Local Project: Hollingsworth & Vose","2016-03-30T18:00:00.000","2016-03-30T19:00:00.000","Corvallis-Benton County Library","Corvallis","OR","Corvallis-Benton County Library 
645 NW Monroe Avenue
Corvallis, OR 97330",,"Karen White-Fallon",,"White-Fallon.Karen@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","DEQ Requests Comments on Water Quality Standard Review Priorities",,"2017-06-28T15:30:00.000","2017-06-28T20:00:00.000","State Office Building"," Pendleton","OR","State Office Building
Informational Presentations at 3:30 p.m. and repeated at 6:30 p.m.

Blue Mountain Conference Room
800 SE Emigrant Ave.
Pendleton, OR 97801",,"Karen Williams","503-229-6254","williams.karen@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Hazardous Waste Management Classes",,"2018-08-15T10:00:00.000","2018-08-15T12:00:00.000","Human Services Dept., Conference Room A/B, 3165 10th St. #200","Baker","OR","10 a.m. – Noon: Summary of Hazardous Waste
Requirements for Generators",,"Lizz Caviness","541-633-2024","Caviness.Lizz@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Oregon Environmental Quality Commission","The 399th regular meeting of the ","2018-07-11T13:00:00.000","2018-07-11T19:00:00.000","DEQ's Portland office (700 NE Multnomah Street, 3rd floor conference room)"," Portland","OR","Wednesday, July 11, 2018: 1 to 7 p.m.
&#8203;Meeting venue: 3rd floor conference room at DEQ's Portland offices (700 NE Multnomah Street)&#8203;&#8203;
The public meeting will convene at 2:45 p.m., following the commission's working lunch and executive session

Item A: Working lunch and executive session
&#8203;Commissioners will meet with DEQ and Oregon Department of Justice staff over a working lunch. The executive session is held under the authority of ORS 192.600(2)(f) and (h).

Item B: Informational item, Portland Harbor tour prep 
DEQ will present information as preparation for a boat tour of project sites and locations of interest to the commission in and around Portland Harbor.

The tour will take place off-site 
Item C: Tour of Portland Harbor sites  
The commissioners and DEQ staff will tour sites in Portland Harbor by boat.

Commissioners and staff may attend an informal social dinner on Wednesday evening. No commission business will be held at dinner.","yes","Stephanie Caldera",,"caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Clean Fuels Program 2017 Rulemaking Advisory Committee",,"2016-11-02T09:00:00.000","2016-10-11T16:00:00.000","811 SW 6th Avenue, Room EQC-A"," Portland","OR",,,"Cory-Ann Wind","503-229-5388","wind.cory@deq.state.or.us",,,,,,,,"1-888-204-5984","257801",
"Environmental Quality Dept.","The Oregon Environmental Quality Commission meeting",,"2017-07-13T09:00:00.000","2017-07-13T17:00:00.000","TBD","Portland","OR","The Oregon Environmental Quality Commission is a five-member panel appointed by the governor of Oregon for four-year terms to serve as the Oregon Department of Environmental Quality's policy and rulemaking board. In addition to adopting rules, the commission also establishes policies, issues orders, judges appeals of fines or other DEQ actions, and appoints the DEQ director.",,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Oregon seafood processor wastewater discharge permit informational meeting.",,"2017-04-18T17:30:00.000","2017-04-18T19:00:00.000","Clatsop Community College, Columbia Hall - Room 219, 1651 Lexington Ave."," Astoria","OR",,,"Matthew Van Sickle",,"vansickle.matthew@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","UST Compliance Advisory Committee",,"2017-10-26T09:00:00.000","2017-10-26T15:00:00.000","Oregon Department of Transportation Building, 123 NW Flanders St"," Portland","OR",,,"Mitch Scheel","503-229-6704","scheel.mitch@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Hazardous Waste Management Classes",,"2018-10-18T09:00:00.000","2018-10-18T16:00:00.000","DEQ Coos Bay Administrative Office, 381 N Second Street"," Coos Bay","OR","9 a.m. - Noon: RCRA Basics
1 - 4 p.m.: Managing Common Waste",,"Denise Miller","541-687-7465","Miller.Denise@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public hearing on Water Quality Permit Fees 2018 rulemaking",,"2018-06-18T13:00:00.000","2018-06-18T15:00:00.000","DEQ Headquarters, 700 NE Multnomah Street, Suite 600","Portland","OR",,"yes","Michele Martin","503-229-5103","martin.michele@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Community conversation about Grimm’s compost facility in Tualatin","Metro is holding a community conversation in partnership with DEQ and other agencies about Grimm’s Fuel Company, a locally owned, yard debris compost facility located in Tualatin.","2018-05-07T18:00:00.000","2018-05-07T20:00:00.000","Sherwood Center for the Arts, located at 22689 SW Pine St."," Tualatin","OR","When: Monday, May 7, 6 to 8 p.m. 
Where: Sherwood Center for the Arts, located at 22689 SW Pine St. , Tualatin

Metro is holding a community conversation in partnership with DEQ and other agencies about Grimm’s Fuel Company, a locally owned, yard debris compost facility located in Tualatin.

Government agencies that have regulatory oversight or expertise as it relates to Grimm’s will be at the event to hear your experiences and answer questions about the facility.

The event will include a brief introduction of Metro and the other agencies present, an explanation of each agency’s roles pertaining to the site, and a question-and-answer session.   

Learn more about the event on Metro's website: https://www.oregonmetro.gov/news/public-notice-opportunity-comment-grimms-fuel-company-solid-waste-facility-license-renewal",,"Laura Gleim",,"gleim.laura@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Environmental Quality Commission special meeting ","Next steps in director recruitment","2017-01-03T13:00:00.000","2017-01-03T13:30:00.000","Portland: DEQ headquarters, 3rd floor conference room, 700 NE Multnomah Street"," Portland","OR","People may attend the meeting in-person at the address listed above, or connect via the telephone conference line. 
Toll-free conference line: 1-800-683-4564, participant code: 484669 
Please note: This is a listen-only line, and participants will be on mute throughout the call.",,"Stephanie Caldera",,"caldera.stephanie@deq.state.or.us",,,,,,,"true","1-800-683-4564","484669 ",
"Environmental Quality Dept.","Public meeting on Oregon VW Environmental Mitigation plan","DEQ is proposing the Oregon VW Environmental Mitigation plan for public review and comment.","2018-01-09T15:00:00.000","2018-01-09T17:00:00.000","DEQ Conference Room 610 6th Floor, 700 NE Multnomah Street","Portland","OR","Comments may be submitted by email to ORVWMP@deq.state.or.us or by mail to
 
Kevin Downing
OR DEQ
700 NE Multnomah St. Suite 600
Portland, OR 97232.","yes","Kevin Downing",,"ORVWMP@deq.state.or.us",,,,,,,"true","877-402-9753","3360031",
"Environmental Quality Dept.","Public hearing: Vehicle Inspection Program Updates 2019","DEQ is proposing to revise several sections of the Motor Vehicles rules in Division 256 of Oregon Administrative Rules Chapter 340. ","2019-01-28T16:00:00.000","2019-01-28T19:00:00.000","Jackson County Library – Medford Branch, 205 South Central Ave., Carpenter Conference Room"," Medford","OR",,"yes","Karen Font Williams","503-229-5519","williams.karen@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Contaminant Discharge Fee Increase 2017 Advisory Committee",,"2017-04-17T09:00:00.000","2017-04-17T12:00:00.000","DEQ Headquarters, 700 NE Multnomah St., Suite 600, Room 610","Portland","OR",,,"Jerry Ebersole","503-229-6974","Ebersole.Jerry@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Water Quality Permit Fees 2018 advisory committee meeting",,"2018-04-12T09:30:00.000","2018-04-12T11:30:00.000","DEQ Headquarters, 700 Multnomah St. NE, Room 710","Portland","OR","This fee update will provide necessary funding for DEQ resources under the authority of ORS 468B.051 and the Legislatively Adopted Budget for 2017-19. The timing of this fee update will coincide with the 2018 Water Quality fee invoicing period to secure partial funding for the Legislatively Adopted Budget that provides for the current position and the approved new positions",,"Michele Martin","503-229-5103","martin.michele@deq.state.or.us",,,,,,,,"888-363-4734","1910322",
