"division","classification","position","title","_7_31_2019","_8_31_2019","_9_30_2019","_10_31_2019","_11_30_2019","_12_31_2019","_1_31_20","_2_29_2020","_03_31_20","_04_30_2020","_5_31_2020","_6_30_2020","_7_31_2020","_8_31_2020","_9_30_2020","_10_31_2020","_11_30_2020","_12_31_2020","_1_31_2021","_2_28_2021","_3_31_2021","_4_30_2021","_5_31_2021","_06_30_21","_06_30_2021"
"Administration","Information Systems Specialist 6","36107","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 6","36107","DENTAL INSURANCE","140.35","140.35","140.35","140.35","140.35","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.69","150.69","150.69","150.69","150.69","150.69","150.69","150.69"
"Administration","Information Systems Specialist 6","36107","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 6","36107","HEALTH INSURANCE","1840.79","1840.79","1840.79","1840.79","1840.79","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1949.69","1949.69","1949.69","1949.69","1949.69","1949.69","1949.69","1949.69"
"Administration","Information Systems Specialist 6","36107","PERS PENSION OBLIGATION BOND PAYMENT","402.45","457.74","430.09","430.09","388.47","378.08","388.47","388.47","388.47","392.66","406.90","406.90","406.90","406.90","406.90","423.19","423.19","423.19","423.19","423.19","423.19","427.70","443.02","443.02","443.02"
"Administration","Information Systems Specialist 6","36107","PERS RETIREMENT","957.44","1088.98","1023.21","1023.21","1023.21","995.83","1023.21","1023.21","1023.21","1034.24","1071.74","1071.74","1071.74","1071.74","1071.74","1114.66","1114.66","1114.66","1114.66","1114.66","1114.66","1126.52","1166.87","1367.81","1367.81"
"Administration","Information Systems Specialist 6","36107","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Program Analyst 4","121295","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,,,"4461.29","8517.00","8517.00"
"Administration","Information Systems Specialist 6","36107","REGULAR EMPLOYEES SALARY","6182.00","7692.00","6937.00","6937.00","6937.00","6751.36","6937.00","6937.00","6937.00","7011.77","7266.00","7266.00","7266.00","7266.00","7266.00","7557.00","7557.00","7557.00","7557.00","7557.00","7557.00","7637.45","7911.00","7911.00","7911.00"
"Administration","Information Systems Specialist 6","36107","SOCIAL SECURITY & MEDICARE","495.00","563.24","529.11","529.12","529.11","513.66","527.86","527.87","527.86","533.58","553.03","553.03","553.03","553.04","553.03","575.29","575.29","573.39","573.41","573.39","573.40","579.55","600.48","600.49","600.49"
"Administration","Information Systems Specialist 6","36107","WORK OUT OF CLASS & LEADWORK","309.10","-309.10",,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 6","36107","WORKERS' BENEFIT FUND ASSESSMENT","2.04","1.87","1.85","1.88","1.55","1.24","1.87","1.72","1.94","1.85","1.47","1.46",,,"0.80","1.29","1.00","1.50","1.55","1.16","1.74","0.98","1.54","1.54","1.54"
"Administration","Information Systems Specialist 6","53773","BASIC LIFE INSURANCE - $5.000",,,,,,,,,"0.04","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 6","53773","DENTAL INSURANCE",,,,,,,,,"2.80","61.50","61.50","61.50","61.50","61.50","61.50","61.50","61.50","61.76","61.76","61.76","61.76","61.76","61.76","61.76","61.76"
"Administration","Information Systems Specialist 6","53773","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,"0.11","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 6","53773","HEALTH INSURANCE",,,,,,,,,"37.31","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","830.94","830.94","830.94","830.94","830.94","830.94","830.94","830.94"
"Administration","Information Systems Specialist 6","53773","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,"20.55","431.53","431.53","431.53","431.53","436.79","447.29","465.17","465.17","465.17","465.17","465.17","465.17","465.17","465.17","465.17","465.17"
"Administration","Information Systems Specialist 6","53773","PERS RETIREMENT",,,,,,,,,"54.12","1136.63","1136.63","1136.63","1136.63","1150.46","1178.13","1225.22","1225.22","1225.22","1225.22","1225.22","1225.22","1225.22","1225.22","1436.20","1436.20"
"Administration","Information Systems Specialist 6","53773","REGULAR EMPLOYEES SALARY",,,,,,,,,"333.59","7339.00","7339.00","7339.00","7339.00","7428.33","7607.00","7911.00","7911.00","7911.00","7911.00","7911.00","7911.00","7911.00","7911.00","7911.00","7911.00"
"Administration","Information Systems Specialist 6","53773","SOCIAL SECURITY & MEDICARE",,,,,,,,,"27.97","587.30","587.28","587.29","587.28","594.46","608.82","633.23","633.23","633.19","633.19","633.19","633.19","633.19","633.19","633.18","633.18"
"Administration","Information Systems Specialist 6","53773","WORK OUT OF CLASS & LEADWORK",,,,,,,,,"16.68","366.95","366.95","366.95","366.95","371.42","380.35","395.55","395.55","395.55","395.55","395.55","395.55","395.55","395.55","395.55","395.55"
"Administration","Information Systems Specialist 6","53773","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,"0.08","1.94","1.76","1.94","1.51","1.12","1.28","1.94","1.58","1.94","1.64","1.67","1.96","1.50","1.58","1.58","1.58"
"Administration","Information Systems Specialist 7","6605","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 7","6605","DENTAL INSURANCE","148.41","148.41","148.41","148.41","148.41","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","162.14","162.14","162.14","162.14","162.14","162.14","162.14","162.14"
"Administration","Information Systems Specialist 7","6605","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 7","6605","HEALTH INSURANCE","1890.58","1890.58","1890.58","1890.58","1890.58","2013.86","2013.86","2013.86","2013.86","2013.86","2013.86","2013.86","2013.86","2013.86","2013.86","2013.86","2013.86","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65"
"Administration","Information Systems Specialist 7","6605","PERS PENSION OBLIGATION BOND PAYMENT","506.79","537.17","521.98","521.98","471.46","471.46","471.46","471.46","471.46","471.46","471.46","471.46","493.53","493.53","493.53","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30"
"Administration","Information Systems Specialist 7","6605","PERS RETIREMENT","1733.71","1837.63","1785.67","1785.67","1785.67","1785.67","1785.67","1785.67","1785.67","1785.67","1785.67","1785.67","1869.24","1869.24","1869.24","1944.11","1944.11","1944.11","1944.11","1944.11","1944.11","1944.11","1944.11","1957.86","1957.86"
"Administration","Information Systems Specialist 7","6605","REGULAR EMPLOYEES SALARY","8174.00","8664.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8813.00","8813.00","8813.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00"
"Administration","Information Systems Specialist 7","6605","SOCIAL SECURITY & MEDICARE","620.06","657.54","638.79","638.80","638.80","637.91","637.91","637.91","637.93","637.91","637.91","637.91","668.06","668.05","668.05","695.06","695.06","694.51","694.51","694.51","694.51","694.51","694.50","694.52","694.52"
"Administration","Information Systems Specialist 7","6605","WORKERS' BENEFIT FUND ASSESSMENT","1.73","1.77","1.56","1.96","1.63","1.58","1.74","1.82","1.91","1.89","1.76","1.93","1.37","1.68","1.59","1.58","1.58","1.83","1.53","1.28","2.02","1.80","1.74","1.50","1.50"
"Administration","Information Systems Specialist 7","9851","BASIC LIFE INSURANCE - $5.000","0.89",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","DENTAL INSURANCE","140.35",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","HEALTH INSURANCE","1890.58",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","PERS PENSION OBLIGATION BOND PAYMENT","506.79",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","PERS RETIREMENT","1733.71",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","REGULAR EMPLOYEES SALARY","8174.00",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","SOCIAL SECURITY & MEDICARE","599.18",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","9851","WORKERS' BENEFIT FUND ASSESSMENT","1.80",,,,,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","17974","BASIC LIFE INSURANCE - $5.000","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 7","17974","DENTAL INSURANCE","52.74","52.74","52.74","52.74","52.74","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","57.63","57.63","57.63","57.63","57.63","57.63","57.63","57.63"
"Administration","Information Systems Specialist 7","17974","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 7","17974","HEALTH INSURANCE","755.66","755.66","755.66","755.66","755.66","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","830.94","830.94","830.94","830.94","830.94","830.94","830.94","830.94"
"Administration","Information Systems Specialist 7","17974","PERS PENSION OBLIGATION BOND PAYMENT","506.79","537.17","521.98","521.16","471.46","460.66","470.92","471.46","471.46","471.46","471.46","471.46","493.53","493.53","493.53","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30"
"Administration","Information Systems Specialist 7","17974","PERS RETIREMENT","1733.71","1837.63","1785.67","1782.86","1785.67","1744.78","1783.64","1785.67","1785.67","1785.67","1785.67","1785.67","1869.24","1869.24","1869.24","1944.11","1944.11","1944.11","1944.11","1944.11","1944.11","1944.11","1944.11","1957.86","1957.86"
"Administration","Information Systems Specialist 7","17974","REGULAR EMPLOYEES SALARY","8174.00","8664.00","8419.00","8405.73","8419.00","8226.22","8409.44","8419.00","8419.00","8419.00","8419.00","8419.00","8813.00","8813.00","8813.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00"
"Administration","Information Systems Specialist 7","17974","SOCIAL SECURITY & MEDICARE","618.17","655.65","636.91","635.90","636.91","621.33","635.34","636.08","636.07","636.07","636.07","636.08","666.21","666.22","666.22","693.22","693.22","693.30","693.30","693.31","693.30","693.30","693.30","693.31","693.31"
"Administration","Information Systems Specialist 7","17974","WORKERS' BENEFIT FUND ASSESSMENT","1.60","1.92","1.75","1.77","1.48","1.71","1.86","1.38","1.98","1.89","1.61","1.91","1.45","1.47","1.14","1.58","1.01","1.78","1.54","1.49","1.70","1.73","1.57","1.72","1.72"
"Administration","Information Systems Specialist 7","24419","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 7","24419","DENTAL INSURANCE","50.80","50.80","50.80","50.80","50.80","53.34","53.34","53.34","53.34","53.34","53.34","53.34","53.34","53.34","53.34","53.34","53.34","55.49","55.49","55.49","55.49","55.49","55.49","55.49","55.49"
"Administration","Information Systems Specialist 7","24419","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 7","24419","HEALTH INSURANCE","694.29","694.29","694.29","694.29","694.29","741.85","741.85","741.85","741.85","741.85","741.85","741.85","741.85","741.85","741.85","741.85","741.85","745.13","745.13","745.13","745.13","745.13","745.13","745.13","745.13"
"Administration","Information Systems Specialist 7","24419","PERS PENSION OBLIGATION BOND PAYMENT","532.13","564.03","548.08","548.08","495.04","495.04","495.04","495.04","495.04","495.04","495.04","495.04","518.20","518.20","518.20","538.96","538.96","538.96","538.96","538.96","538.96","538.96","538.96","538.96","538.96"
"Administration","Information Systems Specialist 7","24419","PERS RETIREMENT","1265.95","1341.83","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1364.91","1364.91","1364.91","1419.58","1419.58","1419.58","1419.58","1419.58","1419.58","1419.58","1419.58","1664.04","1664.04"
"Administration","Information Systems Specialist 7","24419","REGULAR EMPLOYEES SALARY","8174.00","8664.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8813.00","8813.00","8813.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00"
"Administration","Information Systems Specialist 7","24419","SOCIAL SECURITY & MEDICARE","652.37","691.72","672.05","672.04","672.05","672.00","672.02","672.00","672.01","672.01","672.00","672.01","703.66","708.63","708.62","736.99","736.98","736.98","736.98","736.98","736.97","736.97","736.98","736.98","736.98"
"Administration","Information Systems Specialist 7","24419","WORK OUT OF CLASS & LEADWORK","408.70","433.20","420.95","420.95","420.95","420.95","420.95","420.95","420.95","420.95","420.95","420.95","440.65","440.65","440.65","458.30","458.30","458.30","458.30","458.30","458.30","458.30","458.30","458.30","458.30"
"Administration","Information Systems Specialist 7","24419","WORKERS' BENEFIT FUND ASSESSMENT","1.34","1.73","1.47","2.11","1.73","1.72","1.92","1.73","1.92","1.94","1.76","1.91","0.86","1.63","1.50","1.82","1.23","1.71","1.67","1.58","1.98","1.83",,"1.68","1.68"
"Administration","Information Systems Specialist 7","28233","BASIC LIFE INSURANCE - $5.000","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 7","28233","DENTAL INSURANCE","52.74","52.74","52.74","52.74","52.74","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","55.39","57.63","57.63","57.63","57.63","57.63","57.63","57.63","57.63"
"Administration","Information Systems Specialist 7","28233","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 7","28233","HEALTH INSURANCE","755.66","755.66","755.66","755.66","755.66","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","820.90","830.94","830.94","830.94","830.94","830.94","830.94","830.94","830.94"
"Administration","Information Systems Specialist 7","28233","PERS PENSION OBLIGATION BOND PAYMENT","532.13","564.03","548.08","548.08","495.04","495.04","495.04","495.04","495.04","495.04","495.04","495.04","518.20","518.20","518.20","538.96","538.96","538.96","538.96","538.96","538.96","538.96","538.96","538.96","538.96"
"Administration","Information Systems Specialist 7","28233","PERS RETIREMENT","1265.95","1341.83","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1303.89","1364.91","1364.91","1364.91","1419.58","1419.58","1419.58","1419.58","1419.58","1419.58","1419.58","1419.58","1664.04","1664.04"
"Administration","Information Systems Specialist 7","28233","REGULAR EMPLOYEES SALARY","8174.00","8664.00","8419.00","8419.00","10361.86","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8813.00","8813.00","8813.00","9166.00","9166.00","9166.00","9166.00","9166.00","10223.72","9166.00","10223.71","9166.00","9166.00"
"Administration","Information Systems Specialist 7","28233","SOCIAL SECURITY & MEDICARE","649.68","689.04","669.36","669.37","825.42","669.09","669.09","669.09","669.08","669.09","669.10","669.09","700.74","700.74","700.74","729.08","729.09","729.04","729.05","729.03","814.01","729.04","814.00","729.05","729.05"
"Administration","Information Systems Specialist 7","28233","WORK OUT OF CLASS & LEADWORK","408.70","433.20","420.95","420.95","518.09","420.95","420.95","420.95","420.95","420.95","420.95","420.95","440.65","440.65","440.65","458.30","458.30","458.30","458.30","458.30","511.18","458.30","511.19","458.30","458.30"
"Administration","Information Systems Specialist 7","28233","WORKERS' BENEFIT FUND ASSESSMENT","2.07","2.14","1.92","2.11","1.73","1.98","1.88","0.71","1.34","1.94","1.76","1.94","1.44","1.50","1.55","1.73","1.49","1.68","1.54","1.54","1.88","1.87","1.63","1.43","1.43"
"Administration","Information Systems Specialist 7","31836","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 7","31836","DENTAL INSURANCE","148.41","148.41","148.41","148.41","148.41","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","155.86","162.14","162.14","162.14","162.14","162.14","162.14","162.14","162.14"
"Administration","Information Systems Specialist 7","31836","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 7","31836","HEALTH INSURANCE","1846.97","1846.97","1846.97","1846.97","1846.97","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1938.51","1949.69","1949.69","1949.69","1949.69","1949.69","1949.69","1949.69","1949.69"
"Administration","Information Systems Specialist 7","31836","PERS PENSION OBLIGATION BOND PAYMENT","506.79","537.17","521.98","521.98","471.46","471.46","471.46","471.46","471.46","471.46","471.46","471.46","493.53","493.53","493.53","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30"
"Administration","Information Systems Specialist 7","31836","PERS RETIREMENT","1205.67","1277.94","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1299.92","1299.92","1299.92","1351.99","1351.99","1351.99","1351.99","1351.99","1351.99","1351.99","1351.99","1584.80","1584.80"
"Administration","Information Systems Specialist 7","31836","REGULAR EMPLOYEES SALARY","8174.00","8664.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8813.00","8813.00","8813.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00","9166.00"
"Administration","Information Systems Specialist 7","31836","SOCIAL SECURITY & MEDICARE","626.25","663.75","644.99","645.00","644.99","644.54","644.53","644.54","644.54","644.55","644.53","644.54","674.68","674.68","674.67","701.69","701.68","701.28","701.30","701.28","701.28","701.30","701.28","701.29","701.29"
"Administration","Information Systems Specialist 7","31836","WORKERS' BENEFIT FUND ASSESSMENT","2.11","1.60","1.84","2.19","1.58","1.61","1.92","1.61","2.09","1.93","1.76","1.94","1.58","1.66","1.68","1.92","1.58","1.84","1.67","1.67","2.02","1.41","1.76","1.54","1.54"
"Administration","Information Systems Specialist 7","37259","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 7","37259","DENTAL INSURANCE","93.45","93.45","93.45","93.45","93.45","98.14","98.14","98.14","98.14","98.14","98.14","98.14","98.14","98.14","98.14","98.14","98.14","102.09","102.09","102.09","102.09","102.09","102.09","102.09","102.09"
"Administration","Information Systems Specialist 7","37259","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 7","37259","HEALTH INSURANCE","1162.91","1162.91","1162.91","1162.91","1162.91","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1227.58","1227.58","1227.58","1227.58","1227.58","1227.58","1227.58","1227.58"
"Administration","Information Systems Specialist 7","37259","PERS PENSION OBLIGATION BOND PAYMENT","506.79","537.17","521.98","521.98","471.46","471.46","471.46","471.46","471.46","471.46","471.46","471.46","493.53","493.53","493.53","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30","513.30"
"Administration","Information Systems Specialist 7","37259","PERS RETIREMENT","1205.67","1277.94","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1241.80","1299.92","1299.92","1299.92","1351.99","1351.99","1351.99","1351.99","1351.99","1351.99","1351.99","1351.99","1584.80","1584.80"
"Administration","Information Systems Specialist 7","37259","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 7","37259","REGULAR EMPLOYEES SALARY","8174.00","8664.00","8419.00","8419.00","10361.80","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8419.00","8813.00","8813.00","8813.00","9166.00","9166.00","9166.00","9166.00","9166.00","10223.60","9166.00","10223.60","9166.00","9166.00"
"Administration","Information Systems Specialist 7","37259","SOCIAL SECURITY & MEDICARE","625.68","663.16","644.42","644.43","793.03","642.08","642.07","642.08","642.08","642.07","642.09","642.08","672.21","672.21","672.23","699.22","699.22","697.68","697.69","697.68","778.59","697.69","778.58","697.69","697.69"
"Administration","Information Systems Specialist 7","37259","WORKERS' BENEFIT FUND ASSESSMENT","2.02","2.57","1.79","1.94","1.58","1.74","2.01","1.61","1.87","1.94","1.72","1.89","1.37","1.29","1.51","1.96","1.08","1.93","1.66","1.64","2.13","1.89","1.65","1.41","1.41"
"Administration","Information Systems Specialist 7","58213","BASIC LIFE INSURANCE - $5.000","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 7","58213","DENTAL INSURANCE","60.56","60.56","60.56","60.56","60.56","61.50","61.50","61.50","61.50","61.50","61.50","61.50","61.50","61.50","61.50","61.50","61.50","61.76","61.76","61.76","61.76","61.76","61.76","61.76","61.76"
"Administration","Information Systems Specialist 7","58213","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 7","58213","HEALTH INSURANCE","729.36","729.36","729.36","729.36","729.36","775.56","775.56","775.56","775.56","775.56","775.56","775.56","775.56","775.56","775.56","775.56","775.56","778.95","778.95","778.95","778.95","778.95","778.95","778.95","778.95"
"Administration","Information Systems Specialist 7","58213","PERS PENSION OBLIGATION BOND PAYMENT","485.65","514.81","500.23","500.23","451.82","462.37","472.93","472.93","472.93","472.93","472.93","472.93","472.93","472.93","472.93","491.86","491.86","502.86","514.85","514.85","514.85","514.85","514.85","514.85","514.85"
"Administration","Information Systems Specialist 7","58213","PERS RETIREMENT","1155.37","1224.75","1190.06","1190.06","1190.06","1217.86","1245.66","1245.66","1245.66","1245.66","1245.66","1245.66","1245.66","1245.66","1245.66","1295.53","1295.53","1324.49","1356.09","1356.09","1356.09","1356.09","1356.09","1589.61","1589.61"
"Administration","Information Systems Specialist 7","58213","REGULAR EMPLOYEES SALARY","7460.00","7908.00","7684.00","7684.00","7684.00","7863.50","8043.00","8043.00","8043.00","8043.00","8043.00","8043.00","8043.00","8043.00","8043.00","8365.00","8365.00","8552.00","8756.00","8756.00","8756.00","8756.00","8756.00","8756.00","8756.00"
"Administration","Information Systems Specialist 7","58213","SOCIAL SECURITY & MEDICARE","596.04","631.57","613.58","613.56","613.58","627.81","642.21","642.22","642.22","642.23","642.22","642.21","642.22","642.23","642.22","668.08","668.09","683.08","699.48","699.49","699.47","699.48","699.47","699.48","699.48"
"Administration","Information Systems Specialist 7","58213","WORK OUT OF CLASS & LEADWORK","373.00","395.40","384.20","384.20","384.20","393.18","402.15","402.15","402.15","402.15","402.15","402.15","402.15","402.15","402.15","418.25","418.25","427.60","437.80","437.80","437.80","437.80","437.80","437.80","437.80"
"Administration","Information Systems Specialist 7","58213","WORKERS' BENEFIT FUND ASSESSMENT","1.92","1.79","1.92","1.99","1.63","1.54","2.02","1.73","2.11","1.85","1.76","1.82","1.51","1.28","1.68","1.94","1.41","1.67","1.52","1.67","2.01","1.94","1.50","1.33","1.33"
"Administration","Information Systems Specialist 7","65160","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 7","65160","DENTAL INSURANCE","51.97","51.97","51.97","51.97","51.97","55.56","55.56","55.56","55.56","55.56","55.56","55.56","55.56","55.56","55.56","55.56","55.56","55.79","55.79","55.79","55.79","55.79","55.79","55.79","55.79"
"Administration","Information Systems Specialist 7","65160","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
