"fiscal_year","award_number","award_title","award_type","company_name","company_address","city","state","zip_code","company_phone","contract_effective_date","contract_expiration_date","original_contract_value","total_amendments","total_contract_value"
"2021","J1940","Crestron Video Controllers and Accerories & Commercial Displays","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-06-04T00:00:00.000",,"30000.10",,
"2021","B1936","Equipment, associated peripherals, and associated services to equip and install for Lake County Courthouse AV Upgrade Project.","Hardware/Services","Pro Sound & Video","439 W 11th Avenue","Eugene","OR","97401","(541) 485-5252","2021-06-03T00:00:00.000","2021-06-30T00:00:00.000","61324.00",,
"2021","M1933","40 ea x Poly CS 540 - headset an adapters","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-06-03T00:00:00.000",,"8102.80",,
"2021","B1931","Various HRSD Rewiring Projects: Conference Room, New Furniture and Copier Move.","Services","Northside Electric","2920 22nd St. SE","Salem","OR","97302","(503) 585-4879","2021-06-02T00:00:00.000",,"9329.00",,
"2021","J1929","(x28) Boardroom Charis w/ arm (x12) Boardroom Chair (All Black)","Furniture","Commercial Business Furniture (ergoCentric)","1070 Commercial St NE","Salem","OR","97301","(503) 363-3161","2021-06-02T00:00:00.000",,"13354.20",,
"2021","J1927","48 Mo. Lease Ricoh IMC6000","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-06-01T00:00:00.000","2025-06-30T00:00:00.000","11229.12",,
"2021","J1928","Crook County 2nd & 3rd Floor Polycom Equipment Upgrades","Hardware/Maintenance","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-06-01T00:00:00.000","2022-06-01T00:00:00.000","62855.88",,
"2021","M1925","Bookbinding services (replaces PO M1365)","Services","P-Dinh Oregon Bookbinding Co.","2952 NW Yeon Ave","Portland","OR","97210","(503) 222-2797","2021-06-01T00:00:00.000","2022-06-30T00:00:00.000","40136.00",,
"2021","M1916","(x7) Dell CTO 5520, (x15) Dell CTO 7080, (x5) Fujitsu fi-7160 Scanner, (x5) Dell CTO 24"" Monitor, & (x2) Lexmark MX421ade Printer","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-05-27T00:00:00.000",,"32014.50",,
"2021","M1920","Annual Renewal - 1 -year subscription to CISCO Webex Cloud Services (renews PO M1379)","Software","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-05-27T00:00:00.000","2022-06-14T00:00:00.000","169740.00",,
"2021","M1922","Annual Renewal - Aruba Maintenance HPE NBD FOUNDATION RNW 0-25K (renews PO M1430 & M1498","Maintenance","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-05-27T00:00:00.000","2022-06-30T00:00:00.000","30304.85",,
"2021","B1913","Systems Furniture Installation Services - Benton Courthouse Remodel","Services","ACS","9685 SW Ridder Road","Wilsonville","OR","97070","(503) 682-6825","2021-05-25T00:00:00.000",,"17536.00",,
"2021","B1914","SQL Diagnostic Manager - Annual Renewal","Maintenance","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2021-05-25T00:00:00.000","2022-05-26T00:00:00.000","15247.00",,
"2021","M1915","2x FTR Reporter 6.5 Digital Recording Software Solution w/ support","Hardware","Electronic Business Systems, Inc. (EBS)","12113 Industriplex Blvd.","Baton Rouge","LA","70809","(225) 755-8232","2021-05-25T00:00:00.000","2021-08-30T00:00:00.000","7390.00",,
"2021","M1911 (assigned to Nick Hodges )","SAP Crystal Reports Server licenses","Software","SAP","13190 SW 68th Pkwy","Portland","OR","97223","(503) 608-3300","2021-05-24T00:00:00.000","2022-05-24T00:00:00.000","9968.68",,
"2021","M1903","2x FTR Reporter 6.5 Digital Recording Software Solution w/ support","Hardware","Electronic Business Systems, Inc. (EBS)","12113 Industriplex Blvd.","Baton Rouge","LA","70809","(225) 755-8232","2021-05-20T00:00:00.000","2021-08-30T00:00:00.000","7390.00",,
"2021","M1905","TesiraFORTE DSP fixed I/O, AVB, AEC, and 2 channel VoIP/POTS interface and accessories","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-05-20T00:00:00.000",,"5815.98",,
"2021","J1899","(x6) Polycom EagleEye Digital Extender (x3 for BEN / x3 for CLT)","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-05-19T00:00:00.000",,"8305.08",,
"2021","M1896","Annual Softwre Support renewal for  Production Support Covrage Vmware Center (renews PO 9180M)","Support","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2021-05-19T00:00:00.000","2025-06-13T00:00:00.000","35491.15",,
"2021","B1885","3 x Sharp MX-M5071 - 48 Month Operating Lease","Lease","Pacific Office Automation","14747 NW Greenbrier Parkway","Beaverton","OR","97006","(503) 378-4000","2021-05-17T00:00:00.000","2025-06-03T00:00:00.000","19121.76",,
"2021","B1880","8 Additional Agati Counsel Tables","Funiture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2021-05-13T00:00:00.000",,"37561.18",,
"2021","J1879","(x3) Dell Latitude 5520 Laptops w/ (x3) Docking stations","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-05-13T00:00:00.000",,"5190.00",,
"2021","M1884","Polycom equipment","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-05-13T00:00:00.000","2022-05-12T00:00:00.000","6524.86",,
"2021","B1870","Misc. A/V Equipment and Associated Accessories – Klamath County Courtroom A/V Upgrade – Phase 2","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-05-11T00:00:00.000",,"74747.56",,
"2021","M1871","27 x  RFM Counsel and Jury Chairs","Furniture","RFM Preferred Seating (Commercial Business Furniture)","1070 Commercial St NE","Salem","OR","97301","(503) 363-3161","2021-05-11T00:00:00.000",,"11701.80",,
"2021","B1866","Misc. A/V Equipment and Associated Accessories - HRSD Conference Room Updgrades","Equiptment/Maintenance","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-05-10T00:00:00.000","2022-05-31T00:00:00.000","21866.29",,
"2021","M1864","Cisco Network Switches with support","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-05-10T00:00:00.000","2022-05-09T00:00:00.000","8690.64",,
"2021","B1863","Winback Galaxy 600 annual service plan - 71 Satellite Phones","Services","Globalstar","1351 Holiday Square","Covington","LA","70433","(985) 335-1682","2021-05-07T00:00:00.000","2022-05-10T00:00:00.000","38303.00",,
"2021","J1860-A","Add-on Geiger Furniture for Judges","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2021-05-07T00:00:00.000",,"22670.06",,
"2021","J1861-A","Add-on OFS Furniture (Chair, Sofa, Loveseat)","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2021-05-07T00:00:00.000",,"7254.21",,
"2021","J1862","(x8) Conference Tables (30"" x 60"")","Furniture","Oregon Corrections Enterprises (OCE)","3691 State St","Salem","OR","97301","(503) 428-5500","2021-05-07T00:00:00.000",,"5170.00",,
"2021","B1855","(1) Ricoh IM 7000 Configurable PTO Model - 60 Month Operating Lease","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-05-06T00:00:00.000","2026-08-25T00:00:00.000","12915.60",,
"2021","B1857","Misc. Herman Miller Furniture - Central Area HRSD","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2021-05-06T00:00:00.000",,"88006.19",,
"2021","J1853","(x6) Dell CTO 7080 Tower (x6) Dell CTO OPTI Micro VESA Mount (x6) Dell CTO Cable Cover F/Micro","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-05-05T00:00:00.000",,"5919.06",,
"2021","M1850","100 x  Herman Miller chairs","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2021-05-04T00:00:00.000",,"25678.00",,
"2021","M1851","Cisco Collaboration Flex Plan - Enterprise-wide On-premises calling licenses","Software","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-05-04T00:00:00.000","2024-05-13T00:00:00.000","389198.00",,
"2021","B1848","Misc. Herman Miller Furniture - Public Facing area of the Main Floor - Benton County Courthouse","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2021-05-03T00:00:00.000",,"88711.44",,
"2021","J1847","AV Equipment for Wallowa Courtroom","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-05-03T00:00:00.000",,"13053.38",,
"2021","M1845","Annual support for Nintex Customer Loyalty Program Promo 20 Workflows  (renews PO M1630)","Support","Nintex USA, Inc.","10800 NE 8th St., Ste: 400","Bellevue","WA","98004","(425) 324-2400","2021-05-03T00:00:00.000","2022-05-30T00:00:00.000","15000.00",,
"2021","M1846","Annual support for Nintex licenses - (renews PO M1282)","Support","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2021-05-03T00:00:00.000","2022-08-30T00:00:00.000","35101.50",,
"2021","J1841","Sharp MX-M6071 - 48 Month Operating Lease","Lease","Pacific Office Automation","14747 NW Greenbrier Parkway","Beaverton","OR","97006","(503) 378-4000","2021-04-30T00:00:00.000","2025-04-29T00:00:00.000","8903.52",,
"2021","J1839","(x3) M-175 Transmitter, (x3) HM-100CL Headset, (x9) PR-216 Receiver, (x13) LS-3 Headset","Hardware","COMTEK","1595 North Central Expressway, Suite 100","Richardson","TX","75083","(972) 644-6600","2021-04-29T00:00:00.000",,"6111.00",,
"2021","B1834","Training Series: (Hon. Shaun Floerke)Trauma and the Courts co-tought with Dr. Christopher Wilson","Services","Dr. Christopher Wilson","1327 SE Tacoma St. #132","Portland","OR","97202","(503) 887-9663","2021-04-27T00:00:00.000",,"5000.00",,
"2021","B1835","Training Series: Trauma and the Courts co-tought with Honorable Shaun Floerke","Services","Dr. Christopher Wilson","1327 SE Tacoma St. #132","Portland","OR","97202","(503) 887-9663","2021-04-27T00:00:00.000",,"5000.00",,
"2021","M1833","10 x Dell CTO 7080 SFF Desktop computers and plus extra space and disk drives","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-04-27T00:00:00.000",,"13903.15",,
"2021","M1836","RICOH MP3555SP (SPDF) copier - (60 x $121.90)","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-04-27T00:00:00.000","2026-06-02T00:00:00.000","7314.00",,
"2021","J1830","(7) Dell Latitude 5520 Laptops & (9) Dell C2422HE Monitors","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-04-23T00:00:00.000",,"13553.93",,
"2021","B1822","(1) Ricoh MP5055SP Configurable PTO Model - 48 Month Operating Lease and (1) Ricoh MP4055SP Configurable PTO Model - 48 Month Operating Lease","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-04-21T00:00:00.000","2025-07-07T00:00:00.000","13536.00",,
"2021","B1823","(1) Ricoh MP4055SP Configurable PTO Model - 48 Month Operating Lease","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-04-21T00:00:00.000","2025-07-07T00:00:00.000","6336.00",,
"2021","B1824","(1) Ricoh MP4055SP Configurable PTO Model - 48 Month Operating Lease","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-04-21T00:00:00.000","2025-07-07T00:00:00.000","6336.00",,
"2021","B1825","(1) Ricoh MP4055SP Configurable PTO Model - 48 Month Operating Lease","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-04-21T00:00:00.000","2025-06-27T00:00:00.000","7200.00",,
"2021","B1826","(1) Ricoh MP4055SP Configurable PTO Model - 48 Month Operating Lease","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-04-21T00:00:00.000","2025-07-07T00:00:00.000","6336.00",,
"2021","B1815","Equipment, associated peripherals, and associated services to equip and install new A/V systems in the four courtrooms of the Justice Center.","Equiptment/Maintenance","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-04-16T00:00:00.000","2022-06-30T00:00:00.000","305358.03",,
"2021","M1814","Civil Unit work station reconfiguration (covid)","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2021-04-15T00:00:00.000",,"23741.71",,
"2021","J1810","6x Fabric Switches (Shipped to: 3x Bend and 3x Salem)","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-04-13T00:00:00.000",,"104407.05",,
"2021","B1808","SiteKiosk Basic and renewal oif SiteKiosk Windows and SiteRemote Server","Maintenance","Provisio, LLC","18851 NE 29th Ave","Aventura","FL","33180","(305) 974-1952","2021-04-12T00:00:00.000","2022-04-12T00:00:00.000","9465.00",,
"2021","M1805","Renewal - Satellite Service and extended warranty for Antenna electronics (2 yrs) (replaces PO 9678M)","Service","Ground Control","3100 El Camino Real","Astascardero","CA","93422","(805) 783-4625","2021-04-12T00:00:00.000","2023-04-23T00:00:00.000","13917.60",,
"2021","B1799","Misc. A/V Equipment and Associated Accessories – Josephine County Circuit Court A/V Upgrades","Hardware/Maintenance","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-04-09T00:00:00.000","2022-04-08T00:00:00.000","283942.61",,
"2021","J1802","(16) Office Chairs for: ETSD","Furniture","RFM Preferred Seating (Commercial Business Furniture)","1070 Commercial St NE","Salem","OR","97301","(503) 363-3161","2021-04-09T00:00:00.000",,"9693.20",,
"2021","M1795","Red Hat System Administration training","Training","New Horizons","2502 N. Rocky Point Dr., Ste: 500","Tampa","FL","33607","(503) 342-0362","2021-04-08T00:00:00.000",,"19008.00",,
"2021","M1796","IT Equipment and Rack","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-04-08T00:00:00.000",,"10595.02",,
"2021","J1786-A","(29) Various Office & Guest Chairs","Furniture","RFM Preferred Seating (Commercial Business Furniture)","1070 Commercial St NE","Salem","OR","97301","(503) 363-3161","2021-04-06T00:00:00.000",,"13044.35",,
"2021","B1790","(1) Polycom Group 700 and associated installation accessories","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-04-05T00:00:00.000","2022-04-04T00:00:00.000","17639.06",,
"2021","M1783","Security Sytem upgrade","Service","Huser Integrated Technologies","1313 NW 17th Ave","Portland","OR","97209","(503) 986-5429","2021-03-31T00:00:00.000",,"76181.15",,
"2021","J1781","(2) Dell CTO PowerEdge R740 4216 96GB PSP (Servers)","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-03-30T00:00:00.000","2026-03-29T00:00:00.000","18169.78",,
"2021","M1760","Annual Support Renewal - Microsoft  Advanced Support 03/1721 - 03/16/22  (renews PO M1256)","Support","Microsoft Corporation","One Microsoft Way","Redmond","WA","98052","(503) 452-6415","2021-03-25T00:00:00.000","2022-03-16T00:00:00.000","177816.45",,
"2021","M1768","A/V Upgrade for Josephine County Jail Courtroom w/ 1 Yr total  coverage x3: (1) RPGrp 700-720p & (2) Eagle Eye IV-12x Cam","Hardware/Maintenance","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-03-24T00:00:00.000","2022-03-23T00:00:00.000","40817.16",,
"2020","J1152","(9) Dell Latitude 5400 laptop and docking stations (2) Dell Latitude 5500 laptop and docking stations","(9) Dell Latitude 5400 laptop and docking stations (2) Dell Latitude 5500 laptop and docking stations","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-01-03T00:00:00.000","2020-01-09T00:00:00.000","20732.64",,
"2020","9915M","Dell R540 Server","Dell R540 Server","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2019-07-16T00:00:00.000","2019-08-15T00:00:00.000","5591.44",,
"2020","9941M","furniture installation at Boradway Building","furniture installation at Boradway Building","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-08-08T00:00:00.000","2019-08-30T00:00:00.000","11345.70",,
"2020","9946n","Supreme Court Temp building AV systems","Supreme Court Temp building AV systems","Diversified","10035 SW Arctic Drive","Beaverton","OR","97005","(503) 601-5616","2019-08-08T00:00:00.000","2019-08-30T00:00:00.000","28634.55",,
"2020","9962A","Dell Latitude 5400 XCTO Base(3), Adapter(3) & Dell Thunderbolt Dock(3)","Dell Latitude 5400 XCTO Base(3), Adapter(3) & Dell Thunderbolt Dock(3)","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2019-08-15T00:00:00.000","2020-08-30T00:00:00.000","7088.82",,
"2020","9967n","Disassemble, move and reassemble SpaceSaver filing systems from the SCB to storage and the temp facility","Disassemble, move and reassemble SpaceSaver filing systems from the SCB to storage and the temp facility","Spacesaver Specialists, Inc.","9730 SW Herman Road","Tualatin","OR","97062","(503) 612-2602","2019-08-20T00:00:00.000","2020-09-30T00:00:00.000","15409.00",,
"2020","9968M","IBM Notes Domino Complete Collaboration and Bundle Mail $ Social Collaboration licenses","IBM Notes Domino Complete Collaboration and Bundle Mail $ Social Collaboration licenses","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(732) 652-4773","2019-08-20T00:00:00.000","2019-08-20T00:00:00.000","85722.54",,
"2020","9972A","Moving Boxes to the Archive Building amd Willamette Warehouse","Moving Boxes to the Archive Building amd Willamette Warehouse","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-08-23T00:00:00.000","2019-08-30T00:00:00.000","29500.00",,
"2020","9987A","Moving boxes to the Archive Building","Moving boxes to the Archive Building","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-09-05T00:00:00.000","2019-09-05T00:00:00.000","7550.00",,
"2020","9990n","Dell 24"" Monitors (274)","Dell 24"" Monitors (274)","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2019-09-10T00:00:00.000","2019-09-25T00:00:00.000","61822.62",,
"2020","M1004","Court Security System Upgrade  equipment and install","Court Security System Upgrade  equipment and install","Huser Integated Technologies","1313 NW 17th Ave.","Portland","OR","97209","(503) 227-6688","2019-09-17T00:00:00.000","2019-10-01T00:00:00.000","27848.83",,
"2020","A1008","Backup Dell R540 Server","Backup Dell R540 Server","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2019-09-19T00:00:00.000","2019-10-15T00:00:00.000","20058.46",,
"2020","M1013","FTR Mixer, accessories and Support  (Reserves)","FTR Mixer, accessories and Support  (Reserves)","Electronic Business Systems (EBS)","12113 Industriplex Blvd.","Baton Rouge","LA","70809","(800) 299-3060","2019-09-23T00:00:00.000","2019-10-15T00:00:00.000","7850.00",,
"2020","N1023","Annual renewal of OnBase Education","Annual renewal of OnBase Education","Hyland Software Inc.","28500 Clemens Road","Westlake","OH","44145","(440) 788-6307","2019-09-25T00:00:00.000","2019-10-22T00:00:00.000","8500.00",,
"2020","A1031","Several boxes needed to be moved in the Archive Building.","Several boxes needed to be moved in the Archive Building.","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-09-27T00:00:00.000","2019-10-02T00:00:00.000","7000.00",,
"2020","A1035","Moving Supreme Courthouse to the Broadway Building Part 1","Moving Supreme Courthouse to the Broadway Building Part 1","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-10-02T00:00:00.000","2019-10-06T00:00:00.000","19400.00",,
"2020","A1036","Moving Supreme Courthouse art work to storage and to the new Building.","Moving Supreme Courthouse art work to storage and to the new Building.","Artwork Fine Art Services, INC.","12824 NE Airport Way","Portland","OR","97230","(503) 256-7648","2019-10-02T00:00:00.000","2019-10-15T00:00:00.000","9560.00",,
"2020","A1043","Moving Supreme Courthouse to the Broadway Building Part 2","Moving Supreme Courthouse to the Broadway Building Part 2","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-10-07T00:00:00.000","2019-10-15T00:00:00.000","19400.00",,
"2020","A1056","Removing the remaining items from the Supreme Court","Removing the remaining items from the Supreme Court","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-10-14T00:00:00.000","2019-10-18T00:00:00.000","11400.00",,
"2020","A1068","Removing the remaining items from the Supreme Court","Removing the remaining items from the Supreme Court","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-10-21T00:00:00.000","2019-10-25T00:00:00.000","11400.00",,
"2020","A1076","Packing and storing of the Supreme Court Building blinds","Packing and storing of the Supreme Court Building blinds","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-10-25T00:00:00.000","2019-10-30T00:00:00.000","7900.00",,
"2020","M1078","Select Plus - year 3 of 3 (replaces PO 9397M)","Select Plus - year 3 of 3 (replaces PO 9397M)","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(732) 652-4773","2019-10-29T00:00:00.000","2019-10-29T00:00:00.000","45398.32",,
"2020","N1084","Dell Latitudes, docs, adapters, Dell Optiplex, Monitors","Dell Latitudes, docs, adapters, Dell Optiplex, Monitors","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2019-10-31T00:00:00.000","2019-01-17T00:00:00.000","20111.08",,
"2020","M1093","BIAMP Tesira FORTE, USB expander and POE injector","BIAMP Tesira FORTE, USB expander and POE injector","Diversified","10035 SW Arctic Drive","Beaverton","OR","97005","(503) 601-5616","2019-11-07T00:00:00.000","2019-11-14T00:00:00.000","8042.10",,
"2020","A1112","Project #2 Moving Booksheves from the Supreme Courthouse to Willamette storage","Project #2 Moving Booksheves from the Supreme Courthouse to Willamette storage","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-11-21T00:00:00.000","2019-12-03T00:00:00.000","17200.00",,
"2020","A1114","Project #3 Moving Booksheves from the Law Library to Willamette storage","Project #3 Moving Booksheves from the Law Library to Willamette storage","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2019-11-21T00:00:00.000","2019-12-10T00:00:00.000","11400.00",,
"2020","N1118","Polycom PealPresence Group 310-720p","Polycom PealPresence Group 310-720p","Diversified","10035 SW Arctic Drive","Beaverton","OR","97005","(503) 601-5616","2019-11-22T00:00:00.000","2020-01-17T00:00:00.000","11285.00",,
"2020","N1120","Installation of added courtroom data cables and power","Installation of added courtroom data cables and power","Empower Digital",,,,,,"2019-11-26T00:00:00.000","2020-01-17T00:00:00.000","16764.00",,
"2020","M1123","renewal - Quest Migrator (renews PO 9452M)","renewal - Quest Migrator (renews PO 9452M)","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(732) 652-4773","2019-12-03T00:00:00.000","2020-01-06T00:00:00.000","20989.00",,
"2020","J1163","A/V equipment for Executive Services (Diversified Quote#: OJD107MCC","A/V equipment for Executive Services (Diversified Quote#: OJD107MCC","Diversified","10035 SW Arctic Drive","Beaverton","OR","97005","(503) 601-5616","2020-01-14T00:00:00.000","2020-01-23T00:00:00.000","36894.11",,
"2020","M1178","10 x Dell Latitude Laptops and docking stations","10 x Dell Latitude Laptops and docking stations","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-01-22T00:00:00.000","2020-02-10T00:00:00.000","18830.00",,
"2020","J1179","(9) Dell Latitude 5500 CTO and docking station (3) Dell Latitude 5400 - 14"" and docking station","(9) Dell Latitude 5500 CTO and docking station (3) Dell Latitude 5400 - 14"" and docking station","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-01-22T00:00:00.000","2020-02-06T00:00:00.000","22684.38",,
"2020","J1184","(3) Cisco Catalyst 2960X-48FPS-L 48-Port Gigabit Ethernet Switch & (3) Cisco SMARTnet Extended Service Agreement","(3) Cisco Catalyst 2960X-48FPS-L 48-Port Gigabit Ethernet Switch & (3) Cisco SMARTnet Extended Service Agreement","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-01-27T00:00:00.000","2020-02-06T00:00:00.000","11405.07",,
"2020","2020-02-03T00:00:00.000","Vmware Education/Learning Credits (140)","Vmware Education/Learning Credits (140)","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(732) 652-4773","2020-01-29T00:00:00.000",,"11153.80",,
"2020","M1202","Herman Miller  parts for cubicle  reconfiguration","Herman Miller  parts for cubicle  reconfiguration","Pacific WRO","825 NE Multnomah Street","Portland","OR","97232","(503) 238-1590","2020-02-11T00:00:00.000","2020-06-18T00:00:00.000","5126.26",,
"2020","M1222","Upgrade securty system  for the Law Library/Family Law Facilitation area","Upgrade securty system  for the Law Library/Family Law Facilitation area","Huser Integated Technologies","1313 NW 17th Ave.","Portland","OR","97209","(503) 227-6688","2020-02-20T00:00:00.000","2020-08-04T00:00:00.000","17201.95",,
"2020","M1223","Provide and install Mag Locks for two doors at Bowers Building","Provide and install Mag Locks for two doors at Bowers Building","Long Building Technologies","5000 SE 25th Ave.","Portland","OR","97202","(503) 231-0421","2020-02-24T00:00:00.000","2020-04-15T00:00:00.000","9078.00",,
"2020","J1232","(100) Dell P2418HZM Monitors w/ 100mm x 100mm mounting surface","(100) Dell P2418HZM Monitors w/ 100mm x 100mm mounting surface","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-02-26T00:00:00.000","2020-07-23T00:00:00.000","27135.00",,
"2020","J1234","(10) Fujitsu fi-7160 60ppm Color Duplex Document Scanners TAA (8) Fujitsu fi-7180 Wired/USB Document Scanners","(10) Fujitsu fi-7160 60ppm Color Duplex Document Scanners TAA (8) Fujitsu fi-7180 Wired/USB Document Scanners","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-02-27T00:00:00.000","2020-03-09T00:00:00.000","21630.02",,
"2020","J1241","(132) Limbo Desktop Stand 100mm + UPS Freight Shipping","(132) Limbo Desktop Stand 100mm + UPS Freight Shipping","ERGOMART","5200 East Grand Ave., Suite 500, Bldg. 5","Dallas","TX","75223","(888) 420-3200","2020-03-06T00:00:00.000","2020-07-23T00:00:00.000","10648.34",,
"2020","M1258","Project 1 - move boxes from downtown courthouse to Gresham location","Project 1 - move boxes from downtown courthouse to Gresham location","Lile International Companies","19460 SW 118th Ave.","Tualatin","OR","97062","(503) 726-4817","2020-03-16T00:00:00.000","2020-07-23T00:00:00.000","6802.00",,
"2020","N1258","Dell Thunderbolt docking stations (100)","Dell Thunderbolt docking stations (100)","CDW Government, Inc.","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-03-17T00:00:00.000","2020-08-06T00:00:00.000","26249.00",,
