"fiscal_year","department","acct_name","amount","vendor_name","state","gl_acct"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","757.87","DEPT OF ADMIN SERVICES PUBLISHING & DISTRIBUTION","OR","83030"
"2021","177-OREGON STATE LOTTERY","Utilities","2399.40","SANIPAC INC","OR","79020"
"2021","177-OREGON STATE LOTTERY","Grounds Maintenance","24777.00","VALLEY SCAPES LLC","OR","80060"
"2021","177-OREGON STATE LOTTERY","Network Communication","200.00","ONENECK IT SOLUTIONS, LLC.","WI","74060"
"2021","177-OREGON STATE LOTTERY","Network Communication","140171.57","VERIZON WIRELESS","NJ","74060"
"2021","177-OREGON STATE LOTTERY","Network Communication","5988.00","VXCHNGE FACILITIES LLC","NJ","74060"
"2021","177-OREGON STATE LOTTERY","Network Communication","122780.25","ZAYO GROUP, LLC","CO","74060"
"2021","177-OREGON STATE LOTTERY","Network Service","91903.96","AT&T MOBILITY","IL","73010"
"2021","177-OREGON STATE LOTTERY","Network Service","485032.98","CENTURYLINK","CO","73010"
"2021","177-OREGON STATE LOTTERY","Network Service","382.60","T-MOBILE USA, INC.","WA","73010"
"2021","177-OREGON STATE LOTTERY","Network Service","49540.59","VERIZON WIRELESS","NJ","73010"
"2021","177-OREGON STATE LOTTERY","Non-Capitalized Assets","4950.00","DIEBOLD NIXDORF, INCORPORATED","OH","83060"
"2021","177-OREGON STATE LOTTERY","Office Equipment","4939.20","PITNEY BOWES GLOBAL FINANCIAL SVCS LLC","CT","72030"
"2021","177-OREGON STATE LOTTERY","Office Equipment","54870.81","RICOH USA INC","TX","72030"
"2021","177-OREGON STATE LOTTERY","Office Supplies","40143.92","AMERICAN SOLUTIONS FOR BUSINESS","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","79.78","BROWN, KARI","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","401.40","BUSINESS PRINTING","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","1123.20","CENVEO","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","5060.50","I PRINT TECHNOLOGIES, INC.","CA","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","562.20","INTERSTATE ALL BATTERY CENTER","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","30004.76","OFFICE DEPOT INC","FL","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","81.91","OPNW - OFFICE PRODUCTS NATIONWIDE","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","233.30","OREGON CORRECTIONS ENTERPRISES","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","441.97","PITNEY BOWES GLOBAL FINANCIAL SVCS LLC","CT","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","80.25","ROCKWEST TRAINING CO. INC","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","8967.20","RR DONNELLEY & SONS COMPANY","IL","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","2999.00","SKILLCRAFT FORMS & GRAPHICS INC","OR","72020"
"2021","177-OREGON STATE LOTTERY","Office Supplies","3574.50","STAPLES BUSINESS ADVANTAGE","MA","72020"
"2021","177-OREGON STATE LOTTERY","Oregon State Police Charges","3598885.73","OREGON STATE POLICE","OR","77030"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","26162.50","AKAMAI TECHNOLOGIES, INC","MA","83030"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","159.96","ALBRIGHT, CHARLES V","OR","83030"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","625.00","ARAMARK UNIFORM SERVICES INC","OR","83030"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","129.99","BAKER, ERIC","OR","83030"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","115.49","BATES, CHRISTOPHER","OR","83030"
"2021","177-OREGON STATE LOTTERY","Contracts Payable - Short-term","132965.00","ONENECK IT SOLUTIONS, LLC.","WI","28000"
"2021","177-OREGON STATE LOTTERY","Building Maintenance - General","2825.18","PLATT ELECTRIC SUPPLY","TX","80010"
"2021","177-OREGON STATE LOTTERY","Cost of Tickets","-49.46","SCIENTIFIC GAMES INTERNATIONAL","CA","86010"
"2021","177-OREGON STATE LOTTERY","Sponsorships Support","177.00","1 DAY SIGNS","OR","85090"
"2021","177-OREGON STATE LOTTERY","Network Communication","132519.06","LSN","OR","74060"
"2021","177-OREGON STATE LOTTERY","Contract Payments","42734.26","NTT DATA, INC.","MA","77020"
"2021","177-OREGON STATE LOTTERY","Creative Production","6180.00","GRAPHIC PRINT SOLUTIONS","OR","84040"
"2021","177-OREGON STATE LOTTERY","Building Maintenance - Preventative","1128.00","PLANT TENDER, THE","OR","80030"
"2021","177-OREGON STATE LOTTERY","Sign & Display Installation","12897.33","KUNERT ELECTRIC","OR","88055"
"2021","177-OREGON STATE LOTTERY","Network Communication","253305.41","CENTURYLINK","CO","74060"
"2021","177-OREGON STATE LOTTERY","Creative Production","383032.90","POLLINATE, INC.","OR","84040"
"2021","177-OREGON STATE LOTTERY","Sign & Advertising Display Parts","360.25","CARMANAH SIGNS INC","AB","88070"
"2021","177-OREGON STATE LOTTERY","Sign & Advertising Display","92418.00","TAKE-A-TICKET","OR","88065"
"2021","177-OREGON STATE LOTTERY","Sign & Advertising Display","19578.15","SIERRA GROUP LLC","ID","88065"
"2021","177-OREGON STATE LOTTERY","Creative Production","12935.23","POLLINATE, INC.","OR","85015"
"2021","177-OREGON STATE LOTTERY","Shipping Cost for Tickets","475498.49","UNITED PARCEL SERVICE","NV","86020"
"2021","177-OREGON STATE LOTTERY","Shipping","5064.48","ZEPAK CORPORATION","OR","72010"
"2021","177-OREGON STATE LOTTERY","Miscellaneous Income","-56.97","SIERRA GROUP LLC","ID","45010"
"2021","177-OREGON STATE LOTTERY","DAS Charges","5055.00","DEPT OF ADMIN GOVERNMENT ETHICS","OR","75010"
"2021","177-OREGON STATE LOTTERY","Miscellaneous Income","-13.40","ROSE CITY LABEL","OR","45010"
"2021","177-OREGON STATE LOTTERY","Shipping","441.01","ROSE CITY LABEL","OR","72010"
"2021","177-OREGON STATE LOTTERY","Shipping","444.60","PACIFIC PACKAGING & SHIPPING SUPPLY","OR","72010"
"2021","177-OREGON STATE LOTTERY","DAS Charges","16262.00","DEPT OF ADMIN SERVICES BUSINESS SERVICES","OR","75010"
"2021","177-OREGON STATE LOTTERY","Capital Interest Expense","3521648.00","INTERNATIONAL GAME TECHNOLOGY","NV","91020"
"2021","177-OREGON STATE LOTTERY","Security Services","7331.00","TECPRO SOLUTIONS","AK","83025"
"2021","177-OREGON STATE LOTTERY","Security Services","125.00","PORTLAND POLICE BUREAU","OR","83025"
"2021","177-OREGON STATE LOTTERY","DAS Charges","42809.26","DEPT OF ADMIN SERVICES OFFICE OF ECONOMIC ANALYSIS","OR","75010"
"2021","177-OREGON STATE LOTTERY","Misc Small Parts & Tools","2217.12","PACIFIC OFFICE SOLUTIONS, LLC.","WA","83050"
"2021","177-OREGON STATE LOTTERY","Security Services","600.00","JOHNSON CONTROLS FIRE PROTECTION LP","MA","83025"
"2021","177-OREGON STATE LOTTERY","Security Services","5000.00","IGT GLOBAL SOLUTIONS CORPORATION","OR","83025"
"2021","177-OREGON STATE LOTTERY","DAS Charges","2214.27","DEPT OF ADMIN SERVICES PUBLISHING & DISTRIBUTION","OR","75010"
"2021","177-OREGON STATE LOTTERY","Contract Payments","0.00","LANGUAGE TESTING INTERNATIONAL INC","NY","77020"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","655.00","ZEP SALES & SERVICE","WA","87010"
"2021","177-OREGON STATE LOTTERY","Secretary of State Charges","4060.71","SECRETARY OF STATE/BUSINESS SERVICE","OR","75030"
"2021","177-OREGON STATE LOTTERY","DAS Charges","820677.03","DEPT OF ADMIN SERVICES RISK MANAGEMENT","OR","75010"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","248.50","ULINE, INC.","MN","87010"
"2021","177-OREGON STATE LOTTERY","Safety","39.00","DEPT OF TRANSPORTATION","OR","83055"
"2021","177-OREGON STATE LOTTERY","Research","1570.00","THE TABLAB","OR","84500"
"2021","177-OREGON STATE LOTTERY","DAS Charges","50802.80","OFFICE OF THE GOVERNOR","OR","75010"
"2021","177-OREGON STATE LOTTERY","Cell Phones","712.01","AT&T MOBILITY","IL","74020"
"2021","177-OREGON STATE LOTTERY","Agency Fees","6500.00","JANINE ROBINSON","ON","85010"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","14033.32","VALVOLINE LLC","KY","81020"
"2021","177-OREGON STATE LOTTERY","Digital Media","201129.01","POLLINATE, INC.","OR","84080"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","12884.20","PROVANTAGE","OH","87010"
"2021","177-OREGON STATE LOTTERY","Contract Payments","2999000.00","INTERNATIONAL GAME TECHNOLOGY","NV","77020"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","8769.42","PATRIOT GAMING & ELECTRONICS, INC.","IN","87010"
"2021","177-OREGON STATE LOTTERY","Digital Media","-6737.01","POLLINATE, INC.","OR","85065"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","8611.82","ROBERSON MOTORS","OR","81020"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","635.91","PACIFIC OFFICE SOLUTIONS, LLC.","WA","87010"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","883.93","POWER MAZDA KIA NISSAN BUICK GMC","OR","81020"
"2021","177-OREGON STATE LOTTERY","Digital Production","21000.00","AKAMAI TECHNOLOGIES, INC","MA","84105"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","6065.00","PACIFIC TRUCK COLORS, INC.","OR","81020"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","642.26","ONTARIO AUTO RANCH FORD","ID","81020"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","1564.99","JCM","NV","87010"
"2021","177-OREGON STATE LOTTERY","Digital Production","15686.36","KOCHAVA INC","ID","84105"
"2021","177-OREGON STATE LOTTERY","Cell Phones","7539.26","SPOT LLC","LA","74020"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","1469.01","IGT GLOBAL SOLUTIONS CORPORATION","OR","87010"
"2021","177-OREGON STATE LOTTERY","Contract Payments","58448.00","INFORMATION AND COMPUTING SERVICES INC","FL","77020"
"2021","177-OREGON STATE LOTTERY","Digital Production","696735.65","POLLINATE, INC.","OR","84105"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","4292.89","HILLYER'S MID CITY FORD","OR","81020"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","3153.94","GRESHAM FORD","OR","81020"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","19574.08","GAMING & ENTERTAINMENT TOUCH TECHNOLOGY LLC","MI","87010"
"2021","177-OREGON STATE LOTTERY","Digital Production","758.37","ROADMUNK, INC","ON","84105"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","7.00","CHAMPION CAR WASH","OR","81020"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","3018.65","CERTIFIED AUTOMOTIVE REPAIR","OR","81020"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","181.65","BAKER GARAGE INC","OR","81020"
"2021","177-OREGON STATE LOTTERY","Dues","205.00","ANGLE, EDWARD","OR","78010"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","2070.00","3D-AUTOGLASS, LLC","OR","81020"
"2021","177-OREGON STATE LOTTERY","Rent","540.00","STEVENSON STORAGE","OR","79010"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","104528.31","CERONIX","CA","87010"
"2021","177-OREGON STATE LOTTERY","Dues","0.00","BRCCI","ON","78010"
"2021","177-OREGON STATE LOTTERY","Cell Phones","476.62","T-MOBILE USA, INC.","WA","74020"
"2021","177-OREGON STATE LOTTERY","Rent","21385.00","HYLAND BUSINESS PARK LLC","OR","79010"
"2021","177-OREGON STATE LOTTERY","Rent","3250.00","COMMERCIAL LEASING INC","OR","79010"
"2021","177-OREGON STATE LOTTERY","Dues","280.00","DEPT OF ADMIN SERVICES CHIEF FINANCIAL OFFICE","OR","78010"
"2021","177-OREGON STATE LOTTERY","Rent","6840.00","BEACH DEVELOPMENT, LLC","OR","79010"
"2021","177-OREGON STATE LOTTERY","Recycling & Disposal","1087.05","UNIVERSAL RECYCLING TECHNOLOGIES","WI","83070"
"2021","177-OREGON STATE LOTTERY","Recycling & Disposal","28492.25","GARTEN  SERVICES INC","OR","83070"
"2021","177-OREGON STATE LOTTERY","Dues","5000.00","DEPT OF ADMIN SERVICES PROCUREMENT SERVICES","OR","78010"
"2021","177-OREGON STATE LOTTERY","Minor Spare Parts","9892.80","AMERICAN TEXTILE & SUPPLY INC.","CA","87010"
"2021","177-OREGON STATE LOTTERY","Radio Media","-8707.32","POLLINATE, INC.","OR","85030"
"2021","177-OREGON STATE LOTTERY","Radio Media","534841.41","POLLINATE, INC.","OR","84055"
"2021","177-OREGON STATE LOTTERY","Dues","740.00","GOVERNMENT FINANCE OFFICERS ASSOCIATION","IL","78010"
"2021","177-OREGON STATE LOTTERY","Contract Payments","310138.75","GREENLIGHT GROUP LLC","UT","77020"
"2021","177-OREGON STATE LOTTERY","Merchandise / Display","412.82","SCHAFER SYSTEMS (2018) INC","IA","88050"
"2021","177-OREGON STATE LOTTERY","Professional Development","606.00","CALIFORNIA NEWSREEL","PA","78030"
"2021","177-OREGON STATE LOTTERY","Dues","680.00","RYAN, MIKE","OR","78010"
"2021","177-OREGON STATE LOTTERY","Cell Phones","290130.91","VERIZON WIRELESS","NJ","74020"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","5565.14","WORLD LOTTERY ASSOCIATION","OR","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","27192.00","WIRELESS WATCHDOGS","CA","16010"
"2021","177-OREGON STATE LOTTERY","Dues","135.00","WICK, CHRISTOPHER J.","OR","78010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","4550.00","VIMEO, INC.","NY","16010"
"2021","177-OREGON STATE LOTTERY","Machinery and Equipment","5878459.00","IGT CANADA SOLUTIONS ULC","NB","19025"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","16660.07","TACTICAL DIGITAL CORP.","VA","16010"
"2021","177-OREGON STATE LOTTERY","Employment Hearings","208.94","DEPT OF EMPLOYMENT","OR","77040"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","6074.46","SPOT LLC","LA","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","16200.00","SMARTPLAY INTERNATIONAL INC.","NJ","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","170375.37","SIX DEGREES CONSULTING","IL","16010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance","2176.33","NORLIFT OF OREGON INC","OR","72050"
"2021","177-OREGON STATE LOTTERY","Janitorial Supplies","6347.44","WAXIE SANITARY SUPPLY","WA","80050"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","20288.76","SECRETARY OF STATE/BUSINESS SERVICE","OR","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","3564.00","ROADMUNK, INC","ON","16010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance","31081.98","TECPRO SOLUTIONS","AK","72050"
"2021","177-OREGON STATE LOTTERY","Cell Phones","32630.34","WIRELESS WATCHDOGS","CA","74020"
"2021","177-OREGON STATE LOTTERY","Agency Fees","816237.71","POLLINATE, INC.","OR","84010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","9400.00","PORTLAND POLICE BUREAU","OR","16010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","631.38","ARBON EQUIPMENT CORPORATION","IL","80080"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","23988.00","TAPWAGE INC.","NY","16010"
"2021","177-OREGON STATE LOTTERY","Janitorial Supplies","1827.97","ARAMARK UNIFORM SERVICES INC","OR","80050"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","1265.00","ONTARIO STORAGE","OR","16010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","1033.00","C J HANSEN","OR","80080"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","16000.00","NRT TECHNOLOGIES INC","NV","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","1905.05","NORTHWEST SELF STORAGE","OR","16010"
"2021","177-OREGON STATE LOTTERY","Janitorial Services","2663.40","RELAY RESOURCES","OR","80040"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","122.50","CAPITOL CITY DOOR, INC","OR","80080"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","20000.00","NASPL","OH","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","1392.00","NASH PROPERTIES LLC DBA KLAMATH ECONOMY STORAGE","OR","16010"
"2021","177-OREGON STATE LOTTERY","Professional Development","11016.00","NAMSO LLC","MA","78030"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","2912.09","JOHNSON CONTROLS FIRE PROTECTION LP","MA","80080"
"2021","177-OREGON STATE LOTTERY","Central Gaming System","109462.50","AKAMAI TECHNOLOGIES, INC","MA","66020"
"2021","177-OREGON STATE LOTTERY","Janitorial Services","1170.00","JANI-KING OF EUGENE/SALEM","OR","80040"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","51699.34","LASERFICHE","CA","16010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","1210.00","TRANE OREGON","OR","80080"
"2021","177-OREGON STATE LOTTERY","Inventory - Scratch its","1413702.62","SCIENTIFIC GAMES INTERNATIONAL","CA","15010"
"2021","177-OREGON STATE LOTTERY","Contract Payments","82144.36","CERIDIAN HCM INC","MN","77020"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","18360.00","INSIGHT PUBLIC SECTOR INC.","AZ","16010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","573.00","C J HANSEN","OR","80090"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","0.00","IGT CANADA SOLUTIONS ULC","NB","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","10402.30","IBM","GA","16010"
"2021","177-OREGON STATE LOTTERY","Rent","18871.43","BY FAMILY, LLC","OR","79010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","4704.00","JOHNSON CONTROLS FIRE PROTECTION LP","MA","80090"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","2957.08","HELPSYSTEMS LLC","MN","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","206478.92","GREENLIGHT GROUP LLC","UT","16010"
"2021","177-OREGON STATE LOTTERY","In-State Travel","542.00","YOKOTA, BRETT","OR","71010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","665.00","OVERHEAD DOOR","OR","80090"
"2021","177-OREGON STATE LOTTERY","Central Gaming System","430490.49","BANKCARD SERVICES LLC","NV","66020"
"2021","177-OREGON STATE LOTTERY","Rent","16995.00","SOUTH COAST AVIATION INC, DBA COOS AVIATION","OR","79010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","19000.00","GAMBLING COMPLIANCE INC","DC","16010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","4556.03","PACIFIC POWER GROUP","WA","80090"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","80.20","ASTORIA FORD","OR","81020"
"2021","177-OREGON STATE LOTTERY","In-State Travel","452.50","WELLS, MICHAEL","OR","71010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","20150.00","FLEXERA SOFTWARE LLC","IL","16010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","980.55","ROBERT LLOYD SHEET METAL, INC.","OR","80090"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","8694.24","EVERBRIDGE, INC","CA","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","6989.00","ERI ECONOMIC RESEARCH INSTITUTE, INC.","WA","16010"
"2021","177-OREGON STATE LOTTERY","In-State Travel","1420.75","VOLLMAN, BYRON","OR","71010"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","2614.86","TK ELEVATOR","OR","80090"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","42809.26","DEPT OF ADMIN SERVICES OFFICE OF ECONOMIC ANALYSIS","OR","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","88735.00","DAKTRONICS INC","SD","16010"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","89.95","KLAMATH FALLS MOTORS LLC","MT","81020"
"2021","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","400.00","US CRANE & HOIST, INC.","OR","80090"
"2021","177-OREGON STATE LOTTERY","Central Gaming System","345605.52","GEOCOMPLY SOLUTIONS INC","BC","66020"
"2021","177-OREGON STATE LOTTERY","In-State Travel","328.90","RICHARDS, DAN","OR","71010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","12361.58","COBBLESTONE SYSTEMS CORP","NJ","16010"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","260447.00","BEAVER SPORTS PROPERTIES, LLC","MO","84030"
"2021","177-OREGON STATE LOTTERY","In-State Travel","797.50","REED, MICHAEL","OR","71010"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","440.95","NEW IMAGE CAR WASH","OR","81020"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","102253.72","CDW LLC","VA","16010"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","15000.00","DEPT OF ADMIN SERVICES CHIEF FINANCIAL OFFICE","OR","84030"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","7176.00","ARCHIVESOCIAL, INC","NC","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","1744.00","ARBELA TECHNOLOGIES CORP","CA","16010"
"2021","177-OREGON STATE LOTTERY","Repairs & Maintenance","81.00","PREMIUM WASH INC","OR","81020"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","84000.00","LEARFIELD COMMUNICATIONS LLC","MO","84030"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","4380.00","AFFORDABLE MINI STORAGE","OR","16010"
"2021","177-OREGON STATE LOTTERY","Prepaid Expenses","3000.00","ACL SERVICES LTD DBA GALVANIZE","BC","16010"
"2021","177-OREGON STATE LOTTERY","In-State Travel","2937.68","PEIRCE, DAVID","OR","71010"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","25250.00","OREGON DEPARTMENT OF EDUCATION","OR","84030"
"2021","177-OREGON STATE LOTTERY","Central Gaming System","8139994.73","IGT GLOBAL SOLUTIONS CORPORATION","OR","66020"
"2021","177-OREGON STATE LOTTERY","Agency Fees","47945.75","POLLINATE, INC.","OR","85010"
"2021","177-OREGON STATE LOTTERY","POP/Brochures","16808.50","PREMIER PRESS","OR","84110"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","5000.00","OREGON DEPARTMENT OF VETERANS AFFAIRS","OR","84030"
"2021","177-OREGON STATE LOTTERY","Research","103200.00","ALTER AGENTS INC","CA","84500"
"2021","177-OREGON STATE LOTTERY","In-State Travel","2049.00","MCCORMICK, TRISTON","OR","71010"
"2021","177-OREGON STATE LOTTERY","POP/Brochures","663.62","DEPT OF ADMIN SERVICES PUBLISHING & DISTRIBUTION","OR","84110"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","27000.00","PORTLAND STATE UNIVERSITY FOUNDATION","OR","84030"
"2021","177-OREGON STATE LOTTERY","Penalty Income","-250.00","INTERNATIONAL GAME TECHNOLOGY","NV","44010"
"2021","177-OREGON STATE LOTTERY","Penalty Income","-106997.00","IGT GLOBAL SOLUTIONS CORPORATION","OR","44010"
"2021","177-OREGON STATE LOTTERY","In-State Travel","3406.62","LEESE, JOHN","OR","71010"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","0.00","PORTLAND WINTER HAWKS, INC","OR","84030"
"2021","177-OREGON STATE LOTTERY","Paper Supplies","192893.40","SLOT-TICKETS","TN","87020"
"2021","177-OREGON STATE LOTTERY","Paper Supplies","49770.00","DELUXE DATA PRINTERS","MI","87020"
"2021","177-OREGON STATE LOTTERY","Security Services","0.00","CITY OF REDMOND / ROBERTS FIELD","OR","83025"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","20000.00","SKANNER FOUNDATION","OR","84030"
"2021","177-OREGON STATE LOTTERY","Central Gaming System","15083.00","IMARCSGROUP.COM LLC","FL","66020"
"2021","177-OREGON STATE LOTTERY","In-State Travel","165.00","KONONEN, JAMES","OR","71010"
"2021","177-OREGON STATE LOTTERY","Outdoor Production/Maintenance","1350.00","MEADOW OUTDOOR ADVERTISING","OR","84065"
"2021","177-OREGON STATE LOTTERY","Event/Promotion Fees","5000.00","WINTERHAWKS HOCKEY LLC","OR","84030"
"2021","177-OREGON STATE LOTTERY","In-State Travel","1075.00","KNIGHT, SCOTT","OR","71010"
"2021","177-OREGON STATE LOTTERY","Security Services","33594.75","OREGON STATE POLICE","OR","83025"
"2021","177-OREGON STATE LOTTERY","Outdoor Media","69892.54","POLLINATE, INC.","OR","84070"
"2021","177-OREGON STATE LOTTERY","Gasoline","7922.91","DEPT OF ADMIN SERVICES ENTERPRISE ASSET MANAGEMENT","OR","81030"
"2021","177-OREGON STATE LOTTERY","Outdoor Media","432328.00","OUTFRONT MEDIA","NJ","84070"
"2021","177-OREGON STATE LOTTERY","Outdoor Media","538386.28","MEADOW OUTDOOR ADVERTISING","OR","84070"
"2021","177-OREGON STATE LOTTERY","Computer Software - Non-Gaming","1927195.00","MCA CONNECT, LLC","CO","19050"
"2021","177-OREGON STATE LOTTERY","Gasoline","352.81","DEPT OF TRANSPORTATION","OR","81030"
"2021","177-OREGON STATE LOTTERY","Outdoor Media","2200.00","CARLSON SIGN CO, INC.","OR","84070"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","159.95","WEBSTER, HENRY","OR","83030"
"2021","177-OREGON STATE LOTTERY","In-State Travel","1512.50","HASKELL, CHRIS","OR","71010"
"2021","177-OREGON STATE LOTTERY","Gasoline","82.50","GUNDERSON, RON","OR","81030"
"2021","177-OREGON STATE LOTTERY","Central Gaming System","43320.25","LEXISNEXIS RISK DATA MANAGEMENT INC","GA","66020"
"2021","177-OREGON STATE LOTTERY","Shipping","1173.22","WALTER E. NELSON CO","OR","72010"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","170.00","PETTY CASH","OR","83030"
"2021","177-OREGON STATE LOTTERY","Gasoline","250546.52","PETROCARD INC","WA","81030"
"2021","177-OREGON STATE LOTTERY","Computer Hardware","27514645.00","IGT GLOBAL SOLUTIONS CORPORATION","OR","19020"
"2021","177-OREGON STATE LOTTERY","In-State Travel","213.50","GREEN, BEAU","OR","71010"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","175.00","MATTOX, JEREMY","OR","83030"
"2021","177-OREGON STATE LOTTERY","Grounds Maintenance","2712.00","DALKE CONSTRUCTION CO, INC.","OR","80060"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","99.99","KINDEL, MARK","OR","83030"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","3326.00","IRS - IVES TRANSCRIPTS","WV","83030"
"2021","177-OREGON STATE LOTTERY","In-State Travel","1377.00","FLADWOOD, MICHAEL","OR","71010"
"2021","177-OREGON STATE LOTTERY","Grounds Maintenance","304.80","RIVER CITY ENVIRONMENTAL INC.","OR","80060"
