"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Raspberry and Blackberry Commission, Oregon","ORBC Regular Meeting & Committee","ORBC Meeting","2020-03-24T10:30:00.000","2020-03-24T15:00:00.000","Conference Call - contact office for dialing info"," Tualatin","OR","9:15 am Change of Administrator
9:45 am Budget Committee
10:30 am Regular Meeting","","Philip Gutt","","berries@oregon-berries.com",,"","","","","",,"","",""
"Raspberry and Blackberry Commission, Oregon","ORBC Regular Meeting","ORBC Meeting","2015-09-17T12:00:00.000","2015-09-17T16:00:00.000","TBA"," Tigard","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","OSC Research Committee Meeting","ORBC Meeting","2012-09-18T15:00:00.000","2012-09-12T16:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Regular Meeting & Committee","ORBC Meeting","2020-01-15T10:30:00.000","2020-01-15T14:30:00.000","Hayden’s Lakefront Grill 8187 SW Tualatin-Sherwood Rd, Tualatin, OR"," Tualatin","OR","9.15 Change of Administrator
10.00 Research Committee
10.30 Regular Meetingg",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Promotion Committee Meeting","ORBC Meeting","2012-01-11T14:00:00.000","2012-01-11T15:30:00.000","GoTo Conference Call"," Aurora","OR","Public computer access will be available at Langdon Farms Golf Club/Grill Restaurant, 24377 NE Airport Road, Aurora, OR. 

For personal computer access:
https://www3.gotomeeting.com/join/767115998

Use your microphone and speakers (VoIP) - a headset is recommended. Or, call in using your telephone.

Dial +1 (805)309-0016
Access Code: 767-115-998
Audio PIN: Shown after joining the meeting

Meeting ID: 767-115-998",,"Philip GÌ_tt",,"philip@oregon-berries.com","https://www3.gotomeeting.com/join/767115998",,,,,,"true","(805)309-0016","767-115-998",
"Raspberry and Blackberry Commission, Oregon","ORBC Regular & Committee Meetings","ORBC Meeting","2013-09-17T16:30:00.000",,"Langdon Farms Golf Club"," Aurora","OR","Legislative/Labor/Education Committee 4:30 pm Research 4:50 pm Promotion 5:10 pm Budget 5:30 pm Regular Meeting 6:00 pm",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Promotion Committee","ORBC Meeting","2013-04-23T09:00:00.000",,"Conference Call"," Corvallis","OR","Conference Call GoTo Meeting

https://global.gotomeeting.com/join/813700189

2.  Use your microphone and speakers (VoIP) - a headset is recommended. Or, call in using your telephone.

Dial +1 (786) 358-5420
Access Code: 813-700-189
Audio PIN: Shown after joining the meeting

Meeting ID: 813-700-189",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","OSC Regular Commission Meeting","ORBC Meeting","2012-10-25T17:30:00.000","2012-10-25T20:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Regular & Committee Meetings","ORBC Meeting","2014-02-13T09:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR","Committees
9:00 - 10:00 Promotion Committee
10:00 - 10:20 Legislative/Labor/Education Committee
10:20 - 10:40 Communications and Product Safety Committee
10:40 - 11:00 Research Committee
11:00 - 12:00 Budget Committee

12:00 Regular Commission Meeting",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","OSC Research Committee Meeting","ORBC Meeting","2012-10-25T16:30:00.000","2012-10-25T17:30:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Regular Commission Meeting","ORBC Meeting","2012-09-18T17:30:00.000","2012-09-18T20:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Budget Committee Meeting","ORBC Meeting","2012-03-16T09:00:00.000","2012-03-16T10:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Committee Meetings","ORBC Meeting","2013-03-13T09:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR","Education/Legislative/Labor Committee: 9:00 am
Research Committee: 9:20 am
Promotion Committee: 9:40 am
Budget Committee: 10:00 am",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Regular & Committee Meetings","ORBC Meeting","2014-10-15T12:00:00.000",,"TBA"," Aurora","OR","Committee meeting times:

10:15 Legislative/Labor/Education Committee
10:45 Communications and Product Safety Committee
11:00 Budget Committee
11:30 Research Committee
12:00 Regular Meeting",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Planning Meeting - Promotion","ORBC Meeting","2015-09-09T10:00:00.000","2015-09-09T04:00:00.000"," Schedeen Farms 17835 Tickle Creek Rd. Boring, OR 97009","Boring","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Committees & Regular Meeting","ORBC Meeting","2016-02-19T16:00:00.000","2016-02-19T20:00:00.000","Hayden’s Lakefront Grill 8187 SW Tualatin-Sherwood Rd."," Tualatin","OR","1.00 Promotion Committee
1.30 Legislative/Labor/Education Committee
2.00 Communications and Product Safety Committee
2.30 Research Committee
3.00 Budget Committee
4.00 Regular Meeting",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Committees & Regular Meeting","ORBC Meeting","2016-01-20T11:00:00.000","2016-01-20T14:00:00.000","Hayden’s Lakefront Grill 8187 SW Tualatin-Sherwood Rd."," Tualatin","OR","9.00 Promotion
9.30 Legislative/Labor/Education Committee
9.50 Communications and Product Safety Committee
10.10 Research Committee
10.30 Budget Committee
11.00 Regular Meeting
",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Regular & Committee Meetings","ORBC Meeting","2014-01-14T09:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR","9.00 Promotion Committee
9.30 Legislative/Labor/Education Committee
9.45 Communications and Product Safety Committee
10.00 Research Committee
10.15 Budget Committee",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Planning Meeting - Research","ORBC Meeting","2015-09-14T10:00:00.000","2015-09-14T16:00:00.000","Schedeen Farms 17835 Tickle Creek Rd. Boring, OR 97009","Boring","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Budget Committee Meeting","ORBC Meeting","2012-04-18T08:00:00.000","2012-04-18T09:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Research & Budget Committees Meeting","ORBC Meeting","2013-02-08T11:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR","Research Committee 11 am
Budget Committee Noon",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Promotion Committee Meeting","ORBC Meeting","2012-03-15T14:00:00.000","2012-03-15T16:00:00.000","GoTo Conference Call"," Corvallis","OR","Please join the promotion committee for the March meeting, scheduled for Thursday -  March 15th at 2pm.   

A public computer will be available at the Starbucks at 4437 Southeast 39th Avenue, Portland, OR.  

Please join this call to discuss the following topics:

Promotional additions to the 2011-2012 year (the current year)
2012-2013 new promotional project ideas - confirm projects and budgets
2012 Oregon Berry Festival Update
Promotion Update for March 16th full ORBC meeting

To join the meeting follow the instructions below.  

1.  Click on the following link to access the GoToMeeting.com site.

https://www4.gotomeeting.com/join/896785055

2.  Use your microphone and speakers (VoIP) - a headset is recommended. Or, call in using your telephone.

Dial +1 (805) 309-0011
Access Code: 896-785-055",,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Promotion Committee","ORBC Meeting","2014-01-28T00:00:00.000",,"Food Innovation Center"," Portland","OR","ORBC Promotion Long Term Strategic Planning Meeting
Food Innovation Center
1207 NW Naito Pkwy, Portland, OR 97209
January 28, 2014  11:00 am - 3:00 pm",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Promotion Committee Meeting","ORBC Meeting","2012-09-18T16:00:00.000","2012-09-18T17:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Promotion Committee Meeting","ORBC Meeting","2012-10-25T16:30:00.000","2012-10-25T17:30:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Promotion & Leg/Ed Committees Meeting","ORBC Meeting","2013-02-06T10:00:00.000",,"282 NW Macleay Blvd. Portland, OR"," Portland","OR","10am Promotion Committee 
1pm Education/Legislative/Labor Committee

Location 282 NW Macleay Blvd  Portland OR
Please RSVP for lunch: janiehibler@comcast.net

Call In Information:
1) Dial the toll free number 1-866-779-0773
2) You will hear ""Welcome to Genesys meeting center…....""
3) Dial the meeting number starting and ending with * :   *7584043*
4) You will hear ""Please wait for entry into conference"".

If you have any difficulties with the call, dial *10* when in the Genesys center",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon","ORBC Regular Commission Meeting","ORBC Meeting","2012-01-24T09:00:00.000","2012-01-24T12:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"Philip GÌ_tt","541-758-4043","philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Annual Growers Mtg","OSC Meeting","2020-02-12T08:30:00.000","2020-02-12T14:00:00.000","NWREC 15210 NE Miley Road, Aurora, OR"," Aurora","OR","","","Julie Hoffman","503-274-5458","StrawberryCommission@gmail.com",," ()"," ()","","","",,"",""," ()"
"Strawberry Commission, Oregon","OSC Regular Mtg and Committee Mtg","OSC Meeting","2018-01-23T12:00:00.000","2018-01-23T15:00:00.000","McMenamins Restaurant - 310 NE Evans St, McMinnville, OR"," McMinnville","OR","Budget Meeting 11:30 am
Regular Meeting Noon",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Promotion Mtg","OSC Meeting","2018-10-23T11:00:00.000","2018-10-23T13:00:00.000","McMenamins Wilsonville 30340 S.W. Boones Ferry Rd., Wilsonville, OR 97070"," Wilsonville","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular & Committee Mtg","OSC Meeting","2019-03-14T00:00:00.000","2019-03-14T03:00:00.000","McMenamins Restaurant - 310 NE Evans St, McMinnville, OR"," McMinnville","OR","11.00 Research
11.15 Budget",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Commission Meeting","OSC Meeting","2013-04-16T18:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Research Committee Meeting","OSC Meeting","2013-10-29T17:45:00.000",,"Langdon Farms Golf Club"," Aurora","OR","Set Research Prioities",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular & Committee Mtg and Budget Hearing","OSC Meeting","2019-05-09T16:00:00.000","2019-05-09T21:00:00.000","McMenamins Restaurant - 310 NE Evans St, McMinnville, OR"," McMinnville","OR","4.00 pm Open Regular Meeting 
4.00 pm Executive Session - ORS 192.660 (2)(f) Exempt Public Records.
5.00 pm Budget Committee
6.00 Budget Hearing
https://oregon-strawberries.org/commission/",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Meeting","OSC Meeting","2020-01-08T12:00:00.000","2020-01-08T15:00:00.000","McMenamins Restaurant - 310 NE Evans St,","McMinnvile","OR",,,"Dana Branson","503-274-5458","oregonstrawberries@gmail.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Mtg and Committee Mtg","OSC Meeting","2017-11-09T11:30:00.000","2017-11-09T15:00:00.000","McMenamins Restaurant - 310 NE Evans St, McMinnville, OR"," McMinnville","OR","Research 11:30 am
Regular Mtg noon",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Meeting","OSC Meeting","2019-10-30T12:00:00.000","2019-10-30T15:30:00.000","McMenamins Restaurant - 310 NE Evans St, McMinnville, OR"," McMinnville","OR",,,"Dana Branson",,"oregonstrawberries@gmail.com",,,,,,,,,,
"Strawberry Commission, Oregon","Potential Market for Fresh Strawberries","OSC Meeting","2014-01-29T13:00:00.000",,"Portland Expo Center • Room D202-203"," Portland","OR","The Potential Market for Fresh Strawberries
Wednesday, January 29th, 2014 •  1:00-5:00 pm
 
Sponsored by the Oregon Strawberry Commission
Admittance to this event is free
Northwest Agricultural Show • Portland Expo Center • Room D202-203
2060 N. Marine Dr. • Portland, OR
Downloadable Agenda

Workshop Overview: Oregon strawberries have always been known for their exceptional flavor. Historically they have been grown primarily for the processed market and Oregon harvested 19,000 acres of strawberries in 1957. Since then, acreage has steadily declined due to competition from other growing areas - there were 2,000 acres in 2012 with 80% destined to processed markets. However, recently there has been an increase in market demand for local, fresh, Oregon-grown strawberries and currently, there are not enough fresh acres harvested to fill demand. This is the first of two workshops the Oregon Strawberry Commission is sponsoring to introduce growers to Fresh Strawberry Market opportunities. Speakers will include growers, buyers, and researchers who will discuss fresh market strawberry varieties, the differences between processed and fresh production, harvest methods, and how to find opportunities for fresh market strawberry sales. Whether you already grow for the processed strawberry market, or don’t yet grow strawberries, you can benefit from learning about the potential market opportunities for growing fresh Oregon strawberries.
 
1:00-1:15  Sign-in
 
1:15-1:20  Welcome: Matt Unger, Oregon Strawberry Commission
 
1:20-1:50  Introduction and audience response survey: Tom Peerbolt and staff, Peerbolt Crop Management
 
1:50-2:20  The present state of the Oregon fresh strawberry market: Chad Finn, Research Geneticist, USDA-Agricultural Research Service
 
2:20-3:00  Question and answer panel—Stories from fresh strawberry growers: Unger Farms (Matt Unger), Grandpa's Fresh Market (Mike Christensen), Schedeen's (Julie or Tony Schedeen) and others TBA
 
3:00-3:15  Afternoon break
 
3:15-3:45  Question and answer panel—Interest from potential buyers: New Seasons Market (Chris Harris), Market of Choice (Gene Versteeg), Charlie's Produce (Jeremy Smith)
 
3:45-4:25  Fresh market equipment and supplies discussion: Market Supply and Distribution (John Barene), Fresh Pack Northwest (Jan Clark), Ernst Irrigation (Matt Corcoran), Unger Designs (Brian Unger), and GK Machine (Jim Wolf)
 
4:25-4:35  Future resources—Enterprise budget and Workshop 2: Peerbolt Crop Management, Oregon State University Department of Applied Economics (Clark Seavert and Cora Wahl)
 
4:35-5:00  Audience response survey and questions from audience: Peerbolt Crop Management

Attendance is free, but please RSVP by January 24th so we have enough handouts. Contact Peerbolt Crop Management by email, lora@peerbolt.com, or phone 503-289-7287 to RSVP.

This workshop is made possible, in part, by a Specialty Crops Block Grant from the USDA-AMS and ODA.
",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC conference call","OSC Meeting","2017-07-20T12:00:00.000","2017-07-20T13:00:00.000","Conference Call"," Corvallis","OR","Contact the administrative office for dialing instructions.",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Conference Call","OSC Meeting","2015-06-24T12:00:00.000","2015-06-24T13:00:00.000","Conference Call"," Corvallis","OR","Please contact the commission office for conference call dialing instructions.",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Annual Growers Meeting","OSC Meeting","2013-02-20T08:00:00.000",,"North Willamette Research & Extension Center"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular and Committee Meeting","OSC Meeting","2016-01-11T00:00:00.000","2016-01-11T15:00:00.000","McMenamins Restaurant - 310 NE Evans St"," McMinnville","OR","10.30 Promotion
11.00 Research
11.30 Budget
12.00 Regular Meeting",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Budget Hearing & Commission Meeting","OSC Meeting","2014-05-08T18:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Commission Meeting & Budget Hearing","OSC Meeting","2012-05-03T17:30:00.000","2012-05-03T07:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Conference Call","OSC Meeting","2019-07-19T12:00:00.000","2019-07-19T12:30:00.000","Conference Call"," Portland","OR","Conference Call to set the average price of strawberries",,"Dana Branson",,"oregonstrawberries@gmail.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Promotion Committee Meeting","OSC Meeting","2012-03-20T11:00:00.000","2012-03-20T12:00:00.000","Roths West"," Salem","OR","The time for this meeting has changed to 11 am.",,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Annual Growers Mtg","OSC Meeting","2019-02-13T08:30:00.000","2019-02-13T14:00:00.000","NWREC 15210 NE Miley Road Aurora, OR"," Aurora","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Annual Growers Meeting","OSC Meeting","2016-02-18T09:00:00.000","2016-02-18T15:00:00.000","North Willamette Research & Extension Center"," Aurora","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Meeting","OSC Meeting","2016-11-09T12:00:00.000","2016-11-09T15:00:00.000","McMenamins Restaurant - 310 NE Evans St, McMinnville, OR"," McMinnville","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Research Committee Meeting","OSC Meeting","2012-11-07T11:30:00.000","2012-11-07T12:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Conference Call","OSC Meeting","2014-06-27T12:00:00.000",,"Conference Call"," Corvallis","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Commission Meeting","OSC Meeting","2012-11-07T12:00:00.000","2012-11-07T15:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Commission Meeting","OSC Meeting","2012-03-20T12:00:00.000","2012-03-20T15:00:00.000","Roths West"," Salem","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Annual Growers Meeting","OSC Meeting","2012-02-28T08:30:00.000","2012-02-28T14:00:00.000","North Willamette Research & Extension Center"," Aurora","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Meeting","OSC Meeting","2014-09-24T18:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Meeting","OSC Meeting","2015-09-23T18:00:00.000","2015-09-23T21:00:00.000","McMenamins Restaurant - 310 NE Evans St"," McMinnville","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Commission Meeting","OSC Meeting","2013-02-05T12:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Commission Meeting","OSC Meeting","2013-09-24T18:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Budget Committee Meeting","OSC Meeting","2012-05-03T17:00:00.000","2012-05-03T17:30:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Annual Meeting","OSC Meeting","2017-02-15T09:00:00.000","2017-02-15T14:00:00.000","North Willamette Research and Extension Center"," Aurora","OR","http://us5.campaign-archive2.com/?u=81671aff1a1d8f89fc6a4d16d&id=8412c0b678&e=f265543813",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular and Committee Meeting","OSC Meeting","2016-02-24T12:00:00.000","2016-02-24T15:00:00.000","McMenamins Restaurant - 310 NE Evans St"," McMinnville","OR","Committee Meetings Prior to the Regular Meeting
10.00 Promotion
11.00 Research
11.30 Budget",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Budget Committee Meeting","OSC Meeting","2013-04-16T17:30:00.000",,"Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Meeting","OSC Meeting","2019-09-25T18:00:00.000","2019-09-25T20:30:00.000","McMenamins Restaurant - 310 NE Evans St, McMinnville, OR"," McMinnville","OR",,,"Dana Branson",,"osweetcherry@gmail.com",,,,,,,,,,
"Strawberry Commission, Oregon","2012 Strawberry Breeding Selections Evaluation","OSC Meeting","2012-12-19T10:00:00.000",,"OSU Wiegand Hall"," Corvallis","OR","Colleagues - We are having the research evaluations of the USDA-ARS/OSU berry breeding selections in the upcoming weeks.  We are not looking to invite everyone in the world, but we are looking for anyone who knows berries and knows what the industry needs.  There will be two evaluation days:

Blackberries, Raspberries and Black Raspberries will be evaluated on Monday, December 10, starting at 10 am.

Strawberries and Blueberries will be evaluated on Wednesday, December 19, starting at 10 am.

You will be expected to evaluate over 100 IQF selections and cultivars.  We will be evaluating ALL the selections and varieties from the 2011 season, many from several harvest dates.  Results from this evaluation will be used to determine which cultivars and selections will be discarded and which will continue on in the breeding program. We will also decide which selections will be displayed at the Commission research meetings and at the Northwest Food Processors meeting.

The evaluation will be held in the OSU Food Science Department, Wiegand Hall, at the corner of 30th and Campus Way in Corvallis.  For those coming from I-5, take the Highway 34/Corvallis exit.  Head west on 34.  As you approach Corvallis, DO NOT TURN LEFT AT THE LIGHT to follow 34 toward the Coast.  Continue straight ahead and cross the river on the Harrison St. bridge.  Follow Harrison straight ahead to 30th St.  Turn left on 30th.  Continue 5 blocks; turn right on Campus Way.  The Food Science building will be on your right but turn left and park in the STUDENT PARKING section of the Crop Science lot.  It’s free!  

Chad will again be buying pizza for lunch.  No you can’t just come for lunch.

Questions?  Call me or email me.  See you here.

Thanks,
Brian Yorgey
brian.yorgey@oregonstate.edu
(541) 737-6496
",,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Budget Committee Meeting","OSC Meeting","2012-01-18T11:00:00.000","2012-01-18T00:00:00.000","Roths West"," Salem","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Budget Hearing & Regular Meeting","OSC Meeting","2016-05-03T18:00:00.000","2016-05-03T21:00:00.000","McMenamins Restaurant - 310 NE Evans St"," McMinnville","OR",,,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Commission Meeting","OSC Meeting","2013-10-29T18:00:00.000",,"Langdon Farms Golf Club"," Aurora","OR",,,"philipgutt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Commission Meeting","OSC Meeting","2012-09-27T17:30:00.000","2012-09-27T20:00:00.000","Langdon Farms Golf Club"," Aurora","OR",,,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular Mtg, Budget Hearing and Committee Mtg","OSC Meeting","2018-05-02T18:00:00.000","2018-05-02T21:00:00.000","McMenamins Restaurant - 310 NE Evans St, McMinnville, OR"," McMinnville","OR","Budget Committee 5:30 pm",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Committees & Regular Meeting","OSC Meeting","2015-03-11T12:00:00.000","2015-03-11T16:00:00.000","TBA"," McMinnville","OR","10:30 Research
11:15 Budget
12:00 Regular Meeting",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Committee Mtg","OSC Meeting","2017-11-15T12:00:00.000","2017-11-15T13:30:00.000","McMenamins Wilsonville 30340 S.W. Boones Ferry Rd., Wilsonville, OR"," Wilsonville","OR","Promotion Committee",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Research Pre-Proposal Mtg","OSC Meeting","2016-10-28T13:00:00.000","2016-10-28T15:00:00.000","Oregon State University"," Corvallis","OR","Where: ALS 4009 (4th Floor Ag & Life Sciences Bldg @OSU)
Date: Friday, October 28th
Time: 1:00 pm to 3:00 pm

To attend by Conference Call:
Call: 541-737-8725 (note: it is not toll free)
PIN: 57654#

Full details: http://us5.campaign-archive2.com/?u=81671aff1a1d8f89fc6a4d16d&id=30d3cefb3d&e=f265543813",,"Philip Gutt",,"pnwa@comcast.net",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Regular & Committee Mtg","OSC Meeting","2019-01-22T12:00:00.000","2019-01-22T15:00:00.000","McMenamins Wilsonville 30340 S.W. Boones Ferry Rd., Wilsonville, OR 97070"," McMinnville","OR","Budget 11:30 am",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","OSC Budget Committee Meeting","OSC Meeting","2012-03-20T11:00:00.000","2012-03-20T12:00:00.000","Roths West"," Salem","OR","This meeting has been Cancelled.",,"Philip GÌ_tt",,"philip@oregon-berries.com",,,,,,,,,,
"Strawberry Commission, Oregon","Oregon Strawberry Special Meeting","OSC Meeting","2016-01-22T14:00:00.000","2016-01-22T15:30:00.000","Conference Call"," Corvallis","OR","Agenda:
Specialty Crop Block Grant Proposal for
   Website
   Social Media Plan

Location: Conference Call
Conference Call Instructions
1) Dial the toll free number 1-866-779-0774
2) You will hear ""Welcome to Genesys meeting center…....""
3) Dial the meeting number starting and ending with * :   *7584553*
4) You will hear ""Please wait for entry into conference"".

If you have any difficulties with the call, dial *10* when in the Genesys center
",,"Philip Gutt",,"berries@oregon-berries.com",,,,,,,,,,
