"fiscal_year","classification","salary","full_part_time","service_type","agency","agency_1"
"2021","OFFICIALS AND ADMINISTRATORS","143016","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","140604","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","135396","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","137628","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","176676","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","176676","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","126384","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","126384","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","99600","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","130404","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","68916","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","68916","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","OFFICIALS AND ADMINISTRATORS","124524","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","110256","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","60036","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","99540","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","109392","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","81552","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","104208","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","111036","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","137628","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","44964","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","44964","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","101064","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","131064","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","106920","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","64932","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","69768","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","110256","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","84840","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","56148","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","70692","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","64596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","70056","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","53352","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","70380","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","63660","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","70380","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","61596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","64128","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","50136","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","62208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","64596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","79596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","60216","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SKILLED CRAFT WORKER","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SKILLED CRAFT WORKER","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","34104","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","52980","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","72444","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROTECTIVE SERVICES WORKERS","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","95928","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","107472","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","107472","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","78720","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","75756","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","71088","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","88740","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","81552","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROTECTIVE SERVICES WORKERS","70752","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","67992","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","43836","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","64536","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","74928","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","88800","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","SERVICE/MAINTENANCE","55896","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","107472","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","78432","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","33186","PART-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66144","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","52908","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","69540","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","56544","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","60072","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","56760","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","67212","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","57120","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","44124","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","73896","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","65892","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","114192","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","140244","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","106248","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","63516","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","115968","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","99552","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","137628","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","110256","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","102360","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","112848","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","92892","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","ADMINISTRATIVE SUPPORT","54024","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","135396","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","80004","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","131064","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","137220","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","108216","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","144516","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2021","PROFESSIONALS","102084","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","68376","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","110256","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","67212","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","124452","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","59676","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","108216","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","137220","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","100896","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","131064","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","57120","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","176676","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","116796","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","111084","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","144516","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","56748","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","108228","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","44124","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","144564","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","33187","PART-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","65892","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","107472","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","87252","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","54024","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","99192","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","137628","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","87252","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","54024","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","53352","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","100896","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","143016","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","64068","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","111852","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","137628","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","64536","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","135396","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","57192","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
