"division","classification","position","title","_07_31_15","_08_31_15","_09_30_15","_10_31_15","_11_30_15","_12_31_15","_01_31_16","_02_29_16","_03_31_16","_04_30_16","_05_31_16","_06_30_16","_07_31_16","_08_31_16","_09_30_16","_10_31_16","_11_30_16","_12_31_16","_01_31_17","_02_28_17","_03_31_17","_04_30_17","_05_31_17","_06_30_17","total"
"Administration","Information Systems Specialist 5","4123408","PERS RETIREMENT","1172.03","1172.03","1172.03","1172.03","1172.03","1198.44","1198.44","1735.52","1198.44","1266.23","1198.44","1198.44","1250.59","1198.44","1198.44","1198.44","1219.30","1242.07","1231.41","1231.41","1231.41","1231.41","1231.41","1231.41","29549.84"
"Administration","Information Systems Specialist 5","4123408","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","78.00"
"Administration","Information Systems Specialist 5","4123408","REGULAR EMPLOYEES SALARY","6079.00","6079.00","6079.00","6079.00","6079.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","149696.00"
"Administration","Information Systems Specialist 7","49730141","SOCIAL SECURITY & MEDICARE","516.83","542.23","542.23",,,,,,,,,,,,,,,,,,,,,,"1601.29"
"Administration","Information Systems Specialist 5","4123408","SOCIAL SECURITY & MEDICARE","446.42","446.41","446.41","446.41","446.41","447.50","447.50","660.61","447.50","474.40","447.50","447.51","468.19","447.50","447.51","447.50","455.78","466.13","461.90","461.90","461.90","461.91","461.90","461.90","11108.60"
"Administration","Information Systems Specialist 5","4123408","WORKERS' BENEFIT FUND ASSESSMENT","2.41","2.01","2.51","2.91","2.12","2.26","2.26","3.47","2.48","2.58","2.69","2.84","2.33","2.31","2.26","2.74","2.53","2.16","2.48","2.38","1.27","1.81","2.01","1.94","56.76"
"Administration","Information Systems Specialist 5","4123408","Total","9599.38","9598.97","9599.47","9599.87","9556.53","9780.95","9780.95","13485.13","9781.17","10248.64","9781.38","9781.54","10140.54","9781.00","9780.96","9781.43","9925.03","10412.98","10339.81","10339.71","10338.60","10339.15","10339.34","10339.27","242451.80"
"Administration","Information Systems Specialist 5","4213416","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 5","4213416","DENTAL INSURANCE","80.83","80.83","80.83","80.83","80.83","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","72.12","72.12","72.12","72.12","72.12","72.12","72.12","1952.51"
"Archives","OPS & Policy Analyst 3","2108020","WORKERS' BENEFIT FUND ASSESSMENT","0.14",,,,,,,,,,,,,,,,,,,,,,,,"0.14"
"Administration","Information Systems Specialist 5","4213416","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 5","4213416","HEALTH INSURANCE","1009.23","1009.23","1009.23","1009.23","1009.23","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","875.16","875.16","875.16","875.16","875.16","875.16","875.16","23744.67"
"Administration","Information Systems Specialist 5","4213416","PERS PENSION OBLIGATION BOND PAYMENT","407.29","407.29","407.29","407.29","364.74","372.96","372.96","372.96","372.96","372.96","372.96","372.96","372.96","372.96","372.96","372.96","372.96","383.22","383.22","383.22","383.22","383.22","383.22","383.22","9151.96"
"Administration","Information Systems Specialist 5","4213416","PERS RETIREMENT","1172.03","1172.03","1172.03","1172.03","1172.03","1198.44","1198.44","1198.44","1198.44","1198.44","1198.44","1198.44","1198.44","1198.44","1198.44","1198.44","1198.44","1231.41","1231.41","1231.41","1231.41","1231.41","1231.41","1231.41","28861.30"
"Administration","Information Systems Specialist 5","4213416","REGULAR EMPLOYEES SALARY","6079.00","6079.00","6079.00","6079.00","6079.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6216.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","149696.00"
"Administration","Information Systems Specialist 5","4213416","SOCIAL SECURITY & MEDICARE","456.75","456.75","456.75","456.75","456.75","467.06","467.04","467.06","467.04","467.06","467.05","467.05","467.05","467.06","467.05","467.05","467.05","480.64","480.66","480.64","480.65","480.65","480.65","480.64","11252.90"
"Administration","Information Systems Specialist 5","4213416","WORKERS' BENEFIT FUND ASSESSMENT","2.30","1.97","2.24","2.30","2.23","2.20","2.22","2.04","2.53","2.15","1.60","1.92","2.35","1.87","2.03","2.38","2.02","1.63","2.17","1.70","1.72","1.72","1.83","1.38","48.50"
"Administration","Information Systems Specialist 5","4213416","Total","9210.30","9209.97","9210.24","9210.30","9167.68","9394.19","9394.19","9394.03","9394.50","9394.14","9393.58","9393.90","9394.33","9393.86","9394.01","9394.36","9394.00","9434.05","9434.61","9434.12","9434.15","9434.15","9434.26","9433.80","224776.72"
"Administration","Information Systems Specialist 6","4973016","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","23.56"
"Administration","Information Systems Specialist 6","4973016","DENTAL INSURANCE","75.62","75.62","75.62","75.62","75.62","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","61.15","61.15","61.15","61.15","61.15","61.15","61.15","1741.19"
"Administration","Information Systems Specialist 6","4973016","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 6","4973016","HEALTH INSURANCE","918.90","918.90","918.90","918.90","918.90","999.19","999.19","999.19","999.19","999.19","999.19","999.19","999.19","999.19","999.19","999.19","999.19","808.08","808.08","808.08","808.08","808.08","808.08","808.08","22241.34"
"Administration","Information Systems Specialist 6","4973016","OVERTIME PAYMENTS",,,,,,,,,,,,,,,"110.46",,,,,,,,,"237.12","347.58"
"Administration","Information Systems Specialist 6","4973016","PERS PENSION OBLIGATION BOND PAYMENT","379.42","379.42","379.42","379.42","339.78","364.77","364.77","364.77","364.77","364.77","364.77","368.66","381.91","381.91","388.53","381.91","381.91","392.43","392.43","392.43","392.43","392.43","392.43","396.65","9082.14"
"Administration","Information Systems Specialist 6","4973016","PERS RETIREMENT","753.75","753.75","753.75","753.75","753.75","809.18","809.18","809.18","809.18","809.18","809.18","817.82","847.20","847.20","861.89","847.20","847.20","870.54","870.54","870.54","870.54","870.54","870.54","879.90","19795.48"
"Administration","Information Systems Specialist 6","4973016","REGULAR EMPLOYEES SALARY","5663.00","5663.00","5663.00","5663.00","5663.00","5790.00","5790.00","5790.00","5790.00","5790.00","5790.00","5851.82","6062.00","6062.00","6062.00","6062.00","6062.00","6229.00","6229.00","6229.00","6229.00","6229.00","6229.00","6296.04","142886.86"
"Administration","Information Systems Specialist 6","4973016","SOCIAL SECURITY & MEDICARE","425.59","425.57","425.58","425.57","425.59","460.62","460.61","460.62","460.61","460.61","460.62","465.58","482.46","482.47","490.91","482.46","482.46","496.04","496.04","496.03","496.04","496.04","496.04","519.56","11273.72"
"Administration","Public Affairs Specialist 2","49730111","REGULAR EMPLOYEES SALARY","5277.00","5277.00","5276.99",,,,,,,,,,,,,,,,,,,,,,"15830.99"
"Administration","Information Systems Specialist 6","4973016","WORK OUT OF CLASS & LEADWORK",,,,,,"289.50","289.50","289.50","289.50","289.50","289.50","292.59","303.10","303.10","303.10","303.10","303.10","311.45","311.45","311.45","311.45","311.45","311.45","314.80","5728.59"
"Administration","Information Systems Specialist 6","4973016","WORKERS' BENEFIT FUND ASSESSMENT","2.26","2.51","2.45","2.67","1.87","2.38","2.39","2.58","2.89","2.58","2.57","2.52","2.27","2.70","2.51","2.47","2.40","2.23","2.35","2.27","2.96","1.68","1.97","1.96","57.44"
"Administration","Information Systems Specialist 6","4973016","Total","8221.41","8221.64","8221.59","8221.80","8181.38","8796.47","8796.47","8796.67","8796.97","8796.66","8796.66","8879.01","9158.96","9159.40","9299.42","9159.16","9159.09","9173.83","9173.95","9173.86","9174.56","9173.28","9173.57","9518.17","213223.98"
"Administration","Information Systems Specialist 7","0003902","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","23.14"
"Administration","Information Systems Specialist 7","0003902","DENTAL INSURANCE","114.51","114.51","114.51","114.51","114.51","115.57","115.57","115.57","115.57","115.57","115.57","86.96","86.96","110.90","110.90","110.90","110.90","127.01","127.01","127.01","127.01","127.01","127.01","127.01","2772.56"
"Administration","Information Systems Specialist 7","0003902","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 7","0003902","HEALTH INSURANCE","1232.18","1232.18","1232.18","1232.18","1232.18","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1042.83","1042.83","1435.21","1435.21","1435.21","1435.21","1750.33","1750.33","1750.33","1750.33","1750.33","1750.33","1750.33","34030.47"
"Administration","Information Systems Specialist 4","0003902","OVERTIME PAYMENTS",,,,,,,,,,,,"78.00",,,,,,,"322.91","299.85",,,,"14.04","714.80"
"Administration","Information Systems Specialist 7","0003902","PERS PENSION OBLIGATION BOND PAYMENT","460.56","460.56","460.56","460.56","412.44","421.74","421.74","421.74","421.74","441.42","441.42",,,"310.26","310.26","310.26","310.26","318.78","338.15","336.77","318.78","318.78","318.78","394.32","8409.88"
"Administration","Information Systems Specialist 7","0003902","PERS RETIREMENT","1325.31","1325.31","1325.31","1325.31","1325.31","1355.19","1355.19","1355.19","1355.19","1418.43","1418.43",,,"688.26","688.26","688.26","688.26","707.16","750.13","747.07","707.16","707.16","707.16","918.42","22881.47"
"Administration","Information Systems Specialist 7","0003902","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25",,,,,,,,,,,,,,"35.75"
"Administration","Information Systems Specialist 7","0003902","REGULAR EMPLOYEES SALARY","6874.00","6874.00","6874.00","6874.00","6874.00","7029.00","7029.00","7029.00","7029.00","7357.00","7357.00","4506.00","4506.00","5171.00","5171.00","5171.00","5171.00","5313.00","5313.00","5313.00","5313.00","5313.00","5313.00","6558.00","145332.00"
"Administration","Information Systems Specialist 7","0003902","SOCIAL SECURITY & MEDICARE","512.74","512.72","512.72","512.74","512.72","526.68","526.68","526.68","526.68","551.78","551.76","346.11","340.16","389.36","389.35","389.35","389.36","401.01","425.71","423.94","401.01","401.02","401.01","497.32","10968.61"
"Administration","Information Systems Specialist 7","0003902","WORKERS' BENEFIT FUND ASSESSMENT","1.89","2.43","2.36","3.03","2.40","3.00","2.60","2.87","2.55","2.58","2.29","2.89","2.75","2.84","2.67","2.40","1.69","2.32","2.65","2.37","2.31","1.72","2.08","1.96","58.65"
"Administration","Information Systems Specialist 7","0003902","Total","10527.33","10527.85","10527.78","10528.47","10479.70","10755.80","10755.40","10755.67","10755.35","11191.40","11191.09","6065.66","5981.57","8110.70","8110.52","8110.25","8109.55","8622.48","9032.76","9003.21","8622.47","8621.89","8622.24","10264.27","225273.41"
"Administration","Information Systems Specialist 7","0003904","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 7","0003904","DENTAL INSURANCE","94.14","94.14","94.14","94.14","94.14","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","88.91","88.91","88.91","88.91","88.91","88.91","88.91","2210.27"
"Administration","Information Systems Specialist 7","0003904","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 7","0003904","HEALTH INSURANCE","1160.53","1160.53","1160.53","1160.53","1160.53","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1225.23","1225.23","1225.23","1225.23","1225.23","1225.23","1225.23","28836.62"
"Administration","Information Systems Specialist 7","0003904","PERS PENSION OBLIGATION BOND PAYMENT","482.07","459.82","482.07","482.07","431.70","441.42","441.42","441.42","441.42","441.42","441.42","400.67","441.42","376.65","423.64","340.10","441.42","453.54","453.54","453.54","451.40","453.54","453.54","453.54","10582.79"
"Administration","Information Systems Specialist 7","0003904","PERS RETIREMENT","1387.20","1323.18","1387.20","1387.20","1387.20","1418.43","1418.43","1418.43","1418.43","1418.43","1418.43","1287.48","1418.43","1210.29","1361.29","1092.86","1418.43","1457.38","1457.38","1457.38","1450.49","1457.38","1457.38","1457.38","33366.11"
"Administration","Information Systems Specialist 7","0003904","REGULAR EMPLOYEES SALARY","7195.00","6862.92","7195.00","7195.00","7195.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","6677.80","7357.00","6277.44","7060.63","5668.39","7357.00","7559.00","7559.00","7559.00","7523.26","7559.00","7559.00","7559.00","173060.44"
"Administration","Information Systems Specialist 7","1503008","PERS RETIREMENT",,,,"834.80","834.80","853.57","853.57","853.57","853.57","853.57","853.57","853.57","853.57","853.57","884.53","893.63","893.63","918.26","918.26","918.26","918.26","918.26","918.26","918.26","18451.34"
"Administration","Information Systems Specialist 7","0003904","SOCIAL SECURITY & MEDICARE","541.51","516.10","541.52","541.51","541.51","553.74","553.72","553.74","553.72","553.74","553.72","501.78","553.73","471.14","531.06","424.56","553.72","569.12","569.11","569.13","566.38","569.11","569.12","569.13","13021.62"
"Administration","Information Systems Specialist 7","0003904","WORKERS' BENEFIT FUND ASSESSMENT","2.38","1.45","2.76","2.67","1.55","2.58","2.22","2.24","2.72","2.62","2.54","2.33","1.78","2.30","2.42","1.86","2.31","2.28","2.35","2.15","2.74","1.74","1.95","1.71","53.65"
"Administration","Information Systems Specialist 7","0003904","Total","10865.70","10421.01","10866.09","10865.99","10814.50","11073.92","11073.54","11073.58","11074.04","11073.96","11073.86","10170.81","11073.11","9638.57","10679.79","8828.52","11073.63","11358.33","11358.39","11358.21","11311.28","11357.78","11358.00","11357.77","261200.38"
"Administration","Information Systems Specialist 7","0003905","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92",,,,,,,,,,,,,,,,,,,,,,"5.76"
"Administration","Information Systems Specialist 7","0003905","PERS PENSION OBLIGATION BOND PAYMENT","175.72","363.04","340.71",,,,,,,,,,,,,,,,,,,,,,"879.47"
"Administration","Information Systems Specialist 7","0003905","PERS RETIREMENT","505.65","1044.68","980.43",,,,,,,,,,,,,,,,,,,,,,"2530.76"
"Administration","Information Systems Specialist 7","0003905","REGULAR EMPLOYEES SALARY","2622.65","5418.45","5085.25",,,,,,,,,,,,,,,,,,,,,,"13126.35"
"Administration","Information Systems Specialist 7","0003905","SOCIAL SECURITY & MEDICARE","200.63","414.52","389.02",,,,,,,,,,,,,,,,,,,,,,"1004.17"
"Administration","Information Systems Specialist 7","0003905","WORKERS' BENEFIT FUND ASSESSMENT","1.52","2.45","2.31",,,,,,,,,,,,,,,,,,,,,,"6.28"
"Administration","Information Systems Specialist 7","0003905","Total","3508.09","7245.06","6799.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17552.79"
"Administration","Information Systems Specialist 7","1503006","BASIC LIFE INSURANCE - $5.000",,,,"0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,"18.77"
"Administration","Information Systems Specialist 7","1503006","DENTAL INSURANCE",,,,"83.57","83.57","84.34","84.34","84.34","101.76","101.76","101.76","101.76","101.76","101.76","101.76","101.76","101.76","122.16","122.16","122.16","122.16","122.16",,,"1946.80"
"Administration","Information Systems Specialist 7","1503006","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92",,"38.40"
"Administration","Information Systems Specialist 7","1503006","HEALTH INSURANCE",,,,"899.41","899.41","947.80","947.80","947.80","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1532.32","1532.32","1532.32","1532.32","1532.32",,,"23989.96"
"Administration","Information Systems Specialist 7","1503006","PERS PENSION OBLIGATION BOND PAYMENT",,,,"482.07","431.70","441.42","441.42","441.42",,,,,,,,"402.84","402.84","413.94","413.94","413.94","421.52","433.32","94.20",,"5234.57"
"Administration","Information Systems Specialist 7","1503006","REGULAR EMPLOYEES SALARY",,,,"7195.00","7195.00","7357.00","7357.00","16007.46","2335.30","6714.00","6714.00","6714.00","6714.00","6714.00","6714.00","6714.00","6714.00","6899.00","6899.00","6899.00","7025.39","7222.00","2716.76",,"138819.91"
"Administration","Information Systems Specialist 7","1503006","SOCIAL SECURITY & MEDICARE",,,,"549.43","549.43","563.35","563.35","1225.12","177.57","512.53","512.54","512.54","512.54","512.54","512.54","512.54","512.54","527.28","527.29","527.28","536.95","552.00","207.83",,"10607.19"
"Administration","Information Systems Specialist 7","1503006","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.99","2.29","2.38","2.55","2.04","1.09","2.86","2.86","2.99","2.67","2.92","3.17","2.87","2.58","1.09","2.72","2.38","2.07","1.64","0.48",,"46.64"
"Administration","Information Systems Specialist 7","1503006","Total","0.00","0.00","0.00","10173.01","10121.94","10378.42","10378.59","19690.31","3917.09","8632.52","8632.53","8632.66","8632.34","8632.59","8632.84","9929.01","9928.72","10416.96","10418.60","10418.25","10578.40","10827.60","3230.16","0.00","192202.54"
"Administration","Information Systems Specialist 7","1503008","BASIC LIFE INSURANCE - $5.000",,,,"0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","20.75"
"Administration","Information Systems Specialist 7","1503008","DENTAL INSURANCE",,,,"96.12","96.12","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","92.65","92.65","92.65","92.65","92.65","92.65","92.65","2005.03"
"Administration","Information Systems Specialist 7","1503008","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","40.32"
"Administration","Information Systems Specialist 7","1503008","HEALTH INSURANCE",,,,"1034.33","1034.33","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1072.63","1072.63","1072.63","1072.63","1072.63","1072.63","1072.63","22656.59"
"Administration","Information Systems Specialist 7","1503008","PERS PENSION OBLIGATION BOND PAYMENT",,,,"420.22","376.32","384.78","384.78","384.78","384.78","384.78","384.78","384.78","384.78","384.78","398.74","402.84","402.84","413.94","413.94","413.94","413.94","413.94","413.94","413.94","8361.56"
"Administration","Information Systems Specialist 7","49730141","REGULAR EMPLOYEES SALARY","6862.92","7195.00","7195.00",,,,,,,,,,,,,,,,,,,,,,"21252.92"
"Administration","Information Systems Specialist 7","1503008","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","61.75"
"Administration","Information Systems Specialist 7","1503008","REGULAR EMPLOYEES SALARY",,,,"6272.00","6272.00","6413.00","6413.00","6413.00","6413.00","6413.00","6413.00","6413.00","6413.00","6413.00","6645.59","6714.00","6714.00","6899.00","6899.00","6899.00","6899.00","6899.00","6899.00","6899.00","138627.59"
"Administration","Information Systems Specialist 7","1503008","SOCIAL SECURITY & MEDICARE",,,,"477.13","477.13","480.81","480.82","480.81","480.82","480.81","480.82","480.81","480.82","480.81","498.62","503.84","503.84","520.56","520.57","520.56","520.55","520.56","520.57","520.56","10431.82"
"Administration","Information Systems Specialist 7","1503008","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.87","2.34","2.77","1.92","2.31","3.04","2.04","2.66","2.79","2.58","2.85","2.04","2.76","2.43","2.53","2.26","2.36","2.65","1.56","1.87","2.02","50.65"
"Administration","Information Systems Specialist 7","1503008","Total","0.00","0.00","0.00","9140.36","9095.93","9328.07","9327.23","9327.61","9328.35","9327.34","9327.97","9328.09","9327.89","9328.15","9622.66","9710.21","9709.88","9925.73","9925.47","9925.56","9925.84","9924.76","9925.08","9925.22","200707.40"
"Administration","Information Systems Specialist 7","1503010","BASIC LIFE INSURANCE - $5.000",,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95",,"19.00"
"Administration","Information Systems Specialist 7","1503010","DENTAL INSURANCE",,,,"109.70","109.70","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","104.78","104.78","104.78","104.78","104.78","104.78",,"2149.84"
"Administration","Information Systems Specialist 7","1503010","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92",,"38.40"
"Administration","Information Systems Specialist 7","1503010","HEALTH INSURANCE",,,,"1352.23","1352.23","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1444.02","1444.02","1444.02","1444.02","1444.02","1444.02",,"28213.82"
"Administration","Information Systems Specialist 7","1503010","PERS PENSION OBLIGATION BOND PAYMENT",,,,"482.07","431.70","441.42","441.42","441.42","441.42","441.42","400.67","441.42","421.04","441.42","441.42","441.42","421.04","453.54","453.54","453.54","453.54","453.54","855.10",,"9252.10"
"Administration","Information Systems Specialist 7","1503010","PERS RETIREMENT",,,,"1387.20","1387.20","1418.43","1418.43","1418.43","1418.43","1418.43","1287.48","1418.43","1352.95","1418.43","1418.43","1418.43","1352.95","1457.38","1457.38","1457.38","1457.38","1457.38","2747.72",,"29568.27"
"Administration","Information Systems Specialist 7","1503010","REGULAR EMPLOYEES SALARY",,,,"7195.00","7195.00","7357.00","7357.00","7357.00","7357.00","7357.00","6677.80","7357.00","7017.40","7357.00","7357.00","7357.00","7017.40","7559.00","7559.00","7559.00","7559.00","7559.00","14251.62",,"153362.22"
"Administration","Information Systems Specialist 7","1503010","SOCIAL SECURITY & MEDICARE",,,,"542.24","542.23","554.43","554.41","554.43","554.43","554.41","502.47","554.42","528.44","554.43","554.42","554.42","528.45","568.39","568.39","568.39","568.40","568.38","1081.38",,"11556.96"
"Administration","Information Systems Specialist 7","1503010","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.67","2.70","2.96","1.97","2.48","2.81","2.72","1.49","2.65","2.17","2.96","2.53","2.38","2.01","1.70","2.65","2.31","2.92","1.49","0.86",,"46.43"
"Administration","Information Systems Specialist 7","1503010","Total","0.00","0.00","0.00","11073.98","11023.63","11289.36","11288.35","11288.88","11289.21","11289.10","10385.03","11289.04","10837.12","11289.36","11288.92","11288.77","10836.97","11591.68","11592.63","11592.29","11592.91","11591.46","20488.35","0.00","234207.04"
"Administration","Information Systems Specialist 7","1503011","BASIC LIFE INSURANCE - $5.000",,,,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","18.05"
"Administration","Information Systems Specialist 7","1503011","DENTAL INSURANCE",,,,,,"119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","144.26","144.26","144.26","144.26","144.26","144.26","144.26","2439.38"
"Administration","Information Systems Specialist 7","49730142","REGULAR EMPLOYEES SALARY","5989.00","5989.00","6207.69",,,,,,,,,,,,,,,,,,,,,,"18185.69"
"Administration","Information Systems Specialist 7","1503011","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","36.48"
"Administration","Information Systems Specialist 7","1503011","HEALTH INSURANCE",,,,,,"1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1696.94","1696.94","1696.94","1696.94","1696.94","1696.94","1696.94","29022.62"
"Administration","Information Systems Specialist 7","1503011","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,"305.70","305.70","305.70","305.70","305.70","326.18","328.86","328.86","328.86","328.86","328.86","328.86","3827.84"
"Administration","Information Systems Specialist 7","1503011","PERS RETIREMENT",,,,,,,,,,,,,"678.14","678.14","678.14","678.14","678.14","723.57","729.52","729.52","729.52","729.52","729.52","729.52","8491.39"
"Administration","Information Systems Specialist 7","1503011","REGULAR EMPLOYEES SALARY",,,,,,"4208.91","5095.00","5095.00","5095.00","4385.64","5062.87","5095.00","5095.00","5095.00","5095.00","5095.00","5095.00","5436.27","5481.00","5481.00","5481.00","5481.00","5481.00","5481.00","97834.69"
"Administration","Information Systems Specialist 7","1503011","SOCIAL SECURITY & MEDICARE",,,,,,"311.92","379.71","379.70","379.71","325.44","377.25","379.70","379.71","379.72","379.70","379.71","379.71","405.42","408.85","408.84","408.84","408.85","408.84","408.84","7290.46"
"Administration","Information Systems Specialist 7","1503011","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,"2.45","2.52","2.72","2.96","2.18","2.72","2.58","2.45","3.13","2.72","1.46","2.58","2.36","2.72","2.58","3.13","1.82","2.02","2.02","47.12"
"Administration","Information Systems Specialist 7","1503011","Total","0.00","0.00","0.00","0.00","0.00","6073.95","7027.90","7028.09","7028.34","6263.93","6993.51","7027.95","8011.67","8012.36","8011.93","8010.68","8011.80","8737.87","8795.02","8794.87","8795.42","8794.12","8794.31","8794.31","149008.03"
"Administration","Information Systems Specialist 7","1503014","BASIC LIFE INSURANCE - $5.000",,,,,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","17.10"
