"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_04_30_18","_05_31_18","_06_30_18","_07_31_18","_08_31_18","_09_31_18","_10_31_18","_11_30_18","_12_31_18","_01_31_19","feb2019","a3_31_2019","_4_30_2019","a05_31_19","_6_30_2019"
"Administration","Information Systems Specialist 5","0030405","STANDBY DUTY PAY",,,,,"16.05","21.40",,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","0030405","WORKERS' BENEFIT FUND ASSESSMENT","1.61","1.65","1.97","2.41","1.96","2.13","2.25","1.85","2.52","2.01","2.42","1.75","1.84","2.05","1.93","2.29","1.90","1.97","1.84","1.49","1.85","1.80","2.09","1.80"
"Administration","Information Systems Specialist 5","1503009","BASIC LIFE INSURANCE - $5.000",,,,,,"0.99","0.99",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","DENTAL INSURANCE",,,,,,"53.90","53.90",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,"2.14","2.14",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","HEALTH INSURANCE",,,,,,"648.96","648.96",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,"379.21","247.31",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","PERS RETIREMENT",,,,,,"1026.31","669.33",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","REGULAR EMPLOYEES SALARY",,,,,,"5825.00","3798.91",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","SOCIAL SECURITY & MEDICARE",,,,,,"463.71","302.89",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","WORK OUT OF CLASS & LEADWORK",,,,,,"291.25","189.95",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","1503009","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,"1.91","1.34",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 5","0009382","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 5","0009382","DENTAL INSURANCE","117.35","117.35","117.35","117.35","117.35","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","131.59","131.59","131.59","131.59","131.59","131.59","131.59"
"Administration","Information Systems Specialist 5","0009382","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 5","0009382","HEALTH INSURANCE","1750.33","1750.33","1750.33","1750.33","1750.33","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","2040.34","2040.34","2040.34","2040.34","2040.34","2040.34","2040.34"
"Administration","Information Systems Specialist 5","0009382","OVERTIME PAYMENTS",,,,,,,,,"248.76",,,"781.62","706.75","884.05","586.22",,,,"279.90",,"764.11","179.79","119.86","1333.45"
"Administration","Information Systems Specialist 5","0009382","PERS PENSION OBLIGATION BOND PAYMENT","383.22","383.22","383.22","383.22","395.99","395.99","395.99","395.99","411.42","395.99","395.99","448.42","449.16","457.08","436.31","399.96","399.96","399.96","417.32","428.23","475.61","439.38","435.67","510.90"
"Administration","Information Systems Specialist 5","0009382","PERS RETIREMENT","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1581.97","1522.66","1522.66","1724.25","1727.10","1757.55","1677.67","1537.92","1537.92","1537.92","1604.66","1232.21","1368.52","1264.28","1253.59","1747.80"
"Administration","Information Systems Specialist 5","0009382","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25",,,,,,,
"Administration","Information Systems Specialist 5","0009382","REGULAR EMPLOYEES SALARY","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6451.00","6451.00","6451.00","6451.00","6451.00","6451.00","6451.00","6451.00","6907.00","6907.00","6907.00","6907.00","6907.00"
"Administration","Information Systems Specialist 5","0009382","SOCIAL SECURITY & MEDICARE","461.90","461.90","461.90","461.91","461.90","456.16","456.16","456.17","479.01","459.99","459.97","524.68","525.59","535.35","509.73","464.88","464.89","480.91","502.34","515.80","574.26","529.55","524.98","617.81"
"Administration","Information Systems Specialist 5","0009382","STANDBY DUTY PAY",,,,,,,,,,,,,"86.80","37.20",,,,,,,,,,
"Administration","Information Systems Specialist 5","0009382","WORKERS' BENEFIT FUND ASSESSMENT","1.69","1.43","1.75","2.46","1.83","2.14","2.09","1.15","1.72","2.30","2.41","2.35","1.76","1.99","1.81","2.37","2.02","1.85","1.90","1.55","2.01","1.91","1.66","2.18"
"Administration","Information Systems Specialist 5","0007527","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 5","0007527","DENTAL INSURANCE","72.12","72.12","72.12","72.12","72.12","58.60","58.60","58.60","58.60","58.60","58.60","58.60","58.60","58.60","58.60","58.60","58.60","60.56","60.56","60.56","60.56","60.56","60.56","60.56"
"Administration","Information Systems Specialist 5","0007527","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 5","0007527","HEALTH INSURANCE","875.16","875.16","875.16","875.16","875.16","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","755.66","755.66","755.66","755.66","755.66","755.66","755.66"
"Administration","Information Systems Specialist 5","0007527","OVERTIME PAYMENTS",,,,,,,,,,,,"195.41",,,,,,,,,,,,
"Administration","Information Systems Specialist 5","0007527","PERS PENSION OBLIGATION BOND PAYMENT","383.22","383.22","383.22","383.22","395.99","395.99","395.99","395.99","395.99","395.99","395.99","412.08","399.96","399.96","399.96","399.96","399.96","399.96","399.96","428.23","428.23","428.23","428.23","428.23"
"Administration","Information Systems Specialist 5","0007527","PERS RETIREMENT","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1522.66","1584.50","1537.92","1537.92","1537.92","1537.92","1537.92","1537.92","1537.92","1232.21","1232.21","1232.21","1232.21","1464.97"
"Administration","Information Systems Specialist 5","0007527","REGULAR EMPLOYEES SALARY","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6387.00","6451.00","6451.00","6451.00","6451.00","6451.00","6451.00","6451.00","6451.00","6907.00","6907.00","6907.00","6907.00","6907.00"
"Administration","Information Systems Specialist 5","0007527","SOCIAL SECURITY & MEDICARE","480.66","480.64","480.65","480.65","480.65","481.80","481.80","481.81","481.81","481.80","481.80","501.65","486.70","486.70","486.70","486.70","486.70","486.58","486.57","521.46","521.46","521.46","521.47","521.46"
"Administration","Information Systems Specialist 5","0007527","WORKERS' BENEFIT FUND ASSESSMENT","1.51","1.66","2.04","2.39","1.85","1.56","1.37","2.04","2.51","1.98","2.33","2.01","1.75","1.42","2.07","2.17","2.11","1.93","1.50","1.59","1.56","1.88","1.65","1.72"
"Administration","Information Systems Specialist 6","0053773","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89",,
"Administration","Information Systems Specialist 6","0053773","DENTAL INSURANCE",,,,,,,,,,"122.12","122.12","122.12","122.12","122.12","122.12","122.12","122.12","126.22","126.22","126.22","126.22","126.22",,
"Administration","Information Systems Specialist 6","0053773","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,
"Administration","Information Systems Specialist 6","0053773","HEALTH INSURANCE",,,,,,,,,,"1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1368.12","1368.12","1512.08","1512.08","1512.08",,
"Administration","Information Systems Specialist 6","0053773","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,"424.71","428.94","-853.66",,,,"428.94","428.94","428.94","459.22","459.22","468.03",,
"Administration","Information Systems Specialist 6","0053773","PERS RETIREMENT",,,,,,,,,,,"1149.46","1160.92","-2310.38",,,,"1160.92","1160.92","1160.92","798.44","798.44","813.77",,
"Administration","Information Systems Specialist 6","0053773","REGULAR EMPLOYEES SALARY",,,,,,,,,,"2796.00","6524.00","6589.00","6589.00","6589.00","6589.00","6589.00","6589.00","6589.00","6589.00","7054.00","7054.00","7189.41","1926.52",
"Administration","Information Systems Specialist 6","0053773","SOCIAL SECURITY & MEDICARE",,,,,,,,,,"216.78","516.22","521.45","521.45","521.44","521.45","521.45","521.44","522.72","522.71","555.32","555.33","566.19",,
"Administration","Information Systems Specialist 6","0053773","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,"139.80","326.20","329.45","329.45","329.45","329.45","329.45","329.45","329.45","329.45","352.70","352.70","359.47","96.33",
"Administration","Information Systems Specialist 6","0053773","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,"1.01","2.35","2.35","1.92","2.21","2.13","2.58","2.13","2.24","2.02","2.11","2.02","1.58",,
"Administration","Information Systems Specialist 6","0005395","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","1.98","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 6","0005395","DENTAL INSURANCE","61.15","61.15","61.15","61.15","61.15","99.59","99.59","99.59","99.59","149.40","49.81","49.81","49.81","49.81","49.81","49.81","49.81","50.80","50.80","50.80","50.80","50.80","50.80","50.80"
"Administration","Information Systems Specialist 6","0005395","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","4.28","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 6","0005395","HEALTH INSURANCE","808.08","808.08","808.08","808.08","808.08","674.54","674.54","674.54","674.54","1339.72","665.18","665.18","665.18","665.18","665.18","665.18","665.18","691.39","691.39","691.39","691.39","691.39","691.39","691.39"
"Administration","Information Systems Specialist 6","0005395","PERS PENSION OBLIGATION BOND PAYMENT","411.01","411.01","411.01","411.01","424.71","424.71","424.71","424.71","424.71","423.75","404.49","408.52","389.07","408.52","408.52","408.52","408.52","408.52","408.52","437.35","437.35","438.28","457.87","457.87"
"Administration","Information Systems Specialist 6","0005395","PERS RETIREMENT","1149.46","1149.46","1149.46","1149.46","1149.46","1149.46","1149.46","1149.46","1149.46","1168.79","1555.32","1570.82","1496.03","1570.82","1570.82","1570.82","1570.82","1570.82","1570.82","1258.43","1258.43","1261.12","1317.48","1566.36"
"Administration","Information Systems Specialist 6","0005395","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,"2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 6","0005395","REGULAR EMPLOYEES SALARY","6524.00","6524.00","6524.00","6524.00","6524.00","6524.00","6524.00","6524.00","6524.00","6524.00","6524.00","6589.00","6275.27","6589.00","6589.00","6589.00","6589.00","6589.00","6589.00","7054.00","7054.00","7069.04","7385.00","7385.00"
"Administration","Information Systems Specialist 6","0005395","SOCIAL SECURITY & MEDICARE","519.73","519.74","519.74","519.73","519.73","519.81","519.80","519.82","519.80","518.09","498.03","503.01","478.99","503.00","503.01","503.00","503.00","498.17","498.18","533.74","533.74","534.90","559.07","559.06"
"Administration","Information Systems Specialist 6","0005395","WORK OUT OF CLASS & LEADWORK","326.20","326.20","326.20","326.20","326.20","326.20","326.20","326.20","326.20","310.67",,,,,,,,,,,,,,
"Administration","Information Systems Specialist 6","0005395","WORKERS' BENEFIT FUND ASSESSMENT","1.40","2.09","1.99","2.24","1.75","1.79","2.31","1.99","2.45","2.18","2.46","2.34","1.79","2.18","2.10","2.41","2.02","1.88","1.85","1.81","1.88","1.97","1.63","1.82"
"Administration","Information Systems Specialist 7","0017974","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 7","0017974","DENTAL INSURANCE","88.91","88.91","88.91","88.91","88.91","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","52.74","52.74","52.74","52.74","52.74","52.74","52.74"
"Administration","Information Systems Specialist 7","0017974","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 7","0017974","HEALTH INSURANCE","1225.23","1225.23","1225.23","1225.23","1225.23","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","755.66","755.66","755.66","755.66","755.66","755.66","755.66"
"Administration","Information Systems Specialist 7","0017974","PERS PENSION OBLIGATION BOND PAYMENT","453.54","453.54","434.35","382.85","447.36","468.66","468.66","468.66","363.66","468.66","468.66","461.27","473.37","473.37","420.44","470.59","473.37","473.37","473.37","479.80","498.70","506.79","506.79","477.17"
"Administration","Information Systems Specialist 7","0017974","PERS RETIREMENT","1802.07","1802.07","1725.81","1521.21","1720.15","1802.07","1802.07","1802.07","1398.34","1802.07","1802.07","1773.65","1820.19","1820.18","1616.66","1809.49","1820.18","1820.18","1820.18","1380.59","1434.98","1458.24","1458.24","1632.39"
"Administration","Information Systems Specialist 7","0017974","REGULAR EMPLOYEES SALARY","7559.00","7559.00","7239.09","6380.91","7215.41","7559.00","7559.00","7559.00","5865.53","7559.00","7559.00","7439.82","7635.00","7635.00","6781.31","7590.15","7635.00","7635.00","7635.00","7738.73","8043.61","8174.00","8174.00","7696.33"
"Administration","Information Systems Specialist 7","0017974","SOCIAL SECURITY & MEDICARE","569.11","569.12","544.64","478.99","542.84","571.27","571.27","571.28","441.72","571.28","571.27","562.15","577.09","577.08","511.79","573.65","577.09","576.93","576.94","584.88","608.18","618.17","618.17","581.64"
"Administration","Information Systems Specialist 7","0017974","WORKERS' BENEFIT FUND ASSESSMENT","1.43","1.79","1.82","1.79","1.77","2.27","2.06","1.86","1.23","2.13","2.24","1.78","1.63","2.13","1.15","2.87","2.13","2.04","1.63","1.46","1.69","1.86","1.86","1.54"
"Administration","Information Systems Specialist 7","0058213","BASIC LIFE INSURANCE - $5.000",,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95",,,,"0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 7","0058213","DENTAL INSURANCE",,,,"144.26","144.26","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20",,,,"60.56","60.56","60.56","60.56","60.56","60.56","60.56"
"Administration","Information Systems Specialist 7","0058213","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 7","0058213","HEALTH INSURANCE",,,,"1696.94","1696.94","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28",,,,"729.36","729.36","729.36","729.36","729.36","729.36","729.36"
"Administration","Information Systems Specialist 7","0058213","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,"539.16","339.82","339.82","339.82","339.82","339.82","343.23","343.23","208.92",,,,,,,,,,
"Administration","Information Systems Specialist 7","0058213","PERS RETIREMENT",,,,,,"1459.19","919.71","919.71","919.71","919.71","919.71","928.94","928.94","565.44",,,,,,,,,,
"Administration","Information Systems Specialist 7","0058213","REGULAR EMPLOYEES SALARY",,,,"3737.05","5481.00","4959.00","5481.00","5481.00","5481.00","5481.00","5481.00","5536.00","5536.00","4352.21",,,,"3649.90","6968.00","7038.00","7038.00","7038.00","7038.00","7038.00"
"Administration","Information Systems Specialist 7","0058213","SOCIAL SECURITY & MEDICARE",,,,"279.26","412.67","372.41","412.33","412.34","412.33","412.35","412.33","416.09","416.09","325.52",,,,"286.55","553.08","558.70","558.70","558.70","558.69","562.15"
"Administration","Information Systems Specialist 7","0058213","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,"182.50","348.40","351.90","351.90","351.90","351.90","351.90"
"Administration","Information Systems Specialist 8","0053542","OVERTIME PAYMENTS",,,,,,,,,,,,"34.52",,,,,,,,,,,,
"Administration","Information Systems Specialist 7","0058213","WORKERS' BENEFIT FUND ASSESSMENT",,,,"1.68","2.13","2.02","2.13","2.02","2.46","2.13","2.21","1.89","1.66","0.76",,,,"1.01","1.98","1.81","1.92","2.06","2.11","1.63"
"Administration","Information Systems Specialist 7","1503008","BASIC LIFE INSURANCE - $5.000","0.99","0.99",,,"-1.98",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","DENTAL INSURANCE","92.65","92.65",,,"-185.30",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14",,,"-4.06",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","HEALTH INSURANCE","1072.63","1072.63",,,"-2145.26",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","PERS PENSION OBLIGATION BOND PAYMENT","413.94","413.94",,,"-827.88",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","PERS RETIREMENT","1157.65","1157.65",,,"-2315.30",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25",,,"-6.50",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","REGULAR EMPLOYEES SALARY","6899.00","6899.00",,,"-13798.00",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","SOCIAL SECURITY & MEDICARE","520.56","520.56",,,"-1041.12",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503008","WORKERS' BENEFIT FUND ASSESSMENT","1.82","1.88",,,"-3.70",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95",,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","DENTAL INSURANCE","144.26","144.26","144.26",,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14",,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","HEALTH INSURANCE","1696.94","1696.94","1696.94",,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","PERS PENSION OBLIGATION BOND PAYMENT","328.86","328.86","328.86","59.79",,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","PERS RETIREMENT","919.71","919.71","919.71","167.22",,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","REGULAR EMPLOYEES SALARY","5481.00","5481.00","5481.00","3236.83",,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","SOCIAL SECURITY & MEDICARE","408.85","408.84","408.84","247.62",,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","1503011","WORKERS' BENEFIT FUND ASSESSMENT","1.73","2.11","1.90",,,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","0006605","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 7","0006605","DENTAL INSURANCE","88.91","88.91","88.91","88.91","88.91","91.62","91.62","91.62","91.62","91.62","91.62","91.62","91.62","91.62","91.62","145.52","145.52","148.41","148.41","148.41","148.41","148.41","148.41","148.41"
"Administration","Information Systems Specialist 7","0006605","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 7","0006605","HEALTH INSURANCE","1225.23","1225.23","1225.23","1225.23","1225.23","1145.39","1145.39","1145.39","1145.39","1145.39","1145.39","1145.39","1145.39","1145.39","1145.39","1819.15","1819.15","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58"
"Administration","Information Systems Specialist 7","0006605","PERS PENSION OBLIGATION BOND PAYMENT","360.48","376.04","377.52","377.52","390.10","390.11","390.10","390.10","390.10","390.10","390.10","394.01","394.01","410.99","412.61","261.25","21.71","38.81","318.57","474.86","506.79","506.79","502.47","474.51"
"Administration","Information Systems Specialist 7","0006605","PERS RETIREMENT","1432.31","1494.13","1500.01","1500.01","1500.01","1500.01","1500.01","1500.01","1500.01","1500.01","1500.01","1515.03","1515.03","1580.33","1586.55","1004.53","83.47","149.21","1224.97","1366.37","1458.24","1458.24","1445.80","1623.29"
"Administration","Information Systems Specialist 7","0006605","REGULAR EMPLOYEES SALARY","6008.00","6267.30","6292.00","6292.00","6292.00","6292.00","6292.00","6292.00","6292.00","6292.00","6292.00","6355.00","6355.00","6628.91","6655.00","4213.63","350.14","625.89","5138.27","7659.04","8174.00","8174.00","8104.25","7653.42"
"Administration","Information Systems Specialist 7","0006605","SOCIAL SECURITY & MEDICARE","450.42","470.26","472.16","472.15","472.14","476.48","476.50","476.48","476.50","476.48","476.49","481.31","481.31","502.26","504.25","318.33","22.75","42.63","387.82","580.66","620.05","620.05","614.73","580.22"
"Administration","Information Systems Specialist 7","0006605","WORKERS' BENEFIT FUND ASSESSMENT","2.01","1.58","2.13","2.13","1.75","1.64","2.00","1.79","2.17","1.92","2.32","2.25","1.69","1.96","1.58","0.88",,,"1.24","1.56","1.77","2.00","1.59","1.58"
"Administration","Information Systems Specialist 7","0037259","BASIC LIFE INSURANCE - $5.000",,,"0.99","0.99","2.97","0.99","0.49","0.50","0.50","0.49","0.49","0.50","0.50","0.50","0.50","0.50","0.49","0.45","0.45","0.44","0.44","0.44","0.44","0.44"
"Administration","Information Systems Specialist 7","0037259","DENTAL INSURANCE",,,"92.65","92.65","277.95","91.62","45.81","45.81","45.81","45.81","45.81","45.81","45.81","45.81","45.81","45.81","45.81","46.73","46.73","46.72","46.72","46.72","46.72","46.72"
"Administration","Information Systems Specialist 7","0037259","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,"2.14","2.14","6.20","2.14","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07","1.07"
"Administration","Information Systems Specialist 7","0037259","HEALTH INSURANCE",,,"1072.63","1072.63","3217.89","1103.23","551.61","551.62","551.62","551.61","551.61","551.62","551.62","551.62","551.62","551.62","551.61","581.46","581.46","581.45","581.45","581.45","581.45","581.45"
"Administration","Information Systems Specialist 7","0037259","PERS PENSION OBLIGATION BOND PAYMENT",,,"428.71","433.32","1275.64","447.76","223.88","223.88","223.88","223.88","223.88","226.12","226.12","226.12","234.04","236.69","236.69","236.69","236.69","253.40","253.40","253.40","253.40","253.40"
"Administration","OPS & Policy Analyst 2","0036045","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","0037259","PERS RETIREMENT",,,"1198.95","1211.85","3527.15","1211.85","605.93","605.93","605.93","605.93","605.93","611.96","611.97","611.96","633.43","640.58","640.58","640.58","640.58","440.58","440.58","440.58","440.58","602.84"
"Administration","Information Systems Specialist 7","0037259","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,"3.25","3.25","9.75",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","0037259","REGULAR EMPLOYEES SALARY",,,"7145.10","7222.00","21020.00","7222.00","3611.00","3611.01","3611.02","3611.00","3611.00","3647.02","3647.04","3647.01","3774.88","3817.51","3817.48","3817.52","3817.52","4087.00","4087.00","4087.00","4086.99","4087.00"
"Administration","Information Systems Specialist 7","0037259","SOCIAL SECURITY & MEDICARE",,,"539.38","545.27","1586.40","552.90","276.44","276.45","276.45","276.45","276.44","279.20","279.20","279.20","288.98","292.24","292.25","292.22","292.22","312.84","312.84","312.83","312.84","312.84"
"Administration","Information Systems Specialist 7","0037259","WORKERS' BENEFIT FUND ASSESSMENT",,,"2.24","1.88","5.66","2.16","1.06","0.95","1.11","0.74","1.15","1.14","0.91","1.10","1.02","1.24","0.89","1.08","1.01","0.81","0.95","1.04","0.85","0.72"
"Administration","Information Systems Specialist 7","0031836","BASIC LIFE INSURANCE - $5.000",,,,"0.99","0.99","0.99","0.99","0.99","0.99",,,,"0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 7","0031836","DENTAL INSURANCE",,,,"109.19","109.19","107.79","107.79","107.79","107.79",,,,"145.52","145.52","145.52","145.52","145.52","148.41","148.41","148.41","148.41","148.41","148.41","148.41"
"Administration","Information Systems Specialist 7","0031836","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14",,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 7","0031836","HEALTH INSURANCE",,,,"1309.17","1309.17","1347.53","1347.53","1347.53","1347.53",,,,"1752.21","1752.21","1752.21","1752.21","1752.21","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97"
"Administration","Information Systems Specialist 7","0031836","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,"176.83","412.61","412.61","412.61","412.61","412.61","412.61","473.37","506.79","506.79","506.79","506.79","506.79"
"Administration","Information Systems Specialist 7","0031836","PERS RETIREMENT",,,,,,,,,,,,"478.59","1116.71","1116.71","1116.71","1116.71","1116.71","1116.71","1281.15","881.16","881.16","881.16","881.16","1205.67"
