"operator_id","operator_name","op_strcity","op_strzip","url","op_country","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","federal_state_local","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","surveyyear","segment_id","seg_length","average_trip_time","season_start_month","season_start_day","season_end_month","season_end_day","route_rates_regulated","route_rate_regulator","passengers","vehicles","avg_daily_brd_pax","avg_daily_brd_veh","vessel1_id","vessel1_name","vessel2_id","vessel2_name","vessel3_id","vessel3_name","segment_name","seg_terminal1_id","seg_terminal2_id","seg_type","serves_nps","terminal_name1","term_city1","term_state1","term_country1","location_1","parking1","local_bus1","intercity_bus1","local_rail1","intercity_rail1","terminal_ownership1","terminal_operation1","terminal_name2","term_city2","term_state2","term_country2","location_2","parking2","local_bus2","intercity_bus2","local_rail2","intercity_rail2","terminal_ownership2","terminal_operation2","mainhorsepowerahead","mainhorsepowerastern","hullmaterial","hullshape","propulsiontype","selfpropindicator","vessel_owned_by","vessel_operated_by","uscg_number1","in_service1","carries_passengers1","carries_vehicles1","carries_freight1","passenger_capacity1","vehicle_capacity1","fuel_type1","fuel_other1","typical_speed1","year_built1","registered_breadth1","registered_depth1","registered_length1","registered_gross_tons1","registered_net_tons1","vessel_ownership1","vessel_operation1","fuel_mileage1","ada_accessible1","engine_lifespan1","census_year_miles1","uscg_number2","in_service2","carries_passengers2","carries_vehicles2","carries_freight2","passenger_capacity2","vehicle_capacity2","fuel_type2","fuel_other2","typical_speed2","year_built2","registered_breadth2","registered_depth2","registered_length2","registered_gross_tons2","registered_net_tons2","vessel_ownership2","vessel_operation2","fuel_mileage2","ada_accessible2","engine_lifespan2","census_year_miles2","uscg_number3","in_service3","carries_passengers3","carries_vehicles3","carries_freight3","passenger_capacity3","vehicle_capacity3","fuel_type3","fuel_other3","typical_speed3","year_built3","registered_breadth3","registered_depth3","registered_length3","registered_gross_tons3","registered_net_tons3","vessel_ownership3","vessel_operation3","fuel_mileage3","ada_accessible3","engine_lifespan3","census_year_miles3"
"40","Golden Gate Bridge Highway and Transportation District","San Francisco","94129-0601","http://www.goldengateferry.org","United States","80.01","5.3","0.48","0","0.03","14.18","0","1","0","Federal Highway Administration","Highway Bridge Program (capital)","0","Federal Transit Administration","Section 5307 (capital)","2","Metropolitan Transportation Commission","Regional Measure 2 (capital and operating)","1","California Department of Transportation","PTMISEA (capital); LCTOP (capital and operating)","1","Metropolitan Transportation Commission","TDA/STA (operating)",,,,,,,,,,"2016","1991","5.5","30","1","1","12","31","1","Golden Gate Bridge Highway and Transportation District","503319","0","1390",,"179","Marin","252","Sonoma","83","Del Norte","Sausalito Ferry Terminal - San Francisco Ferry Building","103","101","1","0","Sausalito Ferry Terminal","Sausalito","CA","United States","
Sausalito, CA 
(37.856162, -122.477495)","1","1","0","0","0","0","0","San Francisco Ferry Building","San Francisco","CA","United States","
San Francisco, CA 
(37.796877, -122.393204)","1","1","1","1","1","0","0","3600",,"1","5","11","1","Gloden Gate Bridge Highway Transportation District","Gloden Gate Bridge Highway Transportation District","578103","1","1","0","0","750","0","1",,"20","1975","32","5.8","154.1","97","64","0","0","160","1","20",,"578765","1","1","0","0","637","0","1",,"20","1976","32","5.8","154.1","99","56","0","0","160","1","20",,"1061578","1","1","0","0","400","0","1",,"30","1998","39","12.8","125.6","97","66","0","0","320","1","25",
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","559","75","450","5","12","10","6","1","National Park Service","1488",,"24",,"284","Voyageur II",,,,,"Rock Harbor - Hat Point","300","308","2","1","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","Hat Point","Grand Portage","MN","United States","
Grand Portage, MN 
(47.962428, -89.652766)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","560","20","120","5","12","10","6","1","National Park Service","4740",,"43",,"284","Voyageur II","1209","Sea Hunter III",,,"Windigo - Hat Point","757","308","2","1","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","Hat Point","Grand Portage","MN","United States","
Grand Portage, MN 
(47.962428, -89.652766)","0","0","0","0","0","0","0","650","650","1","4","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400","687073","1","1","0","1","68",,"1",,"17","1985","16","7.5","56","47","37","1","2","28","0",,"2800",,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1901","47","360","5","7","10","5","1","National Park Service","93",,"15",,"284","Voyageur II",,,,,"Hat Point - McCargoe Cove","308","909","2","1","Hat Point","Grand Portage","MN","United States","
Grand Portage, MN 
(47.962428, -89.652766)","0","0","0","0","0","0","0","McCargoe Cove","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.087363, -88.708149)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1902","55","390","5","7","10","5","1","National Park Service","124",,"2",,"284","Voyageur II",,,,,"Hat Point - Belle Isle","308","910","2","1","Hat Point","Grand Portage","MN","United States","
Grand Portage, MN 
(47.962428, -89.652766)","0","0","0","0","0","0","0","Belle Isle","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.150869, -88.588027)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1903","71","405","5","7","10","5","1","National Park Service","62",,"1",,"284","Voyageur II",,,,,"Hat Point - Tobin Harbor","308","911","2","1","Hat Point","Grand Portage","MN","United States","
Grand Portage, MN 
(47.962428, -89.652766)","0","0","0","0","0","0","0","Tobin Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.158803, -88.471711)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1917","57","390","5","12","10","6","1","National Park Service","868",,"14",,"284","Voyageur II",,,,,"Chippewa Harbor - Hat Point","913","308","2","1","Chippewa Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.028912, -88.650397)","0","0","0","0","0","0","0","Hat Point","Grand Portage","MN","United States","
Grand Portage, MN 
(47.962428, -89.652766)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1927","54","330","5","12","10","6","1","National Park Service","992",,"16",,"284","Voyageur II",,,,,"Malone Bay - Hat Point","914","308","2","1","Malone Bay","Isle Royale National","MI","United States","
Isle Royale National, MI 
(47.984878, -88.805439)","0","0","0","0","0","0","0","Hat Point","Grand Portage","MN","United States","
Grand Portage, MN 
(47.962428, -89.652766)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1905","27","180","5","7","10","5","1","National Park Service","744",,"12",,"284","Voyageur II",,,,,"Windigo - McCargoe Cove","757","909","1","1","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","McCargoe Cove","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.087363, -88.708149)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1906","35","210","5","7","10","5","1","National Park Service","30",,"0.5",,"284","Voyageur II",,,,,"Windigo - Belle Isle","757","910","1","1","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","Belle Isle","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.150869, -88.588027)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1907","51","270","5","7","10","5","1","National Park Service","5",,"0.08",,"284","Voyageur II",,,,,"Windigo - Tobin Harbor","757","911","1","1","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","Tobin Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.158803, -88.471711)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1908","57","285","5","7","10","5","1","National Park Service","1080",,"17",,"284","Voyageur II",,,,,"Windigo - Rock Harbor","757","300","1","1","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1909","8","30","5","7","10","5","1","National Park Service","0",,"0",,"284","Voyageur II",,,,,"McCargoe Cove - Belle Isle","909","910","1","1","McCargoe Cove","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.087363, -88.708149)","0","0","0","0","0","0","0","Belle Isle","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.150869, -88.588027)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1910","24","150","5","7","10","5","1","National Park Service",,,"0",,"284","Voyageur II",,,,,"McCargoe Cove - Tobin Harbor","909","911","1","1","McCargoe Cove","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.087363, -88.708149)","0","0","0","0","0","0","0","Tobin Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.158803, -88.471711)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1911","30","165","5","7","10","5","1","National Park Service","372",,"6",,"284","Voyageur II",,,,,"McCargoe Cove - Rock Harbor","909","300","1","1","McCargoe Cove","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.087363, -88.708149)","0","0","0","0","0","0","0","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1913","10","60","5","12","10","6","1","National Park Service","38",,"0.6",,"284","Voyageur II",,,,,"Rock Harbor - Daisy Farm","300","912","1","1","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","Daisy Farm","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.091165, -88.594382)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1914","18","90","5","12","10","6","1","National Park Service","140",,"2.2",,"284","Voyageur II",,,,,"Rock Harbor - Chippewa Harbor","300","913","1","1","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","Chippewa Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.028912, -88.650397)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1915","30","150","5","12","10","6","1","National Park Service","208",,"3.4",,"284","Voyageur II",,,,,"Rock Harbor - Malone Bay","300","914","1","1","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","Malone Bay","Isle Royale National","MI","United States","
Isle Royale National, MI 
(47.984878, -88.805439)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1916","55","285","5","12","10","6","1","National Park Service","416",,"7",,"284","Voyageur II",,,,,"Rock Harbor - Windigo","300","757","1","1","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1918","45","230","5","12","10","6","1","National Park Service","496",,"8",,"284","Voyageur II",,,,,"Daisy Farm - Windigo","912","757","1","1","Daisy Farm","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.091165, -88.594382)","0","0","0","0","0","0","0","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1919","8","45","5","12","10","6","1","National Park Service","16",,"0.3",,"284","Voyageur II",,,,,"Daisy Farm - Chippewa Harbor","912","913","1","1","Daisy Farm","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.091165, -88.594382)","0","0","0","0","0","0","0","Chippewa Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.028912, -88.650397)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1920","20","130","5","12","10","6","1","National Park Service","18",,"0.3",,"284","Voyageur II",,,,,"Daisy Farm - Malone Bay","912","914","1","1","Daisy Farm","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.091165, -88.594382)","0","0","0","0","0","0","0","Malone Bay","Isle Royale National","MI","United States","
Isle Royale National, MI 
(47.984878, -88.805439)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1921","22","130","5","12","10","5","1","National Park Service","0",,"0",,"284","Voyageur II",,,,,"Belle Isle - Rock Harbor","910","300","1","1","Belle Isle","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.150869, -88.588027)","0","0","0","0","0","0","0","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1922","16","90","5","7","10","5","1","National Park Service",,,,,"284","Voyageur II",,,,,"Belle Isle - Tobin Harbor","910","911","1","1","Belle Isle","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.150869, -88.588027)","0","0","0","0","0","0","0","Tobin Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.158803, -88.471711)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1924","6","35","5","7","10","5","1","National Park Service","0",,"0",,"284","Voyageur II",,,,,"Tobin Harbor - Rock Harbor","911","300","1","1","Tobin Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.158803, -88.471711)","0","0","0","0","0","0","0","Rock Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.145646, -88.486228)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1925","12","60","5","12","10","6","1","National Park Service","16",,"3",,"284","Voyageur II",,,,,"Chippewa Harbor - Malone Bay","913","914","1","1","Chippewa Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.028912, -88.650397)","0","0","0","0","0","0","0","Malone Bay","Isle Royale National","MI","United States","
Isle Royale National, MI 
(47.984878, -88.805439)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1926","43","210","5","12","10","6","1","National Park Service","372",,"6",,"284","Voyageur II",,,,,"Chippewa Harbor - Windigo","913","757","1","1","Chippewa Harbor","Isle Royale National","MI","United States","
Isle Royale National, MI 
(48.028912, -88.650397)","0","0","0","0","0","0","0","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42","Grand Portage-Isle Royale Transportation Line, Inc.","Grand Portage","55605","http://www.isleroyaleboats.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"2016","1929","34","150","5","12","10","6","1","National Park Service","248",,"4",,"284","Voyageur II",,,,,"Malone Bay - Windigo","914","757","1","1","Malone Bay","Isle Royale National","MI","United States","
Isle Royale National, MI 
(47.984878, -88.805439)","0","0","0","0","0","0","0","Windigo","Washington Harbor","MI","United States","
Washington Harbor, MI 
(47.912032, -89.158455)","0","0","0","0","0","0","0","450","450","1","5","11","1",,,"527189","1","1","0","1","48",,"1",,"12","1970","16.1","3.8","60.5","40","26","1","2","12.5","0",,"10400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47","Water Taxi of Fort Lauderdale","Fort Lauderdale","33315-1001",,"United States","95","5",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"2016","3010","1","15","1","1","12","31","0",,,,,,"1103","M/V Downtowner","1104","M/V J.D. Hanson",,,"Riverwalk - Las Olas","971","690","1","0","Riverwalk","Fort Lauderdale","FL","United States","
Fort Lauderdale, FL 
(26.118231, -80.143703)","1","1","0","0","0","0","1","Las Olas","Fort Lauderdale","FL","United States","
Fort Lauderdale, FL 
(26.118697, -80.144876)","1","1","0","0","0","0","1",,,,,,"2",,,,"1","1","0","0",,,"1",,,,"10","3","25.8","5","4","1","1",,"0",,,,"1","1","0","0",,,"1",,,,"12","4.5","25.8","4","4","1","1",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"47","Water Taxi of Fort Lauderdale","Fort Lauderdale","33315-1001",,"United States","95","5",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"2016","3011","7","90","1","1","12","31","0",,,,,,"846","M/V Island Discovery","845","M/V Island Expedition","921","M/V Riverwalk","Las Olas - Riverwalk","690","971","1","0","Las Olas","Fort Lauderdale","FL","United States","
Fort Lauderdale, FL 
(26.118697, -80.144876)","1","1","0","0","0","0","1","Riverwalk","Fort Lauderdale","FL","United States","
Fort Lauderdale, FL 
(26.118231, -80.143703)","1","1","0","0","0","0","1","100","100","3","4","9","1",,,"1175196","1","1","0","0","200",,"1",,"8","2005","19.5","7.2","64.1","37","29","1","1","0.321","0","11","19200","1172948","1","1","0","0","199",,"1",,"8","2005","19.5","7.3","64.2","61","48","1","1","0.184","0","11","19200","1161274","1","1","0","0","63",,"1",,"8","2004","11","4.5","42","13","11","1","1","0.726","0","14","19200"
