"trdtype","usastate","depe","disagmot","mexstate","canprov","country","value","shipwt","freight_charges","df","contcode","month","year"
"1","GA","2304","5","SL",,"2010","648793","0","0","2","0","1","2022"
"1","GA","2304","5","TB",,"2010","242603","0","0","2","0","1","2022"
"1","GA","2304","5","VE",,"2010","894117","0","0","1","0","1","2022"
"1","GA","2304","5","YU",,"2010","39446","0","0","2","0","1","2022"
"1","GA","2304","6","NL",,"2010","1717981","0","0","1","0","1","2022"
"1","GA","2304","6","QT",,"2010","395023","0","0","1","1","1","2022"
"1","GA","2304","8","CO",,"2010","11253","0","0","1","X","1","2022"
"1","GA","2304","8","HG",,"2010","11886","0","0","1","X","1","2022"
"1","GA","2304","8","TM",,"2010","166200","0","0","1","X","1","2022"
"1","GA","2305","5","CO",,"2010","141332","0","0","1","0","1","2022"
"1","GA","2305","5","GT",,"2010","600613","0","0","1","0","1","2022"
"1","GA","2305","5","JA",,"2010","13690","0","0","2","0","1","2022"
"1","GA","2305","5","TM",,"2010","407846","0","0","1","0","1","2022"
"1","GA","2310","5","NL",,"2010","33935","0","0","1","0","1","2022"
"1","IA","20XX","3",,"XQ","1220","91905","269","711","2","X","1","2022"
"1","IA","2301","1","XX",,"2010","1040678","28272","0","1","0","1","2022"
"1","IA","2301","5","QT",,"2010","973842","0","0","1","0","1","2022"
"1","IA","2301","6","JA",,"2010","183214","0","0","1","0","1","2022"
"1","IA","2303","6","DG",,"2010","6770622","0","0","1","0","1","2022"
"1","IA","2303","6","MX",,"2010","1849747","0","0","1","0","1","2022"
"1","IA","2304","5","AG",,"2010","912469","0","0","1","0","1","2022"
"1","IA","2304","5","CM",,"2010","2036510","0","0","1","0","1","2022"
"1","IA","2304","5","CO",,"2010","269503","0","0","2","0","1","2022"
"1","IA","2304","5","DG",,"2010","22017","0","0","1","0","1","2022"
"1","IA","2304","5","JA",,"2010","125875","0","0","2","0","1","2022"
"1","IA","2304","5","MX",,"2010","5391508","0","0","1","0","1","2022"
"1","IA","2304","5","NL",,"2010","1162537","0","0","1","1","1","2022"
"1","IA","2304","5","OT",,"2010","8605","0","0","2","0","1","2022"
"1","IA","2304","5","SL",,"2010","4659637","0","0","1","0","1","2022"
"1","IA","2304","5","TM",,"2010","384691","0","0","1","0","1","2022"
"1","IA","2304","6","GT",,"2010","29445","0","0","1","1","1","2022"
"1","IA","2304","6","JA",,"2010","1884265","0","0","1","1","1","2022"
"1","ID","3801","5",,"XM","1220","18510","0","594","1","X","1","2022"
"1","ID","3801","6",,"XA","1220","83523","0","3565","1","X","1","2022"
"1","ID","3802","5",,"XC","1220","51073","0","505","1","X","1","2022"
"1","ID","3802","5",,"XO","1220","1704513","0","8481","2","X","1","2022"
"1","ID","4101","3",,"XO","1220","22207073","2679","93370","1","X","1","2022"
"1","ID","4102","3",,"XA","1220","115608","109","5231","1","X","1","2022"
"1","ID","70XX","8",,"XA","1220","801","0","18","2","X","1","2022"
"1","ID","70XX","8",,"XM","1220","3760","0","56","1","X","1","2022"
"1","IL","0101","5",,"XO","1220","8496","0","166","1","X","1","2022"
"1","IL","0106","5",,"XB","1220","108660","0","969","2","X","1","2022"
"1","IL","0115","5",,"XB","1220","812810","0","28074","1","X","1","2022"
"1","IL","0209","5",,"XQ","1220","343605","0","22078","1","X","1","2022"
"1","IL","0212","5",,"XQ","1220","38214","0","945","2","X","1","2022"
"1","IL","0701","5",,"XO","1220","92398","0","1698","2","X","1","2022"
"1","IL","0708","5",,"XO","1220","297871979","0","1228651","1","X","1","2022"
"1","IL","0708","5",,"XQ","1220","7808","0","152","2","X","1","2022"
"1","IL","2604","5","OT",,"2010","9313","0","0","2","0","1","2022"
"1","IL","2604","5","SI",,"2010","793367","0","0","1","0","1","2022"
"1","IL","2604","5","SO",,"2010","12605085","0","0","1","0","1","2022"
"1","IL","2604","5","SO",,"2010","159358","0","0","2","1","1","2022"
"1","IL","2608","5","SO",,"2010","45365","0","0","2","0","1","2022"
"1","IL","29XX","3",,"XO","1220","3047","8","244","1","X","1","2022"
"1","IL","3001","5",,"XM","1220","19788","0","433","2","X","1","2022"
"1","IL","3001","5",,"XQ","1220","2650","0","94","2","X","1","2022"
"1","IL","3003","5",,"XS","1220","5986","0","117","1","X","1","2022"
"1","IL","3004","5",,"XB","1220","5266","0","98","2","X","1","2022"
"1","IL","3004","5",,"XM","1220","76098","0","4310","2","X","1","2022"
"1","IL","3004","6",,"XC","1220","83152","0","1148","1","X","1","2022"
"1","IL","3008","5",,"XM","1220","2916","0","119","1","X","1","2022"
"1","IL","3009","8",,"XQ","1220","811207","0","22825","1","X","1","2022"
"1","IL","3019","5",,"XC","1220","1342830","0","21240","2","X","1","2022"
"1","IL","3023","5",,"XC","1220","425124","0","6877","2","X","1","2022"
"1","IL","30XX","3",,"XC","1220","734578","5291","11245","1","X","1","2022"
"1","IN","20XX","3","XX",,"2010","1008411","50220","0","1","0","1","2022"
"1","IN","2301","5","DF",,"2010","114522","0","0","1","0","1","2022"
"1","IN","2301","6","GT",,"2010","376758","0","0","1","1","1","2022"
"1","IN","2303","6","MX",,"2010","2080741","0","0","1","0","1","2022"
"1","IN","2304","3","XX",,"2010","5348","51","0","2","0","1","2022"
"1","IN","2304","5","BC",,"2010","228965","0","0","1","0","1","2022"
"1","IN","2304","5","CH",,"2010","210512","0","0","2","0","1","2022"
"1","IN","2304","5","CO",,"2010","6303460","0","0","1","1","1","2022"
"1","IN","2304","5","DF",,"2010","7223277","0","0","1","0","1","2022"
"1","IN","2304","5","GT",,"2010","594013","0","0","1","1","1","2022"
"1","IN","2304","5","HG",,"2010","6300031","0","0","1","0","1","2022"
"1","IN","2304","5","MX",,"2010","344180","0","0","1","1","1","2022"
"1","IN","2304","5","NL",,"2010","3206245","0","0","1","1","1","2022"
"1","IN","2304","5","OT",,"2010","389410","0","0","1","1","1","2022"
"1","IN","2304","5","PU",,"2010","7564","0","0","1","1","1","2022"
"1","IN","2304","5","QT",,"2010","736476","0","0","2","0","1","2022"
"1","IN","2304","5","SL",,"2010","125607","0","0","1","1","1","2022"
"1","KS","2303","6","JA",,"2010","6224592","0","0","1","0","1","2022"
"1","KS","2303","6","QT",,"2010","38836","0","0","1","0","1","2022"
"1","KS","2304","5","CM",,"2010","4136","0","0","2","0","1","2022"
"1","KS","2304","5","DF",,"2010","4948280","0","0","1","0","1","2022"
"1","KS","2304","5","DG",,"2010","7359","0","0","2","0","1","2022"
"1","KS","2304","5","HG",,"2010","216108","0","0","1","0","1","2022"
"1","KS","2304","5","MX",,"2010","427115","0","0","2","0","1","2022"
"1","KS","2304","5","NL",,"2010","145268","0","0","2","0","1","2022"
"1","KS","2304","5","PU",,"2010","429770","0","0","2","0","1","2022"
"1","KS","2304","5","QT",,"2010","126977","0","0","2","0","1","2022"
"1","KS","2304","5","VE",,"2010","4775","0","0","1","0","1","2022"
"1","KS","2304","6","AG",,"2010","37776964","0","0","1","0","1","2022"
"1","KS","2304","6","MX",,"2010","1333451","0","0","1","0","1","2022"
"1","KS","2304","6","PU",,"2010","465529","0","0","1","0","1","2022"
"1","KS","2304","8","PU",,"2010","101603","0","0","1","X","1","2022"
"1","KS","2304","8","TM",,"2010","24397","0","0","2","X","1","2022"
"1","KS","2305","5","NL",,"2010","30485","0","0","2","0","1","2022"
"1","KS","2305","5","TM",,"2010","98720","0","0","1","0","1","2022"
"1","KY","2507","5","BC",,"2010","46869","0","0","2","0","1","2022"
"1","KY","2604","5","QT",,"2010","157054","0","0","1","0","1","2022"
"1","KY","2720","3","XX",,"2010","2896","49","0","1","0","1","2022"
"1","KY","3001","5",,"XC","1220","45414","0","1418","1","X","1","2022"
"1","KY","3004","5",,"XC","1220","5411477","0","110193","1","X","1","2022"
"1","KY","3004","5",,"XM","1220","178984","0","1802","2","X","1","2022"
"1","KY","3009","5",,"XC","1220","228239","0","4829","1","X","1","2022"
"1","KY","3023","5",,"XC","1220","42178","0","2007","1","X","1","2022"
"1","KY","3301","5",,"XS","1220","42685","0","839","1","X","1","2022"
"1","KY","3310","5",,"XA","1220","450677","0","14777","1","X","1","2022"
"1","KY","3310","6",,"XA","1220","113210","0","2219","1","X","1","2022"
"1","KY","33XX","3",,"XA","1220","37597","573","1255","2","X","1","2022"
"1","KY","3401","5",,"XM","1220","8900902","0","229692","1","X","1","2022"
"1","KY","3401","5",,"XO","1220","130228","0","3227","2","X","1","2022"
"1","KY","3401","6",,"XO","1220","30603","0","1359","1","X","1","2022"
"1","KY","3403","5",,"XS","1220","5787618","0","120958","1","X","1","2022"
"1","MA","0901","6",,"XO","1220","439197","0","13669","2","X","1","2022"
"1","MA","09XX","3",,"XO","1220","1101107","12344","19448","1","X","1","2022"
"1","MA","10XX","3","XX",,"2010","874422","3787","0","1","0","1","2022"
"1","MA","17XX","3","XX",,"2010","279219","284","0","1","0","1","2022"
"1","MA","2006","3",,"XO","1220","32527","124","590","1","X","1","2022"
"1","MA","2006","3",,"XO","1220","4639","3","53","2","X","1","2022"
"1","MA","2006","3",,"XQ","1220","6803","2","133","2","X","1","2022"
"1","MA","2007","3","XX",,"2010","81834","305","0","1","0","1","2022"
"1","MA","20XX","3",,"XC","1220","604286","4033","5792","2","X","1","2022"
"1","MA","20XX","3",,"XM","1220","95605","168","1839","1","X","1","2022"
"1","MA","20XX","3",,"XO","1220","4305068","54563","27980","1","X","1","2022"
"1","MA","20XX","3",,"XO","1220","3768023","15028","30540","2","X","1","2022"
"1","MA","20XX","3","XX",,"2010","1027162","3739","0","1","0","1","2022"
"1","MA","20XX","3","XX",,"2010","2204727","1642","0","2","0","1","2022"
"1","MA","2301","5","NL",,"2010","31760","0","0","1","0","1","2022"
"1","MA","2301","5","QT",,"2010","9099","0","0","1","0","1","2022"
"1","AL","20XX","3","XX",,"2010","117712","135","0","2","0","1","2022"
"1","AL","2301","5","CO",,"2010","126312","0","0","1","0","1","2022"
"1","AL","2301","5","NL",,"2010","48317","0","0","1","0","1","2022"
"1","AL","2301","5","PU",,"2010","3470","0","0","1","0","1","2022"
"1","AL","2301","8","TM",,"2010","16289","0","0","1","X","1","2022"
"1","AL","2303","5","CO",,"2010","677006","0","0","1","0","1","2022"
"1","AL","2303","5","DG",,"2010","371353","0","0","1","0","1","2022"
"1","AL","2303","5","HG",,"2010","743382","0","0","1","0","1","2022"
"1","AL","2303","6","NL",,"2010","572404","0","0","1","0","1","2022"
"1","AL","2304","5","AG",,"2010","3288807","0","0","1","0","1","2022"
"1","AL","2304","5","CH",,"2010","157186","0","0","1","0","1","2022"
"1","AL","2304","5","CM",,"2010","329022","0","0","1","0","1","2022"
"1","AL","2304","5","CO",,"2010","311139","0","0","1","1","1","2022"
"1","AL","2304","5","CO",,"2010","141563","0","0","2","0","1","2022"
"1","AL","2304","5","DF",,"2010","129345","0","0","2","0","1","2022"
"1","AL","2304","5","DG",,"2010","10586","0","0","1","0","1","2022"
"1","AL","2304","5","JA",,"2010","1013401","0","0","1","0","1","2022"
"1","AL","2304","5","MI",,"2010","101300","0","0","1","0","1","2022"
"1","AL","2304","5","MX",,"2010","8888186","0","0","1","0","1","2022"
"1","AL","2304","5","MX",,"2010","134148","0","0","1","1","1","2022"
"1","AL","2304","5","NL",,"2010","560010","0","0","1","1","1","2022"
"1","AL","2304","5","NL",,"2010","630599","0","0","2","0","1","2022"
"1","AL","2304","5","OT",,"2010","83888","0","0","2","0","1","2022"
"1","AL","2304","5","PU",,"2010","513065","0","0","1","0","1","2022"
"1","AL","2304","5","QT",,"2010","927450","0","0","1","1","1","2022"
"1","AL","2304","5","QT",,"2010","88768","0","0","2","0","1","2022"
"1","AL","2304","5","SL",,"2010","1092080","0","0","1","0","1","2022"
"1","AL","2304","5","SL",,"2010","460140","0","0","2","0","1","2022"
"1","AL","2304","5","TM",,"2010","5604270","0","0","1","0","1","2022"
"1","AL","2304","5","TM",,"2010","136030","0","0","2","0","1","2022"
"1","AL","2304","5","ZA",,"2010","37267","0","0","1","0","1","2022"
"1","AL","2304","6","CM",,"2010","221867","0","0","1","0","1","2022"
"1","AL","2304","6","MX",,"2010","200187","0","0","1","1","1","2022"
"1","AL","2304","6","NL",,"2010","12837589","0","0","1","0","1","2022"
"1","AL","2304","6","PU",,"2010","1701510","0","0","1","0","1","2022"
"1","AL","2304","6","QT",,"2010","2407969","0","0","1","0","1","2022"
"1","AR","3604","6",,"XC","1220","229385","0","15711","1","X","1","2022"
"1","AR","3604","6",,"XM","1220","1807187","0","76303","1","X","1","2022"
"1","AR","3801","5",,"XM","1220","36595","0","594","1","X","1","2022"
"1","AR","3801","5",,"XO","1220","32772967","0","1039857","1","X","1","2022"
"1","AR","3801","6",,"XQ","1220","74884","0","3239","1","X","1","2022"
"1","AR","3802","5",,"XO","1220","10299879","0","331195","1","X","1","2022"
"1","AR","3802","5",,"XQ","1220","23832","0","316","1","X","1","2022"
"1","AR","3802","6",,"XA","1220","456364","0","25398","1","X","1","2022"
"1","AR","3802","6",,"XQ","1220","295036","0","6555","1","X","1","2022"
"1","AR","3803","5",,"XO","1220","19572","0","2475","1","X","1","2022"
"1","AR","4101","3",,"XO","1220","7740","16","175","1","X","1","2022"
"1","AR","4101","3",,"XO","1220","8971","13","175","2","X","1","2022"
"1","AR","41XX","6",,"XO","1220","60797","0","79","1","X","1","2022"
"1","AR","70XX","8",,"XA","1220","596","0","13","1","X","1","2022"
"1","AR","70XX","8",,"XM","1220","2164","0","63","1","X","1","2022"
"1","AR","70XX","8",,"XO","1220","2309","0","75","1","X","1","2022"
"1","AR","70XX","8",,"XQ","1220","99","0","0","2","X","1","2022"
"1","AZ","0115","5",,"XB","1220","16034","0","553","1","X","1","2022"
"1","AZ","0203","5",,"XQ","1220","3280","0","97","1","X","1","2022"
"1","AZ","0212","5",,"XQ","1220","42910","0","486","1","X","1","2022"
"1","AZ","0708","5",,"XO","1220","99815","0","3812","2","X","1","2022"
"1","AZ","0712","5",,"XA","1220","16504","0","1371","2","X","1","2022"
"1","AZ","0712","5",,"XC","1220","55352","0","5318","2","X","1","2022"
"1","AZ","0712","5",,"XM","1220","21978","0","1387","2","X","1","2022"
"1","AZ","0712","5",,"XQ","1220","956555","0","18397","1","X","1","2022"
"1","AZ","0712","5",,"XQ","1220","541312","0","14872","2","X","1","2022"
"1","AZ","0712","6",,"XQ","1220","22148","0","2177","1","X","1","2022"
"1","AZ","07XX","3",,"XO","1220","4143","12","81","1","X","1","2022"
"1","AZ","0901","5",,"XQ","1220","10695","0","209","1","X","1","2022"
"1","AZ","0901","6",,"XO","1220","120634","0","5217","2","X","1","2022"
"1","AZ","09XX","3",,"XO","1220","66985","152","1742","2","X","1","2022"
"1","AZ","09XX","3",,"XQ","1220","33889","2","663","1","X","1","2022"
"1","AZ","11XX","3","XX",,"2010","1909427","1862","0","2","0","1","2022"
"1","AZ","13XX","3",,"XO","1220","13319","310","78","1","X","1","2022"
"1","AZ","3802","5",,"XQ","1220","45103","0","288","2","X","1","2022"
"1","AZ","3802","6",,"XO","1220","456338","0","10790","1","X","1","2022"
"1","AZ","38XX","3",,"XC","1220","10191","5","142","1","X","1","2022"
"1","AZ","38XX","3",,"XC","1220","32251","3356","2445","2","X","1","2022"
"1","AZ","38XX","3",,"XO","1220","242461","2755","7099","2","X","1","2022"
"1","AZ","38XX","3",,"XQ","1220","687492","6012","5162","1","X","1","2022"
"1","AZ","4101","3",,"XA","1220","100810","256","1973","2","X","1","2022"
"1","AZ","4101","3",,"XC","1220","6430","2","38","1","X","1","2022"
"1","AZ","4101","3",,"XM","1220","17552","23","384","2","X","1","2022"
"1","AZ","4101","3",,"XO","1220","5453448","4127","42760","1","X","1","2022"
"1","AZ","4102","3",,"XA","1220","18110","138","354","2","X","1","2022"
"1","AZ","4102","3",,"XC","1220","26005","44","3","1","X","1","2022"
"1","AZ","4102","3",,"XM","1220","199272","353","1243","2","X","1","2022"
"1","AZ","4102","3",,"XO","1220","7824","6","225","1","X","1","2022"
"1","AZ","4102","3",,"XQ","1220","13677","4","213","2","X","1","2022"
"1","AZ","41XX","3","XX",,"2010","446553","15649","0","1","0","1","2022"
"1","AZ","41XX","8","QT",,"2010","84243","0","0","1","X","1","2022"
"1","AZ","5201","1","XX",,"2010","6863","43","0","1","0","1","2022"
"1","AZ","55XX","3","XX",,"2010","147263","549","0","2","0","1","2022"
"1","AZ","70XX","5",,"XA","1220","8498","0","170","2","X","1","2022"
"1","AZ","70XX","5",,"XC","1220","7799","0","75","2","X","1","2022"
"1","AZ","70XX","5",,"XO","1220","80160","0","1428","1","X","1","2022"
"1","AZ","70XX","8",,"XA","1220","20348","0","487","2","X","1","2022"
"1","AZ","70XX","8",,"XC","1220","6545","0","89","1","X","1","2022"
"1","AZ","70XX","8",,"XM","1220","35727","0","97","1","X","1","2022"
"1","AZ","70XX","8",,"XM","1220","7877","0","106","2","X","1","2022"
"1","CA","0101","5",,"XO","1220","31026","0","608","1","X","1","2022"
"1","CA","0104","5",,"XQ","1220","191901","0","3206","1","X","1","2022"
"1","CA","0106","5",,"XB","1220","162927","0","2560","1","X","1","2022"
"1","CA","0106","5",,"XB","1220","106255","0","1632","2","X","1","2022"
"1","CA","0115","5",,"XB","1220","473550","0","20762","1","X","1","2022"
"1","CA","0115","5",,"XB","1220","643885","0","24860","2","X","1","2022"
"1","CA","0209","5",,"XQ","1220","237282","0","5189","1","X","1","2022"
"1","CA","0209","5",,"XQ","1220","44906","0","2391","2","X","1","2022"
"1","CA","2506","5","SI",,"2010","343180","0","0","2","0","1","2022"
"1","CA","2506","5","SO",,"2010","2054860","0","0","1","0","1","2022"
"1","CA","2506","5","TL",,"2010","33899","0","0","1","0","1","2022"
"1","CA","2506","5","TM",,"2010","199763","0","0","1","0","1","2022"
"1","CA","2506","7","MX",,"2010","9548165","0","0","1","X","1","2022"
"1","CA","2506","8","BC",,"2010","5008776","0","0","1","X","1","2022"
"1","CA","2506","8","CO",,"2010","8855","0","0","1","X","1","2022"
"1","CA","2506","8","JA",,"2010","4394","0","0","1","X","1","2022"
"1","CA","2507","5","BC",,"2010","190428588","0","0","1","0","1","2022"
"1","CA","2507","5","BC",,"2010","843264","0","0","1","1","1","2022"
"1","CA","2507","5","BS",,"2010","69089","0","0","1","0","1","2022"
"1","CA","2507","5","CH",,"2010","1622010","0","0","1","0","1","2022"
"1","CA","2507","5","DF",,"2010","852718","0","0","1","0","1","2022"
"1","CA","2507","5","GT",,"2010","642133","0","0","1","0","1","2022"
"1","CA","2507","5","HG",,"2010","41455","0","0","1","0","1","2022"
"1","CA","2507","5","JA",,"2010","5517363","0","0","1","0","1","2022"
"1","CA","2507","5","MX",,"2010","2493112","0","0","2","0","1","2022"
"1","CA","2507","5","NL",,"2010","3492857","0","0","1","0","1","2022"
"1","CA","2507","5","OT",,"2010","4441674","0","0","1","0","1","2022"
"1","CA","2507","5","OT",,"2010","588402","0","0","2","0","1","2022"
"1","CA","2507","5","QT",,"2010","931491","0","0","1","0","1","2022"
"1","CA","2507","5","QT",,"2010","3956","0","0","2","0","1","2022"
"1","CA","2507","5","SI",,"2010","4120990","0","0","2","0","1","2022"
"1","CA","2507","5","SO",,"2010","5017425","0","0","1","0","1","2022"
"1","CA","2507","6","JA",,"2010","67313","0","0","1","0","1","2022"
"1","CA","2507","6","SO",,"2010","111703","0","0","1","0","1","2022"
"1","CA","2507","8","SO",,"2010","275650","0","0","1","X","1","2022"
"1","CA","25XX","3",,"XC","1220","37197","1","462","1","X","1","2022"
"1","CA","2601","5","GT",,"2010","18547","0","0","1","0","1","2022"
"1","CA","2601","5","SO",,"2010","85886","0","0","1","0","1","2022"
"1","CA","2604","3","XX",,"2010","175208","17001","0","1","0","1","2022"
"1","CA","2604","3","XX",,"2010","21438","8","0","2","0","1","2022"
"1","CA","2604","5","CH",,"2010","172524","0","0","1","0","1","2022"
"1","CA","2604","5","DF",,"2010","1232263","0","0","1","0","1","2022"
"1","CO","2304","5","ZA",,"2010","409926","0","0","1","0","1","2022"
"1","CO","2304","5","ZA",,"2010","82800","0","0","2","0","1","2022"
"1","CO","2304","6","DF",,"2010","54989","0","0","1","0","1","2022"
"1","CO","2304","6","MX",,"2010","118304","0","0","1","0","1","2022"
"1","CO","2304","6","NL",,"2010","659224","0","0","1","0","1","2022"
"1","CO","2304","6","NL",,"2010","116331","0","0","1","1","1","2022"
"1","CO","2304","8","JA",,"2010","28790","0","0","1","X","1","2022"
"1","CO","2304","8","MX",,"2010","13930","0","0","1","X","1","2022"
"1","CO","2304","8","TM",,"2010","27382","0","0","1","X","1","2022"
"1","CO","2305","5","MX",,"2010","183210","0","0","1","0","1","2022"
"1","CO","2305","5","QT",,"2010","30573","0","0","2","0","1","2022"
"1","CO","2305","5","TM",,"2010","9433","0","0","1","0","1","2022"
"1","CO","2310","5","JA",,"2010","48915","0","0","1","0","1","2022"
"1","CO","2401","5","CH",,"2010","3673574","0","0","1","0","1","2022"
"1","CO","2402","5","CH",,"2010","575038","0","0","1","0","1","2022"
"1","CO","2402","5","DF",,"2010","3803","0","0","1","0","1","2022"
"1","CO","2402","5","NL",,"2010","247263","0","0","1","0","1","2022"
"1","CO","2402","5","OT",,"2010","101250","0","0","1","0","1","2022"
"1","CO","2404","8","BC",,"2010","6055","0","0","1","X","1","2022"
"1","CO","2404","8","CH",,"2010","790807","0","0","1","X","1","2022"
"1","CO","2404","8","CO",,"2010","2603","0","0","1","X","1","2022"
"1","CO","2404","8","CO",,"2010","3910","0","0","2","X","1","2022"
"1","CO","2408","5","CH",,"2010","10800","0","0","2","0","1","2022"
"1","CO","2408","5","MI",,"2010","215300","0","0","1","0","1","2022"
"1","CO","2503","5","MX",,"2010","119490","0","0","1","0","1","2022"
"1","CO","2503","5","OT",,"2010","620750","0","0","1","0","1","2022"
"1","CO","2505","8","BC",,"2010","16475","0","0","1","X","1","2022"
"1","CO","2505","8","BC",,"2010","10200","0","0","2","X","1","2022"
"1","CO","2506","5","BC",,"2010","22300","0","0","2","0","1","2022"
"1","CO","2506","5","BS",,"2010","17428","0","0","2","0","1","2022"
"1","CO","2506","5","NL",,"2010","35054","0","0","1","0","1","2022"
"1","CO","2506","5","SI",,"2010","35290","0","0","1","0","1","2022"
"1","CO","2506","8","BC",,"2010","6710","0","0","1","X","1","2022"
"1","CO","2507","5","BC",,"2010","61135","0","0","1","0","1","2022"
"1","CO","2604","5","GT",,"2010","89616","0","0","1","1","1","2022"
"1","CO","2604","5","JA",,"2010","36298","0","0","1","0","1","2022"
"1","DE","2304","5","AG",,"2010","27062","0","0","1","0","1","2022"
"1","DE","2304","5","AG",,"2010","447077","0","0","1","1","1","2022"
"1","DE","2304","5","CO",,"2010","164246","0","0","1","0","1","2022"
"1","DE","2304","5","CO",,"2010","346302","0","0","1","1","1","2022"
"1","DE","2304","5","DF",,"2010","104757","0","0","2","0","1","2022"
"1","DE","2304","5","GT",,"2010","181260","0","0","1","0","1","2022"
"1","DE","2304","5","JA",,"2010","6495","0","0","2","0","1","2022"
"1","DE","2304","5","MX",,"2010","3262065","0","0","1","0","1","2022"
"1","DE","2304","5","NL",,"2010","2356405","0","0","1","0","1","2022"
"1","DE","2304","5","NL",,"2010","5225","0","0","2","0","1","2022"
"1","DE","2304","5","QT",,"2010","26070","0","0","2","0","1","2022"
"1","DE","2304","5","SL",,"2010","283066","0","0","1","0","1","2022"
"1","DE","2304","5","TM",,"2010","23679","0","0","1","0","1","2022"
"1","DE","2304","5","VE",,"2010","9635","0","0","1","0","1","2022"
"1","DE","2305","5","TM",,"2010","4506","0","0","1","0","1","2022"
"1","DE","2401","5","CH",,"2010","511582","0","0","1","0","1","2022"
"1","DE","2401","5","DF",,"2010","6080","0","0","1","0","1","2022"
"1","DE","2401","5","MX",,"2010","93989","0","0","1","0","1","2022"
"1","DE","2604","5","SO",,"2010","207960","0","0","1","0","1","2022"
"1","DE","3001","5",,"XC","1220","26877","0","446","1","X","1","2022"
"1","DE","3001","5",,"XO","1220","11473","0","1354","1","X","1","2022"
"1","DE","3004","5",,"XC","1220","699504","0","9742","1","X","1","2022"
"1","DE","30XX","3",,"XC","1220","182342","323","1543","1","X","1","2022"
"1","DE","30XX","3",,"XC","1220","18406","42","368","2","X","1","2022"
"1","DE","3310","5",,"XA","1220","25861","0","293","2","X","1","2022"
"1","DE","3322","5",,"XA","1220","7738","0","556","1","X","1","2022"
"1","DE","3401","5",,"XQ","1220","5577","0","142","2","X","1","2022"
"1","DE","3403","5",,"XS","1220","235660","0","8318","1","X","1","2022"
"1","DE","3403","6",,"XC","1220","128570","0","7288","1","X","1","2022"
"1","DE","34XX","3",,"XM","1220","240746","405","2085","2","X","1","2022"
"1","DE","3501","3",,"XA","1220","8164","47","117","2","X","1","2022"
"1","DE","35XX","3",,"XA","1220","9722","3","134","1","X","1","2022"
"1","DE","3604","5",,"XO","1220","39613","0","3565","1","X","1","2022"
"1","DE","3604","6",,"XA","1220","204890","0","198","1","X","1","2022"
"1","FL","2402","6","MI",,"2010","367472","0","0","1","0","1","2022"
"1","FL","2402","8","CH",,"2010","3310","0","0","1","X","1","2022"
"1","FL","2404","8","CH",,"2010","194721","0","0","1","X","1","2022"
"1","FL","2404","8","CH",,"2010","51636","0","0","2","X","1","2022"
"1","FL","2503","5","BC",,"2010","1239002","0","0","1","0","1","2022"
"1","FL","2503","5","MX",,"2010","361710","0","0","1","0","1","2022"
"1","FL","2506","5","BC",,"2010","704246","0","0","1","1","1","2022"
"1","FL","2506","5","BC",,"2010","240468","0","0","2","0","1","2022"
"1","FL","2506","5","JA",,"2010","206883","0","0","1","0","1","2022"
"1","FL","2506","5","JA",,"2010","14033","0","0","2","0","1","2022"
"1","FL","2506","5","MX",,"2010","16457","0","0","2","0","1","2022"
"1","FL","2506","5","NL",,"2010","8372","0","0","2","0","1","2022"
"1","FL","2506","5","SI",,"2010","139232","0","0","1","0","1","2022"
"1","FL","2506","5","SO",,"2010","4029","0","0","1","0","1","2022"
"1","FL","2506","8","BC",,"2010","3500","0","0","1","X","1","2022"
"1","FL","2507","5","BC",,"2010","887015","0","0","1","0","1","2022"
"1","FL","2507","8","BC",,"2010","3125","0","0","1","X","1","2022"
"1","FL","2603","5","SO",,"2010","6162","0","0","2","0","1","2022"
"1","FL","2604","5","JA",,"2010","3240","0","0","1","0","1","2022"
"1","FL","2604","5","JA",,"2010","32610","0","0","2","0","1","2022"
"1","FL","2604","5","SI",,"2010","407273","0","0","1","0","1","2022"
"1","FL","2604","5","SI",,"2010","52323","0","0","1","1","1","2022"
"1","FL","2604","5","SO",,"2010","29793600","0","0","1","0","1","2022"
"1","FL","2604","5","SO",,"2010","904365","0","0","1","1","1","2022"
"1","FL","2604","8","SO",,"2010","4311","0","0","2","X","1","2022"
"1","FL","2605","3","XX",,"2010","24549","40","0","1","0","1","2022"
"1","FL","2608","5","SO",,"2010","81274","0","0","1","0","1","2022"
"1","FL","2608","5","SO",,"2010","85683","0","0","2","0","1","2022"
"1","FL","2720","8","QT",,"2010","8139","0","0","1","X","1","2022"
"1","FL","2801","3","XX",,"2010","91000","46","0","1","0","1","2022"
"1","FL","3001","5",,"XC","1220","237650","0","5039","1","X","1","2022"
"1","FL","3001","5",,"XC","1220","218721","0","9562","2","X","1","2022"
"1","FL","3004","5",,"XA","1220","2954","0","0","1","X","1","2022"
"1","FL","3004","5",,"XA","1220","3362","0","160","2","X","1","2022"
"1","GA","2304","5","OA",,"2010","74745","0","0","1","0","1","2022"
"1","GA","2304","5","OT",,"2010","2594939","0","0","1","0","1","2022"
"1","GA","2304","5","PU",,"2010","2779910","0","0","1","0","1","2022"
"1","GA","2304","5","PU",,"2010","792155","0","0","2","0","1","2022"
"1","GA","2304","5","QR",,"2010","36290","0","0","2","0","1","2022"
