"year","who_region","datasource","country","surveysite","topic","mpower","indicator","data_value_type","data_value_unit","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","discipline","gender","geolocation","regionabbr","countryabbr","surveysiteabbr","locationid","topicid","mpowerid","indicatorid","stratificationid1","stratificationid2","datavaluetypeid"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported being exposed to SHS in public during the 7 days preceding the survey","Percentage","%",,"—","No Data Available. Indicator was not included in survey.",,,,"Nursing","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q106","D03","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","22.5",,,"19.7","25.5","123","Dental","Female","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q110","D01","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of ever smokers who smoked on school premises/property within the year preceding the survey","Percentage","%","54",,,"47","60.9","26","Pharmacy","Male","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q103","D04","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training",,"Percentage of health professions students who think health professionals serve as ""role models"" for their patients and the public","Percentage","%","87.8",,,"85.8","89.5","202","Nursing","Male","(41.153332, 20.168331)","EUR","al","al100","314","T04","M99","Q112","D03","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of ever smokers who smoked in school buildings within the year preceding the survey","Percentage","%","3.5",,,"2.5","5","108","Pharmacy","Female","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q102","D04","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who have ever smoked cigarettes, even one or two puffs","Percentage","%","67.400000000000006",,,"66.099999999999994","68.7","810","Nursing","Female","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q104","D03","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of ever smokers who smoked in school buildings within the year preceding the survey","Percentage","%","8.6",,,"7.1","10.5","137","Pharmacy","Total","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q102","D04","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported being exposed to SHS at home during the 7 days preceding the survey","Percentage","%","60",,,"57.6","62.3","218","Pharmacy","Total","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q105","D04","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported being exposed to SHS at home during the 7 days preceding the survey","Percentage","%","70.900000000000006",,,"65.099999999999994","76.099999999999994","35","Pharmacy","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q105","D04","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported that their school has a ban on smoking in school buildings and clinics","Percentage","%","98.5",,,"98.2","98.8","1028","Nursing","Total","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q108","D03","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who think tobacco product advertising should be completely banned","Percentage","%","90.8",,,"90","91.4","1026","Nursing","Total","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q115","D03","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported that their school has a policy on tobacco use in buildings and clinics, those who reported that such policy was enforced","Percentage","%","46",,,"44.7","47.2","1009","Nursing","Total","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q109","D03","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who were taught about the dangers of smoking in a class as part of their health profession training","Percentage","%","96.1",,,"95.5","96.6","820","Nursing","Female","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q118","D03","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","25.6",,,"23.4","28","182","Pharmacy","Female","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q110","D04","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who think smoking should be banned in all enclosed public places","Percentage","%","98.4",,,"97.4","99","202","Nursing","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q114","D03","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who think smoking should be banned in all enclosed public places","Percentage","%","98.1",,,"97.6","98.4","824","Nursing","Female","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q114","D03","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who have ever smoked cigarettes, even one or two puffs","Percentage","%","72.5",,,"70.099999999999994","74.8","220","Dental","Total","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q104","D01","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who used tobacco products other than cigarettes on at least 1 day during the month","Percentage","%","2.9",,,"2.1","4","183","Pharmacy","Female","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q117","D04","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported being exposed to SHS at home during the 7 days preceding the survey","Percentage","%","52.8",,,"50.4","55.2","212","Medical","Total","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q105","D02","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who think tobacco product advertising should be completely banned","Percentage","%","82",,,"77.3","85.9","39","Medical","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q115","D02","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","32.200000000000003",,,"30","34.5","218","Pharmacy","Total","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q110","D04","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals should receive formal training on cessation techniques","Percentage","%","98.5",,,"98.1","98.8","823","Nursing","Female","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q113","D03","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who have ever smoked cigarettes, even one or two puffs","Percentage","%","65",,,"62.7","67.3","212","Medical","Total","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q104","D02","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals should receive formal training on cessation techniques","Percentage","%","98",,,"97.1","98.7","224","Dental","Total","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q113","D01","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training",,"Percentage of health professions students who think health professionals serve as ""role models"" for their patients and the public","Percentage","%","87.1",,,"82.9","90.4","39","Medical","Male","(41.153332, 20.168331)","EUR","al","al100","314","T04","M99","Q112","D02","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals have a role in giving advice or information about smoking cessation to patients","Percentage","%","90",,,"87.7","92","125","Dental","Female","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q111","D01","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","38.799999999999997",,,"36.299999999999997","41.4","220","Dental","Total","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q110","D01","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who were taught about the dangers of smoking in a class as part of their health profession training","Percentage","%","93",,,"90.7","94.7","99","Dental","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q118","D01","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training",,"Percentage of health professions students who think health professionals serve as ""role models"" for their patients and the public","Percentage","%","92.9",,,"90.9","94.4","125","Dental","Female","(41.153332, 20.168331)","EUR","al","al100","314","T04","M99","Q112","D01","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who think tobacco product advertising should be completely banned","Percentage","%","85.5",,,"83.6","87.2","224","Dental","Total","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q115","D01","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported being exposed to SHS in public during the 7 days preceding the survey","Percentage","%",,"—","No Data Available. Indicator was not included in survey.",,,,"Pharmacy","Female","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q106","D04","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","34.700000000000003",,,"29.2","40.700000000000003","35","Pharmacy","Male","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q107","D04","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported that their school has a ban on smoking in school buildings and clinics","Percentage","%","99.6",,,"99.1","99.8","224","Dental","Total","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q108","D01","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who think smoking should be banned in all enclosed public places","Percentage","%","97.5",,,"96.1","98.4","125","Dental","Female","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q114","D01","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of ever smokers who smoked in school buildings within the year preceding the survey","Percentage","%","15.2",,,"13","17.7","143","Dental","Total","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q102","D01","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals have a role in giving advice or information about smoking cessation to patients","Percentage","%","86",,,"83.2","88.5","99","Dental","Male","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q111","D01","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","Percentage","%","18.3",,,"12.4","26.2","16","Pharmacy","Female","(41.153332, 20.168331)","EUR","al","al100","314","T01","M02","Q101","D04","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who think tobacco product advertising should be completely banned","Percentage","%","79.2",,,"73.7","83.7","34","Pharmacy","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q115","D04","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who used tobacco products other than cigarettes on at least 1 day during the month","Percentage","%","13.7",,,"11.3","16.5","99","Dental","Male","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q117","D01","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported that their school has a policy on tobacco use in buildings and clinics, those who reported that such policy was enforced","Percentage","%","49.4",,,"46.7","52.1","178","Pharmacy","Female","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q109","D04","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","56.4",,,"53.6","59.2","197","Nursing","Male","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q110","D03","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","Percentage","%","68.8",,,"60.2","76.2","16","Medical","Female","(41.153332, 20.168331)","EUR","al","al100","314","T01","M02","Q101","D02","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","65.099999999999994",,,"59.1","70.7","35","Pharmacy","Male","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q110","D04","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who have ever smoked cigarettes, even one or two puffs","Percentage","%","61.2",,,"58.6","63.7","173","Medical","Female","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q104","D02","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","26.4",,,"24.2","28.7","223","Dental","Total","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q107","D01","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of ever smokers who smoked on school premises/property within the year preceding the survey","Percentage","%","14.3",,,"11.2","18","61","Dental","Female","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q103","D01","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of ever smokers who smoked in school buildings within the year preceding the survey","Percentage","%","17.8",,,"16.600000000000001","19.2","545","Nursing","Total","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q102","D03","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","49.9",,,"44.3","55.5","38","Medical","Male","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q110","D02","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals have a role in giving advice or information about smoking cessation to patients","Percentage","%","92",,,"91.2","92.7","825","Nursing","Female","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q111","D03","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported being exposed to SHS in public during the 7 days preceding the survey","Percentage","%",,"—","No Data Available. Indicator was not included in survey.",,,,"Pharmacy","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q106","D04","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","17.5",,,"15.5","19.600000000000001","172","Medical","Female","(41.153332, 20.168331)","EUR","al","al100","314","T03","M01","Q110","D02","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals have a role in giving advice or information about smoking cessation to patients","Percentage","%","88.1",,,"86.2","89.7","183","Pharmacy","Female","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q111","D04","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training",,"Percentage of health professions students who think health professionals serve as ""role models"" for their patients and the public","Percentage","%","87.3",,,"84.4","89.7","99","Dental","Male","(41.153332, 20.168331)","EUR","al","al100","314","T04","M99","Q112","D01","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who think tobacco sales to adolescents (persons younger than 18 years old) should be banned","Percentage","%","95",,,"93","96.4","99","Dental","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q116","D01","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported that their school has a policy on tobacco use in buildings and clinics, those who reported that such policy was enforced","Percentage","%","55.7",,,"52.2","59.1","124","Dental","Female","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q109","D01","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals have a role in giving advice or information about smoking cessation to patients","Percentage","%","86.9",,,"85.1","88.4","219","Pharmacy","Total","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q111","D04","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported that their school has a ban on smoking in school buildings and clinics","Percentage","%","99.3",,,"98.4","99.7","125","Dental","Female","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q108","D01","G02","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","31.5",,,"29.3","33.799999999999997","218","Pharmacy","Total","(41.153332, 20.168331)","EUR","al","al100","314","T04","M02","Q107","D04","G9901","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported being exposed to SHS in public during the 7 days preceding the survey","Percentage","%",,"—","No Data Available. Indicator was not included in survey.",,,,"Dental","Male","(41.153332, 20.168331)","EUR","al","al100","314","T02","M03","Q106","D01","G01","Prctg"
"2011","European Region","GHPSS","Albania","Albania - National","Factors Influencing Tobacco Use",,"Percentage of health professions students who were taught about the dangers of smoking in a class as part of their health profession training","Percentage","%","82",,,"79.900000000000006","83.9","182","Pharmacy","Female","(41.153332, 20.168331)","EUR","al","al100","314","T02","M99","Q118","D04","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","33.4",,,"30.2","36.700000000000003","374","Nursing","Total","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q107","D03","G9901","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","55.9",,,"45.9","65.400000000000006","46","Nursing","Male","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q107","D03","G01","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","7.1",,,"4.8","10.199999999999999","201","Pharmacy","Total","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q110","D04","G9901","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of health professions students who have ever smoked cigarettes, even one or two puffs","Percentage","%","58.3",,,"53.2","63.2","203","Pharmacy","Total","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q104","D04","G9901","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals should receive formal training on cessation techniques","Percentage","%","93.9",,,"87.3","97.2","47","Nursing","Male","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q113","D03","G01","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals have a role in giving advice or information about smoking cessation to patients","Percentage","%","100",,,,,"47","Nursing","Male","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q111","D03","G01","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of health professions students who have ever smoked cigarettes, even one or two puffs","Percentage","%","61.4",,,"52.7","69.400000000000006","70","Pharmacy","Male","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q104","D04","G01","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of health professions students who used tobacco products other than cigarettes on at least 1 day during the month","Percentage","%","13",,,"9.3000000000000007","17.899999999999999","133","Pharmacy","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q117","D04","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","29.6",,,"26.3","33.1","324","Nursing","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q107","D03","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","31.5",,,"28.1","35.200000000000003","189","Medical","Total","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q107","D02","G9901","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training",,"Percentage of health professions students who think health professionals serve as ""role models"" for their patients and the public","Percentage","%","73.900000000000006",,,"69.2","78.2","106","Medical","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M99","Q112","D02","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","4.5999999999999996",,,"2.6","8.1","133","Pharmacy","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q110","D04","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of health professions students who used tobacco products other than cigarettes on at least 1 day during the month","Percentage","%","14.4",,,"11.2","18.399999999999999","203","Pharmacy","Total","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q117","D04","G9901","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of health professions students who smoked cigarettes on at least 1 day during the month preceding the survey","Percentage","%","11.9",,,"7.3","18.899999999999999","68","Pharmacy","Male","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q110","D04","G01","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals have a role in giving advice or information about smoking cessation to patients","Percentage","%","94.8",,,"92.9","96.2","332","Nursing","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q111","D03","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","36",,,"31.2","41.1","103","Medical","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q107","D02","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","Percentage","%",,"~","Insufficient Sample Size.",,,,"Dental","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T01","M02","Q101","D01","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals should receive formal training on cessation techniques","Percentage","%","91.3",,,"89.2","93.1","385","Nursing","Total","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q113","D03","G9901","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals have a role in giving advice or information about smoking cessation to patients","Percentage","%","99.1",,,"97.5","99.7","106","Medical","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q111","D02","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who think health professionals should receive formal training on cessation techniques","Percentage","%","93.4",,,"90.3","95.5","105","Medical","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q113","D02","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training","Offer","Percentage of health professions students who reported receiving formal training during their health profession school training on cessation approaches to use with patients","Percentage","%","25.7",,,"21","31","84","Medical","Male","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M02","Q107","D02","G01","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of health professions students who used tobacco products other than cigarettes on at least 1 day during the month","Percentage","%","6.1",,,"4.7","8","386","Nursing","Total","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q117","D03","G9901","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of ever smokers who smoked on school premises/property within the year preceding the survey","Percentage","%","20.8",,,"15.6","27.1","92","Nursing","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q103","D03","G02","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Prevalence","Monitor","Percentage of ever smokers who smoked in school buildings within the year preceding the survey","Percentage","%","30.9",,,"16.399999999999999","50.4","12","Nursing","Male","(-14.235004, -51.92528)","AMR","br","br007","1488","T03","M01","Q102","D03","G01","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Role Model and Cessation Training",,"Percentage of health professions students who think health professionals serve as ""role models"" for their patients and the public","Percentage","%","77.2",,,"72","81.7","84","Medical","Male","(-14.235004, -51.92528)","AMR","br","br007","1488","T04","M99","Q112","D02","G01","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Factors Influencing Tobacco Use","Protect","Percentage of health professions students who reported that their school has a ban on smoking in school buildings and clinics","Percentage","%","12.8",,,"10.7","15.3","384","Nursing","Total","(-14.235004, -51.92528)","AMR","br","br007","1488","T02","M03","Q108","D03","G9901","Prctg"
"2011","Region of the Americas","GHPSS","Brazil","Brazil - Brasilia (Distrito Federal)","Factors Influencing Tobacco Use",,"Percentage of health professions students who think smoking should be banned in all enclosed public places","Percentage","%",,"—","No Data Available. Indicator was not included in survey.",,,,"Medical","Female","(-14.235004, -51.92528)","AMR","br","br007","1488","T02","M99","Q114","D02","G02","Prctg"
