"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","povertylevel","age_years","birthorder","education","gender","maritalstatus","metropolitan","race_ethnicity","wicparticipation","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","21.0","21.0",,,"18.6","23.7","3459.0",,,,,,,,,"Hispanic",,,"BF","BF1","Q003","VALUE","59","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2019","2019","AR","Arkansas","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","32.1","32.1",,,"24.2","41.2","215.0","Total",,,,,,,,,,"
,  
(34.74865012400045, -92.27449074299966)","BF","BF1","Q002","VALUE","05","Total","Total","OVR","OVERALL"
"2019","2019","NE","Nebraska","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","37.7","37.7",,,"30.3","45.7","258.0","Total",,,,,,,,,,"
,  
(41.6410409880005, -99.36572062299967)","BF","BF1","Q004","VALUE","31","Total","Total","OVR","OVERALL"
"2019","2019","GA","Georgia","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","24.2","24.2",,,"17.8","31.9","284.0","Total",,,,,,,,,,"
,  
(32.83968109300048, -83.62758034599966)","BF","BF1","Q003","VALUE","13","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","31.5","31.5",,,"30.0","32.9","13131.0",,,,,,,,"Metropolitan",,,,"BF","BF1","Q001","VALUE","59","Metropolitan","Metropolitan","METRO","METROYES"
"2019","2019","IL","Illinois","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","36.2","36.2",,,"30.6","42.2","422.0","Total",,,,,,,,,,"
,  
(40.48501028300046, -88.99771017799969)","BF","BF1","Q002","VALUE","17","Total","Total","OVR","OVERALL"
"2019","2019","VA","Virginia","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","18.6","18.6",,,"13.0","25.9","477.0","Total",,,,,,,,,,"
,  
(37.54268067400045, -78.45789046299967)","BF","BF1","Q003","VALUE","51","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","91.5","91.5",,,"90.4","92.6","10976.0",,,,,"College graduate",,,,,,,"BF","BF1","Q006","VALUE","59","Education","College graduate","EDU","EDUCOGRAD"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","17.1","17.1",,,"15.8","18.5","10977.0",,,,,,,,,,"Ineligible",,"BF","BF1","Q003","VALUE","59","WIC Participation","Ineligible","WIC","WICINELG"
"2019","2019","WA","Washington","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","27.9","27.9",,,"22.8","33.6","421.0","Total",,,,,,,,,,"
,  
(47.52227862900048, -120.47001078999972)","BF","BF1","Q001","VALUE","53","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","85.3","85.3",,,"83.4","87.1","5454.0",,"200 - 399",,,,,,,,,,"BF","BF1","Q006","VALUE","59","% Poverty Level","200 - 399","POV","POV200399"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","39.7","39.7",,,"37.0","42.5","3588.0",,,,,"High school graduate",,,,,,,"BF","BF1","Q005","VALUE","59","Education","High school graduate","EDU","EDUHSGRAD"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","36.0","36.0",,,"34.3","37.8","9932.0",,,"30 or older",,,,,,,,,"BF","BF1","Q002","VALUE","59","Age (years)","30 or older","AGEYR","AGEYR30PLUS"
"2019","2019","AR","Arkansas","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","46.5","46.5",,,"40.4","52.7","446.0","Total",,,,,,,,,,"
,  
(34.74865012400045, -92.27449074299966)","BF","BF1","Q005","VALUE","05","Total","Total","OVR","OVERALL"
"2019","2019","NH","New Hampshire","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","82.2","82.2",,,"76.1","87.1","287.0","Total",,,,,,,,,,"
,  
(43.65595011300047, -71.50036091999965)","BF","BF1","Q006","VALUE","33","Total","Total","OVR","OVERALL"
"2019","2019","NE","Nebraska","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","49.3","49.3",,,"41.0","57.6","252.0","Total",,,,,,,,,,"
,  
(41.6410409880005, -99.36572062299967)","BF","BF1","Q007","VALUE","31","Total","Total","OVR","OVERALL"
"2019","2019","NY","New York","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","42.4","42.4",,,"37.7","47.3","834.0","Total",,,,,,,,,,"
,  
(42.82700103200045, -75.54397042699964)","BF","BF1","Q007","VALUE","36","Total","Total","OVR","OVERALL"
"2019","2019","AZ","Arizona","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","58.3","58.3",,,"50.4","65.7","261.0","Total",,,,,,,,,,"
,  
(34.865970280000454, -111.76381127699972)","BF","BF1","Q005","VALUE","04","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","70.2","70.2",,,"65.1","74.8","1119.0",,,,,,,,,"Asian",,,"BF","BF1","Q005","VALUE","59","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","ME","Maine","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","64.2","64.2",,,"57.8","70.0","280.0","Total",,,,,,,,,,"
,  
(45.254228894000505, -68.98503133599962)","BF","BF1","Q005","VALUE","23","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","35.0","35.0",,,"33.1","36.9","8049.0",,,,,"College graduate",,,,,,,"BF","BF1","Q002","VALUE","59","Education","College graduate","EDU","EDUCOGRAD"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","30.4","30.4",,,"27.6","33.2","3797.0",,,"20 - 29",,,,,,,,,"BF","BF1","Q001","VALUE","59","Age (years)","20 - 29","AGEYR","AGEYR2029"
"2019","2019","NJ","New Jersey","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","82.5","82.5",,,"76.0","87.6","378.0","Total",,,,,,,,,,"
,  
(40.13057004800049, -74.27369128799967)","BF","BF1","Q006","VALUE","34","Total","Total","OVR","OVERALL"
"2019","2019","PR","Puerto Rico","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","20.3","20.3",,,"16.0","25.4","602.0","Total",,,,,,,,,,"
,  
(18.220833, -66.590149)","BF","BF1","Q003","VALUE","72","Total","Total","OVR","OVERALL"
"2019","2019","IN","Indiana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","30.3","30.3",,,"24.3","37.2","270.0","Total",,,,,,,,,,"
,  
(39.766910452000445, -86.14996019399968)","BF","BF1","Q004","VALUE","18","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","32.2","32.2",,,"30.3","34.1","7945.0",,,,"Not first born",,,,,,,,"BF","BF1","Q002","VALUE","59","Birth Order","Not first born","BO","BONOT1"
"2019","2019","WI","Wisconsin","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","61.7","61.7",,,"54.2","68.7","260.0","Total",,,,,,,,,,"
,  
(44.39319117400049, -89.81637074199966)","BF","BF1","Q005","VALUE","55","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","90.7","90.7",,,"88.4","92.6","3840.0",,"400 - 599",,,,,,,,,,"BF","BF1","Q006","VALUE","59","% Poverty Level","400 - 599","POV","POV400599"
"2019","2019","TN","Tennessee","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","78.8","78.8",,,"72.9","83.7","473.0","Total",,,,,,,,,,"
,  
(35.68094058000048, -85.77449091399967)","BF","BF1","Q006","VALUE","47","Total","Total","OVR","OVERALL"
"2019","2019","ID","Idaho","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","57.6","57.6",,,"50.9","64.0","334.0","Total",,,,,,,,,,"
,  
(43.682630005000476, -114.3637300419997)","BF","BF1","Q007","VALUE","16","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","19.5","19.5",,,"18.0","21.1","9196.0",,,,,,"Male",,,,,,"BF","BF1","Q003","VALUE","59","Gender","Male","GEN","MALE"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","32.2","32.2",,,"27.9","36.9","1881.0",,,,,,,,"Non-metropolitan",,,,"BF","BF1","Q002","VALUE","59","Metropolitan","Non-metropolitan","METRO","METRONO"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","85.7","85.7",,,"83.9","87.3","5225.0",,,,,"Some college or technical school",,,,,,,"BF","BF1","Q006","VALUE","59","Education","Some college or technical school","EDU","EDUCOTEC"
"2019","2019","IN","Indiana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","14.3","14.3",,,"9.6","20.8","228.0","Total",,,,,,,,,,"
,  
(39.766910452000445, -86.14996019399968)","BF","BF1","Q003","VALUE","18","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","25.5","25.5",,,"24.0","27.1","9911.0",,,,,,"Female",,,,,,"BF","BF1","Q008","VALUE","59","Gender","Female","GEN","FEMALE"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","17.8","17.8",,,"16.2","19.5","6934.0",,,,,,,,,,"Yes",,"BF","BF1","Q008","VALUE","59","WIC Participation","Yes","WIC","WICYES"
"2019","2019","DE","Delaware","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","31.0","31.0",,,"23.1","40.1","152.0","Total",,,,,,,,,,"
,  
(39.008830667000495, -75.57774116799965)","BF","BF1","Q002","VALUE","10","Total","Total","OVR","OVERALL"
"2019","2019","HI","Hawaii","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","70.9","70.9",,,"64.7","76.4","331.0","Total",,,,,,,,,,"
,  
(21.304850435000446, -157.85774940299973)","BF","BF1","Q005","VALUE","15","Total","Total","OVR","OVERALL"
"2019","2019","PR","Puerto Rico","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","24.2","24.2",,,"18.4","31.1","381.0","Total",,,,,,,,,,"
,  
(18.220833, -66.590149)","BF","BF1","Q002","VALUE","72","Total","Total","OVR","OVERALL"
"2019","2019","PA","Pennsylvania","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","22.0","22.0",,,"16.7","28.4","679.0","Total",,,,,,,,,,"
,  
(40.79373015200048, -77.86070029399963)","BF","BF1","Q003","VALUE","42","Total","Total","OVR","OVERALL"
"2019","2019","OK","Oklahoma","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","24.6","24.6",,,"17.5","33.3","166.0","Total",,,,,,,,,,"
,  
(35.47203135600046, -97.52107021399968)","BF","BF1","Q001","VALUE","40","Total","Total","OVR","OVERALL"
"2019","2019","OH","Ohio","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","36.8","36.8",,,"29.6","44.6","277.0","Total",,,,,,,,,,"
,  
(40.06021014100048, -82.40426005599966)","BF","BF1","Q002","VALUE","39","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","18.8","18.8",,,"17.3","20.4","8824.0",,,,,,"Female",,,,,,"BF","BF1","Q003","VALUE","59","Gender","Female","GEN","FEMALE"
"2019","2019","FL","Florida","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","29.7","29.7",,,"20.6","40.8","241.0","Total",,,,,,,,,,"
,  
(28.932040377000476, -81.92896053899966)","BF","BF1","Q001","VALUE","12","Total","Total","OVR","OVERALL"
"2019","2019","CO","Colorado","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","62.8","62.8",,,"54.0","70.9","277.0","Total",,,,,,,,,,"
,  
(38.843840757000464, -106.13361092099967)","BF","BF1","Q007","VALUE","08","Total","Total","OVR","OVERALL"
"2019","2019","SD","South Dakota","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","61.4","61.4",,,"55.0","67.5","363.0","Total",,,,,,,,,,"
,  
(44.353130053000484, -100.3735306369997)","BF","BF1","Q005","VALUE","46","Total","Total","OVR","OVERALL"
"2019","2019","MA","Massachusetts","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","29.2","29.2",,,"22.8","36.7","344.0","Total",,,,,,,,,,"
,  
(42.27687047000046, -72.08269067499964)","BF","BF1","Q008","VALUE","25","Total","Total","OVR","OVERALL"
"2019","2019","MA","Massachusetts","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","22.4","22.4",,,"16.8","29.2","272.0","Total",,,,,,,,,,"
,  
(42.27687047000046, -72.08269067499964)","BF","BF1","Q001","VALUE","25","Total","Total","OVR","OVERALL"
"2019","2019","TN","Tennessee","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","28.0","28.0",,,"21.9","35.0","277.0","Total",,,,,,,,,,"
,  
(35.68094058000048, -85.77449091399967)","BF","BF1","Q002","VALUE","47","Total","Total","OVR","OVERALL"
"2019","2019","KS","Kansas","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","29.2","29.2",,,"23.1","36.1","361.0","Total",,,,,,,,,,"
,  
(38.34774030000045, -98.20078122699965)","BF","BF1","Q008","VALUE","20","Total","Total","OVR","OVERALL"
"2019","2019","NV","Nevada","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","42.4","42.4",,,"36.3","48.7","411.0","Total",,,,,,,,,,"
,  
(39.493240390000494, -117.07184056399967)","BF","BF1","Q007","VALUE","32","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","45.6","45.6",,,"43.2","48.1","5079.0",,,,,"Some college or technical school",,,,,,,"BF","BF1","Q007","VALUE","59","Education","Some college or technical school","EDU","EDUCOTEC"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","36.8","36.8",,,"34.7","39.1","6554.0",,,,,,"Male",,,,,,"BF","BF1","Q002","VALUE","59","Gender","Male","GEN","MALE"
"2019","2019","UT","Utah","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","27.3","27.3",,,"21.5","34.1","322.0","Total",,,,,,,,,,"
,  
(39.360700171000474, -111.58713063499971)","BF","BF1","Q008","VALUE","49","Total","Total","OVR","OVERALL"
"2019","2019","OH","Ohio","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","23.9","23.9",,,"18.7","29.9","399.0","Total",,,,,,,,,,"
,  
(40.06021014100048, -82.40426005599966)","BF","BF1","Q003","VALUE","39","Total","Total","OVR","OVERALL"
"2019","2019","MI","Michigan","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","18.7","18.7",,,"13.9","24.8","359.0","Total",,,,,,,,,,"
,  
(44.6613195430005, -84.71439026999968)","BF","BF1","Q003","VALUE","26","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","28.5","28.5",,,"24.8","32.5","2301.0",,,,,,,,"Non-metropolitan",,,,"BF","BF1","Q001","VALUE","59","Metropolitan","Non-metropolitan","METRO","METRONO"
"2019","2019","KY","Kentucky","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","35.8","35.8",,,"28.1","44.2","181.0","Total",,,,,,,,,,"
,  
(37.645970271000465, -84.77497104799966)","BF","BF1","Q002","VALUE","21","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","35.6","35.6",,,"34.0","37.3","11031.0",,,,,,,,"Metropolitan",,,,"BF","BF1","Q002","VALUE","59","Metropolitan","Metropolitan","METRO","METROYES"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","39.2","39.2",,,"34.4","44.2","1117.0",,,,,"Less than high school",,,,,,,"BF","BF1","Q005","VALUE","59","Education","Less than high school","EDU","EDUHS"
"2019","2019","DC","District of Columbia","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","36.8","36.8",,,"31.6","42.3","429.0","Total",,,,,,,,,,"
,  
(38.89037138500049, -77.03196112699965)","BF","BF1","Q004","VALUE","11","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","51.9","51.9",,,"49.1","54.7","3996.0",,"600 or greater",,,,,,,,,,"BF","BF1","Q007","VALUE","59","% Poverty Level","600 or greater","POV","POV600PLUS"
"2019","2019","OH","Ohio","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","32.2","32.2",,,"27.2","37.7","484.0","Total",,,,,,,,,,"
,  
(40.06021014100048, -82.40426005599966)","BF","BF1","Q004","VALUE","39","Total","Total","OVR","OVERALL"
"2019","2019","UT","Utah","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","20.9","20.9",,,"15.5","27.6","307.0","Total",,,,,,,,,,"
,  
(39.360700171000474, -111.58713063499971)","BF","BF1","Q003","VALUE","49","Total","Total","OVR","OVERALL"
"2019","2019","IN","Indiana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","28.4","28.4",,,"21.1","36.9","190.0","Total",,,,,,,,,,"
,  
(39.766910452000445, -86.14996019399968)","BF","BF1","Q001","VALUE","18","Total","Total","OVR","OVERALL"
"2019","2019","RI","Rhode Island","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","23.2","23.2",,,"17.5","30.2","230.0","Total",,,,,,,,,,"
,  
(41.70828019300046, -71.52247031399963)","BF","BF1","Q003","VALUE","44","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","20.8","20.8",,,"11.5","34.6","121.0",,,"Under 20",,,,,,,,,"BF","BF1","Q008","VALUE","59","Age (years)","Under 20","AGEYR","AGEYR0019"
"2019","2019","VA","Virginia","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","63.0","63.0",,,"55.0","70.4","532.0","Total",,,,,,,,,,"
,  
(37.54268067400045, -78.45789046299967)","BF","BF1","Q005","VALUE","51","Total","Total","OVR","OVERALL"
"2019","2019","IN","Indiana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","85.9","85.9",,,"80.2","90.1","270.0","Total",,,,,,,,,,"
,  
(39.766910452000445, -86.14996019399968)","BF","BF1","Q006","VALUE","18","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","46.9","46.9",,,"45.2","48.5","11941.0",,,,,,,,,,"Ineligible",,"BF","BF1","Q004","VALUE","59","WIC Participation","Ineligible","WIC","WICINELG"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","17.4","17.4",,,"15.0","20.1","3502.0",,"400 - 599",,,,,,,,,,"BF","BF1","Q003","VALUE","59","% Poverty Level","400 - 599","POV","POV400599"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","32.6","32.6",,,"30.7","34.5","7354.0",,,,,,,,,"Non-Hispanic White",,,"BF","BF1","Q002","VALUE","59","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","13.8","13.8",,,"7.9","23.0","231.0",,,,,,,,,"American Indian/Alaska Native",,,"BF","BF1","Q003","VALUE","59","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2019","2019","WI","Wisconsin","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","20.5","20.5",,,"14.9","27.5","207.0","Total",,,,,,,,,,"
,  
(44.39319117400049, -89.81637074199966)","BF","BF1","Q001","VALUE","55","Total","Total","OVR","OVERALL"
"2019","2019","CA","California","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","62.3","62.3",,,"56.9","67.5","752.0","Total",,,,,,,,,,"
,  
(37.63864012300047, -120.99999953799971)","BF","BF1","Q005","VALUE","06","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","47.5","47.5",,,"45.8","49.1","12367.0",,,,"Not first born",,,,,,,,"BF","BF1","Q007","VALUE","59","Birth Order","Not first born","BO","BONOT1"
"2019","2019","NH","New Hampshire","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","21.4","21.4",,,"15.3","29.1","178.0","Total",,,,,,,,,,"
,  
(43.65595011300047, -71.50036091999965)","BF","BF1","Q002","VALUE","33","Total","Total","OVR","OVERALL"
"2019","2019","ME","Maine","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","28.7","28.7",,,"23.3","34.6","274.0","Total",,,,,,,,,,"
,  
(45.254228894000505, -68.98503133599962)","BF","BF1","Q008","VALUE","23","Total","Total","OVR","OVERALL"
"2019","2019","NC","North Carolina","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","47.2","47.2",,,"39.5","55.0","356.0","Total",,,,,,,,,,"
,  
(35.466220975000454, -79.15925046299964)","BF","BF1","Q007","VALUE","37","Total","Total","OVR","OVERALL"
"2019","2019","LA","Louisiana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","71.1","71.1",,,"64.3","77.1","454.0","Total",,,,,,,,,,"
,  
(31.31266064400046, -92.44568007099969)","BF","BF1","Q006","VALUE","22","Total","Total","OVR","OVERALL"
"2019","2019","PR","Puerto Rico","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","35.3","35.3",,,"30.4","40.5","688.0","Total",,,,,,,,,,"
,  
(18.220833, -66.590149)","BF","BF1","Q004","VALUE","72","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","35.0","35.0",,,"31.7","38.4","2503.0",,,,,,,"Unmarried",,,,,"BF","BF1","Q002","VALUE","59","Marital Status","Unmarried","MARSTAT","UNMARRIED"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","45.7","45.7",,,"40.7","50.8","1119.0",,,,,,,,,"Asian",,,"BF","BF1","Q004","VALUE","59","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","23.0","23.0",,,"19.6","26.8","1668.0",,,,,,,,,"Non-Hispanic Black",,,"BF","BF1","Q003","VALUE","59","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","NC","North Carolina","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","34.2","34.2",,,"27.4","41.7","362.0","Total",,,,,,,,,,"
,  
(35.466220975000454, -79.15925046299964)","BF","BF1","Q004","VALUE","37","Total","Total","OVR","OVERALL"
