"yearstart","yearend","locationabbr","locationdesc","geographiclevel","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2014","2014","CT","Connecticut","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Female","All races","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.3","0.4","330","86200","9","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GF","ALLRACE","RFHT","RFYES","POINT (-72.64984095199 41.56266102)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Male","Asian","Hypertension","Yes","%","Crude Prevalence","0.5",,,"0.2","1",,"1600","59","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GM","ASN","RFHT","RFYES",
"2014","2014","AR","Arkansas","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","85 years and older","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","1.5",,,"0.7","2.8",,"600","5","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE85PLUS","GM","BLK","RFHT","RFYES","POINT (-92.27449074299 34.748650124)"
"2014","2014","KS","Kansas","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.3","0.7","20","3600","20","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GM","BLK","RFHT","RFYES","POINT (-98.20078122699 38.3477403)"
"2014","2014","CA","California","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","All genders","Other","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.2","0.4","60","17300","6","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GALL","OTH","RFHT","RFYES","POINT (-120.9999995379 37.638640123)"
"2014","2014","UT","Utah","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","0-17 years","Female","All races","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"49","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE017","GF","ALLRACE","RFHT","RFYES","POINT (-111.5871306349 39.360700171)"
"2014","2014","KS","Kansas","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","0-17 years","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"20","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE017","GALL","WHT","RFHT","RFYES","POINT (-98.20078122699 38.3477403)"
"2014","2014","DC","District Of Columbia","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Female","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"11","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GF","HISP","RFHT","RFYES","POINT (-77.03196112699 38.890371385)"
"2014","2014","OH","Ohio","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.6",,,"0.4","0.8","50","8900","39","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GM","BLK","RFHT","RFYES","POINT (-82.40426005599 40.060210141)"
"2014","2014","AR","Arkansas","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","0.6",,,"0.3","1.2",,"1500","5","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GM","ALLRACE","RFHT","RFYES","POINT (-92.27449074299 34.748650124)"
"2014","2014","MA","Massachusetts","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Female","Asian","Hypertension","Yes","%","Crude Prevalence","0.2",,,"0.1","0.4",,"3100","25","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GF","ASN","RFHT","RFYES","POINT (-72.08269067499 42.27687047)"
"2014","2014","AK","Alaska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65 years and older","Male","Asian","Hypertension","Yes","%","Crude Prevalence","0.7",,,"0.1","2.1",,"420","2","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE65PLUS","GM","ASN","RFHT","RFYES","POINT (-147.7220590359 64.845079957)"
"2014","2014","PA","Pennsylvania","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","All genders","All races","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.4","0.4","2900","712700","42","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GALL","ALLRACE","RFHT","RFYES","POINT (-77.86070029399 40.793730152)"
"2014","2014","NJ","New Jersey","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Male","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.6",,,"0.2","1.5",,"780","34","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GM","WHT","RFHT","RFYES","POINT (-74.27369128799 40.130570048)"
"2014","2014","AR","Arkansas","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65-84 years","Female","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","1.1",,,"0.9","1.3","100","9100","5","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE6584","GF","BLK","RFHT","RFYES","POINT (-92.27449074299 34.748650124)"
"2014","2014","SC","South Carolina","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Female","North American Native","Hypertension","Yes","%","Crude Prevalence","0",,,"0","2.7",,"130","45","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GF","AIAN","RFHT","RFYES","POINT (-81.04537120699 33.998821303)"
"2014","2014","IN","Indiana","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Male","All races","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.4","0.4","680","180600","18","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GM","ALLRACE","RFHT","RFYES","POINT (-86.14996019399 39.766910452)"
"2014","2014","WY","Wyoming","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","All genders","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.1","1.1",,"920","56","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GALL","HISP","RFHT","RFYES","POINT (-108.1098303529 43.235541343)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","0-17 years","All genders","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","4.8",,,"2.1","9.2",,"170","59","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE017","GALL","HISP","RFHT","RFYES",
"2014","2014","DC","District Of Columbia","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","Male","Asian","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"11","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GM","ASN","RFHT","RFYES","POINT (-77.03196112699 38.890371385)"
"2014","2014","ND","North Dakota","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Female","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0",,,"0","4.2",,"90","38","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GF","HISP","RFHT","RFYES","POINT (-100.1184210489 47.475319779)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","Male","Asian","Hypertension","Yes","%","Crude Prevalence","0.6",,,"0.4","0.7","80","15000","59","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GM","ASN","RFHT","RFYES",
"2014","2014","OK","Oklahoma","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","Female","All races","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.2","0.3","70","26300","40","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GF","ALLRACE","RFHT","RFYES","POINT (-97.52107021399 35.472031356)"
"2014","2014","HI","Hawaii","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65-84 years","Female","Asian","Hypertension","Yes","%","Crude Prevalence","1.7",,,"1.5","1.9","200","12000","15","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE6584","GF","ASN","RFHT","RFYES","POINT (-157.8577494029 21.304850435)"
"2014","2014","ME","Maine","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","All ages","Male","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","1.6",,,"1.5","1.7","690","42600","23","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGEALL","GM","WHT","RFHT","RFYES","POINT (-68.98503133599 45.254228894)"
"2014","2014","KS","Kansas","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65 years and older","Female","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","1.4",,,"1.4","1.5","1300","93500","20","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE65PLUS","GF","WHT","RFHT","RFYES","POINT (-98.20078122699 38.3477403)"
"2014","2014","SD","South Dakota","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.2","0.4","50","16800","46","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GM","ALLRACE","RFHT","RFYES","POINT (-100.3735306369 44.353130053)"
"2014","2014","VA","Virginia","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Male","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0",,,"0","5.7",,"60","51","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GM","HISP","RFHT","RFYES","POINT (-78.45789046299 37.542680674)"
"2014","2014","MA","Massachusetts","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","0-17 years","Male","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"25","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE017","GM","HISP","RFHT","RFYES","POINT (-72.08269067499 42.27687047)"
"2014","2014","ND","North Dakota","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","All genders","Other","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"38","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GALL","OTH","RFHT","RFYES","POINT (-100.1184210489 47.475319779)"
"2014","2014","IN","Indiana","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","40-64 years","All genders","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","1.6",,,"1.4","1.9","160","10000","18","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE4064","GALL","BLK","RFHT","RFYES","POINT (-86.14996019399 39.766910452)"
"2014","2014","MA","Massachusetts","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","18-39 years","Female","Asian","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"25","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE1839","GF","ASN","RFHT","RFYES","POINT (-72.08269067499 42.27687047)"
"2014","2014","NV","Nevada","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65 years and older","Male","All races","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.3","0.4","160","47900","32","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE65PLUS","GM","ALLRACE","RFHT","RFYES","POINT (-117.0718405639 39.49324039)"
"2014","2014","IL","Illinois","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","40-64 years","All genders","All races","Hypertension","Yes","%","Crude Prevalence","1.6",,,"1.5","1.7","1200","77600","17","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE4064","GALL","ALLRACE","RFHT","RFYES","POINT (-88.99771017799 40.485010283)"
"2014","2014","IL","Illinois","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.3","0.4","880","245000","17","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GM","ALLRACE","RFHT","RFYES","POINT (-88.99771017799 40.485010283)"
"2014","2014","VA","Virginia","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Male","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.2","0.7","10","3200","51","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GM","HISP","RFHT","RFYES","POINT (-78.45789046299 37.542680674)"
"2014","2014","MT","Montana","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","All genders","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0",,,"0","0.9",,"410","30","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GALL","HISP","RFHT","RFYES","POINT (-109.4244206449 47.066528972)"
"2014","2014","MA","Massachusetts","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65-84 years","Female","Asian","Hypertension","Yes","%","Crude Prevalence","0.9",,,"0.6","1.3","30","3100","25","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE6584","GF","ASN","RFHT","RFYES","POINT (-72.08269067499 42.27687047)"
"2014","2014","NY","New York","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65 years and older","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.4","0.5","2900","662900","36","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE65PLUS","GALL","WHT","RFHT","RFYES","POINT (-75.54397042699 42.827001032)"
"2014","2014","NE","Nebraska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Female","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.2",,,"0.2","0.3","110","43400","31","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GF","WHT","RFHT","RFYES","POINT (-99.36572062299 41.641040988)"
"2014","2014","WY","Wyoming","State","Medicare","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of diagnosed disorders of optic nerve and visual pathways","Optic nerve disorders","65-84 years","Male","Other","Hypertension","Yes","%","Crude Prevalence","0",,,"0","7.1",,"50","56","TCOND","CDXC11","QDXDC11","R11_1","CRDPREV","AGE6584","GM","OTH","RFHT","RFYES","POINT (-108.1098303529 43.235541343)"
"2014","2014","TN","Tennessee","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","All genders","North American Native","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"47","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GALL","AIAN","RFHT","RFYES","POINT (-85.77449091399 35.68094058)"
"2014","2014","AK","Alaska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","Male","Asian","Hypertension","Yes","%","Crude Prevalence","0",,,"0","8.7999999999",,"40","2","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GM","ASN","RFHT","RFYES","POINT (-147.7220590359 64.845079957)"
"2014","2014","DC","District Of Columbia","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Male","Other","Hypertension","Yes","%","Crude Prevalence","0",,,"0","3.6",,"100","11","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GM","OTH","RFHT","RFYES","POINT (-77.03196112699 38.890371385)"
"2014","2014","ME","Maine","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65 years and older","Female","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","1.4",,,"1.3","1.5","700","49900","23","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE65PLUS","GF","WHT","RFHT","RFYES","POINT (-68.98503133599 45.254228894)"
"2014","2014","NV","Nevada","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.3","0.4","140","43000","32","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GM","ALLRACE","RFHT","RFYES","POINT (-117.0718405639 39.49324039)"
"2014","2014","IN","Indiana","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","85 years and older","All genders","North American Native","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"18","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE85PLUS","GALL","AIAN","RFHT","RFYES","POINT (-86.14996019399 39.766910452)"
"2014","2014","IL","Illinois","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","85 years and older","Male","All races","Hypertension","Yes","%","Crude Prevalence","2.1",,,"2","2.2","900","43100","17","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE85PLUS","GM","ALLRACE","RFHT","RFYES","POINT (-88.99771017799 40.485010283)"
"2014","2014","IN","Indiana","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","40-64 years","All genders","Other","Hypertension","Yes","%","Crude Prevalence","1.1",,,"0.2","3.2",,"270","18","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE4064","GALL","OTH","RFHT","RFYES","POINT (-86.14996019399 39.766910452)"
"2014","2014","NC","North Carolina","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","All genders","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0.5",,,"0.2","1",,"1700","37","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GALL","HISP","RFHT","RFYES","POINT (-79.15925046299 35.466220975)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.5",,,"0.5","0.5","3900","741100","59","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GM","BLK","RFHT","RFYES",
"2014","2014","IN","Indiana","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.3","0.4","240","66600","18","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GALL","WHT","RFHT","RFYES","POINT (-86.14996019399 39.766910452)"
"2014","2014","AL","Alabama","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","All genders","North American Native","Hypertension","Yes","%","Crude Prevalence","0",,,"0","1.7",,"220","1","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GALL","AIAN","RFHT","RFYES","POINT (-86.63186076199 32.840571122)"
"2014","2014","MD","Maryland","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65-84 years","Female","All races","Hypertension","Yes","%","Crude Prevalence","1.4",,,"1.4","1.5","2400","171600","24","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE6584","GF","ALLRACE","RFHT","RFYES","POINT (-76.60926011099 39.290580964)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","18-39 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","1.9",,,"1.8","2","1600","81900","59","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE1839","GM","ALLRACE","RFHT","RFYES",
"2014","2014","NY","New York","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65 years and older","Female","Other","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.3","0.6","30","6200","36","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE65PLUS","GF","OTH","RFHT","RFYES","POINT (-75.54397042699 42.827001032)"
"2014","2014","AK","Alaska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","Female","All races","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.1","0.8",,"1500","2","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GF","ALLRACE","RFHT","RFYES","POINT (-147.7220590359 64.845079957)"
"2014","2014","UT","Utah","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Male","Asian","Hypertension","Yes","%","Crude Prevalence","0.6",,,"0.1","1.8",,"480","49","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GM","ASN","RFHT","RFYES","POINT (-111.5871306349 39.360700171)"
"2014","2014","ME","Maine","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","All genders","Asian","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"23","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GALL","ASN","RFHT","RFYES","POINT (-68.98503133599 45.254228894)"
"2014","2014","MD","Maryland","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","0-17 years","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"24","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE017","GM","BLK","RFHT","RFYES","POINT (-76.60926011099 39.290580964)"
