"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2014","2014","NJ","New Jersey","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Endophthalmitis","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0.07",,,"0.06","0.08",,"338700","34","TCOND","CDXC13","QDXC13","R13_7","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2014","2014","TN","Tennessee","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","1.04",,,"0.98","1.1",,"106100","47","TCOND","CDXC10","QDXC10","R10_ALL","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-85.7744909139996 35.6809405800004)"
"2014","2014","WY","Wyoming","MAX","Service Utilization","Cataract Surgery","Percentage of people with diagnosed cataract who had a treatment claim","Cataract surgery","18-39 years","All genders","All races","Hypertension and cataract","Yes","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"56","TUTL","CCATS","QCATS","RCATSUR","CRDPREV","AGE1839","GALL","ALLRACE","RFHTCAT","RFYES","POINT(-108.109830352999 43.2355413430004)"
"2013","2013","WA","Washington","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Eyelid infection and inflammation","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.19",,,"0.07","0.42",,"3100","53","TCOND","CDXC13","QDXC13","R13_4","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-120.470010789999 47.5222786290004)"
"2013","2013","OK","Oklahoma","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Keratoconus","85 years and older","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.15",,"2500","40","TCOND","CDXC16","QDXC16","R16_1","CRDPREV","AGE85PLUS","GM","ALLRACE","RFALL","RFTOT","POINT(-97.5210702139996 35.4720313560004)"
"2013","2013","NJ","New Jersey","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","Ocular injury","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.48",,,"0.46","0.5",,"326500","34","TCOND","CDXC10","QDXC10","R10_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2013","2013","SD","South Dakota","MAX","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of treated disorders of optic nerve and visual pathways","All Disorders of optic nerve and visual pathways","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.47",,,"0.36","0.61",,"12600","46","TCOND","CDXC11","QDXC11","R11_ALL","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","SD","South Dakota","MAX","Service Utilization","Treatment for glaucoma","Percentage of people with diagnosed glaucoma who had treatment claim","Any glaucoma treatment","40-64 years","Male","All races","Glaucoma","Yes","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"46","TUTL","CGLAUTX","QGLAU","RGLAANY","CRDPREV","AGE4064","GM","ALLRACE","RFGLC","RFYES","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","PA","Pennsylvania","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","Ocular burns","18-39 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0.01","0.02",,"675300","42","TCOND","CDXC10","QDXC10","R10_2","CRDPREV","AGE1839","GALL","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2013","2013","OH","Ohio","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Unqualified impairment, both eyes","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.04",,,"0.03","0.05",,"256300","39","TCOND","CDXC8","QDXC8","R8_1","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-82.4042600559996 40.0602101410004)"
"2013","2013","OR","Oregon","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","Diabetic macular edema","85 years and older","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.18",,"2100","41","TCOND","CDXC2","QDXC2","R2_4","CRDPREV","AGE85PLUS","GM","ALLRACE","RFALL","RFTOT","POINT(-120.155031325999 44.5674494240004)"
"2014","2014","IA","Iowa","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Endothelial dystrophy (Fuchs)","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.39",,,"0.24","0.6",,"5100","19","TCOND","CDXC16","QDXC16","R16_2","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","IN","Indiana","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Open-angle glaucoma","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.21",,,"0.15","0.28",,"23000","18","TCOND","CDXC5","QDXC5","R5_1","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-86.1499601939996 39.7669104520004)"
"2014","2014","PA","Pennsylvania","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Anti-VEGF injections","0-17 years","Female","All races","Diabetes and diabetic retinopathy","Yes","%","Crude Prevalence","0",,,"0","9.25","0","0","42","TUTL","CDRTX","QDRTX","RVEGF","CRDPREV","AGE017","GF","ALLRACE","RFDMDR","RFYES","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","PA","Pennsylvania","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Other/unspecified visual disturbances","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.12",,,"0.11","0.13",,"1040800","42","TCOND","CDXC12","QDXC12","R12_4","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","UT","Utah","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","All Refraction and accommodation disorders","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","8.1",,,"8.02","8.19",,"400000","49","TCOND","CDXC7","QDXC7","R7_ALL","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-111.587130634999 39.3607001710004)"
"2013","2013","GA","Georgia","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","Myopia","85 years and older","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.06",,"5900","13","TCOND","CDXC7","QDXC7","R7_1","CRDPREV","AGE85PLUS","GM","ALLRACE","RFALL","RFTOT","POINT(-83.6275803459996 32.8396810930004)"
"2014","2014","IA","Iowa","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Anti-VEGF injections","All ages","All genders","All races","Diabetic retinopathy","Yes","%","Crude Prevalence","15.99",,,"14.06","18.07","200","1300","19","TUTL","CDRTX","QDRTX","RVEGF","CRDPREV","AGEALL","GALL","ALLRACE","RFDR","RFYES","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","NY","New York","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Keratoconus","85 years and older","Male","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.03",,"34100","36","TCOND","CDXC16","QDXC16","R16_1","CRDPREV","AGE85PLUS","GM","ALLRACE","RFALL","RFTOT","POINT(-75.5439704269996 42.8270010320004)"
"2013","2013","OK","Oklahoma","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Branch retinal artery occlusion","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0","0.07",,"10500","40","TCOND","CDXC4","QDXC4","R4_5","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-97.5210702139996 35.4720313560004)"
"2013","2013","MA","Massachusetts","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Central retinal arterial occlusion","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.03",,"18600","25","TCOND","CDXC4","QDXC4","R4_4","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.0826906749996 42.2768704700004)"
"2013","2013","IN","Indiana","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Disorders of the globe","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.02","0.02",,"1098700","18","TCOND","CDXC14","QDXC14","R14_6","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-86.1499601939996 39.7669104520004)"
"2014","2014","GA","Georgia","MAX","Service Utilization","Treatment for age related macular degeneration","Percentage of people with diagnosed AMD who had a treatment claim","Any age related macular degeneration treatment","All ages","Male","All races","Hypertension and AMD","Yes","%","Crude Prevalence","18.18",,,"6.98","35.46","0","0","13","TUTL","CAMDTX","QAMD","RAMDANY","CRDPREV","AGEALL","GM","ALLRACE","RFHTAMD","RFYES","POINT(-83.6275803459996 32.8396810930004)"
"2014","2014","MN","Minnesota","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Any diabetic retinopathy treatment","65-84 years","Male","All races","Diabetic retinopathy","Yes","%","Crude Prevalence","24.36",,,"15.35","35.4","0","100","27","TUTL","CDRTX","QDRTX","RDRANY","CRDPREV","AGE6584","GM","ALLRACE","RFDR","RFYES","POINT(-94.7942005029996 46.3556487360004)"
"2014","2014","VT","Vermont","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","1.32",,,"1.18","1.47",,"23500","50","TCOND","CDXC10","QDXC10","R10_ALL","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-72.5176407909996 43.6253812390004)"
"2014","2014","GA","Georgia","MAX","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Aphakia and disorders of lens","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.05",,,"0.04","0.08",,"48300","13","TCOND","CDXC6","QDXC6","R6_6","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-83.6275803459996 32.8396810930004)"
"2013","2013","OK","Oklahoma","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Unspecified-age related macular degeneration","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","1.54",,,"1.31","1.79",,"10500","40","TCOND","CDXC3","QDXC3","R3_1","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-97.5210702139996 35.4720313560004)"
"2014","2014","SD","South Dakota","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Moderate bilateral impairment","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.11",,"3300","46","TCOND","CDXC8","QDXC8","R8_5","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2013","2013","IA","Iowa","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Myopic degeneration","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.01","0.03",,"104500","19","TCOND","CDXC4","QDXC4","R4_9","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-93.8164905559996 42.4694009130004)"
"2014","2014","CA","California","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"129800","6","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
"2014","2014","IA","Iowa","MAX","Eye Health Conditions","Retinal Detachment and Defects","Annual prevalence of treated retinal detachment and defects","Retinal detachment and defects","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.28",,,"0.19","0.39",,"12300","19","TCOND","CDXC1","QDXC1","R1_1","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","CA","California","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Other/unspecified glaucoma","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.28",,,"0.27","0.29",,"1840200","6","TCOND","CDXC5","QDXC5","R5_9","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
"2014","2014","PA","Pennsylvania","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Vision screening","0-17 years","All genders","All races","Diabetes","Yes","%","Crude Prevalence","19.32",,,"18.1","20.59","800","3900","42","TUTL","CSCRN","QSCRN","RSCNVIS","CRDPREV","AGE017","GALL","ALLRACE","RFDM","RFYES","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","UT","Utah","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Any diagnostic eye test","All ages","Male","All races","All patients","Total","%","Crude Prevalence","0.26",,,"0.23","0.28","400","163000","49","TUTL","CTEST","QTEST","RTESTANY","CRDPREV","AGEALL","GM","ALLRACE","RFALL","RFTOT","POINT(-111.587130634999 39.3607001710004)"
"2013","2013","NY","New York","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Disorders of the globe","40-64 years","Male","All races","All patients","Total","%","Crude Prevalence","0.07",,,"0.06","0.07",,"676400","36","TCOND","CDXC14","QDXC14","R14_6","CRDPREV","AGE4064","GM","ALLRACE","RFALL","RFTOT","POINT(-75.5439704269996 42.8270010320004)"
"2013","2013","MS","Mississippi","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary angle-closure glaucoma","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.07",,,"0.04","0.12",,"22200","28","TCOND","CDXC5","QDXC5","R5_5","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2013","2013","AR","Arkansas","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","18-39 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.39",,,"0.36","0.42",,"171300","5","TCOND","CDXC10","QDXC10","R10_ALL","CRDPREV","AGE1839","GALL","ALLRACE","RFALL","RFTOT","POINT(-92.2744907429996 34.7486501240004)"
"2014","2014","US","National","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Night blindness","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.84",,,"0.82","0.86",,"1124700","59","TCOND","CDXC12","QDXC12","R12_3","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT",
"2013","2013","AZ","Arizona","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Myopic degeneration","All ages","Male","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0.01","0.02",,"625600","4","TCOND","CDXC4","QDXC4","R4_9","CRDPREV","AGEALL","GM","ALLRACE","RFALL","RFTOT","POINT(-111.763811276999 34.8659702800004)"
"2013","2013","MA","Massachusetts","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Unspecified-age related macular degeneration","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"137600","25","TCOND","CDXC3","QDXC3","R3_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-72.0826906749996 42.2768704700004)"
"2013","2013","PA","Pennsylvania","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Central retinal arterial occlusion","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"491600","42","TCOND","CDXC4","QDXC4","R4_4","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","UT","Utah","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","All Infectious and inflammatory diseases","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","4.63",,,"4.56","4.69",,"400000","49","TCOND","CDXC13","QDXC13","R13_ALL","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-111.587130634999 39.3607001710004)"
"2013","2013","CA","California","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","All Blindness and low vision","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.28",,,"0.27","0.28",,"4302600","6","TCOND","CDXC8","QDXC8","R8_ALL","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
"2014","2014","UT","Utah","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Unspecified-age related macular degeneration","65-84 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.48",,,"0.38","0.6",,"15400","49","TCOND","CDXC3","QDXC3","R3_1","CRDPREV","AGE6584","GALL","ALLRACE","RFALL","RFTOT","POINT(-111.587130634999 39.3607001710004)"
"2014","2014","US","National","MAX","Service Utilization","Treatment for glaucoma","Percentage of people with diagnosed glaucoma who had treatment claim","Laser surgery","65-84 years","Male","All races","Diabetes and glaucoma","Yes","%","Crude Prevalence","6.66",,,"5.43","8.06","100","1500","59","TUTL","CGLAUTX","QGLAU","RLASER","CRDPREV","AGE6584","GM","ALLRACE","RFDMGLC","RFYES",
"2013","2013","VT","Vermont","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Eyelid disorders","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.1",,,"0.02","0.29",,"3000","50","TCOND","CDXC14","QDXC14","R14_4","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.5176407909996 43.6253812390004)"
"2013","2013","WA","Washington","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Other corneal disorders","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.03",,,"0.02","0.04",,"244500","53","TCOND","CDXC16","QDXC16","R16_3","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-120.470010789999 47.5222786290004)"
"2013","2013","MI","Michigan","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.04",,"10300","26","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2014","2014","SD","South Dakota","MAX","Service Utilization","Cataract Surgery","Percentage of people with diagnosed cataract who had a treatment claim","Cataract surgery","18-39 years","Male","All races","Hypertension and cataract","Yes","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"46","TUTL","CCATS","QCATS","RCATSUR","CRDPREV","AGE1839","GM","ALLRACE","RFHTCAT","RFYES","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","WV","West Virginia","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","Diabetic macular edema","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0.11",,,"0.1","0.12",,"627000","54","TCOND","CDXC2","QDXC2","R2_4","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-80.7126401349996 38.6655102020004)"
"2013","2013","NY","New York","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Early stage age-related macular degeneration","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"992100","36","TCOND","CDXC3","QDXC3","R3_2","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-75.5439704269996 42.8270010320004)"
"2013","2013","MN","Minnesota","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Disorders of the globe","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0.01","0.01",,"395800","27","TCOND","CDXC14","QDXC14","R14_6","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-94.7942005029996 46.3556487360004)"
"2014","2014","ID","Idaho","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Night blindness","40-64 years","Male","All races","All patients","Total","%","Crude Prevalence","0.81",,,"0.67","0.97",,"15200","16","TCOND","CDXC12","QDXC12","R12_3","CRDPREV","AGE4064","GM","ALLRACE","RFALL","RFTOT","POINT(-114.363730041999 43.6826300050004)"
"2013","2013","CA","California","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Unqualified impairment, both eyes","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.01",,"299400","6","TCOND","CDXC8","QDXC8","R8_1","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
"2013","2013","CT","Connecticut","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.02",,"33800","9","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.6498409519996 41.5626610200004)"
"2014","2014","MI","Michigan","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Unspecified-age related macular degeneration","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0.41",,,"0.29","0.56",,"9700","26","TCOND","CDXC3","QDXC3","R3_1","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2014","2014","NJ","New Jersey","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Dry-form age-related macular degeneration","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","1.41",,,"1.28","1.55",,"31300","34","TCOND","CDXC3","QDXC3","R3_3","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2014","2014","MO","Missouri","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","All Infectious and inflammatory diseases","All ages","Female","All races","All patients","Total","%","Crude Prevalence","3.24",,,"3.19","3.28",,"633400","29","TCOND","CDXC13","QDXC13","R13_ALL","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","GA","Georgia","MAX","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Posterior capsular opacity","18-39 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0.01","0.01",,"411500","13","TCOND","CDXC6","QDXC6","R6_4","CRDPREV","AGE1839","GALL","ALLRACE","RFALL","RFTOT","POINT(-83.6275803459996 32.8396810930004)"
"2013","2013","WV","West Virginia","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.11",,,"0.09","0.13",,"96200","54","TCOND","CDXC10","QDXC10","R10_ALL","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-80.7126401349996 38.6655102020004)"
"2013","2013","ID","Idaho","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Dry-form age-related macular degeneration","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.01",,"87900","16","TCOND","CDXC3","QDXC3","R3_3","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-114.363730041999 43.6826300050004)"
"2013","2013","CT","Connecticut","MAX","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Non-congenital cataract","65-84 years","All genders","All races","All patients","Total","%","Crude Prevalence","1.71",,,"1.63","1.81",,"81300","9","TCOND","CDXC6","QDXC6","R6_2","CRDPREV","AGE6584","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.6498409519996 41.5626610200004)"
"2014","2014","WY","Wyoming","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Profound bilateral imp., legal blindness","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.04",,,"0","0.14",,"5100","56","TCOND","CDXC8","QDXC8","R8_6","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-108.109830352999 43.2355413430004)"
"2014","2014","MS","Mississippi","MAX","Service Utilization","Treatment for glaucoma","Percentage of people with diagnosed glaucoma who had treatment claim","Any glaucoma treatment","65-84 years","Male","All races","Hypertension and glaucoma","Yes","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"28","TUTL","CGLAUTX","QGLAU","RGLAANY","CRDPREV","AGE6584","GM","ALLRACE","RFHTGLC","RFYES","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","GA","Georgia","MAX","Eye Health Conditions","Cancer and Neoplasms of the Eye","Annual prevalence of treated cancer and neoplasms of the eye","All Cancer and neoplasms of the eye diseases","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.01",,"128400","13","TCOND","CDXC15","QDXC15","R15_ALL","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-83.6275803459996 32.8396810930004)"
"2014","2014","WV","West Virginia","MAX","Eye Health Conditions","Retinal Detachment and Defects","Annual prevalence of treated retinal detachment and defects","Retinal detachment and defects","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.02",,"105000","54","TCOND","CDXC1","QDXC1","R1_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-80.7126401349996 38.6655102020004)"
"2013","2013","VT","Vermont","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Low-tension glaucoma","18-39 years","All genders","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.01",,"47400","50","TCOND","CDXC5","QDXC5","R5_3","CRDPREV","AGE1839","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.5176407909996 43.6253812390004)"
