"year","who_region","datasource","country","surveysite","topic","mpower","indicator","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","gender","geolocation","regionabbr","countryabbr","surveysiteabbr","locationid","topicid","mpowerid","indicatorid","stratificationid","datavaluetypeid"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Prevalence","Monitor","Percentage of students who have never smoked and whose response was anything but “definitely no” to both of the following questions: ""If one of your best friends offered you a cigarette, would you smoke it?"" and ""At any time during the next 12 months, do","%","Percentage","10.1",,,"6.5","15.3","172","Girl","(51.510691, -0.155072)","AMR","vi","vi100","493","T03","M01","Q12","G04","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Prevalence","Monitor","Percentage of students who have never smoked and whose response was anything but “definitely no” to both of the following questions: ""If one of your best friends offered you a cigarette, would you smoke it?"" and ""At any time during the next 12 months, do","%","Percentage","9.9",,,"6.8","14","281","Total","(51.510691, -0.155072)","AMR","vi","vi100","493","T03","M01","Q12","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Secondhand Smoke","Protect","Percentage of students who reported being exposed to SHS at home during the 7 days preceding the survey","%","Percentage","11.3",,,"7.2","17.3","140","Boy","(51.510691, -0.155072)","AMR","vi","vi100","493","T10","M03","Q03","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","%","Percentage","85.6",,,"82.7","88","751","Total","(-38.416097, -63.616672)","AMR","ar","ar007","84","T01","M02","Q08","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Secondhand Smoke","Protect","Percentage of students who reported being exposed to SHS at home during the 7 days preceding the survey","%","Percentage","10.4",,,"7.3","14.5","361","Total","(51.510691, -0.155072)","AMR","vi","vi100","493","T10","M03","Q03","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having been offered “free” cigarettes by a tobacco company representative","%","Percentage","6.5",,,"4","10.6","339","Total","(51.510691, -0.155072)","AMR","vi","vi100","493","T07","M04","Q07","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Secondhand Smoke","Protect","Percentage of students who reported that they support a ban on smoking in public places","%","Percentage","79.5",,,"71.5","85.6","359","Total","(51.510691, -0.155072)","AMR","vi","vi100","493","T10","M03","Q05","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Secondhand Smoke","Protect","Percentage of students who reported that they support a ban on smoking in public places","%","Percentage","84.7",,,"78.3","89.5","212","Girl","(51.510691, -0.155072)","AMR","vi","vi100","493","T10","M03","Q05","G04","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","%","Percentage",,"~","Insufficient Sample Size.",,,,"Total","(51.510691, -0.155072)","AMR","vi","vi100","493","T01","M02","Q08","G9901","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","%","Percentage","75.5",,,"70.8","79.7","886","Total","(17.060816, -61.796428)","AMR","ac","ac100","310","T01","M02","Q08","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","School",,"Percentage of students who responded “yes” to having been taught in school about the dangers of smoking tobacco in the school year preceding the survey","%","Percentage","50.9",,,"43.1","58.6","140","Boy","(51.510691, -0.155072)","AMR","vi","vi100","493","T09","M99","Q11","G03","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","%","Percentage",,"~","Insufficient Sample Size.",,,,"Boy","(51.510691, -0.155072)","AMR","vi","vi100","493","T01","M02","Q08","G03","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","%","Percentage",,"~","Insufficient Sample Size.",,,,"Girl","(51.510691, -0.155072)","AMR","vi","vi100","493","T01","M02","Q08","G04","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Prevalence","Monitor","Percentage of students who used tobacco products other than cigarettes on at least 1 day during the month","%","Percentage","8.4",,,"5.5","12.8","212","Girl","(51.510691, -0.155072)","AMR","vi","vi100","493","T03","M01","Q02","G04","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","3.5",,,"2","5.9","351","Total","(51.510691, -0.155072)","AMR","vi","vi100","493","T03","M01","Q01","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store","%","Percentage",,"~","Insufficient Sample Size.",,,,"Girl","(51.510691, -0.155072)","AMR","vi","vi100","493","T05","M99","Q09","G04","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store and that they were not refused purchase of cigarettes because of their age during the month preceding the survey","%","Percentage",,"~","Insufficient Sample Size.",,,,"Boy","(51.510691, -0.155072)","AMR","vi","vi100","493","T05","M99","Q10","G03","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store","%","Percentage",,"~","Insufficient Sample Size.",,,,"Total","(51.510691, -0.155072)","AMR","vi","vi100","493","T05","M99","Q09","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having an object with a tobacco company logo on it","%","Percentage","9.6",,,"6","14.9","211","Girl","(51.510691, -0.155072)","AMR","vi","vi100","493","T07","M04","Q06","G04","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store and that they were not refused purchase of cigarettes because of their age during the month preceding the survey","%","Percentage",,"~","Insufficient Sample Size.",,,,"Total","(51.510691, -0.155072)","AMR","vi","vi100","493","T05","M99","Q10","G9901","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store and that they were not refused purchase of cigarettes because of their age during the month preceding the survey","%","Percentage",,"~","Insufficient Sample Size.",,,,"Girl","(51.510691, -0.155072)","AMR","vi","vi100","493","T05","M99","Q10","G04","Prctg"
"2008","African Region","GYTS","Nigeria","Nigeria - Cross River State","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","6.8",,,"2.4","17.7","131","Boy","(17.607789, 8.081666)","AFR","ng","ng022","1474","T03","M01","Q01","G03","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having been offered “free” cigarettes by a tobacco company representative","%","Percentage","7.4",,,"3.2","16.2","131","Boy","(51.510691, -0.155072)","AMR","vi","vi100","493","T07","M04","Q07","G03","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store","%","Percentage",,"~","Insufficient Sample Size.",,,,"Boy","(51.510691, -0.155072)","AMR","vi","vi100","493","T05","M99","Q09","G03","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having been offered “free” cigarettes by a tobacco company representative","%","Percentage","5.6",,,"3","10.4","201","Girl","(51.510691, -0.155072)","AMR","vi","vi100","493","T07","M04","Q07","G04","Prctg"
"2001","Region of the Americas","GYTS","Virgin Islands (British)","Virgin Islands (British) - National","Secondhand Smoke","Protect","Percentage of students who reported being exposed to SHS in public during the 7 days preceding the survey","%","Percentage","40.5",,,"32.9","48.7","138","Boy","(51.510691, -0.155072)","AMR","vi","vi100","493","T10","M03","Q04","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Secondhand Smoke","Protect","Percentage of students who reported that they support a ban on smoking in public places","%","Percentage","46",,,"42","50","644","Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T10","M03","Q05","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","School",,"Percentage of students who responded “yes” to having been taught in school about the dangers of smoking tobacco in the school year preceding the survey","%","Percentage","10.1",,,"8","12.6","512","Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T09","M99","Q11","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","School",,"Percentage of students who responded “yes” to having been taught in school about the dangers of smoking tobacco in the school year preceding the survey","%","Percentage","10.1",,,"7.5","13.4","637","Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T09","M99","Q11","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","School",,"Percentage of students who responded “yes” to having been taught in school about the dangers of smoking tobacco in the school year preceding the survey","%","Percentage","10.3",,,"8.6","12.2","1159","Total","(17.060816, -61.796428)","AMR","ac","ac100","310","T09","M99","Q11","G9901","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Prevalence","Monitor","Percentage of students who used tobacco products other than cigarettes on at least 1 day during the month","%","Percentage","9.6",,,"7.5","12","1168","Total","(17.060816, -61.796428)","AMR","ac","ac100","310","T03","M01","Q02","G9901","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Prevalence","Monitor","Percentage of students who used tobacco products other than cigarettes on at least 1 day during the month","%","Percentage","8.4",,,"5.9","12","639","Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T03","M01","Q02","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Prevalence","Monitor","Percentage of students who used tobacco products other than cigarettes on at least 1 day during the month","%","Percentage","10.8",,,"7.9","14.5","517","Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T03","M01","Q02","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Prevalence","Monitor","Percentage of students who have never smoked and whose response was anything but “definitely no” to both of the following questions: ""If one of your best friends offered you a cigarette, would you smoke it?"" and ""At any time during the next 12 months, do","%","Percentage","8.9",,,"7.2","10.9","895","Total","(17.060816, -61.796428)","AMR","ac","ac100","310","T03","M01","Q12","G9901","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Prevalence","Monitor","Percentage of students who have never smoked and whose response was anything but “definitely no” to both of the following questions: ""If one of your best friends offered you a cigarette, would you smoke it?"" and ""At any time during the next 12 months, do","%","Percentage","7.5",,,"5.5","10.1","516","Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T03","M01","Q12","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Prevalence","Monitor","Percentage of students who have never smoked and whose response was anything but “definitely no” to both of the following questions: ""If one of your best friends offered you a cigarette, would you smoke it?"" and ""At any time during the next 12 months, do","%","Percentage","10.6",,,"7.4","14.8","374","Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T03","M01","Q12","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","%","Percentage","66.8",,,"58.4","74.2","369","Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T01","M02","Q08","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store","%","Percentage",,"~","Insufficient Sample Size.",,,,"Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T05","M99","Q09","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store","%","Percentage",,"~","Insufficient Sample Size.",,,,"Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T05","M99","Q09","G04","Prctg"
"2000","Region of the Americas","GYTS","Chile","Chile - Coquimbo 4","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store","%","Percentage","62.4",,,"56.6","67.8","289","Girl","(-35.675147, -71.542969)","AMR","ci","ci103","115","T05","M99","Q09","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","4.2",,,"2.7","6.5","622","Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T03","M01","Q01","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","5.2",,,"3.3","8","495","Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T03","M01","Q01","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store and that they were not refused purchase of cigarettes because of their age during the month preceding the survey","%","Percentage",,"~","Insufficient Sample Size.",,,,"Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T05","M99","Q10","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store and that they were not refused purchase of cigarettes because of their age during the month preceding the survey","%","Percentage",,"~","Insufficient Sample Size.",,,,"Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T05","M99","Q10","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store and that they were not refused purchase of cigarettes because of their age during the month preceding the survey","%","Percentage",,"~","Insufficient Sample Size.",,,,"Total","(17.060816, -61.796428)","AMR","ac","ac100","310","T05","M99","Q10","G9901","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Secondhand Smoke","Protect","Percentage of students who reported being exposed to SHS in public during the 7 days preceding the survey","%","Percentage","15.7",,,"12.9","19","520","Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T10","M03","Q04","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Secondhand Smoke","Protect","Percentage of students who reported being exposed to SHS in public during the 7 days preceding the survey","%","Percentage","18.5",,,"14.9","22.7","646","Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T10","M03","Q04","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having an object with a tobacco company logo on it","%","Percentage","93",,,"89.2","95.5","492","Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T07","M04","Q06","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having an object with a tobacco company logo on it","%","Percentage","97.7",,,"96.4","98.5","620","Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T07","M04","Q06","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having an object with a tobacco company logo on it","%","Percentage","95.6",,,"93.7","97","1124","Total","(17.060816, -61.796428)","AMR","ac","ac100","310","T07","M04","Q06","G9901","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having been offered “free” cigarettes by a tobacco company representative","%","Percentage","55.1",,,"50.5","59.6","479","Boy","(17.060816, -61.796428)","AMR","ac","ac100","310","T07","M04","Q07","G03","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having been offered “free” cigarettes by a tobacco company representative","%","Percentage","58.7",,,"53.6","63.5","598","Girl","(17.060816, -61.796428)","AMR","ac","ac100","310","T07","M04","Q07","G04","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having been offered “free” cigarettes by a tobacco company representative","%","Percentage","57",,,"53.2","60.6","1086","Total","(17.060816, -61.796428)","AMR","ac","ac100","310","T07","M04","Q07","G9901","Prctg"
"2000","Region of the Americas","GYTS","Antigua and Barbuda","Antigua and Barbuda - National","Secondhand Smoke","Protect","Percentage of students who reported that they support a ban on smoking in public places","%","Percentage","46.2",,,"42.6","49.8","1175","Total","(17.060816, -61.796428)","AMR","ac","ac100","310","T10","M03","Q05","G9901","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having an object with a tobacco company logo on it","%","Percentage","98.2",,,"97.2","98.9","837","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T07","M04","Q06","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having an object with a tobacco company logo on it","%","Percentage","98.8",,,"98.2","99.2","811","Girl","(-38.416097, -63.616672)","AMR","ar","ar007","84","T07","M04","Q06","G04","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having an object with a tobacco company logo on it","%","Percentage","98.5",,,"97.8","99","1655","Total","(-38.416097, -63.616672)","AMR","ar","ar007","84","T07","M04","Q06","G9901","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Secondhand Smoke","Protect","Percentage of students who reported being exposed to SHS at home during the 7 days preceding the survey","%","Percentage","63.3",,,"59.8","66.8","856","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T10","M03","Q03","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Secondhand Smoke","Protect","Percentage of students who reported that they support a ban on smoking in public places","%","Percentage","83.9",,,"80.2","87","653","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T10","M03","Q05","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Prevalence","Monitor","Percentage of students who used tobacco products other than cigarettes on at least 1 day during the month","%","Percentage","5.2",,,"3.7","7.2","810","Girl","(-38.416097, -63.616672)","AMR","ar","ar007","84","T03","M01","Q02","G04","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Prevalence","Monitor","Percentage of students who have never smoked and whose response was anything but “definitely no” to both of the following questions: ""If one of your best friends offered you a cigarette, would you smoke it?"" and ""At any time during the next 12 months, do","%","Percentage","25.3",,,"20.8","30.4","748","Total","(-38.416097, -63.616672)","AMR","ar","ar007","84","T03","M01","Q12","G9901","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","28.1",,,"23.3","33.5","786","Girl","(-38.416097, -63.616672)","AMR","ar","ar007","84","T03","M01","Q01","G04","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","25.3",,,"21.7","29.3","1626","Total","(-38.416097, -63.616672)","AMR","ar","ar007","84","T03","M01","Q01","G9901","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","%","Percentage","88.2",,,"84.4","91.1","408","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T01","M02","Q08","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Secondhand Smoke","Protect","Percentage of students who reported that they support a ban on smoking in public places","%","Percentage","86.7",,,"83.9","89.1","1325","Total","(-38.416097, -63.616672)","AMR","ar","ar007","84","T10","M03","Q05","G9901","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Secondhand Smoke","Protect","Percentage of students who reported that they support a ban on smoking in public places","%","Percentage","89.1",,,"85.7","91.9","666","Girl","(-38.416097, -63.616672)","AMR","ar","ar007","84","T10","M03","Q05","G04","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Secondhand Smoke","Protect","Percentage of students who reported being exposed to SHS in public during the 7 days preceding the survey","%","Percentage","67.7",,,"63.4","71.7","848","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T10","M03","Q04","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store","%","Percentage","57",,,"50.1","63.6","176","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T05","M99","Q09","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store","%","Percentage","62.1",,,"53.8","69.7","219","Girl","(-38.416097, -63.616672)","AMR","ar","ar007","84","T05","M99","Q09","G04","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Secondhand Smoke","Protect","Percentage of students who reported being exposed to SHS in public during the 7 days preceding the survey","%","Percentage","68.2",,,"65","71.2","1665","Total","(-38.416097, -63.616672)","AMR","ar","ar007","84","T10","M03","Q04","G9901","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","8.6",,,"6","12.3","471","Boy","(25.03428, -77.39628)","AMR","bf","bf100","326","T03","M01","Q01","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Exposure to indirect pro-tobacco advertising","Enforce","Percentage of students who reported having been offered “free” cigarettes by a tobacco company representative","%","Percentage","83.2",,,"80.2","85.8","755","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T07","M04","Q07","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store and that they were not refused purchase of cigarettes because of their age during the month preceding the survey","%","Percentage","80",,,"69.8","87.4","126","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T05","M99","Q10","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Access/Availability",,"Percentage of current smokers who reported they usually got their cigarettes by purchasing them in a store and that they were not refused purchase of cigarettes because of their age during the month preceding the survey","%","Percentage","92",,,"85.1","95.9","161","Girl","(-38.416097, -63.616672)","AMR","ar","ar007","84","T05","M99","Q10","G04","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","21.9",,,"18.2","26.2","832","Boy","(-38.416097, -63.616672)","AMR","ar","ar007","84","T03","M01","Q01","G03","Prctg"
"2000","Region of the Americas","GYTS","Argentina","Argentina - Capital Federal","School",,"Percentage of students who responded “yes” to having been taught in school about the dangers of smoking tobacco in the school year preceding the survey","%","Percentage","7.6",,,"5.6","10.1","816","Girl","(-38.416097, -63.616672)","AMR","ar","ar007","84","T09","M99","Q11","G04","Prctg"
"2000","African Region","GYTS","Nigeria","Nigeria - Cross River State","Cessation","Offer","Percentage of current smokers who reported they wanted to stop smoking now","%","Percentage","61.9",,,"55.2","68.2","397","Girl","(17.607789, 8.081666)","AFR","ng","ng022","1474","T01","M02","Q08","G04","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","Prevalence","Monitor","Percentage of students who used tobacco products other than cigarettes on at least 1 day during the month","%","Percentage","14.7",,,"10.8","19.7","503","Boy","(25.03428, -77.39628)","AMR","bf","bf100","326","T03","M01","Q02","G03","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","Prevalence","Monitor","Percentage of students who have never smoked and whose response was anything but “definitely no” to both of the following questions: ""If one of your best friends offered you a cigarette, would you smoke it?"" and ""At any time during the next 12 months, do","%","Percentage","16.5",,,"13.3","20.2","464","Girl","(25.03428, -77.39628)","AMR","bf","bf100","326","T03","M01","Q12","G04","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","Prevalence","Monitor","Percentage of students who have never smoked and whose response was anything but “definitely no” to both of the following questions: ""If one of your best friends offered you a cigarette, would you smoke it?"" and ""At any time during the next 12 months, do","%","Percentage","17.5",,,"13.4","22.7","328","Boy","(25.03428, -77.39628)","AMR","bf","bf100","326","T03","M01","Q12","G03","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","Prevalence","Monitor","Percentage of students who smoked cigarettes on at least 1 day during the month preceding the survey","%","Percentage","5.3",,,"3.6","7.8","606","Girl","(25.03428, -77.39628)","AMR","bf","bf100","326","T03","M01","Q01","G04","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","School",,"Percentage of students who responded “yes” to having been taught in school about the dangers of smoking tobacco in the school year preceding the survey","%","Percentage","10.8",,,"9","12.8","1143","Total","(25.03428, -77.39628)","AMR","bf","bf100","326","T09","M99","Q11","G9901","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","School",,"Percentage of students who responded “yes” to having been taught in school about the dangers of smoking tobacco in the school year preceding the survey","%","Percentage","7.3",,,"5.4","9.9","635","Girl","(25.03428, -77.39628)","AMR","bf","bf100","326","T09","M99","Q11","G04","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","School",,"Percentage of students who responded “yes” to having been taught in school about the dangers of smoking tobacco in the school year preceding the survey","%","Percentage","14.6",,,"11.9","17.8","497","Boy","(25.03428, -77.39628)","AMR","bf","bf100","326","T09","M99","Q11","G03","Prctg"
"2000","Region of the Americas","GYTS","Bahamas","Bahamas - National","Secondhand Smoke","Protect","Percentage of students who reported that they support a ban on smoking in public places","%","Percentage","51.2",,,"47.5","54.9","1169","Total","(25.03428, -77.39628)","AMR","bf","bf100","326","T10","M03","Q05","G9901","Prctg"
