"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","age_years","education","gender","income","race_ethnicity","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","34.7","34.7",,,"29.8","40.0","752.0",,,,,"Less than $15,000",,"
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Income","Less than $15,000","INC","INCLESS15"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","33.6","33.6",,,"29.1","38.5","830.0",,,,,"Less than $15,000",,"
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Income","Less than $15,000","INC","INCLESS15"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","32.6","32.6",,,"27.7","38.0","752.0",,,,,"Less than $15,000",,"
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Income","Less than $15,000","INC","INCLESS15"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","25.9","25.9",,,"22.7","29.3","1486.0",,,,,"Data not reported",,"
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Income","Data not reported","INC","INCNR"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","25.8","25.8",,,"23.2","28.7","2068.0",,,,,"Data not reported",,"
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Income","Data not reported","INC","INCNR"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","32.8","32.8",,,"29.4","36.3","1486.0",,,,,"Data not reported",,"
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Income","Data not reported","INC","INCNR"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","35.2","35.2",,,"33.8","36.6","9167.0","Total",,,,,,"
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Total","Total","OVR","OVERALL"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","30.9","30.9",,,"29.5","32.3","9167.0","Total",,,,,,"
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Total","Total","OVR","OVERALL"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","22.4","22.4",,,"21.3","23.6","10276.0","Total",,,,,,"
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Total","Total","OVR","OVERALL"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","25.2","25.2",,,"17.0","35.7","159.0",,,,,,"2 or more races","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","37.6","37.6",,,"27.7","48.6","159.0",,,,,,"2 or more races","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","15.9","15.9",,,"9.8","24.6","180.0",,,,,,"2 or more races","
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","14.6","14.6",,,"7.8","25.6","138.0",,,,,,"Asian","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Race/Ethnicity","Asian","RACE","RACEASN"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","28.0","28.0",,,"19.9","37.8","138.0",,,,,,"Asian","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Race/Ethnicity","Asian","RACE","RACEASN"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","16.1","16.1",,,"10.5","23.9","159.0",,,,,,"Asian","
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Race/Ethnicity","Asian","RACE","RACEASN"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","33.9","33.9",,,"26.9","41.6","242.0",,,,,,"Non-Hispanic Black","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","26.6","26.6",,,"20.5","33.7","266.0",,,,,,"Non-Hispanic Black","
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","36.5","36.5",,,"29.4","44.2","242.0",,,,,,"Non-Hispanic Black","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","36.5","36.5",,,"33.5","39.5","1607.0",,,,,,"Hispanic","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","25.4","25.4",,,"23.0","28.0","1893.0",,,,,,"Hispanic","
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","37.4","37.4",,,"34.5","40.5","1607.0",,,,,,"Hispanic","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value",,,"~","Data not available because sample size is insufficient.",,,,,,,,,"Hawaiian/Pacific Islander","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value",,,"~","Data not available because sample size is insufficient.",,,,,,,,,"Hawaiian/Pacific Islander","
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value",,,"~","Data not available because sample size is insufficient.",,,,,,,,,"Hawaiian/Pacific Islander","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","25.9","25.9",,,"20.7","31.8","588.0",,,,,,"American Indian/Alaska Native","
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","32.9","32.9",,,"27.2","39.3","509.0",,,,,,"American Indian/Alaska Native","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","44.0","44.0",,,"37.6","50.6","509.0",,,,,,"American Indian/Alaska Native","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","34.0","34.0",,,"23.5","46.4","167.0",,,,,,"Other","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Race/Ethnicity","Other","RACE","RACEOTH"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","39.8","39.8",,,"28.9","51.8","167.0",,,,,,"Other","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Race/Ethnicity","Other","RACE","RACEOTH"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","33.4","33.4",,,"23.2","45.4","186.0",,,,,,"Other","
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Race/Ethnicity","Other","RACE","RACEOTH"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","35.3","35.3",,,"33.6","37.1","6110.0",,,,,,"Non-Hispanic White","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q037","VALUE","04","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","20.4","20.4",,,"19.0","21.8","6681.0",,,,,,"Non-Hispanic White","
,  
(34.865970280000454, -111.76381127699972)","PA","PA1","Q047","VALUE","04","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","AZ","Arizona","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","26.9","26.9",,,"25.3","28.6","6110.0",,,,,,"Non-Hispanic White","
,  
(34.865970280000454, -111.76381127699972)","OWS","OWS1","Q036","VALUE","04","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","17.8","17.8",,,"12.2","25.1","201.0",,"18 - 24",,,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Age (years)","18 - 24","AGEYR","AGEYR1824"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","21.8","21.8",,,"16.0","29.0","176.0",,"18 - 24",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Age (years)","18 - 24","AGEYR","AGEYR1824"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","27.1","27.1",,,"20.1","35.3","176.0",,"18 - 24",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Age (years)","18 - 24","AGEYR","AGEYR1824"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","28.6","28.6",,,"23.4","34.4","346.0",,"25 - 34",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Age (years)","25 - 34","AGEYR","AGEYR2534"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","34.1","34.1",,,"28.7","39.9","346.0",,"25 - 34",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Age (years)","25 - 34","AGEYR","AGEYR2534"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","21.7","21.7",,,"17.0","27.1","379.0",,"25 - 34",,,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Age (years)","25 - 34","AGEYR","AGEYR2534"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","29.0","29.0",,,"24.3","34.3","432.0",,"35 - 44",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Age (years)","35 - 44","AGEYR","AGEYR3544"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","27.0","27.0",,,"22.8","31.7","492.0",,"35 - 44",,,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Age (years)","35 - 44","AGEYR","AGEYR3544"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","44.7","44.7",,,"39.3","50.1","432.0",,"35 - 44",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Age (years)","35 - 44","AGEYR","AGEYR3544"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","42.0","42.0",,,"37.2","46.9","562.0",,"45 - 54",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Age (years)","45 - 54","AGEYR","AGEYR4554"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","31.3","31.3",,,"27.1","35.8","644.0",,"45 - 54",,,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Age (years)","45 - 54","AGEYR","AGEYR4554"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","33.2","33.2",,,"28.8","37.9","562.0",,"45 - 54",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Age (years)","45 - 54","AGEYR","AGEYR4554"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","31.8","31.8",,,"28.1","35.9","837.0",,"55 - 64",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Age (years)","55 - 64","AGEYR","AGEYR5564"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","35.1","35.1",,,"31.5","38.9","945.0",,"55 - 64",,,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Age (years)","55 - 64","AGEYR","AGEYR5564"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","41.5","41.5",,,"37.5","45.6","837.0",,"55 - 64",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Age (years)","55 - 64","AGEYR","AGEYR5564"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","36.2","36.2",,,"33.7","38.8","2343.0",,"65 or older",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Age (years)","65 or older","AGEYR","AGEYR65PLUS"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","39.0","39.0",,,"36.6","41.5","2570.0",,"65 or older",,,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Age (years)","65 or older","AGEYR","AGEYR65PLUS"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","30.5","30.5",,,"28.1","33.0","2343.0",,"65 or older",,,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Age (years)","65 or older","AGEYR","AGEYR65PLUS"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","16.2","16.2",,,"14.0","18.8","1617.0",,,"College graduate",,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Education","College graduate","EDU","EDUCOGRAD"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","31.5","31.5",,,"28.3","34.9","1487.0",,,"College graduate",,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Education","College graduate","EDU","EDUCOGRAD"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","35.1","35.1",,,"31.8","38.5","1487.0",,,"College graduate",,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Education","College graduate","EDU","EDUCOGRAD"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","28.2","28.2",,,"25.1","31.4","1418.0",,,"Some college or technical school",,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Education","Some college or technical school","EDU","EDUCOTEC"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","40.3","40.3",,,"36.6","44.1","1268.0",,,"Some college or technical school",,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Education","Some college or technical school","EDU","EDUCOTEC"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","29.3","29.3",,,"26.0","32.8","1268.0",,,"Some college or technical school",,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Education","Some college or technical school","EDU","EDUCOTEC"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","43.5","43.5",,,"37.4","49.8","468.0",,,"Less than high school",,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Education","Less than high school","EDU","EDUHS"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","28.9","28.9",,,"23.2","35.3","415.0",,,"Less than high school",,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Education","Less than high school","EDU","EDUHS"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","32.4","32.4",,,"26.5","38.9","415.0",,,"Less than high school",,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Education","Less than high school","EDU","EDUHS"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","37.8","37.8",,,"34.4","41.2","1512.0",,,"High school graduate",,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Education","High school graduate","EDU","EDUHSGRAD"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","33.4","33.4",,,"30.4","36.5","1699.0",,,"High school graduate",,,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Education","High school graduate","EDU","EDUHSGRAD"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","30.6","30.6",,,"27.6","33.8","1512.0",,,"High school graduate",,,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Education","High school graduate","EDU","EDUHSGRAD"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","34.0","34.0",,,"31.6","36.6","3049.0",,,,"Female",,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Gender","Female","GEN","FEMALE"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","39.1","39.1",,,"36.3","42.0","2635.0",,,,"Female",,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Gender","Female","GEN","FEMALE"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","24.8","24.8",,,"22.5","27.2","2635.0",,,,"Female",,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Gender","Female","GEN","FEMALE"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","33.8","33.8",,,"31.1","36.6","2061.0",,,,"Male",,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Gender","Male","GEN","MALE"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","36.7","36.7",,,"33.9","39.5","2061.0",,,,"Male",,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Gender","Male","GEN","MALE"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","25.2","25.2",,,"22.8","27.7","2182.0",,,,"Male",,,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Gender","Male","GEN","MALE"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","28.2","28.2",,,"23.8","33.0","791.0",,,,,"$15,000 - $24,999",,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Income","$15,000 - $24,999","INC","INC1525"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","37.0","37.0",,,"32.2","42.1","847.0",,,,,"$15,000 - $24,999",,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Income","$15,000 - $24,999","INC","INC1525"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity",,"Value","39.1","39.1",,,"34.3","44.1","791.0",,,,,"$15,000 - $24,999",,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q036","VALUE","05","Income","$15,000 - $24,999","INC","INC1525"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in no leisure-time physical activity",,"Value","31.1","31.1",,,"25.6","37.3","463.0",,,,,"$25,000 - $34,999",,"
,  
(34.74865012400045, -92.27449074299966)","PA","PA1","Q047","VALUE","05","Income","$25,000 - $34,999","INC","INC2535"
"2020","2020","AR","Arkansas","Behavioral Risk Factor Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have an overweight classification",,"Value","27.3","27.3",,,"21.8","33.6","431.0",,,,,"$25,000 - $34,999",,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q037","VALUE","05","Income","$25,000 - $34,999","INC","INC2535"
