Citation Number,Police Agency Code,Police Agency Name,Citation Charge,Date Occurred,Time Entered,Street Number,Street Direction,Street Name,Apartment/Floor,city,geox,geoy,Case Number,Race Code,Sex Code,age,Ethnicity Code,Residence Code,Court Code,Court Name,Court Date/Time,Court Address,Employee Unit Code,Employee Division Code,Employee Section Code,Employee Shift Code,tract,Tract Description,Zone Code,Zone Description,District Code,District Description,Reporting Area Code,Reporting Area Desc.,Neighborhood Code,Neighborhood Description,Subdivision Code,Subdivision Description,accident,speed,speedzone,location,IsAccident,warnonly,Beats,Neighborhoods
E111436,JCPD,JOHNS CREEK POLICE DEPARTMENT,LIMITATIONS ON BACKING,12/12/2020 06:30:03 PM,1830,10090,,TIMBERSTONE RD,,JOHNS CREEK,34.0287170410156,-84.2632675170898,2020004119,W,F,80,H,,MUNI,JOHNS CREEK MUNICIPAL CT,01/12/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,C,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,TMST,TIMBERSTONE,,0,0,"(34.0287170410156, -84.2632675170898)",True,False,7,233
E89187,JCPD,JOHNS CREEK POLICE DEPARTMENT,THEFT BY RECEIVING STOLEN PROPERTY,10/25/2017 02:35:02 AM,0235,,,MCGINNIS FERRY RD/PEACHTREE INDUSTRIAL BLVD,,SUWANEE,,,2017004549,W,M,42,,,SUP,FULTON COUNTY SUPERIOR COURT,,136 Pryor St. Atlanta  GA 30303 404-612-4518,JCPD,UN,PAT,D,,,,,,,,,,,,,,0,0,,False,False,,
E111386,JCPD,JOHNS CREEK POLICE DEPARTMENT,FOLLOWING TOO CLOSELY,12/10/2020 01:57:40 PM,1357,,,MEDLOCK BRIDGE RD/FINDLEY RD,,JOHNS CREEK,34.0616798400879,-84.1722946166992,2020004087,W,M,41,N,,MUNI,JOHNS CREEK MUNICIPAL CT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,B,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0616798400879, -84.1722946166992)",False,True,1,
E109486,JCPD,JOHNS CREEK POLICE DEPARTMENT,LIMITATIONS ON BACKING,08/08/2020 10:56:49 PM,2256,390,,RIVERWALK TER,,JOHNS CREEK,34.0493659973145,-84.1095962524414,2020002593,W,M,16,N,R,JUVY,JUVENILE COURT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,C,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,RVWA,RIVER WALK,,0,0,"(34.0493659973145, -84.1095962524414)",True,False,2,203
E109508,JCPD,JOHNS CREEK POLICE DEPARTMENT,FAILURE TO MAINTAIN LANE,08/10/2020 11:22:31 PM,2322,,,OLD ALABAMA RD/JONES BRIDGE RD,,JOHNS CREEK,34.0244255065918,-84.2525177001953,,W,M,16,N,,JUVY,JUVENILE COURT,,To Be Provided by Juvenile Ct. 404-612-4401,JCPD,UN,PAT,D,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0244255065918, -84.2525177001953)",False,False,7,
E106036,JCPD,JOHNS CREEK POLICE DEPARTMENT,SIMPLE BATTERY,01/14/2020 10:45:51 PM,2245,4230,,OLD ALABAMA RD/OLD SOUTHWICK PASS,,JOHNS CREEK,34.0152015686035,-84.2350006103516,2020000209,W,M,14,N,R,JUVY,JUVENILE COURT,,To Be Provided by Juvenile Ct. 404-612-4401,JCPD,UN,PAT,D,,,6,JOHNS CREEK 6,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0152015686035, -84.2350006103516)",False,False,6,
E89191,JCPD,JOHNS CREEK POLICE DEPARTMENT,OBSTRUCTION OF OFFICER    -MISD,10/25/2017 02:35:02 AM,0235,,,MCGINNIS FERRY RD/PEACHTREE INDUSTRIAL BLVD,,SUWANEE,,,2017004549,W,M,42,,,MUNI,JOHNS CREEK MUNICIPAL CT,12/07/2017 08:30:00 AM,11445 Johns Creek Pkwy Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,,,,,,,,,,,,0,0,,False,False,,
E89188,JCPD,JOHNS CREEK POLICE DEPARTMENT,DRIVING W/ LIC. SUSP/REV.,10/25/2017 02:35:02 AM,0235,,,MCGINNIS FERRY RD/PEACHTREE INDUSTRIAL BLVD,,SUWANEE,,,2017004549,W,M,42,,,MUNI,JOHNS CREEK MUNICIPAL CT,12/07/2017 08:30:00 AM,11445 Johns Creek Pkwy Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,,,,,,,,,,,,0,0,,False,False,,
E89189,JCPD,JOHNS CREEK POLICE DEPARTMENT,POSS / PURCHASE SCHEDULE I & II,10/25/2017 02:35:02 AM,0235,,,MCGINNIS FERRY RD/PEACHTREE INDUSTRIAL BLVD,,SUWANEE,,,2017004549,W,M,42,,,MUNI,JOHNS CREEK MUNICIPAL CT,12/07/2017 08:30:00 AM,11445 Johns Creek Pkwy Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,,,,,,,,,,,,0,0,,False,False,,
E109524,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,08/11/2020 09:51:06 PM,2151,10198,,STATE BRIDGE RD/TWINGATE DR,,JOHNS CREEK,34.0299835205078,-84.20654296875,,W,M,51,H,,MUNI,JOHNS CREEK MUNICIPAL CT,10/08/2020 10:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,60,0,"(34.0299835205078, -84.20654296875)",False,False,4,
E109507,JCPD,JOHNS CREEK POLICE DEPARTMENT,EXPIRED TAG,08/10/2020 11:22:31 PM,2322,,,OLD ALABAMA RD/JONES BRIDGE RD,,JOHNS CREEK,34.0244255065918,-84.2525177001953,,W,M,16,N,,JUVY,JUVENILE COURT,,To Be Provided by Juvenile Ct. 404-612-4401,JCPD,UN,PAT,D,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0244255065918, -84.2525177001953)",False,False,7,
E89190,JCPD,JOHNS CREEK POLICE DEPARTMENT,FLEEING/ATTEMPTING TO ELUDE OFFICER,10/25/2017 02:35:02 AM,0235,,,MCGINNIS FERRY RD/PEACHTREE INDUSTRIAL BLVD,,SUWANEE,,,2017004549,W,M,42,,,MUNI,JOHNS CREEK MUNICIPAL CT,12/07/2017 08:30:00 AM,11445 Johns Creek Pkwy Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,,,,,,,,,,,,0,0,,False,False,,
53928,JCPD,JOHNS CREEK POLICE DEPARTMENT,TOO FAST FOR CONDITIONS,08/11/2020 12:00:00 AM,0230,90,,ARBORFIELD WAY/ROTHERICK DR,,JOHNS CREEK,34.0522804260254,-84.2224349975586,,W,M,29,,N,MUNI,JOHNS CREEK MUNICIPAL CT,10/08/2020 10:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,HUFR,HUNTER`S FOREST,,0,0,"(34.0522804260254, -84.2224349975586)",False,False,4,117
E109513,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,08/11/2020 10:21:25 AM,1021,8253,,MCGINNIS FERRY RD/KEMP RD,,JOHNS CREEK,34.0509338378906,-84.1155319213867,,A,M,54,,,MUNI,JOHNS CREEK MUNICIPAL CT,10/08/2020 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,TRAF,TRA,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,59,0,"(34.0509338378906, -84.1155319213867)",False,False,,
E109482,JCPD,JOHNS CREEK POLICE DEPARTMENT,STOP SIGN OR YIELD SIGN VIOLATION,08/08/2020 08:50:31 AM,0850,8799,,S MOUNT DR/RIVERMONT PKWY,,JOHNS CREEK,34.0008125305176,-84.258674621582,,W,F,28,N,N,MUNI,JOHNS CREEK MUNICIPAL CT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,A,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0008125305176, -84.258674621582)",False,True,7,
E109492,JCPD,JOHNS CREEK POLICE DEPARTMENT,TERRORISTIC THREATS AND ACTS,08/09/2020 11:03:10 PM,2303,5815,,STATE BRIDGE RD,,JOHNS CREEK,34.0163688659668,-84.1875228881836,2020002601,W,M,16,,,JUVY,JUVENILE COURT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,SS,TRN,,,,4,JOHNS CREEK 4,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0163688659668, -84.1875228881836)",False,False,3,
E109505,JCPD,JOHNS CREEK POLICE DEPARTMENT,EXPIRED TAG,08/10/2020 09:39:42 PM,2139,2849,,OLD ALABAMA RD/NESBIT FERRY RD,,JOHNS CREEK,34.0196228027344,-84.2769012451172,,W,F,48,N,,MUNI,JOHNS CREEK MUNICIPAL CT,10/08/2020 10:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0196228027344, -84.2769012451172)",False,False,7,
E107657,JCPD,JOHNS CREEK POLICE DEPARTMENT,BATTERY,03/30/2020 12:11:15 PM,1211,11360,,LAKEFIELD DR,,JOHNS CREEK,34.0604515075684,-84.1690444946289,2020001218,B,M,35,N,,STA,FULTON COUNTY STATE COURT,,185 Central Ave  Atlanta  GA 30303 404-613-7640,JCPD,UN,PAT,A,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0604515075684, -84.1690444946289)",False,False,2,
E107655,JCPD,JOHNS CREEK POLICE DEPARTMENT,DRIVING W/ LIC. SUSP/REV.,03/30/2020 06:13:50 AM,0613,10400,,PARSONS RD,,JOHNS CREEK,34.0360717773438,-84.1734466552734,2020001259,B,M,35,,,MUNI,JOHNS CREEK MUNICIPAL CT,06/04/2020 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,SS,TRN,,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0360717773438, -84.1734466552734)",False,False,3,
E109526,JCPD,JOHNS CREEK POLICE DEPARTMENT,DRIVING UNDER THE INFLUENCE,08/11/2020 10:55:10 PM,2255,4230,,OLD ALABAMA RD,,JOHNS CREEK,34.0152015686035,-84.2350006103516,2020002623,W,M,24,N,,MUNI,JOHNS CREEK MUNICIPAL CT,10/08/2020 10:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,6,JOHNS CREEK 6,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0152015686035, -84.2350006103516)",False,False,6,
E107643,JCPD,JOHNS CREEK POLICE DEPARTMENT,LIMITATIONS ON BACKING,03/27/2020 07:50:06 PM,1950,9480,,STONEY RIDGE LN,,JOHNS CREEK,34.0115661621094,-84.2588882446289,2020001240,W,M,26,N,,MUNI,JOHNS CREEK MUNICIPAL CT,06/04/2020 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,TRBR,THE RIDGE AT BRUMBELOW,,0,0,"(34.0115661621094, -84.2588882446289)",True,False,7,196
E109521,JCPD,JOHNS CREEK POLICE DEPARTMENT,DRIVERS LIC REQ  PRIOR LIC SURRENDERED: LOCAL LIC FORBIDDEN,08/11/2020 09:03:36 PM,2103,11719,,MEDLOCK BRIDGE RD/MCGINNIS FERRY RD,,JOHNS CREEK,34.0678215026855,-84.1681747436523,2020002622,A,M,41,N,N,MUNI,JOHNS CREEK MUNICIPAL CT,10/08/2020 10:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0678215026855, -84.1681747436523)",False,False,1,
E109527,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,08/11/2020 10:55:10 PM,2255,4230,,OLD ALABAMA RD,,JOHNS CREEK,34.0152015686035,-84.2350006103516,2020002623,W,M,24,N,,MUNI,JOHNS CREEK MUNICIPAL CT,10/08/2020 10:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,6,JOHNS CREEK 6,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,60,0,"(34.0152015686035, -84.2350006103516)",False,False,6,
E109501,JCPD,JOHNS CREEK POLICE DEPARTMENT,EXPIRED TAG,08/10/2020 06:49:15 PM,1849,,,MEDLOCK BRIDGE RD/GROVE POINT RD,,JOHNS CREEK,34.0241546630859,-84.1892929077148,,W,M,51,N,,MUNI,JOHNS CREEK MUNICIPAL CT,10/08/2020 10:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0241546630859, -84.1892929077148)",False,False,4,
E111425,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,12/11/2020 11:34:58 PM,2334,,,MEDLOCK BRIDGE RD/VISTA BLUFF DR,,JOHNS CREEK,33.9980049133301,-84.201042175293,,W,M,17,N,,MUNI,JOHNS CREEK MUNICIPAL CT,01/12/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,6,JOHNS CREEK 6,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,70,0,"(33.9980049133301, -84.201042175293)",False,False,6,
E109502,JCPD,JOHNS CREEK POLICE DEPARTMENT,SAFETY BELTS ; REQUIRED USAGE,08/10/2020 08:07:16 PM,2007,10199,,JONES BRIDGE RD/WATERS RD,,JOHNS CREEK,34.0299911499023,-84.2491912841797,,A,M,61,N,,MUNI,JOHNS CREEK MUNICIPAL CT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0299911499023, -84.2491912841797)",False,True,7,
E109480,JCPD,JOHNS CREEK POLICE DEPARTMENT,STOP SIGN OR YIELD SIGN VIOLATION,08/08/2020 07:56:10 AM,0756,8800,,N MOUNT DR/RIVERMONT PKWY,,JOHNS CREEK,34.000789642334,-84.2586135864258,,W,M,68,N,,MUNI,JOHNS CREEK MUNICIPAL CT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,A,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.000789642334, -84.2586135864258)",False,True,7,
E111445,JCPD,JOHNS CREEK POLICE DEPARTMENT,BRAKE LIGHTS AND TURN SIGNALS REQUIRED (EQUIPMENT VIOLATION),12/13/2020 07:08:12 PM,1908,,,STATE BRIDGE RD/KIMBALL BRIDGE RD,,JOHNS CREEK,34.0555114746094,-84.2308120727539,,A,M,28,N,,MUNI,JOHNS CREEK MUNICIPAL CT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,C,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0555114746094, -84.2308120727539)",False,True,4,
E111401,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,12/11/2020 01:15:44 PM,1315,10683,,PARSONS RD/HIGHGATE MANOR CT,,JOHNS CREEK,34.0405616760254,-84.1891555786133,,W,M,47,U,,MUNI,JOHNS CREEK MUNICIPAL CT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,SS,SOP,,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,52,0,"(34.0405616760254, -84.1891555786133)",False,True,4,
E111344,JCPD,JOHNS CREEK POLICE DEPARTMENT,EXPIRED TAG,12/09/2020 02:25:01 PM,1425,5600,,ABBOTTS BRIDGE RD/SURREY PARK TRL,,JOHNS CREEK,34.054859161377,-84.1959457397461,,W,F,28,N,N,MUNI,JOHNS CREEK MUNICIPAL CT,01/12/2021 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.054859161377, -84.1959457397461)",False,False,4,
E107658,JCPD,JOHNS CREEK POLICE DEPARTMENT,LIMITATIONS ON BACKING,03/31/2020 06:41:41 PM,1841,7490,,BROOKSTEAD XING,,JOHNS CREEK,34.0538024902344,-84.1389846801758,2020001272,B,F,25,,,MUNI,JOHNS CREEK MUNICIPAL CT,06/04/2020 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,SS,TRN,,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,HTON,HUNTINGTON,,0,0,"(34.0538024902344, -84.1389846801758)",False,False,2,118
E107182,JCPD,JOHNS CREEK POLICE DEPARTMENT,SIMPLE BATTERY,02/24/2020 10:16:30 PM,2216,10620,,VICTORY GATE DR,,JOHNS CREEK,34.0400810241699,-84.2218017578125,2020000858,A,M,40,N,,,,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,SS,TRN,,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BRST,BRIDGESTONE,,0,0,"(34.0400810241699, -84.2218017578125)",False,False,5,37
E107185,JCPD,JOHNS CREEK POLICE DEPARTMENT,POSS OF DRUG RELATED OBJECTS PROHIBITED,02/24/2020 10:16:30 PM,2216,10620,,VICTORY GATE DR,,JOHNS CREEK,34.0400810241699,-84.2218017578125,2020000858,A,M,40,N,R,,,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,SS,TRN,,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BRST,BRIDGESTONE,,0,0,"(34.0400810241699, -84.2218017578125)",False,False,5,37
E107184,JCPD,JOHNS CREEK POLICE DEPARTMENT,MARIJUANA-POSSESS LESS THAN 1 OZ,02/24/2020 10:16:30 PM,2216,10620,,VICTORY GATE DR,,JOHNS CREEK,34.0400810241699,-84.2218017578125,2020000858,A,M,40,N,,,,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BRST,BRIDGESTONE,,0,0,"(34.0400810241699, -84.2218017578125)",False,False,5,37
E107183,JCPD,JOHNS CREEK POLICE DEPARTMENT,CRIMINAL TRESPASS,02/24/2020 10:16:30 PM,2216,10620,,VICTORY GATE DR,,JOHNS CREEK,34.0400810241699,-84.2218017578125,2020000858,A,M,40,N,R,,,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,SS,TRN,,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BRST,BRIDGESTONE,,0,0,"(34.0400810241699, -84.2218017578125)",False,False,5,37
E111437,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,12/12/2020 06:52:15 PM,1852,10845,,PARSONS RD/STONEFIELD LNDG,,JOHNS CREEK,34.0409202575684,-84.1913299560547,,A,M,33,N,,MUNI,JOHNS CREEK MUNICIPAL CT,01/12/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,C,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,49,0,"(34.0409202575684, -84.1913299560547)",False,False,4,
E111411,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,12/11/2020 08:13:18 PM,2013,,,STATE BRIDGE RD/E MORTON RD,,JOHNS CREEK,34.0299606323242,-84.2065353393555,2020004103,B,F,23,,,MUNI,JOHNS CREEK MUNICIPAL CT,01/12/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,64,0,"(34.0299606323242, -84.2065353393555)",False,False,4,
E111470,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,12/14/2020 08:03:05 PM,2003,8253,,MCGINNIS FERRY RD/KEMP RD,,JOHNS CREEK,34.0509490966797,-84.1155395507813,,W,F,30,,,MUNI,JOHNS CREEK MUNICIPAL CT,01/28/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,63,0,"(34.0509490966797, -84.1155395507813)",False,False,,
E107664,JCPD,JOHNS CREEK POLICE DEPARTMENT,FOLLOWING TOO CLOSELY,04/03/2020 03:40:59 PM,1540,10200,,HAYNES BRIDGE RD/ALVIN RD,,JOHNS CREEK,34.0280723571777,-84.2693481445313,2020001290,W,M,35,H,,MUNI,JOHNS CREEK MUNICIPAL CT,06/02/2020 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,A,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0280723571777, -84.2693481445313)",False,False,7,
E107662,JCPD,JOHNS CREEK POLICE DEPARTMENT,FAILURE TO MAINTAIN LANE,04/03/2020 09:41:38 AM,0941,6099,,SARGENT RD,,JOHNS CREEK,34.0703315734863,-84.178466796875,2020001287,B,M,56,,,MUNI,JOHNS CREEK MUNICIPAL CT,06/02/2020 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,A,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0703315734863, -84.178466796875)",True,False,,
E107663,JCPD,JOHNS CREEK POLICE DEPARTMENT,NO INSURANCE,04/03/2020 03:40:59 PM,1540,10200,,HAYNES BRIDGE RD/ALVIN RD,,JOHNS CREEK,34.0280723571777,-84.2693481445313,2020001290,W,M,35,H,,MUNI,JOHNS CREEK MUNICIPAL CT,06/02/2020 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,A,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0280723571777, -84.2693481445313)",False,False,7,
E107661,JCPD,JOHNS CREEK POLICE DEPARTMENT,UNLAWFUL USE OF WIRELESS DEVICE (ALL AGES),04/02/2020 10:47:33 PM,2247,10970,,STATE BRIDGE RD,,JOHNS CREEK,34.0483703613281,-84.2243881225586,2020001286,W,M,28,N,,MUNI,JOHNS CREEK MUNICIPAL CT,06/04/2020 08:30:00 AM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,D,,,5,JOHNS CREEK 5,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0483703613281, -84.2243881225586)",False,False,4,
E111381,JCPD,JOHNS CREEK POLICE DEPARTMENT,EXPIRED TAG,12/10/2020 01:21:59 PM,1321,7699,,MCGINNIS FERRY RD/BELL RD,,JOHNS CREEK,34.0565032958984,-84.1317596435547,,W,M,28,N,R,MUNI,JOHNS CREEK MUNICIPAL CT,01/12/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,B,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0565032958984, -84.1317596435547)",False,False,,
E111408,JCPD,JOHNS CREEK POLICE DEPARTMENT,STOP SIGN OR YIELD SIGN VIOLATION,12/11/2020 07:29:39 PM,1929,4680,,W MORTON RD,,JOHNS CREEK,34.0414886474609,-84.2233123779297,,W,M,50,,,MUNI,JOHNS CREEK MUNICIPAL CT,01/12/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,C,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,0,0,"(34.0414886474609, -84.2233123779297)",False,False,5,
E111399,JCPD,JOHNS CREEK POLICE DEPARTMENT,FAILURE TO EXERCISE DUE CARE,12/11/2020 09:20:18 AM,0920,3000,,OLD ALABAMA RD,,JOHNS CREEK,34.0215263366699,-84.273681640625,2020004097,B,F,25,,,,,,,JCPD,UN,PAT,A,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,45,0,"(34.0215263366699, -84.273681640625)",True,True,7,
E111424,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,12/11/2020 11:00:56 PM,2300,,,MEDLOCK BRIDGE RD/VISTA BLUFF DR,,JOHNS CREEK,33.9980049133301,-84.201042175293,,B,M,18,N,,MUNI,JOHNS CREEK MUNICIPAL CT,01/12/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,6,JOHNS CREEK 6,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,69,0,"(33.9980049133301, -84.201042175293)",False,False,6,
E111456,JCPD,JOHNS CREEK POLICE DEPARTMENT,SPEEDING,12/14/2020 05:13:00 PM,1713,,,MCGINNIS FERRY RD/RIVER WALK LNDG,,FORSYTH COUNTY,34.0900802612305,-84.2029724121094,,W,M,19,,,MUNI,JOHNS CREEK MUNICIPAL CT,01/28/2021 01:30:00 PM,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,SOP,TRA,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,67,0,"(34.0900802612305, -84.2029724121094)",False,False,1,
E111407,JCPD,JOHNS CREEK POLICE DEPARTMENT,EXPIRED TAG,12/11/2020 07:28:43 PM,1928,,,STATE BRIDGE RD/MEDLOCK BRIDGE RD,,JOHNS CREEK,34.0179100036621,-84.1897048950195,,W,M,30,N,,MUNI,JOHNS CREEK MUNICIPAL CT,,11360 Lakefield Dr Johns Creek  GA 30097 678-512-3444,JCPD,UN,PAT,C,,,4,JOHNS CREEK 4,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,0,0,"(34.0179100036621, -84.1897048950195)",False,True,3,
