"incidentid","agencycode","offense","date_rept","hour_rept","date_occu","hour_occu","date_fnd","hour_fnd","streetnbr","streetdir","street","apt_flr","city","state","zip","geox","geoy","reportedas","tract","tractdesc","zone","zonedesc","district","districtdesc","reportarea","reportareadesc","neighborhd","neighborhddesc","subdivisn","subdivisndesc","weather","weatherdesc","premise","premisedesc","forcible","weapon","weapondesc","dispostn","dispostndesc","location"
"2022000247","JCPD","FRAUDULENT ACTIVITY - OTHER","2021-12-28T00:00:00.000","1748","2021-11-17T00:00:00.000","1500",,,"114XX",,"JOHNS CREEK PKWY",,"JOHNS CREEK","GA",,"34.0555763244629","-84.1734771728516","FRAUDULENT ACTI",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"JCMC","JOHNS CREEK MUNICIPAL COURT",,,,,,,,,,"
,  
(34.0555763244629, -84.1734771728516)"
"2019003671","JCPD","ROBBERY-BUSINESS-GUN","2019-08-21T14:47:00.000","1447","2019-08-21T14:40:00.000","1440","2019-08-21T14:47:00.000","1447","117XX",,"MEDLOCK BRIDGE RD","125","JOHNS CREEK","GA","30097","34.0655822753906","-84.1731185913086","ROBBERY IN PROG",,,"1","JOHNS CREEK 1","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"JCVE","JOHNS CREEK VILLAGE","1","CLEAR",,,,,,,,"
,  
(34.0655822753906, -84.1731185913086)"
"2018002679","JCPD","WANTED PERSON LOCATED","2018-06-16T11:27:06.000","1127","2018-06-16T11:27:00.000","1127","2018-06-16T11:27:00.000","1127","99XX",,"HAYNES BRIDGE RD",,"JOHNS CREEK","GA","30022","34.0198554992676","-84.2713470458984","ACCIDENT NEGATI",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"18","PARKING LOT /GARAGE","N","N","NONE",,,"
,  
(34.0198554992676, -84.2713470458984)"
"2019001248","JCPD","FORGERY - OTHER","2019-03-19T21:23:32.000","2123","2019-03-19T21:23:31.000","2123","2019-03-19T21:23:32.000","2123","36XX",,"OLD ALABAMA RD/CARRINGTON LN",,"JOHNS CREEK","GA","30022","34.0221824645996","-84.2575988769531","TRAFFIC STOP",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(34.0221824645996, -84.2575988769531)"
"2022002627","JCPD","LOST & MISLAID PROPERTY","2022-06-24T12:24:00.000","1224","2022-03-15T12:00:00.000","1200","2022-03-15T12:00:00.000","1200","100XX",,"PINEY RIDGE WALK",,"JOHNS CREEK","GA","30022","34.0233612060547","-84.2656097412109","LOST PROPERTY",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"WDHL","WOODLAND HILLS","1","CLEAR",,,,,,,,"
,  
(34.0233612060547, -84.2656097412109)"
"2018000797","JCPD","LARCENY - SHOPLIFTING","2018-02-21T11:57:47.000","1157","2018-02-21T11:24:00.000","1124","2018-02-21T11:33:00.000","1133","59XX",,"STATE BRIDGE RD",,"JOHNS CREEK","GA","30097","34.0137176513672","-84.1916046142578","SHOPLIFTING ALR",,,"4","JOHNS CREEK 4","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"STBC","STATE BRIDGE CORNERS",,,"08","DEPARTMENT/DISCOUNT STORE","N","N","NONE",,,"
,  
(34.0137176513672, -84.1916046142578)"
"2020003564","JCPD","LARCENY - SHOPLIFTING","2020-10-28T14:52:00.000","1452","2020-09-28T12:21:00.000","1221","2020-09-29T15:26:00.000","1526","59XX",,"STATE BRIDGE RD",,"JOHNS CREEK","GA","30097","34.0120506286621","-84.1854629516602","SHOPLIFTING ALR",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"2","CLOUDY",,,,,,,,"
,  
(34.0120506286621, -84.1854629516602)"
"2017004034","JCPD","HIT AND RUN","2017-09-20T23:03:25.000","2303","2017-09-20T23:03:24.000","2303","2017-09-20T23:03:25.000","2303","38XX",,"HEDGECLIFF CT",,"JOHNS CREEK","GA","30022","34.0181655883789","-84.2506484985352","HIT AND RUN ACC",,,"6","JOHNS CREEK 6","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"FXWO","FOXWORTH",,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(34.0181655883789, -84.2506484985352)"
"2012000271","JCPD","BURGLARY - RESIDENCE - NO FORCED ENTRY","2012-01-23T13:47:47.000","1347","2012-01-18T16:00:00.000","1600","2012-01-19T10:00:00.000","1000","99XX",,"INISFREE DR",,"JOHNS CREEK","GA","30022","34.0206260681152","-84.2645416259766","BURGLARY",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"INIS","INISFREE",,,"20","RESIDENCE / HOME","N","N","NONE","N",,"
,  
(34.0206260681152, -84.2645416259766)"
"2020001636","JCPD","CITY ORDINANCE VIOLATION","2020-05-15T23:50:10.000","2350","2020-05-15T23:50:00.000","2350","2020-05-15T23:50:00.000","2350","70XX",,"BELL RD/CAULEY CREEK DR",,"JOHNS CREEK","GA","30097","34.0367126464844","-84.1541442871094","TRAFFIC STOP",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0367126464844, -84.1541442871094)"
"2018001323","JCPD","FRAUD - IMPERSONATION","2018-03-26T16:12:54.000","1612","2018-03-26T16:12:53.000","1612","2018-03-26T16:12:54.000","1612","114XX",,"JOHNS CREEK PKWY",,"JOHNS CREEK","GA","30097","34.0554504394531","-84.1738739013672","FRAUD",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"JCMC","JOHNS CREEK MUNICIPAL COURT",,,"25","OTHER/UNKNOWN","N","N","NONE",,,"
,  
(34.0554504394531, -84.1738739013672)"
"2018004936","JCPD","VERBAL DISPUTE","2018-11-02T18:43:50.000","1843","2018-11-02T18:00:49.000","1800","2018-11-02T18:43:50.000","1843","69XX",,"MCGINNIS FERRY RD",,"JOHNS CREEK","GA","30097","34.058837890625","-84.1611785888672","LARCENY",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"LCJC","LAKEFIELD CENTER AT JOHNS CREEK",,,"24","SPECIALITY STORE","N","N","NONE",,,"
,  
(34.058837890625, -84.1611785888672)"
"2014004530","JCPD","DRIVING UNDER THE INFLUENCE - ALCHOL","2014-12-03T21:20:50.000","2120","2014-12-03T21:20:49.000","2120","2014-12-03T21:20:50.000","2120","54XX",,"ABBOTTS BRIDGE RD/PARSONS RD",,"JOHNS CREEK","GA","30097","34.0513038635254","-84.188346862793","ACCIDENT NEGATI",,,"1","JOHNS CREEK 1","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(34.0513038635254, -84.188346862793)"
"2010003984","JCPD","DRIVING UNDER THE INFLUENCE - ALCHOL","2010-11-28T02:00:03.000","0200","2010-11-28T02:00:02.000","0200","2010-11-28T02:00:03.000","0200","38XX",,"OLD ALABAMA RD/AUTRY FALLS WAY",,"JOHNS CREEK","GA","30022","34.0184898376465","-84.2466201782227","TRAFFIC STOP",,,"5","JOHNS CREEK 5","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE","5",,"
,  
(34.0184898376465, -84.2466201782227)"
"2016000384","JCPD","CRIMINAL TRESPASS","2016-01-28T11:14:32.000","1114","2016-01-28T10:45:00.000","1045","2016-01-28T11:14:32.000","1114","31XX",,"OLD ALABAMA RD",,"JOHNS CREEK","GA","30022","34.0204925537109","-84.2685241699219","ENTERING AUTO",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"25","OTHER/UNKNOWN","N","54","PUNCTURING TOOL/DEVICE",,,"
,  
(34.0204925537109, -84.2685241699219)"
"2013002037","JCPD","HARASSING COMMUNICATIONS","2013-06-01T16:00:33.000","1600","2013-05-15T00:00:00.000","0000","2013-05-30T12:00:00.000","1200","3XX",,"CASWYCK TRC","332","JOHNS CREEK","GA","30022","34.0494499206543","-84.227165222168","THREATS",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"26","APARTMENT","N","N","NONE",,,"
,  
(34.0494499206543, -84.227165222168)"
"2018005196","JCPD","TRAFFIC ARREST","2018-11-17T11:22:08.000","1122","2018-11-17T11:22:00.000","1122","2018-11-17T11:22:00.000","1122","115XX",,"MEDLOCK BRIDGE RD/FINDLEY RD",,"JOHNS CREEK","GA","30097","34.0596351623535","-84.1739730834961","TRAFFIC STOP",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(34.0596351623535, -84.1739730834961)"
"2019001005","JCPD","LARCENY - FROM VEHICLE","2019-03-05T15:21:05.000","1521","2019-03-05T15:21:04.000","1521","2019-03-05T15:21:05.000","1521","31XX",,"OLD ALABAMA RD",,"JOHNS CREEK","GA","30022","34.0189666748047","-84.2694702148438","ENTERING AUTO",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"18","PARKING LOT /GARAGE","Y","95","UNKNOWN/NOT STATED",,,"
,  
(34.0189666748047, -84.2694702148438)"
"2010002043","JCPD","BURGLARY - RESIDENCE - FORCED ENTRY","2010-06-11T17:52:02.000","1752","2010-06-11T06:45:00.000","0645","2010-06-11T17:45:00.000","1745","2XX",,"BRISTOL LN",,"JOHNS CREEK","GA","30022","34.0160102844238","-84.1978530883789","BURGLARY",,,"5","JOHNS CREEK 5","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"26","APARTMENT","Y","50","JIMMY/PRY TOOL OR DEVICE",,,"
,  
(34.0160102844238, -84.1978530883789)"
"2021001046","JCPD","DRIVING UNDER THE INFLUENCE - ALCHOL","2021-03-29T08:33:28.000","0833","2021-03-29T03:00:27.000","0300","2021-03-29T03:00:28.000","0300","29XX",,"OLD ALABAMA RD/IVEY RIDGE LN",,"JOHNS CREEK","GA","30022","34.0198936462402","-84.2751617431641",,,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0198936462402, -84.2751617431641)"
"2022002580","JCPD","AGGRAVATED ASSAULT - NONFAMILY - GUN","2022-06-21T22:17:00.000","2217","2022-06-21T22:16:59.000","2216","2022-06-21T22:17:00.000","2217","104XX",,"MEDLOCK BRIDGE RD/PARSONS RD","103","JOHNS CREEK","GA","30097","34.0390357971191","-84.1865158081055","DAMAGE TO PROPE",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0390357971191, -84.1865158081055)"
"2014000604","JCPD","LARCENY - SHOPLIFTING","2014-02-20T09:54:37.000","0954","2014-02-19T13:09:00.000","1309","2014-02-19T13:09:00.000","1309","58XX",,"STATE BRIDGE RD","V","JOHNS CREEK","GA","30097","34.0145034790039","-84.1899185180664","BURGLARY",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"24","SPECIALITY STORE","N","N","NONE",,,"
,  
(34.0145034790039, -84.1899185180664)"
"2019004359","JCPD","IDENTITY THEFT","2019-10-03T00:00:00.000","0919","2017-04-04T00:00:00.000","1200",,,"1XX",,"MOUNT SHASTA LN",,"JOHNS CREEK","GA","30022","33.9990730285645","-84.2632675170898","IDENTITY THEFT",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"MTVW","MOUNT VIEW",,,,,,,,,,"
,  
(33.9990730285645, -84.2632675170898)"
"2014002335","JCPD","TRAFFIC ARREST","2014-06-25T16:29:30.000","1629","2014-06-25T16:29:29.000","1629","2014-06-25T16:29:30.000","1629","106XX",,"PARSONS RD",,"JOHNS CREEK","GA","30097","34.0358581542969","-84.1790542602539","ACCIDENT W INJU",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(34.0358581542969, -84.1790542602539)"
"2017003529","JCPD","LOST & MISLAID PROPERTY","2017-08-17T20:32:27.000","2032","2017-08-17T18:32:26.000","1832","2017-08-17T18:32:27.000","1832","97XX",,"MEDLOCK BRIDGE RD",,"JOHNS CREEK","GA","30097","34.0156402587891","-84.1943359375","LOST PROPERTY",,,"5","JOHNS CREEK 5","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"MDCR","MEDLOCK CROSSING",,,"24","SPECIALITY STORE","N","N","NONE",,,"
,  
(34.0156402587891, -84.1943359375)"
"2010002370","JCPD","WANTED PERSON LOCATED","2010-07-13T19:44:36.000","1944","2010-07-13T19:44:35.000","1944","2010-07-13T19:44:36.000","1944","4XX",,"ST. REGIS DR",,"JOHNS CREEK","GA","30022","34.0094604492188","-84.28271484375","RESIDENTIAL CHE",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"20","RESIDENCE / HOME","N","N","NONE","5",,"
,  
(34.0094604492188, -84.28271484375)"
"2018000377","JCPD","HARASSING COMMUNICATIONS","2018-01-26T16:50:23.000","1650","2018-01-26T13:51:00.000","1351","2018-01-26T16:50:23.000","1650","3XX",,"CASWYCK TRC",,"JOHNS CREEK","GA","30022","34.0486335754395","-84.2273406982422","HARASSMENT",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"CYSB","CENTURY STATE BRIDGE",,,"26","APARTMENT","N","N","NONE",,,"
,  
(34.0486335754395, -84.2273406982422)"
"2019003005","JCPD","DANGEROUS DRUGS OTHER OFFENSE","2019-07-08T22:32:03.000","2232","2019-07-08T22:32:02.000","2232","2019-07-08T22:32:03.000","2232","94XX",,"COLEHERNE CT",,"JOHNS CREEK","GA","30022","34.0074157714844","-84.2166595458984","SUSPICIOUS VEHI",,,"5","JOHNS CREEK 5","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"STMO","STRATMORE","1","CLEAR",,,,,,,,"
,  
(34.0074157714844, -84.2166595458984)"
"2011002169","JCPD","PERSON DEAD","2011-07-16T10:54:08.000","1054","2011-07-16T00:00:00.000","0000","2011-07-16T00:00:00.000","0000","2XX",,"MEADOWLAND TRCE",,"JOHNS CREEK","GA","30022","34.0255737304688","-84.2682952880859","MEDICAL RESPONS",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"WDHL","WOODLAND HILLS",,,"20","RESIDENCE / HOME","N","N","NONE","N",,"
,  
(34.0255737304688, -84.2682952880859)"
"2017002898","JCPD","CRIMINAL TRESPASS","2017-07-10T18:54:40.000","1854","2017-07-09T23:00:00.000","2300","2017-07-10T18:54:40.000","1854","2XX",,"FOREST CT",,"JOHNS CREEK","GA","30097","34.0488967895508","-84.1885681152344","ENTERING AUTO",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"OKMT","OAKMONT",,,"20","RESIDENCE / HOME","N","N","NONE",,,"
,  
(34.0488967895508, -84.1885681152344)"
"2012000902","JCPD","MARIJUANA POSS OF","2012-03-13T22:07:27.000","2207","2012-03-13T22:07:26.000","2207","2012-03-13T22:07:27.000","2207","5XX",,"ASHVALE OVERLOOK",,"JOHNS CREEK","GA","30005","29.7987155914307","-91.4010925292969","DISORDERLY JUVE",,,"1","JOHNS CREEK 1","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"WIND","WINDGATE",,,"20","RESIDENCE / HOME","N","N","NONE",,,"
,  
(29.7987155914307, -91.4010925292969)"
"2021000587","JCPD","FRAUD - ILLEGAL USE OF CREDIT / FTC","2021-02-19T10:39:00.000","1039","2021-02-19T10:38:59.000","1038","2021-02-19T10:39:00.000","1039","110XX",,"SPOTTED PONY TRL",,"JOHNS CREEK","GA","30022","34.0463790893555","-84.2341766357422","FRAUD",,,"5","JOHNS CREEK 5","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"LINC","LONG INDIAN CREEK","1","CLEAR",,,,,,,,"
,  
(34.0463790893555, -84.2341766357422)"
"2010002636","JCPD","MISCELLANEOUS REPORT","2010-08-07T08:18:55.000","0818","2010-08-07T07:50:00.000","0750","2010-08-07T08:10:00.000","0810","3XX",,"WESTBURY LN",,"JOHNS CREEK","GA","30005","34.0579299926758","-84.2004089355469","ANIMAL CALL",,,"1","JOHNS CREEK 1","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"20","RESIDENCE / HOME","N","N","NONE",,,"
,  
(34.0579299926758, -84.2004089355469)"
"2014000299","JCPD","LARCENY - FROM VEHICLE","2014-01-23T19:56:32.000","1956","2014-01-23T17:30:00.000","1730","2014-01-23T19:00:00.000","1900","46XX",,"MORTON RD",,"JOHNS CREEK","GA","30022","34.0407867431641","-84.2247467041016","ENTERING AUTO",,,"5","JOHNS CREEK 5","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"18","PARKING LOT /GARAGE",,"N","NONE",,,"
,  
(34.0407867431641, -84.2247467041016)"
"2016001812","JCPD","TRAFFIC ARREST","2016-04-29T02:37:52.000","0237","2016-04-29T02:37:51.000","0237","2016-04-29T02:37:52.000","0237","109XX",,"MEDLOCK BRIDGE RD/ABBOTTS BRIDGE RD",,"JOHNS CREEK","GA","30097","34.0469818115234","-84.1788940429688","TRAFFIC STOP",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(34.0469818115234, -84.1788940429688)"
"2020000453","JCPD","IDENTITY THEFT","2020-01-21T00:00:00.000","1649","2017-01-01T00:00:00.000","0000","2020-01-01T00:00:00.000","0000","2XX",,"AMBLESIDE CHAS",,"JOHNS CREEK","GA","30022","34.0538330078125","-84.2149200439453","IDENTITY THEFT",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"WNPK","WINDERMERE PARK",,,,,,,,,,"
,  
(34.0538330078125, -84.2149200439453)"
"2020002811","JCPD","TRAFFIC ARREST","2020-08-27T14:38:00.000","1438","2020-08-27T14:38:00.000","1438","2020-08-27T14:38:00.000","1438","54XX",,"OLD ALABAMA RD/BUICE RD",,"JOHNS CREEK","GA","30022","34.0098342895508","-84.202880859375","TRAFFIC STOP",,,"6","JOHNS CREEK 6","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0098342895508, -84.202880859375)"
"2020000034","JCPD","FRAUDULENT ACTIVITY - OTHER","2020-01-03T14:10:31.000","1410","2019-12-27T09:00:00.000","0900","2020-01-03T14:00:00.000","1400","7XX",,"CAMBRIDGE CREST LN",,"JOHNS CREEK","GA","30005","34.0688438415527","-84.192985534668","FRAUD",,,"1","JOHNS CREEK 1","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"CABR","CAMBRIDGE","3","RAIN",,,,,,,,"
,  
(34.0688438415527, -84.192985534668)"
"2012001659","JCPD","FRAUD - IMPERSONATION","2012-05-11T15:29:05.000","1529","2012-04-01T00:01:00.000","0001","2012-05-11T15:29:00.000","1529","55XX",,"STATE BRIDGE RD",,"JOHNS CREEK","GA","30022","34.0204315185547","-84.199089050293","INFORMATION FOR",,,"3","JOHNS CREEK 3","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"20","RESIDENCE / HOME","N","N","NONE","2",,"
,  
(34.0204315185547, -84.199089050293)"
"2010003687","JCPD","FRAUDULENT ACTIVITY - OTHER","2010-11-03T10:30:47.000","1030","2010-03-15T00:01:00.000","0001","2010-11-02T23:59:00.000","2359","105XX",,"WINDSOR PARK DR",,"JOHNS CREEK","GA","30022","34.0372619628906","-84.2211380004883","FRAUD",,,"5","JOHNS CREEK 5","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,"20","RESIDENCE / HOME","N","N","NONE",,,"
,  
(34.0372619628906, -84.2211380004883)"
"2022000442","JCPD","TRAFFIC ARREST","2022-02-01T14:46:00.000","1446","2022-02-01T14:46:00.000","1446","2022-02-01T14:46:00.000","1446","58XX",,"MEDLOCK BRIDGE RD/STATE BRIDGE RD","100","JOHNS CREEK","GA","30097","34.0163764953613","-84.1924438476563","TRAFFIC STOP",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0163764953613, -84.1924438476563)"
"2019004288","JCPD","HIT AND RUN","2019-09-30T14:10:00.000","1410","2019-09-30T14:09:59.000","1409","2019-09-30T14:10:00.000","1410","30XX",,"OLD ALABAMA RD",,"JOHNS CREEK","GA","30022","34.0205421447754","-84.2759170532227","HIT AND RUN ACC",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,,,,,,,,,,"
,  
(34.0205421447754, -84.2759170532227)"
"2015000287","JCPD","FRAUD - SWINDLE","2015-01-20T10:12:48.000","1012","2011-11-01T00:00:00.000","0000","2015-01-16T00:00:00.000","0000","60XX",,"STATE BRIDGE RD","1238","JOHNS CREEK","GA","30097","34.0140762329102","-84.1855621337891","FRAUD",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"26","APARTMENT","N","N","NONE",,,"
,  
(34.0140762329102, -84.1855621337891)"
"2017001254","JCPD","LARCENY - FROM VEHICLE","2017-03-27T15:00:37.000","1500","2017-02-27T00:00:00.000","0000","2017-03-25T16:00:00.000","1600","8XX",,"LAKE MEDLOCK DR",,"JOHNS CREEK","GA","30022","34.0377006530762","-84.1887969970703","LARCENY",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"MEDL","MEDLOCK BRIDGE",,,"18","PARKING LOT /GARAGE","N","N","NONE",,,"
,  
(34.0377006530762, -84.1887969970703)"
"2017003685","JCPD","HIT AND RUN","2017-08-28T11:44:30.000","1144","2017-08-28T09:45:29.000","0945","2017-08-28T11:15:30.000","1115","117XX",,"MEDLOCK BRIDGE RD","530","JOHNS CREEK","GA","30097","34.0660438537598","-84.1719360351563","HIT AND RUN ACC",,,"1","JOHNS CREEK 1","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"JCVE","JOHNS CREEK VILLAGE",,,"18","PARKING LOT /GARAGE","N","N","NONE",,,"
,  
(34.0660438537598, -84.1719360351563)"
"2022001158","JCPD","VERBAL DISPUTE","2022-03-16T19:17:00.000","1917","2022-03-16T19:16:59.000","1916","2022-03-16T19:17:00.000","1917","59XX",,"STATE BRIDGE RD",,"JOHNS CREEK","GA","30097","34.0127754211426","-84.1862716674805","CIVIL DISPUTE 2",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"3","RAIN",,,,,,,,"
,  
(34.0127754211426, -84.1862716674805)"
"2017001576","JCPD","DISORDERLY CONDUCT","2017-04-17T23:00:26.000","2300","2017-04-17T23:00:25.000","2300","2017-04-17T23:00:26.000","2300","98XX",,"NESBIT FERRY RD/OLD ALABAMA RD",,"JOHNS CREEK","GA","30022","34.0453987121582","-84.1384506225586","TRAFFIC STOP",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","31","NARCOTICS/DRUGS",,,"
,  
(34.0453987121582, -84.1384506225586)"
"2017001785","JCPD","LOST & MISLAID PROPERTY","2017-05-01T16:52:52.000","1652","2017-04-30T16:00:00.000","1600","2017-05-01T16:52:52.000","1652","109XX",,"JONES BRIDGE RD",,"JOHNS CREEK","GA","30022","34.0443649291992","-84.2215194702148","LARCENY",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"NTBR","NORTH BRIDGES",,,"08","DEPARTMENT/DISCOUNT STORE","N","N","NONE",,,"
,  
(34.0443649291992, -84.2215194702148)"
"2017002522","JCPD","TRAFFIC ARREST","2017-06-17T07:27:35.000","0727","2017-06-17T07:27:00.000","0727","2017-06-17T07:27:00.000","0727","107XX",,"STATE BRIDGE RD/CAMERON BRIDGE WAY",,"JOHNS CREEK","GA","30022","34.0425453186035","-84.2231063842773","TRAFFIC STOP",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(34.0425453186035, -84.2231063842773)"
"2012004451","JCPD","HIT AND RUN","2012-12-11T21:07:03.000","2107","2012-12-11T21:07:02.000","2107","2012-12-11T21:07:03.000","2107",,,"STATE BRIDGE RD/MEDLOCK CROSSING PKWY",,"JOHNS CREEK","GA","30022","29.7991752624512","-91.399772644043","HIT AND RUN ACC",,,,,,,,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(29.7991752624512, -91.399772644043)"
"2014001434","JCPD","HIT AND RUN","2014-04-25T14:24:40.000","1424","2014-04-25T14:24:39.000","1424","2014-04-25T14:24:40.000","1424","XX",,"STATE BRIDGE RD/MEDLOCK BRIDGE RD",,"JOHNS CREEK","GA","30022","34.0160064697266","-84.1916580200195","HIT AND RUN ACC",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","Y","92","VEHICLE",,,"
,  
(34.0160064697266, -84.1916580200195)"
"2022003829","JCPD","TRAFFIC ARREST","2022-09-11T14:00:00.000","1400","2022-09-11T13:59:59.000","1359","2022-09-11T14:00:00.000","1400",,,"JONES BRIDGE RD/OLD ALABAMA RD",,"JOHNS CREEK","GA","30022","34.0225868225098","-84.2542572021484","TRAFFIC STOP",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,"2","CLOUDY",,,,,,,,"
,  
(34.0225868225098, -84.2542572021484)"
"2013000011","JCPD","RECOVERED PROPERTY","2013-01-02T12:22:03.000","1222","2013-01-02T12:22:02.000","1222","2013-01-02T12:22:03.000","1222","73XX",,"DEVONHALL WAY/ROGERS BRIDGE RD",,"JOHNS CREEK","GA","30097","34.0505867004395","-84.1447982788086","FOUND PROPERTY",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"DVHL","DEVONHALL",,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(34.0505867004395, -84.1447982788086)"
"2021003896","JCPD","TRAFFIC ARREST","2021-10-22T14:37:00.000","1437","2021-10-22T14:31:59.000","1431","2021-10-22T14:35:00.000","1435","60XX",,"WILSON RD/CABANA DR",,"JOHNS CREEK","GA","30097","34.0322380065918","-84.1867218017578","ACCIDENT NEGATI",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0322380065918, -84.1867218017578)"
