"district","survey_year","what_is_the_primary_purpose_for_being_in_district_today","what_particular_businesses_are_you_visiting_today","please_tell_me_3_types_of_businesses_you_would_like_to_see_in_the_district_that_are_not_here_now","which_types_of_businesses_would_you_like_to_see_in_district","how_often_do_you_use_services_or_shops_in_district","how_long_is_your_average_visit_outside_of_work_to_district","how_do_you_most_frequently_get_to_the_district","ranking_of_barbers_hair_salons","ranking_of_bars","ranking_of_sporting_goods","ranking_of_home_goods","ranking_of_coffee_shops","ranking_of_convenience_stores","ranking_of_office_supply_stores","ranking_of_restaurants_take_out","ranking_of_restaurants_stores","ranking_of_dry_cleaners_tailors","ranking_of_fitness_centers_gyms","ranking_of_grocery_stores","ranking_of_movie_theaters_entertainment","ranking_of_food_trucks","ranking_of_apparel_clothing_stores","ranking_of_specialty_retail","ranking_of_pharmacy","ranking_of_specialty_food_stores","ranking_of_florists","ranking_of_book_stores","ranking_of_farmer_s_markets","ranking_of_hardware_stores","ranking_of_accessories_stores_shoes_jewelry","ranking_of_healthcare_dentists_doctors","do_you_want_more_barbers_hair_salons","do_you_want_more_bars","do_you_want_more_sporting_goods_stores","do_you_want_more_home_goods_stores","do_you_want_more_coffee_shops","do_you_want_more_convenience_stores","do_you_want_more_office_supply_stores","do_you_want_more_restaurants_take_out","do_you_want_more_restaurants_sit_down","do_you_want_more_dry_cleaners_tailors","do_you_want_more_fitness_centers_gyms","do_you_want_more_grocery_stores","do_you_want_more_movie_theaters_entertainment","do_you_want_more_food_trucks","do_you_want_more_apparel_clothing_stores","do_you_want_more_specialty_retail","do_you_want_more_pharmacies","do_you_want_more_specialty_food_stores","do_you_want_more_book_stores","do_you_want_more_florists","do_you_want_more_farmer_s_markets","do_you_want_more_hardware_stores","do_you_want_more_accessory_stores_jewelry_shoes","do_you_want_more_healthcare_offices_doctors_dentists","how_many_times_a_month_do_you_come_to_district_for_dining_entertainment_in_evening","how_many_times_a_month_do_you_come_to_district_for_dining_in_evening","how_many_times_a_month_do_you_come_to_district_for_entertainment_in_evening","what_would_make_you_shop_visit_more_often_in_district","what_discourages_you_from_shopping_in_district","how_would_you_rate_access_to_parking","how_would_you_rate_access_to_public_transit","how_would_you_rate_the_range_of_goods_and_services_available","how_would_you_rate_the_quality_of_goods_and_services_available","how_would_you_rate_the_price_of_goods_and_services_available","how_would_you_rate_the_friendliness_of_the_district","how_would_you_rate_the_attractiveness_of_the_district","how_would_you_rate_the_cleanliness_of_the_district","how_would_you_rate_the_infrastructure_of_the_district","how_would_you_rate_the_safety_of_the_district","how_would_you_rate_the_business_hours_of_the_district","how_would_you_rate_the_presence_of_independent_businesses_in_the_district","how_would_you_rate_the_cultural_attractions_of_the_district","how_would_you_rate_the_outdoor_activities_and_nightlife_in_the_district","how_important_is_parking","how_important_is_access_to_public_transit","how_important_is_the_range_of_goods_and_services_available","how_important_is_the_quality_of_goods_and_services_available","how_important_is_the_price_of_goods_and_services_available","how_important_is_the_friendliness_of_the_district","how_important_is_the_attractiveness_of_the_district","how_important_is_the_cleanliness_of_the_district","how_important_is_the_infrastructure_in_the_district","how_important_is_the_safety_of_the_district","how_important_are_the_business_hours_within_the_district","how_important_is_the_presence_of_independent_businesses","how_important_is_the_presence_of_cultural_events_in_the_district","how_important_is_the_availability_of_outdoor_activities_and_nightlife_in_the_district","residency","do_you_work_in_cambridge","do_you_go_to_school_in_cambridge","gender","age","language","homeownership","ethinicity","race","what_is_one_word_you_use_to_decribe_the_district","what_would_you_change_abou_the_district","what_would_you_keep_about_the_district","what_would_you_eliminate_from_the_district"
"Alewife & Fresh Pond ","2015","Work","Food truck, Whole Foods Cafe","Grocery","[Question Not Included in This District's Survey]","Once per week","Less than an Hour","Subway",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","Yes",,"Male","20-24","English, Hindi","Rent",,"Asian","clean",,,"construction noise"
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","3-5 Times Per Week","Less than an hour","Carpool","Poor","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Poor","Poor","Good","Good","Fair","Fair","[Question Not Included in This District's Survey]","Good","Fair",,"Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Good","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","No","[Question Not Included in This District's Survey]","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","2-3 Times Per Month","[Question Not Included in This District's Survey]","Availability/Selection Goods","Good","Good","Fair","Good","Fair","Fair","Good","Good","Fair","Good","Fair","Poor","Fair","Poor","Somewhat","Very","Very","Very","Very","Very","Somewhat","Very","Very","Very","Very","Somewhat","Very","Very","No","Yes","No","Female","55-64","English","Own","Non-Hispanic","White","[Question Not Included in This District's Survey]",,,
"Central Square ","2009","Shopping","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Movie Theater, Toy Stores, Rite-Aide & WalMart","Almost Every Day","[Question Not Included in This District's Survey]","Walk","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Good","Good","[Question Not Included in This District's Survey]","Good","Good","[Question Not Included in This District's Survey]","Poor","[Question Not Included in This District's Survey]","Poor","Fair","Good","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","No","Male","35-44","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Hispanic or Latino","[Question Not Included in This District's Survey]","The thoughts on the Central Square commercial to is be in the safe side.","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]"
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","4+ Hours","Drive",,"Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","Fair","Good","Good","Fair","Fair","[Question Not Included in This District's Survey]","Fair","Fair",,"Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Rarely/Never","Every Day","[Question Not Included in This District's Survey]","Special Events","Fair","Good","Fair","Fair","Fair","Fair","Fair","Good","Good","Good","Good","Good","Fair","Fair","Very","Very","Somewhat","Somewhat","Somewhat","Somewhat","Somewhat","Very","Very","Somewhat","Somewhat","Somewhat","Very","Very","No","Yes","No","Male","35-44","Spanish","Own","Hispanic","White","[Question Not Included in This District's Survey]","people get confused when they get here (wayfinding)","cleanliness",
"Inman Square ","2014","Services (insurance, lawyer)",,"Zumba Class, tanning, hair salon, italian food ","[Question Not Included in This District's Survey]","Once Per Month","4+ Hours","Walk",,"Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","[Question Not Included in This District's Survey]","Fair","Fair",,,"Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Poor","Poor","Good","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","[Question Not Included in This District's Survey]","Yes","Yes","Yes","Yes","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","3-5 times","3-5 times","3-5 times","Parking","[Question Not Included in This District's Survey]","Poor","Fair","Fair","Poor","[Question Not Included in This District's Survey]","Poor","[Question Not Included in This District's Survey]","Poor",,"Good","Fair","Fair","Poor","Poor","Very","Somewhat","Somewhat","Very","[Question Not Included in This District's Survey]","Very","[Question Not Included in This District's Survey]","Somewhat",,"Very","Somewhat","Somewhat","Very","Very","Yes","Yes","Yes","Female","35-44","English","Rent","Portugese, italian","White","boring","old school dance club","ice cream",
"Alewife & Fresh Pond ","2015","Work","Tevold",,"[Question Not Included in This District's Survey]","3-5 Times Per Week","Less than an hour","Drive","Fair","[Question Not Included in This District's Survey]","Good","Good","Fair","Poor","Good","Fair","Poor","Poor","Poor","Good","Good","Fair","Fair","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","[Question Not Included in This District's Survey]","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","1-2 times","1-2 times","1-2 times","Parking","[Question Not Included in This District's Survey]","Fair","Good","Fair","Fair","Fair","Good","Poor","Fair","Poor","Good","Good","Fair","Poor","Poor","Very","Very","Very","Very","Very","Somewhat","Somewhat","Somewhat","Very","Very","Very","Somewhat","Very","Somewhat","Yes","Yes","No","Male","45-54","English","Rent","Non-Hispanic","White","Busy, crowded",,,
"Central Square ","2009","Transportation, Post Office","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","General Merchandise Store (e.g. Target), Bookstore, Bakeries/Coffee Shops, Toy Stores, Hair/Nail Salon","2-3 Times Per Month","[Question Not Included in This District's Survey]","Bike","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Good","Poor","[Question Not Included in This District's Survey]","Fair","Fair","[Question Not Included in This District's Survey]","Poor","[Question Not Included in This District's Survey]","Fair","Fair","Fair","[Question Not Included in This District's Survey]","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","No","Female","45-54","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","White","[Question Not Included in This District's Survey]","Hubway Stations are great

Too much chaos with cars on the street, cars and trucks blocking bike lanes and making things unsafe

Do no like panhandling

Could be cleaner

","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]"
"East Cambridge ","2013","Work",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Once Per Month","4+ Hours","Bike","Poor","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Good","[Question Not Included in This District's Survey]","Fair","Fair","Fair","Good","Poor","Fair","[Question Not Included in This District's Survey]","Poor","Fair","Poor","Fair","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","[Question Not Included in This District's Survey]","No","Yes","No","No","Yes","Yes","[Question Not Included in This District's Survey]","Yes","Yes","Yes","Yes","[Question Not Included in This District's Survey]","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Rarely/Never","Once Per Month","[Question Not Included in This District's Survey]","Availability of Goods","Fair","Good","Fair","Fair","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","Poor","Fair","Good","Fair","Good","Fair","Fair","Not Very","Very","Very","Very","[Question Not Included in This District's Survey]","Very",,"Somewhat","Very","Very","Somewhat","Very","Somewhat","Somewhat","Yes","Yes","No","Male","45-54","English",,"Non-Hispanic","White","[Question Not Included in This District's Survey]","not enough businesses catering to young families","diversity (economic and age)","ugly storefronts"
"Central Square ","2009","Shopping, Dining, Transportation, Post Office, City Services (e.g. City Hall, Senior Center)","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Affordable, Sit-Down Restaurants, Movie Theater, Bookstore, Grocery Store, Bakeries/Coffee Shops, Artisan Spaces (e.g. art galleries, performance venues), Toy Stores, Day care, Hair/Nail Salon, Specialty Food Shop (e.g. cheese shop, butcher)","Almost Every Day","[Question Not Included in This District's Survey]","Walk","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Good","Good","[Question Not Included in This District's Survey]","Good","Good","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","Fair","Good","Fair","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","No","Female","35-44","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","White","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]"
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once Per Month","1-2 Hours","Bike","Fair","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Poor","Fair","Good","Good","Good","Fair","[Question Not Included in This District's Survey]","Good","Good",,"Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Good","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","Yes","No","[Question Not Included in This District's Survey]","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","Every Day","[Question Not Included in This District's Survey]","Special Events","Fair","Good","Good","Good","Good","Good","Fair","Good","Good","Good","Good","Good","Fair","Fair",,,,,,,,,,,,,"Very","Very","No","Yes","No","Male","35-44","English","Own","Non-Hispanic","White","[Question Not Included in This District's Survey]","more nightlife and green space","new businesses","parking lots"
"Alewife & Fresh Pond ","2015","Event/Meeting",,"Café, Restaurant","[Question Not Included in This District's Survey]","3-5 Times Per Week","Less than an hour","Drive","Poor","[Question Not Included in This District's Survey]","Good","Fair","Fair","Fair","Good","Fair","Poor","Poor","Fair","Good","Fair","Poor","Fair","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","1-2 times","1-2 times","1-2 times","Parking","[Question Not Included in This District's Survey]","Fair","Poor","Fair","Fair","Fair","Fair","Fair","Fair","Poor","Poor","Good","Poor","Poor","Poor","Very","Very","Very","Very","Very","Somewhat","Somewhat","Somewhat","Very","Very","Very","Very","Somewhat","Very","Yes","Yes","No","Female","55-59","English",,"Non-Hispanic","White","Outskirts","Appearance, need mroe trees in parking lot, add pedestrian overpass","Whole Foods, Trader Joe's","Barren sense of parking lot"
"Inman Square ","2014","Event/Meeting",,,"[Question Not Included in This District's Survey]","3-5 Times Per Week","Less than an Hour","Walk","Poor","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Good","[Question Not Included in This District's Survey]","Good","Poor","Good","Fair","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","Good","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No",,"[Question Not Included in This District's Survey]","Yes","Yes","No",,"Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Yes","No",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","5+ times","5+ times","5+ times","Variety of Price","[Question Not Included in This District's Survey]","Good","Fair","Good","Fair","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","Good","Good","Good","Good","Good","Good","Good","Not Very","Not Very","Very","Very","[Question Not Included in This District's Survey]","Very","[Question Not Included in This District's Survey]","Somewhat","Somewhat","Very","Very","Very","Somewhat","Somewhat","Yes","Yes","No","Female","25-34","English","Rent",,"White","home","more budget friendly eateries","family owned businesses",
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","3-5 Times Per Week","Less than an hour","Subway","Poor","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Poor","Fair","Fair","Fair","Poor","Poor","[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Poor","Fair",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","Yes","No","[Question Not Included in This District's Survey]","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Rarely/Never","Rarely/Never","[Question Not Included in This District's Survey]","Availability/Selection Goods","Fair","Good","Poor","Fair","Fair","Good","Fair","Good","Good","Good","Fair","Fair","Fair","Poor","Somewhat","Somewhat","Very","Very","Very","Somewhat","Not Very","Somewhat","Somewhat","Somewhat","Very","Somewhat","Somewhat","Very","No","Yes","No","Female","25-34","English",,"Non-Hispanic","White","[Question Not Included in This District's Survey]","Make it more appealing to visit for non-work","Parking options",
"East Cambridge ","2013","Recreation",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Once Per Month","1-2 hours","Walk","Fair","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Good","[Question Not Included in This District's Survey]","Fair","Fair",,,"Poor","Poor","[Question Not Included in This District's Survey]","Poor","Good","Fair","Good","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","[Question Not Included in This District's Survey]","Yes","Yes","No","No","No","No","[Question Not Included in This District's Survey]","Yes","Yes","Yes","No","[Question Not Included in This District's Survey]","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Rarely/Never","Once Per Month","[Question Not Included in This District's Survey]","Everything","Fair","Good","Fair","Fair","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","Fair","Fair","Good",,"Fair","Poor","Poor","Somewhat","Very","Very","Very","[Question Not Included in This District's Survey]","Somewhat",,"Very","Somewhat","Very",,"Somewhat","Somewhat","Somewhat","Yes","No","No","Male","45-54","Portuguese","Rent","Non-Hispanic","White","[Question Not Included in This District's Survey]",,"almost everything",
"Kendall Square ","2011","School (MIT)","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","3-5 Times Per Week","4+ Hours","EZ Ride",,"Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Fair",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","Yes","No","[Question Not Included in This District's Survey]","No","Yes","No","No","No","Yes","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","No","Yes","Male","20-24",,,"Non-Hispanic","Asian","[Question Not Included in This District's Survey]",,,
