"organization","id","title","description","content","contact_name","contact_email","contact_phone","age","grade","location","neighborhoods","start_time","end_time","registration_link","_url","service","activity","eligibility","accessibility","image"
"Cambridge Public Library","10806-1666105200","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-18T11:00:00.000","2022-10-18T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1666278000","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-20T11:00:00.000","2022-10-20T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1666710000","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-25T11:00:00.000","2022-10-25T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1666882800","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-27T11:00:00.000","2022-10-27T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1667314800","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-01T11:00:00.000","2022-11-01T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1667487600","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-03T11:00:00.000","2022-11-03T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1667923200","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-08T11:00:00.000","2022-11-08T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1668096000","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-10T11:00:00.000","2022-11-10T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10824-1663165800","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-14T10:30:00.000","2022-09-14T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1663338600","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-16T10:30:00.000","2022-09-16T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1663770600","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-21T10:30:00.000","2022-09-21T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1663943400","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-23T10:30:00.000","2022-09-23T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1664375400","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-28T10:30:00.000","2022-09-28T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1664548200","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-30T10:30:00.000","2022-09-30T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1664980200","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-05T10:30:00.000","2022-10-05T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1665153000","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-07T10:30:00.000","2022-10-07T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1665585000","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-12T10:30:00.000","2022-10-12T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1665757800","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-14T10:30:00.000","2022-10-14T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1666189800","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-19T10:30:00.000","2022-10-19T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1666362600","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-21T10:30:00.000","2022-10-21T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1666794600","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-26T10:30:00.000","2022-10-26T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1666967400","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-28T10:30:00.000","2022-10-28T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1667399400","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-02T10:30:00.000","2022-11-02T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1667572200","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-04T10:30:00.000","2022-11-04T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1668007800","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-09T10:30:00.000","2022-11-09T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10824-1668180600","Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at a beginner level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-11T10:30:00.000","2022-11-11T12:00:00.000",,"https://www.finditcambridge.org/events/beginner-esol-class-central-square-0","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1641390717.jpeg"
"Cambridge Public Library","10840-1663021800","O'Neill Branch Book Group (O'Neill)","June selection: Girl, Woman, Other by Bernadine Evaristo

","<p>A book discussion group for adults at the O'Neill Branch Library, reading a mixture of fiction and nonfiction. Past titles include <em>Gathering Moss</em> by Robin Wall Kimmerer and <em>Cherokee America</em> by Margaret Verble.</p>

<p>Print copies are available for pickup at the O'Neill Branch Library. </p>

<p>This month's book selection is also available as an e-book and as a digital audiobook through Hoopla.</p>

<p>For any further information, please contact Kerri McQuown at kmcquown@cambridgema.gov </p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","O'Neill Branch Library 70 Rindge Ave, Cambridge, MA 02140","","2022-09-12T18:30:00.000","2022-09-12T20:00:00.000",,"https://www.finditcambridge.org/events/oneill-branch-book-group-oneill-0","Adult Education","Community Events","","","https://www.finditcambridge.org/sites/default/files/1647462001.jpg"
"Cambridge Public Library","10840-1665441000","O'Neill Branch Book Group (O'Neill)","June selection: Girl, Woman, Other by Bernadine Evaristo

","<p>A book discussion group for adults at the O'Neill Branch Library, reading a mixture of fiction and nonfiction. Past titles include <em>Gathering Moss</em> by Robin Wall Kimmerer and <em>Cherokee America</em> by Margaret Verble.</p>

<p>Print copies are available for pickup at the O'Neill Branch Library. </p>

<p>This month's book selection is also available as an e-book and as a digital audiobook through Hoopla.</p>

<p>For any further information, please contact Kerri McQuown at kmcquown@cambridgema.gov </p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","O'Neill Branch Library 70 Rindge Ave, Cambridge, MA 02140","","2022-10-10T18:30:00.000","2022-10-10T20:00:00.000",,"https://www.finditcambridge.org/events/oneill-branch-book-group-oneill-0","Adult Education","Community Events","","","https://www.finditcambridge.org/sites/default/files/1647462001.jpg"
"Harvard Art Museums","10981-1664485200","Harvard Art Museums at Night","We’re keeping our doors open late on the last Thursday of every month for an evening of art, fun, food, and more!","<p>Join us for an evening of art, fun, food, and more! This event is free and open to everyone.</p>

<p>Bring your friends to mingle in the Calderwood Courtyard, chat over a snack or drink at Jenny’s Cafe, browse the shop, and of course, wander the galleries to take in our world-class collections of art.</p>

<p>Explore our special exhibitions&nbsp;<em>Funerary Portraits from Roman Egypt: Facing Forward</em>&nbsp;and&nbsp;<em>Dare to Know: Prints and Drawings in the Age of Enlightenment</em>.</p>
","Harvard Art Museums","","(617) 495-9400","Young Adult, Adult, Senior Adult","","Harvard Art Museums32 Quincy, Cambridge, MA 02138","","2022-09-29T17:00:00.000","2022-09-29T21:00:00.000","https://secure.touchnet.net/C20832_ustores/web/store_cat.jsp?STOREID=99&CATID=281&SINGLESTORE=true","https://www.finditcambridge.org/events/harvard-art-museums-night-4","","Community Events, Dance, Music, & Theater, Visual Arts","","Refreshments provided, Wheelchair accessible","https://www.finditcambridge.org/sites/default/files/image/event/2022-06/20220526_Cunningham_064.jpg"
"Harvard Art Museums","10982-1666904400","Harvard Art Museums at Night","We’re keeping our doors open late on the last Thursday of every month for an evening of art, fun, food, and more!","<p>Join us for an evening of art, fun, food, and more! This event is free and open to everyone.</p>

<p>Bring your friends to mingle in the Calderwood Courtyard, chat over a snack or drink at Jenny’s Cafe, browse the shop, and of course, wander the galleries to take in our world-class collections of art.</p>

<p>Explore our special exhibitions&nbsp;<em>Funerary Portraits from Roman Egypt: Facing Forward</em>&nbsp;and&nbsp;<em>Dare to Know: Prints and Drawings in the Age of Enlightenment</em>.</p>
","Harvard Art Museums","","(617) 495-9400","Young Adult, Adult, Senior Adult","","Harvard Art Museums32 Quincy, Cambridge, MA 02138","","2022-10-27T17:00:00.000","2022-10-27T21:00:00.000","https://secure.touchnet.net/C20832_ustores/web/store_cat.jsp?STOREID=99&CATID=281&SINGLESTORE=true","https://www.finditcambridge.org/events/harvard-art-museums-night-5","","Community Events, Dance, Music, & Theater, Visual Arts","","Refreshments provided, Wheelchair accessible","https://www.finditcambridge.org/sites/default/files/image/event/2022-06/20220526_Cunningham_129.jpg"
"Cambridge Public Library","11001-1663165800","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-14T10:30:00.000","2022-09-14T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11001-1663770600","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-21T10:30:00.000","2022-09-21T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11001-1664375400","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-28T10:30:00.000","2022-09-28T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11001-1664980200","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-05T10:30:00.000","2022-10-05T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11001-1665585000","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-12T10:30:00.000","2022-10-12T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11001-1666189800","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-19T10:30:00.000","2022-10-19T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11001-1666794600","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-26T10:30:00.000","2022-10-26T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11001-1667399400","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-02T10:30:00.000","2022-11-02T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11001-1668007800","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-09T10:30:00.000","2022-11-09T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11002-1663252200","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-15T10:30:00.000","2022-09-15T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11002-1663857000","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-22T10:30:00.000","2022-09-22T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11002-1664461800","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-29T10:30:00.000","2022-09-29T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
