"fiscal_year","file","id","location_from","location_address","recipient","recipient_address","quantity","description"
"2014-2015","NP14","47","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","PeopleWorx","11 Opportunity Lane, Cold Brook, NS, B4R 0A5","8","Chair"
"2014-2015","NP14","47","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","PeopleWorx","11 Opportunity Lane, Cold Brook, NS, B4R 0A5","2","Slide Projector"
"2014-2015","NP14","47","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","PeopleWorx","11 Opportunity Lane, Cold Brook, NS, B4R 0A5","1","Overhead Projector"
"2014-2015","NP14","48","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Ethiopian Orthodox Tewahedo Saint Mary's Church","Apt # 307, 16 Dawn Street, Halifax, NS, B3M 2P5","14","Table"
"2014-2015","NP14","48","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Ethiopian Orthodox Tewahedo Saint Mary's Church","Apt # 307, 16 Dawn Street, Halifax, NS, B3M 2P5","1","Desk"
"2014-2015","NP14","48","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Ethiopian Orthodox Tewahedo Saint Mary's Church","Apt # 307, 16 Dawn Street, Halifax, NS, B3M 2P5","95","Chair"
"2014-2015","NP14","49","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Horizon Achievement Centre","780 Upper Prince Street, Sydney, NS, B1P 6N6","14","Chair"
"2014-2015","NP14","49","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Horizon Achievement Centre","780 Upper Prince Street, Sydney, NS, B1P 6N6","2","Table"
"2014-2015","NP14","49","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Horizon Achievement Centre","780 Upper Prince Street, Sydney, NS, B1P 6N6","2","Desk"
"2014-2015","NP14","50","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Cartleton Road Industries Association","RR #1, 515 Carleton Road, Lawrencetown, NS, B0S 1M0","1","Toaster"
"2014-2015","NP14","50","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Cartleton Road Industries Association","RR #1, 515 Carleton Road, Lawrencetown, NS, B0S 1M0","1","Microwave"
"2014-2015","NP14","50","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Cartleton Road Industries Association","RR #1, 515 Carleton Road, Lawrencetown, NS, B0S 1M0","2","Refrigerator"
"2014-2015","NP14","50","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Cartleton Road Industries Association","RR #1, 515 Carleton Road, Lawrencetown, NS, B0S 1M0","3","Coffee Urn"
"2014-2015","NP14","50","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Cartleton Road Industries Association","RR #1, 515 Carleton Road, Lawrencetown, NS, B0S 1M0","24","Chair"
"2014-2015","NP14","51","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","NS Home for Colored Children","1018 Main Street, Dartmouth, Nova Scotia, B2W 4X9","1","Plant"
"2014-2015","NP14","51","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","NS Home for Colored Children","1018 Main Street, Dartmouth, Nova Scotia, B2W 4X9","1","Chair"
"2014-2015","NP14","51","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","NS Home for Colored Children","1018 Main Street, Dartmouth, Nova Scotia, B2W 4X9","2","Refrigerator"
"2014-2015","NP14","51","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","NS Home for Colored Children","1018 Main Street, Dartmouth, Nova Scotia, B2W 4X9","1","Oven"
"2014-2015","NP14","51","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","NS Home for Colored Children","1018 Main Street, Dartmouth, Nova Scotia, B2W 4X9","3","Microwave"
"2014-2015","NP14","51","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","NS Home for Colored Children","1018 Main Street, Dartmouth, Nova Scotia, B2W 4X9","1","Desk"
"2014-2015","NP14","52","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Blandford and Area Fire Department","30A Fire Hall Road, Blanford, NS, B0J 1T0","1","2007 Weber 14” Trailer"
"2014-2015","NP14","53","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","East Preston United Baptist Church","206 Upper Partridge River Road, East Preston, NS, B2Z 1H3","1","Table"
"2014-2015","NP14","53","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","East Preston United Baptist Church","206 Upper Partridge River Road, East Preston, NS, B2Z 1H3","1","Refrigerator"
"2014-2015","NP14","53","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","East Preston United Baptist Church","206 Upper Partridge River Road, East Preston, NS, B2Z 1H3","3","File Cabinet"
"2014-2015","NP14","53","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","East Preston United Baptist Church","206 Upper Partridge River Road, East Preston, NS, B2Z 1H3","6","Chair"
"2014-2015","NP14","53","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","East Preston United Baptist Church","206 Upper Partridge River Road, East Preston, NS, B2Z 1H3","1","Cabinet"
"2014-2015","NP14","53","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","East Preston United Baptist Church","206 Upper Partridge River Road, East Preston, NS, B2Z 1H3","1","Bookcase"
"2014-2015","NP14","53","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","East Preston United Baptist Church","206 Upper Partridge River Road, East Preston, NS, B2Z 1H3","2","Board"
"2014-2015","NP14","54","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","East Preston United Baptist Church","206 Upper Partridge River Road, East Preston, NS, B2Z 1H3","1","Credenza"
"2014-2015","NP14","55","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Truro-North River 4-H Club","27 Gorman Road, Truro, NS, B6L 6E5",,"Miscellaneous Paper"
"2014-2015","NP14","55","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Truro-North River 4-H Club","27 Gorman Road, Truro, NS, B6L 6E5","1","Table"
"2014-2015","NP14","55","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Truro-North River 4-H Club","27 Gorman Road, Truro, NS, B6L 6E5","1","Coffee Urn"
"2014-2015","NP14","55","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Truro-North River 4-H Club","27 Gorman Road, Truro, NS, B6L 6E5","4","File Cabinet"
"2014-2015","NP14","55","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Truro-North River 4-H Club","27 Gorman Road, Truro, NS, B6L 6E5","2","Cabinet"
"2014-2015","NP14","55","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Truro-North River 4-H Club","27 Gorman Road, Truro, NS, B6L 6E5","3","Board"
"2014-2015","NP14","55","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Truro-North River 4-H Club","27 Gorman Road, Truro, NS, B6L 6E5","1","Easel"
"2014-2015","NP14","56","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","CeaseFire-Halifax","45 Alderney Gate, Queen Square, Suite 210, Dartmouth, NS, B2Y 2N6","1","Table"
"2014-2015","NP14","56","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","CeaseFire-Halifax","45 Alderney Gate, Queen Square, Suite 210, Dartmouth, NS, B2Y 2N6","1","Hutch"
"2014-2015","NP14","56","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","CeaseFire-Halifax","45 Alderney Gate, Queen Square, Suite 210, Dartmouth, NS, B2Y 2N6","1","Mail Sorter"
"2014-2015","NP14","56","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","CeaseFire-Halifax","45 Alderney Gate, Queen Square, Suite 210, Dartmouth, NS, B2Y 2N6","1","File Cabinet"
"2014-2015","NP14","56","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","CeaseFire-Halifax","45 Alderney Gate, Queen Square, Suite 210, Dartmouth, NS, B2Y 2N6","2","Fan"
"2014-2015","NP14","56","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","CeaseFire-Halifax","45 Alderney Gate, Queen Square, Suite 210, Dartmouth, NS, B2Y 2N6","2","Desk"
"2014-2015","NP14","56","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","CeaseFire-Halifax","45 Alderney Gate, Queen Square, Suite 210, Dartmouth, NS, B2Y 2N6","7","Chair"
"2014-2015","NP14","56","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","CeaseFire-Halifax","45 Alderney Gate, Queen Square, Suite 210, Dartmouth, NS, B2Y 2N6","2","Board"
"2014-2015","NP14","57","INTERNAL SERVICES","Surplus Warehouse, Dartmouth, NS","Safety Services Nova Scotia","201 Brownlow Ave, Unit 1, Dartmouth, NS, B3B 1W2","3","Chair"
"2019-2020","NP19","1","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","SPORT NOVA SCOTIA","5516 SPRING GARDEN ROAD, 4TH FLOOR, HALIFAX, NS, B3J 1G6","1","ROUND TABLE"
"2019-2020","NP19","1","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","SPORT NOVA SCOTIA","5516 SPRING GARDEN ROAD, 4TH FLOOR, HALIFAX, NS, B3J 1G6","2","END TABLE"
"2019-2020","NP19","1","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","SPORT NOVA SCOTIA","5516 SPRING GARDEN ROAD, 4TH FLOOR, HALIFAX, NS, B3J 1G6","1","DESK RUNOFF"
"2019-2020","NP19","1","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","SPORT NOVA SCOTIA","5516 SPRING GARDEN ROAD, 4TH FLOOR, HALIFAX, NS, B3J 1G6","1","FILE CABINET"
"2019-2020","NP19","1","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","SPORT NOVA SCOTIA","5516 SPRING GARDEN ROAD, 4TH FLOOR, HALIFAX, NS, B3J 1G6","4","WORKSTATION"
"2019-2020","NP19","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","ROTARY CLUB OF WINDSOR","PO BOX 818, WINDSOR, NS, B0N 2T0","39","CHAIR"
"2019-2020","NP19","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","ROTARY CLUB OF WINDSOR","PO BOX 818, WINDSOR, NS, B0N 2T0","4","BOOKCASE"
"2019-2020","NP19","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","ROTARY CLUB OF WINDSOR","PO BOX 818, WINDSOR, NS, B0N 2T0","1","COMPUTER DESK"
"2019-2020","NP19","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","ROTARY CLUB OF WINDSOR","PO BOX 818, WINDSOR, NS, B0N 2T0","1","SAFE"
"2019-2020","NP19","3","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CHEZZETCOOK AND DISTRICT LIONS CLUB","PO BOX 173, HALIFAX Co., NS, B0K 1NO","38","CHAIR"
"2019-2020","NP19","3","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CHEZZETCOOK AND DISTRICT LIONS CLUB","PO BOX 173, HALIFAX Co., NS, B0K 1NO","1","CART"
"2019-2020","NP19","4","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","PROJECT LIFESAVER ASSOCIATION OF NOVA SCOTIA (PLANS)","35 WEBSTER STREET, SUITE 201, KENTVILLE NS, B4N 1H4","1","FILE CABINET"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","71","CHAIR"
"2019-2020","NP19",,"TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","29","TABLE"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","2","OFFICE SUITE"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","2","WHEELCHAIR"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","1","MOBILE BOARD"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","5","CABINET"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","1","COAT TREE"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","2","PRINT"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","1","COUCH"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","4","SOFA CHAIR"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","2","STEP STOOL"
"2019-2020","NP19","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SCOTIA PROVINCIAL EXHIBITION COMMISSION","PO BOX 1251 TRURO, NS, B2N 5N2","1","PLANT"
"2019-2020","NP19","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COMMUNITY CONNEXIONS NETWORK NOVA SCOTIA","899 PORTLAND STREET, DARTMOUTH, NS, B2W 2N4","1","CABINET"
"2019-2020","NP19","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COMMUNITY CONNEXIONS NETWORK NOVA SCOTIA","899 PORTLAND STREET, DARTMOUTH, NS, B2W 2N4","3","BOOKCASE"
"2019-2020","NP19","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COMMUNITY CONNEXIONS NETWORK NOVA SCOTIA","899 PORTLAND STREET, DARTMOUTH, NS, B2W 2N4","5","TABLE"
"2019-2020","NP19","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COMMUNITY CONNEXIONS NETWORK NOVA SCOTIA","899 PORTLAND STREET, DARTMOUTH, NS, B2W 2N4","22","CHAIR"
"2019-2020","NP19","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COMMUNITY CONNEXIONS NETWORK NOVA SCOTIA","899 PORTLAND STREET, DARTMOUTH, NS, B2W 2N4","40","INTERLOCKING FLOOR MAT"
"2019-2020","NP19","7","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","GREENWHICH VOLUNTEER FIRE DEPARTMENT","PO BOX 2315, WOLFVILLE, NS, B4P 2N5","2","FILE CABINET"
"2019-2020","NP19","7","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","GREENWHICH VOLUNTEER FIRE DEPARTMENT","PO BOX 2315, WOLFVILLE, NS, B4P 2N5","1","PED"
"2019-2020","NP19","7","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","GREENWHICH VOLUNTEER FIRE DEPARTMENT","PO BOX 2315, WOLFVILLE, NS, B4P 2N5","3","CHAIR"
"2019-2020","NP19","7","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","GREENWHICH VOLUNTEER FIRE DEPARTMENT","PO BOX 2315, WOLFVILLE, NS, B4P 2N5","2","TABLE"
"2019-2020","NP19","7","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","GREENWHICH VOLUNTEER FIRE DEPARTMENT","PO BOX 2315, WOLFVILLE, NS, B4P 2N5","7","PICTURE"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","2","TABLE"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","1","DESK"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","9","CHAIR"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","3","LAMP"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","3","EASEL"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","4","PROJECTOR SCREEN"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","2","BOOKCASE"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","2","FAN"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","3","CABINET"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","1","CPU DESK"
"2019-2020","NP19","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HWY # 1, WOLFVILLE, NS, B4P 2N5","2","ROUND TABLE"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","FILE CABINET"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","BROCHURE RACK"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","STORAGE CABINET"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","FOOT STOOL"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","3","MONTHLY PLANNER"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","CALCULATOR"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","CAMERA"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","CHAIR"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","PICTURE"
"2019-2020","NP19","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","THE AFRICAN NOVA SCOTIAN DECADE FOR PEOPLE OF AFRICAN DECENT COALITION","49 WILFORD JACKSON WAY, DARTMOUTH, NS, B2Z 1A8","1","BOX OF MISCELLANEOUS OFFICE SUPPLIES"
"2019-2020","NP19","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COLCHESTER COUNTY 4-H COUNCIL","27 GORMAN ROAD, NORTH RIVER, NE, B6L 6E5","1","SHELF"
"2019-2020","NP19","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COLCHESTER COUNTY 4-H COUNCIL","27 GORMAN ROAD, NORTH RIVER, NE, B6L 6E5","2","GARBAGE CAN"
"2019-2020","NP19","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COLCHESTER COUNTY 4-H COUNCIL","27 GORMAN ROAD, NORTH RIVER, NE, B6L 6E5","5","CABINET"
"2019-2020","NP19","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COLCHESTER COUNTY 4-H COUNCIL","27 GORMAN ROAD, NORTH RIVER, NE, B6L 6E5","1","PAMPHLET RACK"
"2019-2020","NP19","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COLCHESTER COUNTY 4-H COUNCIL","27 GORMAN ROAD, NORTH RIVER, NE, B6L 6E5","1","COAT RACK"
"2019-2020","NP19","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COLCHESTER COUNTY 4-H COUNCIL","27 GORMAN ROAD, NORTH RIVER, NE, B6L 6E5","5","CHAIR"
"2019-2020","NP19","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COLCHESTER COUNTY 4-H COUNCIL","27 GORMAN ROAD, NORTH RIVER, NE, B6L 6E5","2","DOLLY"
"2019-2020","NP19","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","COLCHESTER COUNTY 4-H COUNCIL","27 GORMAN ROAD, NORTH RIVER, NE, B6L 6E5","1","LADDER"
"2019-2020","NP19","11","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","METEGHAN FIRE DEPARTMENT","30 CONNECTOR ROAD, METEGHAN, NS, B0W 2J0","1","DESK SUITE"
"2019-2020","NP19","11","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","METEGHAN FIRE DEPARTMENT","30 CONNECTOR ROAD, METEGHAN, NS, B0W 2J0","4","CHAIR"
"2019-2020","NP19","11","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","METEGHAN FIRE DEPARTMENT","30 CONNECTOR ROAD, METEGHAN, NS, B0W 2J0","1","CABINET"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","12","CHAIR"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","2","CABINET"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","1","DESK"
