"id","property_project","pid","name","address","city","postal_code","number_of_floors","residential_units","housing_authority","county","elevator","oil_heat","electric_heat","public_water","well","sewer","onsite_septic","municipality","x_coordina","y_coordina","location"
"43","460201","45231669","70 Tremain Cr.  Windsor","70 Tremain Cr.","Windsor","B0N 2T0","2","20","Western Regional Housing Authority","Hants","Yes","N","Y","Y","N","Y","N","Town of Windsor","-64.12805087","44.98122548","(44.981225, -64.128051)"
"316","200206X","50046432","Birch Street","35 Birch Street","Mabou","1X0","1","4","Cape Breton Island Housing Authority","Inverness","No","N","Y","Y","N","Y","N","Municipality of the County of Inverness","-61.39881871","46.07350975","(46.07351, -61.398819)"
"341","444601","40385296","D. A. Macdonald (Demo)","1935 Caldwell Road","Eastern Passage","B3G 1J2","2","20","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.46897902","44.60625956","(44.60626, -63.468979)"
"237","100214X","15543457","Xavier Golden Heights","27 Xavier Dr","Sydney","B1S 2R9","3","26","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.19391019","46.12338428","(46.123384, -60.19391)"
"326","210201X","85020519","Macdermid Street",,"Baddeck","B0E 1B0","2","15","Cape Breton Island Housing Authority","Victoria","Yes","Y","N","Y","N","Y","N","Municipality of the County of Victoria","-60.75683938","46.10102822","(46.101028, -60.756839)"
"236","100213X","15071822","Argyle St","160 Argyle St","Sydney","B1S 2V7","3","15","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.19359559","46.12906289","(46.129063, -60.193596)"
"218","620401","90186552","Island View Manor","20 Island View Road","Arcadia","B5A 4A6","1","10","Western Regional Housing Authority","Yarmouth","No","N","Y","N","Y","N","Y","Municipality of the District of Yarmouth","-66.07806559","43.81687171","(43.816872, -66.078066)"
"33","330501","65021586","Lakeside Villa","2512 Highway 376","RR2 Pictou","B0K 1H0","1","10","Eastern Mainland Housing Authority","Pictou","No","Y","N","N","Y","N","Y","Municipality of the County of Pictou","-62.77511504","45.67154172","(45.671542, -62.775115)"
"205","490101","45162203","Sunnybrook Manor","48 Mill Village Rd Rr1","Shubenacadie N S","B0N 2H0","2","20","Cobequid Housing Authority","Hants","Yes","Y","N","N","Y","N","Y","East Hants","-63.41162005","45.08586273","(45.085863, -63.41162)"
"73","550301","5000351","Cedar House Annapolis Roy","97 Champlain Drive","Annapolis Royal","B0S 1A0","2","15","Western Regional Housing Authority","Annapolis","No","N","Y","Y","N","Y","N","Town of Annapolis Royal","-65.50321885","44.73987646","(44.739876, -65.503219)"
"12","280401","936849","Woodbine Crest II","345 Albert St.","New Glasgow","B2H 3V7","2","20","Eastern Mainland Housing Authority","Pictou","Yes","Y","N","Y","N","Y","N","Town of New Glasgow","-62.64097291","45.58195136","(45.581951, -62.640973)"
"29","320801","974220","Church Street Villa","29 Church St.","Pictou","B0K 1H0","2","15","Eastern Mainland Housing Authority","Pictou","Yes","N","Y","Y","N","Y","N","Town of Pictou","-62.710934","45.67684049","(45.67684, -62.710934)"
"292","160202X","15021264","1 William Street",,"North Sydney","B2A 3P2","2","20","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.2583885","46.20886585","(46.208866, -60.258388)"
"31","330201","906099","Riverton Heights II","22 Riverton Hghts Dr.","Stellarton","B0K 1S0","2","10","Eastern Mainland Housing Authority","Pictou","No","N","Y","N","Y","N","Y","Municipality of the County of Pictou","-62.66624888","45.54388486","(45.543885, -62.666249)"
"301","170206X","15176811","50 Jacob Street","50 Jacob Street","Sydney Mines","B1V 3G1","2","15","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.2198705","46.24253371","(46.242534, -60.21987)"
"200","445401","40525719","Forest Hills  Phase III","18 Circassion Drive","Dartmouth","B2W 5C2","2","15","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.4942672","44.67604521","(44.676045, -63.494267)"
"139","341401","20271821","Bay View Homestead","23 Anita Crescent","Truro","B2N 5A9","2","15","Cobequid Housing Authority","Colchester","Yes","N","Y","N","Y","Y","N","Municipality of the County of Colchester","-63.32036555","45.35346673","(45.353467, -63.320366)"
"75","580301","30227938","Hillside Apartments (uppe","48 St. Mary's Street","Digby","B0V 1A0","1","14","Western Regional Housing Authority","Digby","No","Y","N","Y","N","Y","N","Town of Digby","-65.75864398","44.61598941","(44.615989, -65.758644)"
"58","510305","55266423","Terrace Cottages Kentvill","55 Oakdene Avenue","Kentville","B4N 2B6","1","4","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Town of Kentville","-64.49138835","45.08362932","(45.083629, -64.491388)"
"260","120201X","15478811","Mahon Street S/C",,"New Waterford","B1H3J2","1","20","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.09046695","46.2504398","(46.25044, -60.090467)"
"254","110202X","15389554","Disney East","3 McDonalds Lane","Glace Bay","B1A 4A8","2","63","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-59.96684852","46.19756251","(46.197563, -59.966849)"
"331","340301X","20067963","Nova Court","64 Allison Avenue","Bible Hill","B2N 4L4","2","20","Cobequid Housing Authority","Colchester","Yes","Y","N","Y","N","Y","N","Municipality of the County of Colchester","-63.2573743","45.37724766","(45.377248, -63.257374)"
"77","580401","30225619","Victoria Apartments","108 Victoria Street","Digby","B0V 1A0","2","20","Western Regional Housing Authority","Digby","No","N","Y","Y","N","Y","N","Town of Digby","-65.76534057","44.61930698","(44.619307, -65.765341)"
"155","381701","25005380","Fort Cumberland Manor","144 Victoria Street E.","Amherst","B4H 1Y1","4","30","Cobequid Housing Authority","Cumberland","Yes","Y","N","Y","N","Y","N","Town of Amherst","-64.2114486","45.83632769","(45.836328, -64.211449)"
"34","330601","65022493","Harbour View Manor","1525 Shore Road","Merigomish","B0K 1G0","2","10","Eastern Mainland Housing Authority","Pictou","No","Y","N","N","Y","N","Y","Municipality of the County of Pictou","-62.43053245","45.63189563","(45.631896, -62.430532)"
"17","282101","65030835","Hillside View II","235 Little Harbour Rd.","New Glasgow","B2H 3S9","2","16","Eastern Mainland Housing Authority","Pictou","Yes","N","Y","Y","N","Y","N","Town of New Glasgow","-62.63678084","45.59300476","(45.593005, -62.636781)"
"133","340101","20061701","Arcadian Apts","30 Blanchard Avenue","Bible Hill","B2N 4K6","1","20","Cobequid Housing Authority","Colchester","No","Y","N","N","Y","Y","N","Municipality of the County of Colchester","-63.26031018","45.3744999","(45.3745, -63.26031)"
"69","533601","55105647","Greenwood Seniors Kings","881 Rocknotch Road","Kingston","BOP 1R0","2","15","Western Regional Housing Authority","Kings","Yes","N","Y","Y","N","N","Y","Municipality of the County of Kings","-64.92026093","44.96305058","(44.963051, -64.920261)"
"119","500101X","55240584","Cottage Court Berwick","169 Cottage Street","Berwick","B0P 1E0","1","10","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Town of Berwick","-64.7333611","45.04564869","(45.045649, -64.733361)"
"290","150227X","15316425","25 King Street",,"Florence","B0C 1J0","2","14","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.25885175","46.2570756","(46.257076, -60.258852)"
"273","150201X","15272073","Cashin Crescent S/C","Cashin Crescent","Scotchtown","B1H 4K1","1","30","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.10446897","46.24146596","(46.241466, -60.104469)"
"80","590201","30327001","Foyer Evengeline","8394 Trunk#1","Metegan","B0W 2J0","2","15","Western Regional Housing Authority","Digby","Yes","Y","N","N","Y","N","Y","Municipality of the District of Clare","-66.15337986","44.19290215","(44.192902, -66.15338)"
"118","330301X","1045103","Burnside Manor","Scotsburn Road (15)","Scotsburn",,"1","15","Eastern Mainland Housing Authority","Pictou","No","N","Y","N","Y","Y","N","Municipality of the County of Pictou","-62.8484691","45.64903121","(45.649031, -62.848469)"
"308","180207X","75061226","Marguerite Manor","10074 Grenville Street","St Peters","B0E 3B0","2","11","Cape Breton Island Housing Authority","Richmond","No","Y","N","Y","N","Y","N","Municipality of the County of Richmond","-60.86926421","45.65680298","(45.656803, -60.869264)"
"5","230101","1308501","Havre Boucher - 10","12484 Highway 4","Antigonish Co","B0H 1P0","1","10","Eastern Mainland Housing Authority","Antigonish","No","Y","N","N","Y","N","Y","Municipality of the County of Antigonish","-61.53509007","45.68045432","(45.680454, -61.53509)"
"175","431001","102194","Joseph Howe Manor (MS)","5515 Victoria Road","Halifax","B3H 4J9","9","175","Metropolitan Regional Housing Authority","Halifax","Yes(2)","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.57419185","44.63670598","(44.636706, -63.574192)"
"68","533501","55202774","New Minas Seniors  Kings","1052 Highland Avenue","New Minas","B4N 3J5","2","12","Western Regional Housing Authority","Kings","Yes","N","Y","Y","N","Y","N","Municipality of the County of Kings","-64.45533477","45.06538351","(45.065384, -64.455335)"
"32","330401","863878","Riverview Manor","20 Seniors Drive","River John","B0K 1N0","2","15","Eastern Mainland Housing Authority","Pictou","No","N","Y","Y","N","Y","N","Municipality of the County of Pictou","-63.06179456","45.75103837","(45.751038, -63.061795)"
"45","470101","45229622","Jubilee Lodge Hantsport","11 Chittick Ave.","Hantsport","BOP 1PO","2","15","Western Regional Housing Authority","Hants","No","N","Y","Y","N","Y","N","West Hants","-64.18175577","45.0677468","(45.067747, -64.181756)"
"173","423201","40580680","Edgemere (GR)","79 Crichton Avenue","Dartmouth","B3A 4W6","4","65","Metropolitan Regional Housing Authority","Halifax","Yes(2)","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.56436001","44.67541731","(44.675417, -63.56436)"
"140","350101","20146130","Parkview Terrace","350 Robie Street","Truro","B2N 1L3","3","41","Cobequid Housing Authority","Colchester","Yes","N","Y","Y","N","Y","N","Town of Truro","-63.29580404","45.36942953","(45.36943, -63.295804)"
"270","130202X","15379894","29 Pleasant Street","29 Pleasant St","Dominion","B0A 1E0","1","15","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.02442226","46.21113861","(46.211139, -60.024422)"
"320","200210X","50131812","Namara","19 Joe's Lane","Inverness","B0E 1N0","2","20","Cape Breton Island Housing Authority","Inverness","Yes","Y","N","Y","N","Y","N","Municipality of the County of Inverness","-61.29997445","46.2295024","(46.229502, -61.299974)"
"219","630101","90095241","Wedge Haven Apts","125 Chemin De L'Est","Wedgeport","B0W 3P0","1","15","Western Regional Housing Authority","Yarmouth","No","N","Y","N","Y","N","Y","Municipality of the District of Argyle","-65.97267497","43.74140394","(43.741404, -65.972675)"
"276","150204X","15372030","Port Morien","27 Birch Grove Rd","Port Morien","B0A 1T0","2","15","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-59.87624293","46.13229336","(46.132293, -59.876243)"
"197","443601","40135865","Forest Hills  Phase II","16 Circassion Drive","Dartmouth","B2W 5C2","3","15","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.49373527","44.676039","(44.676039, -63.493735)"
"328","210203X","85045797","Keltic View Manor",,"Ingonish","B0C 1L0","1","9","Cape Breton Island Housing Authority","Victoria","No","N","Y","Y","N","N","Y","Municipality of the County of Victoria","-60.41009678","46.63864329","(46.638643, -60.410097)"
"14","280601","1000017","Autumn Crest II","221 Abercrombie Rd","New Glasgow","B2H 1K7","3","30","Eastern Mainland Housing Authority","Pictou","Yes","Y","N","Y","N","Y","N","Town of New Glasgow","-62.64944252","45.59504308","(45.595043, -62.649443)"
"330","340201X","20087987","Hills of Annand","170 Blair Avenue","Tatamagouche","B0K1V0","1","50","Cobequid Housing Authority","Colchester","No","Y","N","Y","N","Y","N","Municipality of the County of Colchester","-63.29387965","45.70970349","(45.709703, -63.29388)"
"141","350201","20146171","Longworth Lodge","370 Robie Street","Truro","B2N 1L3","3","40","Cobequid Housing Authority","Colchester","Yes","Y","N","Y","N","Y","N","Town of Truro","-63.2944173","45.36964636","(45.369646, -63.294417)"
"62","530601","55008106","Glooscap Seniors Kings","1023 Cavelle Terrace","Canning","BOP 1HO","2","15","Western Regional Housing Authority","Kings","No","N","Y","Y","N","Y","N","Municipality of the County of Kings","-64.42450642","45.15999336","(45.159993, -64.424506)"
"120","500102X","55241848","Valley View Berwick","143 Cottage St.","Berwick","B0P 1E0","1","15","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Town of Berwick","-64.72927256","45.04620589","(45.046206, -64.729273)"
"1","220201","1225416","Orchard Villa - 29","15 Orchard Terrace","Antigonish","B2G 1W4","2","29","Eastern Mainland Housing Authority","Antigonish","Yes","Y","N","Y","N","Y","N","Town of Antigonish","-61.99489123","45.62546895","(45.625469, -61.994891)"
"152","380501","25006297","Ridgeview Villa","48 Summit Avenue","Amherst","B4H 2A7","2","20","Cobequid Housing Authority","Cumberland","No","N","Y","Y","N","Y","N","Town of Amherst","-64.20945645","45.83979379","(45.839794, -64.209456)"
"310","190201X","50131671","Sunset Manor","453 MacSween Street","Port Hawkesbury","B9A 2K1","2","31","Cape Breton Island Housing Authority","Inverness","Yes","Y","N","Y","N","Y","N","Town of Port Hawkesbury","-61.35463998","45.62010767","(45.620108, -61.35464)"
"299","170204X","15495336","568 Main Street","Fix","Sydney Mines","B1V 2K8","2","20","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.22069551","46.23860263","(46.238603, -60.220696)"
"333","360201X","20121497","Riverview Villa","Dunrovin Avenue","Stewiacke","B0N 2J0","2","20","Cobequid Housing Authority","Colchester","No","Y","N","Y","N","Y","N","Town of Stewiacke","-63.34970262","45.14148906","(45.141489, -63.349703)"
"171","421901","83840","Nantucket Place (GR)","45 Ochterloney Street","Dartmouth","B2Y 4M7","6","70","Metropolitan Regional Housing Authority","Halifax","Yes(2)","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.5689695","44.66661073","(44.666611, -63.568969)"
"48","480401","45259397","Kendall Manor West Hants","146 Kendall Lane","Windsor","B0N 2T0","2","15","Western Regional Housing Authority","Hants","No","N","Y","Y","N","Y","N","West Hants","-64.12672927","44.97542788","(44.975428, -64.126729)"
"307","180206X","75061226","Chateau Nicholas","10076 Grenville Street","St Peters","B0E 3B0","2","15","Cape Breton Island Housing Authority","Richmond","No","N","Y","Y","N","Y","N","Municipality of the County of Richmond","-60.8696884","45.65651966","(45.65652, -60.869688)"
"129","560101X","5145164","Centennial Seniors I",,"Bridgetown","B0S 1C0","1","23","Western Regional Housing Authority","Annapolis","No","Y","N","Y","N","Y","N","Municipality of the County of Annapolis","-65.28517821","44.83955074","(44.839551, -65.285178)"
"338","400101X","25219593","Mountain View Manor I","51/65 Smith Avenue","Parrsboro","B0M 1S0","1","10","Cobequid Housing Authority","Cumberland","No","Y","N","Y","N","Y","N","Town of Parrsboro","-64.32837334","45.40684831","(45.406848, -64.328373)"
"274","150202X","15263023","New Victoria","76 Daley Road","New Victoria","B1H 4Z6","2","15","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.134418","46.25032207","(46.250322, -60.134418)"
"287","150224X","15164239","97 Riverview Drive",,"Sydney River","B1S 1N7","2","15","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","N","Y","Y","N","Cape Breton Regional Municipality","-60.22243861","46.10412091","(46.104121, -60.222439)"
"201","445402","40631160","Forest Hills  Phase IV","22 Circassion Drive","Dartmouth","B2W 5C2","2","20","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.49507331","44.67662409","(44.676624, -63.495073)"
"309","180208X","75064840","LArdoise","28 O'Brien Road","L'Ardoise","B0E 1S0","2","10","Cape Breton Island Housing Authority","Richmond","No","N","Y","N","Y","N","Y","Municipality of the County of Richmond","-60.7706533","45.61124139","(45.611241, -60.770653)"
"106","750201","80077373","Beachview Sr.","71 John Street","Lockeport","B0T 1L0","2","10","Western Regional Housing Authority","Shelburne","No","Y","N","N","Y","N","Y","Town of Lockeport","-65.10776681","43.69345953","(43.69346, -65.107767)"
"271","130203X","15567548","Wilsons Ln","30 Wilsons Lane","Dominion","B0A 1E0","1","10","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.01239565","46.21449692","(46.214497, -60.012396)"
"336","380101X","25008871","Tantramar Place","20 North Adelaide St.","Amherst","B4H 3M5","1","25","Cobequid Housing Authority","Cumberland","No","Y","N","Y","N","Y","N","Town of Amherst","-64.2126524","45.83822404","(45.838224, -64.212652)"
"90","670201","80112220","Lake Road","1602 Lake Rodney Rd","Shelburne","B0T 1W0","1","15","Western Regional Housing Authority","Shelburne","No","N","Y","Y","N","Y","N","Municipality of the District of Barrington","-65.30851581","43.74851261","(43.748513, -65.308516)"
"240","100215X","15113954","Sydney Senior Duplexes - 305 Cartier St","305 Cartier St","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.17275948","46.13513305","(46.135133, -60.172759)"
"163","400401","25219593","Mountain View Manor IV","118 Smith Avenue","Parrsboro","B0M 1S0","2","10","Cobequid Housing Authority","Cumberland","No","Y","N","Y","N","Y","N","Town of Parrsboro","-64.33019908","45.40697901","(45.406979, -64.330199)"
"55","510302","55266423","Terrace Cottages Kentvill","55 Oakdene Avenue","Kentville","B4N 2B6","1","4","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Town of Kentville","-64.49140468","45.08336882","(45.083369, -64.491405)"
"28","320401","973164","Coleraine Plaza","48 Coleraine St.","Pictou","B0K 1H0","2","20","Eastern Mainland Housing Authority","Pictou","Yes","Y","N","Y","N","Y","N","Town of Pictou","-62.70810063","45.67542753","(45.675428, -62.708101)"
"257","110205X","15246390","86 Nolans Lane-Paradise","86 Nolans Lane","Glace Bay","B1A 6E1","2","20","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-59.97129387","46.19485636","(46.194856, -59.971294)"
"136","340801","20200283","River View","5600 No. 2 Highway","Bass River","B0M 1B0","2","10","Cobequid Housing Authority","Colchester","No","Y","N","N","Y","N","Y","Municipality of the County of Colchester","-63.78063727","45.41292505","(45.412925, -63.780637)"
"226","100203X","15145626","Pier Duplex Seniors","Pier Duplex Seniors","Sydney",,"1","18","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.1781129","46.15995186","(46.159952, -60.178113)"
"179","431501","286906","Captain William Spry Mano","6 Arnold Drive","Halifax","B3P 2M8","2","38","Metropolitan Regional Housing Authority","Halifax","Yes","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.613491","44.61943666","(44.619437, -63.613491)"
"184","432401","40345233","Acadia Square Lodge-South","3340 Kenny Street","Halifax","B3K 5T4","2","20","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.60313637","44.66612161","(44.666122, -63.603136)"
"142","350601","20187910","Lyman-Walker House","41 Lyman Street","Truro","B2N 4S1","3","18","Cobequid Housing Authority","Colchester","Yes","N","Y","Y","N","Y","N","Town of Truro","-63.26662608","45.36269213","(45.362692, -63.266626)"
"278","150206X","15507569","First St","37 First St","Birch Grove","B0A 1A0","1","6","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-59.9572326","46.12221242","(46.122212, -59.957233)"
"230","100207X","15100902","George St","955 George St","Sydney","B2P 6R6","3","22","Cape Breton Island Housing Authority","Cape Breton","Yes","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.18375667","46.12810205","(46.128102, -60.183757)"
"98","700701","60043817","Eastside Manor Bridgewate","61 Porter Crescent","Bridgewater","B4V 3N8","2","20","Western Regional Housing Authority","Lunenburg","Yes","N","Y","Y","N","Y","N","Town of Bridgewater","-64.51389681","44.37969311","(44.379693, -64.513897)"
"66","533101","55085732","Lincoln Court","365 Lincoln Street","Kingston","BOP 1RO","1","10","Western Regional Housing Authority","Kings","No","N","Y","N","Y","Y","N","Municipality of the County of Kings","-64.96085381","44.98804067","(44.988041, -64.960854)"
"116","320301X","984815","Strathcona Place II","115 Haliburton Road (40)","Pictou","B0K 1H0","1","40","Eastern Mainland Housing Authority","Pictou","No","Y","N","Y","N","Y","N","Town of Pictou","-62.7221679","45.67523114","(45.675231, -62.722168)"
"95","690401","70077789","Riverside Apartments Quee","326 Main Street","Milton","B0T 1P0","2","15","Western Regional Housing Authority","Queens","No","Y","N","N","Y","N","Y","Region of Queens Municipality","-64.75483724","44.06177725","(44.061777, -64.754837)"
"57","510304","55266423","Terrace Cottages Kentvill","55 Oakdene Avenue","Kentville","B4N 2B6","1","4","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Town of Kentville","-64.49123124","45.08354134","(45.083541, -64.491231)"
"72","541101","5114194","Crosskill Court Annapolis","192 Hampton Mountain Rd.","Bridgetown","B0S 1C0","1","25","Western Regional Housing Authority","Annapolis","No","N","Y","Y","N","Y","N","Municipality of the County of Annapolis","-65.29176293","44.84937978","(44.84938, -65.291763)"
"311","200201X","50011543","Judique","16 Keltic Drive","Judique","B0E 1P0","2","10","Cape Breton Island Housing Authority","Inverness","No","N","Y","Y","N","Y","N","Municipality of the County of Inverness","-61.49205247","45.87744523","(45.877445, -61.492052)"
"124","530602X","55163737","Twin Elms Kings","Maple Street","Waterville","B0P 1V0","2","15","Western Regional Housing Authority","Kings","No","N","Y","N","Y","N","Y","Municipality of the County of Kings","-64.6743741","45.05186447","(45.051864, -64.674374)"
"182","432201","204107","Cornwallis Morreau Lodge","103 Main Avenue","Halifax","B3M 1A8","4","41","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.54184186","44.68195041","(44.68195, -63.541842)"
"11","280201","936849","Woodbine Crest I","346 Brother St.","New Glasgow","B2H 5J7","3","25","Eastern Mainland Housing Authority","Pictou","Yes","Y","N","Y","N","Y","N","Town of New Glasgow","-62.6410205","45.58146944","(45.581469, -62.64102)"
"209","610301","90210774","The Willows","2 Murphy Avenue","Yarmouth","B5A 1Z9","2","20","Western Regional Housing Authority","Yarmouth","No","Y","N","Y","N","Y","N","Town of Yarmouth","-66.1134849","43.82985063","(43.829851, -66.113485)"
"313","200203X","50027606","Reynolds Road","23 Reynolds Road","Port Hood","B0E 2W0","2","10","Cape Breton Island Housing Authority","Inverness","No","N","Y","Y","N","Y","N","Municipality of the County of Inverness","-61.53213058","46.01941521","(46.019415, -61.532131)"
"121","520101X","55276836","Blomidon View Wolfville (2 building)","16 Dale St","Wolfville","B0P 1X0","2","42","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Town of Wolfville","-64.34952241","45.09079663","(45.090797, -64.349522)"
"189","440302","40302283","Forest Glen Apartments","19 East Petpeswick Rd","Musquodoboit Harbour","B0J 2L0","2","20","Metropolitan Regional Housing Authority","Halifax","Yes","Y","N","N","Y","N","Y","Halifax Regional Municipality","-63.14714445","44.7863771","(44.786377, -63.147144)"
"213","611301","90218215","Lawndale Haven","2 Trask Avenue","Yarmouth","B5A 4K7","3","25","Western Regional Housing Authority","Yarmouth","No","N","Y","Y","N","Y","N","Town of Yarmouth","-66.09990548","43.83536026","(43.83536, -66.099905)"
"165","410101","25209719","Meadow Vista Phase I","5008 Main Street","Oxford","B0M 1P0","1","20","Cobequid Housing Authority","Cumberland","No","N","Y","Y","N","Y","N","Town of Oxford","-63.87135877","45.73212103","(45.732121, -63.871359)"
"15","280701","65030835","Hillside View I","235 Little Harbour Rd.","New Glasgow","B2H 3S9","2","20","Eastern Mainland Housing Authority","Pictou","No","Y","N","Y","N","Y","N","Town of New Glasgow","-62.637258","45.59314464","(45.593145, -62.637258)"
"293","160203X","15622848","1 Beacon Crescent",,"North Sydney","B2A 3R3","2","40","Cape Breton Island Housing Authority","Cape Breton","Yes","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.25709494","46.20693267","(46.206933, -60.257095)"
"148","370601","25055724","Hillside Villa II","1700 Highway 242","River Hebert","B0L 1G0","2","10","Cobequid Housing Authority","Cumberland","No","Y","N","Y","N","Y","N","Municipality of the County of Cumberland","-64.38237762","45.68916986","(45.68917, -64.382378)"
"246","100215X","15113962","Sydney Senior Duplexes - 75 Ainsley St","75 Ainsley St","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.1730204","46.13515057","(46.135151, -60.17302)"
"3","220501","1297126","Hillside Manor - 15","25 Orchard Terrace","Antigonish","B2G 1W4","2","15","Eastern Mainland Housing Authority","Antigonish","No","N","Y","Y","N","Y","N","Town of Antigonish","-61.99452275","45.62431512","(45.624315, -61.994523)"
"42","440303","40143034","Sarah Jane Clayton Manor","1 Lwr.Governors Road","East Preston","B2W 3Y5","2","15","Metropolitan Regional Housing Authority","Halifax","No","Y","N","N","Y","N","Y","Halifax Regional Municipality","-63.434328","44.71501592","(44.715016, -63.434328)"
"318","200208X","50128099","Forest Street","19 Forest Street","Inverness","B0E 1N0","1","20","Cape Breton Island Housing Authority","Inverness","No","Y","N","Y","N","Y","N","Municipality of the County of Inverness","-61.30158789","46.23049687","(46.230497, -61.301588)"
"51","481401","45219912","Meadowland Place  West Ha","110 Dyke Road","Falmouth","B0P 1L0","1","10","Western Regional Housing Authority","Hants","No","N","Y","Y","N","Y","N","West Hants","-64.16828775","44.99701652","(44.997017, -64.168288)"
"312","200202X","50027606","Seaview Manor","21 Reynolds Road","Port Hood","B0E 2W0","1","11","Cape Breton Island Housing Authority","Inverness","No","Y","N","Y","N","Y","N","Municipality of the County of Inverness","-61.53244328","46.01917532","(46.019175, -61.532443)"
"83","600101","30210488","Dr. Melanson Mem. Manor","116 Back Street","Weymouth","B0W 3T0","2","15","Western Regional Housing Authority","Digby","No","Y","N","N","Y","N","Y","Municipality of the District of Digby","-65.99087017","44.41511804","(44.415118, -65.99087)"
"286","150223X","15561988","316 Keltic Drive",,"Coxheath","B1R 1V7","2","15","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.23093027","46.11762636","(46.117626, -60.23093)"
"30","321101","65042293","C. MacCarthy Place","12 Oak Street","Pictou","B0K 1H0","2","15","Eastern Mainland Housing Authority","Pictou","Yes","N","Y","Y","N","Y","N","Town of Pictou","-62.70780822","45.68362441","(45.683624, -62.707808)"
"216","620101","90159492","Hebron Terrace","43 Highway 340","Hebron","B0W 1X0","1","15","Western Regional Housing Authority","Yarmouth","No","Y","N","N","Y","N","Y","Municipality of the District of Yarmouth","-66.08794262","43.88877428","(43.888774, -66.087943)"
"23","300501","908517","Diamond Crest III","1692 Porters Lane","Westville","B0K 2A0","2","10","Eastern Mainland Housing Authority","Pictou","No","N","Y","Y","N","Y","N","Town of Westville","-62.71944788","45.56674565","(45.566746, -62.719448)"
"245","100215X","15077258","Sydney Senior Duplexes - 61 Windsor St","61 Windsor St","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.19885797","46.11024396","(46.110244, -60.198858)"
