"region","name","type","longitude","latitude","location"
"Fundy Shore & Annapolis Valley","Evangeline Motel","Accommodation","-64.305375","45.102383","(45.102383, -64.305375)"
"Bras d'Or Lakes Scenic Drive","Explorer's Cottage","Accommodation","-60.44889","46.203183","(46.203183, -60.44889)"
"Bras d'Or Lakes Scenic Drive","Fair Isle Motel","Accommodation","-61.11824","45.974962","(45.974962, -61.11824)"
"Eastern Shore","Fairwinds Motel & Restaurant","Accommodation","-62.539947","44.925406","(44.925406, -62.539947)"
"Fundy Shore & Annapolis Valley","Farmhouse Inn B&B","Accommodation","-64.425614","45.158291","(45.158291, -64.425614)"
"Fleur-de-lis/Marconi/Metro CB","Fiddlerslake B&B and Apartment","Accommodation","-60.211156","45.896133","(45.896133, -60.211156)"
"Cabot Trail","Field Stone Garden Guest Home","Accommodation","-60.515386","46.383828","(46.383828, -60.515386)"
"South Shore","Fisherman's Daughter B&B","Accommodation","-64.38062","44.45148","(44.45148, -64.38062)"
"Fleur-de-lis/Marconi/Metro CB","Flower Beds & Breakfast","Accommodation","-60.02181","46.007949","(46.007949, -60.02181)"
"Fundy Shore & Annapolis Valley","Flying Apron Inn & Cookery","Accommodation","-64.170899","45.099762","(45.099762, -64.170899)"
"Fleur-de-lis/Marconi/Metro CB","Fortress Inn Louisbourg","Accommodation","-59.9685","45.9226","(45.9226, -59.9685)"
"Northumberland Shore","Fossil Farms Limited","Accommodation","-62.471703","45.615086","(45.615086, -62.471703)"
"Cabot Trail","Four Mile Beach Inn (c 1898)","Accommodation","-60.47898","46.93002","(46.93002, -60.47898)"
"Halifax Metro","Four Points by Sheraton Halifax","Accommodation","-63.571607","44.644892","(44.644892, -63.571607)"
"Fundy Shore & Annapolis Valley","Four Seasons Retreat","Accommodation","-63.873867","45.376309","(45.376309, -63.873867)"
"Northumberland Shore","Fox Harb'r Resort","Accommodation","-63.459349","45.839444","(45.839444, -63.459349)"
"Fundy Shore & Annapolis Valley","Fox Point Inn","Accommodation","-64.517487","45.405369","(45.405369, -64.517487)"
"Cabot Trail","Fraser's Motel","Accommodation","-61.0069","46.638038","(46.638038, -61.0069)"
"Fundy Shore & Annapolis Valley","Fundy Spray Motel","Accommodation","-65.061586","44.946728","(44.946728, -65.061586)"
"Fundy Shore & Annapolis Valley","Fundy Trail Campground & Cottages","Accommodation","-65.633366","44.768191","(44.768191, -65.633366)"
"Halifax Metro","Future Inns Halifax Hotel and Conference Centre","Accommodation","-63.6726","44.659339","(44.659339, -63.6726)"
"Cabot Trail","Gaia Cottage","Accommodation","-60.40455","46.67869","(46.67869, -60.40455)"
"South Shore","Gallery Guest House B & B","Accommodation","-64.674971","44.022759","(44.022759, -64.674971)"
"Halifax Metro","Garden South Park Inn","Accommodation","-63.57827","44.63922","(44.63922, -63.57827)"
"Fundy Shore & Annapolis Valley","Garrison House Inn & Restaurant","Accommodation","-65.51668","44.7425","(44.7425, -65.51668)"
"Fundy Shore & Annapolis Valley","Gaspereau Valley Bed & Breakfast","Accommodation","-64.329591","45.071849","(45.071849, -64.329591)"
"Fleur-de-lis/Marconi/Metro CB","Gathering House Bed & Breakfast","Accommodation","-60.189656","46.131422","(46.131422, -60.189656)"
"South Shore","Geranium House Bed & Breakfast","Accommodation","-64.725978","44.046471","(44.046471, -64.725978)"
"Cabot Trail","Germaine's Vacation Home","Accommodation","-61.028218","46.566012","(46.566012, -61.028218)"
"Fundy Shore & Annapolis Valley","Gillespie House Inn","Accommodation","-64.326848","45.408054","(45.408054, -64.326848)"
"Ceilidh Trail","Gillies by the Sea B&B","Accommodation","-61.538608","46.029721","(46.029721, -61.538608)"
"Fundy Shore & Annapolis Valley","Gingerbread House Inn","Accommodation","-64.372395","45.09101","(45.09101, -64.372395)"
"Cabot Trail","Glenghorm Resort","Accommodation","-60.404748","46.686808","(46.686808, -60.404748)"
"Ceilidh Trail","Glenora Inn & Distillery","Accommodation","-61.318303","46.151313","(46.151313, -61.318303)"
"Fundy Shore & Annapolis Valley","Goodwin Hotel","Accommodation","-65.995688","44.411221","(44.411221, -65.995688)"
"Eastern Shore","Goody's B&B By the Sea","Accommodation","-61.726808","45.107973","(45.107973, -61.726808)"
"Fundy Shore & Annapolis Valley","Graham's Cottage Retreat","Accommodation","-66.028633","44.521827","(44.521827, -66.028633)"
"Fundy Shore & Annapolis Valley","Grand Street Inn","Accommodation","-64.485767","45.073332","(45.073332, -64.485767)"
"South Shore","Gray Gables Bed & Breakfast","Accommodation","-64.21602","44.56543","(44.56543, -64.21602)"
"Cabot Trail","Green Chalets at Scotch Pine Lane","Accommodation","-60.95321","46.338743","(46.338743, -60.95321)"
"Cabot Trail","Green Highlander Lodge","Accommodation","-60.748658","46.101142","(46.101142, -60.748658)"
"Fundy Shore & Annapolis Valley","Greensboro Inn","Accommodation","-64.458825","45.067838","(45.067838, -64.458825)"
"Fleur-de-lis/Marconi/Metro CB","Groundswell Guest House","Accommodation","-60.964094","45.588134","(45.588134, -60.964094)"
"Yarmouth & Acadian Shores","Guest-Lovitt House B&B c. 1874","Accommodation","-66.11789","43.837555","(43.837555, -66.11789)"
"Fundy Shore & Annapolis Valley","Gulliver's Cove Oceanview Cottage","Accommodation","-65.923761","44.60776","(44.60776, -65.923761)"
"Halifax Metro","Halifax Marriott Harbourfront","Accommodation","-63.57407","44.65067","(44.65067, -63.57407)"
"Halifax Metro","Halifax Waverley Inn","Accommodation","-63.571269","44.641253","(44.641253, -63.571269)"
"Fundy Shore & Annapolis Valley","Hampton Inn & Suites by Hilton Truro","Accommodation","-63.305459","45.327372","(45.327372, -63.305459)"
"Halifax Metro","Hampton Inn & Suites Halifax Dartmouth","Accommodation","-63.560823","44.704906","(44.704906, -63.560823)"
"Halifax Metro","Hampton Inn by Hilton Halifax Downtown","Accommodation","-63.57883","44.650084","(44.650084, -63.57883)"
"Fleur-de-lis/Marconi/Metro CB","Hampton Inn by Hilton Sydney","Accommodation","-60.19182","46.120756","(46.120756, -60.19182)"
"South Shore","Harbour Tide House","Accommodation","-64.849399","43.918234","(43.918234, -64.849399)"
"Fundy Shore & Annapolis Valley","Harbour Villa West","Accommodation","-64.80213","45.151305","(45.151305, -64.80213)"
"Fundy Shore & Annapolis Valley","Harbourview Inn","Accommodation","-65.70831","44.61213","(44.61213, -65.70831)"
"Fleur-de-lis/Marconi/Metro CB","Harbourview Inn & Suites","Accommodation","-60.195346","46.130968","(46.130968, -60.195346)"
"Fleur-de-lis/Marconi/Metro CB","Harbourview Motel & Accommodations (formerly Harbour View B&B & Motel)","Accommodation","-61.365007","45.616424","(45.616424, -61.365007)"
"Fundy Shore & Annapolis Valley","Harmony Bed & Breakfast","Accommodation","-65.755239","44.621136","(44.621136, -65.755239)"
"Fundy Shore & Annapolis Valley","Harmony Suites","Accommodation","-65.755228","44.621113","(44.621113, -65.755228)"
"Fundy Shore & Annapolis Valley","Harrington House Bed & Breakfast","Accommodation","-65.288303","44.841602","(44.841602, -65.288303)"
"Ceilidh Trail","Haus Treuburg Country Inn & Cottages","Accommodation","-61.53088","46.01513","(46.01513, -61.53088)"
"Ceilidh Trail","Hearthstone Inn","Accommodation","-61.38838","45.64065","(45.64065, -61.38838)"
"Halifax Metro","Hearthstone Inn Halifax/Dartmouth","Accommodation","-63.549702","44.679187","(44.679187, -63.549702)"
"Fleur-de-lis/Marconi/Metro CB","Hearthstone Inn Sydney","Accommodation","-60.205209","46.121076","(46.121076, -60.205209)"
"South Shore","Heart's Desire Bed & Breakfast","Accommodation","-64.374925","44.446965","(44.446965, -64.374925)"
"Ceilidh Trail","Hebridean Motel","Accommodation","-61.526604","46.007694","(46.007694, -61.526604)"
"Bras d'Or Lakes Scenic Drive","Hector's Point Vacation Rentals","Accommodation","-60.824354","45.946874","(45.946874, -60.824354)"
"Fundy Shore & Annapolis Valley","Hedley House by the Sea","Accommodation","-65.720361","44.610463","(44.610463, -65.720361)"
"Fleur-de-lis/Marconi/Metro CB","Heritage Home Bed & Breakfast","Accommodation","-60.256216","46.202462","(46.202462, -60.256216)"
"Fleur-de-lis/Marconi/Metro CB","Highland Motel","Accommodation","-60.305873","46.172406","(46.172406, -60.305873)"
"Cabot Trail","Highlands Hostel","Accommodation","-60.503605","46.833957","(46.833957, -60.503605)"
"Ceilidh Trail","Hillcrest Hall Country Inn","Accommodation","-61.52987","46.00813","(46.00813, -61.52987)"
"Northumberland Shore","Hillcrest View Inn & Restaurant","Accommodation","-63.642606","45.840653","(45.840653, -63.642606)"
"Fundy Shore & Annapolis Valley","Hillsdale House Inn","Accommodation","-65.510682","44.74098","(44.74098, -65.510682)"
"Fundy Shore & Annapolis Valley","Hillside Landing B&B","Accommodation","-65.758385","44.624248","(44.624248, -65.758385)"
"Halifax Metro","Hilton Garden Inn Halifax Airport","Accommodation","-63.543744","44.862219","(44.862219, -63.543744)"
"Cabot Trail","Hines Oceanview Lodge","Accommodation","-60.558138","47.022912","(47.022912, -60.558138)"
"Halifax Metro","Holiday Inn Express & Suites Halifax–Bedford","Accommodation","-63.676658","44.682997","(44.682997, -63.676658)"
"Halifax Metro","Holiday Inn Express Hotel & Suites Halifax Airport","Accommodation","-63.54373","44.861042","(44.861042, -63.54373)"
"Halifax Metro","Holiday Inn Express Hotel and Suites Halifax–Dartmouth","Accommodation","-63.57567","44.704843","(44.704843, -63.57567)"
"Northumberland Shore","Holiday Inn Express Stellarton–New Glasgow","Accommodation","-62.669062","45.574841","(45.574841, -62.669062)"
"Fleur-de-lis/Marconi/Metro CB","Holiday Inn Sydney – Waterfront","Accommodation","-60.195913","46.138484","(46.138484, -60.195913)"
"Cabot Trail","Hollyday Cove Cottage","Accommodation","-60.683954","46.112903","(46.112903, -60.683954)"
"South Shore","Homeport Motel","Accommodation","-64.326282","44.3761","(44.3761, -64.326282)"
"Northumberland Shore","Homeward Inns of Canada","Accommodation","-62.003256","45.615126","(45.615126, -62.003256)"
"Halifax Metro","Homewood Suites by Hilton Halifax Downtown","Accommodation","-63.57883","44.650085","(44.650085, -63.57883)"
"Fundy Shore & Annapolis Valley","Hooking by the Sea","Accommodation","-66.351546","44.257279","(44.257279, -66.351546)"
"Halifax Metro","Hostelling International Canada – Atlantic Region (HI – Halifax)","Accommodation","-63.570753","44.640923","(44.640923, -63.570753)"
"Northumberland Shore","Hostelling International Canada – Atlantic Region (HI – Wentworth)","Accommodation","-63.57128","45.615441","(45.615441, -63.57128)"
"Halifax Metro","Hotel Halifax","Accommodation","-63.576451","44.650891","(44.650891, -63.576451)"
"Fleur-de-lis/Marconi/Metro CB","Hotel North","Accommodation","-60.245807","46.214585","(46.214585, -60.245807)"
"South Shore","Hubbards Beach Cottages","Accommodation","-64.056529","44.634637","(44.634637, -64.056529)"
"South Shore","Hunt Island Retreat","Accommodation","-64.89317","44.33092","(44.33092, -64.89317)"
"Cabot Trail","Hunter's Mountain Chalets","Accommodation","-60.870623","46.113414","(46.113414, -60.870623)"
"South Shore","Hunts Point Beach Cottages","Accommodation","-64.768031","43.954118","(43.954118, -64.768031)"
"Northumberland Shore","Hyclass Ocean Campground & Cottage","Accommodation","-61.579412","45.645599","(45.645599, -61.579412)"
"Fundy Shore & Annapolis Valley","In Wolfville Luxury Bed & Breakfast","Accommodation","-64.340365","45.094196","(45.094196, -64.340365)"
"Cabot Trail","Ingonish Chalets","Accommodation","-60.407261","46.67976","(46.67976, -60.407261)"
"Ceilidh Trail","Inn at Glendyer","Accommodation","-61.348156","46.088932","(46.088932, -61.348156)"
"Fundy Shore & Annapolis Valley","Inn on Prince Hotel & Conference Centre Truro","Accommodation","-63.290873","45.366288","(45.366288, -63.290873)"
"Ceilidh Trail","Inn on the Intervale","Accommodation","-61.468985","45.925263","(45.925263, -61.468985)"
"Halifax Metro","Inn on the Lake","Accommodation","-63.606811","44.807175","(44.807175, -63.606811)"
"Northumberland Shore","Inn the Elms","Accommodation","-63.657658","45.850379","(45.850379, -63.657658)"
"Northumberland Shore","Inned of the Rainbow","Accommodation","-62.52366","45.812997","(45.812997, -62.52366)"
"Cabot Trail","Inverary Resort","Accommodation","-60.757285","46.096807","(46.096807, -60.757285)"
"Bras d'Or Lakes Scenic Drive","Iron Mountain Wilderness Cabins","Accommodation","-61.09538","45.998457","(45.998457, -61.09538)"
"Fundy Shore & Annapolis Valley","Irwin Lake Chalets","Accommodation","-63.363776","45.324874","(45.324874, -63.363776)"
"Cabot Trail","Island Sunset Resort","Accommodation","-61.102893","46.448671","(46.448671, -61.102893)"
"Fleur-de-lis/Marconi/Metro CB","Jacques Cartier Motel","Accommodation","-60.081439","46.173211","(46.173211, -60.081439)"
"Eastern Shore","Jeddore Lodge & Cabins","Accommodation","-63.042705","44.778592","(44.778592, -63.042705)"
"Bras d'Or Lakes Scenic Drive","Joyce's Motel","Accommodation","-60.854311","45.651332","(45.651332, -60.854311)"
"Northumberland Shore","Jubilee Cottage Inn","Accommodation","-63.474682","45.813642","(45.813642, -63.474682)"
"Fundy Shore & Annapolis Valley","Just B Lodging","Accommodation","-65.51498","44.742437","(44.742437, -65.51498)"
"Fundy Shore & Annapolis Valley","Just Dropping Inn Bed & Breakfast","Accommodation","-65.071212","44.944881","(44.944881, -65.071212)"
"South Shore","Just Like Mom's Guest Suite","Accommodation","-64.379608","44.448131","(44.448131, -64.379608)"
"South Shore","Kaulbach House Bed & Breakfast","Accommodation","-64.311497","44.377055","(44.377055, -64.311497)"
"Bras d'Or Lakes Scenic Drive","Kayak Cape Breton & Cottages","Accommodation","-60.93405","45.76103","(45.76103, -60.93405)"
"Bras d'Or Lakes Scenic Drive","Kelly's View Motel","Accommodation","-60.474357","46.237161","(46.237161, -60.474357)"
"Cabot Trail","Keltic Lodge Resort and Spa","Accommodation","-60.372271","46.65529","(46.65529, -60.372271)"
"Bras d'Or Lakes Scenic Drive","Keltic Quay","Accommodation","-61.121184","45.973935","(45.973935, -61.121184)"
"Northumberland Shore","Keppoch Inn","Accommodation","-62.011677","45.612635","(45.612635, -62.011677)"
"Northumberland Shore","Ketchum Cottages","Accommodation","-64.025235","46.003467","(46.003467, -64.025235)"
"Halifax Metro","Killarney Bed & Breakfast","Accommodation","-63.716125","44.722665","(44.722665, -63.716125)"
"Cabot Trail","Kluskap Ridge RV Campground","Accommodation","-60.545458","46.277444","(46.277444, -60.545458)"
"Cabot Trail","Knotty Pine Cottages","Accommodation","-60.393326","46.627451","(46.627451, -60.393326)"
"Yarmouth & Acadian Shores","La Boatique Floating B & B","Accommodation","-66.1225","43.836111","(43.836111, -66.1225)"
"Yarmouth & Acadian Shores","Lake Breeze Campground & Cottages","Accommodation","-66.13219","43.95636","(43.95636, -66.13219)"
"Halifax Metro","Lake City Motel","Accommodation","-63.54142","44.68258","(44.68258, -63.54142)"
"Yarmouth & Acadian Shores","Lakelawn Motel","Accommodation","-66.11377","43.8523","(43.8523, -66.11377)"
"Halifax Metro","Lakeside Bed & Breakfast","Accommodation","-63.552765","44.6808","(44.6808, -63.552765)"
"South Shore","Lane's Privateer Inn","Accommodation","-64.71793","44.04172","(44.04172, -64.71793)"
"Cabot Trail","Lantern Hill & Hollow","Accommodation","-60.4083","46.67658","(46.67658, -60.4083)"
"South Shore","Larinda's Landing Oceanfront Cottages","Accommodation","-63.962222","44.668056","(44.668056, -63.962222)"
"Yarmouth & Acadian Shores","L'Auberge au Havre du Capitaine","Accommodation","-66.141291","44.220273","(44.220273, -66.141291)"
"Cabot Trail","L'Auberge Doucet Inn","Accommodation","-61.014578","46.61008","(46.61008, -61.014578)"
"Cabot Trail","Laurie's Motel","Accommodation","-61.007287","46.637307","(46.637307, -61.007287)"
"Yarmouth & Acadian Shores","Lavender Sky Bed & Breakfast","Accommodation","-66.151903","44.038684","(44.038684, -66.151903)"
"Eastern Shore","Lawrencetown Lodge","Accommodation","-63.30933","44.688565","(44.688565, -63.30933)"
"Yarmouth & Acadian Shores","Le Logis des Abbés Vacation Rental","Accommodation","-65.93268","43.760438","(43.760438, -65.93268)"
"Fundy Shore & Annapolis Valley","Ledge's Edge Lodge","Accommodation","-64.717501","44.70844","(44.70844, -64.717501)"
"South Shore","Lennox Tavern Bed & Breakfast","Accommodation","-64.31195","44.37887","(44.37887, -64.31195)"
"Fundy Shore & Annapolis Valley","Lequille Cabins (formerly Helen's Cabins)","Accommodation","-65.49407","44.737945","(44.737945, -65.49407)"
"Ceilidh Trail","Lighthouse Cottages","Accommodation","-61.53042","45.9975","(45.9975, -61.53042)"
"South Shore","Lighthouse Motel","Accommodation","-64.45757","44.360343","(44.360343, -64.45757)"
"Fundy Shore & Annapolis Valley","Lightkeepers Kitchen & Guest House","Accommodation","-64.773739","45.2912","(45.2912, -64.773739)"
"South Shore","Lily Front Motel & Cottages","Accommodation","-64.337265","44.362933","(44.362933, -64.337265)"
"Fleur-de-lis/Marconi/Metro CB","Linden Tree Bed & Breakfast","Accommodation","-60.28225","46.06714","(46.06714, -60.28225)"
"Ceilidh Trail","Linkside","Accommodation","-61.306672","46.232285","(46.232285, -61.306672)"
"Northumberland Shore","Lionstone Inn, Motel & Cottages","Accommodation","-62.725202","45.679808","(45.679808, -62.725202)"
"Eastern Shore","Liscombe Lodge Resort & Conference Centre","Accommodation","-62.10142","45.012921","(45.012921, -62.10142)"
"Fundy Shore & Annapolis Valley","Loft Retreat","Accommodation","-64.80213","45.151305","(45.151305, -64.80213)"
"Eastern Shore","Lonely Rock Seaside Bungalows","Accommodation","-61.45291","45.16806","(45.16806, -61.45291)"
"Fundy Shore & Annapolis Valley","Look Inn Guest Room","Accommodation","-64.408244","45.199757","(45.199757, -64.408244)"
"Halifax Metro","Lord Nelson Hotel & Suites","Accommodation","-63.57976","44.642575","(44.642575, -63.57976)"
"Fleur-de-lis/Marconi/Metro CB","Louisbourg Harbour Inn","Accommodation","-59.972463","45.919092","(45.919092, -59.972463)"
"Fleur-de-lis/Marconi/Metro CB","Louisbourg Heritage House Bed & Breakfast","Accommodation","-59.973542","45.919448","(45.919448, -59.973542)"
"Cabot Trail","Luckenbooth Bed & Breakfast","Accommodation","-60.598359","46.24054","(46.24054, -60.598359)"
"South Shore","Lunenburg Arms Hotel & Spa","Accommodation","-64.310587","44.376911","(44.376911, -64.310587)"
"South Shore","Lunenburg Inn","Accommodation","-64.31802","44.378879","(44.378879, -64.31802)"
"South Shore","Lunenburg Oceanview Chalets","Accommodation","-64.295632","44.373252","(44.373252, -64.295632)"
"South Shore","Lunenburg's Oldest House - Altestes Haus","Accommodation","-64.31345","44.376932","(44.376932, -64.31345)"
"Cabot Trail","Lynwood Inn","Accommodation","-60.753525","46.09951","(46.09951, -60.753525)"
"Ceilidh Trail","Mabou River Inn","Accommodation","-61.3973","46.06832","(46.06832, -61.3973)"
"Cabot Trail","MacDonald's Motel and Cabin","Accommodation","-60.506115","46.88456","(46.88456, -60.506115)"
"Ceilidh Trail","MacEachern's Cove Cottage","Accommodation","-61.420142","46.084978","(46.084978, -61.420142)"
"Fleur-de-lis/Marconi/Metro CB","MacKenzie House Tourist Home","Accommodation","-61.367656","45.624534","(45.624534, -61.367656)"
"South Shore","MacKenzie's Motel and Cottages","Accommodation","-65.32812","43.77118","(43.77118, -65.32812)"
"Yarmouth & Acadian Shores","MacKinnon-Cann House Historic Inn","Accommodation","-66.117523","43.83634","(43.83634, -66.117523)"
"South Shore","MacLeod Inn & Canteen","Accommodation","-64.443396","44.230877","(44.230877, -64.443396)"
"Cabot Trail","MacNeil House","Accommodation","-60.760771","46.094288","(46.094288, -60.760771)"
"Fleur-de-lis/Marconi/Metro CB","MacNeil's Motel","Accommodation","-60.308077","46.252861","(46.252861, -60.308077)"
"Cabot Trail","MacPherson House Suites","Accommodation","-60.95321","46.338743","(46.338743, -60.95321)"
"Fleur-de-lis/Marconi/Metro CB","Maggie's B&B","Accommodation","-61.361024","45.61899","(45.61899, -61.361024)"
"South Shore","Mahone Bay Bed & Breakfast","Accommodation","-64.380213","44.448621","(44.448621, -64.380213)"
"South Shore","Mahone Bay Hide-Away","Accommodation","-64.38127","44.447126","(44.447126, -64.38127)"
"South Shore","Mama's by the Sea B & B","Accommodation","-65.63967","43.44765","(43.44765, -65.63967)"
"Fundy Shore & Annapolis Valley","Maple Inn","Accommodation","-64.330777","45.402582","(45.402582, -64.330777)"
"Ceilidh Trail","Marble Hill Oasis Vacation Rental","Accommodation","-61.543096","46.039176","(46.039176, -61.543096)"
"Cabot Trail","Margaree Harbour View Inn B&B","Accommodation","-61.107353","46.433389","(46.433389, -61.107353)"
"Cabot Trail","Margaree Riverview Inn","Accommodation","-61.09881","46.331447","(46.331447, -61.09881)"
"Cabot Trail","Marie à Padée Maison Vacance","Accommodation","-61.042785","46.549031","(46.549031, -61.042785)"
"South Shore","Mariner King","Accommodation","-64.502599","44.368969","(44.368969, -64.502599)"
"Northumberland Shore","Maritime Inn Antigonish","Accommodation","-61.987101","45.62339","(45.62339, -61.987101)"
"Fleur-de-lis/Marconi/Metro CB","Maritime Inn Port Hawkesbury","Accommodation","-61.351333","45.614561","(45.614561, -61.351333)"
"Cabot Trail","Markland – Coastal Beach Cottages","Accommodation","-60.450756","46.89949","(46.89949, -60.450756)"
"Cabot Trail","McIntyre's Housekeeping Cottages","Accommodation","-60.820523","46.081046","(46.081046, -60.820523)"
"Northumberland Shore","McLeod's Beachfront Cottages","Accommodation","-63.125623","45.755232","(45.755232, -63.125623)"
"South Shore","Meadow Pines Cottage","Accommodation","-65.014901","43.777941","(43.777941, -65.014901)"
"Fundy Shore & Annapolis Valley","Meander In Bed & Breakfast","Accommodation","-64.138984","44.991721","(44.991721, -64.138984)"
"South Shore","Mecklenburgh Inn","Accommodation","-64.240076","44.540042","(44.540042, -64.240076)"
"Northumberland Shore","MeHomeB'y B & B","Accommodation","-63.334136","45.766396","(45.766396, -63.334136)"
"South Shore","Mersey Lodge","Accommodation","-64.912408","44.122317","(44.122317, -64.912408)"
"Fundy Shore & Annapolis Valley","Mersey River Chalets & Nature Retreat","Accommodation","-65.218016","44.484221","(44.484221, -65.218016)"
"Northumberland Shore","Micro Boutique Living","Accommodation","-61.989086","45.622863","(45.622863, -61.989086)"
"Fundy Shore & Annapolis Valley","Micro Boutique Living","Accommodation","-64.358333","45.091944","(45.091944, -64.358333)"
"Fundy Shore & Annapolis Valley","Middleton Motel & Suites","Accommodation","-65.081129","44.936033","(44.936033, -65.081129)"
"Cabot Trail","MidTrail Motel","Accommodation","-60.80273","46.82678","(46.82678, -60.80273)"
"Fundy Shore & Annapolis Valley","Milford House Cabins","Accommodation","-65.399576","44.573275","(44.573275, -65.399576)"
"Fleur-de-lis/Marconi/Metro CB","Mira River Cottages","Accommodation","-60.265998","45.951247","(45.951247, -60.265998)"
"Eastern Shore","Moments Oceanside Getaway","Accommodation","-62.917442","44.728792","(44.728792, -62.917442)"
"Fleur-de-lis/Marconi/Metro CB","Montebello Cottage","Accommodation","-59.968262","45.922609","(45.922609, -59.968262)"
"South Shore","Moony Resort","Accommodation","-65.436831","43.982292","(43.982292, -65.436831)"
"South Shore","Moose Harbour View Cottage","Accommodation","-64.68355","44.02803","(44.02803, -64.68355)"
"South Shore","Morton House Inn B&B","Accommodation","-64.74195","44.05347","(44.05347, -64.74195)"
"South Shore","Motel Transcotia","Accommodation","-64.680437","44.059161","(44.059161, -64.680437)"
"Halifax Metro","Mount Saint Vincent University","Accommodation","-63.64393","44.67252","(44.67252, -63.64393)"
"Fundy Shore & Annapolis Valley","Mountain Top Cottages & Campground","Accommodation","-65.519262","44.797035","(44.797035, -65.519262)"
"Bras d'Or Lakes Scenic Drive","Mountain Vista Seaside Cottages","Accommodation","-60.418544","46.281286","(46.281286, -60.418544)"
"Cabot Trail","Mountainside Hideaway Cottage & Suites","Accommodation","-60.606927","46.322542","(46.322542, -60.606927)"
"Cabot Trail","Mountainview Motel & Restaurant","Accommodation","-60.796063","46.819978","(46.819978, -60.796063)"
"Fundy Shore & Annapolis Valley","Mullen's Bayside Farm & Cottages","Accommodation","-66.006724","44.447559","(44.447559, -66.006724)"
"Eastern Shore","Murphy's Inn","Accommodation","-61.3797","45.227286","(45.227286, -61.3797)"
"Eastern Shore","Nantucket House on Martinique Beach","Accommodation","-63.146835","44.689485","(44.689485, -63.146835)"
"Fundy Shore & Annapolis Valley","Natura Wilderness Resort","Accommodation","-63.976356","44.970181","(44.970181, -63.976356)"
"Fundy Shore & Annapolis Valley","Nelson House Bed and Breakfast","Accommodation","-63.34525","45.139427","(45.139427, -63.34525)"
"Cabot Trail","Nestle In Suites","Accommodation","-61.009219","46.63343","(46.63343, -61.009219)"
"South Shore","New-found Guest House","Accommodation","-64.455012","44.464056","(44.464056, -64.455012)"
"Cabot Trail","Normaway Inn","Accommodation","-60.95321","46.338743","(46.338743, -60.95321)"
"South Shore","Oak Cottages","Accommodation","-64.30347","44.50823","(44.50823, -64.30347)"
"South Shore","Oak Island Resort & Conference Centre","Accommodation","-64.308434","44.520925","(44.520925, -64.308434)"
"Northumberland Shore","Oasis Motel","Accommodation","-61.945437","45.603827","(45.603827, -61.945437)"
"Northumberland Shore","Ocean Front Shanties","Accommodation","-61.89948","45.75698","(45.75698, -61.89948)"
"Fundy Shore & Annapolis Valley","Ocean Hillside Bed & Breakfast","Accommodation","-65.759053","44.649528","(44.649528, -65.759053)"
"South Shore","Ocean Mist Cottages","Accommodation","-65.11515","43.69707","(43.69707, -65.11515)"
"Northumberland Shore","Ocean Paradise","Accommodation","-63.670945","45.867239","(45.867239, -63.670945)"
"Cabot Trail","Ocean View Motel & Chalets","Accommodation","-61.002343","46.642311","(46.642311, -61.002343)"
"South Shore","Oceanstone Resort","Accommodation","-63.93622","44.52153","(44.52153, -63.93622)"
"Cabot Trail","Old Miller Trout Farm Guest House","Accommodation","-61.076806","46.311483","(46.311483, -61.076806)"
"Fundy Shore & Annapolis Valley","Old Orchard Inn & Spa","Accommodation","-64.400706","45.073297","(45.073297, -64.400706)"
"Eastern Shore","Old Riverside Lodge B & B","Accommodation","-63.139882","44.789281","(44.789281, -63.139882)"
"Fundy Shore & Annapolis Valley","Olde Lantern Inn & Vineyard","Accommodation","-64.307456","45.101166","(45.101166, -64.307456)"
"South Shore","Orchard Point","Accommodation","-65.38888","43.733189","(43.733189, -65.38888)"
"Fundy Shore & Annapolis Valley","Orchard Queen Motel & R.V. Park","Accommodation","-65.062867","44.946016","(44.946016, -65.062867)"
"Fleur-de-lis/Marconi/Metro CB","Our Little Paradise","Accommodation","-60.303505","45.908709","(45.908709, -60.303505)"
"South Shore","Ovens Natural Park Oceanview Cabins","Accommodation","-64.257309","44.319898","(44.319898, -64.257309)"
"Eastern Shore","Paddler's Retreat B&B","Accommodation","-62.693025","44.801691","(44.801691, -62.693025)"
"Fundy Shore & Annapolis Valley","Paradise on Brier Accommodation","Accommodation","-66.34766","44.267797","(44.267797, -66.34766)"
"Northumberland Shore","Parkview Family Restaurant and Inn","Accommodation","-63.878854","45.727429","(45.727429, -63.878854)"
"Northumberland Shore","Pearl of the Bay Cottage","Accommodation","-63.332334","45.766346","(45.766346, -63.332334)"
"Fleur-de-lis/Marconi/Metro CB","Peck's Cottages","Accommodation","-59.981031","45.916465","(45.916465, -59.981031)"
"South Shore","Pelham House Bed & Breakfast","Accommodation","-64.304623","44.37609","(44.37609, -64.304623)"
"South Shore","Petite Villa","Accommodation","-64.447034","44.233203","(44.233203, -64.447034)"
"Northumberland Shore","Pictou Lodge Beachfront Resort","Accommodation","-62.6424","45.7184","(45.7184, -62.6424)"
"Cabot Trail","Pilot Whale Chalets","Accommodation","-60.995118","46.65025","(46.65025, -60.995118)"
"Northumberland Shore","Piping Plover Bed & Breakfast","Accommodation","-61.838736","45.620967","(45.620967, -61.838736)"
