"id","ticket_created","date_created","issue_date","issue_time","issue_type","method","issue","caller_id_number","type_of_call_or_messge","advertiser_business_phone_number","city","state","zip","location_1","type_of_property_goods_or_services"
"4956071","2021-08-11T22:13:44.000Z","2021-08-11T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Philadelphia","PA","19131","
PA,  19131
(39.985962, -75.221785)","None"
"5381574","2022-03-29T12:50:56.000Z","2022-03-29T00:00:00.000","2022-03-28T00:00:00.000","10:24 pm","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Atlanta","GA","30342","
GA,  30342
(33.883744, -84.37265)","None"
"4946767","2021-08-06T18:16:59.000Z","2021-08-06T00:00:00.000",,"","Internet","Wireless","Equipment","None","","None","Capac","MI","48014","
MI,  48014
(43.018761, -82.930024)","None"
"5206101","2021-12-23T08:08:26.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Prescott valley","AZ","86314","
AZ,  86314-1478
(34.600167, -112.327532)","None"
"5381990","2022-03-29T15:03:20.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","7:31 a.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","724-901-6385","Live Voice","724-901-6385","Marina del rey","CA","90292","
CA,  90292
(33.979295, -118.450304)","Other Services"
"5384560","2022-03-29T23:56:48.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","6:43 P.M.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Vineland","NJ","08360","
NJ,  08360
(39.492265, -75.014582)","None"
"5207479","2021-12-23T22:58:02.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","9:24 am","Phone","Wired","Unwanted Calls","855-238-3467","Prerecorded Voice","855-238-3467","Annapolis","MD","21403","
MD,  21403
(38.947537, -76.48886)","None"
"5206799","2021-12-23T18:02:44.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","11:52 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","320-335-9827","Live Voice","320-335-9827","Minneapolis","MN","55406","
MN,  55406
(44.938493, -93.221785)","Other Services"
"5383634","2022-03-29T19:46:51.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","1:20 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Largo","FL","80205","
FL,  80205
(39.758775, -104.964415)","None"
"5207515","2021-12-23T23:44:23.000Z","2021-12-23T00:00:00.000","2021-12-22T00:00:00.000","4:27 PM","Phone","Internet (VOIP)","Unwanted Calls","808-373-2645","Live Voice","None","Enfield","CT","06082","
CT,  06082-5319
(41.966096, -72.535331)","None"
"5396660","2022-04-02T22:41:48.000Z","2022-04-02T00:00:00.000","2022-04-02T00:00:00.000","7:30 A.M.","Radio","Amateur Radio","Indecency","None","","None","St louis","MO","64130","
MO,  64130
(39.034241, -94.544258)","None"
"5207113","2021-12-23T19:47:23.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","12:11 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","314-747-3714","Live Voice","314-747-3714","Saint louis","MO","63124","
MO,  63124
(38.64014, -90.379489)","Medical Devices Services"
"4841931","2021-06-14T23:50:28.000Z","2021-06-14T00:00:00.000",,"","Internet","Wireless","Billing","None","","None","Arlington","VA","22202","
VA,  22202
(38.857857, -77.055713)","None"
"5585490","2022-07-05T23:34:02.000Z","2022-07-05T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Clarksville","TN","37043","
TN,  37043
(36.507557, -87.245571)","None"
"5395850","2022-04-02T09:15:16.000Z","2022-04-02T00:00:00.000","2022-04-01T00:00:00.000","4:16 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Sidney","ME","04330","
ME,  04330
(44.355538, -69.749067)","None"
"5584184","2022-07-05T17:06:29.000Z","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","10:44 AM","Phone","Wired","Unwanted Calls","None","Live Voice","210-953-1569","Bosque","NM","87006","
NM,  87006
(34.490932, -106.818808)","Credit Card Interest Rates Services"
"4902215","2021-07-14T22:18:39.000Z","2021-07-14T00:00:00.000",,"","Internet","Wireless","Billing","None","","None","West St Paul","MN","55118","
MN,  55118
(44.89895, -93.105741)","None"
"5583650","2022-07-05T14:31:29.000Z","2022-07-05T00:00:00.000",,"","Phone","Wired","Availability (including rural call completion)","None","","None","Julian","NC","27283","
NC,  27283
(35.946237, -79.642452)","None"
"5584842","2022-07-05T19:39:32.000Z","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","2:08 p.m.","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Medford","NJ","08055","
NJ,  08055
(39.86808, -74.821322)","None"
"4926333","2021-07-27T19:22:21.000Z","2021-07-27T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Medina","OH","44256","
OH,  44256
(41.141584, -81.846327)","None"
"4898491","2021-07-13T16:45:38.000Z","2021-07-13T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","San Antonio","TX","78258","
TX,  78258
(29.635206, -98.495049)","None"
"5207111","2021-12-23T19:45:41.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Interference (including signal jammers)","None","","None","East syracuse","NY","13057","
NY,  13057
(43.082222, -76.054431)","None"
"4955673","2021-08-11T19:58:36.000Z","2021-08-11T00:00:00.000",,"","Internet","DSL","Availability","None","","None","Port Orchard","WA","98367","
WA,  98367
(47.466778, -122.658901)","None"
"5381490","2022-03-29T12:04:57.000Z","2022-03-29T00:00:00.000","2022-03-27T00:00:00.000","","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Orlando","FL","32821","
FL,  32821
(28.38873, -81.477513)","None"
"5384549","2022-03-29T23:54:51.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","7:47 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Falls church","VA","22043","
VA,  22043
(38.901168, -77.19894)","None"
"4956414","2021-08-12T03:07:15.000Z","2021-08-12T00:00:00.000",,"","Internet","Cable","Billing","None","","None","San Antonio","TX","78201","
TX,  78201
(29.468275, -98.526583)","None"
"5384384","2022-03-29T22:58:30.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","6:46 PM","Phone","Wired","Unwanted Calls","781-660-8163","Live Voice","None","Acton","MA","01720","
MA,  01720
(42.480623, -71.442053)","Medical Devices Services"
"5396913","2022-04-03T02:31:53.000Z","2022-04-03T00:00:00.000","2022-03-31T00:00:00.000","9:40 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Blue spring","MO","64014","
MO,  64014
(39.015376, -94.258857)","None"
"4956419","2021-08-12T03:12:00.000Z","2021-08-12T00:00:00.000",,"","TV","Broadcast","Availability","None","","None","Spring Valley","NY","10977","
NY,  10977
(41.116859, -74.047476)","None"
"5207715","2021-12-24T04:47:49.000Z","2021-12-24T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Sulphur","LA","70663","
LA,  70663
(30.255282, -93.370852)","None"
"4901401","2021-07-14T18:34:37.000Z","2021-07-14T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Los Angeles","CA","90025","
CA,  90025
(34.045803, -118.445555)","None"
"5382547","2022-03-29T16:44:04.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","11:34 am","Phone","Wired","Unwanted Calls","None","","None","Apex","NC","27502","
NC,  27502
(35.725388, -78.882748)","None"
"5383551","2022-03-29T19:33:24.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","9:27 PM","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Lords valley","PA","18428","
PA,  18428
(41.42555, -75.122558)","None"
"4956292","2021-08-12T00:30:11.000Z","2021-08-12T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","El Segundo","CA","90245","
CA,  90245
(33.918775, -118.403388)","None"
"5206853","2021-12-23T18:24:11.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","1:00 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","833-694-1897","Text Message","None","Hightstown","NJ","08520","
NJ,  08520
(40.261475, -74.532809)","Pay Day Loans Services"
"5206116","2021-12-23T08:48:45.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Availability (including rural call completion)","None","","None","Los angeles","CA","90002","
CA,  90002
(33.949079, -118.247877)","None"
"5206434","2021-12-23T15:44:16.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","10:39 am","Phone","Wired","Unwanted Calls","334-735-0471","Prerecorded Voice","None","Phenix city","AL","36869","
AL,  36869
(32.429834, -85.065457)","None"
"5385055","2022-03-30T02:46:47.000Z","2022-03-30T00:00:00.000","2022-03-27T00:00:00.000","8:23 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","833-376-9996","Prerecorded Voice","None","Sandy","OR","97055","
OR,  97055
(45.391031, -122.184925)","Unknown Services"
"5207163","2021-12-23T20:09:33.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","11:57 am","Phone","Internet (VOIP)","Unwanted Calls","None","Prerecorded Voice","877-574-4567","Golden","CO","80401","
CO,  80401
(39.724445, -105.214237)","Other Services"
"5583296","2022-07-05T05:08:23.000Z","2022-07-05T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Interference (including signal jammers)","None","","None","Granite city","IL","62040","
IL,  62040-5956
(38.704866, -90.116845)","None"
"4904531","2021-07-15T21:52:56.000Z","2021-07-15T00:00:00.000",,"","Internet","Cable","Availability","None","","None","Suches","GA","30572","
GA,  30572
(34.733102, -84.066036)","None"
"5206091","2021-12-23T06:46:53.000Z","2021-12-23T00:00:00.000","2021-12-21T00:00:00.000","2:50 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","308-280-4038","Text Message","308-280-4038","Cathedral city","CA","92234","
CA,  92234
(33.813355, -116.46506)","Other Services"
"5396444","2022-04-02T19:58:43.000Z","2022-04-02T00:00:00.000","2022-04-02T00:00:00.000","3:34 PM","Phone","Internet (VOIP)","Unwanted Calls","513-696-1920","Live Voice","877-255-7551","Atlanta","GA","30327","
GA,  30327
(33.866166, -84.421449)","None"
"5396819","2022-04-03T01:22:21.000Z","2022-04-03T00:00:00.000",,"","Internet","Wireless","Availability","None","","None","Burnside","KY","42518","
KY,  42518
(36.909125, -84.633704)","None"
"5384943","2022-03-30T02:06:07.000Z","2022-03-30T00:00:00.000","2022-03-29T00:00:00.000","8:00 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Columbia heights","MN","55421","
MN,  55421
(45.050641, -93.250188)","None"
"5395997","2022-04-02T14:05:53.000Z","2022-04-02T00:00:00.000","2022-03-28T00:00:00.000","2:32 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Text Message","646-618-5441","Eugene","OR","97403","
OR,  97403
(44.037497, -123.05704)","Other Services"
"5584575","2022-07-05T18:30:20.000Z","2022-07-05T00:00:00.000",,"","Internet","Wireless","Privacy","None","","None","East brunswick","NJ","08816","
NJ,  08816
(40.430523, -74.40945)","None"
"5584133","2022-07-05T16:55:49.000Z","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","12:45 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Virginia beach","VA","23464","
VA,  23464
(36.799235, -76.177819)","None"
"5281929","2022-02-04T04:23:07.000Z","2022-02-04T00:00:00.000",,"","Internet","DSL","Availability","None","","None","Grass valley","CA","95949","
CA,  95949
(39.112728, -121.097509)","None"
"4828224","2021-06-08T15:04:16.000Z","2021-06-08T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Chicago","IL","60622","
IL,  60622
(41.902762, -87.681818)","None"
"4955656","2021-08-11T19:52:50.000Z","2021-08-11T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Availability (including rural call completion)","None","","None","Helenville","WI","53137","
WI,  53137
(43.003213, -88.670185)","None"
"4955697","2021-08-11T20:07:49.000Z","2021-08-11T00:00:00.000",,"","Internet","Cable","Interference","None","","None","Oneonta","AL","35121","
AL,  35121-6021
(33.942178, -86.450505)","None"
"5207442","2021-12-23T22:35:16.000Z","2021-12-23T00:00:00.000","2021-12-21T00:00:00.000","","Emergency","","Other","None","","None","Marlborough","MA","01752","
MA,  01752
(42.350514, -71.549825)","None"
"5280909","2022-02-03T19:31:52.000Z","2022-02-03T00:00:00.000","2022-02-03T00:00:00.000","7:32 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","805-666-6437","Prerecorded Voice","None","Long beach","CA","90808","
CA,  90808
(33.823415, -118.113064)","Auto Warranty Services"
"5281888","2022-02-04T03:31:31.000Z","2022-02-04T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Cramming (unauthorized charges on your phone bill)","None","","None","Oak creek","WI","53154","
WI,  53154
(42.882424, -87.904874)","None"
"5396134","2022-04-02T16:06:33.000Z","2022-04-02T00:00:00.000","2022-04-02T00:00:00.000","8:03 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Text Message","844-429-9792","Gresham","OR","97080","
OR,  97080
(45.480533, -122.406605)","Political Services"
"5280284","2022-02-03T16:30:05.000Z","2022-02-03T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","San antonio","TX","78255","
TX,  78255
(29.646492, -98.655462)","None"
"5281166","2022-02-03T20:40:08.000Z","2022-02-03T00:00:00.000","2022-02-03T00:00:00.000","1:30 pm","Phone","Internet (VOIP)","Unwanted Calls","None","Live Voice","855-701-3329","Hutto","TX","78634","
TX,  78634
(30.550535, -97.555793)","None"
"4957725","2021-08-12T18:40:45.000Z","2021-08-12T00:00:00.000",,"","TV","Cable","Availability","None","","None","Jamaica Queens","NY","11415","
NY,  11415
(40.708934, -73.829763)","None"
"5383686","2022-03-29T19:57:49.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","10:34 am","Phone","Wired","Unwanted Calls","339-293-1152","Prerecorded Voice","None","Herndon","VA","20171","
VA,  20171
(38.928034, -77.39899)","None"
"5280170","2022-02-03T15:48:07.000Z","2022-02-03T00:00:00.000","2022-02-03T00:00:00.000","10:20 AM","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","305-422-9357","Prerecorded Voice","305-422-9357","Ft lauderdale","FL","33309","
FL,  33309
(26.187272, -80.172084)","Other Services"
"5395968","2022-04-02T13:40:31.000Z","2022-04-02T00:00:00.000","2022-03-27T00:00:00.000","7:30 P.M.","TV","Cable","Indecency","None","","None","Montebello","CA","90640","
CA,  90640
(34.01573, -118.113367)","None"
"4896575","2021-07-12T18:43:50.000Z","2021-07-12T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Bronx","NY","10467","
NY,  10467
(40.874901, -73.870219)","None"
"4953203","2021-08-10T19:29:48.000Z","2021-08-10T00:00:00.000",,"","Internet","Cable","Privacy","None","","None","Minneapolis","MN","55401","
MN,  55401-1336
(44.987755, -93.272424)","None"
"5396652","2022-04-02T22:29:23.000Z","2022-04-02T00:00:00.000",,"","TV","Broadcast","Availability","None","","None","Anderson","TX","77830","
TX,  77830
(30.536519, -95.9918)","None"
"4957965","2021-08-12T19:31:02.000Z","2021-08-12T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Privacy","None","","None","Burlington","MA","01803","
MA,  01803
(42.503638, -71.202536)","None"
"4827722","2021-06-08T02:14:44.000Z","2021-06-08T00:00:00.000",,"","Internet","Wireless","Availability","None","","None","Webster","FL","33597","
FL,  33597
(28.534788, -82.102224)","None"
"5206541","2021-12-23T16:42:58.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Availability (including rural call completion)","None","","None","Gilbert","AZ","85297","
AZ,  85297
(33.277195, -111.725908)","None"
"5395896","2022-04-02T11:52:46.000Z","2022-04-02T00:00:00.000",,"","Internet","Cable","Interference","None","","None","Republic","MO","65738","
MO,  65738
(37.129841, -93.486304)","Solar Panels Services"
"5206848","2021-12-23T18:23:16.000Z","2021-12-23T00:00:00.000","2021-12-22T00:00:00.000","10:31 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Text Message","609-845-8264","Los angeles","CA","90026","
CA,  90026
(34.078894, -118.264087)","Other Services"
"5207493","2021-12-23T23:19:15.000Z","2021-12-23T00:00:00.000",,"","TV","Satellite","Billing","None","","None","Altadena","CA","91001","
CA,  91001
(34.191995, -118.138697)","None"
"4948676","2021-08-08T11:30:12.000Z","2021-08-08T00:00:00.000","2021-08-05T00:00:00.000","4:10 PM","Phone","Wired","Unwanted Calls","None","","None","Fort Worth","TX","76109","
TX,  76109
(32.698959, -97.38074)","None"
"5206694","2021-12-23T17:34:14.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Cramming (unauthorized charges on your phone bill)","None","","None","Holmes","NY","12531","
NY,  12531
(41.527805, -73.673101)","None"
"5384968","2022-03-30T02:15:41.000Z","2022-03-30T00:00:00.000","2022-03-29T00:00:00.000","9:54 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Hartville","OH","44632","
OH,  44632
(40.964722, -81.316107)","None"
"5280506","2022-02-03T17:36:03.000Z","2022-02-03T00:00:00.000",,"","TV","Cable","Availability","None","","None","Eufaula","AL","36027","
AL,  36027
(31.893139, -85.193832)","None"
"5583310","2022-07-05T05:33:23.000Z","2022-07-05T00:00:00.000",,"","Internet","Cable","Speed","None","","None","New iberia","LA","70560","
LA,  70560
(29.98225, -91.85631)","None"
"5280736","2022-02-03T18:43:53.000Z","2022-02-03T00:00:00.000",,"","TV","Cable","Equipment","None","","None","Clearwater","FL","33759","
FL,  33759
(27.979595, -82.713159)","None"
"5206491","2021-12-23T16:18:16.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Wisconsin dells","WI","53965","
WI,  53965
(43.6662, -89.766763)","None"
"5585451","2022-07-05T23:07:49.000Z","2022-07-05T00:00:00.000","2022-07-04T00:00:00.000","12:00 am","Emergency","","Tower","None","","None","Milwaukee","WI","53203","
WI,  53203
(43.038811, -87.915857)","None"
"4843196","2021-06-15T16:53:53.000Z","2021-06-15T00:00:00.000",,"","Internet","Cable","Availability","None","","None","Silver Creek","MS","39663","
MS,  39663
(31.585681, -90.020744)","None"
"5206484","2021-12-23T16:14:41.000Z","2021-12-23T00:00:00.000",,"","Phone","Wired","Billing","None","","None","Needles","CA","92363","
CA,  92363
(34.716599, -114.624053)","None"
"4957385","2021-08-12T16:59:23.000Z","2021-08-12T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Peoria","IL","61606","
IL,  61606
(40.699993, -89.610755)","None"
"5206509","2021-12-23T16:28:36.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","8:20 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Live Voice","425-620-2564","Seattle","WA","98118","
WA,  98118
(47.54055, -122.275593)","None"
"5206250","2021-12-23T14:35:01.000Z","2021-12-23T00:00:00.000",,"","Phone","Internet (VOIP)","Availability (including rural call completion)","None","","None","Earlsboro","OK","74840","
OK,  74840
(35.276016, -96.786877)","None"
"5384745","2022-03-30T00:56:47.000Z","2022-03-30T00:00:00.000","2022-03-29T00:00:00.000","11:47 a.m.","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Orinda","CA","94563","
CA,  94563
(37.878896, -122.181998)","None"
"5384543","2022-03-29T23:53:21.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","6:51 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Armada","MI","48005","
MI,  48005
(42.849371, -82.920308)","None"
"4957706","2021-08-12T18:34:23.000Z","2021-08-12T00:00:00.000","2021-08-12T00:00:00.000","1:15 p.m.","Phone","Wired","Unwanted Calls","None","","None","New York","NY","10022","
NY,  10022
(40.758794, -73.967213)","None"
"5382300","2022-03-29T15:58:58.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","11:15 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","East lansing","MI","48823","
MI,  48823
(42.752418, -84.464397)","None"
"4956973","2021-08-12T15:15:13.000Z","2021-08-12T00:00:00.000","2021-08-12T00:00:00.000","","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Prerecorded Voice","903-483-3142","San Antonio","TX","78253","
TX,  78253
(29.465265, -98.758562)","auto_warranty_services"
"5199700","2021-12-19T17:17:42.000Z","2021-12-19T00:00:00.000","2021-12-17T00:00:00.000","10:30 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Milwaukee","WI","53212","
WI,  53212
(43.072177, -87.909398)","None"
"4952566","2021-08-10T16:45:07.000Z","2021-08-10T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Availability (including rural call completion)","None","","None","Oklahoma City","OK","73159","
OK,  73159
(35.386009, -97.564071)","None"
"4862059","2021-06-24T14:50:46.000Z","2021-06-24T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Muskegon","MI","49444","
MI,  49444
(43.185518, -86.211975)","None"
"5383034","2022-03-29T18:03:19.000Z","2022-03-29T00:00:00.000","2022-03-27T00:00:00.000","12:01 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Montgomery","AL","36107","
AL,  36107
(32.379807, -86.277702)","None"
"5207381","2021-12-23T22:01:32.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","5:39 AM","Phone","Wired","Unwanted Calls","None","","None","Honolulu","HI","96819","
HI,  96819
(21.342241, -157.883736)","None"
"4958821","2021-08-13T01:02:58.000Z","2021-08-13T00:00:00.000",,"","Phone","Wired","Billing","None","","None","Ellicott City","MD","21043","
MD,  21043
(39.254581, -76.799968)","None"
"5206386","2021-12-23T15:28:35.000Z","2021-12-23T00:00:00.000","2021-12-22T00:00:00.000","2:32 p.m.","Phone","Wired","Unwanted Calls","844-501-1810","Prerecorded Voice","None","Medina","OH","44256","
OH,  44256
(41.141584, -81.846327)","Other Services"
"5207131","2021-12-23T19:54:36.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","12:50 pm","Phone","Internet (VOIP)","Unwanted Calls","915-320-1413","Prerecorded Voice","None","Kirkland","WA","98083","
WA,  98083
(47.675506, -122.203364)","Unknown Services"
"4956908","2021-08-12T14:45:46.000Z","2021-08-12T00:00:00.000",,"","Internet","Cable","Billing","None","","None","Cherryville","NC","28021","
NC,  28021
(35.389646, -81.401197)","None"
"5396075","2022-04-02T15:16:20.000Z","2022-04-02T00:00:00.000","2022-03-25T00:00:00.000","2:45 p.m.","Phone","Wired","Unwanted Calls","None","","None","Mountain home","ID","83647","
ID,  83647
(43.264641, -115.627363)","None"
"5206216","2021-12-23T13:58:31.000Z","2021-12-23T00:00:00.000","2021-12-22T00:00:00.000","4:21 pm","Phone","Wired","Unwanted Calls","217-566-4031","Prerecorded Voice","None","Clinton","IL","61727","
IL,  61727
(40.142017, -88.956936)","Other Services"
"5206214","2021-12-23T13:55:15.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Dallas","TX","75206","
TX,  75206
(32.829897, -96.770919)","None"
"5395842","2022-04-02T08:53:11.000Z","2022-04-02T00:00:00.000",,"","Internet","Wireless","Speed","None","","None","Los alamos","CA","93440","
CA,  93440
(34.744426, -120.278211)","None"
"5583313","2022-07-05T05:43:10.000Z","2022-07-05T00:00:00.000",,"","Internet","Cable","Speed","None","","None","Lauderhill","FL","33319","
FL,  33319
(26.183269, -80.225408)","None"
"4896663","2021-07-12T19:01:35.000Z","2021-07-12T00:00:00.000",,"","Internet","Wireless","Billing","None","","None","Baltimore","MD","21231","
MD,  21231
(39.288825, -76.591974)","None"
"5396155","2022-04-02T16:23:44.000Z","2022-04-02T00:00:00.000","2022-04-01T00:00:00.000","3:04 pm","Phone","Internet (VOIP)","Unwanted Calls","424-294-4944","Live Voice","None","Marina","CA","93933","
CA,  93933
(36.675218, -121.790758)","None"
"5396477","2022-04-02T20:13:58.000Z","2022-04-02T00:00:00.000","2022-04-02T00:00:00.000","4:11 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Text Message","786-224-8704","Mclean","VA","22101","
VA,  22101
(38.935391, -77.167705)","Other Services"
"5583303","2022-07-05T05:15:10.000Z","2022-07-05T00:00:00.000",,"","Phone","Internet (VOIP)","Availability (including rural call completion)","None","","None","Suffolk","VA","23434","
VA,  23434
(36.731913, -76.601865)","None"
"5583863","2022-07-05T15:38:38.000Z","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","11:14 a.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Hixson","TN","37343","
TN,  37343
(35.165907, -85.214407)","None"
"4956153","2021-08-11T22:51:18.000Z","2021-08-11T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Fort Mohave","AZ","86426","
AZ,  86426
(35.009572, -114.581531)","None"
"4958048","2021-08-12T19:54:55.000Z","2021-08-12T00:00:00.000",,"","Internet","Cable","Interference","None","","None","Indianola","MS","38751","
MS,  38751
(33.455762, -90.669396)","None"
"4958176","2021-08-12T20:22:08.000Z","2021-08-12T00:00:00.000","2021-08-12T00:00:00.000","2:58 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","317-261-8222","Prerecorded Voice","None","Indianapolis","IN","46220","
IN,  46220
(39.867088, -86.111972)","None"
"4923943","2021-07-27T11:28:00.000Z","2021-07-27T00:00:00.000",,"","TV","Cable","Billing","None","","None","St Johns","MI","48879","
MI,  48879
(43.008577, -84.574938)","None"
"4957165","2021-08-12T16:03:41.000Z","2021-08-12T00:00:00.000","2021-08-08T00:00:00.000","1:00 am","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Carrollton","TX","75234","
TX,  75234
(32.92477, -96.884785)","None"
"5397011","2022-04-03T03:53:10.000Z","2022-04-03T00:00:00.000","2022-04-01T00:00:00.000","9:29 A.M.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","801-769-0521","Text Message","None","Bountiful","UT","84010","
UT,  84010
(40.875793, -111.871601)","Other Services"
"5396585","2022-04-02T21:28:40.000Z","2022-04-02T00:00:00.000","2022-04-02T00:00:00.000","1:35 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","415-234-2056","Live Voice","000-000-0000","Long beach","CA","90803","
CA,  90803
(33.761686, -118.128251)","None"
"4893517","2021-07-10T12:45:21.000Z","2021-07-10T00:00:00.000",,"","Internet","Wireless","Availability","None","","None","Staten Island","NY","10306","
NY,  10306
(40.568821, -74.11862)","None"
"5383169","2022-03-29T18:28:15.000Z","2022-03-29T00:00:00.000","2022-03-28T00:00:00.000","3:08 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Mount laurel","NJ","08054","
NJ,  08054
(39.949035, -74.905838)","None"
"4954451","2021-08-11T13:53:01.000Z","2021-08-11T00:00:00.000",,"","TV","Broadcast","Equipment","None","","None","Cadott","WI","54727","
WI,  54727
(44.956357, -91.166384)","None"
"5206162","2021-12-23T12:10:43.000Z","2021-12-23T00:00:00.000",,"","Broadband Story","","","None","","None","","OR","97352","
OR,  97352
(44.751826, -123.026649)","None"
