Ticket ID,Date of Issue,Time of Issue,Form,Method,Issue,Caller ID Number,Type of Call or Messge,Advertiser Business Number,City,State,Zip,Location (Center point of the Zip Code),States
1375204,,,Phone,Wireless (cell phone/other mobile device),Billing,,,,Suquamish,WA,98392,"WA 98392
(47.734395, -122.561171)",
1375205,,,Phone,Wireless (cell phone/other mobile device),Billing,,,,Suquamish,WA,98392,"WA 98392
(47.734395, -122.561171)",
1375208,,,Internet,Fiber,Speed,None,,None,Dover,MA,02030,"MA 02030
(42.236796, -71.284292)",26
1375209,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1375210,,,Internet,Fiber,Speed,,,,Dover,MA,02030,"MA 02030
(42.236796, -71.284292)",26
1375211,,,TV,Cable,Billing,None,,None,Willis,MI,48191,"MI 48191
(42.125757, -83.564121)",50
1375212,,,Internet,Wireless,Billing,None,,None,Santa Cruz,CA,95062,"CA 95062
(36.97315, -121.990303)",8
1375213,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),,,,Suquamish,WA,98392,"WA 98392
(47.734395, -122.561171)",
1375215,01/01/2017,2:30 PM,TV,,Loud Commercials,None,,None,Portland,OR,97206,"OR 97206
(45.482846, -122.599304)",12
1375216,,,TV,Satellite,Availability,None,,None,Norhhfield,NH,03276,"NH 03276
(43.437137, -71.577101)",27
1375217,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Suquamish,WA,98392,"WA 98392
(47.734395, -122.561171)",
1375219,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Pompano Beach,FL,33062,"FL 33062
(26.238147, -80.095452)",31
1375220,,,TV,Cable,Equipment,None,,None,Groves,TX,77719,"TX 77719
(36.407235, -105.573366)",11
1375224,,,TV,Satellite,Availability,None,,None,Independence,KS,67301,"KS 67301
(37.225004, -95.738549)",17
1375230,,,Internet,Satellite,Equipment,None,,None,Anchorage,AK,99503,"AK 99503
(61.189039, -149.890682)",51
1375232,,,TV,Satellite,Availability,None,,None,Prunedale,CA,93907,"CA 93907
(36.771091, -121.664391)",8
1375234,,,Internet,Wireless,Billing,,,,Eagan,MN,55122,"MN 55122
(44.803288, -93.196054)",1
1375238,,,TV,Satellite,Availability,None,,None,Palm Bay,FL,32908,"FL 32908
(27.952222, -80.693433)",31
1375240,,,TV,Broadcast,Availability,None,,None,Leominster,MA,01453,"MA 01453
(42.525586, -71.753444)",26
1375245,,,Internet,Wireless,Billing,None,,None,Canton,NY,13617,"NY 13617
(44.58107, -75.1409)",48
1375246,,,TV,Satellite,Availability,None,,None,Bairoil,WY,82322,"WY 82322
(42.167974, -108.036426)",14
1375248,,,Internet,Fiber,Availability,None,,None,Ennis,TX,75119,"TX 75119
(32.324879, -96.608139)",24
1375251,,,Internet,Wireless,Billing,None,,None,San Francisco,CA,94114,"CA 94114
(37.758161, -122.436326)",8
1375252,,,TV,Satellite,Availability,None,,None,Indian Trail,NC,28079,"NC 28079
(35.095636, -80.622023)",38
1375255,01/01/2017,5:15 pm,Radio,Amateur Radio,Indecency,,,,S,TX,76266,"TX 76266
(33.363044, -97.204079)",24
1375256,,,TV,Cable,Availability,None,,None,Ponte Vedre Beach,FL,32082,"FL 32082
(30.18661, -81.381167)",31
1375261,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Santa Clara,CA,95051,"CA 95051-6664
(37.322842, -121.99642)",8
1375262,,,Internet,DSL,Open Internet/Net Neutrality,None,,None,Austin,TX,78747,"TX 78747
(30.133523, -97.757228)",24
1375264,01/01/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,800-922-0204,Live Voice,None,Wauna,WA,98395,"WA 98395
(47.388266, -122.660142)",
1375265,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Stedman,NC,28391,"NC 28391
(35.025555, -78.696889)",38
1375266,11/01/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,520-975-0800,Abandoned Calls,None,El Cajon,CA,92019,"CA 92019
(32.779792, -116.901491)",8
1375268,,,TV,Cable,Availability,None,,None,Taunton,MA,02780,"MA 02780
(41.90818, -71.10962)",26
1375269,,,TV,Satellite,Availability,None,,None,Vergennes,VT,05491,"VT 05491
(44.12185, -73.310162)",29
1375272,,,TV,Satellite,Availability,,,,Saxonburg,PA,16056,"PA 16056
(40.727795, -79.837767)",49
1375273,,,TV,Satellite,Billing,,,,Chattanooga,TN,37416,"TN 37416
(35.094731, -85.177025)",40
1375277,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1375278,,,Phone,Wired,Billing,None,,None,Henderson,NV,89011,"NV 89011
(36.081721, -114.979372)",10
1375279,,,TV,Satellite,Availability,None,,None,Huber Heights,OH,45424,"OH 45424
(39.84513, -84.116619)",39
1375282,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1375284,,,Internet,Wireless,Availability,,,,Phoenix,AZ,85003,"AZ 85003
(33.451593, -112.078255)",7
1375285,01/01/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,323-953-3436,Live Voice,323-953-3436,Newport Beach,CA,92660,"CA 92660
(33.632533, -117.874353)",8
1375287,,,Internet,DSL,Availability,None,,None,Casa Grande,AZ,85122,"AZ 85122
(32.916273, -111.744834)",7
1375290,,,Internet,Cable,Speed,None,,None,Arlington Heights,IL,60004,"IL 60004
(42.110927, -87.978881)",35
1375292,,,TV,Cable,Availability,None,,None,Sherwood,OR,97140,"OR 97140
(45.352375, -122.858391)",12
1375294,,,TV,Satellite,Availability,None,,None,Dupont,WA,98327,"WA 98327
(47.094653, -122.653953)",6
1375295,,,Internet,Cable,Speed,None,,None,Cockeysville,MD,21030,"MD 21030
(39.48372, -76.653962)",46
1375296,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Mogadore,OH,44260,"OH 44260
(41.03575, -81.348688)",39
1375297,,,Phone,Wired,Availability (including rural call completion),None,,None,Waynesboro,PA,17268,"PA 17268
(39.770505, -77.567557)",49
1375301,,,Phone,Wireless (cell phone/other mobile device),Billing,,,,Rising Sun,MD,21911,"MD 21911
(39.689691, -76.043184)",46
1375303,01/01/2017,8:00 pm,TV,Cable,Indecency,None,,None,Sebastian,FL,32958,"FL 32958
(27.787849, -80.48008)",31
1375305,,,TV,Satellite,Availability,None,,None,Melbourne Beach,FL,32951,"FL 32951-2144
(28.069844, -80.566175)",31
1375306,12/30/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,303-277-5581,Prerecorded Voice,None,Santa Rosa,CA,95404,"CA 95404
(38.458384, -122.675588)",8
1375308,,,Request for Dispute Assistance,,,None,,None,Phoenix,AZ,85003,"AZ 85003
(33.451593, -112.078255)",7
1375309,,,TV,Satellite,Billing,None,,None,Ypsilanti,MI,48198,"MI 48198
(42.255044, -83.584791)",50
1375310,,,Phone,Wireless (cell phone/other mobile device),Billing,,,,Pittsburg,CA,94565,"CA 94565
(38.014874, -121.911466)",8
1375313,,,TV,Satellite,Availability,None,,None,Seattle,WA,98117,"WA 98117
(47.687571, -122.379354)",6
1375316,,,TV,Fiber,Availability,None,,None,St Louis,MO,63110,"MO 63110
(38.624383, -90.264406)",18
1375317,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Albuquerque,NM,87109,"NM 87109
(35.154233, -106.570792)",11
1375320,,,Internet,Cable,Availability,None,,None,Blacksburg,VA,24060,"VA 24060
(37.233496, -80.435959)",41
1375324,,,Phone,Wired,Equipment,None,,None,La Honda,CA,94020,"CA 94020
(37.292213, -122.240696)",8
1375325,,,TV,Cable,Availability,None,,None,Portland,OR,97214,"OR 97214
(45.514174, -122.644663)",12
1375329,01/01/2017,11:00 a.m.,TV,Cable,Indecency,None,,None,Na,CA,92101,"CA 92101
(32.72112, -117.166986)",8
1375330,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Marion,IA,52302,"IA 52302
(42.053308, -91.578852)",16
1375331,01/01/2017,8:20 p.m.,TV,,Loud Commercials,None,,None,Little Egg Harbor Twp,NJ,08087,"NJ 08087
(39.610308, -74.381648)",47
1375332,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Albuquerque,NM,87109,"NM 87109
(35.154233, -106.570792)",11
1375334,,,Phone,Wired,Availability (including rural call completion),None,,None,Hilliard,FL,32046,"FL 32046
(30.694817, -81.929738)",31
1375336,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Ann Arbor,MI,48105,"MI 48105
(42.318091, -83.700084)",50
1375338,01/01/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,916-869-4141,Text Message,None,Sacramento,CA,95828,"CA 95828
(38.484836, -121.399547)",8
1375339,12/30/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,229-337-6994,Prerecorded Voice,None,Columbia,CT,06237,"CT 06237
(41.700623, -72.304198)",25
1375343,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Red Oak,GA,30272,"GA 30272
(33.624277, -84.498681)",32
1375344,12/31/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,908-325-4021,Prerecorded Voice,866-459-9173,Perth Amboy,NJ,08861,"NJ 08861
(40.521052, -74.277057)",47
1375345,,,TV,Cable,Equipment,,,,Indianapolis,IN,46220,"IN 46220
(39.867088, -86.111972)",36
1375348,,,Internet,Wireless,Billing,None,,None,Franklin,TN,37067,"TN 37067
(35.92436, -86.797297)",40
1375349,,,TV,Satellite,Availability,None,,None,Baltimore,MD,21210,"MD 21210
(39.355672, -76.634759)",46
1375353,,,Internet,Cable,Billing,None,,None,Pasadena,TX,77502,"TX 77502
(29.679647, -95.200626)",24
1375355,,,TV,Satellite,Availability,None,,None,Snellville,GA,30078,"GA 30078
(33.862558, -84.019401)",32
1375360,01/01/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,775-773-4308,Text Message,None,New York,NY,10013,"NY 10013
(40.720707, -74.005157)",47
1375361,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,San Ramon,CA,94582,"CA 94582
(37.765828, -121.918294)",8
1375365,12/30/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,None,Madison,AL,35758,"AL 35758
(34.714829, -86.744565)",30
1375366,,,TV,Satellite,Availability,None,,None,The Villages,FL,32162,"FL 32162
(28.913372, -81.993579)",31
1375367,,,TV,Broadcast,Availability,None,,None,Auburn,MA,01501,"MA 01501
(42.200338, -71.840764)",26
1375368,,,Phone,Wired,Billing,None,,None,Rockville,MD,20855,"MD 20855
(39.134606, -77.141459)",46
1375370,,,Internet,Cable,Billing,None,,None,Ardmore,OK,73401,"OK 73401
(34.192997, -97.138808)",20
1375371,,,TV,Satellite,Availability,None,,None,Orange Park,FL,32065,"FL 32065
(30.149249, -81.800781)",31
1375372,,,TV,Satellite,Availability,None,,None,Oak Creek,WI,53154,"WI 53154
(42.882424, -87.904874)",42
1375373,,,Internet,Wireless,Privacy,,,,Bayside,NY,11361,"NY 11361
(40.76347, -73.7738)",48
1375374,,,TV,Cable,Availability,None,,None,Tucson,AZ,85742,"AZ 85742
(32.3835, -111.051533)",7
1375380,,,TV,Satellite,Availability,None,,None,Stevensville,MD,21666,"MD 21666
(38.94018, -76.334757)",
1375381,,,Internet,Wireless,Privacy,None,,None,Bayside,NY,11361,"NY 11361
(40.76347, -73.7738)",48
1375382,,,Radio,Satellite,Interference,None,,None,Larksville,PA,18651,"PA 18651
(41.245177, -75.954474)",49
1375384,,,TV,Cable,Billing,,,,Napa,CA,94559,"CA 94559
(38.281163, -122.294975)",8
1375385,,,TV,Satellite,Availability,None,,None,Florence,KY,41042,"KY 41042
(38.987256, -84.650669)",37
1375387,,,TV,Satellite,Availability,None,,None,Etters,PA,17319,"PA 17319
(40.154425, -76.794683)",49
1375389,,,Radio,Broadcast,Interference,None,,None,Mechanicsville,MD,20659,"MD 20659
(38.422536, -76.730553)",46
1375390,,,TV,Satellite,Availability,None,,None,Perryville,MD,21903,"MD 21903
(39.570343, -76.051861)",46
1375393,,,Internet,Cable,Speed,None,,None,Wilson,NC,27896,"NC 27896
(35.776874, -77.961744)",38
1375394,,,Internet,DSL,Availability,None,,None,Effingham,IL,62401,"IL 62401
(39.11614, -88.571136)",35
1375395,,,TV,Satellite,Availability,None,,None,Crows Landing,CA,95313,"CA 95313
(37.435199, -121.035715)",8
1375398,,,TV,Satellite,Availability,None,,None,Clemmons,NC,27012,"NC 27012
(36.013871, -80.377343)",38
1375401,,,Internet,Cable,Speed,None,,None,Raleigh,NC,27606,"NC 27606
(35.751141, -78.716413)",38
1375402,01/01/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,316-453-0738,Text Message,None,Columbus,MS,39705,"MS 39705
(33.57755, -88.430638)",33
1375405,,,TV,Broadcast,Availability,,,,Boston,MA,02128,"MA 02128
(42.376836, -71.023639)",26
1375408,01/01/2017,10:28 P.M.,TV,,Loud Commercials,None,,None,Chantilly,VA,20152,"VA 20152
(38.908357, -77.513134)",41
1375412,,,Phone,Wired,Availability (including rural call completion),None,,None,Lawrence,KS,66049,"KS 66049
(38.975927, -95.319293)",17
1375414,,,Internet,Wireless,Speed,None,,None,Maxwell,IA,50161,"IA 50161
(41.851178, -93.399335)",16
1375415,12/23/2016,,Phone,Wired,Unwanted Calls,None,Live Voice,877-721-9336,Manchester,NH,03101,"NH 03101
(42.989613, -71.46477)",27
1375418,,,TV,Cable,Billing,None,,None,Jamaica,NY,11432,"NY 11432
(40.715188, -73.792888)",48
1375423,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Kyle,TX,78640,"TX 78640
(29.996884, -97.839938)",24
1375425,,,TV,Fiber,Availability,None,,None,Lakewood,CA,90713,"CA 90713-2709
(33.843965, -118.102499)",8
1375426,12/31/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Text Message,707-685-8590,Loudon,TN,37774,"TN 37774
(35.723931, -84.334926)",40
1375428,,,Internet,Cable,Speed,None,,None,Louisville,KY,40223,"KY 40223
(38.259024, -85.54817)",37
1375431,,,TV,Cable,Interference,,,,Atlanta,GA,30306,"GA 30306
(33.787478, -84.35172)",32
1375432,,,TV,Satellite,Availability,None,,None,Riverbank,CA,95367,"CA 95367
(37.727982, -120.942022)",8
1375434,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Northbrook,IL,60062,"IL 60062
(42.127486, -87.843314)",35
1375436,01/01/2017,,Phone,Wired,Unwanted Calls,916-461-5105,Prerecorded Voice,800-203-1551,Highland,CA,92346,"CA 92346
(34.123358, -117.193375)",8
1375437,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Houston,TX,77042,"TX 77042
(29.739957, -95.558847)",24
1375439,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Berkeley,CA,94702,"CA 94702
(37.865775, -122.286078)",8
1375441,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Methuen,MA,01844,"MA 01844
(42.731165, -71.181457)",26
1375443,,,Internet,Wireless,Speed,None,,None,Landisville,PA,17538,"PA 17538
(40.09053, -76.414122)",49
1375444,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Orlando,FL,32822,"FL 32822
(28.496178, -81.290927)",31
1375446,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Arlington,VA,22202,"VA 22202
(38.857857, -77.055713)",41
1375449,01/01/2017,8:30 p.m.,Radio,Amateur Radio,Indecency,,,,Yuba City,CA,95991,"CA 95991
(39.089943, -121.620521)",8
1375451,,,Internet,DSL,Speed,None,,None,Ash Fork,AZ,86320,"AZ 86320
(35.200279, -112.593165)",7
1375452,12/31/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,323-273-8723,Abandoned Calls,None,Bellflower,CA,90706,"CA 90706
(33.88777, -118.127923)",8
1375453,,,TV,Satellite,Availability,None,,None,Brandon,MS,39047,"MS 39047
(32.407616, -89.963451)",33
1375456,,,TV,Satellite,Billing,,,,Yreka,CA,96097,"CA 96097
(41.748922, -122.647566)",8
1375460,,,Internet,Wireless,Equipment,None,,None,Skokie,IL,60076,"IL 60076
(42.035294, -87.73055)",35
1375461,,,Internet,Cable,Billing,None,,None,Fresno,CA,93711,"CA 93711
(36.830703, -119.832932)",8
1375462,,,TV,Satellite,Availability,None,,None,Rutland,VT,05701,"VT 05701
(43.622748, -72.955427)",29
1375464,,,Internet,Cable,Billing,None,,None,Philadelphia,PA,19145,"PA 19145
(39.920491, -75.18429)",49
1375465,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1375467,,,TV,Fiber,Availability,None,,None,Bothell,WA,98012,"WA 98012
(47.843376, -122.201515)",6
1375470,,,Internet,Wireless,Billing,None,,None,Denver,CO,80237,"CO 80237
(39.640683, -104.901286)",9
1375471,,,Internet,Wireless,Speed,None,,None,Cerritos,CA,90703,"CA 90703
(33.867623, -118.068782)",8
1375475,,,Internet,DSL,Speed,,,,Broken Arrow,OK,74014,"OK 74014
(36.057838, -95.702269)",20
1375478,,,Internet,DSL,Availability,None,,None,Fall River,MA,02720,"MA 02720
(41.722511, -71.133504)",26
1375480,,,TV,Cable,Availability,,,,Coumbus,OH,43207,"OH 43207
(39.898131, -82.964976)",39
1375481,,,TV,Satellite,Availability,None,,None,Syl,GA,31791,"GA 31791
(31.528674, -83.874717)",32
1375482,,,TV,Cable,Billing,,,,Alief,TX,77411,"TX 77411
(29.703739, -95.587872)",24
1375484,,,Internet,DSL,Privacy,None,,None,Tallahassee,FL,32309,"FL 32309
(30.546381, -84.140352)",31
1375485,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Cedar Hill,TX,75104,"TX 75104
(32.585752, -96.956588)",24
1375487,,,Internet,Wireless,Availability,None,,None,Savannah,GA,31407,"GA 31407
(32.178584, -81.195623)",32
1375495,,,Radio,,Interference,None,,None,Ridgely,MD,21660,"MD 21660
(38.953594, -75.884934)",46
1375496,,,TV,Fiber,Availability,,,,Skaneateles,NY,13152,"NY 13152
(42.894504, -76.384987)",48
1375498,,,Internet,Fiber,Billing,None,,None,Fletcher,NC,28732,"NC 28732
(35.447676, -82.472116)",38
1375499,12/20/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,972-762-4360,Live Voice,None,Dallas,TX,75218,"TX 75218
(32.842955, -96.700907)",24
1375501,01/02/2017,5:00 am,TV,Broadcast,Indecency,None,,None,Clinton,TN,37716,"TN 37716
(36.098966, -84.15576)",40
1375504,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Seven Hillsoh,OH,44131,"OH 44131
(41.384363, -81.658408)",39
1375509,,,Internet,DSL,Speed,None,,None,Newark,OH,43056,"OH 43056
(40.012166, -82.349219)",39
1375511,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Villanova,PA,19085,"PA 19085
(40.039873, -75.345937)",49
1375512,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Lakewood,OH,44107,"OH 44107
(41.48209, -81.800673)",39
1375513,01/02/2017,,Phone,Wired,Unwanted Calls,251-219-7353,Live Voice,251-219-7353,Vale,NC,28168,"NC 28168
(35.551331, -81.420981)",38
1375514,,,TV,Cable,Billing,,,,Pompano Beach,FL,33062,"FL 33062
(26.238147, -80.095452)",31
1375515,,,Internet,DSL,Availability,None,,None,Litchfield,OH,44253,"OH 44253
(41.165864, -82.032121)",39
1375516,,,Internet,DSL,Billing,None,,None,Selma,CA,93662,"CA 93662
(36.558772, -119.629364)",8
1375519,,,TV,Cable,Billing,,,,Taylor,PA,18517,"PA 18517
(41.391574, -75.716793)",49
1375521,,,TV,Cable,Privacy,,,,Pompano Beach,FL,33062,"FL 33062
(26.238147, -80.095452)",31
1375522,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Painesville,OH,44077,"OH 44077
(41.706495, -81.232422)",39
1375523,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Lansdowne,PA,19050,"PA 19050
(39.938503, -75.265639)",49
1375526,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,757-453-2192,Live Voice,None,Arlington,VA,22207,"VA 22207
(38.905059, -77.125435)",41
1375529,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Brooklyn,NY,11206,"NY 11206
(40.702178, -73.9424)",48
1375530,,,TV,Satellite,Billing,,,,Pine Bluff,AR,71603,"AR 71603
(34.164022, -92.073146)",15
1375532,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Solon,OH,44139,"OH 44139
(41.386354, -81.441757)",39
1375534,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Houston,TX,77040,"TX 77040
(29.875076, -95.530647)",24
1375537,,,TV,Fiber,Equipment,,,,Wesley Chapel,FL,33545,"FL 33545
(28.259102, -82.296793)",31
1375539,,,Phone,Wireless (cell phone/other mobile device),Privacy,None,,None,Mason,OH,45249,"OH 45249
(39.277091, -84.327389)",39
1375542,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Hollywood,FL,33021,"FL 33021
(26.023801, -80.189387)",31
1375544,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,206-629-9228,Live Voice,206-629-9228,Palm Beach Gardens,FL,33410,"FL 33410
(26.84418, -80.089178)",31
1375549,,,TV,Cable,Billing,,,,Santa Fe,TX,77517,"TX 77517
(29.37964, -95.12859)",24
1375550,,,TV,Cable,Billing,None,,None,Jersey City,NJ,07305,"NJ 07305
(40.70019, -74.087064)",47
1375551,01/02/2017,,Phone,Wired,Unwanted Calls,270-883-0957,Abandoned Calls,None,Frankfort,KY,40601,"KY 40601-1034
(38.2082, -84.881954)",37
1375552,,,TV,Satellite,Availability,None,,None,Winter Garden,FL,34787,"FL 34787
(28.507431, -81.607023)",31
1375553,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,347-706-3696,Abandoned Calls,None,Forest Hills,NY,11375,"NY 11375
(40.720456, -73.84577)",48
1375554,,,TV,Cable,Billing,,,,Boston,MA,02114,"MA 02114
(42.362666, -71.065755)",26
1375555,12/30/2016,,Phone,Wired,Unwanted Calls,623-696-4986,Abandoned Calls,None,Frankfort,KY,40601,"KY 40601-1034
(38.2082, -84.881954)",37
1375558,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,None,San Diego,CA,92101,"CA 92101
(32.72112, -117.166986)",8
1375559,01/02/2017,,Phone,Wired,Unwanted Calls,916-461-5105,Prerecorded Voice,800-203-1551,Bellevue,WA,98006,"WA 98006-3128
(47.560192, -122.151342)",6
1375560,,,Phone,Wireless (cell phone/other mobile device),Privacy,None,,None,Berwyn,IL,60402,"IL 60402
(41.836151, -87.790908)",35
1375561,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,419-506-8003,Prerecorded Voice,None,Laurinburg,NC,28352,"NC 28352
(34.765852, -79.462061)",38
1375563,,,Internet,Cable,Billing,None,,None,Staten Island,NY,10314,"NY 10314
(40.604049, -74.152798)",47
1375564,,,Phone,Internet (VOIP),Cramming (unauthorized charges on your phone bill),,,,Staten Island,NY,10314,"NY 10314
(40.604049, -74.152798)",47
1375566,01/02/2017,,Phone,Wired,Unwanted Calls,315-695-0202,Abandoned Calls,None,Clayhole,KY,41317,"KY 41317
(37.469103, -83.20242)",37
1375572,,,Internet,Cable,Billing,None,,None,Terrell,TX,75160,"TX 75160
(32.754771, -96.297919)",24
1375573,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,610-624-4632,Live Voice,None,East Norriton,PA,19401,"PA 19401
(40.127645, -75.334276)",49
1375574,01/01/2017,10:30 am,TV,Broadcast,Indecency,None,,None,Rochester,MN,55901,"MN 55901
(44.060834, -92.503782)",1
1375575,,,TV,Cable,Open Internet/Net Neutrality,None,,None,Lapeer,MI,48446,"MI 48446
(43.052233, -83.334192)",50
1375577,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,757-215-2801,Prerecorded Voice,None,Williamsburg,VA,23188,"VA 23188
(37.322678, -76.755566)",41
1375578,,,TV,Satellite,Availability,None,,None,Simpsonville,SC,29681,"SC 29681
(34.772136, -82.234393)",34
1375580,,,TV,Cable,Billing,None,,None,Smyrna,TN,37167,"TN 37167
(35.961868, -86.526464)",40
1375581,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Champlin,MN,55316,"MN 55316
(45.168226, -93.386622)",1
1375584,,,Internet,Fiber,Speed,None,,None,Houston,TX,77095,"TX 77095
(29.905726, -95.656803)",24
1375589,01/02/2017,,Phone,Wired,Unwanted Calls,484-218-0251,Abandoned Calls,484-218-0251,Narberth,PA,19072,"PA 19072
(40.021089, -75.257997)",49
1375590,,,Internet,DSL,Interference,None,,None,Moneta,VA,24121,"VA 24121
(37.155705, -79.643229)",41
1375591,12/29/2016,,Phone,Wired,Unwanted Calls,502-276-0792,Abandoned Calls,None,Frankfort,KY,40601,"KY 40601-1034
(38.2082, -84.881954)",37
1375592,,,Phone,Wired,Availability (including rural call completion),None,,None,Rensselaer,IN,47978,"IN 47978
(40.973268, -87.129282)",36
1375594,12/29/2016,,Phone,Wired,Unwanted Calls,None,Abandoned Calls,None,Frankfort,KY,40601,"KY 40601-1034
(38.2082, -84.881954)",37
1375595,01/02/2017,,Phone,Wired,Unwanted Calls,410-934-7767,Abandoned Calls,410-934-7767,Raleigh,NC,27613,"NC 27613
(35.911928, -78.710897)",38
1375598,12/30/2016,,Phone,Wired,Unwanted Calls,985-833-1143,Prerecorded Voice,None,Mchenry,IL,60050,"IL 60050
(42.33617, -88.286524)",35
1375599,01/02/2017,,Phone,Wired,Unwanted Calls,864-445-2054,Prerecorded Voice,None,Fort Wayne,IN,46806,"IN 46806
(41.047148, -85.108447)",36
1375600,,,Phone,Wireless (cell phone/other mobile device),Privacy,None,,None,Melbourne,FL,32935,"FL 32935
(28.141078, -80.650999)",31
1375602,,,Internet,DSL,Speed,None,,None,Northeast,PA,16428,"PA 16428
(42.185656, -79.828705)",49
1375603,12/28/2016,,Phone,Wired,Unwanted Calls,360-345-1204,Abandoned Calls,None,Frankfort,KY,40601,"KY 40601-1034
(38.2082, -84.881954)",37
1375605,01/02/2017,,Phone,Wired,Unwanted Calls,None,Abandoned Calls,None,Northeast,PA,16428,"PA 16428
(42.185656, -79.828705)",49
1375606,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,609-779-1180,Live Voice,None,Piscataway,NJ,08854,"NJ 08854
(40.550194, -74.463886)",47
1375608,01/02/2017,,Phone,Wired,Unwanted Calls,315-966-9777,Live Voice,315-966-9777,Cheney,WA,99004,"WA 99004
(47.449801, -117.617657)",6
1375609,12/27/2016,,Phone,Wired,Unwanted Calls,270-238-6001,Abandoned Calls,None,Frankfort,KY,40601,"KY 40601-1034
(38.2082, -84.881954)",37
1375610,,,Phone,Wired,Number Portability (keeping your number if you change providers),None,,None,Lemoore,CA,93245,"CA 93245
(36.2993, -119.835013)",8
1375611,01/02/2017,,Phone,Wired,Unwanted Calls,734-274-6574,Live Voice,None,Wyandotte,MI,48192,"MI 48192
(42.208981, -83.163873)",50
1375612,,,Internet,Wireless,Equipment,None,,None,Middleton,WI,53562,"WI 53562
(43.107166, -89.524402)",42
1375614,01/02/2017,,Phone,Wired,Unwanted Calls,614-889-9276,Live Voice,None,Grafton,MA,01519,"MA 01519
(42.201508, -71.683671)",26
