"contactdate","beat","race","gender","encountertype","reasonforencounter","search","typeofsearch","resultofsearch","resultofencounter","intelligenceledfactor"
"2016-01-04T00:00:00.000","22Y","Other","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","14X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Citation",
"2016-01-04T00:00:00.000","19X","White","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","10Y","Afr American","Male","Vehicle","Traffic Violation","true","Incident to Arrest","Other Weapons - Returned","Misdemeanor Arrest",
"2016-01-04T00:00:00.000","12X","Afr American","Male","Bicycle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","11X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Citation",
"2016-01-04T00:00:00.000","04X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","17X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","12Y","Hispanic","Male","Pedestrian","Consensual Encounter","false","No","No","FI Report",
"2016-01-04T00:00:00.000","21X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Citation",
"2016-01-04T00:00:00.000","20X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","07X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","25X","Other","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","23X","Hispanic","Male","Pedestrian","Reasonable Suspicion","true","Weapons","None","FI Report",
"2016-01-04T00:00:00.000","09X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","32X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Felony Arrest",
"2016-01-04T00:00:00.000","32X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","None","FI Report",
"2016-01-04T00:00:00.000","32X","Afr American","Female","Vehicle","Traffic Violation","true","Probable Cause","None","FI Report",
"2016-01-04T00:00:00.000","29X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","24Y","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","24Y","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","23X","Asian","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","33X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","19X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","33X","Afr American","Male","Vehicle","Reasonable Suspicion","true","Probable Cause","Yes","Warning",
"2016-01-04T00:00:00.000","33X","Hispanic","Male","Vehicle","Reasonable Suspicion","true","Probable Cause","Yes","Warning",
"2016-01-04T00:00:00.000","33X","Hispanic","Male","Vehicle","Reasonable Suspicion","true","Probable Cause","Yes","Warning",
"2016-01-04T00:00:00.000","33X","Hispanic","Male","Vehicle","Reasonable Suspicion","true","Probable Cause","Yes","Warning",
"2016-01-04T00:00:00.000","35X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","24X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","26Y","Afr American","Male","Pedestrian","Consensual Encounter","false","No","No","FI Report",
"2016-01-04T00:00:00.000","30Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","32X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","29X","Hispanic","Male","Pedestrian","Reasonable Suspicion","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-04T00:00:00.000","29X","Hispanic","Female","Vehicle","Reasonable Suspicion","true","Probation/Parole","Other Weapons - Returned","FI Report",
"2016-01-04T00:00:00.000","29X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","27X","Afr American","Male","Vehicle","Reasonable Suspicion","true","Weapons","None","FI Report",
"2016-01-04T00:00:00.000","27X","Afr American","Female","Vehicle","Traffic Violation","true","Weapons","Yes","Misdemeanor Arrest",
"2016-01-04T00:00:00.000","29X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","31Z","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","27X","Afr American","Male","Vehicle","Reasonable Suspicion","true","Probable Cause","None","FI Report",
"2016-01-04T00:00:00.000","34X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","34X","Hispanic","Male","Vehicle","Traffic Violation","true","Incident to Arrest","None","Misdemeanor Arrest",
"2016-01-04T00:00:00.000","19X","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","32X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","09X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","14X","White","Male","Other","Reasonable Suspicion","true","Probable Cause","None","FI Report",
"2016-01-04T00:00:00.000","22X","White","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","20X","Other","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","03X","White","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","34X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","35X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Citation",
"2016-01-04T00:00:00.000","19X","Asian","Male","Other","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","22X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","27Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","34X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","01X","Other","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","33X","Afr American","Male","Vehicle","Consensual Encounter","true","Weapons","None","FI Report",
"2016-01-04T00:00:00.000","33X","Hispanic","Female","Vehicle","Consensual Encounter","true","Probable Cause","None","FI Report",
"2016-01-04T00:00:00.000","33X","Hispanic","Male","Vehicle","Consensual Encounter","true","Weapons","None","FI Report",
"2016-01-04T00:00:00.000","30X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","30Y","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","FI Report",
"2016-01-04T00:00:00.000","30Y","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","FI Report",
"2016-01-04T00:00:00.000","30Y","Afr American","Female","Vehicle","Traffic Violation","true","Weapons","None","FI Report",
"2016-01-04T00:00:00.000","14X","White","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","02X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","21X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","34X","Afr American","Male","Vehicle","Traffic Violation","true","Incident to Arrest","None","Misdemeanor Arrest",
"2016-01-04T00:00:00.000","17X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","34X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Felony Arrest",
"2016-01-04T00:00:00.000","30X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","33X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","FI Report",
"2016-01-04T00:00:00.000","34X","Afr American","Female","Vehicle","Traffic Violation","true","Probation/Parole","None","FI Report",
"2016-01-04T00:00:00.000","35X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","FI Report",
"2016-01-04T00:00:00.000","35X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","FI Report",
"2016-01-04T00:00:00.000","35X","Afr American","Male","Vehicle","Traffic Violation","true","Consent","None","FI Report",
"2016-01-04T00:00:00.000","35X","White","Male","Vehicle","Traffic Violation","true","Probable Cause","None","FI Report",
"2016-01-04T00:00:00.000","15X","Asian","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","07X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","18X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","08X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","19X","White","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","19X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","27Y","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","07X","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Other Weapons - Returned","Citation",
"2016-01-04T00:00:00.000","27Y","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-04T00:00:00.000","02X","White","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","07X","White","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-04T00:00:00.000","19X","Other","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","27Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","07X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","20X","Afr American","Female","Pedestrian","Reasonable Suspicion","false","No","No","FI Report",
"2016-01-05T00:00:00.000","25X","Afr American","Female","Pedestrian","Consensual Encounter","true","Incident to Arrest","None","Felony Arrest",
"2016-01-05T00:00:00.000","19X","Hispanic","Male","Vehicle","Reasonable Suspicion","false","No","No","FI Report",
"2016-01-05T00:00:00.000","35X","White","Male","Vehicle","Traffic Violation","true","Probation/Parole","Other Weapons - Returned","FI Report",
"2016-01-05T00:00:00.000","21X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","Citation",
"2016-01-05T00:00:00.000","20X","Asian","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Citation",
"2016-01-05T00:00:00.000","19X","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","21Y","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","None","Felony Arrest",
"2016-01-05T00:00:00.000","03X","White","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","34X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","35Y","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","24X","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-05T00:00:00.000","05X","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","05X","White","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","04X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","31Y","Other","Male","Vehicle","Probable Cause","false","No","No","Warning",
"2016-01-05T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","27X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","18X","Asian","Male","Vehicle","Traffic Violation","true","Consent","None","FI Report",
"2016-01-05T00:00:00.000","29X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","Warning",
"2016-01-05T00:00:00.000","02Y","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Report Taken-No Action",
"2016-01-05T00:00:00.000","02Y","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Report Taken-No Action",
"2016-01-05T00:00:00.000","21X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","None","Warning",
"2016-01-05T00:00:00.000","21X","Afr American","Female","Vehicle","Traffic Violation","true","Probable Cause","None","Warning",
"2016-01-05T00:00:00.000","21X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","None","Warning",
"2016-01-05T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","03Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","24Y","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","FI Report",
"2016-01-05T00:00:00.000","24Y","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","None","FI Report",
"2016-01-05T00:00:00.000","10Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","17X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Warning",
"2016-01-05T00:00:00.000","10X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","31Z","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","31Z","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","FI Report",
"2016-01-05T00:00:00.000","31Z","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","31Z","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","04X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","26X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","02Y","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","21Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","18X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","03X","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","None","Felony Arrest",
"2016-01-05T00:00:00.000","27X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","34X","Hispanic","Male","Pedestrian","Reasonable Suspicion","true","Probation/Parole","Yes","FI Report",
"2016-01-05T00:00:00.000","31Z","Afr American","Male","Vehicle","Consensual Encounter","true","Probable Cause","None","FI Report",
"2016-01-05T00:00:00.000","31Z","Afr American","Male","Vehicle","Probable Cause","true","Probable Cause","None","FI Report",
"2016-01-05T00:00:00.000","31Z","Afr American","Male","Vehicle","Probable Cause","true","Probable Cause","None","FI Report",
"2016-01-05T00:00:00.000","11X","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","02Y","Afr American","Male","Pedestrian","Probable Cause","true","Probable Cause","None","Felony Arrest",
"2016-01-05T00:00:00.000","24X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","07X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","03X","White","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","07X","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","05X","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-05T00:00:00.000","05X","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","None","FI Report",
"2016-01-05T00:00:00.000","03X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","06X","Afr American","Male","Vehicle","Probable Cause","true","Incident to Arrest","None","FI Report",
"2016-01-05T00:00:00.000","20X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","32X","Afr American","Male","Bicycle","Traffic Violation","true","Probation/Parole","Yes","Felony Arrest",
"2016-01-05T00:00:00.000","32X","Afr American","Male","Bicycle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","21X","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","04X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","34X","Afr American","Female","Pedestrian","Probable Cause","true","Probable Cause","Yes","Misdemeanor Arrest",
"2016-01-05T00:00:00.000","02X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","18X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","07X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","19X","Afr American","Male","Vehicle","Traffic Violation","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-05T00:00:00.000","18X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","04X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","31Z","Afr American","Male","Vehicle","Consensual Encounter","true","Weapons","None","FI Report",
"2016-01-05T00:00:00.000","06X","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","07X","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-05T00:00:00.000","20X","White","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Citation",
"2016-01-05T00:00:00.000","26Y","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","11X","Hispanic","Female","Vehicle","Traffic Violation","true","Inventory","None","FI Report",
"2016-01-05T00:00:00.000","21X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","13Z","Afr American","Male","Pedestrian","Probable Cause","false","No","No","Warning",
"2016-01-05T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","21X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","34X","Hispanic","Male","Vehicle","Probation/Parole","true","Probable Cause","None","FI Report",
"2016-01-05T00:00:00.000","06X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","Citation",
"2016-01-05T00:00:00.000","34X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","18X","Asian","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","Warning",
"2016-01-05T00:00:00.000","19X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","None","Warning",
"2016-01-05T00:00:00.000","19X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","None","Warning",
"2016-01-05T00:00:00.000","05X","Afr American","Male","Bicycle","Traffic Violation","true","Probation/Parole","None","FI Report",
"2016-01-05T00:00:00.000","30X","Afr American","Male","Vehicle","Traffic Violation","true","Consent","None","FI Report",
"2016-01-05T00:00:00.000","30X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","FI Report",
"2016-01-05T00:00:00.000","30X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","35X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","34X","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-05T00:00:00.000","34X","Afr American","Female","Pedestrian","Probable Cause","true","Incident to Arrest","Yes","Misdemeanor Arrest",
"2016-01-05T00:00:00.000","02Y","Afr American","Female","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","19X","Hispanic","Male","Vehicle","Traffic Violation","true","Probable Cause","None","Warning",
"2016-01-05T00:00:00.000","19X","Hispanic","Male","Vehicle","Traffic Violation","true","Probable Cause","None","Warning",
"2016-01-05T00:00:00.000","34X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","FI Report",
"2016-01-05T00:00:00.000","34X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","FI Report",
"2016-01-05T00:00:00.000","34X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","FI Report",
"2016-01-05T00:00:00.000","32Y","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Citation",
"2016-01-05T00:00:00.000","06X","White","Male","Pedestrian","Traffic Violation","false","No","No","FI Report",
"2016-01-05T00:00:00.000","27X","Afr American","Male","Pedestrian","Traffic Violation","true","Probation/Parole","None","Citation",
"2016-01-05T00:00:00.000","05X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","Warning",
"2016-01-05T00:00:00.000","06X","Afr American","Male","Pedestrian","Probable Cause","true","Consent","None","FI Report",
"2016-01-05T00:00:00.000","06X","Afr American","Male","Pedestrian","Probable Cause","true","Probation/Parole","Other Weapons - Returned","Warning",
"2016-01-05T00:00:00.000","18Y","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","FI Report",
"2016-01-05T00:00:00.000","06X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","10X","Afr American","Male","Vehicle","Traffic Violation","true","Consent","None","FI Report",
"2016-01-05T00:00:00.000","03X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","02X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","10Y","Asian","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","31X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","04X","White","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","26Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-05T00:00:00.000","09X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","04X","Other","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-05T00:00:00.000","25X","Afr American","Male","Pedestrian","Probable Cause","false","No","No","Warning",
"2016-01-06T00:00:00.000","23X","Hispanic","Male","Bicycle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","24X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","24X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","24X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","30Y","Hispanic","Male","Pedestrian","Consensual Encounter","true","Incident to Arrest","None","Misdemeanor Arrest",
"2016-01-06T00:00:00.000","26X","Other","Male","Bicycle","Traffic Violation","true","Probation/Parole","Yes","Misdemeanor Arrest",
"2016-01-06T00:00:00.000","24X","Hispanic","Male","Bicycle","Traffic Violation","true","Probation/Parole","Yes","FI Report",
"2016-01-06T00:00:00.000","35X","Afr American","Male","Vehicle","Probable Cause","true","Incident to Arrest","None","Felony Arrest",
"2016-01-06T00:00:00.000","08X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","15X","Hispanic","Male","Vehicle","Consensual Encounter","false","No","No","FI Report",
"2016-01-06T00:00:00.000","15X","Afr American","Male","Vehicle","Consensual Encounter","false","No","No","FI Report",
"2016-01-06T00:00:00.000","03Y","Hispanic","Male","Pedestrian","Consensual Encounter","true","Weapons","None","FI Report",
"2016-01-06T00:00:00.000","27X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","27X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-06T00:00:00.000","29X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","Citation",
"2016-01-06T00:00:00.000","10Y","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","26X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-06T00:00:00.000","26X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","None","FI Report",
"2016-01-06T00:00:00.000","27X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-06T00:00:00.000","33X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-06T00:00:00.000","05X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","31Z","White","Male","Vehicle","Traffic Violation","true","Weapons","None","Citation",
"2016-01-06T00:00:00.000","07X","Afr American","Male","Pedestrian","Traffic Violation","true","Incident to Arrest","None","Felony Arrest",
"2016-01-06T00:00:00.000","31Y","Afr American","Male","Pedestrian","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","19X","Asian","Male","Pedestrian","Probable Cause","true","Incident to Arrest","None","Felony Arrest",
"2016-01-06T00:00:00.000","26Y","Afr American","Male","Pedestrian","Probable Cause","true","Weapons","Yes","Felony Arrest",
"2016-01-06T00:00:00.000","05X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","02X","Afr American","Female","Vehicle","Reasonable Suspicion","false","No","No","FI Report",
"2016-01-06T00:00:00.000","17X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Warning",
"2016-01-06T00:00:00.000","03Y","Afr American","Female","Pedestrian","Probable Cause","true","Incident to Arrest","None","Felony Arrest",
"2016-01-06T00:00:00.000","18X","Hispanic","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Warning",
"2016-01-06T00:00:00.000","18X","Hispanic","Female","Vehicle","Traffic Violation","true","Probable Cause","Yes","Warning",
"2016-01-06T00:00:00.000","34X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","Citation",
"2016-01-06T00:00:00.000","21Y","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Warning",
"2016-01-06T00:00:00.000","21Y","Afr American","Male","Vehicle","Probable Cause","true","Probable Cause","Yes","Warning",
"2016-01-06T00:00:00.000","30Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-06T00:00:00.000","35X","Afr American","Female","Vehicle","Traffic Violation","true","Probable Cause","None","Warning",
