"state","agency","division","combo","address","city","state_1","zip_code","phone","fax","email","business_hours","website","oa","point_of_contact","geo_ref1","office"
"Maryland","MARAD","Mid-Atlantic Gateway","MARADMid Atlantic Office","1200 New Jersey Ave, S.E. Mail Stop 3","Washington","DC","20590","(202)366-1332",,"amanda.rutherford@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/mid-atlantic-gateway-office-washington-dc",,"Amanda Rutherford","POINT (-76.687282 38.946466)","MARAD"
"Maryland","FTA","Region 3","FTARegion 3 Office","1835 Market Street, Suite 1910","Philadelphia","PA","19103","215-656-7100","215-656-7260",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-3/region-3",,,"POINT (-76.687282 38.946466)","FTA"
"Maryland","NHTSA","Region 3","NHTSARegion 3","31 Hopkins Plaza","Baltimore","MD","21201","410-962-0090","410-962-2770","Region3@dot.gov",,,,,"POINT (-76.687282 38.946466)","NHTSA"
"Maryland","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-76.687282 38.946466)","PHMSA"
"Maryland","FAA","Eastern Region","FAAEastern Region","1 Aviation Plaza","Jamaica","NY","11434","718-553-3330","718-995-5694",,,"https://www.faa.gov/airports/eastern",,,"POINT (-76.687282 38.946466)","FAA"
"Pennsylvania","FHWA","Pennsylvania Division","FHWAPennsylvania Division","228 Walnut Street, Room 508","Harrisburg","PA","17101","(717) 221-3461","717-221-3494","Pennsylvania.FHWA@dot.gov","8:00 AM - 4:00 PM EST","http://www.fhwa.dot.gov/padiv/index.htm","Federal Highway Administration",,"POINT (-77.838886 40.896694)","FHWA"
"Pennsylvania","MARAD","Great Lakes Gateway","MARADGreat Lakes Office","230 S. Dearborn Street, Room 1582","Chicago","IL","60661","(312) 353-1032",,"Robert.M.Sullivan@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/great-lakes-gateway-office-chicago",,"Robert Sullivan","POINT (-77.838886 40.896694)","MARAD"
"Pennsylvania","MARAD","Mid-Atlantic Gateway","MARADMid Atlantic Office","1200 New Jersey Ave, S.E. Mail Stop 3","Washington","DC","20590","(202)366-1332",,"amanda.rutherford@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/mid-atlantic-gateway-office-washington-dc",,"Amanda Rutherford","POINT (-77.838886 40.896694)","MARAD"
"Pennsylvania","FTA","Region 3","FTARegion 3 Office","1835 Market Street, Suite 1910","Philadelphia","PA","19103","215-656-7100","215-656-7260",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-3/region-3",,,"POINT (-77.838886 40.896694)","FTA"
"Pennsylvania","NHTSA","Region 3","NHTSARegion 3","31 Hopkins Plaza","Baltimore","MD","21201","410-962-0090","410-962-2770","Region3@dot.gov",,,,,"POINT (-77.838886 40.896694)","NHTSA"
"Pennsylvania","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-77.838886 40.896694)","PHMSA"
"Pennsylvania","FAA","Eastern Region","FAAEastern Region","1 Aviation Plaza","Jamaica","NY","11434","718-553-3330","718-995-5694",,,"https://www.faa.gov/airports/eastern",,,"POINT (-77.838886 40.896694)","FAA"
"Virginia","FHWA","Virginia Division","FHWAVirginia Division","400 North 8th Street, Suite 750","Richmond","VA","23219","(804)775-3320","(804)775-3356","Virginia.FHWA@fhwa.dot.gov","7:30 AM - 4:30 PM EST","http://www.fhwa.dot.gov/vadiv/index.htm","Federal Highway Administration",,"POINT (-78.666382 37.510861)","FHWA"
"Virginia","FMCSA","Virginia Division","FMCSAVirginia Division","400 N. 8th St., Suite 780","Richmond","VA","23219","(804) 771-8585","(804) 771-8670",,,,,,"POINT (-78.666382 37.510861)","FMCSA"
"Virginia","MARAD","Mid-Atlantic Gateway","MARADMid Atlantic Office","1200 New Jersey Ave, S.E. Mail Stop 3","Washington","DC","20590","(202)366-1332",,"amanda.rutherford@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/mid-atlantic-gateway-office-washington-dc",,"Amanda Rutherford","POINT (-78.666382 37.510861)","MARAD"
"Virginia","FTA","Region 3","FTARegion 3 Office","1835 Market Street, Suite 1910","Philadelphia","PA","19103","215-656-7100","215-656-7260",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-3/region-3",,,"POINT (-78.666382 37.510861)","FTA"
"Virginia","NHTSA","Region 3","NHTSARegion 3","31 Hopkins Plaza","Baltimore","MD","21201","410-962-0090","410-962-2770","Region3@dot.gov",,,,,"POINT (-78.666382 37.510861)","NHTSA"
"Virginia","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-78.666382 37.510861)","PHMSA"
"Virginia","FAA","Eastern Region","FAAEastern Region","1 Aviation Plaza","Jamaica","NY","11434","718-553-3330","718-995-5694",,,"https://www.faa.gov/airports/eastern",,,"POINT (-78.666382 37.510861)","FAA"
"West Virginia","FHWA","West Virginia Division","FHWAWest Virginia Division","154 Court Street","Charleston","WV","25301","(304) 347-5928","304-347-5103","WestVirginia.FHWA@fhwa.dot.gov","7:30 AM - 4:00 PM EST","http://www.fhwa.dot.gov/wvdiv","Federal Highway Administration",,"POINT (-80.613729 38.642579)","FHWA"
"West Virginia","FMCSA","West Virginia Division","FMCSAWest Virginia Division","700 Washington Street East, Geary Plaza, Suite 205","Charleston","WV","25301","(304) 347-5935","(304) 347-5617",,,,,,"POINT (-80.613729 38.642579)","FMCSA"
"West Virginia","MARAD","Inland Waterways Gateway","MARADInland Waterways Gateway","verify which location…","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A",,"ERROR: #N/A","ERROR: #N/A","POINT (-80.613729 38.642579)","MARAD"
"West Virginia","FTA","Region 3","FTARegion 3 Office","1835 Market Street, Suite 1910","Philadelphia","PA","19103","215-656-7100","215-656-7260",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-3/region-3",,,"POINT (-80.613729 38.642579)","FTA"
"West Virginia","NHTSA","Region 3","NHTSARegion 3","31 Hopkins Plaza","Baltimore","MD","21201","410-962-0090","410-962-2770","Region3@dot.gov",,,,,"POINT (-80.613729 38.642579)","NHTSA"
"West Virginia","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-80.613729 38.642579)","PHMSA"
"West Virginia","FAA","Eastern Region","FAAEastern Region","1 Aviation Plaza","Jamaica","NY","11434","718-553-3330","718-995-5694",,,"https://www.faa.gov/airports/eastern",,,"POINT (-80.613729 38.642579)","FAA"
"Alabama","FHWA","Alabama Division","FHWAAlabama Division","9500 Wynlakes Place","Montgomery","AL","36117","(334) 274-6350","(334) 274-6352","Alabama.FHWA@dot.gov","7:00 AM - 4:30 PM CST","https://www.fhwa.dot.gov/aldiv/","Federal Highway Administration",,"POINT (-86.844516 32.756889)","FHWA"
"Alabama","FMCSA","Alabama Division","FMCSAAlabama Division","520 Cotton Gin Road","Montgomery","AL","36117","(334) 290-4954","(334) 290-4944",,,,,,"POINT (-86.844516 32.756889)","FMCSA"
"Alabama","MARAD","Central Gulf & Southern Rivers Gateway","MARADCentral Gulf and Southern River Office","500 Poydras Street, Suite 1223","New Orleans","LA","70130","(504) 589-2000 EXT 289",,"James.Murphy@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/central-gulf-southern-rivers-gateway-new-orleans",,"James (Jim) Murphy","POINT (-86.844516 32.756889)","MARAD"
"Alabama","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-86.844516 32.756889)","FTA"
"Alabama","NHTSA","Region 4","NHTSARegion 4","61 Forsyth Street SW","Atlanta","GA","30303","404-562-3739","404-562-3763","Region4@dot.gov",,,,,"POINT (-86.844516 32.756889)","NHTSA"
"Alabama","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-86.844516 32.756889)","PHMSA"
"Alabama","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-86.844516 32.756889)","FAA"
"Florida","FHWA","Florida Division","FHWAFlorida Division","3500 Financial Plaza, Suite 400","Tallahassee","FL","32312","(850) 553-2200","(850) 942-9691","Florida.FHWA@fhwa.dot.gov","7:30 AM - 4:00 PM EST","http://www.fhwa.dot.gov/fldiv","Federal Highway Administration",,"POINT (-82.420978 28.260731)","FHWA"
"Florida","FMCSA","Florida Division","FMCSAFlorida Division","3500 Financial Plaza, Suite 200","Tallahassee","FL","32312","(850) 942-9338","(850) 942-9680",,,,,,"POINT (-82.420978 28.260731)","FMCSA"
"Florida","MARAD","South Atlantic Gateway; Central Gulf & Southern Rivers Gateway","MARADSouth Atlantic Gateway; Central Gulf & Southern Rivers Gateway","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A",,"ERROR: #N/A","ERROR: #N/A","POINT (-82.420978 28.260731)","MARAD"
"Florida","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-82.420978 28.260731)","FTA"
"Florida","NHTSA","Region 4","NHTSARegion 4","61 Forsyth Street SW","Atlanta","GA","30303","404-562-3739","404-562-3763","Region4@dot.gov",,,,,"POINT (-82.420978 28.260731)","NHTSA"
"Florida","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-82.420978 28.260731)","PHMSA"
"Florida","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-82.420978 28.260731)","FAA"
"Georgia","FHWA","Georgia Division","FHWAGeorgia Division","61 Forsyth Street SW
Suite 17T100","Atlanta","GA","30303","(404) 562-3630","(404) 562-3703","Georgia.FHWA@fhwa.dot.gov","7:00 AM - 4:00 PM EST","https://www.fhwa.dot.gov/gadiv","Federal Highway Administration",,"POINT (-83.426574 32.638481)","FHWA"
"Georgia","FMCSA","Georgia Division","FMCSAGeorgia Division","61 Forsyth St, SW, Suite 3B15 (Bridge)","Atlanta","GA","30303","(678) 284-5130","(678) 284-5146",,,,,,"POINT (-83.426574 32.638481)","FMCSA"
"Georgia","MARAD","South Atlantic Gateway","MARADSouth Atlantic Office","51 SW 1st Avenue, Suite 1305","Miami","FL","33130","(305) 530-6420",,"frances.bohnsack@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/south-atlantic-gateway-office-miami",,"Frances Bohnsack","POINT (-83.426574 32.638481)","MARAD"
"Georgia","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-83.426574 32.638481)","FTA"
"Georgia","NHTSA","Region 4","NHTSARegion 4","61 Forsyth Street SW","Atlanta","GA","30303","404-562-3739","404-562-3763","Region4@dot.gov",,,,,"POINT (-83.426574 32.638481)","NHTSA"
"Georgia","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-83.426574 32.638481)","PHMSA"
"Georgia","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-83.426574 32.638481)","FAA"
"Kentucky","FHWA","Kentucky Division","FHWAKentucky Division","330 West Broadway","Frankfurt","KY","40601","(502) 223-6720","(502) 223-6735","Kentucky.FHWA@fhwa.dot.gov","8:00 AM - 4:30 PM EST","http://www.fhwa.dot.gov/kydiv","Federal Highway Administration",,"POINT (-85.290484 37.526683)","FHWA"
"Kentucky","FMCSA","Kentucky Division","FMCSAKentucky Division","330 West Broadway, Room 124","Frankfort","KY","40601","(502) 223-6779","(502) 223-6767",,,,,,"POINT (-85.290484 37.526683)","FMCSA"
"Kentucky","MARAD","Inland Waterways Gateway","MARADInland Waterways Gateway","verify which location…","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A",,"ERROR: #N/A","ERROR: #N/A","POINT (-85.290484 37.526683)","MARAD"
"Kentucky","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-85.290484 37.526683)","FTA"
"Kentucky","NHTSA","Region 4","NHTSARegion 4","61 Forsyth Street SW","Atlanta","GA","30303","404-562-3739","404-562-3763","Region4@dot.gov",,,,,"POINT (-85.290484 37.526683)","NHTSA"
"Kentucky","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-85.290484 37.526683)","PHMSA"
"Kentucky","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-85.290484 37.526683)","FAA"
"Mississippi","FHWA","Mississippi Division","FHWAMississippi Division","100 West Capitol Street, Suite 1062","Jackson","MS","39269","(601) 965-4231","(601) 965-4231","Mississippi.FHWA@dot.gov","7:30 AM - 4:30 PM CST","http://www.fhwa.dot.gov/msdiv","Federal Highway Administration",,"POINT (-89.65344 32.713378)","FHWA"
"Mississippi","FMCSA","Mississippi Division","FMCSAMississippi Division","100 West Capitol St., Suite 1049","Jackson","MS","39269","(601) 965-4219","(601) 965-4674",,,,,,"POINT (-89.65344 32.713378)","FMCSA"
"Mississippi","MARAD","Central Gulf & Southern Rivers Gateway","MARADCentral Gulf and Southern River Office","500 Poydras Street, Suite 1223","New Orleans","LA","70130","(504) 589-2000 EXT 289",,"James.Murphy@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/central-gulf-southern-rivers-gateway-new-orleans",,"James (Jim) Murphy","POINT (-89.65344 32.713378)","MARAD"
"Mississippi","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-89.65344 32.713378)","FTA"
"Mississippi","NHTSA","Region 4","NHTSARegion 4","61 Forsyth Street SW","Atlanta","GA","30303","404-562-3739","404-562-3763","Region4@dot.gov",,,,,"POINT (-89.65344 32.713378)","NHTSA"
"Mississippi","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-89.65344 32.713378)","PHMSA"
"Mississippi","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-89.65344 32.713378)","FAA"
"North Carolina","FHWA","North Carolina Division","FHWANorth Carolina Division","310 New Bern Avenue Room 410","Raleigh","NC","27601","(919) 856-4346","(919) 747-7030","NorthCarolina.FHWA@fhwa.dot.gov","6:45 AM - 5:00 PM EST","https://www.fhwa.dot.gov/ncdiv","Federal Highway Administration",,"POINT (-79.130883 35.52603)","FHWA"
"North Carolina","FMCSA","North Carolina Division","FMCSANorth Carolina Division","310 New Bern Avenue, Suite 468","Raleigh","NC","27601","(919) 856-4378","(919) 856-4369",,,,,,"POINT (-79.130883 35.52603)","FMCSA"
"North Carolina","MARAD","Mid-Atlantic Gateway","MARADMid Atlantic Office","1200 New Jersey Ave, S.E. Mail Stop 3","Washington","DC","20590","(202)366-1332",,"amanda.rutherford@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/mid-atlantic-gateway-office-washington-dc",,"Amanda Rutherford","POINT (-79.130883 35.52603)","MARAD"
"North Carolina","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-79.130883 35.52603)","FTA"
"North Carolina","NHTSA","Region 4","NHTSARegion 4","61 Forsyth Street SW","Atlanta","GA","30303","404-562-3739","404-562-3763","Region4@dot.gov",,,,,"POINT (-79.130883 35.52603)","NHTSA"
"North Carolina","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-79.130883 35.52603)","PHMSA"
"North Carolina","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-79.130883 35.52603)","FAA"
"Puerto Rico","FHWA","Puerto Rico Division","FHWAPuerto Rico Division","350 Chardon Ave. Suite 210","San Juan","PR","00918","787-766-5600","787-766-5924","PuertoRico.FHWA@dot.gov","7:30 AM - 4:30 PM EST","http://www.fhwa.dot.gov/prdiv/","Federal Highway Administration",,"POINT (-66.414655 18.215692)","FHWA"
"Puerto Rico","FMCSA","Puerto Rico Division","FMCSAPuerto Rico Division","350 Chardón Street, Suite 207","Hato Rey","PR","00918","(787) 766-5985","(787) 766-5015",,,,,,"POINT (-66.414655 18.215692)","FMCSA"
"Puerto Rico","MARAD","South Atlantic Gateway","MARADSouth Atlantic Office","51 SW 1st Avenue, Suite 1305","Miami","FL","33130","(305) 530-6420",,"frances.bohnsack@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/south-atlantic-gateway-office-miami",,"Frances Bohnsack","POINT (-66.414655 18.215692)","MARAD"
"Puerto Rico","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-66.414655 18.215692)","FTA"
"Puerto Rico","NHTSA","Region 2","NHTSARegion 2","245 Main Street","White Plains","NY","10601","914-682-6162","914-682-6239","Region2@dot.gov",,,,,"POINT (-66.414655 18.215692)","NHTSA"
"Puerto Rico","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-66.414655 18.215692)","PHMSA"
"Puerto Rico","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-66.414655 18.215692)","FAA"
"US Virgin Islands","FHWA","US Virgin Islands Division","FHWAUS Virgin Islands Division","THERE IS NO US VIRGIN ISLAND DIVISION FOR FHWA","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A",,"ERROR: #N/A","ERROR: #N/A",,"FHWA"
"US Virgin Islands","FMCSA","US Virgin Islands Division","FMCSAUS Virgin Islands Division","THERE IS NO US VIRGIN ISLAND DIVISION FOR FMCSA","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A",,"ERROR: #N/A","ERROR: #N/A",,"FMCSA"
"US Virgin Islands","MARAD","South Atlantic Gateway","MARADSouth Atlantic Office","51 SW 1st Avenue, Suite 1305","Miami","FL","33130","(305) 530-6420",,"frances.bohnsack@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/south-atlantic-gateway-office-miami",,"Frances Bohnsack",,"MARAD"
"Indiana","FAA","Great Lakes Region","FAAGreat Lakes Region","2300 E Devon Ave","Des Plaines","IL","60018","847-294-7272",,,,"https://www.faa.gov/airports/great_lakes",,,"POINT (-86.2818 39.919991)","FAA"
"US Virgin Islands","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,,"FTA"
"US Virgin Islands","NHTSA","Region 2","NHTSARegion 2","245 Main Street","White Plains","NY","10601","914-682-6162","914-682-6239","Region2@dot.gov",,,,,,"NHTSA"
"US Virgin Islands","PHMSA",,,"ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A",,"ERROR: #N/A","ERROR: #N/A",,"PHMSA"
"US Virgin Islands","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,,"FAA"
"South Carolina","FHWA","South Carolina Division","FHWASouth Carolina Division","1835 Assembly Street, Suite 1270","Columbia","SC","29201","(803) 765-5411","(803) 252-7769","SouthCarolina.FHWA@fhwa.dot.gov","7:30 AM - 4:00 PM EST","http://www.fhwa.dot.gov/scdiv/","Federal Highway Administration",,"POINT (-80.864614 33.878572)","FHWA"
"South Carolina","FMCSA","South Carolina Division","FMCSASouth Carolina Division","1835 Assembly Street, Suite 1253","Columbia","SC","29201","(803) 765-5414","(803) 765-5413",,,,,,"POINT (-80.864614 33.878572)","FMCSA"
"South Carolina","MARAD","South Atlantic Gateway","MARADSouth Atlantic Office","51 SW 1st Avenue, Suite 1305","Miami","FL","33130","(305) 530-6420",,"frances.bohnsack@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/south-atlantic-gateway-office-miami",,"Frances Bohnsack","POINT (-80.864614 33.878572)","MARAD"
"South Carolina","FTA","Region 4","FTARegion 4 Office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-80.864614 33.878572)","FTA"
"South Carolina","NHTSA","Region 4","NHTSARegion 4","61 Forsyth Street SW","Atlanta","GA","30303","404-562-3739","404-562-3763","Region4@dot.gov",,,,,"POINT (-80.864614 33.878572)","NHTSA"
"South Carolina","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-80.864614 33.878572)","PHMSA"
"South Carolina","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-80.864614 33.878572)","FAA"
"Tennessee","FHWA","Tennessee Division","FHWATenessee Division","404 BNA Drive Building 200, Suite 508","Nashville","TN","37217","(615) 781-5770","(615) 781-5773","Tennessee.FHWA@dot.gov","7:30 AM - 4:00 PM CST","http://www.fhwa.dot.gov/tndiv","Federal Highway Administration",,"POINT (-86.343226 35.842998)","FHWA"
"Tennessee","FMCSA","Tennessee Division","FMCSATenessee Division","640 Grassmere Park, Suite 111","Nashville","TN","37211","(615) 781-5781","(615) 781-5780",,,,,,"POINT (-86.343226 35.842998)","FMCSA"
"Tennessee","MARAD","Inland Waterways Gateway","MARADInland Waterways Gateway","verify which location…","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A",,"ERROR: #N/A","ERROR: #N/A","POINT (-86.343226 35.842998)","MARAD"
"Tennessee","FTA","Region 4","FTARegion 4 office","230 Peachtree Street, NW Suite 1400","Atlanta","GA","30303","404-865-5600","404-865-5635",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-4/region-4",,,"POINT (-86.343226 35.842998)","FTA"
"Tennessee","NHTSA","Region 4","NHTSARegion 4","61 Forsyth Street SW","Atlanta","GA","30303","404-562-3739","404-562-3763","Region4@dot.gov",,,,,"POINT (-86.343226 35.842998)","NHTSA"
"Tennessee","PHMSA","Southern Region","PHMSASouthern Region","230 Peachtree Street NW, Suitw 2100","Atlanta","GA","30303","404-832-1140","404-832-1169",,,"https://www.phmsa.dot.gov/about-phmsa/offices/southern-region",,,"POINT (-86.343226 35.842998)","PHMSA"
"Tennessee","FAA","Southern Region","FAASouthern Region","1701 Columbia Ave.","College Park","GA","30337","404-305-6700","404-305-6730",,,"https://www.faa.gov/airports/southern/",,,"POINT (-86.343226 35.842998)","FAA"
"Illinois","FHWA","Illinois Division","FHWAIllinois Division","3250 Executive Park Drive","Springfield","IL","62703","(217) 492-4600","(217) 492-4621","Illinois.FHWA@fhwa.dot.gov","7:30 AM - 4:15 PM CST","http://www.fhwa.dot.gov/ildiv/","Federal Highway Administration",,"POINT (-89.148632 40.124144)","FHWA"
"Illinois","FMCSA","Illinois Division","FMCSAIllinois Division","3250 Executive Park Drive","Springfield","IL","62703","(217) 492-4608","(217) 492-4986",,,,,,"POINT (-89.148632 40.124144)","FMCSA"
"Illinois","MARAD","Great Lakes Gateway; Inland Waterways Gateway","MARADGreat Lakes Gateway; Inland Waterways Gateway","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A","ERROR: #N/A",,"ERROR: #N/A","ERROR: #N/A","POINT (-89.148632 40.124144)","MARAD"
"Illinois","FTA","Region 5","FTARegion 5 Office","200 West Adams Street Suite 320","Chicago","IL","60606","312-353-2789","312-886-0351",,"8:30 a.m.-5 p.m. CT, M-F","https://www.transit.dot.gov/about/regional-offices/region-5/region-5",,,"POINT (-89.148632 40.124144)","FTA"
