"registration_account","company","tax_type","address_line_1","address_line_2","city","state","zip_code","location"
"11126314","MAR CHI-H LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","1111 N. CLARK STREET",,"CHICAGO","IL","60610","POINT (-87.63139 41.902276)"
"11126312","MAR CHI-V LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","1111 N. CLARK STREET",,"CHICAGO","IL","60610","POINT (-87.63139 41.902276)"
"10803829","MARINO CHRYSLER JEEP DODGE","NEW MOTOR VEHICLE AND TRAILERS TAX","5133 W. IRVING PARK ROAD",,"CHICAGO","IL","60641","POINT (-87.756035 41.953333)"
"10793289","MARQUARDT BUICK, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1421 S BARRINGTON RD",,"BARRINGTON","IL","60010","POINT (-88.136187 42.132345)"
"10793248","MARTIN NISSAN, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","5240 GOLF RD",,"SKOKIE","IL","60077","POINT (-87.757834 42.05533)"
"10793446","MCCARTHY FORD, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","11401 S PULASKI RD",,"CHICAGO","IL","60655","POINT (-87.720081 41.685752)"
"10793466","MCGRATH ACURA","NEW MOTOR VEHICLE AND TRAILERS TAX","9105 WAUKEGAN ROAD",,"MORTON GROVE","IL","60053","POINT (-87.799276 42.046831)"
"10838505","MCGRATH ACURA OF DOWNTOWN","NEW MOTOR VEHICLE AND TRAILERS TAX","1201-1301 N. ELSTON AVE, 1ST FLOOR",,"CHICAGO","IL","60642","POINT (-87.658776 41.903873)"
"10793538","MCGRATH CITY HONDA","NEW MOTOR VEHICLE AND TRAILERS TAX","6720 W GRAND AVE",,"CHICAGO","IL","60707","POINT (-87.793046 41.92364)"
"10793537","MCGRATH CITY HYUNDAI","NEW MOTOR VEHICLE AND TRAILERS TAX","6750 W GRAND AVE",,"CHICAGO","IL","60707","POINT (-87.794652 41.923632)"
"11128221","MCGRATH CITY MAZDA","NEW MOTOR VEHICLE AND TRAILERS TAX","3255 N. CICERO AVE",,"CHICAGO","IL","60641","POINT (-87.746851 41.940763)"
"21003560","MCGRATH EVANSTON SUBARU, INC","NEW MOTOR VEHICLE AND TRAILERS TAX","3340 OAKTON ST",,"SKOKIE","IL","60076 - 2953","POINT (-87.712861 42.026398)"
"10793352","MCGRATH IMPORTS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","7000 GOLF RD",,"MORTON GROVE","IL","60053",
"10793609","MCGRATH LEXUS OF CHICAGO","NEW MOTOR VEHICLE AND TRAILERS TAX","1250 W DIVISION ST",,"CHICAGO","IL","60642 - 4133","POINT (-87.65974 41.903502)"
"10793404","MCGRATH NISSAN, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","945 E CHICAGO ST",,"ELGIN","IL","60120 - 6820","POINT (-88.255031 42.034073)"
"11127767","MCGRATH VOLVO CARS OF BARRINGTON","NEW MOTOR VEHICLE AND TRAILERS TAX","1415 S. BARRINGTON RD",,"BARRINGTON","IL","60010","POINT (-88.136188 42.133464)"
"21001969","MCI SALES & SERVICE, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","200 E. OAKTON ST",,"DES PLAINES","IL","60018","POINT (-87.914612 42.023237)"
"11125593","MCLAREN CHICAGO","NEW MOTOR VEHICLE AND TRAILERS TAX","645-647 W. RANDOLPH STREET",,"CHICAGO","IL","60661","POINT (-87.644375 41.884332)"
"10793264","MEDOWCREEK MOBILE HOME PARK","NEW MOTOR VEHICLE AND TRAILERS TAX","4503 W LAKE ST",,"MELROSE PARK","IL","60160","POINT (-87.887783 41.898039)"
"11128078","MERCEDES BENZ OF HOFFMAN ESTATES","NEW MOTOR VEHICLE AND TRAILERS TAX","1000 GOLF RD",,"HOFFMAN ESTATES","IL","60169",
"10849935","MERCEDES BENZ OF ORLAND PARK","NEW MOTOR VEHICLE AND TRAILERS TAX","8430 W. 159TH STREET",,"ORLAND PARK","IL","60462","POINT (-87.82492 41.601872)"
"10793320","MER, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2950 W 127 TH ST",,"BLUE ISLAND","IL","60406","POINT (-87.694038 41.662469)"
"10793345","METRO FORD SALES & SERVICE,INC","NEW MOTOR VEHICLE AND TRAILERS TAX","6455 S WESTERN AVE",,"CHICAGO","IL","60636","POINT (-87.683497 41.776065)"
"21003759","MH FINANCE INC","NEW MOTOR VEHICLE AND TRAILERS TAX","14115 WESTERN AVE",,"BLUE ISLAND","IL","60406 - 3444",
"10793383","MID CITY NISSAN, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","3456 N KEDZIE AVE",,"CHICAGO","IL","60618","POINT (-87.707726 41.944362)"
"10793415","MIDWAY DODGE, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","4747 S PULASKI RD",,"CHICAGO","IL","60632","POINT (-87.723462 41.806467)"
"10810293","MIKE ANDERSON CHEVROLET OF CHICAGO","NEW MOTOR VEHICLE AND TRAILERS TAX","5333 W. IRVING PARK ROAD",,"CHICAGO","IL","60641","POINT (-87.760277 41.95328)"
"10793373","MIKE HAGGERTY BUICK-GMC, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","9301 S CICERO AVE",,"OAK LAWN","IL","60453","POINT (-87.740821 41.723148)"
"11119121","M&K AUTOMOTIVE INC","NEW MOTOR VEHICLE AND TRAILERS TAX","1400 EAST DUNDEE ROAD",,"PALATINE","IL","60074","POINT (-88.011556 42.139171)"
"10840753","M&K QUALITY TRUCK SALES OF ALSIP LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","5300 W. PLATTNER DR",,"ALSIP","IL","60803","POINT (-87.752145 41.665832)"
"10840752","M&K QUALITY TRUCK SALES OF SUMMIT LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","4350 CLYDE PARK AVE SW",,"WYOMING","MI","49509","POINT (-85.684493 42.885621)"
"10840752","M&K QUALITY TRUCK SALES OF SUMMIT LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","4350 CLYDE PARK AVE SW",,"WYOMING","MI","49509","POINT (-85.684493 42.885621)"
"11110485","M & K QUALITY TRUCK SLS OF NORTHERN IL","NEW MOTOR VEHICLE AND TRAILERS TAX","901 W. OAKTON STREET",,"DES PLAINES","IL","60018","POINT (-87.940166 42.022679)"
"11127890","M & K TRUCK CENTER OF SOUTH CHICAGO LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","94 E. SAUK TRAIL",,"SOUTH CHICAGO HEIGHTS","IL","60411","POINT (-87.630321 41.481375)"
"10793325","MOBILE FACILITIES OF ILLINOIS","NEW MOTOR VEHICLE AND TRAILERS TAX","3230 E. LINCOLN HWY.",,"LYNWOOD","IL","60411","POINT (-87.538196 41.506531)"
"10793326","MOBILE OFFICE, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","4845 W 111TH ST",,"ALSIP","IL","60803","POINT (-87.742366 41.690807)"
"10793372","MOTOR WERKS OF BARRINGTON, INC","NEW MOTOR VEHICLE AND TRAILERS TAX","1475 S BARRINGTON RD",,"BARRINGTON","IL","60010","POINT (-88.136234 42.129102)"
"10793541","MOTOWORK CHICAGO LTD.","NEW MOTOR VEHICLE AND TRAILERS TAX","1901 S WESTERN",,"CHICAGO","IL","60608","POINT (-87.685662 41.855667)"
"21003545","NAPLETON CHICAGO IMPORTS LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","570 W MONROE ST",,"CHICAGO","IL","60661 - 3617","POINT (-87.64242 41.880546)"
"10830532","NAPLETON DES PLAINES CHRYS DODGE JEEP","NEW MOTOR VEHICLE AND TRAILERS TAX","1155 W. DUNDEE ROAD",,"ARLINGTON HEIGHTS","IL","60004","POINT (-87.997559 42.139045)"
"10844737","NAPLETON RIVEROAKS CADILLAC","NEW MOTOR VEHICLE AND TRAILERS TAX","1777 1/2 RIVER OAKS DR.",,"CALUMET CITY","IL","60409","POINT (-87.567243 41.60094)"
"10793526","NAPLETON'S CALUMET CITY IMPORT","NEW MOTOR VEHICLE AND TRAILERS TAX","1985 RIVER OAKS DR",,"CALUMET CITY","IL","60409","POINT (-87.57375 41.60092)"
"11127746","NAPLETON'S COUNTRYSIDE MAZDA","NEW MOTOR VEHICLE AND TRAILERS TAX","110 W GOLF RD",,"SCHAUMBURG","IL","60195 - 3604","POINT (-88.082885 42.049269)"
"10854230","NAPLETON'S ELGIN KIA","NEW MOTOR VEHICLE AND TRAILERS TAX","845 E CHICAGO ST",,"ELGIN","IL","60120","POINT (-88.258498 42.035099)"
"11128033","NAPLETON'S PALATINE MAZDA","NEW MOTOR VEHICLE AND TRAILERS TAX","110 W GOLF RD",,"SCHAUMBURG","IL","60195 - 3604","POINT (-88.082885 42.049269)"
"10793427","NAPLETON'S PARK RIDGE L M","NEW MOTOR VEHICLE AND TRAILERS TAX","1610 WAUKEGAN ROAD",,"GLENVIEW","IL","60025","POINT (-87.798385 42.083982)"
"10815907","NAPLETON'S RIVER OAKS CHRYSLER DODGE JEEP RAM","NEW MOTOR VEHICLE AND TRAILERS TAX","17225 TORRENCE AVE",,"LANSING","IL","60438","POINT (-87.558786 41.582009)"
"10793357","NAPLETON'S RIVER OAKS HONDA","NEW MOTOR VEHICLE AND TRAILERS TAX","17220 TORRENCE AVE",,"LANSING","IL","60438","POINT (-87.558971 41.582309)"
"10793512","NAPLETON'S RIVER OAKS LINCOLN","NEW MOTOR VEHICLE AND TRAILERS TAX","1777 RIVER OAKS DR",,"CALUMET CITY","IL","60409","POINT (-87.567243 41.60094)"
"10793450","NAPLETON'S SCHAUMBURG PON-GMC","NEW MOTOR VEHICLE AND TRAILERS TAX","100 W GOLF RD",,"SCHAUMBURG","IL","60195","POINT (-88.082128 42.049311)"
"10819670","NAPLETON'S SCHAUMBURG SUBARU","NEW MOTOR VEHICLE AND TRAILERS TAX","911 W. HIGGINS ROAD",,"SCHAUMBURG","IL","60195","POINT (-88.102847 42.050363)"
"11127892","NAPLETON'S VOLKSWAGEN OF MT. PROSPECT","NEW MOTOR VEHICLE AND TRAILERS TAX","333 W RAND RD",,"MT. PROSPECT","IL","60056","POINT (-87.941304 42.084744)"
"10793371","NAVISTAR, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2050 N MANNHEIM RD",,"MELROSE PARK","IL","60160","POINT (-87.884076 41.913163)"
"10793413","NEW ROGERS PONTIAC, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2720 S MICHIGAN AVE",,"CHICAGO","IL","60616","POINT (-87.623594 41.843704)"
"10793506","NISSAN OF SOUTH HOLLAND","NEW MOTOR VEHICLE AND TRAILERS TAX","16269 VAN DAM RD",,"SOUTH HOLLAND","IL","60473 - 2646","POINT (-87.583173 41.598068)"
"11127789","NJRP INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8760 W 159TH ST",,"ORLAND PARK","IL","60462 - 5395","POINT (-87.832935 41.601756)"
"10793368","NORTHWEST TRUCKS INC","NEW MOTOR VEHICLE AND TRAILERS TAX","2120 N RAND ROAD",,"PALATINE","IL","60074","POINT (-88.032662 42.148916)"
"10837524","OAK LAWN HYUNDAI INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","9121 S. CICERO AVE",,"OAK LAWN","IL","60453","POINT (-87.741006 41.72631)"
"10793486","OAK LAWN MAZDA","NEW MOTOR VEHICLE AND TRAILERS TAX","6750 W 95TH ST",,"OAK LAWN","IL","60453","POINT (-87.788442 41.719524)"
"21004042","OAK LAWN MOTOR HOLDINGS LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","6750 W 95TH ST",,"OAK LAWN","IL","60453 - 2176","POINT (-87.788442 41.719524)"
"10793388","OAK LAWN TOYOTA","NEW MOTOR VEHICLE AND TRAILERS TAX","4320 W 95 TH ST",,"OAKLAWN","IL","60453","POINT (-87.729604 41.720378)"
"10793290","ORLAND TOYOTA, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8505 W 159TH ST",,"TINLEY PARK","IL","60487","POINT (-87.826339 41.60175)"
"11127330","PARADISE PARK","NEW MOTOR VEHICLE AND TRAILERS TAX","699 MICHELLE DRIVE",,"LYNWOOD","IL","60411","POINT (-87.53212 41.506751)"
"10793392","PATRICK BMW","NEW MOTOR VEHICLE AND TRAILERS TAX","700 E GOLF RD",,"SCHAUMBURG","IL","60173","POINT (-88.061835 42.050015)"
"10835276","PATRICK CADILLAC","NEW MOTOR VEHICLE AND TRAILERS TAX","1600 E. HIGGINS ROAD",,"SCHAUMBURG","IL","60173","POINT (-88.040465 42.038532)"
"10793322","PATRICK CADILLAC","NEW MOTOR VEHICLE AND TRAILERS TAX","526 MALL DR",,"SCHAUMBURG","IL","60173","POINT (-88.038973 42.039486)"
"10793505","PATRICK HYUNDAI LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","690 E GOLF ROAD",,"SCHAUMBURG","IL","60173","POINT (-88.062496 42.050006)"
"10793567","PATRICK SAAB","NEW MOTOR VEHICLE AND TRAILERS TAX","526 MALL DR",,"SCHAUMBURG","IL","60173","POINT (-88.038973 42.039486)"
"10793369","PATRICK VOLVO","NEW MOTOR VEHICLE AND TRAILERS TAX","526 MALL DR",,"SCHAUMBURG","IL","60173","POINT (-88.038973 42.039486)"
"10793333","PERILLO BMW","NEW MOTOR VEHICLE AND TRAILERS TAX","1035 N CLARK ST",,"CHICAGO","IL","60610","POINT (-87.631371 41.901621)"
"10850930","PHILLIPS CHEVROLET OF LANSING INC","NEW MOTOR VEHICLE AND TRAILERS TAX","17730 S. TORRENCE AVE",,"LANSING","IL","60438","POINT (-87.558912 41.572919)"
"21004166","PLATINUM MOTORSPORTS INC","NEW MOTOR VEHICLE AND TRAILERS TAX","7725 W 98TH ST",,"HICKORY HILLS","IL","60457 - 2338","POINT (-87.810955 41.713551)"
"10850878","RAVINIA MH SALES LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","2450 WAUKEGAN ROAD",,"NORTHFIELD","IL","60093 - 2723","POINT (-87.798483 42.098298)"
"10793231","RAY BUICK","NEW MOTOR VEHICLE AND TRAILERS TAX","5011 W. 63RD STREET",,"CHICAGO","IL","60638","POINT (-87.747577 41.778309)"
"10793382","RECREATION PLANTATION, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","19660 STONY ISLAND AVE",,"LYNWOOD","IL","60411","POINT (-87.577996 41.538097)"
"10793342","RON HOPKINS FORD, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1045 E CHICAGO ST",,"ELGIN","IL","60120","POINT (-88.250287 42.032648)"
"10793234","ROTO LINCOLN MERCURY & SUBARU","NEW MOTOR VEHICLE AND TRAILERS TAX","110 W GOLF RD",,"SCHAUMBURG","IL","60195 - 3604","POINT (-88.082885 42.049269)"
"10793419","ROUTE 12 RENTAL CO.","NEW MOTOR VEHICLE AND TRAILERS TAX","1306 E RAND RD",,"ARLINGTON HEIGHTS","IL","60004","POINT (-87.96882 42.104833)"
"10793300","RUNNION EQUIPMENT CO.","NEW MOTOR VEHICLE AND TRAILERS TAX","6201 EAST AVE",,"HODGKINS","IL","60525","POINT (-87.858324 41.776595)"
"10853302","RUSH TRUCK CENTERS-CHICAGO","NEW MOTOR VEHICLE AND TRAILERS TAX","4655 S. CENTRAL AVE",,"CHICAGO","IL","60638","POINT (-87.76265 41.807736)"
"10855197","RUSSO POWER EQUIPMENT","NEW MOTOR VEHICLE AND TRAILERS TAX","9525 W. IRVING PARK RD",,"SCHILLER PARK","IL","60176","POINT (-87.864865 41.954685)"
"10793378","SCHAUMBURG CHRYSLER-PLYMOUTH","NEW MOTOR VEHICLE AND TRAILERS TAX","110 W GOLF RD",,"SCHAUMBURG","IL","60195 - 3604","POINT (-88.082885 42.049269)"
"10793351","SCHAUMBURG HONDA AUTOMOBILES","NEW MOTOR VEHICLE AND TRAILERS TAX","750 E GOLF RD",,"SCHAUMBURG","IL","60173","POINT (-88.060639 42.050052)"
"10821761","SCHAUMBURG KIA","NEW MOTOR VEHICLE AND TRAILERS TAX","1100 E GOLF RD",,"SCHAUMBURG","IL","60173 - 4508","POINT (-88.051252 42.050291)"
"10793311","SCHAUMBURG TOYOTA, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","875 W GOLF RD",,"SCHAUMBURG","IL","60194","POINT (-88.102028 42.048138)"
"10852153","SCOOTERWORKS CHICAGO LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","5410 N. DAMEN AVE",,"CHICAGO","IL","60625","POINT (-87.679552 41.980015)"
"11105377","SECOND CITY SCOOTERS INC","NEW MOTOR VEHICLE AND TRAILERS TAX","5578 N LINCOLN AVE",,"CHICAGO","IL","60625","POINT (-87.694719 41.982829)"
"21003974","SEMERSKY ENTERPRISES, INC","NEW MOTOR VEHICLE AND TRAILERS TAX","235 N RANDALL RD",,"ST. CHARLES","IL","60174 - 1525","POINT (-88.340187 41.915385)"
"10793559","SKOKIE MOTOR SALES, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","7601 N SKOKIE BLVD",,"SKOKIE","IL","60077","POINT (-87.747688 42.020413)"
"10793426","SOUTH CHICAGO DODGE C JP, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","7340 S WESTERN AVE",,"CHICAGO","IL","60636 - 3692","POINT (-87.683224 41.760144)"
"10793375","SOUTH OAK DODGE, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","4550 W LINCOLN HWY",,"MATTESON","IL","60443","POINT (-87.727071 41.506223)"
"10794751","SOUTH SUBURBAN MITSIBUSHI","NEW MOTOR VEHICLE AND TRAILERS TAX","5343 MILLER CIRCLE DR",,"MATTESON","IL","60443","POINT (-87.743503 41.501116)"
"10793273","SOUTH WESTERN MOTOR SALES, INC","NEW MOTOR VEHICLE AND TRAILERS TAX","6941 S WESTERN AVE",,"CHICAGO","IL","60636","POINT (-87.683242 41.767009)"
"10793565","STANDARD EQUIPMENT CO.","NEW MOTOR VEHICLE AND TRAILERS TAX","625 S. IL ROUTE 83",,"ELMHURST","IL","60126 - 4200","POINT (-87.96133 41.878529)"
"10793566","STAR NISSAN","NEW MOTOR VEHICLE AND TRAILERS TAX","5757 W TOUHY AVE",,"NILES","IL","60714","POINT (-87.770883 42.011886)"
"10793309","STEPP EQUIPMENT CO.","NEW MOTOR VEHICLE AND TRAILERS TAX","560 TERRITORIAL DR.",,"BOLINGBROOK","IL","60440","POINT (-88.104369 41.682722)"
"10793266","STEVE FOLEY CADILLAC","NEW MOTOR VEHICLE AND TRAILERS TAX","100 SKOKIE BLVD",,"NORTHBROOK","IL","60062","POINT (-87.800261 42.150035)"
"11106059","SUN HOME SERVICES INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","21635 RIDGELAND AVE",,"MATTESON","IL","60445","POINT (-87.770968 41.501109)"
"10793340","SUTTON FORD, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","21315 CENTRAL AVE",,"MATTESON","IL","60443","POINT (-87.751633 41.502862)"
"10825179","TESLA MOTORS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1053 W. GRAND AVE",,"CHICAGO","IL","60642","POINT (-87.654126 41.891138)"
"11128212","TG ARLINGTON HEIGHTS II LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","777 W. DUNDEE RD",,"ARLINGTON HEIGHTS","IL","60004","POINT (-87.990569 42.139035)"
"21003498","TG WHEELING LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","700 W DUNDEE RD",,"WHEELING","IL","60090 - 2606","POINT (-87.932518 42.139297)"
"10793435","THE AUTOBARN LTD.","NEW MOTOR VEHICLE AND TRAILERS TAX","6161 JOLIET ROAD",,"COUNTRYSIDE","IL","60525","POINT (-87.870573 41.77749)"
"11105750","THE AUTOBARN VOLVO OF OAK PARK","NEW MOTOR VEHICLE AND TRAILERS TAX","1140 GARFIELD",,"OAK PARK","IL","60304","POINT (-87.803435 41.872326)"
"10803725","THE TOOL STORE","NEW MOTOR VEHICLE AND TRAILERS TAX","4529 S. HARLEM AVE,",,"FOREST VIEW","IL","60402",
"10793318","THOESEN TRACTOR & EQUIPMENT","NEW MOTOR VEHICLE AND TRAILERS TAX","3142 LINCOLN HWY",,"LYNWOOD","IL","60411",
"10793308","TIMBER RIDGE MOBILE HOME PARK","NEW MOTOR VEHICLE AND TRAILERS TAX","21700 TIMBER RIDGE ROAD",,"MATTESON","IL","60443 - 2851","POINT (-87.770992 41.495677)"
"10793401","TONY RIZZA OLDS. & CADILLAC","NEW MOTOR VEHICLE AND TRAILERS TAX","8425 W 159TH ST",,"TINLEY PARK","IL","60487","POINT (-87.825172 41.601768)"
"11128231","TOYOTA ON EDENS","NEW MOTOR VEHICLE AND TRAILERS TAX","1530 FRONTAGE RD",,"NORHBROOK","IL","60062",
"11127923","TRANQUILO HOMES LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","90 S RIVER RD",,"DES PLAINES","IL","60016 - 3435","POINT (-87.887261 42.05198)"
"10793577","TRI-ANGLE FAB. & BODY CO.","NEW MOTOR VEHICLE AND TRAILERS TAX","1344 W. 43RD STREET",,"CHICAGO","IL","60609","POINT (-87.659292 41.815963)"
"21004191","VC AUTO III LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","1540 W OGDEN AVE",,"NAPERVILLE","IL","60540 - 3919","POINT (-88.186308 41.772777)"
"21003932","VC AUTO II, LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","1313 RAND RD",,"DES PLAINES","IL","60016 - 3404","POINT (-87.891607 42.050625)"
"11128198","VICTORY TOYOTA OF MIDTOWN","NEW MOTOR VEHICLE AND TRAILERS TAX","2700 N. CICERO AVE.",,"CHICAGO","IL","60639","POINT (-87.746593 41.930014)"
"10793578","VILLA GARDEN ESTATES","NEW MOTOR VEHICLE AND TRAILERS TAX","452 LUCILLE AVE",,"ELGIN","IL","60120 - 8020","POINT (-88.257038 42.027916)"
"11128093","VOLKSWAGEN OF OAK LAWN","NEW MOTOR VEHICLE AND TRAILERS TAX","8920 S. CICERO",,"OAK LAWN","IL","60453","POINT (-87.741246 41.730647)"
"11127989","VOLKSWAGEN OF ORLAND PARK","NEW MOTOR VEHICLE AND TRAILERS TAX","8920 W. 159TH ST",,"ORLAND PARK","IL","60462","POINT (-87.835089 41.601726)"
"10793540","VOSS EQUIPMENT INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","15241 S COMMERCIAL AVE",,"HARVEY","IL","60426","POINT (-87.640667 41.612807)"
"10846610","WALTER PAYTON POWER EQUIPMENT LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","930 W 138TH STREET",,"RIVERDALE","IL","60827","POINT (-87.644235 41.64452)"
"10793585","WATER WERKS BOAT SALES, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","18660 S CICERO AVE",,"COUNTRY CLUB HILLS","IL","60478","POINT (-87.732873 41.549449)"
"11127329","WEATHERSTONE LAKES","NEW MOTOR VEHICLE AND TRAILERS TAX","21191 TORRENCE AVE",,"SAUK VILLAGE","IL","60411","POINT (-87.558206 41.509768)"
"10793433","WEBB CHEVROLET, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","9440 S CICERO AVE",,"OAK LAWN","IL","60453","POINT (-87.740906 41.720776)"
"10793605","WESTERN AVENUE NISSAN","NEW MOTOR VEHICLE AND TRAILERS TAX","7410 S WESTERN AVE",,"CHICAGO","IL","60636","POINT (-87.683182 41.758807)"
"10793348","WESTFIELD FORD, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","6200 S LAGRANGE RD",,"COUNTRYSIDE","IL","60525","POINT (-87.86815 41.776753)"
"10793365","WEST SIDE TRACTOR SALES CO.","NEW MOTOR VEHICLE AND TRAILERS TAX","150 W 162ND ST",,"SOUTH HOLLAND","IL","60473","POINT (-87.621246 41.600947)"
"10793337","WHIPPLETREE VILLAGE","NEW MOTOR VEHICLE AND TRAILERS TAX","525 N OLD MCHENRY RD",,"WHEELING","IL","60090","POINT (-87.939595 42.145263)"
"10794727","WILD FIRE HARLEY-DAVIDSON","NEW MOTOR VEHICLE AND TRAILERS TAX","5460 PARK PLACE",,"ROSEMONT","IL","60018","POINT (-87.867976 41.977785)"
"10793360","WOODFIELD ACURA","NEW MOTOR VEHICLE AND TRAILERS TAX","1099 W HIGGINS RD",,"HOFFMAN ESTATES","IL","60195","POINT (-88.106726 42.051311)"
"10793387","WOODFIELD LEXUS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","350 E GOLF RD",,"SCHAUMBURG","IL","60193","POINT (-88.070491 42.049824)"
"10793554","WOODFIELD NISSAN, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","700 W HIGGINS RD",,"HOFFMAN ESTATES","IL","60195","POINT (-88.09805 42.049482)"
"10793536","WORLD HYUNDAI MATTESON","NEW MOTOR VEHICLE AND TRAILERS TAX","5337 MILLER CIRCLE DR",,"MATTESON","IL","60443","POINT (-87.743526 41.500903)"
"10810393","W T OKI MOTORS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","6320 N. MILWAUKEE AVE.",,"CHICAGO","IL","60646","POINT (-87.786262 41.995552)"
"10849703","ZEIGLER BMW OF ORLAND PARK","NEW MOTOR VEHICLE AND TRAILERS TAX","11030 W. 159TH STREET",,"ORLAND PARK","IL","60467","POINT (-87.888567 41.600797)"
"11128242","ZEIGLER CADILLAC OF LINCOLNWOOD","NEW MOTOR VEHICLE AND TRAILERS TAX","7373 N. CICERO AVE",,"LINCOLNWOOD","IL","60712","POINT (-87.747854 42.01496)"
"10824133","ZEIGLER CHEVROLET-SCHAUMBURG LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","1230 E. GOLF ROAD",,"SCHAUMBURG","IL","60173","POINT (-88.048135 42.050385)"
"10800373","ZEIGLER CHRYSLER DODGE JEEP","NEW MOTOR VEHICLE AND TRAILERS TAX","208 W. GOLF ROAD",,"SCHAUMBURG","IL","60195","POINT (-88.085057 42.049169)"
"11112922","ZEIGLER INFINITI ORLAND PARK LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","8751 W. 159TH ST",,"ORLAND PARK","IL","60462","POINT (-87.832811 41.601648)"
"11127137","ZEIGLER LINCOLNWOOD LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","6900 N. MCCORMICK BLVD",,"LINCOLNWOOD","IL","60712","POINT (-87.711595 42.007324)"
"10832897","ZEIGLER MOTORS LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","208B W. GOLF ROAD",,"SCHAUMBURG","IL","60195","POINT (-88.085057 42.049169)"
"11112923","ZEIGLER NISSAN ORLAND PARK LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","8550 W. 159TH STREET",,"ORLAND PARK","IL","60462","POINT (-87.827288 41.601842)"
"11127648","ZEIGLER NORTH RIVERSIDE LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","2100 S. HARLEM AVE",,"NORTH RIVERSIDE","IL","60546","POINT (-87.803804 41.851598)"
"11119385","ZEMAN HOMES INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","400 W. TOUHY AVE.",,"CHICAGO","IL","60018",
"10793530","ZEMAN HOMES INC. (AH)","NEW MOTOR VEHICLE AND TRAILERS TAX","2300 OAKTON ST",,"ARLINGTON HEIGHTS","IL","60005",
"10793598","ZEMAN HOMES INC. (BR)","NEW MOTOR VEHICLE AND TRAILERS TAX","8800 S HARLEM AVE",,"BRIDGEVIEW","IL","60455","POINT (-87.799099 41.730993)"
"10793562","ZEMAN HOMES INC. (DP)","NEW MOTOR VEHICLE AND TRAILERS TAX","815 OAKTON",,"DES PLAINES","IL","60018",
"10793561","ZEMAN HOMES INC. (EL)","NEW MOTOR VEHICLE AND TRAILERS TAX","850 VILLA 1",,"ELGIN","IL","60120","POINT (-88.257623 42.026805)"
