"year","initiation_result","offense_type","gender","defendant_count"
"2015","True Bill","Aggravated Assault Police Officer","Male","1"
"2015","Approved","Aggravated Assault Police Officer",,"1"
"2015","Approved","Aggravated Assault Police Officer Firearm","Female","1"
"2015","Approved","Aggravated Assault Police Officer Firearm","Male","19"
"2015","Rejected","Aggravated Assault Police Officer Firearm","Male","1"
"2015","True Bill","Aggravated Assault Police Officer Firearm","Male","2"
"2015","Advice","Aggravated Battery","Female","1"
"2015","Approved","Aggravated Battery","Female","107"
"2015","Continued Investigation","Aggravated Battery","Female","16"
"2015","Disregard","Aggravated Battery","Female","1"
"2015","Rejected","Aggravated Battery","Female","12"
"2015","True Bill","Aggravated Battery","Female","6"
"2015","Approved","Aggravated Battery","Male","326"
"2015","Continued Investigation","Aggravated Battery","Male","33"
"2015","Disregard","Aggravated Battery","Male","3"
"2015","Rejected","Aggravated Battery","Male","48"
"2015","True Bill","Aggravated Battery","Male","46"
"2015","Continued Investigation","Aggravated Battery",,"2"
"2015","Rejected","Aggravated Battery",,"4"
"2015","Approved","Aggravated Battery Police Officer","Female","108"
"2015","Continued Investigation","Aggravated Battery Police Officer","Female","3"
"2015","Rejected","Aggravated Battery Police Officer","Female","3"
"2015","True Bill","Aggravated Battery Police Officer","Female","8"
"2015","Approved","Aggravated Battery Police Officer","Male","417"
"2015","Continued Investigation","Aggravated Battery Police Officer","Male","9"
"2015","Rejected","Aggravated Battery Police Officer","Male","10"
"2015","True Bill","Aggravated Battery Police Officer","Male","37"
"2015","Approved","Aggravated Battery Police Officer",,"3"
"2015","Rejected","Aggravated Battery Police Officer",,"1"
"2015","Approved","Aggravated Battery Police Officer Firearm","Female","1"
"2015","Approved","Aggravated Battery Police Officer Firearm","Male","2"
"2015","Rejected","Aggravated Battery Police Officer Firearm","Male","1"
"2015","Approved","Aggravated Battery With A Firearm","Female","4"
"2015","Continued Investigation","Aggravated Battery With A Firearm","Female","1"
"2015","Rejected","Aggravated Battery With A Firearm","Female","2"
"2015","Approved","Aggravated Battery With A Firearm","Male","108"
"2015","Continued Investigation","Aggravated Battery With A Firearm","Male","31"
"2015","Disregard","Aggravated Battery With A Firearm","Male","1"
"2015","Rejected","Aggravated Battery With A Firearm","Male","11"
"2015","True Bill","Aggravated Battery With A Firearm","Male","20"
"2015","Approved","Aggravated Battery With A Firearm",,"1"
"2015","Continued Investigation","Aggravated Battery With A Firearm",,"2"
"2015","Approved","Aggravated Discharge Firearm","Female","4"
"2015","Continued Investigation","Aggravated Discharge Firearm","Female","1"
"2015","Rejected","Aggravated Discharge Firearm","Female","2"
"2015","True Bill","Aggravated Discharge Firearm","Female","3"
"2015","Approved","Aggravated Discharge Firearm","Male","80"
"2015","Continued Investigation","Aggravated Discharge Firearm","Male","9"
"2015","Rejected","Aggravated Discharge Firearm","Male","13"
"2015","True Bill","Aggravated Discharge Firearm","Male","15"
"2015","Rejected","Aggravated Discharge Firearm",,"1"
"2015","Approved","Aggravated DUI","Female","145"
"2015","Continued Investigation","Aggravated DUI","Female","3"
"2015","Rejected","Aggravated DUI","Female","7"
"2015","True Bill","Aggravated DUI","Female","28"
"2015","Advice","Aggravated DUI","Male","3"
"2015","Approved","Aggravated DUI","Male","1292"
"2015","Continued Investigation","Aggravated DUI","Male","21"
"2015","Deputy Override","Aggravated DUI","Male","1"
"2015","Disregard","Aggravated DUI","Male","3"
"2015","Rejected","Aggravated DUI","Male","16"
"2015","True Bill","Aggravated DUI","Male","133"
"2015","Approved","Aggravated DUI",,"23"
"2015","Rejected","Aggravated DUI",,"1"
"2015","True Bill","Aggravated DUI",,"1"
"2015","Approved","Aggravated Fleeing and Eluding","Female","19"
"2015","Rejected","Aggravated Fleeing and Eluding","Female","1"
"2015","Advice","Aggravated Fleeing and Eluding","Male","1"
"2015","Approved","Aggravated Fleeing and Eluding","Male","249"
"2015","Continued Investigation","Aggravated Fleeing and Eluding","Male","8"
"2015","Rejected","Aggravated Fleeing and Eluding","Male","2"
"2015","True Bill","Aggravated Fleeing and Eluding","Male","36"
"2015","Approved","Aggravated Fleeing and Eluding",,"1"
"2015","Approved","Aggravated Identity Theft","Female","5"
"2015","True Bill","Aggravated Identity Theft","Female","5"
"2015","Approved","Aggravated Identity Theft","Male","16"
"2015","Rejected","Aggravated Identity Theft","Male","1"
"2015","True Bill","Aggravated Identity Theft","Male","4"
"2015","Approved","Aggravated Robbery","Female","7"
"2015","Rejected","Aggravated Robbery","Female","1"
"2015","True Bill","Aggravated Robbery","Female","4"
"2015","Approved","Aggravated Robbery","Male","92"
"2015","Continued Investigation","Aggravated Robbery","Male","2"
"2015","Rejected","Aggravated Robbery","Male","3"
"2015","True Bill","Aggravated Robbery","Male","12"
"2015","Rejected","Aggravated Robbery",,"1"
"2015","Approved","Aggravated Robbery BB Gun","Female","1"
"2015","Approved","Aggravated Robbery BB Gun","Male","19"
"2015","True Bill","Aggravated Robbery BB Gun","Male","7"
"2015","Advice","Aggravated Robbery BB Gun",,"1"
"2015","Approved","Armed Robbery","Female","28"
"2015","Continued Investigation","Armed Robbery","Female","5"
"2015","Rejected","Armed Robbery","Female","6"
"2015","True Bill","Armed Robbery","Female","7"
"2015","Advice","Armed Robbery","Male","1"
"2015","Approved","Armed Robbery","Male","496"
"2015","Continued Investigation","Armed Robbery","Male","44"
"2015","Disregard","Armed Robbery","Male","4"
"2015","Rejected","Armed Robbery","Male","34"
"2015","True Bill","Armed Robbery","Male","116"
"2015","Continued Investigation","Armed Robbery",,"1"
"2015","Rejected","Armed Robbery",,"1"
"2015","Approved","Armed Violence","Female","2"
"2015","Approved","Armed Violence","Male","30"
"2015","Continued Investigation","Armed Violence","Male","1"
"2015","Rejected","Armed Violence","Male","5"
"2015","True Bill","Armed Violence","Male","12"
"2015","Approved","Arson","Female","10"
"2015","Continued Investigation","Arson","Female","3"
"2015","Rejected","Arson","Female","2"
"2015","True Bill","Arson","Female","5"
"2015","Approved","Arson","Male","35"
"2015","Continued Investigation","Arson","Male","2"
"2015","Rejected","Arson","Male","1"
"2015","True Bill","Arson","Male","5"
"2015","Approved","Arson and Attempt Arson","Female","1"
"2015","Approved","Arson and Attempt Arson","Male","3"
"2015","Approved","Attempt Armed Robbery","Female","1"
"2015","Approved","Attempt Armed Robbery","Male","28"
"2015","Rejected","Attempt Armed Robbery","Male","3"
"2015","True Bill","Attempt Armed Robbery","Male","2"
"2015","Approved","Attempt Arson","Male","3"
"2015","Rejected","Attempt Arson","Male","1"
"2015","True Bill","Attempt Arson","Male","2"
"2015","Approved","Attempt Homicide","Female","7"
"2015","True Bill","Attempt Homicide","Female","5"
"2015","Approved","Attempt Homicide","Male","70"
"2015","Continued Investigation","Attempt Homicide","Male","4"
"2015","Disregard","Attempt Homicide","Male","1"
"2015","True Bill","Attempt Homicide","Male","31"
"2015","Rejected","Attempt Homicide",,"2"
"2015","Approved","Attempt Sex Crimes","Male","1"
"2015","Rejected","Attempt Sex Crimes","Male","1"
"2015","Approved","Attempt Vehicular Hijacking","Male","1"
"2015","True Bill","Attempt Vehicular Hijacking","Male","1"
"2015","Approved","Battery","Female","1"
"2015","Approved","Battery","Male","2"
"2015","BOND SET","Battery","Male","1"
"2015","True Bill","Bomb Threat","Female","1"
"2015","Approved","Bomb Threat","Male","2"
"2015","Rejected","Bomb Threat","Male","1"
"2015","Approved","Bribery","Male","3"
"2015","Rejected","Bribery","Male","2"
"2015","Approved","Bribery",,"1"
"2015","Advice","Burglary","Female","1"
"2015","Approved","Burglary","Female","34"
"2015","Rejected","Burglary","Female","4"
"2015","True Bill","Burglary","Female","9"
"2015","Advice","Burglary","Male","2"
"2015","Approved","Burglary","Male","943"
"2015","BOND SET","Burglary","Male","1"
"2015","Continued Investigation","Burglary","Male","23"
"2015","Disregard","Burglary","Male","1"
"2015","Rejected","Burglary","Male","65"
"2015","True Bill","Burglary","Male","131"
"2015","Approved","Burglary",,"4"
"2015","Disregard","Burglary",,"1"
"2015","Rejected","Burglary",,"4"
"2015","Approved","Child Abduction","Female","4"
"2015","Continued Investigation","Child Abduction","Female","2"
"2015","True Bill","Child Abduction","Female","1"
"2015","Advice","Child Abduction","Male","1"
"2015","Approved","Child Abduction","Male","5"
"2015","True Bill","Child Abduction","Male","6"
"2015","Approved","Child Pornography","Male","17"
"2015","Rejected","Child Pornography","Male","1"
"2015","True Bill","Child Pornography","Male","3"
"2015","True Bill","Communicating With Witness","Female","1"
"2015","Approved","Communicating With Witness","Male","1"
"2015","Approved","Credit Card Cases","Female","59"
"2015","Rejected","Credit Card Cases","Female","1"
"2015","True Bill","Credit Card Cases","Female","8"
"2015","Approved","Credit Card Cases","Male","102"
"2015","Rejected","Credit Card Cases","Male","3"
"2015","True Bill","Credit Card Cases","Male","13"
"2015","Approved","Credit Card Cases",,"2"
"2015","Approved","Criminal Damage to Property","Female","24"
"2015","Continued Investigation","Criminal Damage to Property","Female","2"
"2015","True Bill","Criminal Damage to Property","Female","1"
"2015","Approved","Criminal Damage to Property","Male","218"
"2015","Continued Investigation","Criminal Damage to Property","Male","5"
"2015","Rejected","Criminal Damage to Property","Male","9"
"2015","True Bill","Criminal Damage to Property","Male","26"
"2015","Approved","Criminal Damage to Property",,"3"
"2015","Continued Investigation","Criminal Damage to Property",,"2"
"2015","Rejected","Criminal Damage to Property",,"1"
"2015","Approved","Criminal Trespass To Residence","Female","3"
"2015","Approved","Criminal Trespass To Residence","Male","15"
"2015","True Bill","Criminal Trespass To Residence","Male","1"
"2015","Approved","Deceptive Practice","Female","9"
"2015","Rejected","Deceptive Practice","Female","2"
"2015","True Bill","Deceptive Practice","Female","1"
"2015","Approved","Deceptive Practice","Male","12"
"2015","True Bill","Deceptive Practice","Male","1"
"2015","Rejected","Deceptive Practice",,"1"
"2015","Approved","Disarming Police Officer","Male","6"
"2015","True Bill","Dog Fighting","Female","1"
"2015","Approved","Dog Fighting","Male","2"
"2015","True Bill","Dog Fighting","Male","7"
"2015","Approved","Domestic Battery","Female","13"
"2015","Continued Investigation","Domestic Battery","Female","2"
"2015","Disregard","Domestic Battery","Female","1"
"2015","Rejected","Domestic Battery","Female","3"
"2015","True Bill","Domestic Battery","Female","1"
"2015","Approved","Domestic Battery","Male","191"
"2015","Continued Investigation","Domestic Battery","Male","17"
"2015","Disregard","Domestic Battery","Male","3"
"2015","Rejected","Domestic Battery","Male","28"
"2015","True Bill","Domestic Battery","Male","30"
"2015","Continued Investigation","Domestic Battery",,"1"
"2015","Rejected","Domestic Battery",,"1"
"2015","Approved","Driving With Suspended Or Revoked License","Female","84"
"2015","Rejected","Driving With Suspended Or Revoked License","Female","1"
"2015","True Bill","Driving With Suspended Or Revoked License","Female","1"
"2015","Approved","Driving With Suspended Or Revoked License","Male","1199"
"2015","Continued Investigation","Driving With Suspended Or Revoked License","Male","7"
"2015","Disregard","Driving With Suspended Or Revoked License","Male","1"
"2015","Rejected","Driving With Suspended Or Revoked License","Male","10"
"2015","True Bill","Driving With Suspended Or Revoked License","Male","28"
"2015","Approved","Driving With Suspended Or Revoked License",,"18"
"2015","Continued Investigation","Driving With Suspended Or Revoked License",,"2"
"2015","Approved","DUI","Female","48"
"2015","Continued Investigation","DUI","Female","4"
"2015","Rejected","DUI","Female","2"
"2015","True Bill","DUI","Female","4"
"2015","Approved","DUI","Male","392"
"2015","BOND SET","DUI","Male","1"
"2015","Continued Investigation","DUI","Male","8"
"2015","Disregard","DUI","Male","1"
"2015","Rejected","DUI","Male","16"
"2015","True Bill","DUI","Male","15"
"2015","Approved","DUI",,"6"
"2015","Rejected","DUI",,"1"
"2015","Approved","Escape - Failure to Return","Female","44"
"2015","Disregard","Escape - Failure to Return","Female","1"
"2015","True Bill","Escape - Failure to Return","Female","11"
"2015","Approved","Escape - Failure to Return","Male","308"
"2015","Continued Investigation","Escape - Failure to Return","Male","2"
"2015","Rejected","Escape - Failure to Return","Male","6"
"2015","True Bill","Escape - Failure to Return","Male","58"
"2015","Approved","Failure to Register as a Sex Offender","Female","7"
"2015","Rejected","Failure to Register as a Sex Offender","Female","2"
"2015","Approved","Failure to Register as a Sex Offender","Male","315"
"2015","BOND SET","Failure to Register as a Sex Offender","Male","1"
"2015","Continued Investigation","Failure to Register as a Sex Offender","Male","10"
"2015","Rejected","Failure to Register as a Sex Offender","Male","35"
"2015","True Bill","Failure to Register as a Sex Offender","Male","59"
"2015","Approved","Failure to Register as a Sex Offender",,"2"
"2015","Rejected","Failure to Register as a Sex Offender",,"2"
"2015","Approved","Forgery","Female","115"
"2015","Continued Investigation","Forgery","Female","4"
"2015","Rejected","Forgery","Female","8"
"2015","True Bill","Forgery","Female","14"
"2015","Approved","Forgery","Male","153"
"2015","Continued Investigation","Forgery","Male","5"
"2015","Rejected","Forgery","Male","6"
"2015","True Bill","Forgery","Male","20"
"2015","Approved","Forgery",,"4"
"2015","Rejected","Forgery",,"1"
"2015","Advice","Fraud","Female","1"
"2015","Approved","Fraud","Female","9"
"2015","Continued Investigation","Fraud","Female","1"
"2015","True Bill","Fraud","Female","15"
"2015","Advice","Fraud","Male","1"
"2015","Approved","Fraud","Male","30"
"2015","Continued Investigation","Fraud","Male","2"
"2015","True Bill","Fraud","Male","50"
"2015","Approved","Fraud",,"2"
"2015","True Bill","Fraud",,"1"
"2015","Approved","Fraudulent ID","Female","5"
"2015","Continued Investigation","Fraudulent ID","Female","1"
"2015","Approved","Fraudulent ID","Male","39"
"2015","Continued Investigation","Fraudulent ID","Male","1"
"2015","Rejected","Fraudulent ID","Male","1"
"2015","True Bill","Fraudulent ID","Male","3"
"2015","Approved","Fraudulent ID",,"1"
"2015","Approved","Gambling","Male","5"
"2015","True Bill","Gambling","Male","1"
"2015","Approved","Gun - Non UUW","Male","16"
"2015","True Bill","Gun - Non UUW","Male","4"
"2015","Approved","Hate Crimes","Male","4"
"2015","Continued Investigation","Hate Crimes","Male","2"
"2015","Rejected","Hate Crimes","Male","1"
"2015","Approved","Home Invasion","Female","14"
"2015","Continued Investigation","Home Invasion","Female","4"
"2015","Rejected","Home Invasion","Female","3"
"2015","True Bill","Home Invasion","Female","9"
"2015","Approved","Home Invasion","Male","79"
"2015","Continued Investigation","Home Invasion","Male","7"
"2015","Disregard","Home Invasion","Male","1"
"2015","Rejected","Home Invasion","Male","1"
"2015","True Bill","Home Invasion","Male","29"
"2015","Approved","Home Invasion",,"2"
"2015","Approved","Homicide","Female","18"
"2015","Continued Investigation","Homicide","Female","6"
"2015","Disregard","Homicide","Female","1"
"2015","Rejected","Homicide","Female","2"
"2015","True Bill","Homicide","Female","4"
"2015","Advice","Homicide","Male","2"
"2015","Approved","Homicide","Male","211"
"2015","Continued Investigation","Homicide","Male","107"
"2015","Disregard","Homicide","Male","3"
"2015","Rejected","Homicide","Male","32"
"2015","True Bill","Homicide","Male","48"
"2015","Continued Investigation","Homicide",,"8"
"2015","Disregard","Homicide",,"1"
"2015","Rejected","Homicide",,"3"
"2015","Approved","Human Trafficking","Female","2"
"2015","Approved","Human Trafficking","Male","6"
"2015","True Bill","Human Trafficking","Male","5"
"2015","Approved","Identity Theft","Female","84"
"2015","Continued Investigation","Identity Theft","Female","1"
"2015","True Bill","Identity Theft","Female","12"
"2015","Approved","Identity Theft","Male","121"
"2015","Disregard","Identity Theft","Male","2"
"2015","Rejected","Identity Theft","Male","5"
"2015","True Bill","Identity Theft","Male","15"
"2015","Approved","Impersonating Police Officer","Female","1"
"2015","Approved","Impersonating Police Officer","Male","14"
"2015","True Bill","Impersonating Police Officer","Male","2"
"2015","Approved","Intimidation","Female","1"
"2015","Approved","Intimidation","Male","22"
"2015","Continued Investigation","Intimidation","Male","2"
"2015","Rejected","Intimidation","Male","2"
"2015","True Bill","Intimidation","Male","6"
"2015","Approved","Kidnapping","Female","1"
"2015","Continued Investigation","Kidnapping","Female","1"
"2015","True Bill","Kidnapping","Female","1"
"2015","Approved","Kidnapping","Male","25"
"2015","BOND SET","Kidnapping","Male","1"
"2015","Continued Investigation","Kidnapping","Male","1"
"2015","Rejected","Kidnapping","Male","3"
"2015","True Bill","Kidnapping","Male","5"
"2015","Approved","Major Accidents","Female","1"
"2015","BOND SET","Major Accidents","Female","3"
"2015","Approved","Major Accidents","Male","16"
"2015","BOND SET","Major Accidents","Male","17"
"2015","Continued Investigation","Major Accidents","Male","2"
"2015","True Bill","Major Accidents","Male","4"
"2015","Approved","Narcotics","Female","6"
"2015","BOND SET","Narcotics","Female","1773"
"2015","Rejected","Narcotics","Female","1"
"2015","True Bill","Narcotics","Female","124"
"2015","Approved","Narcotics","Male","28"
"2015","BOND SET","Narcotics","Male","11291"
"2015","Rejected","Narcotics","Male","3"
"2015","True Bill","Narcotics","Male","1003"
"2015","BOND SET","Narcotics","Unknown","1"
"2015","True Bill","Narcotics","Unknown","1"
"2015","BOND SET","Narcotics",,"71"
"2015","True Bill","Narcotics",,"2"
"2015","Approved","Obstructing Justice","Female","7"
"2015","Rejected","Obstructing Justice","Female","3"
"2015","True Bill","Obstructing Justice","Female","1"
"2015","Approved","Obstructing Justice","Male","21"
"2015","BOND SET","Obstructing Justice","Male","1"
"2015","Rejected","Obstructing Justice","Male","3"
"2015","True Bill","Obstructing Justice","Male","1"
"2015","Approved","Obstructing Justice",,"3"
"2015","Rejected","Obstructing Justice",,"1"
"2015","Approved","Official Misconduct","Female","1"
"2015","Approved","Official Misconduct","Male","7"
"2015","True Bill","Official Misconduct","Male","1"
"2015","Approved","Other Offense","Female","65"
"2015","Disregard","Other Offense","Female","1"
"2015","Rejected","Other Offense","Female","13"
"2015","True Bill","Other Offense","Female","17"
"2015","Advice","Other Offense","Male","7"
"2015","Approved","Other Offense","Male","361"
"2015","BOND SET","Other Offense","Male","5"
"2015","Continued Investigation","Other Offense","Male","15"
"2015","Disregard","Other Offense","Male","3"
"2015","Rejected","Other Offense","Male","29"
"2015","True Bill","Other Offense","Male","55"
"2015","Approved","Other Offense",,"2"
"2015","Continued Investigation","Other Offense",,"3"
"2015","Rejected","Other Offense",,"5"
"2015","Approved","Pandering","Male","4"
"2015","True Bill","Perjury","Male","4"
"2015","Approved","Police Shooting","Female","1"
"2015","Approved","Police Shooting","Male","2"
"2015","Continued Investigation","Police Shooting","Male","2"
"2015","Approved","Possession Of Burglary Tools","Male","13"
"2015","Continued Investigation","Possession Of Burglary Tools","Male","1"
"2015","Rejected","Possession Of Burglary Tools","Male","3"
"2015","Approved","Possession of Contraband in Penal Institution","Female","1"
"2015","Rejected","Possession of Contraband in Penal Institution","Female","1"
"2015","Approved","Possession of Contraband in Penal Institution","Male","9"
"2015","Continued Investigation","Possession of Contraband in Penal Institution","Male","1"
"2015","True Bill","Possession of Contraband in Penal Institution","Male","1"
"2015","Continued Investigation","Possession of Contraband in Penal Institution",,"1"
"2015","Approved","Possession of Explosives","Male","1"
"2015","Approved","Possession of Stolen Motor Vehicle","Female","35"
"2015","Continued Investigation","Possession of Stolen Motor Vehicle","Female","3"
"2015","Rejected","Possession of Stolen Motor Vehicle","Female","12"
"2015","Advice","Possession of Stolen Motor Vehicle","Male","1"
"2015","Approved","Possession of Stolen Motor Vehicle","Male","353"
"2015","Continued Investigation","Possession of Stolen Motor Vehicle","Male","21"
"2015","Disregard","Possession of Stolen Motor Vehicle","Male","2"
"2015","Rejected","Possession of Stolen Motor Vehicle","Male","91"
"2015","True Bill","Possession of Stolen Motor Vehicle","Male","26"
"2015","Approved","Possession of Stolen Motor Vehicle",,"2"
"2015","Rejected","Possession of Stolen Motor Vehicle",,"9"
"2015","Approved","PROMIS Conversion","Male","1"
"2015","Continued Investigation","PROMIS Conversion","Male","2"
"2015","Rejected","PROMIS Conversion","Male","2"
"2015","True Bill","PROMIS Conversion","Male","1"
"2015","Approved","Prostitution","Female","2"
"2015","True Bill","Prostitution","Female","1"
"2015","Approved","Prostitution","Male","9"
"2015","Continued Investigation","Prostitution","Male","3"
"2015","Rejected","Prostitution","Male","3"
"2015","True Bill","Prostitution","Male","1"
"2015","Approved","Reckless Discharge of Firearm","Female","4"
"2015","True Bill","Reckless Discharge of Firearm","Female","1"
"2015","Advice","Reckless Discharge of Firearm","Male","2"
"2015","Approved","Reckless Discharge of Firearm","Male","79"
"2015","Continued Investigation","Reckless Discharge of Firearm","Male","1"
"2015","Rejected","Reckless Discharge of Firearm","Male","3"
"2015","True Bill","Reckless Discharge of Firearm","Male","8"
"2015","Approved","Reckless Discharge of Firearm",,"1"
"2015","Disregard","Reckless Discharge of Firearm",,"1"
"2015","Rejected","Reckless Discharge of Firearm",,"1"
"2015","Approved","Reckless Homicide","Female","1"
"2015","True Bill","Reckless Homicide","Female","1"
"2015","Approved","Reckless Homicide","Male","13"
"2015","Continued Investigation","Reckless Homicide","Male","1"
"2015","Rejected","Reckless Homicide","Male","1"
"2015","True Bill","Reckless Homicide","Male","2"
"2015","Approved","Residential Burglary","Female","26"
"2015","Rejected","Residential Burglary","Female","3"
"2015","True Bill","Residential Burglary","Female","1"
"2015","Advice","Residential Burglary","Male","2"
