"tax_sale_year","pin","classification","township_name","sold_at_sale","tax_amount_offered","penalty_amount_offered","total_tax_and_penalty_amount_offered","cost","total_amount_paid","total_amount_forfeited","winning_bid_percent","buyer_name","location_1"
"2014","02-19-132-072-0000","100","PALATINE","false","870.62","178.66","1049.28","10",,"1059.28",,,"(42.1054450943635, -88.1194859793197)"
"2014","02-19-134-009-0000","100","PALATINE","false","880.35","180.71","1061.06","10",,"1071.06",,,"(42.1101465696226, -88.1208059020891)"
"2014","02-19-204-015-0000","100","PALATINE","false","1636.2","335.34","1971.54","10",,"1981.54",,,"(42.104132756725, -88.1028211477813)"
"2014","02-19-204-016-0000","100","PALATINE","false","1636.2","335.34","1971.54","10",,"1981.54",,,"(42.1037033037225, -88.1028230831454)"
"2014","02-19-221-032-0000","100","PALATINE","false","1675.89","343.94","2019.83","10",,"2029.83",,,"(42.1081116482076, -88.1081942821207)"
"2014","02-19-301-008-0000","100","PALATINE","false","1264.92","259.52","1524.44","10",,"1534.44",,,"(42.0985306444777, -88.1146119551448)"
"2014","02-19-418-065-0000","100","PALATINE","false","273.57","56.1","329.67","10",,"339.67",,,"(42.0997768526459, -88.1066268768215)"
"2014","02-20-107-002-0000","100","PALATINE","false","2014.11","412.91","2427.02","10",,"2437.02",,,"(42.1042907087163, -88.101355517595)"
"2014","02-20-301-009-0000","100","PALATINE","true","1656.48","339.75","1996.23","200","2196.23",,"0","RDG Fund-5 LNS LLC","(42.1019472492148, -88.0930042752828)"
"2014","02-20-403-014-0000","208","PALATINE","true","10343.84","1706.76","12050.6","200","12250.6",,"0","TTLBL, LLC .","(42.1017566450476, -88.0906731067443)"
"2014","02-21-405-007-0000","278","PALATINE","true","5872.02","968.88","6840.9","200","7040.9",,"0","Real Tax Acquisitions","(42.0994137660677, -88.0704945409386)"
"2014","02-21-409-009-0000","204","PALATINE","true","4406.41","727.1","5133.51","200","5333.51",,"0","Fair Deal  of Illinois In","(42.1028208739701, -88.0719123232622)"
"2014","02-22-105-005-0000","100","PALATINE","false","1540.69","316.16","1856.85","10",,"1866.85",,,"(42.1097163899859, -88.0544039153134)"
"2014","02-22-114-011-0000","597","PALATINE","true","37466.65","7688","45154.65","200","45354.65",,"3","PhoenixBon d&IndemnityC","(42.1050007435314, -88.0600256844806)"
"2014","02-22-116-009-0000","203","PALATINE","true","3840.73","633.71","4474.44","200","4674.44",,"0","PineValley OneRealEstate","(42.1047810122579, -88.0550005744343)"
"2014","02-22-201-070-0000","100","PALATINE","false","297.47","61.01","358.48","10",,"368.48",,,"(42.1102111750875, -88.0487034795844)"
"2014","02-22-202-014-1040","299","PALATINE","true","1915.12","316.03","2231.15","200","2431.15",,"0","Belmont  Realty Corp.","(42.1099318468351, -88.0479891748041)"
"2014","02-22-304-030-0000","207","PALATINE","true","8271.12","1697.11","9968.23","200","10168.23",,"0","US Bnk Cst PC6SterlingNat","(42.1004791656613, -88.0556222322086)"
"2014","02-22-310-002-0000","100","PALATINE","false","1732.81","355.54","2088.35","10",,"2098.35",,,"(42.102917855533, -88.0588086283135)"
"2014","02-23-101-046-0000","203","PALATINE","true","2108.77","232.74","2341.51","200","2541.51",,"0","PhoenixBon d&IndemnityC","(42.1079328459962, -88.0362052934369)"
"2014","02-23-101-154-1009","299","PALATINE","true","1759.65","385.79","2145.44","200","2345.44",,"0","Real Tax Acquisitions","(42.1093207867057, -88.0386283171609)"
"2014","02-23-105-017-0000","592","PALATINE","true","24930.29","4113.45","29043.74","200","29243.74",,"2","gan c gan c llc","(42.107567311326, -88.0342409408097)"
"2014","02-23-215-012-0000","517","PALATINE","false","26178.63","5371.73","31550.36","10",,"31560.36",,,"(42.1046824917119, -88.0283411328786)"
"2014","02-23-215-013-0000","517","PALATINE","false","26178.63","5371.73","31550.36","10",,"31560.36",,,"(42.1046118655275, -88.0281835432706)"
"2014","02-23-218-006-0000","517","PALATINE","false","21002.71","4309.64","25312.35","10",,"25322.35",,,"(42.1039128097727, -88.0265777707732)"
"2014","02-23-304-022-0000","100","PALATINE","false","819.46","168.14","987.6","10",,"997.6",,,"(42.1002863622425, -88.0428075599302)"
"2014","02-23-305-023-0000","100","PALATINE","false","819.46","168.14","987.6","10",,"997.6",,,"(42.1001151795725, -88.0414667698864)"
"2014","02-23-306-024-0000","241","PALATINE","false","1172.84","240.64","1413.48","10",,"1423.48",,,"(42.0999429012876, -88.0400384913497)"
"2014","02-23-307-005-0000","100","PALATINE","false","890.51","182.76","1073.27","10",,"1083.27",,,"(42.1009180831784, -88.0392022505532)"
"2014","02-23-308-016-0000","593","PALATINE","true","28219.15","5790.49","34009.64","200","34209.64",,"0","Real Tax Acquisitions","(42.0974664036514, -88.0382589277432)"
"2014","02-23-401-059-0000","580","PALATINE","false","3993.56","658.9","4652.46","10",,"4662.46",,,"(42.1005047545255, -88.0264515700551)"
"2014","02-23-401-061-0000","593","PALATINE","false","11049.99","1823.25","12873.24","10",,"12883.24",,,"(42.1008363613523, -88.0264291014809)"
"2014","02-24-104-059-1091","299","PALATINE","true","4337.4","890.16","5227.56","200","5427.56",,"0","UMB Bank Cust for FRHL","(42.1081848507979, -88.0169286245786)"
"2014","02-24-105-010-1040","299","PALATINE","true","1795.34","368.48","2163.82","200","2363.82",,"0","NEWLINE  HOLDINGS LLC","(42.1047902787314, -88.0217414275109)"
"2014","02-24-105-018-1024","299","PALATINE","true","876.16","178.99","1055.15","200","1255.15",,"0","ICIB .","(42.1056365823452, -88.0234720768398)"
"2014","02-24-105-020-1021","299","PALATINE","true","1009.02","167.43","1176.45","200","1376.45",,"0","TTLBL, LLC .","(42.1047242260011, -88.0198674149463)"
"2014","02-24-203-044-1063","299","PALATINE","true","1150.48","180.42","1330.9","200","1530.9",,"0","MTAG CUST CAZCREEKIL II","(42.104134297151, -88.0076541742146)"
"2014","02-24-206-032-0000","100","PALATINE","true","1381.76","283.63","1665.39","200","1865.39",,"0","Fair Deal  of Illinois In","(42.1098244039286, -88.01153668472)"
"2014","02-24-301-001-0000","100","PALATINE","false","334.93","68.73","403.66","10",,"413.66",,,"(42.1008467287254, -88.0207286852315)"
"2014","02-24-303-001-0000","100","PALATINE","false","334.93","68.73","403.66","10",,"413.66",,,"(42.0995514117152, -88.0178146863525)"
"2014","02-24-309-017-0000","100","PALATINE","false","215.74","44.34","260.08","10",,"270.08",,,"(42.0996507291468, -88.0149626097911)"
"2014","02-24-403-067-0000","278","PALATINE","true","6854.75","1131.02","7985.77","200","8185.77",,"0","MTAG cust ATCF II IL LLC","(42.1015628297867, -88.0077461242225)"
"2014","02-24-406-082-0000","100","PALATINE","false","1729.75","355.05","2084.8","10",,"2094.8",,,"(42.0961919537316, -88.0091270445626)"
"2014","02-24-406-083-0000","100","PALATINE","false","1295.7","265.99","1561.69","10",,"1571.69",,,"(42.0963164047931, -88.0089544963674)"
"2014","02-24-406-084-0000","100","PALATINE","false","3863.25","792.74","4655.99","10",,"4665.99",,,"(42.09636556159, -88.0087132314751)"
"2014","02-25-100-037-0000","100","PALATINE","true","4168.13","687.72","4855.85","200","5055.85",,"0","PhoenixBon d&IndemnityC","(42.0890304748594, -88.0241489832481)"
"2014","02-25-300-024-0000","203","PALATINE","true","4992.1","1023.93","6016.03","200","6216.03",,"0","RDG Fund-5 LNS LLC","(42.0872859871572, -88.0185345144469)"
"2014","02-25-300-051-0000","203","PALATINE","true","5436.19","1115.04","6551.23","200","6751.23",,"0","Integrity Investment Fnd","(42.0844592032075, -88.021807738314)"
"2014","02-25-407-032-0000","203","PALATINE","true","4256.52","702.35","4958.87","200","5158.87",,"0","gan c gan c llc","(42.0837088601699, -88.005274921471)"
"2014","02-25-409-013-0000","202","PALATINE","true","4046.75","830.01","4876.76","200","5076.76",,"0","Interstate Funding Corp.","(42.0822730929244, -88.0078154219145)"
"2014","02-25-411-029-0000","202","PALATINE","true","4056","831.79","4887.79","200","5087.79",,"0","gan c gan c llc","(42.087036326071, -88.0107735012118)"
"2014","02-26-117-003-0000","523","PALATINE","true","57463.5","11793.5","69257","200","69457",,"0","Longstreet Capital Fundin","(42.0888785003048, -88.0433373352315)"
"2014","02-26-117-013-1069","299","PALATINE","true","537.09","88.66","625.75","200","825.75",,"0","Sabre Inve stments LLC","(42.0894033311514, -88.0418203105028)"
"2014","02-26-200-053-0000","580","PALATINE","true","6332.82","1310","7642.82","200","7842.82",,"0","WHEELER  FINANCIAL","(42.094137750414, -88.027335941885)"
"2014","02-26-201-023-0000","517","PALATINE","true","130523.49","26779.6","157303.09","200","157503.09",,"0","Empathy Financial LLC","(42.0916000710417, -88.0260460344378)"
"2014","02-26-201-027-0000","100","PALATINE","true","55127.02","9096.01","64223.03","200","64423.03",,"0","Elm Limited, LLC","(42.0893409945746, -88.0254704705926)"
"2014","02-26-302-028-0000","278","PALATINE","true","14804.5","2980.52","17785.02","200","17985.02",,"0","TTLBL, LLC .","(42.0849477047081, -88.0395619640542)"
"2014","02-26-405-025-0000","100","PALATINE","false","373.57","76.76","450.33","10",,"460.33",,,"(42.086735068627, -88.0294701732369)"
"2014","02-26-406-021-0000","100","PALATINE","false","135.91","27.89","163.8","10",,"173.8",,,"(42.0882041673836, -88.0283107261318)"
"2014","02-26-407-003-0000","234","PALATINE","true","137.39","2.06","139.45","190","329.45",,"0","Interstate Funding Corp.","(42.0845342851815, -88.0306456036432)"
"2014","02-26-418-014-0000","202","PALATINE","true","5804.84","1191.47","6996.31","200","7196.31",,"0","NEWLINE  HOLDINGS LLC","(42.0823283445946, -88.0280865267487)"
"2014","02-27-109-034-0000","100","PALATINE","false","524.44","107.67","632.11","10",,"642.11",,,"(42.0924329643443, -88.0550996526392)"
"2014","02-27-111-113-0000","241","PALATINE","false","3027.59","621.32","3648.91","10",,"3658.91",,,"(42.089512143675, -88.0544233316628)"
"2014","02-27-111-117-1051","299","PALATINE","true","3218.05","530.97","3749.02","200","3949.02",,"0","MTAG CUST CAZCREEKIL II","(42.0902123631726, -88.0569424782874)"
"2014","02-27-112-081-0000","241","PALATINE","false","1737.37","356.51","2093.88","10",,"2103.88",,,"(42.0891606804889, -88.0557789247372)"
"2014","02-27-200-047-1022","299","PALATINE","true","666.53","110","776.53","200","976.53",,"0","NEWLINE  HOLDINGS LLC","(42.0934955597343, -88.0446073713922)"
"2014","02-27-200-047-1069","299","PALATINE","true","1511.68","249.48","1761.16","200","1961.16",,"0","MTAG cust ATCF II IL LLC","(42.0934955597343, -88.0446073713922)"
"2014","02-27-209-051-0000","100","PALATINE","false","2122.49","435.43","2557.92","10",,"2567.92",,,"(42.0948310547168, -88.0478910247071)"
"2014","02-27-401-001-0000","241","PALATINE","false","4007.38","822.26","4829.64","10",,"4839.64",,,"(42.0880666818953, -88.0504681438126)"
"2014","02-27-414-042-0000","278","PALATINE","true","7573.23","1599.4","9172.63","200","9372.63",,"0","ICIB .","(42.0824682256916, -88.0520248516309)"
"2014","02-28-113-024-0000","278","PALATINE","true","7985.24","1315.54","9300.78","200","9500.78",,"0","Elm Limited, LLC","(42.0921705705444, -88.0749404549758)"
"2014","02-28-301-030-0000","580","PALATINE","false","10085.46","2067.14","12152.6","10",,"12162.6",,,"(42.0829400390397, -88.0799722727981)"
"2014","02-28-301-034-0000","100","PALATINE","false","2001.91","410.33","2412.24","10",,"2422.24",,,"(42.0844296369085, -88.0796744071438)"
"2014","02-28-301-057-0000","100","PALATINE","false","1960.19","401.7","2361.89","10",,"2371.89",,,"(42.0825762949715, -88.0800175641719)"
"2014","02-28-403-010-0000","100","PALATINE","false","215.5","44.18","259.68","10",,"269.68",,,"(42.0828618077847, -88.0631573281049)"
"2014","02-30-204-023-0000","100","PALATINE","false","1446.85","296.65","1743.5","10",,"1753.5",,,"(42.0928015774628, -88.1078292635059)"
"2014","02-32-103-009-0000","241","PALATINE","true","175.98","29.04","205.02","200","405.02",,"0","Sabre Inve stments LLC","(42.0756058533477, -88.0962256434423)"
"2014","02-35-100-101-0000","100","PALATINE","true","309.2","51.04","360.24","200","560.24",,"0","Fair Deal  of Illinois In","(42.0749368494573, -88.0386587265587)"
"2014","02-35-206-040-0000","100","PALATINE","false","110.06","22.71","132.77","10",,"142.77",,,"(42.0754927107384, -88.0274698089311)"
"2014","02-35-309-009-0000","203","PALATINE","true","8988.35","1842.17","10830.52","200","11030.52",,"0","ICIB .","(42.0687210763386, -88.036598031495)"
"2014","02-36-105-039-1037","299","PALATINE","true","772.17","127.38","899.55","200","1099.55",,"0","West Town Buyers Grp LLC","(42.0776274463323, -88.0233700793899)"
"2014","02-36-105-059-1009","299","PALATINE","true","1141.3","188.32","1329.62","200","1529.62",,"0","TTLBL, LLC .","(42.0784316278948, -88.023724649604)"
"2014","02-36-314-004-0000","278","PALATINE","true","3761.45","620.62","4382.07","200","4582.07",,"0","PhoenixBon d&IndemnityC","(42.0693358961573, -88.0235151390715)"
"2014","02-36-411-009-0000","202","PALATINE","true","2830.32","466.95","3297.27","200","3497.27",,"0","MTAG CUST CAZCREEKIL II","(42.0692374961295, -88.0144480345068)"
"2014","02-36-414-022-0000","203","PALATINE","true","3924.17","781.46","4705.63","200","4905.63",,"0","ROYCE RE, LLC","(42.0695592389943, -88.0120318195615)"
"2014","03-01-402-001-0000","204","WHEELING","true","8568.2","1739.37","10307.57","200","10507.57",,"0","Interstate Funding Corp.","(42.1454137457505, -87.895221484329)"
"2014","03-02-100-074-1095","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1139","299","WHEELING","true","10113.67","1668.81","11782.48","200","11982.48",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1224","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1234","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","PineValley OneRealEstate","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1237","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","PineValley OneRealEstate","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1270","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","PineValley OneRealEstate","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1272","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1273","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1281","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","PineValley OneRealEstate","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1298","299","WHEELING","true","9220.89","1521.41","10742.3","200","10942.3",,"0","Sabre Inve stments LLC","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1330","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1379","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1380","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1400","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1523","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-100-074-1524","299","WHEELING","true","336.07","55.44","391.51","200","591.51",,"0","WHEELER  FINANCIAL","(42.1494570394665, -87.9175529345122)"
"2014","03-02-108-013-0000","100","WHEELING","false","576.61","117.1","693.71","10",,"703.71",,,"(42.1477340955396, -87.9174943882647)"
"2014","03-02-200-096-1015","589","WHEELING","true","7042.26","1161.93","8204.19","200","8404.19",,"0","MTAG cust ATCF II IL LLC","(42.1485440270989, -87.9146154496058)"
"2014","03-02-200-101-0000","100","WHEELING","true","7055.76","1164.24","8220","200","8420",,"0","ALD Realty & Investments","(42.1496363301125, -87.9134756725317)"
"2014","03-02-203-005-0000","100","WHEELING","false","706.95","143.66","850.61","10",,"860.61",,,"(42.1477292883855, -87.916405737596)"
"2014","03-02-203-006-0000","100","WHEELING","false","513.73","104.25","617.98","10",,"627.98",,,"(42.1480371841242, -87.9163343054848)"
"2014","03-02-301-007-0000","100","WHEELING","false","1846.78","375.16","2221.94","10",,"2231.94",,,"(42.1457591944998, -87.924662542146)"
"2014","03-02-301-009-0000","100","WHEELING","false","229.06","46.43","275.49","10",,"285.49",,,"(42.1452210821394, -87.9246671049078)"
"2014","03-02-304-015-0000","241","WHEELING","false","160.57","32.61","193.18","10",,"203.18",,,"(42.1459443179973, -87.9216053035571)"
"2014","03-02-304-018-0000","241","WHEELING","false","160.57","32.61","193.18","10",,"203.18",,,"(42.1459377495377, -87.9208777760292)"
"2014","03-02-305-016-0000","241","WHEELING","false","160.57","32.61","193.18","10",,"203.18",,,"(42.145932419524, -87.9201496930925)"
"2014","03-02-306-015-0000","241","WHEELING","false","160.57","32.61","193.18","10",,"203.18",,,"(42.1459245914227, -87.9191767717459)"
"2014","03-02-310-040-0000","295","WHEELING","true","5444.04","1104.81","6548.85","200","6748.85",,"0","Belmont  Realty Corp.","(42.1432059652467, -87.9237346511379)"
"2014","03-02-311-010-0000","100","WHEELING","false","1078.22","218.92","1297.14","10",,"1307.14",,,"(42.1431544422053, -87.9227440828323)"
"2014","03-02-316-045-0000","100","WHEELING","false","1361.11","276.47","1637.58","10",,"1647.58",,,"(42.1410541409286, -87.923431732991)"
"2014","03-02-404-004-0000","241","WHEELING","true","580.09","95.7","675.79","200","875.79",,"0","gan c gan c llc","(42.1452335362001, -87.9117684763306)"
"2014","03-02-404-005-0000","203","WHEELING","true","3784.46","624.47","4408.93","200","4608.93",,"0","Propel Fun ding Multistate","(42.1450663526334, -87.9117441484474)"
"2014","03-02-410-053-0000","517","WHEELING","true","20594.39","4182.47","24776.86","200","24976.86",,"0","Sabre Inve stments LLC","(42.14067186671, -87.9151772194818)"
"2014","03-02-410-083-1045","299","WHEELING","true","1291.21","260.22","1551.43","200","1751.43",,"0","Longstreet Capital Fundin","(42.1411266041617, -87.9138866529897)"
"2014","03-03-100-054-1106","299","WHEELING","true","1383.56","228.25","1611.81","200","1811.81",,"0","WHEELER  FINANCIAL","(42.1499313854733, -87.9435767289378)"
"2014","03-03-100-054-1405","299","WHEELING","true","797.09","47.84","844.93","200","1044.93",,"0","MTAG cust ATCF II IL LLC","(42.1499313854733, -87.9435767289378)"
"2014","03-03-101-022-1003","299","WHEELING","true","3740.86","759.66","4500.52","200","4700.52",,"0","PhoenixBon d&IndemnityC","(42.145433616824, -87.938699167992)"
"2014","03-03-204-005-0000","100","WHEELING","true","299.21","60.79","360","200","560",,"18","PineValley OneRealEstate","(42.1466464245607, -87.9358502504144)"
"2014","03-03-206-050-0000","100","WHEELING","false","4534.56","920.92","5455.48","10",,"5465.48",,,"(42.1500957024054, -87.9345847394778)"
"2014","03-03-300-017-1065","299","WHEELING","true","3938.44","740.07","4678.51","200","4878.51",,"0","Propel Fun ding Multistate","(42.1458235531201, -87.9427718538231)"
"2014","03-03-300-017-1082","299","WHEELING","true","1268.16","209.22","1477.38","200","1677.38",,"0","US Bnk Cst PC6SterlingNat","(42.1458235531201, -87.9427718538231)"
"2014","03-03-305-012-0000","203","WHEELING","true","3426.77","565.4","3992.17","200","4192.17",,"0","MTAG cust ATCF II IL LLC","(42.1405850223777, -87.938999172414)"
"2014","03-03-307-060-1083","299","WHEELING","true","494.73","99.67","594.4","200","794.4",,"0","Interstate Funding Corp.","(42.1411430860367, -87.9374349855307)"
"2014","03-03-400-063-1009","299","WHEELING","true","1751","288.86","2039.86","200","2239.86",,"0","Scribe Funding","(42.1447627662435, -87.9350855419175)"
"2014","03-03-400-073-1025","299","WHEELING","true","1191.09","196.57","1387.66","200","1587.66",,"0","gan c gan c llc","(42.1455957727338, -87.9338593535467)"
"2014","03-04-200-008-0000","100","WHEELING","false","2180.04","442.75","2622.79","10",,"2632.79",,,"(42.1511158588447, -87.9537399501471)"
"2014","03-04-201-025-1063","299","WHEELING","true","651.99","107.58","759.57","200","959.57",,"0","Equity One Investment Fun","(42.1470431679069, -87.9495620941884)"
"2014","03-04-201-025-1088","299","WHEELING","true","916.1","151.14","1067.24","200","1267.24",,"0","MTAG cust ATCF II IL LLC","(42.1470431679069, -87.9495620941884)"
"2014","03-04-201-026-1187","299","WHEELING","true","343.68","56.76","400.44","200","600.44",,"0","WHEELER  FINANCIAL","(42.146858146436, -87.9477345174494)"
"2014","03-04-204-073-1026","299","WHEELING","true","1113.05","183.7","1296.75","200","1496.75",,"0","Elm Limited, LLC","(42.1497710632672, -87.9470797176579)"
"2014","03-04-204-075-1003","299","WHEELING","true","1136.24","187.44","1323.68","200","1523.68",,"0","Fair Deal  of Illinois In","(42.1511860348369, -87.9475252859345)"
"2014","03-04-300-010-0000","592","WHEELING","true","21128.69","3486.23","24614.92","200","24814.92",,"0","Equity One Investment Fun","(42.1394522492879, -87.9620960070428)"
"2014","03-04-300-021-1053","299","WHEELING","true","1894","312.51","2206.51","200","2406.51",,"0","WHEELER  FINANCIAL","(42.1432574405906, -87.9613266289635)"
"2014","03-04-300-026-1006","299","WHEELING","true","1519.26","307.84","1827.1","200","2027.1",,"0","Fair Deal  of Illinois In","(42.1423898514972, -87.9605877082868)"
"2014","03-04-300-028-1063","299","WHEELING","true","489.02","80.74","569.76","200","769.76",,"0","Christiana TR Custodian","(42.1402933449502, -87.9627882120027)"
"2014","03-04-300-028-1217","299","WHEELING","true","240.77","48.11","288.88","200","488.88",,"0","Christiana TR Custodian","(42.1402933449502, -87.9627882120027)"
"2014","03-04-301-032-0000","100","WHEELING","false","1363.08","276.95","1640.03","10",,"1650.03",,,"(42.1402582738656, -87.9610248817904)"
"2014","03-04-400-034-1003","299","WHEELING","true","2172.69","358.49","2531.18","200","2731.18",,"0","ICIB .","(42.1392752447279, -87.9523540331272)"
"2014","03-04-400-034-1022","299","WHEELING","true","2021.56","333.52","2355.08","200","2555.08",,"0","ICIB .","(42.1392752447279, -87.9523540331272)"
"2014","03-04-404-008-0000","234","WHEELING","true","7560.32","1500.66","9060.98","200","9260.98",,"0","Elm Limited, LLC","(42.1414290098505, -87.9489927415616)"
"2014","03-05-303-032-1123","299","WHEELING","true","4216.47","486.47","4702.94","200","4902.94",,"0","ICIB .","(42.1400927026236, -87.976377826609)"
"2014","03-05-312-016-0000","203","WHEELING","true","3406.41","562.1","3968.51","200","4168.51",,"0","MTAG cust ATCF II IL LLC","(42.1442886946186, -87.97675450244)"
"2014","03-05-406-003-0000","234","WHEELING","true","6239.1","1285.29","7524.39","200","7724.39",,"0","Propel Fun ding Multistate","(42.1421790595546, -87.9730639096606)"
"2014","03-05-408-024-0000","278","WHEELING","true","751.92","45.12","797.04","200","997.04",,"0","Propel Fun ding Multistate","(42.146077162138, -87.9698335127858)"
"2014","03-06-112-010-0000","207","WHEELING","true","9594.4","1917.37","11511.77","200","11711.77",,"0","Scribe Funding","(42.148377259686, -87.9972968023767)"
"2014","03-06-400-035-1099","299","WHEELING","true","318.23","52.47","370.7","200","570.7",,"0","RDG Fund-5 LNS LLC","(42.1407730538777, -87.9879623015602)"
"2014","03-06-400-036-1081","299","WHEELING","true","659.55","108.79","768.34","200","968.34",,"0","Longstreet Capital Fundin","(42.1405547322705, -87.9893390364829)"
"2014","03-07-200-027-1016","589","WHEELING","true","8466.51","1397","9863.51","200","10063.51",,"0","Christiana TR Custodian","(42.1353924639561, -87.9906550008544)"
"2014","03-07-406-005-0000","234","WHEELING","true","3948.09","651.42","4599.51","200","4799.51",,"0","Equity One Investment Fun","(42.1262374651163, -87.9914949611759)"
"2014","03-08-101-017-1004","299","WHEELING","true","832.69","137.39","970.08","200","1170.08",,"0","Empathy Financial LLC","(42.1353561673093, -87.978466294866)"
"2014","03-08-213-032-0000","100","WHEELING","false","275.4","55.98","331.38","10",,"341.38",,,"(42.1351089509047, -87.9721304727909)"
"2014","03-08-214-004-0000","278","WHEELING","true","11600.53","2357.71","13958.24","200","14158.24",,"0","Belmont  Realty Corp.","(42.1357890026197, -87.9709166824478)"
"2014","03-08-215-003-1039","299","WHEELING","true","861.8","142.23","1004.03","200","1204.03",,"0","Equity One Investment Fun","(42.136541062536, -87.9724977668678)"
"2014","03-08-215-005-1029","299","WHEELING","true","1432.14","290.49","1722.63","200","1922.63",,"0","MTAG Cust MGD-ILL, LLC","(42.1356903087227, -87.9718548340435)"
"2014","03-09-108-001-0000","202","WHEELING","false","6556.16","1331.84","7888","10",,"7898",,,"(42.1361168006194, -87.9605313020837)"
"2014","03-09-109-006-0000","203","WHEELING","true","3221.14","531.52","3752.66","200","3952.66",,"0","NEWLINE  HOLDINGS LLC","(42.1355329339821, -87.9586040406307)"
"2014","03-09-200-021-1055","299","WHEELING","true","2672.46","542.89","3215.35","200","3415.35",,"0","Christiana TR Custodian","(42.1357303735636, -87.9539139536767)"
"2014","03-09-200-027-1016","299","WHEELING","true","2855.86","546.64","3402.5","200","3602.5",,"0","Sabre Inve stments LLC","(42.1384285793529, -87.9549192670783)"
"2014","03-09-200-027-1051","299","WHEELING","true","1627.24","268.51","1895.75","200","2095.75",,"0","gan c gan c llc","(42.1384285793529, -87.9549192670783)"
"2014","03-09-205-027-0000","203","WHEELING","true","6614.22","1342.76","7956.98","200","8156.98",,"0","NEWLINE  HOLDINGS LLC","(42.1352444980767, -87.951565498838)"
"2014","03-09-401-035-0000","241","WHEELING","true","2069.87","341.55","2411.42","200","2611.42",,"0","Equity One Investment Fun","(42.1259962728047, -87.9489011647239)"
"2014","03-09-402-022-1028","299","WHEELING","true","3381.98","596.38","3978.36","200","4178.36",,"0","ICIB .","(42.1262794362455, -87.9554727707365)"
"2014","03-09-404-076-0000","295","WHEELING","true","4093.01","835","4928.01","200","5128.01",,"0","Propel Fun ding Multistate","(42.127820632351, -87.9518621728849)"
"2014","03-09-409-065-0000","295","WHEELING","true","3438.1","701.32","4139.42","200","4339.42",,"0","UMB Bank Cust for FRHL","(42.1295792350612, -87.9537467634283)"
"2014","03-10-108-037-0000","203","WHEELING","true","4970.62","983.81","5954.43","200","6154.43",,"0","Scribe Funding","(42.1340159083196, -87.9376732925441)"
"2014","03-10-117-021-0000","203","WHEELING","true","3593.6","592.9","4186.5","200","4386.5",,"0","NEWLINE  HOLDINGS LLC","(42.1368967076796, -87.9444923038605)"
"2014","03-10-201-073-0000","580","WHEELING","false","1179.36","239.49","1418.85","10",,"1428.85",,,"(42.135991225153, -87.927638192007)"
"2014","03-10-201-074-0000","580","WHEELING","false","979.12","198.89","1178.01","10",,"1188.01",,,"(42.1347087487748, -87.9268198639085)"
"2014","03-10-201-075-1007","589","WHEELING","true","7572.83","1249.49","8822.32","200","9022.32",,"0","PhoenixBon d&IndemnityC","(42.1354776490759, -87.9281977627427)"
"2014","03-11-202-005-0000","202","WHEELING","true","2095.45","346.2","2441.65","200","2641.65",,"0","West Town Buyers Grp LLC","(42.1378406376733, -87.9086675839632)"
"2014","03-11-209-009-0000","203","WHEELING","true","5348.61","921.93","6270.54","200","6470.54",,"0","Suburban Tax Lien","(42.1332389656441, -87.9105566686185)"
"2014","03-11-215-022-0000","203","WHEELING","true","4097.09","831.31","4928.4","200","5128.4",,"0","Integrity Investment Fnd","(42.131640777714, -87.9137897417161)"
