"bid_opening_date","procurement_type","contract_number","project_name","department_name","procurement_contact","no_responses","company_name","city","state","bid_amount","notes","location_1"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 1 - 74.7%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 6 - 84.9%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 9 - 30.1%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 3 - 80.5%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 11 - 90.00%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 4 - 76.2%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 10 - 37.5%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 8 - 90.0%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 2 - 83.1%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 5 - 76.2%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-07231","ANVIL PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO., INC.","CHICAGO","IL",,"GROUP 7 - 90.0%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","50000","GROUP 5","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","25000","GROUP 11","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","50000","GROUP 8","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","75000","GROUP 9","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","50000","GROUP 6","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","50000","GROUP 3","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","50000","GROUP 2","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","50000","GROUP 13","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","40000","GROUP 15","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","50000","GROUP 4","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","75000","GROUP 10","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","72750","GROUP 14","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","25000","GROUP 12","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","97000","GROUP 1","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","20000","GROUP 7","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","59000","GROUP 1","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","0","GROUP 10","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","10000","GROUP 7","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","0","GROUP 6","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","29500","GROUP 2","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","17000","GROUP 11","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","37500","GROUP 8","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","43500","GROUP 14","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","37500","GROUP 13","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","28000","GROUP 15","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","0","GROUP 9","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","10000","GROUP 3","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","32500","GROUP 4","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","0","GROUP 5","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE AND SUPPLY LLC.","CHICAGO","IL","14500","GROUP 12","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","72750","GROUP 10","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","25720","GROUP 15","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","16075","GROUP 11","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","12380","GROUP 7","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","62400","GROUP 1","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","39950","GROUP 13","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","11250","GROUP 6","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","12450","GROUP 5","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","19850","GROUP 4","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","36950","GROUP 2","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","17250","GROUP 3","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","16075","GROUP 12","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","46200","GROUP 14","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","46875","GROUP 8","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-08T00:00:00.000","Bid-Formal > $25K","2102-08061","VARIOUS PLUMBING SUPPLY CATALOGS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","72750","GROUP 9","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2102-08121","BRASSCRAFT PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ANDERSON LOCK CO.","DES PLAINES","IL",,"VENDOR DISCOUNT VARIES 20% - 30%","
DES PLAINES, IL 
(42.042289, -87.889318)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2102-08121","BRASSCRAFT PLUMBING SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","ATLAS AND ASSOCIATES","COUNTRY CLUB HILLS","IL",,"VENDOR DISCOUNT 0%","
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","COLUMBIA PIPE AND SUPPLY LLC","CHICAGO","IL","32500","LINE ITEM NO. 1","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","COLUMBIA PIPE AND SUPPLY LLC","CHICAGO","IL","94250","LINE ITEM NO. 3","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","COLUMBIA PIPE AND SUPPLY LLC","CHICAGO","IL","22500","LINE ITEM NO. 2","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","8700","LINE ITEM NO. 2","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","32450","LINE ITEM NO. 1","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","JOHNSON PIPE AND SUPPLY CO.","CHICAGO","IL","85405","LINE ITEM NO. 3","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","PROGRESSIVE INDUSTRIES INC.","CHICAGO","IL",,"TO BE TABULATED","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","PROGRESSIVE INDUSTRIES INC.","CHICAGO","IL",,"TO BE TABULATED","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-12-01T00:00:00.000","Bid-Formal > $25K","2145-07234","ZURN PLUMBLING SUPPLIES","FACILITIES MANAGEMENT","DAN GIZZI","false","PROGRESSIVE INDUSTRIES INC.","CHICAGO","IL",,"TO BE TABULATED","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-24T00:00:00.000","Bid-Formal > $25K","2102-07201","BRASSCRAFT PLUMBING SUPPLIES","DEPT OF FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","COLUMBIA PIPE & SUPPLY","CHICAGO","IL",,"GROUP 1 - 63%","
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-24T00:00:00.000","Bid-Formal > $25K","2119-09141","PAVEMENT MAINTENANCE SOUTH 2021","DEPARTMENT OF TRANSPORTATION & HIGHWAYS","ROBERT STUART","false","GALLAGHER ASPHALT CORP","THORNTON","IL","17370167",,"
THORNTON, IL 
(41.568397, -87.611279)"
"2021-11-24T00:00:00.000","Bid-Formal > $25K","2119-09141","PAVEMENT MAINTENANCE SOUTH 2021","DEPARTMENT OF TRANSPORTATION & HIGHWAYS","ROBERT STUART","false","K- FIVE CONSTRUCTION","WESTMONT","IL","17940403.81",,"
WESTMONT, IL 
(41.795265, -87.975316)"
"2021-11-17T00:00:00.000","Bid-Formal > $25K","2106-18685R","SECURITY MACHINES, MAINTENANCE AND REPAIR","OFFICE OF THE SHERIFF","LATOSHA GHOLAR","false","REMI HOLDINGS, LLC","CHARLOTTE","NC","225000",,"
CHARLOTTE, NC 
(35.222936, -80.840161)"
"2021-11-17T00:00:00.000","Bid-Formal > $25K","2145-07214","ULTRA LOW SULFUR RED DYE #2 DIESEL FUEL","FACILITIES MANAGEMENT","DAN GIZZI","true",,,,,,
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2001-18800","ANTHROPOLOGY CONSULTATION SERVICES","MEDICAL EXAMINER","CAROLYNN JONES","false","ALG CONSULTING, INC.","EVANSTON","IL","40000",,"
EVANSTON, IL 
(42.052157, -87.687867)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2001-18800","ANTHROPOLOGY CONSULTATION SERVICES","MEDICAL EXAMINER","CAROLYNN JONES","false","ERIN B WAXENBAUM","HIGHLAND PARK","IL","40000",,"
HIGHLAND PARK, IL 
(42.184679, -87.802108)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2045-18433","FILTERED DRINKING WATER APPLIANCES","FACILITIES MANAGEMENT","ED RENDON","false","AVALON H20","LAKEWOOD","NJ",,"NO GRAND TOTAL PROVIDED","
LAKEWOOD, NJ 
(40.08991, -74.216273)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2045-18433","FILTERED DRINKING WATER APPLIANCES","FACILITIES MANAGEMENT","ED RENDON","false","FERGUSON SUPPLY","NEWPORT NEWS","VA","336521.46",,"
NEWPORT NEWS, VA 
(36.977714, -76.430349)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2045-18433","FILTERED DRINKING WATER APPLIANCES","FACILITIES MANAGEMENT","ED RENDON","false","JOHNSON PIPE AND SUPPLY","CHICAGO","IL","350903.47",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2045-18433","FILTERED DRINKING WATER APPLIANCES","FACILITIES MANAGEMENT","ED RENDON","false","NES SUPPLY","CHICAGO","IL","1081540",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2045-18433","FILTERED DRINKING WATER APPLIANCES","FACILITIES MANAGEMENT","ED RENDON","false","QUENCH USA","BENSENVILLE","IL",,"NO PRICING SUBMITTED","
BENSENVILLE, IL 
(41.961576, -87.948888)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2045-18433","FILTERED DRINKING WATER APPLIANCES","FACILITIES MANAGEMENT","ED RENDON","false","TILES IN STYLE DBA/TAZA SUPPLIES","SOUTH HOLLAND","IL","879615",,"
SOUTH HOLLAND, IL 
(41.600829, -87.610059)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2101-18662","ARMED SECURITY GUARD SERVICES","OFFICE OF THE MEDICAL EXAMINER","CAROLYNN JONES","false","AGB INVESTIGATIVE SERVICES","CHICAGO","IL","215374",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2101-18662","ARMED SECURITY GUARD SERVICES","OFFICE OF THE MEDICAL EXAMINER","CAROLYNN JONES","false","FACT FINDERS GROUP","MATTESON","IL","167771",,"
MATTESON, IL 
(41.50078, -87.713101)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2101-18662","ARMED SECURITY GUARD SERVICES","OFFICE OF THE MEDICAL EXAMINER","CAROLYNN JONES","false","KATES DETECTIVE SECURITY","CHICAGO","IL","204945.64",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2101-18662","ARMED SECURITY GUARD SERVICES","OFFICE OF THE MEDICAL EXAMINER","CAROLYNN JONES","false","MARSHALL SECURITY SERVICES LLC","GLENWOOD","IL","140450",,"
GLENWOOD, IL 
(41.543762, -87.612291)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2101-18662","ARMED SECURITY GUARD SERVICES","OFFICE OF THE MEDICAL EXAMINER","CAROLYNN JONES","false","MONTERREY SECURITY SOLUTIONS","CHICAGO","IL","335611.16",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2101-18662","ARMED SECURITY GUARD SERVICES","OFFICE OF THE MEDICAL EXAMINER","CAROLYNN JONES","false","MOORE SECURITY, INC.","CHICAGO","IL","152794.84",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2101-18662","ARMED SECURITY GUARD SERVICES","OFFICE OF THE MEDICAL EXAMINER","CAROLYNN JONES","false","R & R GLOBAL SECURITY","CHICAGO","IL","309614.6",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2021-11-10T00:00:00.000","Bid-Formal > $25K","2101-18662","ARMED SECURITY GUARD SERVICES","OFFICE OF THE MEDICAL EXAMINER","CAROLYNN JONES","false","RUSH SOLUTIONS","DOLTON","IL","192635.8",,"
DOLTON, IL 
(41.638919, -87.60747)"
