"recordid","name","url","ispublic","u_id","date","visits","visit_changes_since_previous","downloads","download_changes_since","derived_view","parent_uid","domain","type","description","creation_date","last_update_date_data","category","keywords","owner","owner_uid","contact_email","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values","department","public_dataset_contact","results_area","data_steward_email"
"ake4-pmxp_20190531","Solid Waste 30 Day Requests","https://chattanooga-internal.data.socrata.com/d/ake4-pmxp","No","ake4-pmxp","2019-05-31T00:00:00.000","5","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-16T13:27:00.000","2019-05-31T00:30:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ake4-pmxp.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"akfp-gkpw_20190531","Homeless Veteran Tracking","https://chattanooga-internal.data.socrata.com/d/akfp-gkpw","No","akfp-gkpw","2019-05-31T00:00:00.000","25","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Copy of the homeless veteran tracking sheet found here https://app.smartsheet.com/sheets/F3P72jfgcM8q3mrrhM8PF9QrrgRCcV2vRGvqJwp1?view=grid","2019-05-02T09:53:00.000","2019-05-30T23:10:00.000","Social Services","veteran,homeless","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/akfp-gkpw.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","Daily","Mayor's Office","opendata@chattanooga.gov","Stronger Neighborhoods","rwedell@chattanooga.gov"
"aqi9-85x2_20190531","Burglary","https://chattanooga-internal.data.socrata.com/d/aqi9-85x2","No","aqi9-85x2","2019-05-31T00:00:00.000","6","0","0","0","true","w6tt-pnwb","chattanooga-internal.data.socrata.com","filter",,"2019-02-26T16:24:00.000","2019-05-30T21:06:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/aqi9-85x2.json","official","socrata","Internal - Shared with all city employees","Daily","Police","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"aupc-v5s6_20190531","Annualized Promotion Rate - Black or African American & Fulltime","https://chattanooga-internal.data.socrata.com/d/aupc-v5s6","No","aupc-v5s6","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-17T14:38:00.000","2019-05-17T14:38:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/aupc-v5s6.json","official",,,,,,,
"avpg-h737_20190531","Fire Calls by Type","https://chattanooga-internal.data.socrata.com/d/avpg-h737","No","avpg-h737","2019-05-31T00:00:00.000","13","0","0","0","true","3pmf-yeyr","chattanooga-internal.data.socrata.com","chart","This dataset contains fire incident data from all responding units from 2001 to the current date. As a result there may be more than one record for each fire incident. To view just the fire incidents, without all the responding units details, then check out our Fire Incidents datasets at https://data.chattlibrary.org/Public-Safety/Fire-Incidents/a4ce-ifiy.

If you would like more information about the fire incident codes there is a PDF explaining the codes in more details in the dataset's metadata. You can find it by viewing the metadata after clicking on the about button to the far right just above the dataset.","2019-02-14T10:39:00.000","2019-05-30T20:13:00.000","Fire",,"Chris De Sisto","ve7v-b5px",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/avpg-h737.json","official",,,,,,,
"awaf-ttdc_20190531","New Code Violations by Type - Tyler Yount","https://chattanooga-internal.data.socrata.com/d/awaf-ttdc","No","awaf-ttdc","2019-05-31T00:00:00.000","5","0","0","0","true","2fvt-etki","chattanooga-internal.data.socrata.com","chart","Code violations for the City of Chattanooga","2019-04-25T10:18:00.000","2019-05-30T21:08:00.000",,,"TylerYount","krw7-fne6",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/awaf-ttdc.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods",
"aysm-x53c_20190531","Per Capita Income 2011 - 2017","https://chattanooga-internal.data.socrata.com/d/aysm-x53c","Yes","aysm-x53c","2019-05-31T00:00:00.000","10","0","0","0","true","dshm-tehy","chattanooga-internal.data.socrata.com","chart","Per Capita Chattanooga income from 2011 - 2017. Data from ACS.","2019-05-10T15:19:00.000","2019-05-10T14:49:00.000","Economy",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/aysm-x53c.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"b397-fv6e_20190531","On Job Injuries","https://chattanooga-internal.data.socrata.com/d/b397-fv6e","No","b397-fv6e","2019-05-31T00:00:00.000","43","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Reported on job injuries for city employees","2019-04-02T09:08:00.000","2019-05-30T22:20:00.000",,"hr,injury","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/b397-fv6e.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","As Needed","Human Resources","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"md2i-d6p5_20190531","Solid Waste Measures","https://chattanooga-internal.data.socrata.com/d/md2i-d6p5","No","md2i-d6p5","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-14T15:22:00.000","2019-05-14T15:22:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/md2i-d6p5.json","official",,,,,,,
"b42s-4vap_20190531","View based on Fire Training","https://chattanooga-internal.data.socrata.com/d/b42s-4vap","No","b42s-4vap","2019-05-31T00:00:00.000","1","0","0","0","true","wm4u-fg6t","chattanooga-internal.data.socrata.com","filter",,"2019-04-22T15:07:00.000","2019-05-30T22:31:00.000",,,"Andrew Sevigny","t226-dtne",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/b42s-4vap.json","official",,,,,,,
"b6e4-mshe_20190531","Census Tracts - 2010","https://chattanooga-internal.data.socrata.com/d/b6e4-mshe","No","b6e4-mshe","2019-05-31T00:00:00.000","20","0","7","0","false",,"chattanooga-internal.data.socrata.com","dataset","Census tracts from the 2010 census","2019-03-28T13:16:00.000","2019-03-28T16:01:00.000",,"census,tract,gis","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/b6e4-mshe.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"4zdi-y7mn_20190531","Invalid Assists Since FY2014","https://chattanooga-internal.data.socrata.com/d/4zdi-y7mn","No","4zdi-y7mn","2019-05-31T00:00:00.000","17","0","0","0","true","ndjw-zxwd","chattanooga-internal.data.socrata.com","chart","This dataset contains fire incident data from 2001 to the current date. For a more detailed view of the data containing information on all responding units check out this dataset https://data.chattlibrary.org/Public-Safety/Fire-Incidents-Detailed/6bf4-knwk.","2019-04-12T16:11:00.000","2019-05-30T21:14:00.000","Fire",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4zdi-y7mn.json","official",,,,,,,
"b93f-4sjx_20190531","CAD Accident Dispatch Data","https://chattanooga-internal.data.socrata.com/d/b93f-4sjx","No","b93f-4sjx","2019-05-31T00:00:00.000","9","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2019-05-28T11:03:00.000","2019-05-31T10:39:00.000","Transportation","cad,dispatch","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/b93f-4sjx.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","As Needed","Transportation","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"bcy4-3rea_20190531","Traffic Congestion","https://chattanooga-internal.data.socrata.com/d/bcy4-3rea","No","bcy4-3rea","2019-05-31T00:00:00.000","7","2","0","0","true","39em-y5hb","chattanooga-internal.data.socrata.com","chart","Data on overall traffic conditions recorded by Waze.","2019-05-28T09:06:00.000","2019-05-31T10:39:00.000","Transportation",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/bcy4-3rea.json","official",,,"Daily","Transportation","opendata@chattanooga.gov","High Performing Government",
"bks2-rgxm_20190531","Performance Management & Open Data Asset Inventory","https://chattanooga-internal.data.socrata.com/d/bks2-rgxm","No","bks2-rgxm","2019-05-31T00:00:00.000","13","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Asset inventory for the Office of Performance Management and Open Data","2019-05-28T16:15:00.000","2019-05-30T23:55:00.000",,"data,inventory","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/bks2-rgxm.json","official","Ryan Wedell","Internal - Shared with all city employees","Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"bpck-gczu_20190531","Urban Overlay","https://chattanooga-internal.data.socrata.com/d/bpck-gczu","No","bpck-gczu","2019-05-31T00:00:00.000","10","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Chattanooga urban overlay","2019-03-28T09:38:00.000","2019-03-28T09:40:00.000",,"overlay,urban,gis","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/bpck-gczu.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"bg92-wuch_20190531","City Zoning","https://chattanooga-internal.data.socrata.com/d/bg92-wuch","No","bg92-wuch","2019-05-31T00:00:00.000","5","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Zoning for the City of Chattanooga","2019-03-29T13:23:00.000","2019-05-30T22:45:00.000",,"zoning,gis","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/bg92-wuch.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"bqjh-esne_20190531","View based on 311 Service Requests","https://chattanooga-internal.data.socrata.com/d/bqjh-esne","No","bqjh-esne","2019-05-31T00:00:00.000","2","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","filter",,"2019-04-24T12:24:00.000","2019-05-31T00:30:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/bqjh-esne.json","official",,,,,,,
"briz-uypy_20190531","City Wide Services Performance","https://chattanooga-internal.data.socrata.com/d/briz-uypy","No","briz-uypy","2019-05-31T00:00:00.000","253","16","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-04-25T13:00:00.000","2019-04-25T13:00:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/briz-uypy.json","official","socrata","Public - Ability to be shared with general public","Daily","Public Works","opendata@chattanooga.gov","High Performing Government","socrata@chattanooga.gov"
"c2v2-vtew_20190531","All Part 1 Property Crime","https://chattanooga-internal.data.socrata.com/d/c2v2-vtew","No","c2v2-vtew","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Count of all Part 1 Property Crimes updated nightly","2019-02-07T13:56:00.000","2019-02-07T13:56:00.000","Police",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/c2v2-vtew.json","official",,,,,,,
"buqq-b88k_20190531","Census tracts data","https://chattanooga-internal.data.socrata.com/d/buqq-b88k","Yes","buqq-b88k","2019-05-31T00:00:00.000","49","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-08T13:31:00.000","2019-05-08T13:31:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/buqq-b88k.json","official",,,,,,,
"ceeh-rqv2_20190531","CWS Work Orders in Progress","https://chattanooga-internal.data.socrata.com/d/ceeh-rqv2","No","ceeh-rqv2","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-19T12:49:00.000","2019-02-19T12:49:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/ceeh-rqv2.json","official",,,,,,,
"cg6w-sud4_20190531","Annualized Transfer Rate - Full Time","https://chattanooga-internal.data.socrata.com/d/cg6w-sud4","No","cg6w-sud4","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-30T10:35:00.000","2019-04-30T10:35:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/cg6w-sud4.json","official",,,,,,,
"cged-2r5q_20190531","Asset Inventory Views","https://chattanooga-internal.data.socrata.com/d/cged-2r5q","No","cged-2r5q","2019-05-31T00:00:00.000","25","14","10","6","false",,"chattanooga-internal.data.socrata.com","dataset","Shows asset views and downloads over time.","2019-05-29T09:02:00.000","2019-05-30T23:55:00.000",,"asset,inventory,views","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/cged-2r5q.json","official","Ryan Wedell","Public - Ability to be shared with general public","Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"c5x5-ndh9_20190531","Time of Alcohol Related Accidents","https://chattanooga-internal.data.socrata.com/d/c5x5-ndh9","No","c5x5-ndh9","2019-05-31T00:00:00.000","12","0","0","0","true","38wp-yztm","chattanooga-internal.data.socrata.com","chart","Vehicle incidents recorded in Chattanooga, TN since 2018. Location information for incidents remains unchanged from the source data.","2019-05-07T10:26:00.000","2019-05-30T20:21:00.000","Public Safety",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/c5x5-ndh9.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"cnae-h9ea_20190531","View based on 311 Service Requests","https://chattanooga-internal.data.socrata.com/d/cnae-h9ea","No","cnae-h9ea","2019-05-31T00:00:00.000","1","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","filter",,"2019-04-25T16:38:00.000","2019-05-31T00:30:00.000",,,"Tim Moreland","iiwc-mbju",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/cnae-h9ea.json","official",,,,,,,
"chzi-djt6_20190531","Census tracts 012400 & 001100 - Sex","https://chattanooga-internal.data.socrata.com/d/chzi-djt6","Yes","chzi-djt6","2019-05-31T00:00:00.000","7","0","0","0","true","u4eg-etxc","chattanooga-internal.data.socrata.com","chart","2017 tract population data categorized by sex.","2019-05-06T16:21:00.000","2019-05-06T16:15:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/chzi-djt6.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"csz6-crmv_20190531","Chattanooga Median Earnings by Education","https://chattanooga-internal.data.socrata.com/d/csz6-crmv","Yes","csz6-crmv","2019-05-31T00:00:00.000","5","0","0","0","true","8k2v-wnqr","chattanooga-internal.data.socrata.com","chart","Income categorized by education level from 2011 to 2017. Data from ACS.","2019-05-22T08:02:00.000","2019-05-10T15:52:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/csz6-crmv.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"cxwh-g6q5_20190531","SLA Performance and Data","https://chattanooga-internal.data.socrata.com/d/cxwh-g6q5","No","cxwh-g6q5","2019-05-31T00:00:00.000","44","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-02-13T10:47:00.000","2019-02-13T10:47:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/cxwh-g6q5.json","official",,,,,,,
"cyw5-u6nv_20190531","Annualized Promotion Rate - Females & Fulltime","https://chattanooga-internal.data.socrata.com/d/cyw5-u6nv","No","cyw5-u6nv","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-17T13:53:00.000","2019-05-17T13:53:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/cyw5-u6nv.json","official",,,,,,,
"d7h5-3vgw_20190531","2017 Tract Population - Race","https://chattanooga-internal.data.socrata.com/d/d7h5-3vgw","Yes","d7h5-3vgw","2019-05-31T00:00:00.000","4","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","2017 tract population categorized by race. Data from ACS.","2019-05-03T09:37:00.000","2019-05-03T09:50:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/d7h5-3vgw.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"daz6-6ppg_20190531","Census tracts 012400 & 001100 - Occupation","https://chattanooga-internal.data.socrata.com/d/daz6-6ppg","Yes","daz6-6ppg","2019-05-31T00:00:00.000","4","0","0","0","true","uhpu-wauq","chattanooga-internal.data.socrata.com","chart","2017 tract population categorized by occupation. Data from ACS. More information on occupation categories can be found on page 35 here https://www2.census.gov/programs-surveys/acs/tech_docs/code_lists/2017_ACS_Code_Lists.pdf?#","2019-05-08T14:42:00.000","2019-05-06T10:06:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/daz6-6ppg.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"dfej-uhce_20190531","View based on Census API Fields - 2017","https://chattanooga-internal.data.socrata.com/d/dfej-uhce","No","dfej-uhce","2019-05-31T00:00:00.000","2","0","0","0","true","mrp4-smsc","chattanooga-internal.data.socrata.com","filter",,"2019-05-10T09:35:00.000","2019-04-16T16:18:00.000",,,"Ryan Wedell","76k4-ifet",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/dfej-uhce.json","official",,,,,,,
"dgam-j7pr_20190531","Code Enforcement","https://chattanooga-internal.data.socrata.com/d/dgam-j7pr","No","dgam-j7pr","2019-05-31T00:00:00.000","297","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-02-14T10:38:00.000","2019-02-14T10:38:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/dgam-j7pr.json","official",,,,,,,
"23nx-m3ut_20220212","Chattanooga Fire Department",,"site","23nx-m3ut","2022-02-12T00:00:00.000","38","0","0","0","false",,"internal.chattadata.org","story",,"2021-04-09T14:17:41.000","2021-04-09T14:34:58.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,,"official",,,,,,,
"dgsp-v6q5_20190531","2017 Tract Population - Total and Undergrad","https://chattanooga-internal.data.socrata.com/d/dgsp-v6q5","Yes","dgsp-v6q5","2019-05-31T00:00:00.000","18","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Population by tract with total, undergrad and nonundergrad fields","2019-04-30T13:35:00.000","2019-04-30T13:39:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/dgsp-v6q5.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"dh8k-em9r_20190531","Rivers and Streams","https://chattanooga-internal.data.socrata.com/d/dh8k-em9r","No","dh8k-em9r","2019-05-31T00:00:00.000","5","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Rivers and streams around Chattanooga","2019-03-20T14:41:00.000","2019-03-20T14:49:00.000",,"river,stream,waterway,gis","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/dh8k-em9r.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Public Works","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"dshm-tehy_20190531","Per Capita Chattanooga Income - Race","https://chattanooga-internal.data.socrata.com/d/dshm-tehy","Yes","dshm-tehy","2019-05-31T00:00:00.000","5","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Per Capita Chattanooga income from 2011 - 2017. Data from ACS.","2019-05-10T14:47:00.000","2019-05-10T14:49:00.000","Economy","census,wage data","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/dshm-tehy.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"dzci-2pzi_20190531","Chattanooga Metadata Dictionary","https://chattanooga-internal.data.socrata.com/d/dzci-2pzi","No","dzci-2pzi","2019-05-31T00:00:00.000","30","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-02-14T13:59:00.000","2019-02-14T13:59:00.000",,,"Shweta Gupta","t72f-vugt",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/dzci-2pzi.json","official",,,,,,,
"dzy3-m8pq_20190531","Story-Stakich","https://chattanooga-internal.data.socrata.com/d/dzy3-m8pq","No","dzy3-m8pq","2019-05-31T00:00:00.000","4","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-04-25T10:40:00.000","2019-04-25T10:40:00.000",,,"jeremy Stakich","s86e-isdw",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/dzy3-m8pq.json","official",,,,,,,
"e2v5-rsn3_20190531","Demolition Notices","https://chattanooga-internal.data.socrata.com/d/e2v5-rsn3","No","e2v5-rsn3","2019-05-31T00:00:00.000","3","0","0","0","true","i2eu-fh3b","chattanooga-internal.data.socrata.com","map","Code violation letters sent","2019-03-21T14:58:00.000","2019-05-30T23:02:00.000","Economy",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/e2v5-rsn3.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","High Performing Government",
"e332-etm3_20190531","Non Owner Occupied Residential Violations","https://chattanooga-internal.data.socrata.com/d/e332-etm3","No","e332-etm3","2019-05-31T00:00:00.000","8","0","0","0","true","5sp8-q5st","chattanooga-internal.data.socrata.com","filter","Top Non-Owner Occupied Residential Violations for the Past 3 Years by Owner.","2019-04-23T08:45:00.000","2019-04-18T12:52:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/e332-etm3.json","official","socrata","Internal - Shared with all city employees","Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods","socrata@chattanooga.gov"
"q8fg-s7j6_20190531","Permit Data Export","https://chattanooga-internal.data.socrata.com/d/q8fg-s7j6","No","q8fg-s7j6","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-03-11T13:58:00.000","2019-03-11T13:58:00.000",,,"Joshua Calhoun","kvkg-3tjz",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/q8fg-s7j6.json","official",,,,,,,
"e644-dvu5_20190531","Fire Incidents by Response Time of First Arriving","https://chattanooga-internal.data.socrata.com/d/e644-dvu5","No","e644-dvu5","2019-05-31T00:00:00.000","13","0","0","0","true","gk9n-mqtx","chattanooga-internal.data.socrata.com","map",,"2019-02-28T16:29:00.000","2019-02-28T16:21:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/e644-dvu5.json","official",,,"As Needed","Fire","opendata@chattanooga.gov","Safer Streets",
"e6yn-wmab_20190531","554 Data for April 2019","https://chattanooga-internal.data.socrata.com/d/e6yn-wmab","No","e6yn-wmab","2019-05-31T00:00:00.000","2","0","0","0","true","3pmf-yeyr","chattanooga-internal.data.socrata.com","map","This dataset contains fire incident data from all responding units from 2001 to the current date. As a result there may be more than one record for each fire incident. To view just the fire incidents, without all the responding units details, then check out our Fire Incidents datasets at https://data.chattlibrary.org/Public-Safety/Fire-Incidents/a4ce-ifiy.

If you would like more information about the fire incident codes there is a PDF explaining the codes in more details in the dataset's metadata. You can find it by viewing the metadata after clicking on the about button to the far right just above the dataset.","2019-04-05T07:29:00.000","2019-05-30T20:13:00.000","Fire",,"Jeff Soder - Fire","th65-wmdd",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/e6yn-wmab.json","official",,,,,,,
"e76z-axhz_20190531","Council","https://chattanooga-internal.data.socrata.com/d/e76z-axhz","Yes","e76z-axhz","2019-05-31T00:00:00.000","4","0","0","0","false",,"chattanooga-internal.data.socrata.com","gis map",,"2019-02-11T20:17:00.000","2019-05-31T00:18:00.000",,,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/e76z-axhz.json","official",,,,,,,
"e7fw-jj5v_20190531","Business License","https://chattanooga-internal.data.socrata.com/d/e7fw-jj5v","Yes","e7fw-jj5v","2019-05-31T00:00:00.000","18","0","5","0","false",,"chattanooga-internal.data.socrata.com","dataset","Business license information from 1990 to current date.","2019-02-25T16:33:00.000","2019-05-30T21:51:00.000","Economy","license","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/e7fw-jj5v.json","official","Ryan Wedell","Public - Ability to be shared with general public","Daily","Finance","opendata@chattanooga.gov","Growing Economy","rwedell@chattanooga.gov"
"ea4j-nedq_20190531","Condemned Houses","https://chattanooga-internal.data.socrata.com/d/ea4j-nedq","No","ea4j-nedq","2019-05-31T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2019-02-27T16:32:00.000","2019-02-27T16:33:00.000",,,"ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ea4j-nedq.json","official","Ryan Wedell","Confidential - Not to be shared","As Needed","Other","opendata@chattanooga.gov","Safer Streets","rwedell@chattanooga.gov"
"e92p-jyx7_20190531","CWS Work Orders in Progress","https://chattanooga-internal.data.socrata.com/d/e92p-jyx7","No","e92p-jyx7","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-19T13:12:00.000","2019-02-19T13:12:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/e92p-jyx7.json","official",,,,,,,
"ecqp-5ym4_20190531","Income","https://chattanooga-internal.data.socrata.com/d/ecqp-5ym4","Yes","ecqp-5ym4","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-20T12:53:00.000","2019-05-20T12:53:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ecqp-5ym4.json","official",,,,,,,
"ee8n-jj6z_20190531","Tract Population - Undergrad, Nonundergrad, and Total","https://chattanooga-internal.data.socrata.com/d/ee8n-jj6z","Yes","ee8n-jj6z","2019-05-31T00:00:00.000","13","0","0","0","true","dgsp-v6q5","chattanooga-internal.data.socrata.com","map","Population by tract with total, undergrad and nonundergrad fields","2019-04-30T13:49:00.000","2019-04-30T13:39:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ee8n-jj6z.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
