"workorder_number_cityworks","service_request_number","work_order_category","description","priority","priority_status","status","asset_group","shop","initiate_by","initiated_date","projected_start_date","projected_finish_date","on_time_indicator","actual_start_date","actual_finish_date","apply_to_entity","cancel","contractors_id","unattached","submit_to","date_submit_to","submit_to_open_by","date_submit_to_open","work_completed_by","date_work_order_closed","work_order_closed_by","work_total_order_cost","work_order_equipment_cost","work_order_labor_cost","work_order_material_cost","work_order_permit_cost","work_order_address","latitude","longitude","location","open_days","council_district"
"256435",,"STORM","CWS - Ditch Repair/Cleaning","3","Medium","TRANSCWS","Storm Sewer",,"CURTIS, RICKY L","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2023-08-17T00:00:00.000","N/A",,,"DGRAVITYMAIN","false",,"false","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","120 Ridge Rd","35.025914440502724","-85.25699887729422","POINT (-85.256998877294 35.025914440503)",,"9"
"256426",,"CM","Corrective Maintenance - Facilities","3","Medium","COMPL","Facilities",,"WILSON, REGINA V","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","GURROLA, MARIO A","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","4900 La Collina Way","35.06208800098709","-85.08665900577004","POINT (-85.08665900577 35.062088000987)",,"4"
"256434",,"CM-WRD","CM - WRD","2","MediumHigh","NEW","Moccasin Bend","MECHLIQ","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"SYSTEMS","false",,"false","LAWSON, DAVID T","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","SECONDARY SYSTEM",,,,,
"256410",,"STREET","CWS - Property Damage","3","Medium","CLOSED","Streets",,"FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-19T00:00:00.000","Yes","2022-08-11T00:00:00.000","2022-08-17T00:00:00.000","STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000","FRANKLIN, KRISTIN D","171.84","77.8","94.04","0","0","506 Alston Dr","35.00804008966858","-85.39732084451838","POINT (-85.397320844518 35.008040089669)","6","1"
"256408",,"STREET","CWS - Property Damage","3","Medium","CLOSED","Streets",,"FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-19T00:00:00.000","Yes","2022-08-16T00:00:00.000","2022-08-17T00:00:00.000","STREETS","false",,"true",,,,,"FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000","FRANKLIN, KRISTIN D","171.84","77.8","94.04","0","0","1116 Old Pineville Rd","35.07931549201238","-85.3256439987472","POINT (-85.325643998747 35.079315492012)","1","1"
"256416",,"CM-WRD","CM - Contractor","3","Medium","WAITONINV","Pump Stations","GEN CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"PUMPSTATIONS","false","14912","false","NEWBY, NICHOLAS E","2022-08-17T00:00:00.000","NEWBY, NICHOLAS E","2022-08-24T00:00:00.000",,,,"0","0","0","0","0","BIG RIDGE PUMP STATION #8","35.133588691993566","-85.1842165773012","POINT (-85.184216577301 35.133588691994)",,"3"
"256441",,"SAN","Location & Expose","3","Medium","CLOSED","Sanitary Sewer",,"KING, CAMELIA I","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","Yes","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","SSMANHOLE","false",,"false","CREW 42, WR","2022-08-17T00:00:00.000",,,"CREW 42, WR","2022-08-17T00:00:00.000","KING, CAMELIA I","33.615","12.5","21.115","0","0","59 W 26th St","35.026394114793746","-85.31316570356454","POINT (-85.313165703565 35.026394114794)","0","7"
"256433",,"CM-WRD","CM - WRD","2","MediumHigh","NEW","Moccasin Bend","ELECTRICIANS","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"SYSTEMS","false",,"false","JOHNSON, JAMES B","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","EQ PUMP STATION",,,,,
"256454",,"PARKS","PK – General Maintenance","3","Medium","NEW","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"PARKS","false",,"false","BROWN, BENNIE L","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","Greenway Farm","35.126505843772776","-85.22002544342563","POINT (-85.220025443426 35.126505843773)",,"3"
"256452",,"STREET","CWS - Guardrail Repair","3","Medium","NEW","Streets",,"HARMON, BENJAMIN E","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-19T00:00:00.000","No",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","303 Sequoia Dr",,,,,
"256407",,"CM","Corrective Maintenance - Facilities","3","Medium","WAITONPTS","Facilities",,"WILSON, REGINA V","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","GURROLA, MARIO A","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","5600 Brainerd Rd","35.00681200128841","-85.21398494954805","POINT (-85.213984949548 35.006812001288)",,"6"
"256424",,"CM","Corrective Maintenance - Facilities","3","Medium","COMPL","Facilities",,"WILSON, REGINA V","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","TATE, BRIAN E","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","620 E 11th St","35.04054899828771","-85.3015220327424","POINT (-85.301522032742 35.040548998288)",,"8"
"256411",,"CM-WRD","CM - Contractor","2","MediumHigh","WAITONPTS","Moccasin Bend","GEN CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"SYSTEMS","false","10544","false","NEWBY, NICHOLAS E","2022-08-17T00:00:00.000","NEWBY, NICHOLAS E","2022-08-18T00:00:00.000",,,,"0","0","0","0","0","PRIMARY SLUDGE SYSTEM",,,,,
"256414",,"CM-WRD","CM - WRD","3","Medium","CLOSED","Pump Stations","OPSPSTATION","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","Yes","2022-02-18T00:00:00.000","2022-02-18T00:00:00.000","PUMPSTATIONS","false",,"false","BIBBS, LUTHER E","2022-08-17T00:00:00.000",,,"EDWARDS, HELEN M","2022-08-25T00:00:00.000","EDWARDS, HELEN M","56.95","0","56.95","0","0","SOUTH CHICKAMAUGA PUMP STATION","35.08943700987264","-85.25020636483477","POINT (-85.250206364835 35.089437009873)","0","8"
"256456",,"CM-WRD","CM - Contractor","2","MediumHigh","WAITONINV","Moccasin Bend","ELEC CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"SYSTEMS","false","14881","false","DOUGLAS, DONALD L","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","CENTRIFUGE BUILDING #2",,,,,
"256438",,"CM-WRD","CM - Contractor","3","Medium","WAITONINV","Moccasin Bend","ELEC CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"SYSTEMS","false","15019","false","DOUGLAS, DONALD L","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","CENTRIFUGE BUILDING #2",,,,,
"256448",,"PARKS","PK – General Maintenance","3","Medium","CLOSED","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","Yes","2022-08-23T00:00:00.000","2022-08-24T00:00:00.000","PARKS","false",,"false","LANE, DERRICK J","2022-08-24T00:00:00.000",,,"LANE, DERRICK J","2022-08-24T00:00:00.000","BOWLING, JENNIFER","103.2","0","103.2","0","0","Sterchi Farm","35.0840463482059","-85.22739323961697","POINT (-85.227393239617 35.084046348206)","1","5"
"256425",,"CM","Corrective Maintenance - Facilities","3","Medium","COMPL","Facilities",,"WILSON, REGINA V","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","GURROLA, MARIO A","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","1009 Executive Dr","35.13145499784517","-85.23556098437057","POINT (-85.235560984371 35.131454997845)",,"3"
"256439",,"SAN","Location & Expose","3","Medium","CLOSED","Sanitary Sewer",,"KING, CAMELIA I","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","Yes","2022-08-15T00:00:00.000","2022-08-15T00:00:00.000","SSMANHOLE","false",,"false","CARROLL, ROBERT R","2022-08-17T00:00:00.000",,,"CREW 42, WR","2022-08-17T00:00:00.000","KING, CAMELIA I","45.68","12.5","33.18","0","0","1304 Lillian Ln","35.04536834955298","-85.23635445755086","POINT (-85.236354457551 35.045368349553)","0","9"
"256419",,"CM-WRD","CM - WRD","1","High","CLOSED","Pump Stations","ELECTRICIANS","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","Yes","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","PUMPSTATIONS","false",,"false","DOUGLAS, DONALD L","2022-08-17T00:00:00.000",,,"EDWARDS, HELEN M","2022-08-19T00:00:00.000","EDWARDS, HELEN M","316.111","0","48.58","267.531","0","CITICO CSOTF PUMP STATION","35.05313020034411","-85.2923236431318","POINT (-85.292323643132 35.053130200344)","0","8"
"256429",,"PARKS","PK – General Maintenance","3","Medium","NEW","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"PARKS","false",,"false","MCALLISTER, PERRY E","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","Riverview Park","35.0666156755441","-85.28810650075019","POINT (-85.28810650075 35.066615675544)",,"2"
"256436",,"STORM","CWS - Ditch Repair/Cleaning","3","Medium","SCHEDULD","Storm Sewer",,"CURTIS, RICKY L","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2023-08-17T00:00:00.000","N/A",,,"DGRAVITYMAIN","false",,"false","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","318 Barbara Cir","35.00858509357","-85.23179782235825","POINT (-85.231797822358 35.00858509357)",,"6"
"256445",,"PARKS","PK – Landscaping Maintenance","1","High","SCHEDULD","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","N/A","2022-08-18T00:00:00.000",,"PARKS","false",,"false","LANE, DERRICK J","2022-08-17T00:00:00.000",,,,,,"17.2","0","17.2","0","0","Sterchi Farm","35.0840463482059","-85.22739323961697","POINT (-85.227393239617 35.084046348206)","8","5"
"256413",,"TREE","UF - Trim Tree(s)","3","Medium","CLOSED","Trees",,"STEWART, MILTON B","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-19T00:00:00.000","No",,"2022-08-23T00:00:00.000","TREES","false",,"true",,,,,,"2022-08-23T00:00:00.000","STEWART, PETER W","0","0","0","0","0","6203 Bonny Oaks Dr",,,,,
"256451",,"PARKS","PK – General Maintenance","2","MediumHigh","CLOSED","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","Yes","2022-08-17T00:00:00.000","2022-08-18T00:00:00.000","PARKS","false",,"false","MCALLISTER, PERRY E","2022-08-17T00:00:00.000",,,"MCALLISTER, PERRY E","2022-08-25T00:00:00.000","BOWLING, JENNIFER","181.47","0","168.91","12.56","0","East Lake Park","35.00032399971961","-85.2771974781026","POINT (-85.277197478103 35.00032399972)","1","7"
"256417",,"STREET","CWS - Parks","3","Medium","UNDRCONS","Streets","CWS","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-19T00:00:00.000","No","2022-08-16T00:00:00.000",,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000",,,,"4990.21","4137","853.21","0","0","PLAYGROUND DEMO",,,,"10",
"256423",,"PARKS","PK – Landscaping Maintenance","3","Medium","NEW","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"PARKS","false",,"false","BURNETT, WAYNE A","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","Chattown Skate Park","35.03795247960823","-85.31850361822711","POINT (-85.318503618227 35.037952479608)",,"7"
"256409",,"CM","Corrective Maintenance - Facilities","3","Medium","NEW","Facilities",,"WILSON, REGINA V","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","GURROLA, MARIO A","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","2124 Shepherd Rd","35.04266547020144","-85.18515637765358","POINT (-85.185156377654 35.042665470201)",,"6"
"256443",,"TREE","UF - Prune Tree(s)","3","Medium","NEW","Trees",,"STEWART, PETER W","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-19T00:00:00.000","No",,,"TREES","false",,"true",,,,,,,,"0","0","0","0","0","110 Sherwood Ave","35.028679987135526","-85.25723183406619","POINT (-85.257231834066 35.028679987136)",,"9"
"256422",,"CM-WRD","CM - Contractor","2","MediumHigh","CANCEL","Moccasin Bend","ELEC CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"SYSTEMS","true","14981","false","DOUGLAS, DONALD L","2022-08-19T00:00:00.000",,,,,,"0","0","0","0","0","INFLUENT PUMP STATION",,,,,
"256453",,"PARKS","PK – General Maintenance","3","Medium","SCHEDULD","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"PARKS","false",,"false","BROWN, BENNIE L","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","Greenway Farm","35.126505843772776","-85.22002544342563","POINT (-85.220025443426 35.126505843773)",,"3"
"256437",,"STORM","CWS - Ditch Repair/Cleaning","3","Medium","SCHEDULD","Storm Sewer",,"CURTIS, RICKY L","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2023-08-17T00:00:00.000","N/A",,,"DGRAVITYMAIN","false",,"false","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","6225 Bonny Oaks Dr","35.07411971387927","-85.17848162397955","POINT (-85.17848162398 35.074119713879)",,"5"
"256427",,"STREET","CWS - Sewer Trench Repair","3","Medium","TRANSCWS","Streets",,"TATE, EDWARD D","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","No",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","3534 Dell Trl","35.02002123282575","-85.25207347118798","POINT (-85.252073471188 35.020021232826)",,"9"
"256447",,"SAN","CCTV Inspection","3","Medium","CLOSED","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-18T00:00:00.000","Yes","2022-08-18T00:00:00.000","2022-08-18T00:00:00.000","SSGRAVITYMAIN","false",,"false","CREW 46, WR","2022-08-17T00:00:00.000",,,"CREW 46, WR","2022-08-19T00:00:00.000","LOCKHART, HOLLY M","961.92","600","361.92","0","0","4067 North Hawthorne street","35.08800222965233","-85.24589342154825","POINT (-85.245893421548 35.088002229652)","0","8"
"256428",,"CM","Corrective Maintenance - Facilities","3","Medium","WAITONPTS","Facilities",,"WILSON, REGINA V","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","TATE, MICHAEL J","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","600 N Orchard Knob Ave","35.04412399733078","-85.27105601482135","POINT (-85.271056014821 35.044123997331)",,"8"
"256455",,"STREET","CWS - Guardrail Repair","3","Medium","NEW","Streets",,"HARMON, BENJAMIN E","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-19T00:00:00.000","No",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","1329 Cloverdale Drive",,,,,
"256431",,"CM","Corrective Maintenance - Facilities","3","Medium","WAITSCHD","Facilities",,"WILSON, REGINA V","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","GURROLA, MARIO A","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","2124 Shepherd Rd","35.04266547020144","-85.18515637765358","POINT (-85.185156377654 35.042665470201)",,"6"
"256415",,"CM-WRD","CM - WRD","3","Medium","WAITONINV","Pump Stations","GEN CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"PUMPSTATIONS","false","14912","false","NEWBY, NICHOLAS E","2022-08-17T00:00:00.000","NEWBY, NICHOLAS E","2022-08-24T00:00:00.000",,,,"0","0","0","0","0","BIG RIDGE PUMP STATION #7","35.13357489222497","-85.18202805067091","POINT (-85.182028050671 35.133574892225)",,"3"
"256446",,"PARKS","PK – Landscaping Maintenance","2","MediumHigh","CLOSED","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","Yes","2022-08-18T00:00:00.000","2022-08-18T00:00:00.000","PARKS","false",,"false","BURNETT, WAYNE A","2022-08-17T00:00:00.000",,,"BURNETT, WAYNE A","2022-08-19T00:00:00.000","BOWLING, JENNIFER","198.48","0","198.48","0","0","Glenwood Park","35.036395527717566","-85.26021979434533","POINT (-85.260219794345 35.036395527718)","0","9"
"256418",,"CM-WRD","CM - Contractor","3","Medium","NEW","Pump Stations","GEN CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-21T00:00:00.000","No",,,"PUMPSTATIONS","false","14912","false","NEWBY, NICHOLAS E","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","TIFTONIA PUMP STATION #4","35.05663391119856","-85.34652960483108","POINT (-85.346529604831 35.056633911199)",,"1"
"256450",,"PARKS","PK – General Maintenance","3","Medium","WAITONPTS","Parks",,"BOWLING, JENNIFER","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"PARKSPLAYINGFIELDCOURT","false",,"false","BROWN, BENNIE L","2022-08-17T00:00:00.000",,,,,,"0","0","0","0","0","Rivermont Park","35.09735000948582","-85.2688373024874","POINT (-85.268837302487 35.097350009486)",,"2"
"256375",,"CM","Corrective Maintenance - Facilities","3","Medium","COMPL","Facilities",,"WILSON, REGINA V","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","GURROLA, MARIO A","2022-08-16T00:00:00.000",,,,,,"0","0","0","0","0","5705 Uptain Rd","35.00973200723316","-85.21232300050166","POINT (-85.212323000502 35.009732007233)",,"6"
"256373",,"CM-WRD","CM - Contractor","3","Medium","WAITONINV","Pump Stations","ELEC CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-16T00:00:00.000","2022-08-09T00:00:00.000","2022-08-13T00:00:00.000","No",,,"PUMPSTATIONS","false","15019","false","DOUGLAS, DONALD L","2022-08-16T00:00:00.000",,,,,,"0","0","0","0","0","BIG RIDGE PUMP STATION #2","35.11449778797498","-85.20704074650804","POINT (-85.207040746508 35.114497787975)",,"3"
"256379",,"STREET","CWS - Alley Maintenance","3","Medium","TRANSCWS","Streets",,"FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-18T00:00:00.000","No",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000","FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000",,,,"0","0","0","0","0","2211 BAILEY AVE",,,,,
"256369",,"STORM","CWS - Ditch Repair/Cleaning","3","Medium","SCHEDULD","Storm Sewer",,"CURTIS, RICKY L","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2023-08-16T00:00:00.000","N/A",,,"DGRAVITYMAIN","false",,"true","FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000",,,,,,"0","0","0","0","0","4614 Carr Ter","35.08466189224028","-85.18727781366938","POINT (-85.187277813669 35.08466189224)",,"5"
"256362",,"CM","Corrective Maintenance - Facilities","3","Medium","COMPL","Facilities",,"WILSON, REGINA V","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","TATE, BRIAN E","2022-08-16T00:00:00.000",,,,,,"0","0","0","0","0","1250 Market St","35.04070500970213","-85.30789598123513","POINT (-85.307895981235 35.040705009702)",,"8"
"256388",,"SAN","CCTV Inspection","3","Medium","CLOSED","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-19T00:00:00.000","Yes","2022-08-19T00:00:00.000","2022-08-19T00:00:00.000","SSGRAVITYMAIN","false",,"false","CREW 56, WR","2022-08-16T00:00:00.000",,,"CREW 56, WR","2022-08-25T00:00:00.000","LOCKHART, HOLLY M","448.08","300","148.08","0","0","5501 Rosemont drive","35.00817760535466","-85.21915912718075","POINT (-85.219159127181 35.008177605355)","0","6"
"256372",,"CM-WRD","CM - WRD","2","MediumHigh","CLOSED","Pump Stations","ELECTRICIANS","FAMIGLIETTA, AMY M","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-20T00:00:00.000","Yes","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","PUMPSTATIONS","false",,"false","JOHNSON, JAMES B","2022-08-16T00:00:00.000",,,"EDWARDS, HELEN M","2022-08-19T00:00:00.000","EDWARDS, HELEN M","57.55","0","57.55","0","0","HIXSON PUMP STATION #3","35.134435167609155","-85.21508236768102","POINT (-85.215082367681 35.134435167609)","0","3"
"256367",,"CM-WRD","CM - WRD","1","High","CLOSED","Pump Stations","ELECTRICIANS","FAMIGLIETTA, AMY M","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-20T00:00:00.000","Yes","2022-08-15T00:00:00.000","2022-08-15T00:00:00.000","PUMPSTATIONS","false",,"false","JOHNSON, JAMES B","2022-08-16T00:00:00.000",,,"EDWARDS, HELEN M","2022-08-19T00:00:00.000","EDWARDS, HELEN M","185.1604","0","177.4","7.7604","0","AIRPORT PUMP STATION #1","35.03842333147372","-85.20648250694207","POINT (-85.206482506942 35.038423331474)","0","5"
"256383",,"PM-WRD","PM - Monthly","3","Medium","NEW","Pump Stations","LUBRICATORS","FAMIGLIETTA, AMY M","2022-08-16T00:00:00.000","2022-09-01T00:00:00.000","2022-09-11T00:00:00.000","N/A",,,"PUMPSTATIONS","false",,"false","BROWNELL, DANIEL J","2022-08-24T00:00:00.000",,,,,,"0","0","0","0","0","CITICO PUMP STATION - MONTHLY","35.05315230453633","-85.29166032449804","POINT (-85.291660324498 35.053152304536)",,"8"
"256390",,"STREET","CWS - Alley Maintenance","3","Medium","TRANSCWS","Streets",,"TATE, EDWARD D","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-18T00:00:00.000","No",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000",,,,,,"0","0","0","0","0","3356 COMPTON ST",,,,,
"256399",,"CM-WRD","CM - WRD","1","High","CLOSED","Moccasin Bend","MECHLIQPUMP","FAMIGLIETTA, AMY M","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-20T00:00:00.000","Yes","2022-08-18T00:00:00.000","2022-08-18T00:00:00.000","SYSTEMS","false",,"false","DAVIS, TERRY W","2022-08-16T00:00:00.000","DAVIS, TERRY W","2022-08-24T00:00:00.000","EDWARDS, HELEN M","2022-08-24T00:00:00.000","EDWARDS, HELEN M","119.22","0","119.22","0","0","INFLUENT RELIEF PUMP STATION",,,,"0",
"256381",,"SAN","Install New Tap","3","Medium","CLOSED","Sanitary Sewer",,"KING, CAMELIA I","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","Yes","2022-08-12T00:00:00.000","2022-08-12T00:00:00.000","SSGRAVITYMAIN","false",,"false","TUCKER, RONALD","2022-08-16T00:00:00.000",,,"CREW 48, WR","2022-08-16T00:00:00.000","KING, CAMELIA I","76.75","12.5","20.65","43.6","0","1311 Moss Dr.","35.04610875630951","-85.24149538083134","POINT (-85.241495380831 35.04610875631)","0","9"
"256378",,"STREET","CWS - Alley Maintenance","3","Medium","TRANSCWS","Streets",,"FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-18T00:00:00.000","No",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000","FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000",,,,"0","0","0","0","0","2106 OAK ST",,,,,
"256368",,"STORM","CWS - Ditch Repair/Cleaning","3","Medium","NEW","Storm Sewer",,"CURTIS, RICKY L","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2023-08-16T00:00:00.000","N/A",,,"DGRAVITYMAIN","false",,"true","FRANKLIN, KRISTIN D","2022-08-16T00:00:00.000",,,,,,"0","0","0","0","0","4715 Bonny Oaks Dr","35.0745340215333","-85.19542925011855","POINT (-85.195429250119 35.074534021533)",,"5"
"256371",,"CM-WRD","CM - WRD","2","MediumHigh","CLOSED","Pump Stations","MECHLIQPUMP","FAMIGLIETTA, AMY M","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-20T00:00:00.000","Yes","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","PUMPSTATIONS","false",,"false","DAVIS, TERRY W","2022-08-16T00:00:00.000","DAVIS, TERRY W","2022-08-24T00:00:00.000","EDWARDS, HELEN M","2022-08-24T00:00:00.000","EDWARDS, HELEN M","127.68","0","127.68","0","0","HIXSON PUMP STATION #3","35.134435167609155","-85.21508236768102","POINT (-85.215082367681 35.134435167609)","0","3"
"256397",,"SAN","CCTV Inspection","3","Medium","CLOSED","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","2022-08-19T00:00:00.000","Yes","2022-08-19T00:00:00.000","2022-08-19T00:00:00.000","SSGRAVITYMAIN","false",,"false","CREW 46, WR","2022-08-16T00:00:00.000",,,"CREW 46, WR","2022-08-25T00:00:00.000","LOCKHART, HOLLY M","290.14","200","90.14","0","0","604 North Moore road","35.020313703791246","-85.22423282142465","POINT (-85.224232821425 35.020313703791)","0","5"
