"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","owner_uid","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values_updated","department","public_dataset_contact","results_area","data_steward_email"
"https://internal.chattadata.org/d/832a-fap7","832a-fap7","true","true","najs-wv89","internal.chattadata.org","chart","Internal Affairs Incident Types","This data set contains a high level view of all CPD Internal Affairs cases from the IAPro system since January 1, 2018. Each row of data is an individual case that may have multiple allegations and multiple officers involved. The columns are high level data points on the case file.  For the public view, only Completed cases are available for viewing.","20","2020-08-11T11:28:00.000Z","2020-09-29T15:16:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/832a-fap7.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/wnzx-spb3","wnzx-spb3","true","true","764y-vxm2","internal.chattadata.org","filter","Permits - Permitted to is Blank",,"8","2020-08-07T19:45:00.000Z","2020-11-12T13:55:00.000Z",,,"0","Ryan Wedell","76k4-ifet","",,"published",,,,,"https://internal.chattadata.org/resource/wnzx-spb3.json","official","socrata","Public - Ability to be shared with general public ","Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/xzqj-6tew","xzqj-6tew","true","true","764y-vxm2","internal.chattadata.org","filter","Permits - Permitted to Owner",,"11","2020-08-07T19:28:00.000Z","2020-11-12T13:55:00.000Z",,,"0","Ryan Wedell","76k4-ifet","",,"published",,,,,"https://internal.chattadata.org/resource/xzqj-6tew.json","official","socrata","Public - Ability to be shared with general public ","Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/d7q9-ij2b","d7q9-ij2b","true","true","najs-wv89","internal.chattadata.org","map","Internal Affairs Incident Locations","This data set contains a high level view of all CPD Internal Affairs cases from the IAPro system since January 1, 2018. Each row of data is an individual case that may have multiple allegations and multiple officers involved. The columns are high level data points on the case file.  For the public view, only Completed cases are available for viewing.","8","2020-08-11T12:11:00.000Z","2020-09-29T15:16:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/d7q9-ij2b.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/vtme-zk5x","vtme-zk5x","false","true","rs4d-hkb8","internal.chattadata.org","chart","PM - Monthly Pump Station Routes Completed on Time","Public Works work orders from 1990 to current date. Data includes information on work orders received by Public Works. Where the work order was initiated by a CItyWorks service request, the service request number has also been included.","4","2020-08-10T19:37:00.000Z","2020-11-12T23:12:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/vtme-zk5x.json","official",,,"Daily","Public Works","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/ya7a-qxhy","ya7a-qxhy","true","true","hhdc-a448","internal.chattadata.org","chart","Arrests by Race","This dataset represents charges that have been grouped by case numbers. For individual charges please visit: https://internal.chattadata.org/Public-Safety/Public-CPD-Arrest-Charges/v9y9-uavb 

The data provided in this public portal/website represents general data of incidents based on the Tennessee Incident Based Reporting System (TIBRS). Incidents involving protected classes (juveniles, domestic abuse victims) by Tennessee law have been removed. Additionally, some incident addresses have been generalized to block level and randomly offset to protect the privacy of victims of crime. All crime data posted is preliminary and may or may not have been reviewed and approved by the Chattanooga Police Department’s (CPD) quality control process; therefore, the data may change upon further investigation.

The City of Chattanooga and the Chattanooga Police Department caution against using crime data provided in this public portal to make decisions regarding the safety of, amount of or type of crime occurring in a particular area. Users should not make decisions as it relates to safety solely based on the data provided on this website, but should seek independent verification directly through CPD’s Crime Analyst Unit.

The information in this portal is provided strictly as a courtesy to the public.","34","2020-08-07T13:31:00.000Z","2020-11-12T23:44:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/ya7a-qxhy.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/2gv3-di6i","2gv3-di6i","true","true","najs-wv89","internal.chattadata.org","chart","Use of Force Disposition","This data set contains a high level view of all CPD Internal Affairs cases from the IAPro system since January 1, 2018. Each row of data is an individual case that may have multiple allegations and multiple officers involved. The columns are high level data points on the case file.  For the public view, only Completed cases are available for viewing.","20","2020-08-07T12:51:00.000Z","2020-09-29T15:16:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/2gv3-di6i.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/ux58-xru3","ux58-xru3","true","true","hin7-689s","internal.chattadata.org","chart","Cited Individuals by Race - Economic Violations","Data since January 1, 2016 on City Court Citations.  These are high level citations where each row represents an individual who may be cited for multiple infractions in one instance.","13","2020-08-07T10:59:00.000Z","2020-11-12T21:22:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/ux58-xru3.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/nnip-wwec","nnip-wwec","true","true","v9y9-uavb","internal.chattadata.org","chart","Top 25 Arrest Charges by Race","This dataset represents individual charges in an arrest. For single arrest data please visit: https://internal.chattadata.org/Public-Safety/Public-CPD-Arrests/hhdc-a448

The data provided in this public portal/website represents general data of incidents based on the Tennessee Incident Based Reporting System (TIBRS). Incidents involving protected classes (juveniles, domestic abuse victims) by Tennessee law have been removed. Additionally, some incident addresses have been generalized to block level and randomly offset to protect the privacy of victims of crime. All crime data posted is preliminary and may or may not have been reviewed and approved by the Chattanooga Police Department’s (CPD) quality control process; therefore, the data may change upon further investigation.

The City of Chattanooga and the Chattanooga Police Department caution against using crime data provided in this public portal to make decisions regarding the safety of, amount of or type of crime occurring in a particular area. Users should not make decisions as it relates to safety solely based on the data provided on this website, but should seek independent verification directly through CPD’s Crime Analyst Unit.

The information in this portal is provided strictly as a courtesy to the public.","21","2020-08-07T13:37:00.000Z","2020-11-12T23:45:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/nnip-wwec.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/t87m-swxr","t87m-swxr","true","true","hin7-689s","internal.chattadata.org","chart","Cited Individuals by Race - Safety Violations","Data since January 1, 2016 on City Court Citations.  These are high level citations where each row represents an individual who may be cited for multiple infractions in one instance.","15","2020-08-07T11:09:00.000Z","2020-11-12T21:22:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/t87m-swxr.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/hin7-689s","hin7-689s","true","true","vqtk-wvf9","internal.chattadata.org","filter","City Court Citations","Data since January 1, 2016 on City Court Citations.  These are high level citations where each row represents an individual who may be cited for multiple infractions in one instance.","41","2020-08-07T10:54:00.000Z","2020-11-12T21:22:00.000Z","Public Safety","citation,court,city court,traffic,speeding,registration,auto","4","Andrew Sevigny","t226-dtne","",,"published",,,,,"https://internal.chattadata.org/resource/hin7-689s.json","official","odextract","Public - Ability to be shared with general public ","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/48bd-jhjp","48bd-jhjp","false","false",,"internal.chattadata.org","measure","Quarterly Use of Force Percent of Black Population Annualized","","0","2020-08-07T10:28:00.000Z","2020-08-07T10:28:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/48bd-jhjp.json","official",,,,,,,
"https://internal.chattadata.org/d/g8vi-tmhx","g8vi-tmhx","false","false",,"internal.chattadata.org","measure","Use of Force Percent of Population Annualized","","0","2020-08-07T10:20:00.000Z","2020-08-07T10:20:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/g8vi-tmhx.json","official",,,,,,,
"https://internal.chattadata.org/d/m85s-s4su","m85s-s4su","false","false",,"internal.chattadata.org","measure","Annual Use of Force Percent of White Population","","0","2020-08-07T10:34:00.000Z","2020-08-07T10:34:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/m85s-s4su.json","official",,,,,,,
"https://internal.chattadata.org/d/smzf-jnqy","smzf-jnqy","true","true","hin7-689s","internal.chattadata.org","chart","Cited Individuals by Race","Data since January 1, 2016 on City Court Citations.  These are high level citations where each row represents an individual who may be cited for multiple infractions in one instance.","17","2020-08-07T10:58:00.000Z","2020-11-12T21:22:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/smzf-jnqy.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/d3s5-33kk","d3s5-33kk","false","true","39yu-8bra","internal.chattadata.org","chart","Average Days to Approve","","8","2020-08-06T18:18:00.000Z","2020-11-12T13:55:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/d3s5-33kk.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy",
"https://internal.chattadata.org/d/ui43-nuu3","ui43-nuu3","true","true","y5qr-gke5","internal.chattadata.org","map","Arrests Per Capita by Census Tract","This dataset contains high level summary statistics from multiple Chattanooga Police Department data sources broken down by Race and Census tract.  Following guidelines from the Center for Policing Equity, the data set seeks to highlight any disproportional outcomes based on population and other factors.","34","2020-08-06T18:08:00.000Z","2020-08-06T17:46:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/ui43-nuu3.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/25q2-z332","25q2-z332","true","true","y5qr-gke5","internal.chattadata.org","map","Use of Force Per Capita by Census Tract","This dataset contains high level summary statistics from multiple Chattanooga Police Department data sources broken down by Race and Census tract.  Following guidelines from the Center for Policing Equity, the data set seeks to highlight any disproportional outcomes based on population and other factors.","17","2020-08-06T18:17:00.000Z","2020-08-06T17:46:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/25q2-z332.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/gwdm-dat4","gwdm-dat4","false","false",,"internal.chattadata.org","dataset","Permit Comments","Comments from LDO permit proccess.","3","2020-08-06T20:03:00.000Z","2020-11-10T21:09:00.000Z",,"permit,comment,ldo","0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/gwdm-dat4.json","official","socrata","Private Only - Shared with specific teams and individuals","Daily","Economic and Community Development","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/g4re-mmip","g4re-mmip","false","false",,"internal.chattadata.org","measure","Annual Use of Force Percent of Black Population","","0","2020-08-07T10:34:00.000Z","2020-08-07T10:34:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/g4re-mmip.json","official",,,,,,,
"https://internal.chattadata.org/d/7p25-8h7s","7p25-8h7s","false","false",,"internal.chattadata.org","measure","Quarterly Use of Force Percent of White Population Annualized","","0","2020-08-07T10:28:00.000Z","2020-08-07T10:28:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/7p25-8h7s.json","official",,,,,,,
"https://internal.chattadata.org/d/y5qr-gke5","y5qr-gke5","true","false",,"internal.chattadata.org","dataset","Biased Based Policing Overview","This dataset contains high level summary statistics from multiple Chattanooga Police Department data sources broken down by Race and Census tract.  Following guidelines from the Center for Policing Equity, the data set seeks to highlight any disproportional outcomes based on population and other factors.","14","2020-08-06T17:42:00.000Z","2020-08-06T17:46:00.000Z",,"bias,biased,biased based policing,equity,black,white,use of force,complaints,complaint,internal affairs,arrests,arrest,911 incident","2","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/y5qr-gke5.json","official","odextract@chattanooga.gov","Public - Ability to be shared with general public ","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/ymru-yka6","ymru-yka6","false","true","vqtk-wvf9","internal.chattadata.org","filter","View based on Citations",,"3","2020-08-06T14:27:00.000Z","2020-11-12T21:22:00.000Z","Public Safety",,"2","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/ymru-yka6.json","official",,,,,,,
"https://internal.chattadata.org/d/26bg-ejs3","26bg-ejs3","true","false",,"internal.chattadata.org","story","Policing and Racial Equity",,"10394","2020-08-06T13:04:00.000Z","2020-08-06T13:04:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/26bg-ejs3.json","official",,,,,,,
"https://internal.chattadata.org/d/sqfq-w6j6","sqfq-w6j6","true","false",,"internal.chattadata.org","file","City of Chattanooga 2020 Open Data Report","Annual report on the city's open data efforts.","13","2020-08-05T19:41:00.000Z","2020-08-05T19:41:00.000Z",,"open data,report,2020,fy 2020,fiscal year 2020","2","Tim Moreland","iiwc-mbju","opendata@chattanooga.gov","Public Domain","published",,,"City of Chattanooga",,"https://internal.chattadata.org/resource/sqfq-w6j6.json","official","Tim Moreland","Public - Ability to be shared with general public ","Yearly","Mayor's Office","opendata@chattanooga.gov","High Performing Government","tmoreland@chattanooga.gov"
"https://internal.chattadata.org/d/vnmk-q98h","vnmk-q98h","false","false",,"internal.chattadata.org","measure","Pump Station Monthly Routes Completed","","0","2020-08-05T19:39:00.000Z","2020-08-05T19:39:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/vnmk-q98h.json","official",,,,,,,
"https://internal.chattadata.org/d/guxv-kdgx","guxv-kdgx","false","true","8qb9-5fja","internal.chattadata.org","filter","View based on 311 Service Requests",,"3","2020-08-04T19:51:00.000Z","2020-11-13T00:14:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"unpublished",,,,,"https://internal.chattadata.org/resource/guxv-kdgx.json","official",,,,,,,
"https://internal.chattadata.org/d/pzwn-f2mv","pzwn-f2mv","true","true","8qb9-5fja","internal.chattadata.org","filter","View based on 311 Service Requests",,"7","2020-08-04T19:57:00.000Z","2020-11-13T00:14:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/pzwn-f2mv.json","official",,,,,,,
"https://internal.chattadata.org/d/6axa-qjbr","6axa-qjbr","false","false",,"internal.chattadata.org","measure","Pump Station Monthly Routes Completed On Time","Percentage of PM monthly routes completed on or before the projected finish date for each month.","0","2020-08-04T19:10:00.000Z","2020-08-04T19:10:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/6axa-qjbr.json","official",,,,,,,
"https://internal.chattadata.org/d/c269-2f3s","c269-2f3s","true","true","8qb9-5fja","internal.chattadata.org","chart","Seasonality of Top Service Requests","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2","2020-08-03T18:30:00.000Z","2020-11-13T00:14:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/c269-2f3s.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/ipfu-n8y7","ipfu-n8y7","true","true","ikcv-byqe","internal.chattadata.org","filter","Internal Affairs Allegations - Public","This is a data set of all Allegations against CPD Officers since January 1, 2018. When a Complaint is filed, a chain of command investigation began, or an Internal Affairs investigation began, Allegations of different types are made against officers. Each row represents an individual allegation as multiple can be made in one incident.","137","2020-07-30T13:41:00.000Z","2020-09-29T15:20:00.000Z","Public Safety","internal affairs,ia,complaint,use of force","4","Andrew Sevigny","t226-dtne","",,"published",,,,,"https://internal.chattadata.org/resource/ipfu-n8y7.json","official","odextract","Public - Ability to be shared with general public ","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/3773-zqj2","3773-zqj2","false","true","najs-wv89","internal.chattadata.org","filter","View based on Internal Affairs Incidents - Public",,"9","2020-07-30T16:51:00.000Z","2020-09-29T15:16:00.000Z","Public Safety",,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/3773-zqj2.json","official",,,,,,,
"https://internal.chattadata.org/d/vqes-iras","vqes-iras","true","true","vr4r-jqwb","internal.chattadata.org","filter","Internal Affairs Incidents Detailed - Public","This data set contains a detailed l view of all CPD Internal Affairs cases from the IAPro system since January 1, 2018. Each row of data is an individual involved in an IA case and what their part is. For officers, this includes data on Actions Taken on a case such as a Letter or Reprimand or Suspension.","110","2020-07-30T13:33:00.000Z","2020-10-02T18:19:00.000Z","Public Safety","ia,internal affairs,complaint,use of force,investigation","1","Andrew Sevigny","t226-dtne","",,"published",,,,,"https://internal.chattadata.org/resource/vqes-iras.json","official","odextract","Public - Ability to be shared with general public ","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/x6td-e6zv","x6td-e6zv","false","false",,"internal.chattadata.org","dataset","SafeGraph Transactions by Zip Code","Number of card transactions by zip code of card holder. Data sources are challenger banks, payroll cards, and government cards.","25","2020-07-29T16:47:00.000Z","2020-07-29T19:54:00.000Z",,"transactions,safegraph,cards","0","Ryan Wedell","76k4-ifet",,,"published",,,"SafeGraph",,"https://internal.chattadata.org/resource/x6td-e6zv.json","official","socrata","Private Only - Shared with specific teams and individuals","As Needed","Other","opendata@chattanooga.gov","Growing Economy","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/najs-wv89","najs-wv89","true","true","74bz-hnrt","internal.chattadata.org","filter","Internal Affairs Incidents - Public","This data set contains a high level view of all CPD Internal Affairs cases from the IAPro system since January 1, 2018. Each row of data is an individual case that may have multiple allegations and multiple officers involved. The columns are high level data points on the case file.  For the public view, only Completed cases are available for viewing.","123","2020-07-30T13:23:00.000Z","2020-09-29T15:16:00.000Z","Public Safety","ia,internal affairs,complaint,use of force,investigation","2","Andrew Sevigny","t226-dtne","",,"published",,,,,"https://internal.chattadata.org/resource/najs-wv89.json","official","odextract","Public - Ability to be shared with general public ","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/fryx-miis","fryx-miis","false","false",,"internal.chattadata.org","dataset","COVID-19 Symptom Survey","Data from the COVID-19 symptom survey. The COVID-19 symptom category is determined using criteria using a study from King's College London. More information can be found here https://www.kcl.ac.uk/news/six-distinct-types-of-covid-19-identified.","10","2020-07-28T19:25:00.000Z","2020-08-04T12:25:00.000Z",,"covid,symptom,survey","0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/fryx-miis.json","official","socrata","Private Only - Shared with specific teams and individuals","As Needed","Other","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/ikcv-byqe","ikcv-byqe","false","false",,"internal.chattadata.org","dataset","Internal Affairs Allegations","This is a data set of all Allegations against CPD Officers since January 1, 2018.  When a Complaint is filed, a chain of command investigation began, or an Internal Affairs investigation began, Allegations of different types are made against officers.  Each row represents an individual allegation as multiple can be made in one incident.","32","2020-07-24T17:27:00.000Z","2020-09-29T15:20:00.000Z",,"allegations,findings,finding,disicipline,officer,ia,internal affairs,uof,use of force","26","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/ikcv-byqe.json","official","odextract@chattanooga.gov","Private Only - Shared with specific teams and individuals","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/74bz-hnrt","74bz-hnrt","false","false",,"internal.chattadata.org","dataset","Internal Affairs Incidents","This data set contains a high level view of all CPD Internal Affairs cases from the IAPro system since January 1, 2018.  Each row of data is an individual case that may have multiple allegations and multiple officers involved.  The columns are high level data points on the case file.","43","2020-07-24T17:15:00.000Z","2020-09-29T15:16:00.000Z","Public Safety","internal affairs,ia,complaints,citizen,use of force,uof","3","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/74bz-hnrt.json","official","odextract@chattanooga.gov","Private Only - Shared with specific teams and individuals","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/y2bw-hkax","y2bw-hkax","true","false",,"internal.chattadata.org","dataset","Tennessee Social Vulnerability Index","Social Vulnerability Index data for Census Tracts from the CDC. For more information and field definitions visit  https://svi.cdc.gov/Documents/Data/2018_SVI_Data/SVI2018Documentation-508.pdf","12","2020-07-23T19:49:00.000Z","2020-07-23T20:03:00.000Z",,"svi,census","5","ODEXTRACT","nfms-ud8q",,,"published",,,"CDC","https://svi.cdc.gov/data-and-tools-download.html","https://internal.chattadata.org/resource/y2bw-hkax.json","official","socrata","Public - Ability to be shared with general public ","As Needed","Other","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/5h9t-jpsc","5h9t-jpsc","false","true","vfem-a47f","internal.chattadata.org","chart","CDOT Monthly Performance","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","1","2020-07-23T20:00:00.000Z","2020-11-13T00:14:00.000Z",,,"0","Kevin Comstock","exxp-4xaz",,,"unpublished",,,,,"https://internal.chattadata.org/resource/5h9t-jpsc.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/vr4r-jqwb","vr4r-jqwb","false","false",,"internal.chattadata.org","dataset","Internal Affairs Incidents Detailed","This data set contains a detailed l view of all CPD Internal Affairs cases from the IAPro system since January 1, 2018. Each row of data is an individual involved in an IA case and what their part is.  For officers, this includes data on Actions Taken on a case such as a Letter or Reprimand or Suspension.","42","2020-07-24T17:21:00.000Z","2020-10-02T18:19:00.000Z","Public Safety","ia,internal affairs,officer involved,officer,uof,complaints,complaint,use of force","29","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/vr4r-jqwb.json","official","odextract@chattanooga.gov","Private Only - Shared with specific teams and individuals","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/rstu-88j8","rstu-88j8","false","true","rs4d-hkb8","internal.chattadata.org","chart","Null CM found from PM","Public Works work orders from 1990 to current date. Data includes information on work orders received by Public Works. Where the work order was initiated by a CItyWorks service request, the service request number has also been included.","2","2020-07-22T14:38:00.000Z","2020-11-12T23:12:00.000Z",,,"0","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://internal.chattadata.org/resource/rstu-88j8.json","official",,,"Daily","Public Works","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/422e-2cia","422e-2cia","false","true","rs4d-hkb8","internal.chattadata.org","filter","View based on Work Orders",,"1","2020-07-22T13:38:00.000Z","2020-11-12T23:12:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"unpublished",,,,,"https://internal.chattadata.org/resource/422e-2cia.json","official",,,,,,,
"https://internal.chattadata.org/d/xykw-phig","xykw-phig","false","false",,"internal.chattadata.org","story","Civic Design Prototype Mockup","","4","2020-07-21T14:12:00.000Z","2020-07-21T14:12:00.000Z",,,"0","Caroline Daigle","3kks-v5j8",,,"published",,,,,"https://internal.chattadata.org/resource/xykw-phig.json","official",,,,,,,
"https://internal.chattadata.org/d/5cnb-enx2","5cnb-enx2","false","true","5dtg-25r9","internal.chattadata.org","chart","CFD Incidents by Call Type Distributed","This dataset contains fire incident data from all responding units from 2001 to the current date. As a result there may be more than one record for each fire incident. To view just the fire incidents, without all the responding units details, then check out our Fire Incidents datasets at https://chattanooga-internal.data.socrata.com/Public-Safety/Fire-Incidents/mpms-yy3n","2","2020-07-21T11:52:00.000Z","2020-11-12T09:25:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/5cnb-enx2.json","official",,,"Daily","Fire","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/icux-sr62","icux-sr62","false","true","3pmf-yeyr","internal.chattadata.org","map","Quint 10/Engine 4 Responses","This dataset contains fire incident data from all responding units from 2001 to the current date. As a result there may be more than one record for each fire incident. To view just the fire incidents, without all the responding units details, then check out our Fire Incidents datasets at https://data.chattlibrary.org/Public-Safety/Fire-Incidents/a4ce-ifiy.

If you would like more information about the fire incident codes there is a PDF explaining the codes in more details in the dataset's metadata. You can find it by viewing the metadata after clicking on the about button to the far right just above the dataset.","2","2020-07-21T11:32:00.000Z","2020-11-12T09:25:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/icux-sr62.json","official",,,"Daily","Fire","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/ji3h-e9we","ji3h-e9we","false","true","ad65-bzx9","internal.chattadata.org","filter","CPD Calls for Service",,"9","2020-07-20T11:43:00.000Z","2020-11-12T22:31:00.000Z","Public Safety",,"5","Andrew Sevigny","t226-dtne","",,"published",,,,,"https://internal.chattadata.org/resource/ji3h-e9we.json","official","odextract","Private Only - Shared with specific teams and individuals","Daily","Police","opendata@chattanooga.gov","Safer Streets","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/3uur-u2pr","3uur-u2pr","false","false",,"internal.chattadata.org","dataset","Permit Workflow Steps","Steps in the permit workflow process","44","2020-07-17T18:34:00.000Z","2020-11-10T21:08:00.000Z",,"permit,steps,workflow,ecd","0","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://internal.chattadata.org/resource/3uur-u2pr.json","official","socrata","Internal - Shared with all city employees","Daily","Economic and Community Development","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/w88y-prsx","w88y-prsx","false","true","ad65-bzx9","internal.chattadata.org","filter","View based on Calls for Service",,"1","2020-07-16T19:43:00.000Z","2020-11-12T22:31:00.000Z","Public Safety",,"2","Tim Moreland","iiwc-mbju",,,"unpublished",,,,,"https://internal.chattadata.org/resource/w88y-prsx.json","official",,,,,,,
"https://internal.chattadata.org/d/tcfg-575u","tcfg-575u","false","false",,"internal.chattadata.org","measure","Fire Turnover (Annualized) by Quarter","","0","2020-07-16T16:01:00.000Z","2020-07-16T16:01:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/tcfg-575u.json","official",,,,,,,
"https://internal.chattadata.org/d/javv-kat2","javv-kat2","false","false",,"internal.chattadata.org","measure","Fire Turnover (Annualized)","","0","2020-07-16T14:49:00.000Z","2020-07-16T14:49:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/javv-kat2.json","official",,,,,,,
