"incident_number","incident_date","shift_color","specific_incident_code_and","generic_incident_code","generic_incident_description","incident_category","streetnumber","streetprefix","streetname","streettype","city","civilian_casualty","firefighter_casualty","property_loss","property_value","responding_unit","responding_unit_in_or_out","responding_unit_district","responding_unit_district_1","turnout_time","travel_time","response_time_minutes","first_arriving","latitude","longitude","location","lastarrivingfirstalarm","onscndate","dispdate","citydst"
"18-010004","2018-07-05T16:52:43.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","500","W","M L KING","BLVD","Chattanooga",,,,,"QUINT 3","OUT",,"Station 101","0.13","3.12","3.25","Y","35.04809722777891","-85.318226500909","POINT (-85.318226500909 35.048097227779)","N","2018-07-05T16:55:58.000","2018-07-05T16:52:43.000","7"
"18-010005","2018-07-05T17:03:43.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","8261",,"CHULA CREEK","RD","Chattanooga","0","0","0","0","QUINT 21","IN","2101","Station 21","1.23","3.63","4.87","Y","35.015039348669916","-85.1461383613336","POINT (-85.146138361334 35.01503934867)","Y","2018-07-05T17:08:35.000","2018-07-05T17:03:43.000","4"
"18-010007","2018-07-05T17:36:21.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1512","S","HOLTZCLAW","AVE","Chattanooga","0","0","0","0","LADDER 1","OUT","504","Station 5",,"3.72","3.72","Y","35.02876327840314","-85.28821967668644","POINT (-85.288219676686 35.028763278403)","Y","2018-07-05T17:40:26.000","2018-07-05T17:36:43.000","8"
"18-010008","2018-07-05T17:45:58.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","104",,"HOLLYBERRY","LN","Chattanooga","0","0","0","0","QUINT 13","IN",,"Station 1301","0.73","1.95","2.68","Y","35.019037291134346","-85.23588473434218","POINT (-85.235884734342 35.019037291134)","Y","2018-07-05T17:48:39.000","2018-07-05T17:45:58.000","5"
"18-010009","2018-07-05T18:08:03.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1175","W","40TH","ST","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","1.77","0.03","1.8","Y","35.00812289694194","-85.32580740844058","POINT (-85.325807408441 35.008122896942)","Y","2018-07-05T18:09:51.000","2018-07-05T18:08:03.000","7"
"18-010010","2018-07-05T18:50:02.000","Red","554 Assist invalid","500","Service Call","Non-Fire Call","364",,"NORTHGATE MALL","DR","Chattanooga","0","0","0","0","QUINT 19","IN","1901","Station 19","0.57","3.35","3.92","Y","35.12866503808463","-85.23733958587285","POINT (-85.23733958587302 35.128665038085)","Y","2018-07-05T18:53:57.000","2018-07-05T18:50:02.000","3"
"18-010011","2018-07-05T19:04:15.000","Red","424 Carbon monoxide incident","400","Hazardous Condition (no fire)","Non-Fire Call","5603",,"COLD SPRINGS","RD","Chattanooga","0","0","0","0","ENGINE 11","IN","1101","Station 11","0.48","9.12","9.6","Y","35.120984032350165","-85.20064299145446","POINT (-85.200642991454 35.12098403235)","Y","2018-07-05T19:13:51.000","2018-07-05T19:04:15.000","3"
"18-010012","2018-07-05T19:28:56.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"OLD WAUHATCHIE","PIKE","Hamilton County","0","0","0","0","QUINT 14","IN","1402","Station 14","1.28","3.48","4.77","Y",,,,"Y","2018-07-05T19:33:42.000","2018-07-05T19:28:56.000",
"18-010014","2018-07-05T19:43:23.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","5501",,"OLD HIXSON","PIKE","Chattanooga","0","0","0","0","QUINT 19","OUT","1102","Station 11",,"2.48","2.48","Y","35.145820008959234","-85.22665516086519","POINT (-85.226655160865 35.145820008959)","Y","2018-07-05T19:46:33.000","2018-07-05T19:44:04.000","3"
"18-010015","2018-07-05T20:00:06.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2928",,"NURICK","DR","Chattanooga","0","0","0","0","QUINT 16","IN","1601","Station 16","0.83","6.03","6.87","Y","35.09752608692866","-85.2917300387723","POINT (-85.291730038772 35.097526086929)","Y","2018-07-05T20:06:58.000","2018-07-05T20:00:06.000","2"
"18-010016","2018-07-05T20:28:30.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","918",,"HAMILTON","AVE","Chattanooga","0","0","0","0","ENGINE 12","IN",,"Station 1202","0.83","2.17","3","Y","35.07370380714632","-85.3077215306076","POINT (-85.30772153060802 35.073703807146)","Y","2018-07-05T20:31:30.000","2018-07-05T20:28:30.000","2"
"18-010018","2018-07-05T20:56:05.000","Red","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","4500","N","ACCESS","RD","Chattanooga",,,,,"QUINT 16","IN",,"Station 1602","0.72","3.13","3.85","Y","35.11155111333478","-85.25007568239366","POINT (-85.25007568239401 35.111551113335)","N","2018-07-05T20:59:56.000","2018-07-05T20:56:05.000","2"
"18-010019","2018-07-05T21:12:15.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","5501",,"OLD HIXSON","PIKE","Chattanooga","0","0","0","0","QUINT 19","OUT","1102","Station 11","0.88","3.32","4.2","Y","35.145820008959234","-85.22665516086519","POINT (-85.226655160865 35.145820008959)","Y","2018-07-05T21:16:27.000","2018-07-05T21:12:15.000","3"
"18-010020","2018-07-05T21:13:41.000","Red","142 Brush  or brush and grass mixture fire","100","Fire","Fire Call","800",,"BROWNS FERRY","RD","Chattanooga",,,,,"SQUAD 20","OUT","301","Station 3","0.95","3.32","4.27","Y","35.045387359170604","-85.35398076544901","POINT (-85.35398076544901 35.045387359171)","Y","2018-07-05T21:17:57.000","2018-07-05T21:13:41.000","1"
"18-010021","2018-07-05T21:23:38.000","Red","111 Building fire","100","Fire","Fire Call","3228",,"HAYWOOD","AVE","Chattanooga",,,,,"ENGINE 12","OUT","1601","Station 16","1.05","5.78","6.83","Y","35.10325327124753","-85.28590937884522","POINT (-85.285909378845 35.103253271248)","N","2018-07-05T21:30:28.000","2018-07-05T21:23:38.000","2"
"18-010022","2018-07-05T22:09:26.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","22",,"STARVIEW","LN","Chattanooga",,,,,"SQUAD 20","OUT","2001","Station 20","1.18","1.78","2.97","Y","35.01885661917116","-85.37927644718701","POINT (-85.379276447187 35.018856619171)","N","2018-07-05T22:12:24.000","2018-07-05T22:09:26.000","1"
"18-010023","2018-07-05T22:28:58.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1201",,"BOYNTON","DR","Chattanooga",,,,,"LADDER 1","OUT",,"Station 101","0.45","3.63","4.08","Y","35.04555511511172","-85.32000576218303","POINT (-85.320005762183 35.045555115112)","N","2018-07-05T22:33:03.000","2018-07-05T22:28:58.000","7"
"18-010024","2018-07-05T22:53:14.000","Red","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","7616",,"CECELIA","DR","Chattanooga","0","0","0","0","QUINT 6","OUT",,"Station 601","0.72","4.23","4.95","Y","35.07603522052384","-85.18099983198884","POINT (-85.180999831989 35.076035220524)","N","2018-07-05T22:58:11.000","2018-07-05T22:53:14.000","5"
"18-010025","2018-07-06T00:04:53.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","301","W","6TH","ST","Chattanooga","0","0","0","0","SQUAD 1","OUT",,"Station 101","2.2","4.15","6.35","Y","35.04961898298933","-85.31280385383744","POINT (-85.31280385383701 35.049618982989)","Y","2018-07-06T00:11:14.000","2018-07-06T00:04:53.000","7"
"18-010026","2018-07-06T00:17:54.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","6100",,"HIGHWAY 58",,"Chattanooga",,,,,"QUINT 7","OUT",,"Station 701","1.58","7.67","9.25","Y","35.1193623428561","-85.12529367660402","POINT (-85.125293676604 35.119362342856)","Y","2018-07-06T00:27:09.000","2018-07-06T00:17:54.000","6"
"18-010027","2018-07-06T00:39:35.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","5001",,"BRUNSWICK","LN","Chattanooga","0","0","0","0","QUINT 19","IN","1901","Station 19","0.42","2","2.42","Y","35.136799587570074","-85.23738409610141","POINT (-85.237384096101 35.13679958757)","Y","2018-07-06T00:42:00.000","2018-07-06T00:39:35.000","3"
"18-010028","2018-07-06T02:21:00.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","5111",,"LYNNWOOD","AVE","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","1","6.53","7.53","Y","34.99213890733775","-85.32731201515182","POINT (-85.327312015152 34.992138907338)","Y","2018-07-06T02:28:32.000","2018-07-06T02:21:00.000","7"
"18-010030","2018-07-06T02:33:51.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","709",,"LADD","AVE","Chattanooga","0","0","0","0","QUINT 17","IN",,"Station 1701","1.98","5.2","7.18","Y","35.07115093032419","-85.32307000005392","POINT (-85.323070000054 35.071150930324)","Y","2018-07-06T02:41:02.000","2018-07-06T02:33:51.000","1"
"18-010031","2018-07-06T03:47:56.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1314",,"GROVE STREET","CT","Chattanooga","0","0","0","0","SQUAD 1","OUT",,"Station 101","2.48","3.52","6","Y","35.042297203184205","-85.31869883527514","POINT (-85.31869883527501 35.042297203184)","Y","2018-07-06T03:53:56.000","2018-07-06T03:47:56.000","7"
"18-010032","2018-07-06T04:21:53.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","5118",,"GEORGIA","AVE","Chattanooga","0","0","0","0","ENGINE 12","IN",,"Station 1202","1.97","5.95","7.92","Y",,,,"Y","2018-07-06T04:31:18.000","2018-07-06T04:23:23.000",
"18-010033","2018-07-06T04:28:37.000","Blue","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","7324",,"SHALLOWFORD","RD","Chattanooga","0","0","0","0","QUINT 8","OUT",,"Station 802","1.97","4.52","6.48","Y","35.040835315092124","-85.15140841085778","POINT (-85.151408410858 35.040835315092)","Y","2018-07-06T04:35:06.000","2018-07-06T04:28:37.000","4"
"18-010035","2018-07-06T05:41:37.000","Blue","554 Assist invalid","500","Service Call","Non-Fire Call","2143",,"NORTHPOINT","BLVD","Chattanooga","0","0","0","0","QUINT 19","IN","1901","Station 19","2.72","1.75","4.47","Y","35.13426874416804","-85.23660591714","POINT (-85.23660591714 35.134268744168004)","Y","2018-07-06T05:46:05.000","2018-07-06T05:41:37.000","3"
"18-010037","2018-07-06T07:14:31.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4830",,"HIGHWAY 58",,"Chattanooga","0","0","0","0","QUINT 6","OUT",,"Station 603","1.37","6.15","7.52","Y","35.09136643828679","-85.184143742751","POINT (-85.184143742751 35.091366438287)","Y","2018-07-06T07:22:02.000","2018-07-06T07:14:31.000","5"
"18-010038","2018-07-06T07:17:59.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","8488",,"EAST BRAINERD","RD","Hamilton County","0","0","0","0","QUINT 21","IN","2101","Station 21","1.4","4.68","6.08","Y",,,,"Y","2018-07-06T07:24:04.000","2018-07-06T07:17:59.000",
"18-010040","2018-07-06T08:28:57.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4300",,"FOUNDERS","WAY","Chattanooga","0","0","0","0","QUINT 6","OUT",,"Station 601","1.1","3.6","4.7","Y","35.071480808804615","-85.18854068960816","POINT (-85.188540689608 35.071480808805)","Y","2018-07-06T08:33:39.000","2018-07-06T08:28:57.000","5"
"18-010041","2018-07-06T08:30:44.000","Blue","551 Assist police or other governmental agency","500","Service Call","Non-Fire Call","1320",,"HIGHWAY 27 NB",,"Chattanooga",,,,,"ENGINE 22","IN","2205","Station 22","2.07","3.5","5.57","Y","35.19222203132354","-85.2406265849754","POINT (-85.240626584975 35.192222031324)","Y","2018-07-06T08:36:18.000","2018-07-06T08:30:44.000","1"
"18-010042","2018-07-06T08:32:34.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","7514",,"NOAH REID","RD","Chattanooga","0","0","0","0","QUINT 7","OUT",,"Station 701","1.7","6.25","7.95","Y","35.067431213945476","-85.17418462120541","POINT (-85.174184621205 35.067431213945)","Y","2018-07-06T08:40:31.000","2018-07-06T08:32:34.000","6"
"18-010043","2018-07-06T08:34:50.000","Blue","551 Assist police or other governmental agency","500","Service Call","Non-Fire Call","340",,"HIGHWAY 27 NB",,"Chattanooga",,,,,"ENGINE 12","OUT","1704","Station 17","2.48","4.78","7.27","Y","35.078073695879844","-85.32156382675792","POINT (-85.321563826758 35.07807369588)","Y","2018-07-06T08:42:06.000","2018-07-06T08:34:50.000","1"
"18-010044","2018-07-06T09:09:43.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2502",,"CRESCENT CLUB","DR","Chattanooga","0","0","0","0","SQUAD 19","OUT","1901","Station 19","1.93","6.92","8.85","Y","35.11920993033551","-85.22788419850646","POINT (-85.227884198506 35.119209930336)","Y","2018-07-06T09:18:34.000","2018-07-06T09:09:43.000","3"
"18-010045","2018-07-06T09:24:02.000","Blue","554 Assist invalid","500","Service Call","Non-Fire Call","2419",,"MAPLE","ST","Chattanooga","0","0","0","0","QUINT 6","OUT",,"Station 603","1.12","8.4","9.52","Y","35.09127252887565","-85.23602640025958","POINT (-85.23602640026 35.091272528876)","Y","2018-07-06T09:33:33.000","2018-07-06T09:24:02.000","5"
"18-010046","2018-07-06T09:43:36.000","Blue","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","5900",,"HIXSON","PIKE","Chattanooga","0","0","0","0","QUINT 19","OUT","1101","Station 11",,"3.35","3.35","Y","35.15005118432536","-85.20917205393363","POINT (-85.209172053934 35.150051184325)","Y","2018-07-06T09:46:57.000","2018-07-06T09:43:36.000","3"
"18-010047","2018-07-06T09:44:47.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","901",,"BIRMINGHAM","HWY","Chattanooga",,,,,"SQUAD 20","OUT","2002","Station 20","1.48","5.45","6.93","Y","34.99612312589475","-85.39012368941594","POINT (-85.390123689416 34.996123125895)","Y","2018-07-06T09:51:43.000","2018-07-06T09:44:47.000","1"
"18-010048","2018-07-06T09:58:38.000","Blue","463 Vehicle accident  general cleanup","400","Hazardous Condition (no fire)","Non-Fire Call","1111","E","3RD","ST","Chattanooga","0","0","0","0","QUINT 2","IN","204","Station 1","0.88","8.32","9.2","Y","35.046663181313605","-85.28746830391995","POINT (-85.28746830392 35.046663181314)","Y","2018-07-06T10:07:50.000","2018-07-06T09:58:38.000","8"
"18-010049","2018-07-06T10:11:27.000","Blue","554 Assist invalid","500","Service Call","Non-Fire Call","5836",,"MOODY SAWYER","RD","Chattanooga","0","0","0","0","SQUAD 19","OUT","2202","Station 22","0.27","6.08","6.35","Y","35.15822668568796","-85.25147830004487","POINT (-85.251478300045 35.158226685688)","Y","2018-07-06T10:17:48.000","2018-07-06T10:11:27.000","3"
"18-010050","2018-07-06T10:37:12.000","Blue","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","0",,"GUNBARREL","RD","Chattanooga","0","0","0","0","QUINT 21","IN","2101","Station 21","1.8","2","3.8","Y",,,,"Y","2018-07-06T10:41:00.000","2018-07-06T10:37:12.000",
"18-010051","2018-07-06T10:47:18.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1845",,"CENTRAL","AVE","Chattanooga",,,,,"QUINT 2","IN","202","Station 1","1.18","1.72","2.9","Y","35.028335196774606","-85.29834423310594","POINT (-85.298344233106 35.028335196775)","Y","2018-07-06T10:50:12.000","2018-07-06T10:47:18.000","7"
"18-010052","2018-07-06T11:04:38.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","735",,"BROAD","ST","Chattanooga","0","0","0","0","ENGINE 12","OUT",,"Station 101","1.28","3.33","4.62","Y","35.047891918553184","-85.310554105349","POINT (-85.310554105349 35.047891918553)","Y","2018-07-06T11:09:15.000","2018-07-06T11:04:38.000","7"
"18-010053","2018-07-06T11:32:11.000","Blue","323 Motor vehicle/pedestrian accident (MV Ped)","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","6025",,"INTERNATIONAL","DR","Chattanooga","0","0","0","0","QUINT 6","OUT",,"Station 601","1.03","6.78","7.82","Y","35.05981278005333","-85.19218550926294","POINT (-85.19218550926301 35.059812780053)","Y","2018-07-06T11:40:00.000","2018-07-06T11:32:11.000","6"
"18-010054","2018-07-06T12:17:22.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3550",,"CUMMINGS","HWY","Chattanooga","0","0","0","0","SQUAD 20","OUT","2002","Station 20","1.53","2.3","3.83","Y","35.01851888939089","-85.37666778111262","POINT (-85.376667781113 35.018518889391)","Y","2018-07-06T12:21:12.000","2018-07-06T12:17:22.000","1"
"18-010057","2018-07-06T12:35:31.000","Blue","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","202",,"FRAZIER","AVE","Chattanooga","0","0","0","0","QUINT 1","OUT",,"Station 1203","0.02","0.7","0.72","Y","35.062339401544996","-85.30652587651069","POINT (-85.30652587651102 35.062339401545)","Y","2018-07-06T12:36:14.000","2018-07-06T12:35:31.000","2"
"18-010058","2018-07-06T12:38:19.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2300",,"4TH","AVE","Chattanooga","0","0","0","0","ENGINE 5","OUT",,"Station 502","0.23","2.23","2.47","Y","35.01784120721044","-85.279690009537","POINT (-85.279690009537 35.01784120721)","Y","2018-07-06T12:40:47.000","2018-07-06T12:38:19.000","8"
"18-010060","2018-07-06T12:46:17.000","Blue","652 Steam  vapor  fog or dust thought to be smoke","600","Good Intent Call","Non-Fire Call","1831",,"HICKORY VALLEY","RD","Chattanooga","0","0","0","0","ENGINE 15","OUT",,"Station 802","0.72","6.62","7.33","Y","35.030586911120785","-85.1747589542227","POINT (-85.174758954223 35.030586911121)","N","2018-07-06T12:53:37.000","2018-07-06T12:46:17.000","6"
"18-010061","2018-07-06T13:43:05.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","829",,"LOWER MILL","RD","Chattanooga","0","0","0","0","QUINT 19","OUT","2202","Station 22","1.83","4.03","5.87","Y","35.15399862917634","-85.24073639118197","POINT (-85.240736391182 35.153998629176)","Y","2018-07-06T13:48:57.000","2018-07-06T13:43:05.000","1"
"18-010062","2018-07-06T14:02:09.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4974",,"HIGHWAY 58",,"Chattanooga","0","0","0","0","SQUAD 7","OUT",,"Station 601","0.95","7.33","8.28","Y","35.093895752239526","-85.17870738174376","POINT (-85.178707381744 35.09389575224)","Y","2018-07-06T14:10:26.000","2018-07-06T14:02:09.000","5"
"18-010065","2018-07-06T14:11:43.000","Blue","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1500",,"SIGNAL MOUNTAIN","BLVD","Chattanooga","0","0","0","0","QUINT 17","IN","1703","Station 17","1.6","7","8.6","Y","35.1074655685931","-85.34838864499358","POINT (-85.348388644994 35.107465568593)","Y","2018-07-06T14:20:19.000","2018-07-06T14:11:43.000","1"
"18-010066","2018-07-06T14:19:20.000","Blue","552 Police matter","500","Service Call","Non-Fire Call","2411",,"KIRBY","AVE","Chattanooga","0","0","0","0","ENGINE 5","OUT",,"Station 502","0.6","3.22","3.82","Y","35.029042709952456","-85.2696678992673","POINT (-85.269667899267 35.029042709952)","Y","2018-07-06T14:23:09.000","2018-07-06T14:19:20.000","9"
"18-010067","2018-07-06T14:25:53.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","223","N","HICKORY","ST","Chattanooga","0","0","0","0","ENGINE 4","OUT","501","Station 5","1.32","4.83","6.15","Y","35.0390079604707","-85.27636964096888","POINT (-85.276369640969 35.039007960471)","Y","2018-07-06T14:32:02.000","2018-07-06T14:25:53.000","8"
"18-010068","2018-07-06T14:27:21.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","400",,"WORKMAN","RD","Chattanooga","0","0","0","0","QUINT 14","IN","1401","Station 14","1.25","4.13","5.38","Y","34.99649750167166","-85.30810767014084","POINT (-85.308107670141 34.996497501672)","Y","2018-07-06T14:32:44.000","2018-07-06T14:27:21.000","7"
"18-010069","2018-07-06T14:33:42.000","Blue","661 EMS call  party transported by non-fire agency","600","Good Intent Call","Non-Fire Call","2704",,"TAYLOR","ST","Chattanooga","0","0","0","0","QUINT 10","OUT","404","Station 4","1.23","4.75","5.98","Y","35.06815545543713","-85.25068394720788","POINT (-85.250683947208 35.068155455437)","Y","2018-07-06T14:39:41.000","2018-07-06T14:33:42.000","9"
"18-010070","2018-07-06T14:40:25.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1914",,"GUNBARREL","RD","Chattanooga","0","0","0","0","SQUAD 13","OUT","2101","Station 21","0.47","4.4","4.87","Y","35.02809223489172","-85.15667182687326","POINT (-85.156671826873 35.028092234892)","Y","2018-07-06T14:45:17.000","2018-07-06T14:40:25.000","4"
"18-010071","2018-07-06T14:41:56.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2705","E","44TH","ST","Chattanooga","0","0","0","0","ENGINE 5","OUT","902","Station 9","0.72","7.87","8.58","Y","34.99170175507149","-85.2870147016781","POINT (-85.287014701678 34.991701755071)","Y","2018-07-06T14:50:31.000","2018-07-06T14:41:56.000","7"
"18-010072","2018-07-06T14:55:41.000","Blue","151 Outside rubbish  trash or waste fire","100","Fire","Fire Call","2523","E","18TH","ST","Chattanooga",,,,,"ENGINE 5","OUT",,"Station 502","0.1","5.07","5.17","Y","35.01962529480455","-85.27266401941797","POINT (-85.272664019418 35.019625294805)","Y","2018-07-06T15:00:51.000","2018-07-06T14:55:41.000","9"
"18-010073","2018-07-06T15:06:57.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","10","W","M L KING","BLVD","Chattanooga","0","0","0","0","QUINT 1","OUT",,"Station 101","1.12","2.75","3.87","Y","35.04572166098453","-85.30957607289113","POINT (-85.30957607289102 35.045721660985)","Y","2018-07-06T15:10:49.000","2018-07-06T15:06:57.000","7"
"18-010074","2018-07-06T15:37:11.000","Blue","651 Smoke scare  odor of smoke","600","Good Intent Call","Non-Fire Call","4601",,"TRIPLE OAKS","LN","Chattanooga",,,,,"SQUAD 7","OUT",,"Station 601","0.88","8.33","9.22","Y","35.08702935894358","-85.17545250929707","POINT (-85.175452509297 35.087029358944)","Y","2018-07-06T15:46:24.000","2018-07-06T15:37:11.000","5"
"18-010077","2018-07-06T17:04:07.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","930",,"DOUGLAS","ST","Chattanooga",,,,,"QUINT 2","OUT",,"Station","0.57","1.55","2.12","Y","35.043374069928156","-85.30305540272599","POINT (-85.303055402726 35.043374069928)","Y","2018-07-06T17:06:14.000","2018-07-06T17:04:07.000","8"
"18-010078","2018-07-06T17:06:36.000","Blue","142 Brush  or brush and grass mixture fire","100","Fire","Fire Call","1632",,"DOGWOOD","DR","Chattanooga","0","0","0","0","ENGINE 15","IN","1506","Station 15","0.43","4.72","5.15","Y","35.04613214990669","-85.23350297303155","POINT (-85.233502973032 35.046132149907)","Y","2018-07-06T17:11:45.000","2018-07-06T17:06:36.000","9"
"18-010079","2018-07-06T17:21:04.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1400",,"BAILEY","AVE","Chattanooga","0","0","0","0","ENGINE 5","IN","501","Station 5","1.22","2.73","3.95","Y","35.035883694169975","-85.28276429891623","POINT (-85.282764298916 35.03588369417)","Y","2018-07-06T17:25:01.000","2018-07-06T17:21:04.000","9"
"18-010080","2018-07-06T17:57:41.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4937",,"JEFFERY","LN","Chattanooga","0","0","0","0","QUINT 14","OUT","903","Station 9","1.12","5.33","6.45","Y","34.99084508642092","-85.30630125807639","POINT (-85.30630125807602 34.990845086421)","Y","2018-07-06T18:04:08.000","2018-07-06T17:57:41.000","7"
"18-010081","2018-07-06T18:24:03.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","7202",,"DISCOVERY","DR","Chattanooga","0","0","0","0","SQUAD 7","OUT",,"Station 701","0.45","2.83","3.28","Y","35.07036444718896","-85.1432649813318","POINT (-85.143264981332 35.070364447189)","Y","2018-07-06T18:27:20.000","2018-07-06T18:24:03.000","6"
"18-010082","2018-07-06T18:40:34.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","110",,"TIMBER KNOLL","DR","Chattanooga","0","0","0","0","SQUAD 13","OUT",,"Station 802","0.1","3.58","3.68","Y","35.01788747607797","-85.18790446004651","POINT (-85.187904460047 35.017887476078)","Y","2018-07-06T18:44:15.000","2018-07-06T18:40:34.000","6"
"18-010084","2018-07-06T19:03:31.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1808",,"GUNBARREL","RD","Chattanooga","0","0","0","0","QUINT 21","IN","2101","Station 21","0.62","2.45","3.07","Y","35.02390330563982","-85.1589498750081","POINT (-85.158949875008 35.02390330564)","Y","2018-07-06T19:06:35.000","2018-07-06T19:03:31.000","4"
"18-010086","2018-07-06T19:05:34.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","5609",,"OLD MISSION","RD","Chattanooga",,,,,"QUINT 13","IN",,"Station 1302","1.73","2.68","4.42","Y","35.01280353401901","-85.21546596689669","POINT (-85.215465966897 35.012803534019)","Y","2018-07-06T19:09:59.000","2018-07-06T19:05:34.000","5"
"18-010088","2018-07-06T19:37:48.000","Blue","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","5031",,"HIXSON","PIKE","Chattanooga",,,,,"SQUAD 19","OUT","1902","Station 19","1.25","1.42","2.67","Y","35.1342389934026","-85.24144111386616","POINT (-85.241441113866 35.134238993403)","N","2018-07-06T19:40:28.000","2018-07-06T19:37:48.000","3"
