"facility_name","service_category","service_type","address","address_2","borough","zipcode","latitude","longitude","phone_number","additionalinfo","intake","payment_cost","special_population_served","community_board","council_district","census_tract","bin","bbl","nta"
"BronxCare Family Wellness Center","Hepatitis","Hepatitis B Treatment","1276 Fulton Avenue,1st Floor",,"Bronx","10456","40.8313757","-73.9028086","(718) 901-8000","This facility offers Hepatitis B and Hepatitis C Patient Navigation","Walk-ins Welcome",,,"203","16","149","2004246","2026120007","Morrisania-Melrose"
"BronxCare Family Wellness Center","Hepatitis","Hepatitis C Testing","1276 Fulton Avenue,1st Floor",,"Bronx","10456","40.8313757","-73.9028086","(718) 901-8000","This facility offers Hepatitis B and Hepatitis C Patient Navigation","Walk-ins Welcome",,,"203","16","149","2004246","2026120007","Morrisania-Melrose"
"BronxCare Family Wellness Center","Hepatitis","Hepatitis C Treatment","1276 Fulton Avenue,1st Floor",,"Bronx","10456","40.8313757","-73.9028086","(718) 901-8000","This facility offers Hepatitis B and Hepatitis C Patient Navigation","Walk-ins Welcome",,,"203","16","149","2004246","2026120007","Morrisania-Melrose"
"APICHA Community Health Center","Hepatitis","Hepatitis B Testing","400 Broadway ave,Basement",,"Manhattan","10013","40.7186242","-74.0022234","(646)744-0985","This facility offers Hepatitis B and Hepatitis C Patient Navigation",,"Medicaid,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Incarcerated or Recently Incarcerated Persons,Youth (~13-29 yrs),,,Immigrants,,House/Kiki Community","101","1","31","1002334","1001960001","SoHo-TriBeCa-Civic Center-Little Italy"
"APICHA Community Health Center","Hepatitis","Hepatitis B Treatment","400 Broadway ave,Basement",,"Manhattan","10013","40.7186242","-74.0022234","(646)744-0985","This facility offers Hepatitis B and Hepatitis C Patient Navigation",,"Medicaid,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Incarcerated or Recently Incarcerated Persons,Youth (~13-29 yrs),,,Immigrants,,House/Kiki Community","101","1","31","1002334","1001960001","SoHo-TriBeCa-Civic Center-Little Italy"
"APICHA Community Health Center","Hepatitis","Hepatitis C Testing","400 Broadway ave,Basement",,"Manhattan","10013","40.7186242","-74.0022234","(646)744-0985","This facility offers Hepatitis B and Hepatitis C Patient Navigation",,"Medicaid,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Incarcerated or Recently Incarcerated Persons,Youth (~13-29 yrs),,,Immigrants,,House/Kiki Community","101","1","31","1002334","1001960001","SoHo-TriBeCa-Civic Center-Little Italy"
"APICHA Community Health Center","Hepatitis","Hepatitis C Treatment","400 Broadway ave,Basement",,"Manhattan","10013","40.7186242","-74.0022234","(646)744-0985","This facility offers Hepatitis B and Hepatitis C Patient Navigation",,"Medicaid,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Incarcerated or Recently Incarcerated Persons,Youth (~13-29 yrs),,,Immigrants,,House/Kiki Community","101","1","31","1002334","1001960001","SoHo-TriBeCa-Civic Center-Little Italy"
"Positive Health Project","Hepatitis","Syringe Exchange","301 West 37 Street,2nd Floor",,"Manhattan","10018","40.7543748","-73.992499","(212) 465-8304","Additional Services. Inquire at agency for additional information.","Walk-ins Welcome","Medicaid,Free",",Women who have Sex with Women,,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Incarcerated or Recently Incarcerated Persons,,,","104","3","111","1013620","1007610031","Hudson Yards-Chelsea-Flatiron-Union Square"
"Montefiore - The University Hospital for Albert Einstein College of Medicine","Hepatitis","Hepatitis B Testing","111 East 210 Street",,"Bronx","10467","40.8799679","-73.8798813",,"This facility offers Hepatitis B Patient Navigation.","Appointment Required",,,"207","11","421","2096399","2033270001","Norwood"
"Montefiore - The University Hospital for Albert Einstein College of Medicine","Hepatitis","Hepatitis B Treatment","111 East 210 Street",,"Bronx","10467","40.8799679","-73.8798813",,"This facility offers Hepatitis B Patient Navigation.","Appointment Required",,,"207","11","421","2096399","2033270001","Norwood"
"Montefiore - The University Hospital for Albert Einstein College of Medicine","Hepatitis","Hepatitis C Testing","111 East 210 Street",,"Bronx","10467","40.8799679","-73.8798813",,"This facility offers Hepatitis B Patient Navigation.","Appointment Required",,,"207","11","421","2096399","2033270001","Norwood"
"Montefiore - The University Hospital for Albert Einstein College of Medicine","Hepatitis","Hepatitis C Treatment","111 East 210 Street",,"Bronx","10467","40.8799679","-73.8798813",,"This facility offers Hepatitis B Patient Navigation.","Appointment Required",,,"207","11","421","2096399","2033270001","Norwood"
"Community Health Action of Staten Island (CHASI)","Hepatitis","Hepatitis C Testing","56 Bay Street,1st Floor",,"Staten Island","10301","40.6407076","-74.0759545","(718) 808-1450","This facility offers Hepatitis C Patient Navigation",,,,"501","49","3","5000035","5000050103","West New Brighton-New Brighton-St. George"
"Family Service Network of New York","Hepatitis","Hepatitis C Testing","1420 Bushwick Avenue,Room# 336",,"Brooklyn","11207","40.6841204","-73.9092348","347-770-9911 X6309","This facility offers Hepatitis C Patient Navigation",,,,"304","37","403","3080067","3034440022","Bushwick South"
"Korean Community Services","Hepatitis","Hepatitis B Testing","2 West 32 Street,6th Floor",,"Manhattan","10001","40.7472532","-73.9861784","(201) 658-6068 ext.202","This facility offers Hepatitis B Patient Navigation","Walk-ins Welcome","Uninsured,Sliding Scale",,"105","4","76","1015823","1008330047","Midtown-Midtown South"
"Korean Community Services","Hepatitis","Hepatitis B Vaccine","2 West 32 Street,6th Floor",,"Manhattan","10001","40.7472532","-73.9861784","(201) 658-6068 ext.202","This facility offers Hepatitis B Patient Navigation","Walk-ins Welcome","Uninsured,Sliding Scale",,"105","4","76","1015823","1008330047","Midtown-Midtown South"
"Bedford Stuyvesant Family Health Center","Hepatitis","Hepatitis B Testing","1456 Fulton Street,n/a",,"Brooklyn","11216","40.679809","-73.942675","(347) 464-6600","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Private Insurance,Sliding Scale,Free",,"303","36","271","3399697","3018630160","Crown Heights North"
"Bedford Stuyvesant Family Health Center","Hepatitis","Hepatitis B Treatment","1456 Fulton Street,n/a",,"Brooklyn","11216","40.679809","-73.942675","(347) 464-6600","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Private Insurance,Sliding Scale,Free",,"303","36","271","3399697","3018630160","Crown Heights North"
"Bedford Stuyvesant Family Health Center","Hepatitis","Hepatitis C Testing","1456 Fulton Street,n/a",,"Brooklyn","11216","40.679809","-73.942675","(347) 464-6600","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Private Insurance,Sliding Scale,Free",,"303","36","271","3399697","3018630160","Crown Heights North"
"Bedford Stuyvesant Family Health Center","Hepatitis","Hepatitis C Treatment","1456 Fulton Street,n/a",,"Brooklyn","11216","40.679809","-73.942675","(347) 464-6600","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Private Insurance,Sliding Scale,Free",,"303","36","271","3399697","3018630160","Crown Heights North"
"BOOM! Health Harm Reduction Center","Hepatitis","Hepatitis B Vaccine","226 East 144 Street,1st & 3rd Floor",,"Bronx","10451","40.815676","-73.925532","(718) 292-7718","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"201","8","51","2000997","2023400221","Mott Haven-Port Morris"
"BOOM! Health Harm Reduction Center","Hepatitis","Hepatitis C Testing","226 East 144 Street,1st & 3rd Floor",,"Bronx","10451","40.815676","-73.925532","(718) 292-7718","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"201","8","51","2000997","2023400221","Mott Haven-Port Morris"
"Montefiore Comprehensive Family Care Center (CFCC)","Hepatitis","Hepatitis B Testing","1621 Eastchester Road,2nd Floor Adult Medicine Unit",,"Bronx","10461","40.8455189","-73.8454901","(718) 405-8040","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"211","13","200","2044215","2040830005","Van Nest-Morris Park-Westchester Square"
"Montefiore Comprehensive Family Care Center (CFCC)","Hepatitis","Hepatitis C Testing","1621 Eastchester Road,2nd Floor Adult Medicine Unit",,"Bronx","10461","40.8455189","-73.8454901","(718) 405-8040","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"211","13","200","2044215","2040830005","Van Nest-Morris Park-Westchester Square"
"Montefiore Comprehensive Family Care Center (CFCC)","Hepatitis","Hepatitis C Treatment","1621 Eastchester Road,2nd Floor Adult Medicine Unit",,"Bronx","10461","40.8455189","-73.8454901","(718) 405-8040","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"211","13","200","2044215","2040830005","Van Nest-Morris Park-Westchester Square"
"Montefiore - Substance Abuse Treatment Program III","Hepatitis","Hepatitis B Testing","2058 Jerome Avenue,2nd",,"Bronx","10453","40.8540914","-73.9067469","(917) 564-8736","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"205","14","241","2127653","2031790004","Mount Hope"
"Montefiore - Substance Abuse Treatment Program III","Hepatitis","Hepatitis C Testing","2058 Jerome Avenue,2nd",,"Bronx","10453","40.8540914","-73.9067469","(917) 564-8736","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"205","14","241","2127653","2031790004","Mount Hope"
"Montefiore - Substance Abuse Treatment Program III","Hepatitis","Hepatitis C Treatment","2058 Jerome Avenue,2nd",,"Bronx","10453","40.8540914","-73.9067469","(917) 564-8736","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"205","14","241","2127653","2031790004","Mount Hope"
"Community Healthcare Network - South Bronx Health Center","Hepatitis","Hepatitis B Testing","975 Westchester Avenue,n/a",,"Bronx","10459","40.8232025","-73.8953094","(718) 320-6739","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"202","17","12901","2005666","2027150029","Longwood"
"Community Healthcare Network - South Bronx Health Center","Hepatitis","Hepatitis B Treatment","975 Westchester Avenue,n/a",,"Bronx","10459","40.8232025","-73.8953094","(718) 320-6739","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"202","17","12901","2005666","2027150029","Longwood"
"Community Healthcare Network - South Bronx Health Center","Hepatitis","Hepatitis C Testing","975 Westchester Avenue,n/a",,"Bronx","10459","40.8232025","-73.8953094","(718) 320-6739","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"202","17","12901","2005666","2027150029","Longwood"
"Community Healthcare Network - South Bronx Health Center","Hepatitis","Hepatitis C Treatment","975 Westchester Avenue,n/a",,"Bronx","10459","40.8232025","-73.8953094","(718) 320-6739","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"202","17","12901","2005666","2027150029","Longwood"
"Community Healthcare Network - Williamsburg Health Center","Hepatitis","Hepatitis B Testing","94-98 Manhattan Avenue,n/a",,"Brooklyn","11206","40.7055136","-73.9443642","(718) 388-0390","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"301","34","505","3071335","3030790006","East Williamsburg"
"Community Healthcare Network - Williamsburg Health Center","Hepatitis","Hepatitis B Treatment","94-98 Manhattan Avenue,n/a",,"Brooklyn","11206","40.7055136","-73.9443642","(718) 388-0390","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"301","34","505","3071335","3030790006","East Williamsburg"
"Community Healthcare Network - Williamsburg Health Center","Hepatitis","Hepatitis C Testing","94-98 Manhattan Avenue,n/a",,"Brooklyn","11206","40.7055136","-73.9443642","(718) 388-0390","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"301","34","505","3071335","3030790006","East Williamsburg"
"Community Healthcare Network - Williamsburg Health Center","Hepatitis","Hepatitis C Treatment","94-98 Manhattan Avenue,n/a",,"Brooklyn","11206","40.7055136","-73.9443642","(718) 388-0390","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"301","34","505","3071335","3030790006","East Williamsburg"
"Community Healthcare Network - Washington Heights Health Center","Hepatitis","Hepatitis B Testing","511 West 157 Street,N/A",,"Manhattan","10032","40.8333519","-73.942559","(212) 781-7979","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free",,"112","7","241","1089242","1021160031","Washington Heights South"
"Community Healthcare Network - Washington Heights Health Center","Hepatitis","Hepatitis B Treatment","511 West 157 Street,N/A",,"Manhattan","10032","40.8333519","-73.942559","(212) 781-7979","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free",,"112","7","241","1089242","1021160031","Washington Heights South"
"Community Healthcare Network - Washington Heights Health Center","Hepatitis","Hepatitis C Testing","511 West 157 Street,N/A",,"Manhattan","10032","40.8333519","-73.942559","(212) 781-7979","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free",,"112","7","241","1089242","1021160031","Washington Heights South"
"Community Healthcare Network - Washington Heights Health Center","Hepatitis","Hepatitis C Treatment","511 West 157 Street,N/A",,"Manhattan","10032","40.8333519","-73.942559","(212) 781-7979","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free",,"112","7","241","1089242","1021160031","Washington Heights South"
"Community Healthcare Network - Jamaica Health Center","Hepatitis","Hepatitis B Testing","90-04 161 Street,5th Floor",,"Queens","11432","40.7051581","-73.7996541","(718) 523-2123","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free",,"412","24","44601","4208850","4097570023","Jamaica"
"Community Healthcare Network - Jamaica Health Center","Hepatitis","Hepatitis B Treatment","90-04 161 Street,5th Floor",,"Queens","11432","40.7051581","-73.7996541","(718) 523-2123","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free",,"412","24","44601","4208850","4097570023","Jamaica"
"Community Healthcare Network - Jamaica Health Center","Hepatitis","Hepatitis C Testing","90-04 161 Street,5th Floor",,"Queens","11432","40.7051581","-73.7996541","(718) 523-2123","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free",,"412","24","44601","4208850","4097570023","Jamaica"
"Community Healthcare Network - Jamaica Health Center","Hepatitis","Hepatitis C Treatment","90-04 161 Street,5th Floor",,"Queens","11432","40.7051581","-73.7996541","(718) 523-2123","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free",,"412","24","44601","4208850","4097570023","Jamaica"
"Community Healthcare Network - Sutphin Health Center","Hepatitis","Hepatitis B Testing","97-04 Sutphin Boulevard,n/a",,"Queens","11435","40.6969931","-73.8058029","(718) 883-1176","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"412","28","208","4214585","4100300006","Jamaica"
"Community Healthcare Network - Sutphin Health Center","Hepatitis","Hepatitis B Treatment","97-04 Sutphin Boulevard,n/a",,"Queens","11435","40.6969931","-73.8058029","(718) 883-1176","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"412","28","208","4214585","4100300006","Jamaica"
"Community Healthcare Network - Sutphin Health Center","Hepatitis","Hepatitis C Testing","97-04 Sutphin Boulevard,n/a",,"Queens","11435","40.6969931","-73.8058029","(718) 883-1176","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"412","28","208","4214585","4100300006","Jamaica"
"Community Healthcare Network - Sutphin Health Center","Hepatitis","Hepatitis C Treatment","97-04 Sutphin Boulevard,n/a",,"Queens","11435","40.6969931","-73.8058029","(718) 883-1176","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"412","28","208","4214585","4100300006","Jamaica"
"After Hours Project","Hepatitis","Hepatitis B Vaccine","1204 Broadway,basement",,"Brooklyn","11221","40.6920715","-73.9269108","(718) 249-0755","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Free",,"303","41","387","3399422","3016130019","Stuyvesant Heights"
"After Hours Project","Hepatitis","Hepatitis C Testing","1204 Broadway,basement",,"Brooklyn","11221","40.6920715","-73.9269108","(718) 249-0755","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Free",,"303","41","387","3399422","3016130019","Stuyvesant Heights"
"Pierre Toussaint Clinic","Hepatitis","Hepatitis B Testing","1110 Eastern Parkway,2nd Floor",,"Brooklyn","11213","40.668369","-73.9315963","(718) 735-1900","This facility offers Hepatitis C Patient Navigation","Appointment Preferred","Medicaid,,Private Insurance,Sliding Scale,Free",,"309","35","351","3037551","3013960034","Crown Heights North"
"Pierre Toussaint Clinic","Hepatitis","Hepatitis B Treatment","1110 Eastern Parkway,2nd Floor",,"Brooklyn","11213","40.668369","-73.9315963","(718) 735-1900","This facility offers Hepatitis C Patient Navigation","Appointment Preferred","Medicaid,,Private Insurance,Sliding Scale,Free",,"309","35","351","3037551","3013960034","Crown Heights North"
"Pierre Toussaint Clinic","Hepatitis","Hepatitis C Testing","1110 Eastern Parkway,2nd Floor",,"Brooklyn","11213","40.668369","-73.9315963","(718) 735-1900","This facility offers Hepatitis C Patient Navigation","Appointment Preferred","Medicaid,,Private Insurance,Sliding Scale,Free",,"309","35","351","3037551","3013960034","Crown Heights North"
"Pierre Toussaint Clinic","Hepatitis","Hepatitis C Treatment","1110 Eastern Parkway,2nd Floor",,"Brooklyn","11213","40.668369","-73.9315963","(718) 735-1900","This facility offers Hepatitis C Patient Navigation","Appointment Preferred","Medicaid,,Private Insurance,Sliding Scale,Free",,"309","35","351","3037551","3013960034","Crown Heights North"
"Montefiore - Greene Medical Arts Pavilion","Hepatitis","Hepatitis B Testing","3400 Bainbridge Avenue",,"Bronx","10467","40.8799534","-73.878608","(646) 628-1930","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"207","11","421","2094767","2033430283","Norwood"
"Montefiore - Greene Medical Arts Pavilion","Hepatitis","Hepatitis C Testing","3400 Bainbridge Avenue",,"Bronx","10467","40.8799534","-73.878608","(646) 628-1930","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"207","11","421","2094767","2033430283","Norwood"
"Montefiore - Greene Medical Arts Pavilion","Hepatitis","Hepatitis C Treatment","3400 Bainbridge Avenue",,"Bronx","10467","40.8799534","-73.878608","(646) 628-1930","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"207","11","421","2094767","2033430283","Norwood"
"Montefiore Williamsbridge Family Practice","Hepatitis","Hepatitis B Testing","3011 Boston Road",,"Bronx","10469","40.8701027","-73.8571491","(646) 628-1930","This facility offers Hepatitis C Patient Navigation","Appointment Preferred","Uninsured,Sliding Scale",,"212","12","344","2055892","2045780005","Allerton-Pelham Gardens"
"Montefiore Williamsbridge Family Practice","Hepatitis","Hepatitis C Testing","3011 Boston Road",,"Bronx","10469","40.8701027","-73.8571491","(646) 628-1930","This facility offers Hepatitis C Patient Navigation","Appointment Preferred","Uninsured,Sliding Scale",,"212","12","344","2055892","2045780005","Allerton-Pelham Gardens"
"Montefiore Williamsbridge Family Practice","Hepatitis","Hepatitis C Treatment","3011 Boston Road",,"Bronx","10469","40.8701027","-73.8571491","(646) 628-1930","This facility offers Hepatitis C Patient Navigation","Appointment Preferred","Uninsured,Sliding Scale",,"212","12","344","2055892","2045780005","Allerton-Pelham Gardens"
"Brownsville Multi-Service Family Health Center - Institute for Speciality and Integrative Services","Hepatitis","Hepatitis B Testing","259 Bristol Street",,"Brooklyn","11212","40.6646618","-73.9111354","(718) 345-5000 ext. 4719","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"316","41","924","3081765","3035590011","Brownsville"
"Brownsville Multi-Service Family Health Center - Institute for Speciality and Integrative Services","Hepatitis","Hepatitis C Testing","259 Bristol Street",,"Brooklyn","11212","40.6646618","-73.9111354","(718) 345-5000 ext. 4719","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"316","41","924","3081765","3035590011","Brownsville"
"Brownsville Multi-Service Family Health Center - Institute for Speciality and Integrative Services","Hepatitis","Hepatitis C Treatment","259 Bristol Street",,"Brooklyn","11212","40.6646618","-73.9111354","(718) 345-5000 ext. 4719","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome","Sliding Scale",,"316","41","924","3081765","3035590011","Brownsville"
,"Hepatitis","Hepatitis B Vaccine","35 East Broadway",,"Manhattan","10002","40.713542","-73.996281",,"This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"103","1","8","1003424","1002800042","Chinatown"
,"Hepatitis","Hepatitis C Testing","35 East Broadway",,"Manhattan","10002","40.713542","-73.996281",,"This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"103","1","8","1003424","1002800042","Chinatown"
,"Hepatitis","Hepatitis C Treatment","35 East Broadway",,"Manhattan","10002","40.713542","-73.996281",,"This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"103","1","8","1003424","1002800042","Chinatown"
"Montefiore - Substance Abuse Treatment Program I","Hepatitis","Hepatitis B Testing","3550 Jerome Avenue",,"Bronx","10467","40.8839837","-73.8799004","(718) 920-4067","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"207","11","431","2017792","2033280025","Norwood"
"Montefiore - Substance Abuse Treatment Program I","Hepatitis","Hepatitis C Testing","3550 Jerome Avenue",,"Bronx","10467","40.8839837","-73.8799004","(718) 920-4067","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"207","11","431","2017792","2033280025","Norwood"
"Montefiore - Substance Abuse Treatment Program I","Hepatitis","Hepatitis C Treatment","3550 Jerome Avenue",,"Bronx","10467","40.8839837","-73.8799004","(718) 920-4067","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"207","11","431","2017792","2033280025","Norwood"
"Montefiore - West Farms Family Practice","Hepatitis","Hepatitis C Testing","1055 East Tremont Ave",,"Bronx","10461","40.8405564","-73.879441","(646) 628-1930","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"206","15","361","2000000","2031390050","East Tremont"
"Montefiore - West Farms Family Practice","Hepatitis","Hepatitis C Treatment","1055 East Tremont Ave",,"Bronx","10461","40.8405564","-73.879441","(646) 628-1930","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"206","15","361","2000000","2031390050","East Tremont"
"MMG-Family Health Center","Hepatitis","Hepatitis C Testing","1 Fordham Plaza",,"Bronx","10458","40.8605938","-73.8902626","(718) 933-2400","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"206","15","387","2088325","2030330053","Belmont"
"MMG-Family Health Center","Hepatitis","Hepatitis C Treatment","1 Fordham Plaza",,"Bronx","10458","40.8605938","-73.8902626","(718) 933-2400","This facility offers Hepatitis C Patient Navigation","Walk-ins Welcome",,,"206","15","387","2088325","2030330053","Belmont"
"NYU Langone - Family Health Centers at NYU Langone","Hepatitis","Hepatitis B Testing","5008 7 Avenue",,"Brooklyn","11220","40.642309","-74.0063757","(718) 210-1080","This facility offers Hepatitis Patient Navigation.",,,,"307","38","98","3393316","3007937503","Sunset Park East"
"NYU Langone - Family Health Centers at NYU Langone","Hepatitis","Hepatitis B Treatment","5008 7 Avenue",,"Brooklyn","11220","40.642309","-74.0063757","(718) 210-1080","This facility offers Hepatitis Patient Navigation.",,,,"307","38","98","3393316","3007937503","Sunset Park East"
"NYU Langone - Family Health Centers at NYU Langone","Hepatitis","Hepatitis B Vaccine","5008 7 Avenue",,"Brooklyn","11220","40.642309","-74.0063757","(718) 210-1080","This facility offers Hepatitis Patient Navigation.",,,,"307","38","98","3393316","3007937503","Sunset Park East"
"NYU Langone - Family Health Centers at NYU Langone","Hepatitis","Hepatitis C Testing","5008 7 Avenue",,"Brooklyn","11220","40.642309","-74.0063757","(718) 210-1080","This facility offers Hepatitis Patient Navigation.",,,,"307","38","98","3393316","3007937503","Sunset Park East"
"NYU Langone - Family Health Centers at NYU Langone","Hepatitis","Hepatitis C Treatment","5008 7 Avenue",,"Brooklyn","11220","40.642309","-74.0063757","(718) 210-1080","This facility offers Hepatitis Patient Navigation.",,,,"307","38","98","3393316","3007937503","Sunset Park East"
"Washington Heights CORNER Project","Hepatitis","Hepatitis B Vaccine","500 West 180th Street,2nd Floor",,"Manhattan","10033","40.8475105","-73.9318287","(212) 923-7600","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome",,,"112","10","261","1063602","1021520046","Washington Heights South"
"Washington Heights CORNER Project","Hepatitis","Hepatitis C Testing","500 West 180th Street,2nd Floor",,"Manhattan","10033","40.8475105","-73.9318287","(212) 923-7600","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome",,,"112","10","261","1063602","1021520046","Washington Heights South"
"Washington Heights CORNER Project","Hepatitis","Hepatitis C Treatment","500 West 180th Street,2nd Floor",,"Manhattan","10033","40.8475105","-73.9318287","(212) 923-7600","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome",,,"112","10","261","1063602","1021520046","Washington Heights South"
"ACQC @ Jamaica Avenue","Hepatitis","Hepatitis B Vaccine","89-74 162 Street,7th Floor",,"Queens","11432","40.7047425","-73.798172","(718) 896-2500","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free,",",Men Who Have Sex With Men (MSM),,HIV-Positive Persons,People living with AIDS,","412","24","44601","4208875","4097607501","Jamaica"
"ACQC @ Jamaica Avenue","Hepatitis","Hepatitis C Testing","89-74 162 Street,7th Floor",,"Queens","11432","40.7047425","-73.798172","(718) 896-2500","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome","Medicaid,,Sliding Scale,Free,",",Men Who Have Sex With Men (MSM),,HIV-Positive Persons,People living with AIDS,","412","24","44601","4208875","4097607501","Jamaica"
"AIDS Center of Queens County - Woodside","Hepatitis","Hepatitis B Vaccine","62-07 Woodside Avenue,3rd Floor",,"Queens","11377","40.7451479","-73.9028941","(718) 472-9400","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome","Free",,"402","26","261","4307300","4012940020","Woodside"
"AIDS Center of Queens County - Woodside","Hepatitis","Hepatitis C Testing","62-07 Woodside Avenue,3rd Floor",,"Queens","11377","40.7451479","-73.9028941","(718) 472-9400","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome","Free",,"402","26","261","4307300","4012940020","Woodside"
"St. Ann's Corner of Harm Reduction","Hepatitis","Hepatitis C Testing","886 Westchester Avenue,1st Floor",,"Bronx","10459","40.8203762","-73.8994688","(718) 585-5544","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome",,,"202","17","87","2118990","2026967501","Longwood"
"Streetwork LES","Hepatitis","Hepatitis C Testing","33 Essex Street,Storefront",,"Manhattan","10002","40.7160348","-73.9897852","6466026404","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome",,,"103","1","16","1004042","1003100029","Chinatown"
"New York Harm Reduction Educators","Hepatitis","Hepatitis C Testing","104 E 126th Street,#1A",,"Manhattan","10035","40.8052711","-73.9380257","(212) 828-8464","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome",,,"111","9","196","1054493","1017740067","East Harlem North"
"New York Harm Reduction Educators","Hepatitis","Hepatitis C Treatment","104 E 126th Street,#1A",,"Manhattan","10035","40.8052711","-73.9380257","(212) 828-8464","This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome",,,"111","9","196","1054493","1017740067","East Harlem North"
,"Hepatitis","Hepatitis C Testing","668 President St.",,"Brooklyn","11215","40.6755958","-73.9806552",,"This facility offers Hepatitis C Peer Navigation","Walk-ins Welcome","Free","People who Use Drugs","306","39","133","3020282","3009590011","Park Slope-Gowanus"
