"the_geom","projectid","projtitle","fmsid","fmsagencyi","leadagency","managingag","projectdes","projecttyp","projectt_1","projectsta","constructi","designstar","construc_1","currentfun","projectcos","overallsco","safetyscop","otherscope","projectjus","onstreetna","fromstreet","tostreetna","boroughnam","oftcode","designfy","latitude","longitude","x","y"
"MULTIPOINT ((-73.96337906654972 40.71121349714074))","1259","Broadway Bedford Plaza","HWPLZ016K","841","DOT","3","The project will create a new public space by converting the wide, underutilized stretch of roadway on Broadway at Bedford Avenue into a permanent plaza.","REC","CAPITAL RECONSTRUCTION","Completed Project","2017","2013-06-24T00:00:00.000","2018-08-03T00:00:00.000","5558000","3658770.0","Partial Reconstruction","Lane Removal or Road Narrowing","SIP Buildout,Plaza/Ped Space Enhancement","The project will create a large new public space for the South Williamsburg neighborhood by converting the excessively wide, underutilized stretch of roadway on Broadway at Bedford Avenue into a permanent plaza. It will provide much needed outdoor restin","BEDFORD AVENUE","SOUTH 5 STREET",,"BROOKLYN","318630378530000000","2014","40.7112134971","-73.9633790665","0.0","0.0"
"MULTIPOINT ((-73.96549209098873 40.710482457832356))","1259","Broadway Bedford Plaza","HWPLZ016K","841","DOT","3","The project will create a new public space by converting the wide, underutilized stretch of roadway on Broadway at Bedford Avenue into a permanent plaza.","REC","CAPITAL RECONSTRUCTION","Completed Project","2017","2013-06-24T00:00:00.000","2018-08-03T00:00:00.000","5558000","3658770.0","Partial Reconstruction","Lane Removal or Road Narrowing","SIP Buildout,Plaza/Ped Space Enhancement","The project will create a large new public space for the South Williamsburg neighborhood by converting the excessively wide, underutilized stretch of roadway on Broadway at Bedford Avenue into a permanent plaza. It will provide much needed outdoor restin","BERRY STREET","BROADWAY",,"BROOKLYN","319530323230000000","2014","40.7104824578","-73.965492091","0.0","0.0"
"MULTIPOINT ((-73.96536910004295 40.71100611301128))","1259","Broadway Bedford Plaza","HWPLZ016K","841","DOT","3","The project will create a new public space by converting the wide, underutilized stretch of roadway on Broadway at Bedford Avenue into a permanent plaza.","REC","CAPITAL RECONSTRUCTION","Completed Project","2017","2013-06-24T00:00:00.000","2018-08-03T00:00:00.000","5558000","3658770.0","Partial Reconstruction","Lane Removal or Road Narrowing","SIP Buildout,Plaza/Ped Space Enhancement","The project will create a large new public space for the South Williamsburg neighborhood by converting the excessively wide, underutilized stretch of roadway on Broadway at Bedford Avenue into a permanent plaza. It will provide much needed outdoor restin","BERRY STREET","SOUTH 6 STREET",,"BROOKLYN","319530378630000000","2014","40.711006113","-73.9653691","0.0","0.0"
"MULTIPOINT ((-74.01023707807246 40.73240086030574), (-74.0103526622912 40.73238522435397))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"JOE DIMAGGIO HIGHWAY","CHRISTOPHER STREET",,"MANHATTAN","111115115210000000","0","40.7323930423","-74.0102948702","0.0","0.0"
"MULTIPOINT ((-74.00881270608008 40.70601231069075))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"HANOVER STREET","WALL STREET",,"MANHATTAN","122412132910000000","0","40.7060123107","-74.0088127061","0.0","0.0"
"MULTIPOINT ((-73.99122551104298 40.71448664339021))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"DIVISION STREET","LUDLOW STREET",,"MANHATTAN","116410125090000000","0","40.7144866434","-73.991225511","0.0","0.0"
"MULTIPOINT ((-73.99128059563542 40.73244596290769))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","EAST 11 STREET",,"MANHATTAN","113610117210000000","0","40.7324459629","-73.9912805956","0.0","0.0"
"MULTIPOINT ((-73.98306946963021 40.73065522599046))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 13 STREET",,"MANHATTAN","110010117250000000","0","40.730655226","-73.9830694696","0.0","0.0"
"MULTIPOINT ((-74.01496125208985 40.70475979819954))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BATTERY PLACE","GREENWICH STREET",,"MANHATTAN","112670121790000000","0","40.7047597982","-74.0149612521","0.0","0.0"
"MULTIPOINT ((-74.0086333433884 40.73264311764903))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CHRISTOPHER STREET","WASHINGTON STREET",,"MANHATTAN","115210133390000000","0","40.7326431176","-74.0086333434","0.0","0.0"
"MULTIPOINT ((-73.99226599010086 40.73453260144737))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"EAST 13 STREET","UNION SQUARE SOUTH",,"MANHATTAN","117250132634000000","0","40.7345326005","-73.9922659901","0.0","0.0"
"MULTIPOINT ((-73.99075396816603 40.734839154342865))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","EAST 14 STREET",,"MANHATTAN","113610117270000000","0","40.7348391543","-73.9907539682","0.0","0.0"
"MULTIPOINT ((-73.98534404500255 40.714461578006684))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"EAST BROADWAY","MONTGOMERY STREET",,"MANHATTAN","119690126440000000","0","40.714461578","-73.985344045","0.0","0.0"
"MULTIPOINT ((-73.99213486482337 40.71441980118643))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"DIVISION STREET","ORCHARD STREET",,"MANHATTAN","116410127590000000","0","40.7144198012","-73.9921348648","0.0","0.0"
"MULTIPOINT ((-73.98911349129632 40.7203074229824))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"ORCHARD STREET","RIVINGTON STREET",,"MANHATTAN","127590129890000000","0","40.720307423","-73.9891134913","0.0","0.0"
"MULTIPOINT ((-74.00906353857586 40.71726457796454), (-74.00911537719406 40.71692060603808))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"DUANE STREET","HUDSON STREET",,"MANHATTAN","116850123190000000","0","40.717092592","-74.0090894579","0.0","0.0"
"MULTIPOINT ((-74.00278641410671 40.73363250856264))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"7 AVENUE SOUTH","CHRISTOPHER STREET",,"MANHATTAN","110710115210000000","0","40.7336325086","-74.0027864141","0.0","0.0"
"MULTIPOINT ((-73.98843048074278 40.723259837999635))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 1 STREET",,"MANHATTAN","110010117010000000","0","40.723259838","-73.9884304807","0.0","0.0"
"MULTIPOINT ((-73.98443161455366 40.72876843766956))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 10 STREET",,"MANHATTAN","110010117190000000","0","40.7287684377","-73.9844316146","0.0","0.0"
"MULTIPOINT ((-74.01045182476646 40.72285926414801))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"VESTRY STREET","WASHINGTON STREET",,"MANHATTAN","132710133390000000","0","40.7228592641","-74.0104518248","0.0","0.0"
"MULTIPOINT ((-74.00278641410671 40.73363250856264))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"7 AVENUE SOUTH","CHRISTOPHER STREET",,"MANHATTAN","110710115210000000","0","40.7336325086","-74.0027864141","0.0","0.0"
"MULTIPOINT ((-73.99458520942503 40.73467267188402))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"5 AVENUE","EAST 12 STREET",,"MANHATTAN","110410117230000000","0","40.7346726719","-73.9945852094","0.0","0.0"
"MULTIPOINT ((-74.00823205509717 40.7219664882961))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"HUDSON STREET","LAIGHT STREET",,"MANHATTAN","123190124400000000","0","40.7219664883","-74.0082320551","0.0","0.0"
"MULTIPOINT ((-74.00834508101948 40.721321790081646))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"HUBERT STREET","HUDSON STREET",,"MANHATTAN","123170123190000000","0","40.7213217901","-74.008345081","0.0","0.0"
"MULTIPOINT ((-73.98620052538998 40.71689959023579))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","CLINTON STREET",,"MANHATTAN","113810115510000000","0","40.7168995902","-73.9862005254","0.0","0.0"
"MULTIPOINT ((-73.99425278583871 40.72841245709894))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","EAST 4 STREET",,"MANHATTAN","113610117070000000","0","40.7284124571","-73.9942527858","0.0","0.0"
"MULTIPOINT ((-73.984857631691 40.728176833250224))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 9 STREET",,"MANHATTAN","110010117170000000","0","40.7281768333","-73.9848576317","0.0","0.0"
"MULTIPOINT ((-74.00950278978404 40.706378907998484))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"WALL STREET","WILLIAM STREET",,"MANHATTAN","132910145440000000","0","40.706378908","-74.0095027898","0.0","0.0"
"MULTIPOINT ((-74.01232736511984 40.71394077144565))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BARCLAY STREET","WASHINGTON STREET",,"MANHATTAN","112520133390000000","0","40.7139407705","-74.0123273651","0.0","0.0"
"MULTIPOINT ((-73.98975418256737 40.715552347856736))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"ESSEX STREET","HESTER STREET",,"MANHATTAN","120390122890000000","0","40.7155523479","-73.9897541826","0.0","0.0"
"MULTIPOINT ((-74.00066072552629 40.72083979478998))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","GRAND STREET",,"MANHATTAN","113610121690000000","0","40.7208397948","-74.0006607255","0.0","0.0"
"MULTIPOINT ((-73.99965310356397 40.73406971858309))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CHRISTOPHER STREET","GREENWICH AVENUE",,"MANHATTAN","115210121740000000","0","40.7340697195","-73.9996531036","0.0","0.0"
"MULTIPOINT ((-73.98986956356244 40.72558217068682))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"2 AVENUE","EAST 3 STREET",,"MANHATTAN","110110117050000000","0","40.7255821707","-73.9898695636","0.0","0.0"
"MULTIPOINT ((-73.98853796281787 40.72740161869007))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"2 AVENUE","EAST 6 STREET",,"MANHATTAN","110110117110000000","0","40.7274016187","-73.9885379628","0.0","0.0"
"MULTIPOINT ((-73.99171498742938 40.735215300293476))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"EAST 14 STREET","UNION SQUARE",,"MANHATTAN","117270132630000000","0","40.7352153003","-73.9917149874","0.0","0.0"
"MULTIPOINT ((-73.997300288651 40.71346829771528))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CATHERINE STREET","EAST BROADWAY",,"MANHATTAN","114310119690000000","0","40.7134682977","-73.9973002887","0.0","0.0"
"MULTIPOINT ((-73.9878793578841 40.717408972645806))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","NORFOLK STREET",,"MANHATTAN","113810127190000000","0","40.7174089726","-73.9878793579","0.0","0.0"
"MULTIPOINT ((-73.98836626286909 40.71644570219934))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"GRAND STREET","NORFOLK STREET",,"MANHATTAN","121690127190000000","0","40.7164457022","-73.9883662629","0.0","0.0"
"MULTIPOINT ((-73.99511862581204 40.73120890920688))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"UNIVERSITY PLACE","WASHINGTON MEWS",,"MANHATTAN","132645132985000000","0","40.7312089092","-73.9951186258","0.0","0.0"
"MULTIPOINT ((-73.99055802401342 40.715794239612144))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"HESTER STREET","LUDLOW STREET",,"MANHATTAN","122890125090000000","0","40.7157942396","-73.990558024","0.0","0.0"
"MULTIPOINT ((-73.99475093067953 40.72781877637895))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","GREAT JONES STREET",,"MANHATTAN","113610121705000000","0","40.7278187764","-73.9947509307","0.0","0.0"
"MULTIPOINT ((-73.98811903171467 40.727976744697706))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"2 AVENUE","EAST 7 STREET",,"MANHATTAN","110110117130000000","0","40.7279767447","-73.9881190317","0.0","0.0"
"MULTIPOINT ((-74.01266647039043 40.71014892098012))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"GREENWICH STREET","LIBERTY STREET",,"MANHATTAN","121790124990000000","0","40.710148921","-74.0126664704","0.0","0.0"
"MULTIPOINT ((-74.0002744368844 40.71761940216904))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CENTRE STREET","WALKER STREET",,"MANHATTAN","114590132900000000","0","40.7176194022","-74.0002744369","0.0","0.0"
"MULTIPOINT ((-73.99113282082077 40.71466862943538))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CANAL STREET","LUDLOW STREET",,"MANHATTAN","114010125090000000","0","40.7146686294","-73.9911328208","0.0","0.0"
"MULTIPOINT ((-73.99174683294501 40.718583426763196))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","ELDRIDGE STREET",,"MANHATTAN","113810120090000000","0","40.7185834268","-73.9917468329","0.0","0.0"
"MULTIPOINT ((-73.9885225217559 40.72146152175182))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"ORCHARD STREET","STANTON STREET",,"MANHATTAN","127590131490000000","0","40.7214615218","-73.9885225218","0.0","0.0"
"MULTIPOINT ((-74.0012047583461 40.73384309185947))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CHRISTOPHER STREET","GROVE STREET",,"MANHATTAN","115210121990000000","0","40.7338430919","-74.0012047583","0.0","0.0"
"MULTIPOINT ((-73.99332178419532 40.733303771245566))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"EAST 11 STREET","UNIVERSITY PLACE",,"MANHATTAN","117210132645000000","0","40.7333037712","-73.9933217842","0.0","0.0"
"MULTIPOINT ((-74.00968975353757 40.71495099290168))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"WARREN STREET","WEST BROADWAY",,"MANHATTAN","132940144890000000","0","40.7149509929","-74.0096897535","0.0","0.0"
"MULTIPOINT ((-73.99801961538547 40.71371524041802), (-73.99799438984476 40.71367873959015))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CHATHAM SQUARE","EAST BROADWAY",,"MANHATTAN","114930119690000000","0","40.7136969905","-73.9980070026","0.0","0.0"
"MULTIPOINT ((-73.98116855227278 40.71538050344565))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","COLUMBIA STREET",,"MANHATTAN","113810115610000000","0","40.7153805034","-73.9811685523","0.0","0.0"
"MULTIPOINT ((-74.00427755325616 40.73339151388539))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BLEECKER STREET","CHRISTOPHER STREET",,"MANHATTAN","113310115210000000","0","40.7333915139","-74.0042775533","0.0","0.0"
"MULTIPOINT ((-74.00745217354942 40.70605109278245))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"PEARL STREET","PINE STREET",,"MANHATTAN","128490128870000000","0","40.7060510928","-74.0074521735","0.0","0.0"
"MULTIPOINT ((-74.01565392479972 40.70493650261233), (-74.01565582200192 40.704882633754615))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BATTERY PLACE","WASHINGTON STREET",,"MANHATTAN","112670133390000000","0","40.7049095682","-74.0156548734","0.0","0.0"
"MULTIPOINT ((-73.99111355474075 40.73321392059836))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","EAST 12 STREET",,"MANHATTAN","113610117230000000","0","40.7332139215","-73.9911135547","0.0","0.0"
"MULTIPOINT ((-73.9894734197437 40.717893127448775))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","LUDLOW STREET",,"MANHATTAN","113810125090000000","0","40.7178931265","-73.9894734197","0.0","0.0"
"MULTIPOINT ((-74.00798469775583 40.72327964834292))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"DESBROSSES STREET","HUDSON STREET",,"MANHATTAN","116350123190000000","0","40.7232796483","-74.0079846978","0.0","0.0"
"MULTIPOINT ((-74.00864537882697 40.707340019248974))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CEDAR STREET","WILLIAM STREET",,"MANHATTAN","114410145440000000","0","40.7073400192","-74.0086453788","0.0","0.0"
"MULTIPOINT ((-73.98529382893115 40.72759283780792))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 8 STREET",,"MANHATTAN","110010117150000000","0","40.7275928378","-73.9852938289","0.0","0.0"
"MULTIPOINT ((-73.99335915494777 40.719070571814385))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","CHRYSTIE STREET",,"MANHATTAN","113810115310000000","0","40.7190705718","-73.9933591549","0.0","0.0"
"MULTIPOINT ((-74.00640707730496 40.733053939776426))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CHRISTOPHER STREET","HUDSON STREET",,"MANHATTAN","115210123190000000","0","40.7330539398","-74.0064070773","0.0","0.0"
