"oid","oversight_agency","operator_name","location_name","address","addrnum","addrdir","addrstr","addr_suffix","city","state","zip_code","lat","lon","wireline_dwn","wireline_up","wifi_dwn","wifi_up","wi_fi_available","workstation","staffed","mon_open","mon_close","mon_open_2","mon_close_2","tue_open","tue_close","tue_open_2","tue_close_2","wed_open","wed_close","wed_open_2","wed_close_2","thu_open","thu_close","thu_open_2","thu_close_2","fri_open","fri_close","fri_open_2","fri_close_2","sat_open","sat_close","sat_open_2","sat_close_2","sun_open","sun_close","language_access","wheelchair_accessible","wheelchair_access_notes","os_accessibility_features","open_lab_hrs_per_wk","training_hours_per_wk","supplementary_equipment","device_loaning","devices_loaned","access_requirements","access_notes","url","borocode","borough","nta_code","nta_name","council_distrcit","borocd","census_tract","bctcb2010","bin","bbl","geocoded_column"
"131","Brooklyn Public Library","Brooklyn Public Library","McKinley Park","6802 Hamilton Parkway","6802",,"Hamilton","Parkway","Brooklyn","NY","11219","40.62921","-74.011876","20","20","10","1","true","9","true","10:00 AM","6:00 PM",,,"10:00 AM","6:00 PM",,,"1:00 PM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Cantonese, Mandarin, Spanish.","Y","N/A","true","48:00:00","5.1","Printer, Photocopier, Scanner","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.bklynlibrary.org/locations/mckinleypark","3","Brooklyn","BK30","Dyker Heights","43","310","12801","30128011006","3143032","3057710012","POINT (-74.011876 40.62921000000001)"
"82","New York Public Library","New York Public Library","Tremont","1866 Washington Avenue","1866",,"Washington","Avenue","Bronx","NY","10457","40.84604232","-73.89834026","200","200","200","200","true","45","true","10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","50:00:00","4.3","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/tremont","2","Bronx","BX01","Claremont-Bathgate","15","206","39500","20395004002","2009573","2029180001","POINT (-73.89834026 40.84604232)"
"289","Department for the Aging","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","CCNS WOODHAVEN NEIGHBORHOOD SENIOR C","89-02 92st Street","89-02",,"92st","Street","Queens","NY","11421","40.690432","-73.853276","17","2","17","2","true","3","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","Y","N/A","true","40:00:00","2","N/A","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.ccbq.org/what-we-do/older-adult-services/woodhaven-richmond-hill-senior-center","4","Queens","QN53","Woodhaven","32","409","1800","40018002001","4185709","4089720004","POINT (-73.85327600000001 40.690432)"
"466","Department of Youth and Community Development","SCAN","Robinson (Jackie Robinson)","110 East 129th Street","110","East","129th","Street","Manhattan","NY","10035","40.806998","-73.936239","100","10","100","10","true","3","false","6:00 PM","11:00 PM",,,"6:00 PM","11:00 PM",,,"6:00 PM","11:00 PM",,,"6:00 PM","11:00 PM",,,"6:00 PM","11:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","N","N/A","true","25:00:00","0","Printer","N/A","N/A","Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.","N/A","https://www.scanny.org/our-programs/","1","Manhattan","MN34","East Harlem North","9","111","24200","10242001009","1054505","1017770005","POINT (-73.936239 40.806998)"
"15","New York Public Library","New York Public Library","Chatham Square","33 East Broadway","33","East","Broadway",,"New York","NY","10002","40.71333307","-73.99648987","1000","1000","1000","1000","true","58","true","10:00 AM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","54:00:00","8","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/chatham-square","1","Manhattan","MN27","Chinatown","1","103","800","10008001001","1003425","1002800044","POINT (-73.99648987 40.71333307)"
"398","Department for the Aging","SUNSET BAY COMMUNITY SERVICES INC","SUNSET PARK NEIGHBORHOOD SENIOR CENTER","4520 4th Avenue","4520",,"4th","Avenue","Brooklyn","NY","11220","40.649111","-74.009845","93","12","93","12","true","6","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Spanish; programming available in Spanish","Y","N/A","true","40:00:00","1","Printer","N/A","N/A","Must be 60+ years of age to access","N/A","https://a125-egovt.nyc.gov/egovt/services/service_detail.cfm?contract__cont_dfta_id=27L01","3","Brooklyn","BK32","Sunset Park West","38","307","8000","30080003000","3324372","3007460039","POINT (-74.009845 40.649111)"
"236","Department of Parks and Recreation","Department of Parks and Recreation","Hamilton Fish","128 Pitt Street","128",,"Pitt","Street","New York","NY","10002","40.719983","-73.981461","28","24","28","24","true","21","true","10:30 AM","6:30 PM",,,"10:30 AM","6:30 PM",,,"10:30 AM","6:30 PM",,,"10:30 AM","6:30 PM",,,"10:30 AM","6:30 PM",,,"Closed","Closed",,,"Closed","Closed","Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.","Y","N/A","true","40:00:00","18.5","Printer, Instructional Monitor, Cameras, Audio Production","N/A","N/A","All ages; Recreation Center membership required","N/A","https://www.nycgovparks.org/facilities/media-labs","1","Manhattan","MN28","Lower East Side","2","103","2201","10022013000","1081934","1003400001","POINT (-73.981461 40.719983)"
"282","Department for the Aging","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","CCNS CATHERINE SHERIDAN NSC","35-24 83rd Street","35-24",,"83rd","Street","Queens","NY","11372","40.751342","-73.883908","7","3","7","3","true","3","false","8:30 AM","4:30 PM",,,"8:30 AM","4:30 PM",,,"8:30 AM","4:30 PM",,,"8:30 AM","4:30 PM",,,"8:30 AM","4:30 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Spanish; programming available in Spanish","Y","N/A","true","40:00:00","1","N/A","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.ccbq.org/what-we-do/older-adult-services/catherine-sheridan-senior-center","4","Queens","QN28","Jackson Heights","25","403","28300","40283003000","4437136","4014560001","POINT (-73.883908 40.751342)"
"41","New York Public Library","New York Public Library","Kingsbridge","280 West 231st Street","280","West","231st","Street","Bronx","NY","10463","40.88032228","-73.90798337","50","50","50","50","true","57","true","10:00 AM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","52:00:00","4.2","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/kingsbridge","2","Bronx","BX29","Spuyten Duyvil-Kingsbridge","11","208","28900","20289003004","2083199","2057110030","POINT (-73.90798337 40.88032228)"
"331","Department for the Aging","KOREAN COMMUNITY SERVICES OF METROPOLITAN NEW YORK INC","KCS FLUSHING NEIGHBORHOOD SENIOR CENTER","42-15 166th Street","42-15",,"166th","Street","Queens","NY","11358","40.758981","-73.800138","94","81","94","81","true","10","false","8:00 AM","5:00 PM",,,"8:00 AM","5:00 PM",,,"8:00 AM","5:00 PM",,,"8:00 AM","5:00 PM",,,"8:00 AM","5:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Korean; programming available in Korean","Y","N/A","true","45:00:00","3","N/A","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.kcsny.org/en/flushing-senior-center","4","Queens","QN52","East Flushing","19","407","118500","41185001004","4439629","4053970006","POINT (-73.800138 40.758981)"
"407","Department for the Aging","University Settlement Society of New York","University Settlement Neighborhood Senior Center","189 Allen Street","189",,"Allen","Street","Manhattan","NY","10002","40.722101","-73.989479","161","154","161","154","true","2","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"9:00 AM","1:00 PM",,,"Closed","Closed","N/A","Y","N/A","true","44:00:00","5","N/A","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.universitysettlement.org/us/programs/older_adults/neighborhood_center/","1","Manhattan","MN27","Chinatown","1","103","3601","10036011000","1005537","1004170001","POINT (-73.989479 40.722101)"
"150","Brooklyn Public Library","Brooklyn Public Library","Williamsburgh","240 Division Avenue","240",,"Division","Avenue","Brooklyn","NY","11211","40.70693042","-73.95755461","20","20","7","0.7","true","26","true","10:00 AM","6:00 PM",,,"1:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.","Y","N/A","true","48:00:00","3.1","Printer, Photocopier, Scanner","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.bklynlibrary.org/locations/williamsburgh","3","Brooklyn","BK72","Williamsburg","33","301","52900","30529003008","3060090","3021890001","POINT (-73.95755461000002 40.70693042)"
"414","Department for the Aging","Fort Greene Council","Willoughby Neighborhood Senior Center","105 North Portland Avenue","105","North","Portland","Avenue","Brooklyn","NY","11205","40.694782","-73.976116","11","1","11","1","true","10","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","Y","N/A","true","40:00:00","4","Printer, Projector","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.fortgreenecouncil.org/fgc-nsc","3","Brooklyn","BK68","Fort Greene","35","302","18501","30185013002","3335258","3020410001","POINT (-73.976116 40.694782)"
"54","New York Public Library","New York Public Library","New Amsterdam","9 Murray Street","9",,"Murray","Street","New York","NY","10007","40.71360652","-74.00786167","50","50","50","50","true","30","true","10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","50:00:00","30.9","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","May be temporarily closed for renovations; contact the site for most up-to-date information.","https://www.nypl.org/locations/new-amsterdam","1","Manhattan","MN24","SoHo-TriBeCa-Civic Center-Little Italy","1","101","2100","10021001004","1001446","1001347503","POINT (-74.00786167 40.71360652)"
"324","Department for the Aging","CHARLES A WALBURG MULTI SERVICE ORGANIZATION INC","JACKIE ROBINSON NEIGHBORHOOD SENIOR CTR","1301 Amsterdam Avenue","1301",,"Amsterdam","Avenue","Manhattan","NY","10027","40.811936","-73.956586","43","6","43","6","true","11","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in: Spanish, Mandarin, Cantonese, Bengali, Russian; programming available in Spanish","Y","N/A","true","40:00:00","6","Instructional Monitor","N/A","N/A","Must be 60+ years of age to access","N/A","https://a125-egovt.nyc.gov/egovt/services/service_detail.cfm?contract__cont_dfta_id=31T01","1","Manhattan","MN09","Morningside Heights","7","109","20901","10209012000","1084095","1019640001","POINT (-73.956586 40.811936)"
"120","Brooklyn Public Library","Brooklyn Public Library","Greenpoint","107 Norman Avenue","107",,"Norman","Avenue","Brooklyn","NY","11222","40.72605066","-73.95069029","20","20","10","1","true","12","true","10:00 AM","6:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Polish.","Y","N/A","true","53:00:00","2.8","Printer, Photocopier, Scanner","N/A","N/A","All ages; library card required for use of public computers","May be temporarily closed for renovations, and hours listed are approximated; contact the site for up-to-date information.","https://www.bklynlibrary.org/locations/greenpoint","3","Brooklyn","BK76","Greenpoint","33","301","57300","30573003003","3065691","3026210032","POINT (-73.95069029 40.72605066)"
"74","New York Public Library","New York Public Library","St. George","5 Central Avenue","5",,"Central","Avenue","Staten Island","NY","10301","40.64178537","-74.07664577","1000","1000","1000","1000","true","110","true","8:00 AM","8:00 PM",,,"8:00 AM","8:00 PM",,,"8:00 AM","8:00 PM",,,"8:00 AM","8:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","62:00:00","15.3","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/st-george-library-center","5","Staten Island","SI22","West New Brighton-New Brighton-St. George","49","501","300","50003002002","5000030","5000050074","POINT (-74.07664577 40.64178537)"
"172","Queens Library","Queens Library","Elmhurst","86-07 Broadway�","86-07",,"Broadway�",,"Elmhurst","NY","11373","40.73858146","-73.87675877","100","100","100","100","true","55","true","9:00 AM","8:00 PM",,,"1:00 PM","6:00 PM",,,"10:00 AM","6:00 PM",,,"12:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Korean, Bengali, Hindi, Urdu, Burmese, Spanish, Tagalog.","Y","N/A","true","47:00:00","0.3","Printer, Scanner","37","Tablets","All ages; library card required for use of public computers and WiFi","N/A","http://www.queenslibrary.org/branch/Elmhurst","4","Queens","QN29","Elmhurst","25","404","47300","40473003000","4590789","4018370001","POINT (-73.87675877 40.73858146)"
"117","Brooklyn Public Library","Brooklyn Public Library","Fort Hamilton","9424 Fourth Avenue","9424",,"Fourth","Avenue","Brooklyn","NY","11209","40.61637311","-74.03136941","20","20","60","5","true","18","true","10:00 AM","6:00 PM",,,"1:00 PM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Arabic, Cantonese.","Y","N/A","true","48:00:00","3.5","Printer, Photocopier, Scanner","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.bklynlibrary.org/locations/forthamilton","3","Brooklyn","BK31","Bay Ridge","43","310","5400","30054003000","3155499","3061140037","POINT (-74.03136941 40.61637311)"
"208","Queens Library","Queens Library","Queensbridge","10-43 41 Avenue","15980",,"41","Avenue","Long Island City","NY","11101","40.7552002","-73.94422389","20","20","20","20","true","25","true","12:00 PM","8:00 PM",,,"Closed","Closed",,,"Closed","Closed",,,"12:00 PM","8:00 PM",,,"Closed","Closed",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.","Y","N/A","true","23:00:00","1","Printer, Scanner, 3D Printer","32","Chromebooks","All ages; library card required for use of public computers and WiFi","N/A","http://connect.queenslibrary.org/2079","4","Queens","QN68","Queensbridge-Ravenswood-Long Island City","26","401","2500","40025002000","4595582","4004700100","POINT (-73.94422389000002 40.7552002)"
"170","Queens Library","Queens Library","East Elmhurst","95-06 Astoria Boulevard","950-06",,"Astoria","Boulevard","East Elmhurst","NY","11369","40.76242213","-73.87386663","20","20","20","20","true","25","true","12:00 PM","8:00 PM",,,"1:00 PM","6:00 PM",,,"10:00 AM","6:00 PM",,,"12:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Spanish.","Y","N/A","true","44:00:00","0.3","Printer, Scanner","30","Tablets","All ages; library card required for use of public computers and WiFi","N/A","http://www.queenslibrary.org/branch/East Elmhurst","4","Queens","QN27","East Elmhurst","21","403","35300","40353001000","4437122","4013750001","POINT (-73.87386663 40.76242213)"
"295","Department for the Aging","UNION SETTLEMENT ASSOCIATION","CORSI HOUSE NEIGHBORHOOD SENIOR CENTER","307 East 116th Street","307","East","116th","Street","Manhattan","NY","10035","40.796963","-73.937048","5","2","5","1","true","12","false","8:30 AM","4:30 PM",,,"8:30 AM","4:30 PM",,,"8:30 AM","4:30 PM",,,"8:30 AM","4:30 PM",,,"8:30 AM","4:30 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in:  Spanish, Mandarin, Cantonese, Bengali, Russian; programming avaialble in Spanish","Y","N/A","true","40:00:00","3","Instructional Monitor","N/A","N/A","Must be 60+ years of age to access","N/A","https://unionsettlement.org/senior-services-2/","1","Manhattan","MN34","East Harlem North","8","111","18800","10188002000","1079357","1016880045","POINT (-73.937048 40.796963000000005)"
"422","Department of Youth and Community Development","United Activities Unlimited. Inc.","Berry","211 Jefferson Street","211",,"Jefferson","Street","Staten Island","NY","10306","40.58683","-74.101187","100","10","100","10","true","9","false","7:00 PM","9:00 PM",,,"7:00 PM","9:00 PM",,,"7:00 PM","9:00 PM",,,"7:00 PM","9:00 PM",,,"7:00 PM","9:00 PM",,,"11:00 AM","2:00 PM",,,"Closed","Closed","N/A","Y","N/A","true","13:00:00","0","Printer, Video Gaming Consoles: PS4","N/A","N/A","Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.","N/A","http://unitedactivities.org/berry/","5","Staten Island","SI36","Old Town-Dongan Hills-South Beach","50","502","11401","50114012004","5109569","5035320500","POINT (-74.101187 40.58683)"
"16","New York Public Library","New York Public Library","City Island","320 City Island Avenue","320",,"City Island","Avenue","Bronx","NY","10464","40.8476919","-73.78636659","30","30","30","30","true","19","true","11:00 AM","7:00 PM",,,"11:00 AM","6:00 PM",,,"11:00 AM","6:00 PM",,,"11:00 AM","7:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","44:00:00","4.3","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/city-island","2","Bronx","BX10","Pelham Bay-Country Club-City Island","13","210","51600","20516003003","2122890","2056440010","POINT (-73.78636659 40.8476919)"
"495","New York City Housing Authority","Jacob A. Riis Neighborhood Settlement, Inc.","Jacob A. Riis Neighborhood Settlement Community Center","10-25 41st Avenue","43763",,"41st","Avenue","L.I.C","NY","11101","40.75566","-73.945099","25","25","25","25","true","34","true","3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Spanish, Arabic, French, Hindi, Urdu","Y","N/A","true","15:00:00","1","Printer","N/A","N/A","Must be registered with program to access","N/A","https://www.riissettlement.org","4","Queens","QN68","Queensbridge-Ravenswood-Long Island City","26","401","2500","40025002000","4433387","4004700100","POINT (-73.945099 40.75566)"
"325","Department for the Aging","INSTITUTE FOR THE PUERTO RICAN HISPANIC ELDERLY INC","JAMES MONROE NEIGHBORHOOD SENIOR CENTER","1776 Story Avenue","1776",,"Story","Avenue","Bronx","NY","10473","40.82324","-73.86596","94","65","94","65","true","9","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Spanish; programming available in Spanish","Y","N/A","true","40:00:00","3","Instructional Monitor","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.acacianetwork.org/senior-services/","2","Bronx","BX09","Soundview-Castle Hill-Clason Point-Harding Park","18","209","4200","20042002000","2092748","2036370001","POINT (-73.86596 40.82324)"
"381","Department for the Aging","SELFHELP COMMUNITY SERVICES INC","SELFHELP CLEARVIEW NEIGHBORHOOD SC","208-11 26th Avenue","208-11",,"26th","Avenue","Queens","NY","11360","40.776602","-73.783815","12","1","12","1","true","8","false","8:30 AM","4:00 PM",,,"8:30 AM","4:00 PM",,,"8:30 AM","4:00 PM",,,"8:30 AM","4:00 PM",,,"8:30 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","Y","N/A","false","37:30:00","2","Printer, Instructional Monitor","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.selfhelp.net/community-based-programs.php","4","Queens","QN47","Ft. Totten-Bay Terrace-Clearview","19","407","99704","40997043001","4130866","4058630250","POINT (-73.783815 40.776602)"
"225","Queens Library","Queens Library","Woodside","54-22 Skillman Avenue","54-22",,"Skillman","Avenue","Woodside","NY","11377","40.74534171","-73.90979374","20","20","20","20","true","16","true","12:00 PM","8:00 PM",,,"1:00 PM","6:00 PM",,,"10:00 AM","6:00 PM",,,"12:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Spanish, Chinese, Korean, Bengali, Nepali, Tibetan, Tagalog.","Y","N/A","true","44:00:00","1.4","Printer, Scanner","30","Tablets","All ages; library card required for use of public computers and WiFi","N/A","http://www.queenslibrary.org/branch/Woodside","4","Queens","QN63","Woodside","26","402","25100","40251004001","4030847","4013170085","POINT (-73.90979374 40.74534171)"
"314","Department for the Aging","JEWISH COMMUNITY COUNCIL OF GREATER CONEY ISLAND INC","HABER HOUSE NEIGHBORHOOD SENIOR CENTER","3024 West 24th Street","3024","West","24th","Street","Brooklyn","NY","11224","40.573171","-73.990645","85","55","85","55","true","9","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"7:30 AM","2:30 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Russian; programming available in Russian","Y","N/A","false","39:00:00","7.5","Printer, Scanner","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.jccgci.org/our-services/senior-support-systems/senior-centers","3","Brooklyn","BK21","Seagate-Coney Island","47","313","35200","30352001024","3322050","3070700001","POINT (-73.990645 40.573171)"
"158","Queens Library","Queens Library","Bellerose","250-06 Hillside Avenue","250-06",,"Hillside","Avenue","Bellerose","NY","11426","40.73515699","-73.71709897","20","20","20","20","true","8","true","12:00 PM","8:00 PM",,,"1:00 PM","6:00 PM",,,"10:00 AM","6:00 PM",,,"12:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Gujarati, Hindi, Malayalam, Punjabi.","Y","N/A","true","44:00:00","1.8","Printer, Scanner","31","Tablets","All ages; library card required for use of public computers and WiFi","N/A","http://www.queenslibrary.org/branch/Bellerose","4","Queens","QN43","Bellerose","23","413","157101","41571017003","4175514","4086040085","POINT (-73.71709897000001 40.73515699)"
"366","Department for the Aging","RISEBORO COMMUNITY PARTNERSHIP INC","RIDGEWOOD BUSHWICK ISC","9 Noll Street","9",,"Noll","Street","Brooklyn","NY","11206","40.700163","-73.935675","37","35","37","35","true","12","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","Programming available in Spanish","Y","N/A","false","40:00:00","12","Printer, Photocopier, Scanner","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.riseboro.org/rb/seniors/senior_centers_and_clubs","3","Brooklyn","BK78","Bushwick South","34","304","39100","30391001004","3387594","3031450100","POINT (-73.935675 40.700163)"
"401","Department for the Aging","YOUNG ISRAEL PROGRAMS INC","THE YOUNG ISRAEL OF FOREST HILLS NSC","68-07 Burns Street","68-07",,"Burns","Street","Queens","NY","11375","40.721568","-73.85181","12","1","12","12","true","6","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","Y","N/A","true","40:00:00","1","N/A","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.yifhseniorleague.weebly.com  Also: www.youngisrael.org/seniorcenters.html","4","Queens","QN17","Forest Hills","29","406","71100","40711002005","4077448","4032340089","POINT (-73.85181 40.721568)"
