"fiscal_year","source","council_member","legal_name_of_organization","ein","status","amount","agency","program_name","street_address_1","street_address_2","city","state","zip_code","purpose_of_funds","fiscal_conduit_name","fc_ein","borough","latitude","longitude","community_board","council_district","census_board","bin","bbl","nta"
"2013",,"Vallone","Adaptive Design Association","134170232-","Applied","250000.00","Unknown",,"313 West 36th",,"New York","NY","10018","The funds will be used to 1. Build customized adaptations for children with disabilities in NYC and operate a community-based training center in Manhattan where child-specific equipment/adaptations are handmade and hands-on courses in adaptive design are taught. 2. Support the establishment of adaptive-design fabrication labs in unused/underutilized/abandoned workshop in schools and community centers in all 5 boroughs. 3. Train school staff and community center volunteers in adaptive design to support the fabrication labs.",,,,,,,,,,,
"2013",,"Brooklyn Delegation","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Comrie","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Dickens","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Williams","ALIANZA AFRO LATINA ISLAMICA INC","352310207-","Applied","180000.00","DHS","CASA ALI INC","218-29-110TH AVE",,"QUEENS VILLAGE","NY","11429","HOUSING OF CLIENTS (50), TRANSPORTATION AND SERVIES (15), PAYROLL FOR EMPLOYEES (35)",,,,,,,,,,,
"2013",,"Garodnick","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Jackson","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Barron","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Lappin","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Manhattan Delegation","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Brooklyn Delegation","ADVOCATES FOR JUSTICE","721325684-","Applied","50000.00","Unknown","A4J","225 BROADWAY","Suite 1902","New York","NY","10007","A4J will work with and represent immigrants in small grocery stores, who are not paid minimum wage and/or overtime, to get paid a lawful rate of pay and achieve job security.  The funds will cover administrative expenses and compensate attorneys working on these cases.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Mark-Viverito","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Mendez","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Rivera","AllertonPelham Parkway Mobiler Community Patrol","311677845-","Applied","5000.00","Unknown","APPMCP","2523 Olinville Avenue",,"Bronx","NY","10467","Patrol the neighborhood we serve in the Patrol Van. Funding is for gas, mailings, car insurance,maintenance, senior events, youth events, and renting rides for National Night Out Against Crime",,,"BRONX    ","40.863727","-73.868431","11","15","33202","2051296","2044280055","Bronxdale                                                                  "
"2013",,"Quinn","Advocates for Children of New York Inc","112247307-","Applied","3500.00","DYCD-Y","AFC","151 West 30th Street 5th Floor",,"New York","NY","10001","The Jill Chaifetz Education Helpline assists parents in all five boroughs who are trying to help their children succeed in school. It is the only independent, comprehensive source of instant, free consultation on almost any school-related issue, including, for example, safety transfers to another school; special education; or school discipline and suspensions. Helpline staff guide callers in making important educational decisions by disseminating information and advice to parents, family members, and service providers about how to navigate the New York City public school system. They also conduct intake for callers who seek representation from AFCs experienced attorneys to assert their education-related rights. Our Education Helpline is staffed by both English-language and Spanish-language speakers, with additional capacity to serve callers of oth!
 er languages as needed due to AFCs contract with a telephonic interpretation service. In 2011, the Helpline assisted 2,594 callers.",,,"MANHATTAN","40.74789","-73.991053","5","3","101","1015157","1008060006","Midtown-Midtown South                                                      "
"2013",,"Brewer","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Brooklyn Delegation","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Chin","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Chin","ADVOCATES FOR JUSTICE","721325684-","Applied","30000.00","Unknown","A4J","225 BROADWAY","SUITE 1902","NEW YORK","NY","10007","The Zadroga Project is consistent with the Advocates for Justice mission.  Through this work, we will be assisting victims of a terrible act who have not been recognized prior to this point in time -- people of lesser means, elderly people, and individuals with limited or no English proficiency, amongst others.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Comrie","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Dromm","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Queens Delegation","Allied Veterans Memorial Committee of Ridgewood and Glendale","383853340-","Applied","2500.00","Unknown","Allied Veterans Memorial Committee","71-30 73rd Street",,"Glendale","NY","11385","These funds will be used to pay for reviewing stands, marching bands, insurance, buses, food:  all related to the Annual Ridgewood/Glendale Memorial Day Parade.",,,"QUEENS   ","40.704908","-73.877483","5","30","623","4089931","4036900017","Glendale                                                                   "
"2013",,"Eugene","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Eugene","ADVOCATES FOR JUSTICE","721325684-","Applied","50000.00","Unknown","A4J","225 BROADWAY","Suite 1902","New York","NY","10007","A4J will work with and represent immigrants in small grocery stores, who are not paid minimum wage and/or overtime, to get paid a lawful rate of pay and achieve job security.  The funds will cover administrative expenses and compensate attorneys working on these cases.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Oddo","Staten Island Little League inc","136162802-","Applied","10000.00","Unknown","SILL","37 Beacon ave  10306",,"SI","NY","10306","offset utility bills",,,"STATEN IS","40.576635","-74.123203","2","50","181","5023489","5009480025","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   "
"2013",,"Ferreras","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Ferreras","ADVOCATES FOR JUSTICE","721325684-","Applied","50000.00","Unknown","A4J","225 BROADWAY","Suite 1902","New York","NY","10007","A4J will work with and represent immigrants in small grocery stores, who are not paid minimum wage and/or overtime, to get paid a lawful rate of pay and achieve job security.  The funds will cover administrative expenses and compensate attorneys working on these cases.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Vacca","Allerton Avenue Homeowners  Tenants Assoc","133101238-","Applied","7000.00","DFTA",,"1415 Allerton Avenue",,"Bronx","NY","10469-5641","The funding will be used to run our senior center which has been operating since 1984. We offer educational, recreational and information services to our clients.",,,,,,,,,,,
"2013",,"Foster","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Foster","ADVOCATES FOR JUSTICE","721325684-","Applied","50000.00","Unknown","A4J","225 BROADWAY","Suite 1902","New York","NY","10007","A4J will work with and represent immigrants in small grocery stores, who are not paid minimum wage and/or overtime, to get paid a lawful rate of pay and achieve job security.  The funds will cover administrative expenses and compensate attorneys working on these cases.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Garodnick","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Garodnick","ADVOCATES FOR JUSTICE","721325684-","Applied","50000.00","Unknown","A4J","225 BROADWAY","Suite 1902","New York","NY","10007","A4J will work with and represent immigrants in small grocery stores, who are not paid minimum wage and/or overtime, to get paid a lawful rate of pay and achieve job security.  The funds will cover administrative expenses and compensate attorneys working on these cases.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Garodnick","ADVOCATES FOR JUSTICE","721325684-","Applied","30000.00","Unknown","A4J","225 BROADWAY","SUITE 1902","NEW YORK","NY","10007","The Zadroga Project is consistent with the Advocates for Justice mission.  Through this work, we will be assisting victims of a terrible act who have not been recognized prior to this point in time -- people of lesser means, elderly people, and individuals with limited or no English proficiency, amongst others.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Gentile","ADVOCATES FOR JUSTICE","721325684-","Applied","30000.00","Unknown","A4J","225 BROADWAY","SUITE 1902","NEW YORK","NY","10007","The Zadroga Project is consistent with the Advocates for Justice mission.  Through this work, we will be assisting victims of a terrible act who have not been recognized prior to this point in time -- people of lesser means, elderly people, and individuals with limited or no English proficiency, amongst others.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Gonzalez","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Recchia","Amalgamated Warbasse Houses Inc","131943745-","Applied","5000000.00","Unknown","Warbasse Houses","2800 West 5th Street",,"Brooklyn","NY","11224","Repair facade, expansion joints, concrete eyebrows, etc. due to deterioration.  Deterioration is based on age (47) of buildings as well as location (near ocean and salt water).  major repair and replacement is required.  Local Law 11 Cycle 7 must be completed.",,,"BROOKLYN ","40.580189","-73.971722","13","47","354","3257105","3072500001","West Brighton                                                              "
"2013",,"Jackson","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Jackson","ADVOCATES FOR JUSTICE","721325684-","Applied","30000.00","Unknown","A4J","225 BROADWAY","SUITE 1902","NEW YORK","NY","10007","The Zadroga Project is consistent with the Advocates for Justice mission.  Through this work, we will be assisting victims of a terrible act who have not been recognized prior to this point in time -- people of lesser means, elderly people, and individuals with limited or no English proficiency, amongst others.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"JAmes","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Koo","ADVOCATES FOR JUSTICE","721325684-","Applied","30000.00","Unknown","A4J","225 BROADWAY","SUITE 1902","NEW YORK","NY","10007","The Zadroga Project is consistent with the Advocates for Justice mission.  Through this work, we will be assisting victims of a terrible act who have not been recognized prior to this point in time -- people of lesser means, elderly people, and individuals with limited or no English proficiency, amongst others.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Koppell","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Koslowitz","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Lander","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Lappin","ADVOCATES FOR JUSTICE","721325684-","Applied","60000.00","Unknown","A4J","225 Broadway","Suite 1902","New York","NY","10007","The PUBLIC SCHOOL PARENT EMPOWERMENT PROJECT is completely consistent with the Advocates for Justice mission.  Through this work we will be assisting children and parents of lesser means, new American families who are less familiar with their rights, individuals with little to no experience with regulatory challenges, amongst other issues.  During the past year, A4J has filed lawsuits on behalf of parents seeking to challenge inappropriate charter school co-locations, seeking to challenge abuses of authority and process by the NYC Department of Education, and seeking fair CEC elections as well as general clarity within state education law.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"2013",,"Lappin","ADVOCATES FOR JUSTICE","721325684-","Applied","30000.00","Unknown","A4J","225 BROADWAY","SUITE 1902","NEW YORK","NY","10007","The Zadroga Project is consistent with the Advocates for Justice mission.  Through this work, we will be assisting victims of a terrible act who have not been recognized prior to this point in time -- people of lesser means, elderly people, and individuals with limited or no English proficiency, amongst others.",,,"MANHATTAN","40.71187","-74.008217","1","1","21","1001241","1000880018","SoHo-TriBeCa-Civic Center-Little Italy                                     "
