"agency","indicator_id","indicator_name","indicator_sequence","sub_indicator","subindicator_sequence","record_type","desired_direction","critical_flag","geography","measure_type","fiscal_year","conditional_format","raw_value","format_type","value_percent","value_number","value_currency","value_time","value_ratio"
"OCME","1-C7I9","World Trade Center DNA Samples","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.998573466476462","N",,"1.00",,,
"OCME","1-C7I9","World Trade Center DNA Samples","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.733137829912024","N",,"0.73",,,
"OATH","1-1-0CS99GR","ECB Violation - Online Ticket Finder","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"4.691926345609065","N",,"4.69",,,
"OATH","1-1-0BUIHZF","ECB Violation - Information","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"23.03470254957507","N",,"23.03",,,
"OATH","1-1-0BUI81D","ECB Violation - Request Status or Copy","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"29.621104815864026","N",,"29.62",,,
"OATH","1-1-0BU7QS9","ECB Borough Office Locations","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"10.924220963172806","N",,"10.92",,,
"OATH","1-1-0B153A1","Settling a Food Service Establishment Health Violation","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"21.97891321978913","N",,"21.98",,,
"OATH","1-1-0AZMUXL","Notice of Health Violation - General Information","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"28.710462287104622","N",,"28.71",,,
"OATH","1-1-0AZEK75","Notice of Health Violation - Lost or Unreadable","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"17.761557177615572","N",,"17.76",,,
"OATH","1-1-0AZEK5H","Hearing on Taxi Limousine Commission Violation","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"4.709631728045325","N",,"4.71",,,
"OATH","1-1-0AZEK5H","Hearing on Taxi Limousine Commission Violation","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"22.14111922141119","N",,"22.14",,,
"OATH","1-1-06N34CX","Judge Conduct Complaint - City Agency Tribunals","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"8.27250608272506","N",,"8.27",,,
"NYPL","1-1-03KKXU4","Division Referral","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.979325353645267","N",,"0.98",,,
"NYPL","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"11.262241566920565","N",,"11.26",,,
"NYPL","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"14.446366782006919","N",,"14.45",,,
"NYPL","1-1-03CESTE","Library Complaint - Bronx - Manhattan - Staten Island","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"2.50272034820457","N",,"2.50",,,
"NYPL","1-1-03CESTE","Library Complaint - Bronx - Manhattan - Staten Island","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"2.724913494809689","N",,"2.72",,,
"NYPL","1-1-034YZLS","Elementary School Student After School Program - Enrolled","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"1.600346020761246","N",,"1.60",,,
"NYPL","1-1-01S6C52","General Information - New York Public Library","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"7.50816104461371","N",,"7.51",,,
"NYPL","1-1-01S6C52","General Information - New York Public Library","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"6.790657439446367","N",,"6.79",,,
"NYPL","1-1-007Z4KO","Find a Library: Bronx, Manhattan, Staten Island","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"77.36670293797606","N",,"77.37",,,
"NYPL","1-1-007Z4KO","Find a Library: Bronx, Manhattan, Staten Island","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"71.19377162629758","N",,"71.19",,,
"NYPD","1-EXF9","Find a Police Precinct or PSA by Location","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"10.559244985632047","N",,"10.56",,,
"NYPD","1-EXF9","Find a Police Precinct or PSA by Location","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"10.230631592475063","N",,"10.23",,,
"NYPD","1-EWQ9","Noise from Neighbor","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"14.603095276995576","N",,"14.60",,,
"NYPD","1-EWQ9","Noise from Neighbor","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"13.254314250785082","N",,"13.25",,,
"QPL","1-1-03CEST4","Library Complaint - Queens","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.859348198970841","N",,"3.86",,,
"QPL","1-1-034YZLS","Elementary School Student After School Program - Enrolled","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"5.729166666666666","N",,"5.73",,,
"QPL","1-1-02WKZNI","Find a Summer Meal Program","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"11.875","N",,"11.88",,,
"QPL","1-1-02WKZNI","Find a Summer Meal Program","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"5.23156089193825","N",,"5.23",,,
"OPS","1-EQMT","Mayor's Management Report (MMR)","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"7.738095238095238","N",,"7.74",,,
"OPS","1-1-0C1G9RB","Non-Driver State ID Card - Documents Needed","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"90.05013497878905","N",,"90.05",,,
"OPS","1-1-0C1G949","Government-Issued Identification","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"3.316621673736985","N",,"3.32",,,
"OPS","1-1-0BRK9EP","NYC Clean Heat Program","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"1.426918627072888","N",,"1.43",,,
"OPS","1-1-07R60R9","NYCStat","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.617045892788276","N",,"0.62",,,
"OPS","1-1-07R60R9","NYCStat","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"5.357142857142857","N",,"5.36",,,
"OPS","1-1-07R60QP","NYCStat Stimulus Tracker","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"11.904761904761903","N",,"11.90",,,
"OPS","1-1-068XAZT","Citywide Performance Reporting (CPR)","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"6.547619047619048","N",,"6.55",,,
"OPS","1-1-025DIHO","My Neighborhood Statistics","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"3.123794832240648","N",,"3.12",,,
"OPS","1-1-025DIHO","My Neighborhood Statistics","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"61.904761904761905","N",,"61.90",,,
"OEM","5-1-05MGSRX","Hurricane Sandy Homebound Assistance","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"12.261137248068769","N",,"12.26",,,
"OEM","1-K7BD","Hurricane Evacuation Zone Lookup","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"71.83018964896952","N",,"71.83",,,
"OEM","1-K7BD","Hurricane Evacuation Zone Lookup","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"66.08294127896846","N",,"66.08",,,
"OEM","1-1-0B84KWL","Shelter for Hurricane Victims without Heat","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"8.423703551421083","N",,"8.42",,,
"OEM","1-1-0B84KWL","Shelter for Hurricane Victims without Heat","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.508160539002149","N",,"3.51",,,
"OEM","1-1-09APYM1","Hurricane Irene Property Damage Survey","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"2.947668002555614","N",,"2.95",,,
"OEM","1-1-07Z7SDL","Notify NYC - Telephone Registration","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"1.922187387572596","N",,"1.92",,,
"OEM","1-1-01X6WRK","Ready New York Guide - Hurricanes","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"2.54921108084494","N",,"2.55",,,
"OEM","1-1-007Q49O","Cooling Center Locations","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"7.688749550290384","N",,"7.69",,,
"OEM","1-1-007Q49O","Cooling Center Locations","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"7.90497763838067","N",,"7.90",,,
"OCME","1-C7TD","Proof of Death","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"19.543509272467904","N",,"19.54",,,
"OCME","1-C7TD","Proof of Death","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"18.181818181818183","N",,"18.18",,,
"OCME","1-C7QL","Autopsy Report","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"11.697574893009985","N",,"11.70",,,
"OCME","1-C7QL","Autopsy Report","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"10.703812316715542","N",,"10.70",,,
"OCME","1-C7NT","Cremation Inquiries","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"4.42225392296719","N",,"4.42",,,
"DCAS","1-91RT","Surplus Auto Auction","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"2.825200181296268","N",,"2.83",,,
"DCAS","1-91RT","Surplus Auto Auction","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"2.29120473022912","N",,"2.29",,,
"DCAS","1-918D","Civil Service Exam Information","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"64.70765976733645","N",,"64.71",,,
"DCAS","1-918D","Civil Service Exam Information","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"71.31559497413156","N",,"71.32",,,
"DCAS","1-1-0AMUVB7","NYC Careers","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"10.182807070554464","N",,"10.18",,,
"DCAS","1-1-0AMUVB7","NYC Careers","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"5.639320029563932","N",,"5.64",,,
"DCAS","1-1-07AW29L","Buy a Parking Card Over the Phone","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"3.014050460794682","N",,"3.01",,,
"DCAS","1-1-07AW29L","Buy a Parking Card Over the Phone","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.148558758314856","N",,"3.15",,,
"DCAS","1-1-01ER48G","City Employment Verification","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"6.345369391146699","N",,"6.35",,,
"DCAS","1-1-01ER48G","City Employment Verification","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"5.321507760532151","N",,"5.32",,,
"DCA","1-3RKL","General Vendor License - Apply","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"4.420119163087155","N",,"4.42",,,
"DCA","1-3RKL","General Vendor License - Apply","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"4.092456265336816","N",,"4.09",,,
"DCA","1-3IGT","Year-Round Food Cart Vendor License - Apply","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"3.178606069003741","N",,"3.18",,,
"DCA","1-3IGT","Year-Round Food Cart Vendor License - Apply","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.31934879548273","N",,"3.32",,,
"DCA","1-3ALH","Investigate a Business Licensed by DCA","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"9.444367465705971","N",,"9.44",,,
"DCA","1-3ALH","Investigate a Business Licensed by DCA","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"9.567534763450224","N",,"9.57",,,
"DCA","1-1-0COBN4R","Financial Empowerment Center","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"3.755022862685326","N",,"3.76",,,
"DCA","1-1-005CPF8","Retail Store Complaint","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"4.666759041152833","N",,"4.67",,,
"DCA","1-1-005CPF8","Retail Store Complaint","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"4.504076624713053","N",,"4.50",,,
"DCA","1-1-000UFWS","Home Improvement Contractor License Verification","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.118815799889179","N",,"3.12",,,
"CUNY","1-1-0C8MYGJ","CUNY Career PATH","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"3.851941017153175","N",,"3.85",,,
"CUNY","1-1-09QYEFN","Free GED Bridge Classes - LaGuardia Community College","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"9.539572675293408","N",,"9.54",,,
"CUNY","1-1-09QYEFN","Free GED Bridge Classes - LaGuardia Community College","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"7.069486404833837","N",,"7.07",,,
"CUNY","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"4.935299428227506","N",,"4.94",,,
"CUNY","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"6.042296072507553","N",,"6.04",,,
"CUNY","1-1-039W092","Find a CUNY College","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"53.235028588624736","N",,"53.24",,,
"CUNY","1-1-039W092","Find a CUNY College","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"53.444108761329304","N",,"53.44",,,
"CUNY","1-1-02ZDYN8","CUNY Admissions Services","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"12.308155281372255","N",,"12.31",,,
"DDC","1-9B15","Bidding on DDC Projects","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.232758620689655","N",,"3.23",,,
"DDC","1-9AVL","DDC Project Inquiries and Complaints","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"68.08510638297872","N",,"68.09",,,
"DDC","1-9AVL","DDC Project Inquiries and Complaints","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"48.491379310344826","N",,"48.49",,,
"DDC","1-1-09V41IX","Sidewalk and Adjacent Curb or Street Damaged by Hurricane Irene","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"2.127659574468085","N",,"2.13",,,
"DDC","1-1-09V41IX","Sidewalk and Adjacent Curb or Street Damaged by Hurricane Irene","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"18.96551724137931","N",,"18.97",,,
"DDC","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"1.702127659574468","N",,"1.70",,,
"DDC","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.232758620689655","N",,"3.23",,,
"DDC","1-1-005GUYK","General Inquiries for the Department of Design and Construction","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"26.382978723404253","N",,"26.38",,,
"DDC","1-1-005GUYK","General Inquiries for the Department of Design and Construction","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"26.07758620689655","N",,"26.08",,,
"DCP","1-99VH","Zoning Information Desk","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"10.226235162828447","N",,"10.23",,,
"DCP","1-99VH","Zoning Information Desk","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"9.837578442229605","N",,"9.84",,,
"DCP","1-99SP","Waterfront - Flood Zone Information","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.334787460687836","N",,"0.33",,,
"DCP","1-99SP","Waterfront - Flood Zone Information","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.904392764857881","N",,"0.90",,,
"DCP","1-99N5","Purchase City Planning Maps and Books","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.517398802881201","N",,"0.52",,,
"DCP","1-99N5","Purchase City Planning Maps and Books","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.387596899224806","N",,"0.39",,,
"DCP","1-9999","Filing of Uniform Land Use Review Procedure Applications","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.131885969361875","N",,"0.13",,,
"DCP","1-993P","City Planning - Hearings and Publications","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.193798449612403","N",,"0.19",,,
"DCP","1-1-05XUK3F","Locate an Elected Official","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"88.4650502181191","N",,"88.47",,,
"DCP","1-1-05XUK3F","Locate an Elected Official","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"88.39977851605758","N",,"88.40",,,
"DCLA","1-973H","Grants for Cultural Programs","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"2.184637068357998","N",,"2.18",,,
"DCLA","1-973H","Grants for Cultural Programs","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"1.659076122316201","N",,"1.66",,,
"DCLA","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"7.152924594785059","N",,"7.15",,,
"DCLA","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"8.132726089785296","N",,"8.13",,,
"DCLA","1-1-021YAE8","Find a Zoo or Aquarium","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"48.02677942212826","N",,"48.03",,,
"DCLA","1-1-021YAE8","Find a Zoo or Aquarium","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"50.48796356538712","N",,"50.49",,,
"DCLA","1-1-021YADE","Find a Museum","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"26.708949964763917","N",,"26.71",,,
"DCLA","1-1-021YADE","Find a Museum","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"26.70787247885491","N",,"26.71",,,
"DCLA","1-1-021YACA","Find a Botanical Garden","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"10.324171952078927","N",,"10.32",,,
"DCLA","1-1-021YACA","Find a Botanical Garden","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"8.78334417696812","N",,"8.78",,,
"BIC","1-7HD9","Sanitation Complaint - Private Carter","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"36.42659279778393","N",,"36.43",,,
"BIC","1-7H7P","Commercial Waste and Private Carters Information","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"49.059829059829056","N",,"49.06",,,
"BIC","1-7H7P","Commercial Waste and Private Carters Information","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"53.73961218836565","N",,"53.74",,,
"BIC","1-7H25","Trade Waste License Registration","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"5.982905982905983","N",,"5.98",,,
"BIC","1-7H25","Trade Waste License Registration","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"9.279778393351801","N",,"9.28",,,
"BIC","1-1-03KKXU4","Division Referral","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.138504155124654","N",,"0.14",,,
"BIC","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.170940170940171","N",,"0.17",,,
"BIC","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.415512465373961","N",,"0.42",,,
"BIC","1-1-033SHG8","Staff Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.341880341880342","N",,"0.34",,,
"ACS","1-1-08LUCD7","Child Care Financial Assistance - Eligibility and Application Online","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"7.624184646261917","N",,"7.62",,,
"ACS","1-1-08LUCD7","Child Care Financial Assistance - Eligibility and Application Online","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"7.76872548336931","N",,"7.77",,,
"ACS","1-1-08LUBWJ","Child Care Financial Assistance - Eligibility and Application In Person or By Phone","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"7.55644756648269","N",,"7.56",,,
"ACS","1-1-08LUBWJ","Child Care Financial Assistance - Eligibility and Application In Person or By Phone","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"7.139707077037347","N",,"7.14",,,
"ACS","1-1-08LUBVZ","Child Care Financial Assistance - Children's Services Clients","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"10.193176116407427","N",,"10.19",,,
"ACS","1-1-08LUBVZ","Child Care Financial Assistance - Children's Services Clients","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"9.516514634542627","N",,"9.52",,,
"ACS","1-1-08LUB47","Child Care Financial Assistance - Eligibility Information and Application By Mail","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"15.83291520321124","N",,"15.83",,,
"ACS","1-1-08LUB47","Child Care Financial Assistance - Eligibility Information and Application By Mail","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"15.990065687161989","N",,"15.99",,,
"ACS","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"8.073256397390868","N",,"8.07",,,
"ACS","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"8.708771441171692","N",,"8.71",,,
"311","1-394P","Contact Information - Directory Assistance","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"14.208068991447458","N",,"14.21",,,
"311","1-394P","Contact Information - Directory Assistance","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"14.146754904231361","N",,"14.15",,,
"311","1-38WD","City Worker or Agency Complaint or Compliment","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"6.255205532261211","N",,"6.26",,,
"311","1-38WD","City Worker or Agency Complaint or Compliment","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"6.668325638005884","N",,"6.67",,,
"311","1-1-08VBLIR","Service Request Status - General","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"14.752299952882497","N",,"14.75",,,
"311","1-1-08VBLIR","Service Request Status - General","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"18.817416242479194","N",,"18.82",,,
"311","1-1-033SHFO","Outside of 311 Jurisdiction","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"5.979163592923808","N",,"5.98",,,
"311","1-1-033SHFO","Outside of 311 Jurisdiction","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"5.009682807965034","N",,"5.01",,,
"311","1-1-033SHF4","Caller Hung Up","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"26.161636833513395","N",,"26.16",,,
"311","1-1-033SHF4","Caller Hung Up","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"24.447488629476144","N",,"24.45",,,
"CUNY","1-1-02ZDYN8","CUNY Admissions Services","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"15.468277945619334","N",,"15.47",,,
"CUNY","1-1-00F2MHO","CUNY Prep Program","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.11178247734139","N",,"3.11",,,
"CCRB","1-8K3P","Civilian Complaint Mediation","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"1.730371900826446","N",,"1.73",,,
"CCRB","1-8K3P","Civilian Complaint Mediation","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"2.564711469959629","N",,"2.56",,,
"CCRB","1-8JY5","Police Officer Misconduct","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"97.8305785123967","N",,"97.83",,,
"CCRB","1-8JY5","Police Officer Misconduct","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"96.36665875089052","N",,"96.37",,,
"CCRB","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.43904958677686","N",,"0.44",,,
"CCRB","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"1.068629779149846","N",,"1.07",,,
"CCHR","1-8AZX","Community Outreach - Human Rights Education","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"2.735562310030395","N",,"2.74",,,
"CCHR","1-8AZX","Community Outreach - Human Rights Education","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"2.158527954706299","N",,"2.16",,,
"CCHR","1-8A2L","Discrimination Complaint","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"96.80851063829788","N",,"96.81",,,
"CCHR","1-8A2L","Discrimination Complaint","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"97.20452937013447","N",,"97.20",,,
"CCHR","1-1-03KKXU4","Division Referral","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.037993920972644","N",,"0.04",,,
"CCHR","1-1-03KKXU4","Division Referral","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.035385704175513","N",,"0.04",,,
"CCHR","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.303951367781155","N",,"0.30",,,
"CCHR","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.495399858457183","N",,"0.50",,,
"CCHR","1-1-033SHG8","Staff Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"0.113981762917933","N",,"0.11",,,
"CCHR","1-1-033SHG8","Staff Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"0.106157112526539","N",,"0.11",,,
"BPL","1-7THD","Find a Library - Brooklyn","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"64.11314083677078","N",,"64.11",,,
"BPL","1-7THD","Find a Library - Brooklyn","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"66.09796367638965","N",,"66.10",,,
"BPL","1-7TEL","General Information - Brooklyn Public Library","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"8.36770771950501","N",,"8.37",,,
"BPL","1-7TEL","General Information - Brooklyn Public Library","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"7.649972482113373","N",,"7.65",,,
"BPL","1-1-03KKXU4","Division Referral","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"2.916895982388553","N",,"2.92",,,
"BPL","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"15.380082498526813","N",,"15.38",,,
"BPL","1-1-03KKXTU","Division Information Provided","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"15.134837644468904","N",,"15.13",,,
"BPL","1-1-03CESSU","Library Complaint - Brooklyn","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"2.592810842663524","N",,"2.59",,,
"BPL","1-1-034YZLS","Elementary School Student After School Program - Enrolled","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"3.417796110783736","N",,"3.42",,,
"BPL","1-1-034YZLS","Elementary School Student After School Program - Enrolled","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"3.082003302146395","N",,"3.08",,,
"BIC","1-7HD9","Sanitation Complaint - Private Carter","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"44.44444444444444","N",,"44.44",,,
"DOITT","1-1-06TVHFN","Verizon City-Wide Cable TV Franchise","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"12.581196581196583","N",,"12.58",,,
"DOITT","1-1-03TBOEE","ACCESS NYC","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"21.065459610027855","N",,"21.07",,,
"DOITT","1-1-03TBOEE","ACCESS NYC","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"33.36752136752137","N",,"33.37",,,
"DOI","1-BHFD","City Marshal Complaint","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"13.278271918678525","N",,"13.28",,,
"DOI","1-BHFD","City Marshal Complaint","0",,"0","INQ","NA","NA","NA","% of Inquiries","2012",,"17.28582259287339","N",,"17.29",,,
"DOI","1-BGVX","City Worker or Contractor Corruption or Misconduct","0",,"0","INQ","NA","NA","NA","% of Inquiries","2013",,"27.636594663278274","N",,"27.64",,,
