"centername","legalname","building","street","borough","zipcode","phone","permitnumber","permitexp","status","agerange","maximumcapacity","dc_id","programtype","facilitytype","childcaretype","bin","url","datepermitted","actual","violationratepercent","violationavgratepercent","totaleducationalworkers","averagetotaleducationalworkers","publichealthhazardviolationrate","averagepublichealthhazardiolationrate","criticalviolationrate","avgcriticalviolationrate","inspectiondate","regulationsummary","violationcategory","healthcodesubsection","violationstatus","inspectionsummaryresult"
"SOUTH JAMAICA CENTER FOR CHILDREN & PARENTS INC","SOUTH JAMAICA CENTER FOR CHILDREN & PARENTS INC","114-02","GUY R BREWER BOULEVARD","QUEENS","11434","718-526-2500","5219","2021-12-24T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","57","DC2198","PRESCHOOL","GDC","Child Care - Pre School","4264631",,"1986-11-07T00:00:00.000","Y","20","21.3999","7","11.1623","0","6.2875","20","18.526","2021-10-25T00:00:00.000","At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.","CRITICAL","47.37(b)(1)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"CAMBA CORNERSTONE @ HOWARD","CAMBA","90","Watkins   Street","BROOKLYN","11212","718-226-0485","103715","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","240","DC34313","ALL AGE CAMP","Camp","Camp","3348343","www.camba.org","2016-07-15T16:31:14.000","Y","66.6667","25.7631","0","1","33.3333","12.4498","33.3333","21.1847","2022-07-21T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"ACHEINU DAY CAMP","ACHEINU DAY CAMP, INC.","83-06","ABINGDON ROAD","QUEENS","11415","718-787-2267","34215","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","750","DC23374","ALL AGE CAMP","Camp","Camp","4437658","CAMPACHEINU.COM","2013-06-24T00:00:00.000","N","33.3333","25.7631","0","1","33.3333","12.4498","33.3333","21.1847","2022-07-28T00:00:00.000","Walls and ceiling in commercial building Not properly constructed; Not maintained in good repair; unclean","GENERAL","131.09(f)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"SOUTH JAMAICA CENTER FOR CHILDREN & PARENTS INC","SOUTH JAMAICA CENTER FOR CHILDREN & PARENTS INC","114-02","GUY R BREWER BOULEVARD","QUEENS","11434","718-526-2500","5219","2021-12-24T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","57","DC2198","PRESCHOOL","GDC","Child Care - Pre School","4264631",,"1986-11-07T00:00:00.000","Y","20","21.3999","7","11.1623","0","6.2875","20","18.526","2021-10-25T00:00:00.000","At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.","CRITICAL","47.37(b)(1)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"LOUIS A. FICKLING CHILD DEVELOPMENT CENTER","CLAREMONT NEIGHBORHOOD CENTER, INC.","1240","WEBSTER AVENUE","BRONX","10456","718-538-7135","2051","2023-11-01T00:00:00.000","Permitted","2 YEARS - 5 YEARS","53","DC339","PRESCHOOL","GDC","Child Care - Pre School","2091187",,"2003-10-20T00:00:00.000","N","0","21.3999","4","11.1623","0","6.2875","0","18.526","2021-11-10T00:00:00.000","Training in SIDS, Shaken Baby Syndrome and Safe Sleep practices Not provided to staff","CRITICAL","47.37(b)(4)","CORRECTED",
"A Better Future, Inc.","A Better Future, Inc","82-66","Austin Street","QUEENS","11415","917-848-9534","105793","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","0","DC41242","ALL AGE CAMP","Camp","Camp","4079719",,"2022-08-18T09:34:20.000","Y",,,"0","1",,,,,,,,,,
"O.W.L. Academy, LMSW, SLP, PT, & OT, LLP.","O.W.L. Academy, LMSW, SLP, PT, & OT, LLP.","535","FLUSHING AVE","BROOKLYN","11205","929-800-2340","104559","2024-08-21T00:00:00.000","Permitted","0 YEARS - 2 YEARS","13","DC36824","INFANT TODDLER","GDC","Child Care - Infants/Toddlers","3335419","www.owlacademyei.com","2018-08-21T14:06:30.000","Y","25","17.7967","12","8.0409","0","5.3943","25","15.2548","2020-01-22T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"The Language and Laughter Studio","L & L Studio","139","NEVINS STREET","BROOKLYN","11217","718-596-2233","104816","2023-05-14T00:00:00.000","Permitted","2 YEARS - 5 YEARS","15","DC14962","PRESCHOOL","GDC","Child Care - Pre School","3332450","http://thelanguageandlaughterstudio.com/","2019-05-14T08:05:27.000","Y","20","21.3999","3","11.1623","20","6.2875","20","18.526","2022-03-02T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"NEW GRACE CENTER","NEW GRACE CENTER,INC.","650","LIVONIA AVENUE","BROOKLYN","11207","718-498-7175","4937","2022-11-20T00:00:00.000","Permitted","2 YEARS - 5 YEARS","55","DC1789","PRESCHOOL","GDC","Child Care - Pre School","3085086","WWW.NEWGRACECENTER.COM","2004-08-20T00:00:00.000","N","0","21.3999","7","11.1623","0","6.2875","0","18.526","2019-10-10T00:00:00.000","Child care service staff identified/acting as group teachers do Not meet the required qualifications of the position.","GENERAL","47.13(d)","CORRECTED",
"KINGS POINTE TALENT INC.","KINGS POINTE TALENT INC.","1457","WEST  5  STREET","BROOKLYN","11204","718-232-8686","103662","2024-07-05T00:00:00.000","Permitted","2 YEARS - 5 YEARS","100","DC33880","PRESCHOOL","GDC","Child Care - Pre School","3422272",,"2016-07-05T12:02:10.000","Y","0","21.3999","15","11.1623","0","6.2875","0","18.526","2021-07-16T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"CHALLENGE EARLY INTERVENTION CENTER","ATERES MORDECHAI","72-38","MAIN STREET","QUEENS","11367","718-851-3300","104365","2024-03-28T00:00:00.000","Permitted","2 YEARS - 5 YEARS","12","DC17554","PRESCHOOL","GDC","Child Care - Pre School","4143396",,"2018-03-28T13:36:51.000","Y","0","21.3999","7","11.1623","0","6.2875","0","18.526","2021-12-08T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"KINDERCARE EDUCATION AT WORK, LLC.","KINDERCARE EDUCATION AT WORK, LLC.","4","NEW YORK PLAZA","MANHATTAN","10004","212-513-7367","21878","2022-08-31T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","56","DC22333","PRESCHOOL","GDC","Child Care - Pre School","1000007","www.cclc.com","2012-08-31T00:00:00.000","Y","0","21.3999","13","11.1623","0","6.2875","0","18.526","2020-01-09T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"CHABAD OF GRAMERCY PARK","CHABAD OF GRAMERCY PARK","121","WEST 19TH STREET","MANHATTAN","10011","212-229-9075","8050","2023-10-07T00:00:00.000","Permitted",,"39","DC18127","PRESCHOOL","GDC","Child Care - Pre School","1087260","www.nycpreschool.org","2009-10-07T00:00:00.000","Y","0","21.3999","6","11.1623","0","6.2875","0","18.526","2020-01-16T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"DAY CAMP @THE JCC","JEWISH COMMUNITY CENTER IN MANHATTAN DAY CAMP, INC.","334","AMSTERDAM AVENUE","MANHATTAN","10023","646-505-4430","33854","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","300","DC23589","ALL AGE CAMP","Camp","Camp","1085971","www.jccmanhattan.org/daycamps","2013-05-20T00:00:00.000","N","0","25.7631","0","1","0","12.4498","0","21.1847","2021-08-05T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"LEAPZ 2 SUCCESS CHILDCARE CENTER,  INC.","Stepz 2 Success Childcare Center,  Inc.","1992","Nostrand  Avenue","BROOKLYN","11210","718-508-2199","104096","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","26","DC35863","ALL AGE CAMP","Camp","Camp","3121059",,"2017-06-26T13:31:45.000","Y","0","25.7631","0","1","0","12.4498","0","21.1847","2021-07-30T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"BETH RACHEL SCHOOL FOR GIRLS","UNITED TALMUDIC ACADEMY","720","WYTHE AVENUE","BROOKLYN","11249","718-735-9848",,"2115-01-23T00:00:00.000","Active","2 YEARS - 5 YEARS","220","DC1105","PRESCHOOL","SBCC","School Based Child Care","3335003",,,,,,"2","8.5291",,,,,"2020-03-04T00:00:00.000","Enrolled children have received aged appropriate immunization unless exempt in accordance with Public Health Law 2163","CRITICAL","43.17(a)(2)(A)","CORRECTED","Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"KIDS IN THE GAME LLC","Kids in the Game LLC","532","WEST  215 STREET","MANHATTAN","10034","212-634-7262","105666","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","0","DC41069","ALL AGE CAMP","Camp","Camp","1082063","www.kidsinthegame.com","2022-06-08T09:47:39.000","Y","100","25.7631","0","1","100","12.4498","0","21.1847","2022-07-12T00:00:00.000","Choking poster Not provided in food service area at time of inspection.","GENERAL","17-172","CORRECTED","Initial Annual Inspection - Reinspection Not Required"
"YESHIVA EARLY HEAD START","YESHIVA KEHILATH YAKOV","636-640","BEDFORD AVENUE","BROOKLYN","11249","718-963-1212","8215","2022-09-21T00:00:00.000","Permitted","2 YEARS - 5 YEARS","233","DC20455","PRESCHOOL","GDC","Child Care - Pre School","3060493",,"2010-09-21T00:00:00.000","Y","40","21.3999","40","11.1623","20","6.2875","20","18.526","2020-09-15T00:00:00.000","At time of inspection child care service facility observed Not maintained or in disrepair. Dry sweeping observed in areas occupied by children.","CRITICAL","47.49(a)","CORRECTED","Initial Annual Inspection - Reinspection Required"
"WEI BO LEARNING ORGANIZATION, INC.","WEI BO LEARNING ORGANIZATION, INC.","142-30","BARCLAY AVENUE","QUEENS","11355","718-353-5599","104440","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","0","DC37172","ALL AGE CAMP","Camp","Camp","4114657",,"2018-06-20T09:08:13.000","Y","100","25.7631","0","1","100","12.4498","100","21.1847","2022-07-21T00:00:00.000","All staff have had a medical examination indicating they are fit for duty within 2 years of working in camp.","GENERAL","48.17(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"WEI BO LEARNING ORGANIZATION, INC.","WEI BO LEARNING ORGANIZATION, INC.","142-30","BARCLAY AVENUE","QUEENS","11355","718-353-5599","104440","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","0","DC37172","ALL AGE CAMP","Camp","Camp","4114657",,"2018-06-20T09:08:13.000","Y","100","25.7631","0","1","100","12.4498","100","21.1847","2022-07-21T00:00:00.000","All staff have had a medical examination indicating they are fit for duty within 2 years of working in camp.","GENERAL","48.17(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"STARRETT EARLY LEARNING CENTER","STARRET EARLY LEARNING CENTER","1325","PENNSYLVANIA AVENUE","BROOKLYN","11239","718-642-8724","7504","2022-11-12T00:00:00.000","Permitted","2 YEARS - 5 YEARS","62","DC470","PRESCHOOL","GDC","Child Care - Pre School","3343596",,"2004-11-12T00:00:00.000","Y","25","21.3999","6","11.1623","25","6.2875","25","18.526","2020-11-17T00:00:00.000","Fingerprint screening Not arranged for current and prospective personnel; Results Not satisfactory or CAP was Not approved","PUBLIC HEALTH HAZARD","47.19(c)(1)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"SUMMERSAULT AT THE TOWN SCHOOL","THE TOWN SCHOOL, INC.","540","EAST 76 STREET","MANHATTAN","10021","212-288-4383","34289","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","122","DC23417","ALL AGE CAMP","Camp","Camp","1083910","www.summersaultnyc.org","2013-05-01T00:00:00.000","N","0","25.7631","1","1","0","12.4498","0","21.1847","2022-06-30T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"CHAI TOTS PRESCHOOL(TODDLERS)","THE RABBINICAL COMMITTEE OF BROWNSTONE BROOKLYN, INC.","70","PROSPECT PARK WEST","BROOKLYN","11215","718-499-0836","7884","2024-04-08T00:00:00.000","Permitted","0 YEARS - 2 YEARS","10","DC17169","INFANT TODDLER","GDC","Child Care - Infants/Toddlers","3025377","CHAITOTSPRESCHOOL.COM","2008-04-08T00:00:00.000","Y","0","17.7967","9","8.0409","0","5.3943","0","15.2548","2021-02-24T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A",
"INNER FORCE KIDS CORP.","INNER FORCE KIDS CORP.","4105","CHURCH AVENUE","BROOKLYN","11203","718-856-1100","72782","2022-08-29T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","129","DC26096","PRESCHOOL","GDC","Child Care - Pre School","3108984","www.innerforce.org","2014-08-29T00:00:00.000","Y","20","21.3999","10","11.1623","0","6.2875","20","18.526","2021-08-04T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"MUSHROOM  HOUSE LLC","MUSHROOM  HOUSE LLC","38-00","DITMARS BLVD.","QUEENS","11105","718-606-6161","7934","2022-09-10T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","42","DC15162","PRESCHOOL","GDC","Child Care - Pre School","4015824",,"2008-09-11T00:00:00.000","Y","25","21.3999","5","11.1623","0","6.2875","25","18.526","2022-02-02T00:00:00.000","Staff and volunteers obtain documentation showing immunization with 2 doses measles/mumps, 1 dose rubella, 2 doses varicella and 1 dose Tdap. Medical exemptions only. History of measles, mumps or rubella shall Not replace MMR vaccine except in presence of MMR varicella antibodies.","GENERAL","47.33(c)(1)","CORRECTED","Initial Annual Inspection - Reinspection Not Required"
"SHIRLEY CHISHOLM DAY CARE CENTER #4","SHIRLEY CHISHOLM DAY CARE CENTER, INC.","33","SOMERS STREET","BROOKLYN","11233","718-498-6200","8024","2023-07-03T00:00:00.000","Permitted","0 YEARS - 2 YEARS","18","DC20006","INFANT TODDLER","GDC","Child Care - Infants/Toddlers","3041852",,"2009-07-03T00:00:00.000","Y","0","17.7967","10","8.0409","0","5.3943","0","15.2548","2022-04-07T00:00:00.000","Fingerprint screening Not arranged for current and prospective personnel; Results Not satisfactory or CAP was Not approved","PUBLIC HEALTH HAZARD","47.19(c)(1)","CORRECTED",
"KISSENA PARK DAY CAMP","NYC DEPARTMENT OF PARKS AND RECREATION","143-30","Rose Avenue","QUEENS","11355","718-393-7370","33704","2019-09-15T00:00:00.000","Expired-In Renewal","0 YEARS - 16 YEARS","50","DC23313","ALL AGE CAMP","Camp","Camp","0","www.nycparks.gov/parks","2013-05-31T00:00:00.000","N",,,"0","1",,,,,"2022-07-07T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A",
"ASPHALT GREEN SUMMER DAY CAMP","ASPHALT GREEN, INC.","555","East 90 street","MANHATTAN","10128","212-298-7900","34347","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","250","DC23432","ALL AGE CAMP","Camp","Camp","1051374","www.asphaltgreen.org/camp","2013-06-04T00:00:00.000","N","33.3333","25.7631","0","1","33.3333","12.4498","0","21.1847","2020-07-21T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"BETHEL EMANUEL TEMPLE, INC.","BETHEL EMANUEL TEMPLE, INC.","14-66","BEACH CHANNEL DRIVE","QUEENS","11691","718-327-1384","7119","2023-04-09T00:00:00.000","Permitted","2 YEARS - 5 YEARS","50","DC3017","PRESCHOOL","GDC","Child Care - Pre School","4449690",,"2003-03-26T00:00:00.000","N",,,"7","11.1623",,,,,"2021-04-16T00:00:00.000","Education Director or equivalent was Not present at the time of inspection to supervise children/staff in an infant/toddler program.","CRITICAL","47.23(c)","CORRECTED",
"FRIENDS ACADEMY SUMMER SCHOOL","Friends Academy of Japaneese Children's Society","310","West 103rd  Street","MANHATTAN","10025","212-935-8535","104847","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","45","DC38432","ALL AGE CAMP","Camp","Camp","1057183","www.japaneseschool.org","2019-06-04T16:27:49.000","Y","100","25.7631","0","1","100","12.4498","50","21.1847","2021-08-19T00:00:00.000","SCR clearance for Director on File with DOHMH","PUBLIC HEALTH HAZARD","48.09(c)(3)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"EMILIA'S KIDS","EMILIA'S KIDS INC","84-03","57TH AVENUE","QUEENS","11373","718-899-9060","8232","2022-11-18T00:00:00.000","Permitted","2 YEARS - 5 YEARS","84","DC19699","PRESCHOOL","GDC","Child Care - Pre School","4065811",,"2010-11-18T00:00:00.000","Y","40","21.3999","11","11.1623","20","6.2875","40","18.526","2022-03-23T00:00:00.000","Windows excluding fire escape windows in a child care service observed without window guards in a child care service.","PUBLIC HEALTH HAZARD","47.41(e)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"ROY WILKINS FAMILY CENTER","SOUTHERN QUEENS PARK ASSOCIATION, INC.","119-07","Merrick Boulevard","QUEENS","11434","718-276-4630","34285","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","30","DC23413","ALL AGE CAMP","Camp","Camp","4268835","www.sqpany.net","2015-06-16T00:00:00.000","N","33.3333","25.7631","0","1","0","12.4498","33.3333","21.1847","2020-08-07T00:00:00.000","All camp staff have not had recent medical exam including TB testing as required by the Dept.","GENERAL","48.17(g)","OPEN","Initial Annual Inspection - Reinspection Required; Fines pending"
"EMILIA'S KIDS","EMILIA'S KIDS INC","84-03","57TH AVENUE","QUEENS","11373","718-899-9060","8232","2022-11-18T00:00:00.000","Permitted","2 YEARS - 5 YEARS","84","DC19699","PRESCHOOL","GDC","Child Care - Pre School","4065811",,"2010-11-18T00:00:00.000","Y","40","21.3999","11","11.1623","20","6.2875","40","18.526","2022-03-23T00:00:00.000","Windows excluding fire escape windows in a child care service observed without window guards in a child care service.","PUBLIC HEALTH HAZARD","47.41(e)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"CHINESE AMERICAN PLANNING COUNCIL INC.","CHINESE AMERICAN PLANNING COUNCIL INC.","21","ST. JOHN'S LANE  (AKA 1 YORK ST)","MANHATTAN","10013","212-925-5641","52217","2021-09-18T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","39","DC25662","PRESCHOOL","GDC","Child Care - Pre School","1002736",,"2013-09-18T00:00:00.000","Y","0","21.3999","6","11.1623","0","6.2875","0","18.526","2021-05-13T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"HAPPY DRAGON OF NEW YORK","HAPPY DRAGON OF NEW YORK","86-02","57 AVENUE","QUEENS","11373","718-397-5733","6896","2023-04-06T00:00:00.000","Permitted","2 YEARS - 5 YEARS","56","DC3002","PRESCHOOL","GDC","Child Care - Pre School","4065133",,"2000-10-30T00:00:00.000","Y","40","21.3999","9","11.1623","20","6.2875","40","18.526","2021-04-07T00:00:00.000","Fire extinguishers observed Not to be inspected or maintained at time of inspection.","CRITICAL","47.59(b)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"MOSDOTH BERESHITH","MOSDOTH BERESHITH, INC.","1257","EAST 18TH STREET","BROOKLYN","11230","718-874-9405","56638","2024-02-04T00:00:00.000","Permitted","2 YEARS - 5 YEARS","30","DC25293","PRESCHOOL","GDC","Child Care - Pre School","3180714",,"2014-02-04T00:00:00.000","Y","66.6667","21.3999","6","11.1623","0","6.2875","66.6667","18.526","2020-11-19T00:00:00.000","Child care service providing care without a staff member trained in First Aid/CPR on site at time of inspection.","CRITICAL","47.23(e)","CORRECTED","Initial Annual Inspection - Reinspection Required"
"NUESTROS NINOS DAY CAR 1","NUESTROS NINOS DAY CARE CENTER, INC.","384","SOUTH 4 STREET","BROOKLYN","11211","718-963-1555","4135","2023-08-07T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC1021","PRESCHOOL","GDC","Child Care - Pre School","3063507",,"2003-11-24T00:00:00.000","N","0","21.3999","33","11.1623","0","6.2875","0","18.526","2022-03-25T00:00:00.000","At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.","CRITICAL","47.37(b)(1)","CORRECTED",
"CHAI TOTS PRESCHOOL  OF WINDSOR TERRACE (PRESCHOOL )","RABBINICAL COMMITTEE OF BROWNSTONE BROOKLYN,INC.","1266","PROSPECT AVENUE","BROOKLYN","11218","718-633-3979","7919","2022-09-09T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","14","DC18006","PRESCHOOL","GDC","Child Care - Pre School","3122470","CHAITOTSPRESCHOOL.COM","2008-09-09T00:00:00.000","Y","40","21.3999","7","11.1623","0","6.2875","40","18.526","2021-11-23T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"SHELTERING ARMS HEAD START","SHELTERING ARMS CHILDREN AND FAMILY SERVICES, INC.","500","BERGEN AVENUE","BRONX","10455","718-401-5192","7637","2022-09-08T00:00:00.000","Expired-In Renewal","0 YEARS - 2 YEARS","36","DC15234","INFANT TODDLER","GDC","Child Care - Infants/Toddlers","2112706","www.essnyc.org","2006-09-08T00:00:00.000","Y","60","17.7967","10","8.0409","20","5.3943","60","15.2548","2022-05-05T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Compliance Inspection of Open Violations - Reinspection Required"
"RISING GROUND, INC.","RISING GROUND, INC.","450","CASTLE HILL AVENUE","BRONX","10473","718-430-7938","5963","2023-09-19T00:00:00.000","Permitted","2 YEARS - 5 YEARS","122","DC14237","PRESCHOOL","GDC","Child Care - Pre School","2021209",,"2005-09-19T00:00:00.000","N",,,"13","11.1623",,,,,"2022-03-03T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A",
"SHAAREI ZION OHEL BRACHA","BETH GAVRIEL BUKHARIAN CONGREGATION","75-24","GRAND CENTRAL PARKWAY","QUEENS","11375","718-268-3444",,"2116-06-09T00:00:00.000","Active","3 YEARS - 5 YEARS","0","DC17534","PRESCHOOL","SBCC","School Based Child Care","4052771",,,,"100","37.9401","6","8.5291","100","18.9888","0","29.9064","2021-03-10T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Monitoring Inspection Non-Routine - Reinspection Required"
"YALDAI CHAIM INC","YALDAI CHAIM INC","5023","10th  Avenue","BROOKLYN","11219","347-263-0756","104650","2022-11-15T00:00:00.000","Permitted","0 YEARS - 2 YEARS","25","DC37020","INFANT TODDLER","GDC","Child Care - Infants/Toddlers","3137927",,"2018-11-15T13:18:04.000","Y","50","17.7967","4","8.0409","33.3333","5.3943","33.3333","15.2548","2019-12-12T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Compliance Inspection of Open Violations - Previously cited violations corrected"
"THE CITY AND COUNTRY SCHOOL, INC.","THE CITY AND COUNTRY SCHOOL INC.","165","WEST 12 STREET","MANHATTAN","10011","212-242-7802","7002","2020-11-30T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","45","DC10977","PRESCHOOL","GDC","Child Care - Pre School","1010629","www.cityandcountry.org","2004-08-11T00:00:00.000","N","0","21.3999","9","11.1623","0","6.2875","0","18.526","2020-01-15T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"ST.MARY'S HOSPITAL FOR CHILDREN","ST. MARY'S HOSPITAL FOR CHILDREN","29-01","216 STREET","QUEENS","11360","718-281-8501","7555","2024-06-28T00:00:00.000","Permitted","2 YEARS - 5 YEARS","88","DC1531","PRESCHOOL","GDC","Child Care - Pre School","4134830","www.stmaryskids.org","2004-06-28T00:00:00.000","Y","40","21.3999","24","11.1623","0","6.2875","40","18.526","2021-12-06T00:00:00.000","At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.","CRITICAL","47.37(b)(1)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"Eisman Day Nursery","SCAN-HARBOR INC.","1794","FIRST AVENUE","MANHATTAN","10128","212-876-9200","7907","2022-09-06T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","60","DC18838","PRESCHOOL","GDC","Child Care - Pre School","1076333","www.scanny.org","2008-09-05T00:00:00.000","Y","80","21.3999","7","11.1623","60","6.2875","60","18.526","2021-06-02T00:00:00.000","At time of inspection hallways and other means of egress were observed obstructed and impassable.","PUBLIC HEALTH HAZARD","47.41(f)","CORRECTED","Initial Annual Inspection - Reinspection Required"
"Eisman Day Nursery","SCAN-HARBOR INC.","1794","FIRST AVENUE","MANHATTAN","10128","212-876-9200","7907","2022-09-06T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","60","DC18838","PRESCHOOL","GDC","Child Care - Pre School","1076333","www.scanny.org","2008-09-05T00:00:00.000","Y","80","21.3999","7","11.1623","60","6.2875","60","18.526","2021-06-02T00:00:00.000","At time of inspection hallways and other means of egress were observed obstructed and impassable.","PUBLIC HEALTH HAZARD","47.41(f)","CORRECTED","Initial Annual Inspection - Reinspection Required"
"PAL CAREY GARDENS DAY CARE CENTER","POLICE ATHLETIC LEAGUE INC.","2964","WEST 23 STREET","BROOKLYN","11224","718-372-4044","6102","2024-06-18T00:00:00.000","Permitted","2 YEARS - 5 YEARS","49","DC1630","PRESCHOOL","GDC","Child Care - Pre School","3321840","www.palnyc.org","2004-06-16T00:00:00.000","N","25","21.3999","6","11.1623","0","6.2875","25","18.526","2021-07-27T00:00:00.000","At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.","CRITICAL","47.37(b)(1)","CORRECTED","Initial Annual Inspection - Reinspection Required"
"LA PENINSULA  COMMUNITY  ORGANIZATION  HEAD START PROGRAM 2","LA PENINSULA COMMUNITY ORGANIZATION, INC.","1054","INTERVALE AVENUE","BRONX","10459","718-893-5074","4780","2023-06-08T00:00:00.000","Permitted","2 YEARS - 5 YEARS","110","DC981","PRESCHOOL","GDC","Child Care - Pre School","2005481","lapen.com","2003-04-24T00:00:00.000","N","80","21.3999","7","11.1623","40","6.2875","60","18.526","2022-06-13T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A",
"THE JEWISH COMMUNITY PROJECT OF LOWER MANHATTAN","THE JEWISH COMMUNITY PROJECT OF LOWER MANHATTAN","146","DUANE STREET","MANHATTAN","10013","212-334-3522","103000","2024-02-12T00:00:00.000","Permitted","2 YEARS - 5 YEARS","123","DC32950","PRESCHOOL","GDC","Child Care - Pre School","1001600","www.jcpdowntown.org","2016-02-12T16:23:12.000","Y","20","21.3999","15","11.1623","20","6.2875","0","18.526","2021-05-27T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"SUMMER OF ARTS AND SPORTS","Samuel Field YM & YWHA, Inc.","67-09","108 STREET","QUEENS","11375","718-268-5011","104886","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","0","DC38325","ALL AGE CAMP","Camp","Camp","4051865","www.commonpointqueens.org","2019-06-21T15:19:42.000","Y","0","25.7631","0","1","0","12.4498","0","21.1847","2021-07-27T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
