"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"00b11f13a99f13c59fd4e2025b31a926","GAN YISROEL","3909","15 AVENUE","3909 15 AVENUE","BROOKLYN","BROOKLYN","3","11218","40.63756594450","-73.98194975550","989259.67383700000","171559.35853900000","3125790","3053650006.00000000000","312","39","22800","BK88","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - NON-PUBLIC","0",,"Non-public","Gan Yisroel","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","20","66","Local"
"00b744a07adce5f136fc3a31c1a635e6","LIVING THEATRE, INC.","21","CLINTON STREET","21 CLINTON STREET","NEW YORK","MANHATTAN","1","10002","40.72075770290","-73.98450243670","988545.83918600000","201868.37766300000","1088336","1003500026.00000000000","103","2","3001","MN27","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","THEATER","0",,"Non-public","Living Theatre, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","1","7","Regional"
"00ba28266ced3f5508d2308b61a9fa14","IND WASHINGTON HT SUBSTATION","566","WEST 170 STREET","566 WEST 170 STREET","NEW YORK","MANHATTAN","1","10032","40.84182300000","-73.93849100000","1001268.98281000000","245982.17343500000","1063015","1021260008.00000000000","112","10","25300","MN36","TRANSPORTATION","RAIL YARDS AND MAINTENANCE","TRANSIT SUBSTATION","0",,"Public","Metropolitan Transportation Authority","MTA","State","Metropolitan Transportation Authority","MTA","dcp_colp","CORE INFRASTRUCTURE AND TRANSPORTATION","6","33","Regional"
"04ac4c4e8b7c4774bd721463b447516c","ART OF THE EARLY KEYBOARD, INC.","170","WEST 73 STREET","170 WEST 73 STREET","NEW YORK","MANHATTAN","1","10023","40.77892649350","-73.98096051920","989523.03288500000","223061.33542500000","1029960","1011440061.00000000000","107","6","15700","MN14","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MUSIC","0",,"Non-public","Art of the Early Keyboard, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","3","20","Regional"
"00be1eb4ff6540f0189308bd9a0b1099","ALT. LEARNING CENTER AT EAST HARLEM","321","EAST 111 STREET","321 EAST 111 STREET","NEW YORK","MANHATTAN","1","10029","40.79343929960","-73.93866347890","1001233.60275000000","228354.21974900000","1052876","1016830013.00000000000","111","8","18000","MN34","CHILD SERVICES AND WELFARE","CHILD NUTRITION","FEEDING SITE","0",,"Non-public","Alternate Learning Center At East Harlem","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","4","23","Local"
"00c08e2198772b460e244c57d68a1054","JOFAZ TRANSPORTATION INC.","17","VAN DYKE STREET","17 VAN DYKE STREET","BROOKLYN","BROOKLYN","3","11231","40.67296665230","-74.01144699220","981074.68147800000","184456.51060100000","3331239","3006060005.00000000000","306","38","5300","BK33","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","259","routes","Non-public","Jofaz Transportation Inc.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","15","76","Regional"
"04ba41694cb62da60e3b27543c3521e6","DB GRANT ASSOCIATES INC","1872","RICHMOND TERRACE","1872 RICHMOND TERRACE","STATEN ISLAND","STATEN ISLAND","5","10310","40.63703429710","-74.12754125010","948851.86824700000","171390.91866800000","0","5002050001.00000000000","501","49","13302","SI22","HUMAN SERVICES","WORKFORCE DEVELOPMENT","WORKFORCE 1 CAREER CENTERS","0",,,"DB GRANT ASSOCIATES INC",,"City","NYC Department of Small Business Services","NYCSBS","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","31","120","Local"
"00d0d7faf29ab55525874f4ddcd2bfc0","THE NEIGHBORHOOD SELF-HELP BY OLDER PERSONS PROJEC","910","EAST 172 STREET","910 EAST 172 STREET","BRONX","BRONX","2","10460","40.83391593480","-73.89019023830","1014636.97168000000","243114.40614300000","2010507","2029770103.00000000000","203","17","15500","BX75","HUMAN SERVICES","SENIOR SERVICES","SENIOR SERVICES","0",,"Non-public","The Neighborhood Self-Help By Older Persons Projec","Non-public","City","NYC Department for the Aging","NYCDFTA","dfta_contracts","HEALTH AND HUMAN SERVICES","12","42","Local"
"04c3abac01a3d1a8ff2bed4300a1c636","AHL FOUNDATION, INC.","420","WEST 23 STREET","420 WEST 23 STREET","NEW YORK","MANHATTAN","1","10011","40.74665167960","-74.00239263200","983587.03325700000","211301.99499800000","1012691","1007207501.00000000000","104","3","9300","MN13","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","VISUAL ARTS","0",,"Non-public","AHL Foundation, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","2","10","Regional"
"00d0e49643b1fca523f9fc664d55396d","ST. STEPHEN'S THRIFT SHOP TEXTILE DROP-OFF SITE","435","EAST 238 STREET","435 EAST 238 STREET","BRONX","BRONX","2","10470","40.90019423010","-73.86383299650","1021893.10489000000","267272.39276300000","2019674","2033920049.00000000000","212","11","45102","BX62","SOLID WASTE","DSNY DROP-OFF FACILITY","TEXTILES","0",,,"St. Stephen's Thrift Shop",,"City","NYC Department of Sanitation","NYCDSNY","dsny_donatenycdirectory","CORE INFRASTRUCTURE AND TRANSPORTATION","11","47","Regional"
"04c92ea00fd682ae452cbef52bded611","THE NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK","275","HARLEM RIVER PARK BRIDGE","275 HARLEM RIVER PARK BRIDGE","BRONX","BRONX","2","10453","40.85306924460","-73.92073822640","1006177.30563000000","250083.55104400000","2009253","2028820130.00000000000","205","16","5300","BX36","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","772","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","9","46","Local"
"00d549718c9e23f94fdd6e9c0070c656","NY COL OF PODIATRIC MEDICINE","53","EAST 124 STREET","53 EAST 124 STREET","NEW YORK","MANHATTAN","1","10035","40.80497313530","-73.94033503790","1000767.89897000000","232556.07821200000","1081382","1017490024.00000000000","111","9","19800","MN34","HIGHER EDUCATION","COLLEGES OR UNIVERSITIES","GRADUATE PROGRAMS ONLY","0",,"Non-public","New York College Of Podiatric Medicine","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","5","25","Regional"
"04cd9124f2ad38fe62a4d5a84101031a","P.S./I.S. 89 CYPRESS HILLS COM","350","LINWOOD STREET","350 LINWOOD STREET","BROOKLYN","BROOKLYN","3","11208","40.67694572930","-73.88383929770","1016470.26444000000","185927.35798600000","3088357","3039690001.00000000000","305","37","117000","BK82","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS","0",,,"Cypress Hills Local Development Corporation",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","19","75","Local"
"00d85037f6f88a7f86335869be0f0f29","WALKER MEMORIAL VBS","120","EAST 169 STREET","120 EAST 169 STREET","BRONX","BRONX","2","10452","40.83661873780","-73.91714711400","1007176.43449000000","244090.93365800000","2002859","2024660019.00000000000","204","16","22102","BX63","CHILD SERVICES AND WELFARE","CHILD NUTRITION","SUMMER ONLY FEEDING SITE","0",,"Non-public","Walker Memorial Vbs","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","9","44","Local"
"04cfffc79f3e36b8345b699de5698cd0","THE BRIDGE INC","425","EAST 161 STREET","425 EAST 161 STREET","BRONX","BRONX","2","10451","40.82404362910","-73.91271080380","1008408.58233000000","239510.55359200000","2129267","2023830039.00000000000","203","17","14100","BX35","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","SUPPORTED SRO-OMH","0",,,"THE BRIDGE INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","7","42","Local"
"00de9eb9f75ea176d4da30af8ebac773","HENRY STREET SETTLEMENT","265","HENRY STREET","265 HENRY STREET","NEW YORK","MANHATTAN","1","10002","40.71401423690","-73.98450905510","988544.43906700000","199411.52659100000","1079627","1002880078.00000000000","103","1","202","MN28","HUMAN SERVICES","SENIOR SERVICES","HOME DELIVERED MEALS","0",,"Non-public","Henry Street Settlement","Non-public","City","NYC Department for the Aging","NYCDFTA","dfta_contracts","HEALTH AND HUMAN SERVICES","1","7","Local"
"04de13455ba7dc1e5fef006e6085b0a0","369TH REGIMENT ARMORY",,,,"NEW YORK","MANHATTAN","1","10037","40.81789107210","-73.93516357240","1002196.10542000000","237263.55907300000","1053944","1017400017.00000000000","110","9","21400","MN03","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","5","32","Local"
"00e67ea0043483a37f2efb82a5649c35","WOMEN'S HEALTH CENTER EXT CLINIC","110","WYCKOFF AVENUE","110 WYCKOFF AVENUE","BROOKLYN","BROOKLYN","3","11237","40.70375334680","-73.91885407190","1006748.94017000000","195683.21612000000","3073920","3032480037.00000000000","304","37","44500","BK77","HEALTH CARE","HOSPITALS AND CLINICS","HOSPITAL EXTENSION CLINIC","0",,"Non-public","Wyckoff Heights Medical Center","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","32","83","Regional"
"04e4207817349e27b5098473ba36d6dd","CHINESE WRITERS ASSOCIATION OF NEW YORK","189-23","46 AVENUE","189-23 46 AVENUE","FLUSHING","QUEENS","4","11358","40.75374637980","-73.79041185520","1042317.86759000000","213956.28147500000","4124857","4055310065.00000000000","411","19","145900","QN48","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MULTI-DISCIPLINE, NON-PERFORM","0",,"Non-public","Chinese Writers Association of New York","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","25","111","Regional"
"00e770b7769dd68072913513d773a6d6","CITY ISLAND LIBRARY","320","CITY ISLAND AVENUE","320 CITY ISLAND AVENUE","BRONX","BRONX","2","10464","40.84775083320","-73.78640825960","1043343.57881000000","248207.97630400000","2122890","2056440010.00000000000","210","13","51600","BX10","LIBRARIES","PUBLIC LIBRARIES","PUBLIC LIBRARY","0",,"Public","New York Public Library","NYPL","City","New York Public Library","NYPL","nypl_libraries","LIBRARIES AND CULTURAL PROGRAMS","11","45","Local"
"00e80eabc85758a9578aa9a5c19d9165","QUALITY TRANSPORTATION CORP.","612","WORTMAN AVENUE","612 WORTMAN AVENUE","BROOKLYN","BROOKLYN","3","11208","40.66236276380","-73.87022653710","1020253.99459000000","180619.67620300000","3380830","3045440001.00000000000","305","42","107800","BK82","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","461","routes","Non-public","Quality Transportation Corp.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","19","75","Regional"
"04eb4da2057263eedd2afc5345e24bd7","UNITED STATES POST OFFICE-FLATBUSH STATION",,,,"BROOKLYN","BROOKLYN","3","11226","40.65095320770","-73.95641960660","996342.89712200000","176439.19609900000","3116871","3050890051.00000000000","314","40","79602","BK60","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","17","70","Local"
"00e9d080f11893ba4e1462d3ad463f85","BOGARDUS PLAZA",,,,"NEW YORK","MANHATTAN","1","10013","40.71589467730","-74.00924510070","981687.12201600000","200096.38381600000","0","0.00000000000","101","1","2100","MN24","PARKS AND PLAZAS","STREETSCAPES, PLAZAS, AND MALLS","PEDESTRIAN PLAZA","0",,"Public","NYC Department of Transportation","NYCDOT","City","NYC Department of Transportation","NYCDOT","dot_pedplazas","PARKS, GARDENS, AND HISTORICAL SITES","2","1","Local"
"04fc70347b95f11e1f6009d690923c4c","NEW YORK AND PRESBYTERIAN HOSPITAL","549","WEST 180 STREET","549 WEST 180 STREET","NEW YORK","MANHATTAN","1","10033","40.84851379260","-73.93338867730","1002678.89529000000","248420.91308000000","1081876","1021530081.00000000000","112","10","26900","MN35","HEALTH CARE","MENTAL HEALTH","CPEP CRISIS OUTREACH-OMH","0",,,"NEW YORK AND PRESBYTERIAN HOSPITAL",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","6","34","Regional"
"04fd4611eeaa2b85facb1639dc0f1faf","NEW HORIZON COUNSELING CENTER WEST ROCKAWAY CLINIC","88-02","ROCKAWAY BEACH BOULEVARD","88-02 ROCKAWAY BEACH BOULEVARD","FAR ROCKAWAY","QUEENS","4","11693","40.58756002170","-73.81321947330","1036127.96791000000","153395.68903400000","4591982","4161230086.00000000000","414","32","94202","QN12","HEALTH CARE","MENTAL HEALTH","OUTPATIENT MENTAL HEALTH","0",,"Non-public","New Horizon Counseling Center Inc. The","Non-public","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","27","100","Regional"
"00fa8e122b540dc1832695d5671075cd","WALD","34","AVENUE D","34 AVENUE D","NEW YORK","MANHATTAN","1","10009","40.72105320900","-73.97730776820","990540.13373700000","201976.47436800000","1078048","1003560001.00000000000","103","2","2000","MN28","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","NYCHA COMMUNITY CENTER - CHILD CARE","0",,"Public","NYC Housing Authority","NYCHA","City","NYC Housing Authority","NYCHA","nycha_communitycenters","EDUCATION, CHILD WELFARE, AND YOUTH","1","9","Local"
"04feb08be25f98095e1a590dc6df16bf","YMCA OF GREATER NEW YORK","776","LORIMER STREET","776 LORIMER STREET","BROOKLYN","BROOKLYN","3","11222","40.72012562680","-73.94993856830","998126.88404200000","201641.67822500000","3067525","3026960001.00000000000","301","33","51500","BK73","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY","0",,,"YMCA OF GREATER NEW YORK",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","14","94","Local"
"00fb07064d5f5cc87f7ff1aeeec821f5","SP PLUS CORPORATION","200","CHAMBERS STREET","200 CHAMBERS STREET","NEW YORK","MANHATTAN","1","10007","40.71658605910","-74.01241740250","980807.74897500000","200348.38400400000","1087716","1001427502.00000000000","101","1","2100","MN24","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","Sp Plus Corporation","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","1","Local"
"05023dcf6b89cd00cb5f802bb3440103","P.S. 36 ST. ALBANS SCHOOL",,,,"SAINT ALBANS","QUEENS","4","11412","40.69133400000","-73.76404900000","1049683.11391000000","191236.18419900000","4268900","4124390032.00000000000","412","27","36600","QN08","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS","0",,,"Charosa Foundation Corporation",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","29","113","Local"
"00fdd3ea249ca2d62627113e2dbb9f04","BALANCE EATING DISORDER CENTER PHP","18","WEST 21 STREET","18 WEST 21 STREET","NEW YORK","MANHATTAN","1","10010","40.74061199870","-73.99188941060","986497.54096200000","209101.64167800000","1015504","1008220052.00000000000","105","3","5400","MN13","HEALTH CARE","MENTAL HEALTH","OUTPATIENT MENTAL HEALTH","0",,"Non-public","BALANCE Eating Disorder Center LLC","Non-public","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","2","13","Regional"
"0503d1644e80783bd13eed209727b2fb","EMPIRE STATE BUS CORP.","148","SNEDIKER AVENUE","148 SNEDIKER AVENUE","BROOKLYN","BROOKLYN","3","11207","40.67184104600","-73.90191880420","1011457.51645000000","184061.44459400000","0","3037140024.00000000000","305","37","114400","BK85","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","27","routes","Non-public","Empire State Bus Corp.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","19","75","Regional"
"05053291e8acb7bed9411720003f6654","THE YWCA OF BROOKLYN INC","30","3 AVENUE","30 3 AVENUE","BROOKLYN","BROOKLYN","3","11217","40.68574096470","-73.98072678190","989595.23684500000","189110.94107300000","3000753","3001797503.00000000000","302","33","3900","BK38","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS","0",,,"THE YWCA OF BROOKLYN INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","15","84","Local"
"01024727b2de2a79a4fd18ece68cab82","J.H.S. 080 THE MOSHOLU PARKWAY","149","EAST MOSHOLU PARKWAY NORTH","149 EAST MOSHOLU PARKWAY NORTH","BRONX","BRONX","2","10467","40.87691037120","-73.88132992980","1017067.60715000000","258782.11135200000","2018046","2033360035.00000000000","207","11","41900","BX43","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC","663","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","10","52","Local"
"0116ed1f5114805fdcca5edd56c048c6","LIVONIA PARK","393","POWELL STREET","393 POWELL STREET","BROOKLYN","BROOKLYN","3","11212","40.66478363380","-73.90212929690","1011401.99902000000","181490.16582400000","3328133","3037970001.00000000000","316","42","91000","BK81","PARKS AND PLAZAS","PARKS","NEIGHBORHOOD PARK","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","23","73","Local"
"05190332a3d00aec21b9d2e10286effc","P.S. 179","468","EAST 140 STREET","468 EAST 140 STREET","BRONX","BRONX","2","10454","40.80920720370","-73.92007866220","1006374.35039000000","234103.16656700000","2000308","2022840034.00000000000","201","8","3900","BX39","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","435","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","7","40","Local"
"011c771221f9668c297c08024653b179","DIST 27 Z127 PREK CTR SPECIAL EDUC","133-40","79 STREET","133-40 79 STREET","HOWARD BEACH","QUEENS","4","11414","40.67198366140","-73.85727618980","1023841.18947000000","184130.42487100000","4541230","4113580001.00000000000","410","32","6202","QN57","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","SATELLITE SITE FOR STUDENTS WITH DISABILITIES","0",,"Non-public","Nycdoe","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","27","106","Local"
"011e2529023fd568608794f2bf59ed25","ALLIED TRANSIT CORP.","148","SNEDIKER AVENUE","148 SNEDIKER AVENUE","BROOKLYN","BROOKLYN","3","11207","40.67184104600","-73.90191880420","1011457.51645000000","184061.44459400000","0","3037140024.00000000000","305","37","114400","BK85","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","54","routes","Non-public","Allied Transit Corp.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","19","75","Regional"
"01210f2dcc1fda00ad2680dfa39a28ee","THOMAS BUSES, INC. (B2321)","2859","WEST 37 STREET","2859 WEST 37 STREET","BROOKLYN","BROOKLYN","3","11224","40.57540432660","-74.00261390970","983523.85841300000","148911.76772900000","3188699","3070040060.00000000000","313","47","32800","BK21","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","28","routes","Non-public","Thomas Buses, Inc. (B2321)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","21","60","Regional"
"0538e4093912dfafaf28262d6eb85075","EAST SIDE HOUSE INC","188","LINCOLN AVENUE","188 LINCOLN AVENUE","BRONX","BRONX","2","10454","40.80983118190","-73.92758360770","1004296.59456000000","234328.69740400000","2091142","2023110001.00000000000","201","8","2300","BX39","HUMAN SERVICES","SENIOR SERVICES","SENIOR CENTER","0",,"Non-public","East Side House Inc","Non-public","City","NYC Department for the Aging","NYCDFTA","dfta_contracts","HEALTH AND HUMAN SERVICES","7","40","Local"
"0539f2bdf27d1118e444cea4e35f023a","LITTLE RICHIE BUS SERVICE","1616","STILLWELL AVENUE","1616 STILLWELL AVENUE","BRONX","BRONX","2","10461","40.85521812530","-73.84078484840","1028294.49832000000","250896.57736200000","2047115","2042230006.00000000000","211","13","29600","BX49","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","99","routes","Non-public","Little Richie Bus Service","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","11","49","Regional"
"0122416f9f969e1cf54076b820cb3a39","SP PLUS CORPORATION","300","CADMAN PLAZA WEST","300 CADMAN PLAZA WEST","BROOKLYN","BROOKLYN","3","11201","40.69515634380","-73.99146592220","986616.50808300000","192540.76674900000","3001937","3002390001.00000000000","302","33","502","BK09","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","Sp Plus Corporation","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","13","84","Local"
"053a21dc8a429f5c076f90bf112a9b11","NEW YORK JUNIOR TENNIS LEAGUE INC","875","WILLIAMS AVENUE","875 WILLIAMS AVENUE","BROOKLYN","BROOKLYN","3","11207","40.65372470320","-73.89397395270","1013669.38931000000","177463.72468100000","3229156","3081580040.00000000000","318","42","98200","BK50","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY","0",,,"NEW YORK JUNIOR TENNIS LEAGUE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","19","69","Local"
"0122ff9058e24762d626ced8bcc02d3c","350 WEST 43RD CAR PARK, LLC","350","WEST 43 STREET","350 WEST 43 STREET","NEW YORK","MANHATTAN","1","10036","40.75854787140","-73.99125961880","986671.41176400000","215636.27429200000","1024938","1010330109.00000000000","104","3","12100","MN15","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","350 West 43rd Car Park, Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","14","Local"
"05420d3ddaab3dd2c647983fc84bc205","CORONA CONGREGATIONAL CHURCH","102-18","34 AVENUE","102-18 34 AVENUE","CORONA","QUEENS","4","11368","40.75549823300","-73.86557238250","1021493.15705000000","214553.64769000000","4043070","4017360006.00000000000","403","21","37900","QN26","HUMAN SERVICES","SENIOR SERVICES","HOME DELIVERED MEALS","0",,"Non-public","Corona Congregational Church","Non-public","City","NYC Department for the Aging","NYCDFTA","dfta_contracts","HEALTH AND HUMAN SERVICES","30","115","Local"
"01257d5b3ff09f92efd5fe768de74f9f","FLEET SERVICES REPAIR SHOP","3027","REVIEW AVENUE","3027 REVIEW AVENUE","LONG ISLAND CITY","QUEENS","4","11101","40.73751800000","-73.93869900000","1001238.02504000000","207980.24012100000","4307187","4002950045.00000000000","402","26","19900","QN31","OFFICES, TRAINING, AND TESTING","CITY GOVERNMENT OFFICES","AGENCY OFFICE","0",,"Public","NYC Department of Finance","NYCDOF","City","NYC Department of Finance","NYCDOF","dcp_colp","ADMINISTRATION OF GOVERNMENT","24","108","Regional"
"0126eb28c9f38f8669c9399a9650f725","BD OF ED OFFICE (BUR.OF SUPLY)","44-36","VERNON BOULEVARD","44-36 VERNON BOULEVARD","LONG ISLAND CITY","QUEENS","4","11101","40.74966700000","-73.95304900000","997258.91271600000","212404.05031400000","4005429","4004890001.00000000000","402","26","100","QN31","CITY AGENCY PARKING, MAINTENANCE, AND STORAGE","STORAGE","INDOOR STORAGE - EQUIPMENT","0",,"Public","NYC Department of Information Technology and Telecommunications","NYCDOITT","City","NYC Department of Information Technology and Telecommunications","NYCDOITT","dcp_colp","ADMINISTRATION OF GOVERNMENT","30","108","Regional"
"054d4803d401abd42b3a7053d797d69d","SISTERS WITH PURPOSE INC","908","ERSKINE STREET","908 ERSKINE STREET","BROOKLYN","BROOKLYN","3","11239","40.65652482990","-73.86826189760","1020802.25707000000","178493.56982100000","3399247","3045860975.00000000000","305","42","107000","BK82","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS","0",,,"SISTERS WITH PURPOSE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","19","75","Local"
"0129e28466b9f889fcb7fe7110ab023a","P.S. 206 JOSE CELSO BARBOSA","508","EAST 120 STREET","508 EAST 120 STREET","NEW YORK","MANHATTAN","1","10035","40.79673472450","-73.93015443870","1003588.73159000000","229556.62115200000","1084005","1018160001.00000000000","111","8","19200","MN34","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","K-8 SCHOOL - PUBLIC","674","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","4","25","Local"
"054ed83687615e72d17aa36e3eb9ec3a","PHILLIP BUS CORP (B2192)","146","WOLCOTT STREET","146 WOLCOTT STREET","BROOKLYN","BROOKLYN","3","11231","40.67860280450","-74.01426922830","980292.14669800000","186510.03716700000","3008576","3005640022.00000000000","306","38","5300","BK33","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","42","routes","Non-public","Phillip Bus Corp (B2192)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","15","76","Regional"
