"opened_on","topic","industry","status","completed_on","outcome_activity","civil_penalties_assessed","total_number_of_employees","total_amount_of_restitution","city","state","zip","borough_name","community_district","council_district"
"2018-01-22T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2018-06-19T00:00:00.000","Consent Order Signed","1500","1","840","New Windsor","NY","12553",,,
"2015-03-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-08-12T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"BROOKLYN","NY","11211","Brooklyn",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2014-10-24T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10005","Manhattan",,
"2019-10-18T00:00:00.000","Paid Safe and Sick Leave","Support Activities for Air Transportation","Completed","2020-01-15T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"East Elmhurst","NY","11371","Queens",,
"2014-10-30T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"FLORAL PARK","NY","11001","Outside NYC",,
"2019-07-31T00:00:00.000","Paid Safe and Sick Leave","General Freight Trucking, Local","Completed","2019-10-01T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"Ridgewood","NY","11385","Queens","5","34"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10014","Manhattan",,
"2019-07-31T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-01-16T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"East Bronx","NY","10469","Outside NYC","12","12"
"2015-09-03T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2015-09-14T00:00:00.000","Consolidation Letter Sent",,,,"Mount Vernon","NY","10550","Bronx",,
"2019-08-12T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-01-27T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"West Bronx","NY","10457","Outside NYC","5","15"
"2017-03-15T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-08-29T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"Brooklyn","NY","11211","Brooklyn",,
"2015-06-11T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2015-07-20T00:00:00.000","Consent Order Signed",,"1","500","New York","NY","10010","Manhattan",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2014-11-05T00:00:00.000","Consent Order Signed",,,,"BRONX","NY","10462","Bronx",,
"2019-03-19T00:00:00.000","Multiple Topics (2)","Retail Trade","Completed","2019-07-29T00:00:00.000","Consent Order Signed","1500",,,"Canarsie","NY","11236","Brooklyn","18","46"
"2019-05-13T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2020-08-12T00:00:00.000","Consent Order Signed",,"1","1208","New York","NY","10012","Manhattan","2","1"
"2016-12-20T00:00:00.000","Paid Safe and Sick Leave","Legal Services","Completed","2017-03-29T00:00:00.000","Consent Order Signed","1500",,,"New York","NY","10017","Manhattan",,
"2017-10-16T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-10-25T00:00:00.000","Consolidation Letter Sent",,,,"Bronx","NY","10467",,,
"2014-10-06T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10128","Manhattan",,
"2018-05-29T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2018-12-14T00:00:00.000","Consent Order Signed","500","6","1914","Tulsa","OK","74146","Outside NYC",,
"2014-12-23T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-12-04T00:00:00.000","Consent Order Signed","44750","720","90375","Flushing","NY","11355","Queens",,
"2020-03-10T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2020-04-27T00:00:00.000","Consent Order Signed","500","1","500","Brooklyn Navy Yard","NY","11249","Brooklyn",,
"2014-11-25T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-02-03T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10028","Manhattan",,
"2015-02-13T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2016-01-13T00:00:00.000","Consent Order Signed","1700","18","5210","Borough Park","NY","11218","Brooklyn",,
"2019-02-14T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-05-01T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Canarsie","NY","11236","Brooklyn","18","46"
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2016-03-03T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10036","Manhattan",,
"2016-09-14T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2018-07-18T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Corona","NY","11368","Queens",,
"2017-03-02T00:00:00.000","Paid Safe and Sick Leave","Legal Services","Completed","2017-08-28T00:00:00.000","Consent Order Signed","500",,,"New York","NY","10005","Manhattan",,
"2017-06-19T00:00:00.000","Paid Safe and Sick Leave","Air Transportation","Completed","2017-11-08T00:00:00.000","Consent Order Signed","27750","72","36000","Jamaica","NY","11430","Queens",,
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","All Other Professional, Scientific, and Technical Services","Completed","2015-07-08T00:00:00.000","Consent Order Signed",,,,"New York","NY","10022","Manhattan",,
"2017-06-12T00:00:00.000","Paid Safe and Sick Leave","Wireless Telecommunications Carriers (except Satellite)","Completed","2017-06-28T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11201","Brooklyn",,
"2016-09-27T00:00:00.000","Paid Safe and Sick Leave","Parking Lots and Garages","Completed","2017-02-16T00:00:00.000","Consent Order Signed","500",,,"Valley Stream","NY","11581",,,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2015-04-16T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"BROOKLYN","NY","11220","Brooklyn",,
"2018-03-14T00:00:00.000","Fair Workweek","Retail Trade","Completed","2018-09-26T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Fresh Meadows","NY","11366","Queens","8","24"
"2017-03-20T00:00:00.000","Paid Safe and Sick Leave","Private Households","Completed","2018-06-19T00:00:00.000","Consent Order Signed","0","1","4500","New York","NY","10128","Manhattan",,
"2016-05-26T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2016-05-26T00:00:00.000","Consolidation Letter Sent",,,,"Far Rockaway","NY","11691","Manhattan",,
"2015-04-23T00:00:00.000","Paid Safe and Sick Leave","Other Personal and Household Goods Repair and Maintenance","Completed","2015-07-13T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10004","Manhattan",,
"2014-10-09T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"STATEN ISLAND","NY","10301","Staten Island",,
"2017-04-03T00:00:00.000","Paid Safe and Sick Leave","Drycleaning and Laundry Services (except Coin-Operated)","Completed","2017-11-09T00:00:00.000","Consent Order Signed",,"16","7500","Long Island City","NY","11106","Queens",,
"2016-01-26T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2016-08-02T00:00:00.000","Consent Order Signed","5000","104","22102.87","Brooklyn","NY","11229","Brooklyn",,
"2021-05-06T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2021-08-27T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,,,,,,
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-08-04T00:00:00.000","Consent Order Signed","900","1","343.68","HANOVER","MD","21076","Outside NYC",,
"2014-11-13T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2014-12-15T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10018",,,
"2017-01-17T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-06-28T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Bronx","NY","10458",,,
"2018-02-09T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2019-08-26T00:00:00.000","Consent Order Signed","4000",,,"Bronx","NY","10463",,,
"2017-01-31T00:00:00.000","Paid Safe and Sick Leave","Other Social Advocacy Organizations","Completed","2017-09-28T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10001",,,
"2017-12-22T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2017-12-26T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10033","Manhattan","12","10"
"2019-12-05T00:00:00.000","Paid Safe and Sick Leave","Legal Services","Completed","2021-07-08T00:00:00.000","Consent Order Signed","2500",,,"Elmhurst","NY","11373","Queens","4","25"
"2017-02-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-03-21T00:00:00.000","Consent Order Signed","500",,,"BROOKLYN","NY","11211",,,
"2015-03-03T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2016-04-13T00:00:00.000","Consent Order Signed","750",,,"Staten Island","NY","10309","Staten Island",,
"2018-01-24T00:00:00.000","Paid Safe and Sick Leave","Sound Recording Industries","Completed","2019-12-02T00:00:00.000","Consent Order Signed",,"1","20000","New York","NY","10010","Manhattan",,
"2018-07-03T00:00:00.000","Paid Safe and Sick Leave","Human Resources Consulting Services","Completed","2019-02-28T00:00:00.000","Consent Order Signed","500","1","3400","Third Ward","NC","28281","Outside NYC",,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2019-03-27T00:00:00.000","Consent Order Signed","500","0","0","Brooklyn","NY","11219","Brooklyn",,
"2014-10-06T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2014-11-06T00:00:00.000","Consent Order Signed",,,,"BROOKLYN","NY","11203","Brooklyn",,
"2017-12-11T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-04-30T00:00:00.000","Consent Order Signed","350",,,"Brooklyn","NY","11222","Manhattan",,
"2020-03-18T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2021-02-04T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10019","Manhattan","5","4"
"2017-02-11T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2017-06-28T00:00:00.000","Consent Order Signed","1125",,,"New York","NY","10457",,,
"2014-12-23T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10004","Manhattan",,
"2015-02-17T00:00:00.000","Paid Safe and Sick Leave","Exterminating and Pest Control Services","Completed","2015-07-24T00:00:00.000","Consent Order Signed","500",,,"MASPETH","NY","11378","Queens",,
"2020-01-28T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2020-02-12T00:00:00.000","Consent Order Signed",,"1","6000","Kings Park","NY","11754","Outside NYC",,
"2017-08-09T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-04-04T00:00:00.000","Consent Order Signed","1500","1","312","Bronx","NY","10474",,,
"2016-05-04T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2016-05-24T00:00:00.000","Consent Order Signed","250",,,"BRONX","NY","10455",,,
"2020-06-25T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-10-14T00:00:00.000","Private Settlement",,"1","0","Gowanus","NY","11217","Brooklyn","6","33"
"2015-12-10T00:00:00.000","Paid Safe and Sick Leave","Exterminating and Pest Control Services","Completed","2015-12-30T00:00:00.000","Consent Order Signed",,,,,,,,,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-08-24T00:00:00.000","Consent Order Signed","500",,,"Brooklyn","NY","11234","Brooklyn",,
"2018-07-03T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2018-12-07T00:00:00.000","Consent Order Signed","1500","59","20650","New York","NY","10028","Bronx",,
"2015-03-09T00:00:00.000","Paid Safe and Sick Leave","Professional, Scientific, and Technical Services","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"BOSTON","MA","2109","Outside NYC",,
"2016-09-28T00:00:00.000","Paid Safe and Sick Leave","Air Transportation","Completed","2016-11-01T00:00:00.000","Consolidation Letter Sent",,,,"Jamaica","NY","11430","Queens",,
"2018-12-21T00:00:00.000","Fair Workweek","Retail Trade","Completed","2019-02-04T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New Dorp","NY","10306","Staten Island","2","50"
"2016-07-07T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-10-19T00:00:00.000","Consent Order Signed","526","467","89854","Long Island City","NY","11101","Manhattan",,
"2017-10-05T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-08-28T00:00:00.000","Consent Order Signed","750","0","0","Long Island City","NY","11101","Queens",,
"2020-09-25T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2020-11-12T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Lake Success","NY",,"Outside NYC",,
"2017-05-09T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-06-18T00:00:00.000","Consent Order Signed","40","63","24570","New York","NY","10038","Manhattan",,
"2019-03-06T00:00:00.000","Paid Safe and Sick Leave","Cosmetics, Beauty Supplies, and Perfume Stores","Completed","2020-01-03T00:00:00.000","Consent Order Signed","146","1","2824","East New York","NY","11207","Brooklyn","5","42"
"2017-10-26T00:00:00.000","Paid Safe and Sick Leave","Elementary and Secondary Schools","Completed","2018-05-08T00:00:00.000","Consent Order Signed","1250",,"0","New York","NY","10013","Manhattan",,
"2018-05-01T00:00:00.000","Paid Safe and Sick Leave","Nail Salons","Completed","2019-02-12T00:00:00.000","Consent Order Signed","250","0","0","Flushing","NY","11379","Queens","5","30"
"2018-07-18T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2019-02-05T00:00:00.000","Consent Order Signed","1000","0","0","Sunset Park","NY","11232","Brooklyn","7","38"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-04-17T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10034","Manhattan",,
"2020-04-21T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2020-06-30T00:00:00.000","Consent Order Signed",,"1","1000","East Williamsburg","NY","11237","Brooklyn","1","34"
"2015-06-11T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2015-07-21T00:00:00.000","Consent Order Signed",,"1","250","New York","NY","10001","Manhattan",,
"2015-11-23T00:00:00.000","Paid Safe and Sick Leave","Museums","Completed","2017-08-08T00:00:00.000","Consent Order Signed",,"1","4500","New York","NY","10029","Manhattan",,
"2015-09-02T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-01-19T00:00:00.000","Consent Order Signed","21802","69","30190","NEW YORK","NY","10001","Bronx",,
"2018-04-13T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-08-02T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10281","Manhattan","1","1"
"2017-03-28T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-10-18T00:00:00.000","Consent Order Signed","5000","49","36500","New York","NY","10003","Manhattan",,
"2016-01-26T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2016-06-16T00:00:00.000","Consent Order Signed","500",,,"New York","NY","10011","Manhattan",,
"2015-04-23T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-08-19T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10001","Manhattan",,
"2021-04-06T00:00:00.000","Paid Safe and Sick Leave","Offices of Dentists","Completed","2021-06-24T00:00:00.000","Consent Order Signed","2400",,,"Park Slope","NY","11215","Brooklyn","6","39"
"2016-08-23T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2018-02-16T00:00:00.000","Consent Order Signed","500",,,"Jackson Heights","NY","11372","Queens",,
"2019-12-05T00:00:00.000","Fair Workweek","Retail Trade","Completed","2020-01-09T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Fort Greene","NY","11217","Brooklyn","2","35"
"2017-04-26T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-04-26T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10128","Manhattan",,
"2016-09-14T00:00:00.000","Paid Safe and Sick Leave","Marketing Consulting Services","Completed","2017-03-01T00:00:00.000","Consent Order Signed","500",,,"Sunset Park","NY","11220","Brooklyn","7","38"
"2019-01-17T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2019-05-22T00:00:00.000","Consent Order Signed","525",,,"Kings Park","NY","11754","Outside NYC",,
"2016-07-20T00:00:00.000","Paid Safe and Sick Leave","Transportation and Warehousing","Completed","2017-06-12T00:00:00.000","Consent Order Signed","1000",,,"NEW YORK","NY","10128","Manhattan",,
"2018-05-29T00:00:00.000","Paid Safe and Sick Leave","Human Rights Organizations","Completed","2018-11-14T00:00:00.000","Consent Order Signed","2000","1","3000","New York","NY","10018","Manhattan","4","3"
"2018-02-28T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2018-02-28T00:00:00.000","Consolidation Letter Sent",,,,"Brooklyn","NY","11211","Brooklyn",,
"2021-06-03T00:00:00.000","Paid Safe and Sick Leave","Other Social Advocacy Organizations","Completed","2021-08-24T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Forest Hills","NY","11375","Queens","6","29"
"2020-04-16T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2020-05-05T00:00:00.000","Consent Order Signed",,"1","500","New York","NY","10016","Manhattan","5","4"
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2016-02-16T00:00:00.000","Consent Order Signed","500",,,"New York","NY","10010","Manhattan",,
"2019-07-02T00:00:00.000","Paid Safe and Sick Leave","Transportation and Warehousing","Completed","2020-03-31T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Long Island City","NY","11101","Queens","2","26"
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-07-21T00:00:00.000","Consent Order Signed","4500",,,"NEW YORK","NY","10029","Manhattan",,
"2016-06-21T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2016-06-21T00:00:00.000","Consolidation Letter Sent",,,,"Staten Island","NY","10303","Queens",,
"2015-01-27T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-09-04T00:00:00.000","Consent Order Signed","500",,,"Canarsie","NY","11236","Brooklyn","18","46"
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"BRONX","NY","10457","Bronx",,
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-07-17T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"BRONX","NY","10458","Bronx",,
"2020-12-15T00:00:00.000","Paid Safe and Sick Leave","Supermarkets and Other Grocery (except Convenience) Stores","Completed","2021-02-16T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"East New York","NY","11207","Brooklyn","5","42"
"2018-11-21T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2019-06-14T00:00:00.000","Consent Order Signed","1200","1","2067","Maryville","TN","37801","Manhattan",,
"2018-05-29T00:00:00.000","Fair Workweek","Family Clothing Stores","Completed","2018-07-26T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10027","Manhattan","10","9"
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2016-06-20T00:00:00.000","Consent Order Signed","65000","560","280000","NEW ALBANY","OH","43054","Outside NYC",,
"2019-07-31T00:00:00.000","Paid Safe and Sick Leave","Amusement Arcades","Completed","2020-04-29T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"South Ozone Park","NY","11420","Queens","10","32"
"2018-04-17T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2018-10-22T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10036","Manhattan","5","4"
"2015-07-24T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-11-06T00:00:00.000","Consent Order Signed","500",,,"New York","NY","10011","Manhattan",,
"2016-11-10T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2016-11-14T00:00:00.000","Consolidation Letter Sent",,,,"Brooklyn","NY","11206","Brooklyn",,
"2015-02-19T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-12-01T00:00:00.000","Consent Order Signed",,"1","997.5","New York","NY","10018","Manhattan",,
"2018-02-12T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2018-03-22T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10033","Manhattan","12","10"
"2015-01-06T00:00:00.000","Paid Safe and Sick Leave","Services for the Elderly and Persons with Disabilities","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"BRONX","NY","10451","Bronx",,
"2015-09-03T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2016-02-17T00:00:00.000","Consent Order Signed","500",,,"NEW YORK","NY","10014","Manhattan",,
"2019-01-28T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2019-02-22T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Garden City","NY","11530","Outside NYC",,
"2015-09-24T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2015-11-17T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Flushing","NY","11371","Queens",,
"2016-01-11T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2016-08-22T00:00:00.000","Consent Order Signed","1000",,,"New York","NY","10022","Manhattan",,
"2014-11-24T00:00:00.000","Paid Safe and Sick Leave","General Freight Trucking, Local","Completed","2015-02-24T00:00:00.000","Consent Order Signed",,"11","2303.75","NEW  YORK","NY","10001","Manhattan",,
"2017-02-27T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2017-02-27T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Great Neck","NY","11021","Queens",,
"2014-12-26T00:00:00.000","Paid Safe and Sick Leave","Computer Systems Design and Related Services","Completed","2015-08-07T00:00:00.000","Consent Order Signed","2500","4","2000","ALBANY","NY","12207","Outside NYC",,
"2021-08-05T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2021-08-24T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Brooklyn Navy Yard","NY","11249","Brooklyn",,
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-07-01T00:00:00.000","Consent Order Signed","500",,,"MIDDLE VILLAGE","NY","11379","Queens",,
"2020-04-21T00:00:00.000","Paid Safe and Sick Leave","Other Social Advocacy Organizations","Completed","2020-05-12T00:00:00.000","Consent Order Signed","0","1","1085","New Dorp Beach","NY","10306","Staten Island","2","50"
"2017-01-26T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2017-05-16T00:00:00.000","Consent Order Signed","175",,,"Brooklyn","NY","11207","Brooklyn",,
"2015-10-20T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-12-01T00:00:00.000","Consent Order Signed","1000","1","966","Brooklyn","NY","11235","Brooklyn",,
"2018-02-15T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-09-18T00:00:00.000","Consent Order Signed","2000","0","0","New York","NY","10018","Manhattan",,
"2014-11-24T00:00:00.000","Paid Safe and Sick Leave","General Freight Trucking, Local","Completed","2015-02-24T00:00:00.000","Consent Order Signed",,"1","140","NEW  YORK","NY","10001","Manhattan",,
"2021-09-03T00:00:00.000","Fair Scheduling - Retail",,"Completed","2021-09-13T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10018","Manhattan","5","3"
"2015-06-11T00:00:00.000","Paid Safe and Sick Leave","Credit Intermediation and Related Activities","Completed","2017-07-06T00:00:00.000","Consent Order Signed",,"1","4457.4","New York","NY",,"Manhattan",,
"2017-03-20T00:00:00.000","Paid Safe and Sick Leave","Petroleum Refineries","Completed","2017-09-18T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Brooklyn","NY","11207","Brooklyn",,
"2014-12-03T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2015-07-06T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10033","Manhattan","12","10"
"2014-12-23T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-07-15T00:00:00.000","Consent Order Signed",,"1","250","NEW YORK","NY","10036","Manhattan",,
"2018-05-01T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2018-08-03T00:00:00.000","Consent Order Signed","0","1","5000","Vinegar Hill","NY","11201","Brooklyn","2","33"
"2019-12-17T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2020-11-25T00:00:00.000","Consent Order Signed","500",,,"New York","NY","10033","Manhattan","12","10"
"2014-10-10T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2014-11-05T00:00:00.000","Consent Order Signed",,,,"JAMAICA","NY","11432","Queens",,
"2020-06-12T00:00:00.000","Paid Safe and Sick Leave","Private Households","Completed","2020-12-28T00:00:00.000","Consent Order Signed",,"1","3000","New York","NY","10065","Manhattan","8","5"
"2019-02-07T00:00:00.000","Paid Safe and Sick Leave","Other Electronic Parts and Equipment Merchant Wholesalers","Completed","2019-02-25T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Nepera Park","NY","10710","Outside NYC",,
"2015-10-19T00:00:00.000","Paid Safe and Sick Leave","Beauty Salons","Completed","2016-01-29T00:00:00.000","Consent Order Signed","2500","1","780.4","New York","NY","10014","Manhattan",,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2014-12-03T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10018","Manhattan",,
"2015-10-14T00:00:00.000","Paid Safe and Sick Leave","Car Washes","Completed","2015-11-06T00:00:00.000","Consent Order Signed","500",,,"Queens Village","NY","11428","Queens",,
"2015-11-10T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2016-06-02T00:00:00.000","Consent Order Signed","2500","17","8500","Brookville","NY","11548","Outside NYC",,
"2020-12-18T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2021-03-04T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Bergen Beach","NY","11234","Brooklyn","18","46"
