"mocs_id","fiscal_year","source","council_member","legal_name_of_organization","ein","status","amount","agency","program_name","address","address_2_optional","city","state","postcode","purpose_of_funds","fiscal_conduit_name","fc_ein","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"FY09 5059","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Frail Elderly Transportation",,,,,,,,,,,,,,,,,
"FY09 2616","2009","Local","Katz","Communities of Maspeth and Elmhurst Together, Inc. (COMET)","113190583","Cleared","3000","DYCD",,"PO Box 780151",,"Maspeth","NY","11378","To fund newsletter printing and graffiti removal.","Maspeth Town Hall, Inc.","237259702",,,,,,,,,
"FY09 5045","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Case Assistance and Transportation",,,,,,,,,,,,,,,,,
"FY09 5046","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Case Assistance and Transportation",,,,,,,,,,,,,,,,,
"FY09 5047","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Case Assistance and Transportation",,,,,,,,,,,,,,,,,
"FY09 5048","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Case Assistance and Transportation",,,,,,,,,,,,,,,,,
"FY09 5049","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Case Assistance and Transportation",,,,,,,,,,,,,,,,,
"FY09 5050","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Case Assistance and Transportation",,,,,,,,,,,,,,,,,
"FY09 5051","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Case Assistance and Transportation",,,,,,,,,,,,,,,,,
"FY09 0927","2009","CC Restoration",,"Community College Administration and Operations","136400434","Cleared","1337318","CUNY",,,,,,,,,,,,,,,,,,
"FY09 0926","2009","CC Restoration",,"Community College Administration and Operations","136400434","Cleared","3718000","CUNY",,,,,,,,,,,,,,,,,,
"FY09 0925","2009","CC Restoration",,"Community College Administration and Operations","136400434","Cleared","3912682","CUNY",,,,,,,,,,,,,,,,,,
"FY09 3761","2009","Safety Net Program",,"Community College Administration and Operations","136400434","Cleared","4000000","CUNY",,,,,,,,,,,,,,,,,,
"FY09 0924","2009","CC Restoration",,"Community College Administration and Operations","136400434","Cleared","10878000","CUNY",,,,,,,,,,,,,,,,,,
"FY09 6023","2009","HIV/AIDS Communities of Color",,"Community Resource Exchange, Inc. (CRE)","133048638","Cleared","161800","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 6022","2009","HIV/AIDS Communities of Color",,"Community Health Action of Staten Island (formerly SI Aids Taskforce)","133556132","Cleared","33864.35","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 6002","2009","HIV/AIDS Communities of Color",,"Community Healthcare Network, Inc.","133083068","Cleared","36369.14","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 5166","2009","Transportation - Operating Costs",,"Jewish Community Center of Staten Island, Inc.","135562256","Cleared","7481.3","DFTA","Senior Kosher Nutrition Center",,,,,,,,,,,,,,,,,
"FY09 5822","2009","Immigrant Opportunity Initiative (IOI)","Queens Delegation","Community Legal Resource Network (CLRN)","113235349","Cleared","82700","DYCD",,,,,,,,,,,,,,,,,,
"FY09 4872","2009","NYA/Street Outreach",,"Community Mediation Services, Inc.","112663007","Cleared","15200.47","DYCD",,,,,,,,,,,,,,,,,,
"FY09 5830","2009","Neighborhood Preservation Consultants",,"Community Organization of Southern Brooklyn, Inc.","113317929","Cleared","17083.33","HPD",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 6006","2009","HIV/AIDS Communities of Color",,"Community Research Initiative on AIDS, Inc. (d/b/a AIDS Community Research Initiative of America)","133632234","Cleared","36369.14","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 4930","2009","MWBE Leadership Associations",,"Harlem Business Alliance, Inc.","133591350","Cleared","50000","DSBS",,,,,,,,,,,,,,,,,,
"FY09 5152","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","South Brooklyn MOW",,,,,,,,,,,,,,,,,
"FY09 5076","2009","Transportation - Operating Costs",,"East New York Council for the Aging, Inc.","113080634","Cleared","7481.3","DFTA","Penn Wortman Senior Center",,,,,,,,,,,,,,,,,
"FY09 5455","2009","Immigrant Opportunity Initiative (IOI)","Manhattan Delegation","Comprehensive Development, Inc.","133861648","Cleared","25000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 5716","2009","Immigrant Opportunity Initiative (IOI)","Staten Island Delegation","Jewish Community Center of Staten Island, Inc.","135562256","Cleared","20000","DYCD",,,,,,,,,,,,,,,,,,
"FY09 5153","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","South Brooklyn MOW",,,,,,,,,,,,,,,,,
"FY09 1239","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","36336","DCA",,,,,,,,,,,,,,,,,,
"FY09 5060","2009","Transportation - Operating Costs",,"Convent Avenue Baptist Church","132780116","Cleared","7481.3","DFTA","Hamilton Grange Senior Center",,,,,,,,,,,,,,,,,
"FY09 5061","2009","Transportation - Operating Costs",,"Convent Avenue Baptist Church","132780116","Cleared","7481.3","DFTA","Hamilton Grange Senior Center",,,,,,,,,,,,,,,,,
"FY09 5062","2009","Transportation - Operating Costs",,"Convent Avenue Baptist Church","132780116","Cleared","7481.3","DFTA","Hamilton Grange Senior Center",,,,,,,,,,,,,,,,,
"FY09 3751","2009","Obesity Prevention Initiative",,"Cooperative, Health, Active, Motivated, Positive Students (CHAMPS)","136400434","Cleared","152000","DOE",,,,,,,,,,,,,,,,,,
"FY09 5154","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","South Brooklyn MOW",,,,,,,,,,,,,,,,,
"FY09 5063","2009","Transportation - Operating Costs",,"Corona Congregational Church, Inc.","111802803","Cleared","7481.3","DFTA","Florence E. Smith Senior Center",,,,,,,,,,,,,,,,,
"FY09 5064","2009","Transportation - Operating Costs",,"Corona Congregational Church, Inc.","111802803","Cleared","7481.3","DFTA","Florence E. Smith Senior Center",,,,,,,,,,,,,,,,,
"FY09 5065","2009","Transportation - Operating Costs",,"Corona Congregational Church, Inc.","111802803","Cleared","7481.3","DFTA","Florence E. Smith Senior Center",,,,,,,,,,,,,,,,,
"FY09 5066","2009","Transportation - Operating Costs",,"Corona Congregational Church, Inc.","111802803","Cleared","7481.3","DFTA","Florence E. Smith Senior Center",,,,,,,,,,,,,,,,,
"FY09 5067","2009","Transportation - Operating Costs",,"Corona Congregational Church, Inc.","111802803","Cleared","7481.3","DFTA","Florence E. Smith Senior Center",,,,,,,,,,,,,,,,,
"FY09 5068","2009","Transportation - Operating Costs",,"Corona Congregational Church, Inc.","111802803","Cleared","7481.3","DFTA","Florence E. Smith Senior Center",,,,,,,,,,,,,,,,,
"FY09 5801","2009","Discharge Planning/In-Detention Services",,"Correctional Association of New York","135562324","Cleared","7000","DJJ",,,,,"NY",,,,,,,,,,,,,
"FY09 2183","2009","Local","Eugene","Cortelyou Road Merchants Association",,"Cleared","6000","DSBS","Project Sweep","1412 Courtelyou Road",,"Brooklyn","NY","11226","To provide funding for a clean-up project.","Flatbush Development Corporation (FDC), The","510188251",,,,,,,,,
"FY09 4873","2009","NYA/Street Outreach",,"Council for Unity, Inc.","112880221","Cleared","15200.47","DYCD",,,,,,,,,,,,,,,,,,
"FY09 1243","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","40972","DCA",,,,,,,,,,,,,,,,,,
"FY09 5427","2009","Immigrant Opportunity Initiative (IOI)","Brooklyn Delegation","Council of Jewish Émigré Community Organizations","133955736","Cleared","25000","DYCD",,,,,,,"ESL/Civic",,,,,,,,,,,
"FY09 5546","2009","Adult Literacy/Host Outreach","Brooklyn Delegation","Council of Jewish Organizations of Flatbush, Inc.","112864728","Cleared","10000","DYCD",,"1550 Coney Island Avenue",,,,,"To enhance existing adult literacy programs.",,,,,,,,,,,
"FY09 1237","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","42392","DCA",,,,,,,,,,,,,,,,,,
"FY09 4834","2009","Youth","Yassky","Council of Urban Professionals, Inc.","10683413","Cleared","10000","DYCD",,,,,,,"To fund an after-school program for low-income families in Williamsburg.",,,,,,,,,,,
"FY09 1245","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","51107","DCA",,,,,,,,,,,,,,,,,,
"FY09 5995","2009","HIV/AIDS Communities of Color",,"Covenant House New York/Under 21, Inc.","133076376","Cleared","48540","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 5495","2009","Immigrant Opportunity Initiative (IOI)","Staten Island Delegation","Jewish Community Center of Staten Island, Inc.","135562256","Cleared","37500","DYCD",,,,,,,"ESL/Civic",,,,,,,,,,,
"FY09 4886","2009","NYA/Street Outreach",,"Midwood Development Corporation","112420752","Cleared","15200.47","DYCD",,,,,,,,,,,,,,,,,,
"FY09 1242","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","54989","DCA",,,,,,,,,,,,,,,,,,
"FY09 4874","2009","NYA/Street Outreach",,"Crown Heights Youth Collective, Inc.","112506422","Cleared","69087.22","DYCD",,,,,,,,,,,,,,,,,,
"FY09 4935","2009","MWBE Leadership Associations",,"CUNY - MWBE Capacity Building and Technical Assistance","136400434","Cleared","190000","DSBS",,,,,,,,,,,,,,,,,,
"FY09 5494","2009","Immigrant Opportunity Initiative (IOI)","Staten Island Delegation","Jewish Community Center of Staten Island, Inc.","135562256","Cleared","40000","DYCD",,,,,,,"ESL/Civic",,,,,,,,,,,
"FY09 5155","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","South Brooklyn MOW",,,,,,,,,,,,,,,,,
"FY09 1001","2009","CUNY Dominican Studies Institute",,"CUNY Dominican Studies Institute","136400434","Cleared","470000","CUNY",,,,,"NY",,,,,,,,,,,,,
"FY09 5511","2009","Adult Literacy","Brooklyn Delegation","Cypress Hills Local Development Corporation","112683663","Cleared","30952.38","DYCD",,,,,,,,,,,,,,,,,,
"FY09 5430","2009","Immigrant Opportunity Initiative (IOI)","Brooklyn Delegation","Cypress Hills Local Development Corporation","112683663","Cleared","77500","DYCD",,,,,,,"ESL/Civic",,,,,,,,,,,
"FY09 5071","2009","Transportation - Operating Costs",,"Cypress Hills-Fulton Street Senior Citizens Center, Inc.","112297647","Cleared","7481.3","DFTA",,,,,,,,,,,,,,,,,,
"FY09 5496","2009","Immigrant Opportunity Initiative (IOI)","Staten Island Delegation","Jewish Community Center of Staten Island, Inc.","135562256","Cleared","40000","DYCD",,,,,,,"ESL/Civic",,,,,,,,,,,
"FY09 1240","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","55092","DCA",,,,,,,,,,,,,,,,,,
"FY09 1246","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","28409","DCA",,,,,,,,,,,,,,,,,,
"FY09 1241","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","28495","DCA",,,,,,,,,,,,,,,,,,
"FY09 1248","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","35617","DCA",,,,,,,,,,,,,,,,,,
"FY09 0683","2009","Asthma Control Program",,"Department of Health and Mental Hygiene RFP","136400434","Cleared","389000","DOHMH",,,,,"NY",,,,,,,,,,,,,
"FY09 5077","2009","Transportation - Operating Costs",,"East New York Council for the Aging, Inc.","113080634","Cleared","7481.3","DFTA","Penn Wortman Senior Center",,,,,,,,,,,,,,,,,
"FY09 5541","2009","Adult Literacy","Staten Island Delegation","Jewish Community Center of Staten Island, Inc.","135562256","Cleared","41428.59","DYCD",,,,,,,,,,,,,,,,,,
"FY09 5512","2009","Adult Literacy","Brooklyn Delegation","Discipleship Outreach Ministries, Inc. (d/b/a Turning Point)","112838138","Cleared","30952.38","DYCD",,,,,,,,,,,,,,,,,,
"FY09 5991","2009","HIV/AIDS Communities of Color",,"Discipleship Outreach Ministries, Inc. (d/b/a Turning Point)","112838138","Cleared","36369.14","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 1111","2009","Elected Officials",,"District Attorney-Bronx","136400434","Cleared","640900","DABX",,,,,,,,,,,,,,,,,,
"FY09 5971","2009","DoVE","Dilan","District Attorney-Kings","136400434","Cleared","75000","MISC",,,,,,,,,,,,,,,,,,
"FY09 1112","2009","Elected Officials",,"District Attorney-Kings","136400434","Cleared","946500","DABK",,,,,,,,,,,,,,,,,,
"FY09 1113","2009","Elected Officials",,"District Attorney-New York","136400434","Cleared","1100400","DANY",,,,,,,,,,,,,,,,,,
"FY09 1114","2009","Elected Officials",,"District Attorney-Queens","136400434","Cleared","539900","DAQN",,,,,,,,,,,,,,,,,,
"FY09 1115","2009","Elected Officials",,"District Attorney-Richmond","136400434","Cleared","102300","DASI",,,,,,,,,,,,,,,,,,
"FY09 5144","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","Mobile Meals",,,,,,,,,,,,,,,,,
"FY09 1371","2009","Infant Mortality Reduction",,"DOHMH Infant, Maternal and Reproductive Health Programs","136400434","Cleared","853136.68","DOHMH",,,,,"NY",,,,,,,,,,,,,
"FY09 5456","2009","Immigrant Opportunity Initiative (IOI)","Manhattan Delegation","Dominican Women's Development Center, Inc.","133593885","Cleared","25000","DYCD",,,,,,,"ESL/Civic",,,,,,,,,,,
"FY09 5457","2009","Immigrant Opportunity Initiative (IOI)","Manhattan Delegation","Dominican Women's Development Center, Inc.","133593885","Cleared","25000","DYCD",,,,,,,"ESL/Civic",,,,,,,,,,,
"FY09 5531","2009","Adult Literacy","Queens Delegation","Dominico-American Society of Queens, Inc.","61389895","Cleared","30952.38","DYCD",,,,,,,,,,,,,,,,,,
"FY09 6016","2009","HIV/AIDS Communities of Color",,"La Nueva Esperanza, Inc.","204393724","Cleared","11131.94","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 4896","2009","NYA/Street Outreach",,"SCO Family of Services","112777066","Cleared","15200.47","DYCD",,"1 Alexander Place",,"Glen Cove","NY","11542",,,,,,,,,,,,
"FY09 4910","2009","Workforce Development",,"Door, The - A Center of Alternatives, Inc.","136127348","Cleared","83000","DSBS",,,,,,,,,,,,,,,,,,
"FY09 5072","2009","Transportation - Operating Costs",,"DOROT, Inc.","133264005","Cleared","7481.3","DFTA","Kosher Meals for Homebound Elderly",,,,,,,,,,,,,,,,,
"FY09 5398","2009","Immigrant Opportunity Initiative (IOI)","Bronx Delegation","Emerald Isle Immigration Center","112932528","Cleared","30000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 1537","2009","Local","Baez","Dress for Success Worldwide","134040377","Cleared","20000","DYCD",,"32 East 31st Street, 7th Floor",,"Bronx","NY","10453","To provide program funds for the Bronx Branch.",,,,,,,,,,,
"FY09 5156","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","South Brooklyn MOW",,,,,,,,,,,,,,,,,
"FY09 5074","2009","Transportation - Operating Costs",,"East New York Council for the Aging, Inc.","113080634","Cleared","7481.3","DFTA","L H Pink Senior Center",,,,,,,,,,,,,,,,,
"FY09 5075","2009","Transportation - Operating Costs",,"East New York Council for the Aging, Inc.","113080634","Cleared","7481.3","DFTA","Penn Wortman Senior Center",,,,,,,,,,,,,,,,,
"FY09 6018","2009","HIV/AIDS Communities of Color",,"Gay Men of African Descent (GMAD)","133597820","Cleared","16180.1","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 5660","2009","HIV/AIDS Faith Based Initiative",,"Latino Commision on AIDS, Inc.","133629466","Cleared","6472","DOHMH","Reaching Across the World Ministries",,,,,,,,,,,,,,,,,
"FY09 5145","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","Mobile Meals",,,,,,,,,,,,,,,,,
"FY09 4911","2009","Workforce Development",,"East Wiliamsburg Valley Industrial Development Corporation (EWVIDCO)","112647339","Cleared","2000","DSBS",,,,,,,,,,,,,,,,,,
"FY09 5833","2009","Neighborhood Preservation Consultants",,"Ecumenical Community Development Organization","133160099","Cleared","17083.33","HPD",,,,,,,,,,,,,,,,,,
"FY09 3477","2009","Local","Vacca","Edgewater Park Volunteer Hose Company No. 1, Inc.","136125044","Cleared","5000","FDNY",,"The Mansion Edgewater Park",,"Bronx","NY","10465","To purchase firefighting equipment to protect Edgewater community.",,,,,,,,,,,
"FY09 5969","2009","Immigrant Opportunity Initiative (IOI)","Brooklyn Delegation","Edith and Carl Marks Jewish Community House of Bensonhurst","111633484","Cleared","15000","DYCD",,,,,,,"ESL/Civic","Metropolitan New York Coordinating Council on Jewish Poverty, Inc.","132738818",,,,,,,,,
"FY09 5513","2009","Adult Literacy","Brooklyn Delegation","Edith and Carl Marks Jewish Community House of Bensonhurst","111633484","Cleared","30952.38","DYCD",,,,,,,,,,,,,,,,,,
"FY09 0671","2009","Alternatives to Incarceration",,"Educational Assistance Corporation (EAC), Inc.","237175609","Cleared","51691","MISC",,,,,"NY",,,,,,,,,,,,,
"FY09 0672","2009","Alternatives to Incarceration",,"Educational Assistance Corporation (EAC), Inc.","237175609","Cleared","1222016","MISC","Treatment Alternatives for Safer Communities (TASC)",,,,"NY",,,,,,,,,,,,,
"FY09 5547","2009","Adult Literacy/Host Outreach","Brooklyn Delegation","El Puente de Williamsburg","112614265","Cleared","10000","DYCD",,,,,,,"To enhance existing adult literacy programs.",,,,,,,,,,,
"FY09 4875","2009","NYA/Street Outreach",,"El Puente de Williamsburg","112614265","Cleared","175000","DYCD",,,,,,,,,,,,,,,,,,
"FY09 1152","2009","ELL Incentive Grants",,"ELL Incentive Grants",,"Cleared","2000000","DOE",,,,,,,,,,,,,,,,,,
"FY09 5079","2009","Transportation - Operating Costs",,"Elmcor Youth and Adult Activities, Inc.","112224539","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 5080","2009","Transportation - Operating Costs",,"Elmcor Youth and Adult Activities, Inc.","112224539","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 5081","2009","Transportation - Operating Costs",,"Elmcor Youth and Adult Activities, Inc.","112224539","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 5082","2009","Transportation - Operating Costs",,"Elmcor Youth and Adult Activities, Inc.","112224539","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 5431","2009","Immigrant Opportunity Initiative (IOI)","Brooklyn Delegation","Emerald Isle Immigration Center","112932528","Cleared","25000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 5484","2009","Immigrant Opportunity Initiative (IOI)","Queens Delegation","Emerald Isle Immigration Center","112932528","Cleared","160000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 5388","2009","Local","Sanders, Jr","Episcopal Health Services, Inc. (d/b/a St. John's Episcopal Hospital)","111665825","Cleared","3500","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 1155","2009","Executive Leadership Institute (CSA)",,"Executive Leadership Institute (CSA)",,"Cleared","300000","DOE",,,,,,,,,,,,,,,,,,
"FY09 5661","2009","HIV/AIDS Faith Based Initiative",,"Latino Commision on AIDS, Inc.","133629466","Cleared","6472","DOHMH","Saint Agustin RC",,,,,,,,,,,,,,,,,
"FY09 0737","2009","Cultural After School Adventure (CASA)","Barron","Errol Grimes Dance Company","522123171","Cleared","19362.74","DYCD","Public School 224","50Taffe Place",,"Brooklyn","NY","11205",,,,,,,,,,,,
"FY09 5554","2009","Adult Literacy/Host Outreach","Manhattan Delegation","Esperanza del Barrio, Inc.","753128396","Cleared","10000","DYCD",,,,,,,"To enhance existing adult literacy programs.",,,,,,,,,,,
"FY09 1957","2009","Local","Comrie","Evangelical Lutheran Church of the Resurrection","111672761","Cleared","5000","DYCD",,"114th Road and Mexico Street",,"St. Albans","NY","11412","To fund a community outreach youth program for children ranging in age from 6-14 years old.",,,,,,,,,,,
"FY09 5861","2009","Youth","Weprin","Labor and Industry for Education, Inc.","114088055","Cleared","10000","DYCD",,"112 Spruce Street",,"Cedarhurst","NY","11516","Support for educational and recreational programs at the HO Scott Community Center.",,,,,,,,,,,
"FY09 6019","2009","HIV/AIDS Communities of Color",,"Exponents, Inc.","133572677","Cleared","16180.1","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 6007","2009","HIV/AIDS Communities of Color",,"FACES NY, Inc.","133449087","Cleared","36369.14","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 5083","2009","Transportation - Operating Costs",,"Family Care Services","133213081","Cleared","7481.3","DFTA","Visiting Nurse Service Meals on Wheels (MOW)",,,,,,,,,,,,,,,,,
"FY09 5084","2009","Transportation - Operating Costs",,"Family Care Services","133213081","Cleared","7481.3","DFTA","Visiting Nurse Service Meals on Wheels (MOW)",,,,,,,,,,,,,,,,,
"FY09 5085","2009","Transportation - Operating Costs",,"Family Care Services","133213081","Cleared","7481.3","DFTA","Visiting Nurse Service Meals on Wheels (MOW)",,,,,,,,,,,,,,,,,
"FY09 5086","2009","Transportation - Operating Costs",,"Family Care Services","133213081","Cleared","7481.3","DFTA","Visiting Nurse Service Meals on Wheels (MOW)",,,,,,,,,,,,,,,,,
"FY09 5740","2009","Space Cost for Senior Centers",,"Family Care Services","133213081","Cleared","10000","DFTA","VNS",,,,,,,,,,,,,,,,,
"FY09 5146","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","Mobile Meals",,,,,,,,,,,,,,,,,
"FY09 3644","2009","Local","Weprin","Labor and Industry for Education, Inc.","114088055","Cleared","30000","DYCD",,"112 Spruce Street",,"Cedarhurst","NY","11516","Support for educational and recreational programs at the HO Scott Community Center.",,,,,,,,,,,
"FY09 4876","2009","NYA/Street Outreach",,"Federation Employment and Guidance Service (FEGS), Inc.","131624000","Cleared","15200.47","DYCD",,,,,,,,,,,,,,,,,,
"FY09 4912","2009","Workforce Development",,"Federation Employment and Guidance Service (FEGS), Inc.","131624000","Cleared","85000","DSBS",,,,,,,,,,,,,,,,,,
"FY09 5433","2009","Immigrant Opportunity Initiative (IOI)","Brooklyn Delegation","Federation of Italian American Organizations of Brooklyn, Ltd.","112507910","Cleared","25000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 4877","2009","NYA/Street Outreach",,"Federation of Italian American Organizations of Brooklyn, Ltd.","112507910","Cleared","57837.15","DYCD",,,,,,,,,,,,,,,,,,
"FY09 4792","2009","Youth","Weprin","Federation of Organizations for the New York State Mentally Disabled, Inc.","237237931","Cleared","5000","DYCD","Big Nosh Program","One Farmingdale Road, Route 109",,"West Babylon","NY","11704","Big Nosh vocation services is an employment program that combines an affirmative business with supported employment.",,,,,,,,,,,
"FY09 5514","2009","Adult Literacy","Brooklyn Delegation","Fifth Avenue Committee, Inc.","112475743","Cleared","30952.38","DYCD",,,,,,,,,,,,,,,,,,
"FY09 4913","2009","Workforce Development",,"Fifth Avenue Committee, Inc.","112475743","Cleared","96000","DSBS","Brooklyn Workforce Innovations",,,,,,,,,,,,,,,,,
"FY09 2073","2009","Local","Dickens","Figure Skating in Harlem, Inc.","133945168","Cleared","4000","DYCD",,"361 West 125th 4th Floor",,"New York","NY","10027","To assist the underwriting of their youth productions and to expose children to this sport.",,,,,,,,,,,
"FY09 5640","2009","HIV/AIDS Faith Based Initiative",,"Latino Commision on AIDS, Inc.","133629466","Cleared","6472","DOHMH","Fordham Manor Church",,,,,,,,,,,,,,,,,
"FY09 5968","2009","Immigrant Opportunity Initiative (IOI)","Queens Delegation","Flushing Jewish Community Council","112669559","Cleared","7500","DYCD",,,,,"NY",,"ESL/Civic","Metropolitan New York Coordinating Council on Jewish Poverty, Inc.","132738818",,,,,,,,,
"FY09 5539","2009","Adult Literacy","Queens Delegation","Flushing Jewish Community Council","112669559","Cleared","30952.38","DYCD",,,,,"NY",,,,,,,,,,,,,
"FY09 0828","2009","Cultural After School Adventure (CASA)","Liu","Flushing Town Hall","112652182","Cleared","19362.74","DYCD","Junior High School 189Q","137-52 Northern Boulvard",,"Flushing","NY","11354",,,,,,,,,,,,
"FY09 5593","2009","HIV/AIDS Faith Based Initiative",,"National Black Leadership Commission on AIDS, Inc.","133530740","Cleared","6472","DOHMH","Judah International",,,,,,,,,,,,,,,,,
"FY09 5894","2009","Food Pantries-HRA",,"Food Bank for New York City, The","133179546","Cleared","500000","DSS",,,,,,,,,,,,,,,,,,
"FY09 1166","2009","Food Cost for Senior Centers/Meals on Wheels",,"Food Cost for Senior Centers/Meals on Wheels","136400434","Cleared","4550000","DFTA",,,,,,,,,,,,,,,,,,
"FY09 2619","2009","Local","Katz","Forest Hills Community and Civic Association","112920536","Cleared","4000","DSBS",,"P.O. Box 754053",,"Forest Hills","NY","11375","To fund civic operations and publication of monthly newsletter.",,,,,,,,,,,
"FY09 2620","2009","Local","Katz","Forest Hills Gardens Corporation","110788500","Cleared","1000","DYCD",,"Two Tennis Place",,"Forest Hills","NY","11375","To fund the Queens Watch Program.","Maspeth Town Hall, Inc.","237259702",,,,,,,,,
"FY09 2622","2009","Local","Katz","Forest Hills Volunteer Ambulance Corp, Inc.","237169662","Cleared","3000","FDNY",,"PO Box 750617",,"Forest Hills","NY","11375","To help continuing to provide services to the community.",,,,,,,,,,,
"FY09 5594","2009","HIV/AIDS Faith Based Initiative",,"National Black Leadership Commission on AIDS, Inc.","133530740","Cleared","6472","DOHMH","Evangelical Christian Center",,,,,,,,,,,,,,,,,
"FY09 5087","2009","Transportation - Operating Costs",,"Fort Greene Senior Citizens Council, Inc.","112300840","Cleared","7481.3","DFTA","Fort Greene Crown Heights",,,,,,,,,,,,,,,,,
"FY09 5088","2009","Transportation - Operating Costs",,"Fort Greene Senior Citizens Council, Inc.","112300840","Cleared","7481.3","DFTA","Fort Greene Crown Heights",,,,,,,,,,,,,,,,,
"FY09 5089","2009","Transportation - Operating Costs",,"Fort Greene Senior Citizens Council, Inc.","112300840","Cleared","7481.3","DFTA","Fort Greene Crown Heights",,,,,,,,,,,,,,,,,
"FY09 5090","2009","Transportation - Operating Costs",,"Fort Greene Senior Citizens Council, Inc.","112300840","Cleared","7481.3","DFTA","Fort Greene Crown Heights",,,,,,,,,,,,,,,,,
"FY09 5091","2009","Transportation - Operating Costs",,"Fort Greene Senior Citizens Council, Inc.","112300840","Cleared","7481.3","DFTA","Fort Greene Crown Heights",,,,,,,,,,,,,,,,,
"FY09 5092","2009","Transportation - Operating Costs",,"Fort Greene Senior Citizens Council, Inc.","112300840","Cleared","7481.3","DFTA","Grace Agard Harewood Senior Center",,,,,,,,,,,,,,,,,
"FY09 5093","2009","Transportation - Operating Costs",,"Fort Greene Senior Citizens Council, Inc.","112300840","Cleared","7481.3","DFTA","Grace Agard Harewood Senior Center",,,,,,,,,,,,,,,,,
"FY09 5094","2009","Transportation - Operating Costs",,"Fort Greene Senior Citizens Council, Inc.","112300840","Cleared","7481.3","DFTA","Grace Agard Harewood Senior Center",,,,,,,,,,,,,,,,,
