"system","company_name","provider_security_id","ticker","primary_isin","record_date","country","primary_sedol","meeting_type","meeting_date","ballot_cutoff_date","quick_code","proposal_number","proposal_text","proponent","vote_instruction","vote_against_management"
"Fire","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.4","Elect Director Thomas E. Ferguson","Management","For","No"
"Fire","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.5","Elect Director Kevern R. Joyce","Management","For","No"
"Fire","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.6","Elect Director Venita McCellon-Allen","Management","For","No"
"Fire","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.7","Elect Director Ed McGough","Management","For","No"
"Fire","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.8","Elect Director Stephen E. Pirnat","Management","For","No"
"Fire","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote to Ratify Named Executive Officers' Compensation","Management","For","No"
"Fire","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Ratify BDO USA, LLP as Auditors","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.1","Elect Director Daniel E. Berce","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.2","Elect Director Paul Eisman","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.3","Elect Director Daniel R. Feehan","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.4","Elect Director Thomas E. Ferguson","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.5","Elect Director Kevern R. Joyce","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.6","Elect Director Venita McCellon-Allen","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.7","Elect Director Ed McGough","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.8","Elect Director Stephen E. Pirnat","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.9","Elect Director Steven R. Purvis","Management","For","No"
"Fire","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Adjourn Meeting","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote to Ratify Named Executive Officers' Compensation","Management","For","No"
"Group Trust","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Ratify BDO USA, LLP as Auditors","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.1","Elect Director Daniel E. Berce","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.2","Elect Director Paul Eisman","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.3","Elect Director Daniel R. Feehan","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.4","Elect Director Thomas E. Ferguson","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.5","Elect Director Kevern R. Joyce","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.6","Elect Director Venita McCellon-Allen","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.7","Elect Director Ed McGough","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.8","Elect Director Stephen E. Pirnat","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.9","Elect Director Steven R. Purvis","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote to Ratify Named Executive Officers' Compensation","Management","For","No"
"City","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Ratify BDO USA, LLP as Auditors","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.1","Elect Director Daniel E. Berce","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.2","Elect Director Paul Eisman","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.3","Elect Director Daniel R. Feehan","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.4","Elect Director Thomas E. Ferguson","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.5","Elect Director Kevern R. Joyce","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.6","Elect Director Venita McCellon-Allen","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.7","Elect Director Ed McGough","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.8","Elect Director Stephen E. Pirnat","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.9","Elect Director Steven R. Purvis","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote to Ratify Named Executive Officers' Compensation","Management","For","No"
"Police","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Ratify BDO USA, LLP as Auditors","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.1","Elect Director Daniel E. Berce","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.2","Elect Director Paul Eisman","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.3","Elect Director Daniel R. Feehan","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.4","Elect Director Thomas E. Ferguson","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.5","Elect Director Kevern R. Joyce","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.6","Elect Director Venita McCellon-Allen","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.7","Elect Director Ed McGough","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.8","Elect Director Stephen E. Pirnat","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.9","Elect Director Steven R. Purvis","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote to Ratify Named Executive Officers' Compensation","Management","For","No"
"Teachers","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Ratify BDO USA, LLP as Auditors","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.1","Elect Director Daniel E. Berce","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.2","Elect Director Paul Eisman","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.3","Elect Director Daniel R. Feehan","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.4","Elect Director Thomas E. Ferguson","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.5","Elect Director Kevern R. Joyce","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.6","Elect Director Venita McCellon-Allen","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.7","Elect Director Ed McGough","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.8","Elect Director Stephen E. Pirnat","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.9","Elect Director Steven R. Purvis","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote to Ratify Named Executive Officers' Compensation","Management","For","No"
"BOE","AZZ Inc.","002474104","AZZ","US0024741045","2017-05-10T00:00:00.000","USA","2067672","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Ratify BDO USA, LLP as Auditors","Management","For","No"
"Group Trust","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"Group Trust","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"Group Trust","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Adjourn Meeting","Management","For","No"
"Teachers","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"Teachers","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"Teachers","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Adjourn Meeting","Management","For","No"
"Fire","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"Fire","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"Police","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"Police","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"Police","Cabela's Incorporated","126804301","CAB","US1268043015","2017-06-02T00:00:00.000","USA","B00N2Z7","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Adjourn Meeting","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"1","Accept Financial Statements and Statutory Reports","Management","Abstain","Yes"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"2","Approve Remuneration Policy","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"3","Approve Remuneration Report","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"4","Reappoint Deloitte LLP as Auditors","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"5","Authorise Board to Fix Remuneration of Auditors","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"6","Re-elect Patrick Vaughan as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"7","Re-elect Andrew Jones as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"8","Re-elect Martin McGann as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"9","Re-elect Valentine Beresford as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"10","Re-elect Mark Stirling as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"11","Re-elect James Dean as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"12","Re-elect Alec Pelmore as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"13","Re-elect Andrew Varley as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"14","Re-elect Philip Watson as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"15","Re-elect Rosalyn Wilton as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"16","Re-elect Andrew Livingston as Director","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"17","Authorise Issue of Equity with Pre-emptive Rights","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"18","Authorise Issue of Equity without Pre-emptive Rights","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"19","Authorise Issue of Equity without Pre-emptive Rights in Connection with an Acquisition or Other Capital Investment","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"20","Authorise Market Purchase of Ordinary Shares","Management","For","No"
"Group Trust","LondonMetric Property Plc","G5689W109","LMP","GB00B4WFW713","2017-07-07T00:00:00.000","United Kingdom","B4WFW71","Annual","2017-07-11T00:00:00.000","2017-07-05T00:00:00.000",,"21","Authorise the Company to Call General Meeting with Two Weeks' Notice","Management","For","No"
"Teachers","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"Teachers","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"City","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"City","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"Police","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"Police","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"Group Trust","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"Group Trust","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"Fire","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1","Approve Merger Agreement","Management","For","No"
"Fire","Panera Bread Company","69840W108","PNRA","US69840W1080","2017-05-22T00:00:00.000","USA","2063034","Special","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Advisory Vote on Golden Parachutes","Management","Against","Yes"
"City","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.1","Elect Director Peter H. Kamin","Management","For","No"
"City","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.2","Elect Director Todd Krasnow","Management","For","No"
"City","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.3","Elect Director Philip B. Livingston","Management","For","No"
"City","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Ratify Ernst & Young LLP as Auditors","Management","For","No"
"City","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Advisory Vote to Ratify Named Executive Officers' Compensation","Management","For","No"
"Group Trust","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.1","Elect Director Peter H. Kamin","Management","For","No"
"Group Trust","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.2","Elect Director Todd Krasnow","Management","For","No"
"Group Trust","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.3","Elect Director Philip B. Livingston","Management","For","No"
"Group Trust","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"2","Ratify Ernst & Young LLP as Auditors","Management","For","No"
"Group Trust","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"3","Advisory Vote to Ratify Named Executive Officers' Compensation","Management","For","No"
"Police","Tile Shop Holdings, Inc.","88677Q109","TTS","US88677Q1094","2017-05-15T00:00:00.000","USA","B8394K7","Annual","2017-07-11T00:00:00.000","2017-07-10T00:00:00.000",,"1.1","Elect Director Peter H. Kamin","Management","For","No"
