"property_id","year_ending","generation_date","account_id","property_id_1","property_name","parent_property_id","parent_property_name","nyc_borough_block_and_lot","nyc_building_identification","address_1","address_2","city","county","postcode","primary_property_type_self","primary_property_type","national_median_reference","list_of_all_property_use","largest_property_use_type","largest_property_use_type_1","_2nd_largest_property_use","_2nd_largest_property_use_1","_3rd_largest_property_use","_3rd_largest_property_use_1","year_built","number_of_buildings","occupancy","metered_areas_energy","metered_areas_water","energy_star_score","energy_star_certification","energy_star_certification_1","energy_star_certification_2","site_eui_kbtu_ft","weather_normalized_site_eui","national_median_site_eui","difference_from_national","site_energy_use_kbtu","weather_normalized_site_energy","national_median_site_energy","weather_normalized_site","weather_normalized_site_1","source_eui_kbtu_ft","weather_normalized_source","national_median_source_eui","difference_from_national_1","source_energy_use_adjusted","source_energy_use_kbtu","weather_normalized_source_1","national_median_source_energy","fuel_oil_1_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_5_6_use_kbtu","diesel_2_use_kbtu","kerosene_use_kbtu","propane_use_kbtu","district_steam_use_kbtu","district_hot_water_use_kbtu","district_chilled_water_use","natural_gas_use_kbtu","weather_normalized_site_2","electricity_use_grid_purchase","electricity_use_grid_purchase_1","weather_normalized_site_3","electricity_use_grid_purchase_2","electricity_use_generated","electricity_use_generated_1","electricity_use_generated_2","annual_maximum_demand_kw","annual_maximum_demand_mm","annual_maximum_demand_meter","green_power_onsite_kwh","green_power_offsite_kwh","avoided_emissions_onsite","avoided_emissions_offsite","total_ghg_emissions_metric","direct_ghg_emissions_metric","indirect_ghg_emissions_metric","national_median_total_ghg","estimated_data_flag","estimated_data_flag_natural","estimated_data_flag_fuel","estimated_data_flag_fuel_1","estimated_data_flag_fuel_2","estimated_data_flag_district","egrid_output_emissions_rate","net_emissions_metric_tons","percent_of_electricity_that","percent_of_recs_retained","percent_of_total_electricity","costar_property_id","leed_us_project_id","ambulatory_surgical_center","automobile_dealership_gross","bank_branch_gross_floor_area","bank_branch_number_of","college_university_gross","college_university_number","convention_center_gross_floor","courthouse_gross_floor_area","data_center_gross_floor_area","data_center_pdu_input_meter","data_center_pdu_output_meter","data_center_it_equipment","data_center_it_site_energy","data_center_it_source_energy","data_center_pue","data_center_national_median","data_center_ups_output_meter","data_center_cooling_equipment","data_center_it_energy","data_center_ups_system","distribution_center_gross","enclosed_mall_gross_floor","energy_power_station_gross","financial_office_gross_floor","financial_office_number_of","financial_office_number_of_1","financial_office_weekly","fitness_center_health_club","food_sales_gross_floor_area","food_service_gross_floor","hospital_general_medical","hospital_general_medical_1","hospital_general_medical_2","hospital_general_medical_3","hospital_general_medical_4","hospital_general_medical_5","hospital_general_medical_6","hospital_general_medical_7","hospital_general_medical_8","hospital_general_medical_9","hospital_general_medical_10","hospital_general_medical_11","hospital_general_medical_12","medical_office_gross_floor","medical_office_number_of","medical_office_number_of_1","medical_office_percent_that","medical_office_percent_that_1","medical_office_weekly","outpatient_rehabilitation","urgent_care_clinic_other","k_12_school_gross_floor_area","laboratory_gross_floor_area","mailing_center_post_office","manufacturing_industrial","movie_theater_gross_floor","multifamily_housing_gross","multifamily_housing_government","multifamily_housing_number","multifamily_housing_number_1","multifamily_housing_number_2","multifamily_housing_total","multifamily_housing_percent","multifamily_housing_percent_1","multifamily_housing_resident","multifamily_housing_number_3","multifamily_housing_total_1","multifamily_housing_number_4","multifamily_housing_number_5","multifamily_housing_number_6","multifamily_housing_number_7","other_computer_density_number","office_gross_floor_area_ft","office_number_of_computers","office_number_of_workers","office_percent_that_can_be","office_percent_that_can_be_1","office_weekly_operating_hours","office_worker_density_number","museum_gross_floor_area_ft","non_refrigerated_warehouse","other_gross_floor_area_ft","other_weekly_operating_hours","other_number_of_computers","other_number_of_workers_on","performing_arts_gross_floor","pre_school_daycare_gross","supermarket_grocery_gross","refrigerated_warehouse_gross","repair_services_vehicle_shoe","residence_hall_dormitory","restaurant_gross_floor_area","self_storage_facility_gross","senior_care_community_gross","social_meeting_hall_gross","wholesale_club_supercenter","worship_facility_gross_floor","retail_store_gross_floor","restaurant_worker_density","restaurant_weekly_operating","retail_store_walk_in","retail_store_percent_that","retail_store_open_or_closed","retail_store_number_of_walk","retail_store_number_of_open","parking_gross_floor_area","parking_open_parking_lot","hotel_gross_floor_area_ft","hotel_gym_fitness_center","hotel_room_density_number","hotel_worker_density_number","hotel_percent_that_can_be","estimated_data_flag_1","alert_data_center_issue_with","alert_gross_floor_area_is","alert_energy_meter_has_single","alert_energy_meter_has","alert_energy_meter_has_gaps","alert_energy_meter_has_less","alert_energy_no_meters","alert_property_has_no_uses","data_quality_checker_run","data_quality_checker_date","default_values","estimated_values_energy","temporary_values","estimated_values_water","property_gfa_self_reported","property_gfa_calculated","property_gfa_calculated_1","property_gfa_calculated_2","water_current_date","water_use_all_water_sources","indoor_water_use_all_water","indoor_water_use_intensity","outdoor_water_use_all_water","municipally_supplied_potable","municipally_supplied_potable_1","water_use_intensity_all_water","municipally_supplied_potable_2","water_score_multifamily_only","irrigated_area_ft","third_party_certification","third_party_certification_1","third_party_certification_2","supermarket_grocery_open","convenience_store_with_gas","convenience_store_with_gas_1","financial_office_computer","senior_care_community_living","last_modified_date_property","last_modified_date_electric","last_modified_date_gas_meters","last_modified_date_non","last_modified_date_water","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2643949","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","19799","2643949","Isabella","3616689","Isabella","1021600001","1063861","515-525 Audubon Ave",,"New York",,"10040","Senior Care Community","Senior Care Community","CBECS - Nursing","Senior Care Community","Senior Care Community","504688",,,,,"1972","1","100","Whole Building",,"54",,,"No","149","154.8","153.8","-3.1","75219012.7","78131567","77610579.4","12.1","0.1","239.9","245.1","247.6","-3.1","121093279.6","121093279.6","123690917.6","124943399.9",,"48081607.6",,,,,,,,,"6067270.9","61094.7","21070134.2","6175302.4","6127730.7","21070133.8",,,,,,,,"0",,"0","5758.4","3890.4","1868.1","5941.5","No","No","No",,,,"88.7","5758.4","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"504688",,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","504688","504688","504688",,"2014-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,"1.04619","02/28/2018 05:16 PM EST","02/21/2018 10:33 AM EST","02/21/2018 10:19 AM EST","02/28/2018 05:15 PM EST","02/28/2018 05:16 PM EST","MANHATTAN","40.854783","-73.927909","112","10","277","Washington Heights North"
"4343225","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","13110","4343225","BARD GRADUATE CENTER",,,"1-01067-0038","1026891","410 WEST 58TH STREET",,"MANHATTAN",,"10024","Residence Hall/Dormitory","Residence Hall/Dormitory","CBECS - Dormitory","Residence Hall/Dormitory","Residence Hall/Dormitory","55945",,,,,"1910","1","90","Whole Building",,"62",,,"No","70.5","74.9","80.9","-12.8","3944306.7","4187882.5","4525475.3","10","0.4","144.7","149.9","166","-12.8","8290308.4","8092558.7","8385921.7","9284946.1",,,,,,,,,,,"2053858.6","22794.4","1890448.1","554058.6","559332.5","1890448.3",,,,,,,,"0",,"0","276.7","109.1","167.6","317.5","No","No",,,,,"88.7","276.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55945",,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","Unable to Check (not enough data)","55945","55945","55945",,,,,,,,,,,,,,,,,,,,,"03/27/2018 09:07 AM EDT",,,,"03/27/2018 09:07 AM EDT","MANHATTAN","40.768853","-73.985852","104","3","139","Clinton"
"6194372","2017-12-31T00:00:00.000","2018-03-28T00:00:00.000","46448","6194372","Becker Paramount Hotel",,,"1-01018-0006","1024737","235 West 46 Street",,"New York",,"10036","Hotel","Hotel","CBECS - Hotel & Motel/Inn","Hotel","Hotel","215879",,,,,"1961","1","85","Whole Building","Whole Building",,,,"No",,,"73.4",,,,"15835980.7",,,,,"162.1",,,,,"34988161.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1001.2","No","No",,,,"No","88.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"215879","400","2.76544","0.32426","100",,"Ok","Ok","Ok","Ok","Ok","Possible Issue","Ok","Ok","No",,"No","No","No","No","215879","215879","215879",,"2016-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,"MANHATTAN","40.759132","-73.986348","105","3","125","Midtown-Midtown South"
"2795963","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2795963","35-39 Marcy Place (Marcy Baer)",,,"2028410025","2088242","35-39 Marcy Place",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","83268",,,,,"1991","1","100","Whole Building","Whole Building","54",,,"No","88.1","92.5","90.8","-3.1","7332761","7699433.5","7563632.5","5.6","0.7","132.8","137.1","137","-3.1","11061285.3","11061285.3","11412275.4","11409549.9",,,,,,,,,,,"5724202.9","61071.5","1608558.1","471441.3","466671.2","1608558.1",,,,,,,,"0",,"0","446.7","304","142.6","460.7","No","No",,,,,"88.7","446.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83268","100% Yes","147","0","9","76","60","80","No specific resident population","1.76538","0.91272","0","0","76","0.91272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-27T00:00:00.000","No","No","No","No","83268","83268","83268",,"2017-12-31T00:00:00.000","5859.7","5859.7","70.37",,,"5859.7","70.37",,,,,,,,,,,,"03/23/2018 12:29 PM EDT","03/23/2018 12:29 PM EDT","03/23/2018 12:29 PM EDT",,"02/13/2018 12:02 PM EST","BRONX","40.838659","-73.917732","204","16","22101","West Concourse"
"2786469","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786469","1424-1426 Walton",,,"2028430079","2008102","1424-1426 Walton Ave",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","60402",,,,,"1924","1","100","Whole Building","Whole Building","36",,,"No","110.2","119","101.3","8.7","6653528.7","7185929.5","6119064.4","5.8","1","155.3","166.4","142.9","8.7","9382785.6","9382785.6","10053700.5","8629086",,,,,,,,,,,"5506839.6","59857","1146689.2","336075.3","351766.4","1146689.3",,,,,,,,"0",,"0","394.2","292.5","101.7","362.5","No","No",,,,,"88.7","394.2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60402","No","117","0","5","68","60","80","No specific resident population","1.93702","1.12579","0","0","68","1.12579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-27T00:00:00.000","No","No","Yes","No","60402","60402","60402",,"2017-12-31T00:00:00.000","4900.5","4900.5","81.13",,,"4900.5","81.13",,,,,,,,,,,,"03/27/2018 09:50 AM EDT","03/27/2018 09:50 AM EDT","03/27/2018 09:50 AM EDT",,"02/13/2018 12:09 PM EST","BRONX","40.84009","-73.915551","204","14","223","West Concourse"
"2786471","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786471","1465-1477 Townsend",,,"2028440021","2008110","1465-1477 Townsend Ave",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","104289",,,,,"1927","1","100","Whole Building",,"81",,,"Yes","80.1","85.3","101.2","-20.9","8351342.1","8891498.5","10556452.3","4","0.7","112.3","117.7","141.9","-20.9","11706499.5","11706499.5","12273663.8","14797514.7",,,,,,,,,,,"6945796.5","74859.5","1405545.6","411941.8","411941.8","1405545.8",,,,,,,,"0",,"0","493.5","368.9","124.6","623.9","No","No",,,,,"88.7","493.5","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104289","100% Yes","203","0","5","106","60","80","No specific resident population","1.94651","1.01641","0","0","106","1.01641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-27T00:00:00.000","No","No","No","No","104289","104289","104289",,,,,,,,,,,,,,,,,,,,,"03/27/2018 09:58 AM EDT","03/27/2018 09:52 AM EDT","03/27/2018 09:52 AM EDT",,"03/27/2018 09:58 AM EDT","BRONX","40.841331","-73.915766","204","14","223","West Concourse"
"2786490","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786490","1450-1456 Townsend",,,"2028440038","2008112","1450-1456 Townsend Ave",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","54572",,,,,"1924","1","100","Whole Building","Whole Building","66",,,"No","87.4","92.2","97.5","-10.4","4770232.7","5034053.1","5322229","4.4","0.8","123.6","128.4","137.9","-10.4","6746514.3","6746514.3","7009016","7527199.3",,,,,,,,,,,"3938763.8","42095.3","831468.9","243689.6","241654.8","831468.9",,,,,,,,"0",,"0","282.9","209.2","73.7","315.7","No","No",,,,,"88.7","282.9","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54572","100% Yes","95","0","6","59","60","80","No specific resident population","1.74082","1.08114","0","0","59","1.08114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-20T00:00:00.000","No","No","No","No","54572","54572","54572",,"2017-12-31T00:00:00.000","3654.2","3654.2","66.96",,,"3654.2","66.96",,,,,,,,,,,,"03/20/2018 11:50 AM EDT","03/20/2018 11:49 AM EDT","03/20/2018 11:50 AM EDT",,"02/13/2018 12:05 PM EST","BRONX","40.84112","-73.915893","204","16","223","West Concourse"
"2786491","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786491","1512-1514 Townsend",,,"2028450007","2092057","1512 Townsend AVE",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","84801",,,,,"1926","1","100","Whole Building","Whole Building","54",,,"No","94.1","101.1","96.8","-2.8","7980010.6","8574347.4","8205725.9","5.7","0.8","139.2","146.6","143.2","-2.8","11806187.8","11806187.8","12429524.7","12140127.5",,,,,,,,,,,"6340213.1","69348.9","1639797.5","480597.1","480496.6","1639797.3",,,,,,,,"0",,"0","482.1","336.8","145.4","495.8","No","No",,,,,"88.7","482.1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84801","100% Yes","167","0","5","93","60","80","No specific resident population","1.96932","1.09668","0","0","93","1.09668",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-27T00:00:00.000","No","No","No","No","84801","84801","84801",,"2017-12-31T00:00:00.000","5528.5","5528.5","65.19",,,"5528.5","65.19",,,,,,,,,,,,"03/21/2018 11:59 AM EDT","03/21/2018 11:56 AM EDT","03/21/2018 11:59 AM EDT",,"02/13/2018 12:03 PM EST","BRONX","40.842478","-73.914915","204","14","209","West Concourse"
"2786510","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786510","1530-1532 Townsend",,,"2028450017","2008122","1530-1532 Townsend Ave",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","52221",,,,,"1926","1","100","Whole Building","Whole Building","87",,,"Yes","72","77.9","97.3","-26.1","3758515.8","4068358.5","5083524.1","3.8","0.6","102.7","108.9","138.9","-26.1","5361349.1","5361349.1","5686684","7251412",,,,,,,,,,,"3081526.6","33913.7","676989.3","198414.2","198414.2","676989.3",,,,,,,,"0",,"0","223.7","163.7","60","302.6","No","No",,,,,"88.7","223.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52221","100% Yes","94","0","5","55","60","80","No specific resident population","1.80004","1.05322","0","0","55","1.05322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","52221","52221","52221",,"2017-12-31T00:00:00.000","2982.5","2982.5","57.11",,,"2982.5","57.11",,,,,,,,,,,,"03/20/2018 11:42 AM EDT","03/20/2018 11:42 AM EDT","03/20/2018 11:42 AM EDT",,"02/13/2018 12:32 PM EST","BRONX","40.842804","-73.914683","204","14","209","West Concourse"
"2786511","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786511","1615-1617 Walton",,,"2028470063","2008152","1615-1617 Walton Ave.",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","65057",,,,,"1926","1","100","Whole Building","Whole Building","29",,,"No","114.7","123","100.7","14","7462749.3","7999317.7","6548419.5","5.8","1","161.5","170.2","141.7","14","10506542.5","10506542.5","11069939.3","9219290.3",,,,,,,,,,,"6184923.6","67214.9","1277825.7","374509.2","374509.2","1277825.7",,,,,,,,"0",,"0","441.8","328.5","113.3","387.7","No","No",,,,,"88.7","441.8","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65057","100% Yes","124","0","6","71","60","70","No specific resident population","1.90602","1.09135","0","0","71","1.09135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-20T00:00:00.000","No","No","No","No","65057","65057","65057",,"2017-12-31T00:00:00.000","5503.4","5503.4","84.59",,,"5503.4","84.59",,,,,,,,,,,,"03/20/2018 11:26 AM EDT","03/20/2018 11:26 AM EDT","03/20/2018 11:25 AM EDT",,"02/13/2018 11:56 AM EST","BRONX","40.844027","-73.91277","204","14","22702","Mount Hope"
"2786512","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786512","1525-1533 Townsend",,,"2028460061","2008143","1525-1533 Townsend Ave.",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","81641",,,,,"1927","1","100","Whole Building",,"21",,,"No","105.7","112.4","86.9","21.6","8629707.5","9175823.7","7095780.7","5.6","0.9","150.6","158","123.8","21.6","12295260.8","12295260.8","12895899.6","10109782.9",,,,,,,,,,,"7082306.6","76154","1547400.9","453517.2","457333.9","1547401",,,,,,,,"0",,"0","513.4","376.2","137.2","422.1","No","No",,,,,"88.7","513.4","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81641","100% Yes","152","0","9","96","60","80","No specific resident population","1.86181","1.17588","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-27T00:00:00.000","No","No","No","Unable to Check (not enough data)","81641","81641","81641",,,,,,,,,,,,,,,,,,,,,"03/21/2018 11:59 AM EDT","03/21/2018 11:56 AM EDT","03/21/2018 11:59 AM EDT",,,"BRONX","40.842703","-73.914777","204","14","209","West Concourse"
"2786513","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786513","1610-1618 Walton",,,"2028380004","2008021","1610-1618 Walton Ave",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","53965",,,,,"1926","1","100","Whole Building","Whole Building","65",,,"No","89.7","96.5","99.3","-9.6","4842044.3","5205842.1","5356526.5","4.2","0.8","124.2","131.3","137.4","-9.6","6702212.3","6702212.3","7084199.9","7414343.4",,,,,,,,,,,"4067850.2","44316.5","774194.1","226903.3","226903.3","774194.1",,,,,,,,"0",,"0","284.7","216.1","68.6","315","No","No",,,,,"88.7","284.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53965","100% Yes","96","0","5","50","60","80","No specific resident population","1.77893","0.92653","0","0","50","0.92653",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-27T00:00:00.000","No","No","No","No","53965","53965","53965",,"2017-12-31T00:00:00.000","2580.8","2580.8","47.82",,,"2580.8","47.82",,,,,,,,,,,,"03/21/2018 11:59 AM EDT","03/21/2018 11:57 AM EDT","03/21/2018 11:59 AM EDT",,"02/13/2018 12:08 PM EST","BRONX","40.843955","-73.912795","204","14","22702","Mount Hope"
"2786514","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21058","2786514","1550 Townsend",,,"2028450020","2008123","1550 Townsend Ave",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","66261",,,,,"1928","1","100","Whole Building","Whole Building","61",,,"No","90.5","96.3","97.3","-7","5994057.3","6380971.5","6445798.8","4.7","0.8","128.5","134.7","138.2","-7","8516921.9","8516921.9","8923181.8","9158799",,,,,,,,,,,"4930343.6","53172.6","1063713.7","311756.6","311756.6","1063713.9",,,,,,,,"0",,"0","356.2","261.9","94.3","383","No","No",,,,,"88.7","356.2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66261","100% Yes","120","0","5","60","60","80","No specific resident population","1.81102","0.90551","0","0","60","0.90551",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","66261","66261","66261",,"2012-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"03/23/2018 03:59 PM EDT","03/20/2018 11:37 AM EDT","03/20/2018 11:37 AM EDT",,"03/23/2018 03:59 PM EDT","BRONX","40.843166","-73.914423","204","14","209","West Concourse"
"3076519","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","11805","3076519","315 Building",,,"1-01848-0042","1055851","315 West 115th Street",,"New York","United States","10026","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","62000",,,,,"1914","1","100","Whole Building",,"100",,,"Yes","21.2","20.7","57","-62.8","1315242.8","1286335.6","3532622.6","3.3","0.1","45.8","45.2","122.9","-62.8","2836791.8","2836791.8","2799459.6","7619365",,,,,,,,,,,"618694.1","5931.3","696548.7","204146.7","203168","696548.9",,,,,,,,"0",,"0","94.6","32.9","61.8","254.1","No","No",,,,,"88.7","94.6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62000","No","104","13","13","49","100","100","No specific resident population","1.67742","0.79032","0","0","16","0.25806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","62000","62000","62000",,"2016-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"03/26/2018 11:57 AM EDT","03/26/2018 11:55 AM EDT","03/26/2018 11:57 AM EDT",,,"MANHATTAN","40.804045","-73.95655","110","9","20102","Central Harlem South"
"4022575","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","11805","4022575","103 Building",,,"1-02175-0045","1064226","103 Thayer Street",,"New York",,"10040","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Office, Other - Restaurant/Bar","Multifamily Housing","53050","Other - Restaurant/Bar","4600","Office","750","1925","1","100","Whole Building","Whole Building",,,,"No","113.3","117.1","94.5","19.9","6618508","6841324.6","5521018.7","4.7","1","153.4","156.7","127.9","19.9",,"8956261.3","9149353.3","7471123",,,,,,,,,,,"5658303.3","59006.7","960204.7","281419.9","275689.3","960204.7",,,,,,,,"0",,"0","385.7","300.5","85.1","321.7","No","No",,,,,"88.7","385.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53050","No","115","0","0","68","0","100","No specific resident population","2.16777","1.28181","0","0","13","0.24505",,"750","1.5","1.73","100","100","65","2.30667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","Unable to Check (not enough data)","58400","58400","58400",,,,,,,,,,,,,,,,,,,,,"03/26/2018 11:59 AM EDT","03/26/2018 11:57 AM EDT","03/26/2018 11:59 AM EDT",,,"MANHATTAN","40.864559","-73.927761","112","10","287","Washington Heights North"
"2773196","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","8587","2773196","550 Barry Street",,,"2026060204",,"550 Barry Street",,"Bronx",,"10474","Non-Refrigerated Warehouse","Non-Refrigerated Warehouse","CBECS - Unrefrigerated Warehouse & Distribution Center","Non-Refrigerated Warehouse","Non-Refrigerated Warehouse","53000",,,,,"1910","1","100","Whole Building",,"71",,,"No","37.8","43.1","53.4","-29.3","2001965.2","2283019.8","2831495.9","1.1","0.4","47.5","53.1","67.2","-29.3","2518946.4","2518946.4","2814053.8","3562692.6",,,,,,,,,,,"1802499.7","20835.5","199465.5","58460","58460","199465.5",,,,,,,,"0",,"0","113.4","95.7","17.7","160.4","No","No",,,,,"88.7","113.4","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","53000","53000","53000",,"2017-12-31T00:00:00.000","335.1","335.1","6.32",,,"335.1","6.32",,,,,,,,,,,,"03/27/2018 10:43 AM EDT","03/27/2018 10:43 AM EDT","03/27/2018 10:24 AM EDT",,,"BRONX","40.809813","-73.895096","202","17","93","Hunts Point"
