"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-21T00:00:00.000",,"8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2016-11-21T00:00:00.000",,"3309","Police Offficer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-21T00:00:00.000","2017-05-03T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-21T00:00:00.000","2017-02-01T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-21T00:00:00.000","2017-04-12T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-21T00:00:00.000",,"5044","Research Assistant",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-21T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-21T00:00:00.000","2017-01-12T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-11-21T00:00:00.000","2017-04-18T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-21T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-21T00:00:00.000","2017-05-01T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Open","2016-11-21T00:00:00.000",,"6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-21T00:00:00.000",,"6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-21T00:00:00.000",,"5045","Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Jurisdictional Issue",,"Department of Health and Mental Hygiene - DOHMH","Closed","2016-11-18T00:00:00.000","2016-11-18T00:00:00.000",,,,,"DOHMH"
"Section 76","Suspension","Housing Authority - NYCHA","Closed","2016-11-18T00:00:00.000","2017-04-24T00:00:00.000",,,,,"NYCHA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-18T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-11-18T00:00:00.000","2016-11-21T00:00:00.000","5517","Administrative Staff Analyst (PROM)","2020-08-17T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Finance - DOF","Closed","2016-11-17T00:00:00.000","2017-01-18T00:00:00.000",,,,,"DOF"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-17T00:00:00.000","2017-03-31T00:00:00.000","3067","Police Officer","2019-12-15T00:00:00.000",,"NYPD"
"Jurisdictional Issue",,"Department of Youth and Community Development - DYCD","Closed","2016-11-17T00:00:00.000","2016-11-17T00:00:00.000",,,,,"DYCD"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-17T00:00:00.000","2016-12-09T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-11-17T00:00:00.000","2017-04-10T00:00:00.000","6003","Emergency Medical Specialist - EMT","2020-02-24T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-17T00:00:00.000","2017-04-27T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2016-11-17T00:00:00.000",,"5524","Associate Project Manager (Promotion)",,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2016-11-17T00:00:00.000","2017-03-03T00:00:00.000","5708","Promotion to Maintenance Supervisor (Surface)",,,"DCAS"
"Jurisdictional Issue",,"Police Department - NYPD","Closed","2016-11-16T00:00:00.000","2016-11-17T00:00:00.000",,,,,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-16T00:00:00.000","2017-03-16T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-16T00:00:00.000","2017-03-29T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Jurisdictional Issue",,"Department of Citywide Administrative Services - DCAS","Closed","2016-11-16T00:00:00.000","2016-11-23T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-16T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2016-11-16T00:00:00.000","2017-02-21T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-16T00:00:00.000","2017-04-27T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-16T00:00:00.000",,"5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-11-16T00:00:00.000","2017-03-03T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Waiting for DQ",,"Taxi and Limousine Commission - TLC","Open","2016-11-15T00:00:00.000",,,,,,"TLC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-15T00:00:00.000","2017-03-22T00:00:00.000","4533","Police Officer","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-11-15T00:00:00.000","2016-11-16T00:00:00.000","6016","High Pressure Plant Teneder",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-14T00:00:00.000","2017-04-17T00:00:00.000","3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Jurisdictional Issue",,"Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2016-11-23T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2016-11-14T00:00:00.000",,"2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-01-24T00:00:00.000","5030","Exterminator","2020-06-15T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-14T00:00:00.000",,"6017","Management Auditor",,,"DCAS"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2016-11-14T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-04-24T00:00:00.000","6048","Civil Engineering Intern",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-14T00:00:00.000","2017-05-03T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-14T00:00:00.000",,"5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2016-12-27T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Open","2016-11-14T00:00:00.000",,"2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-14T00:00:00.000","2017-03-29T00:00:00.000","4321","School Safety Agent (SSA)","2020-04-27T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-04-24T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Jurisdictional Issue",,"Department of Citywide Administrative Services - DCAS","Closed","2016-11-11T00:00:00.000","2016-11-22T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-10T00:00:00.000",,"6021","Fire Protection Inspector",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-10T00:00:00.000","2017-03-29T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-10T00:00:00.000","2017-03-10T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-10T00:00:00.000",,"6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-10T00:00:00.000",,"6012","Auto Mechanic",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-10T00:00:00.000","2017-02-07T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-03-29T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2016-11-09T00:00:00.000",,"3313","Police Officer","2019-10-24T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-11-09T00:00:00.000",,"3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-11-09T00:00:00.000",,"3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-04-27T00:00:00.000","4300","Police Officer","2019-01-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-04-10T00:00:00.000","3318","Police Officer","2019-11-09T00:00:00.000",,"NYPD"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-11-09T00:00:00.000","2017-03-23T00:00:00.000","2000","Fire Fighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-03-16T00:00:00.000","2050","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-04-10T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-09T00:00:00.000",,"6012","Auto Mechanic",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-09T00:00:00.000",,"5044","Research Assistant",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-09T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-09T00:00:00.000",,"6018","Radio Repair Mechanic",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-09T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-11-09T00:00:00.000","2016-11-14T00:00:00.000","6017","Management Auditor",,,"DCAS"
"Section 76","Termination","Administration for Children's Services - ACS","Closed","2016-11-09T00:00:00.000","2017-03-31T00:00:00.000",,,,,"ACS"
"Section 50","Unauthorized Substance","Department of Sanitation - DSNY","Closed","2016-11-08T00:00:00.000","2016-11-08T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-08T00:00:00.000","2017-03-10T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-07T00:00:00.000","2016-12-20T00:00:00.000","1325","School Safety Agent","2018-01-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-07T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-07T00:00:00.000",,"6048","Civil Engineering Intern",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-07T00:00:00.000","2016-12-23T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-07T00:00:00.000","2017-03-27T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-11-07T00:00:00.000","2017-02-16T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Jurisdictional Issue",,"Human Resources Administration - HRA","Closed","2016-11-07T00:00:00.000","2016-11-21T00:00:00.000",,,,,"HRA"
"Waiting for DQ",,"Department of Transportation - DOT","Closed","2016-11-04T00:00:00.000","2016-11-21T00:00:00.000",,,,,"DOT"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-04T00:00:00.000","2017-03-22T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-04T00:00:00.000",,"6017","Management Auditor",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-04T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-11-04T00:00:00.000","2016-11-14T00:00:00.000","5516","Administrative Manager","2020-08-17T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-11-03T00:00:00.000","2016-11-21T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Department of Finance - DOF","Closed","2016-11-03T00:00:00.000","2016-11-21T00:00:00.000",,,,,"DOF"
"Section 50","Eligibility","Fire Department - FDNY","Open","2016-11-03T00:00:00.000",,"5501","Emergency Medical Specialist - Paramedic","2020-05-11T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-03T00:00:00.000",,"6048","Civil Enginneering Intern",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-03T00:00:00.000","2016-12-02T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-11-03T00:00:00.000",,"5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-03T00:00:00.000","2016-12-08T00:00:00.000","3333","Traffic Enforcement Agent","2017-03-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2016-11-02T00:00:00.000","2017-02-03T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-02T00:00:00.000","2017-04-24T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-02T00:00:00.000","2016-12-28T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-11-02T00:00:00.000",,"3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-02T00:00:00.000","2016-11-04T00:00:00.000","312","Police Officer","2016-06-30T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Open","2016-11-01T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-31T00:00:00.000","2017-03-22T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-10-31T00:00:00.000",,"3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-31T00:00:00.000",,"6048","Civil Engineering Intern",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-31T00:00:00.000",,"5014","Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2016-10-31T00:00:00.000",,"5516","Administrative Manager","2020-08-17T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-31T00:00:00.000","2017-03-27T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2016-10-31T00:00:00.000",,"5526","Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-31T00:00:00.000","2017-05-02T00:00:00.000","5045","Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-31T00:00:00.000","2017-01-19T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-31T00:00:00.000","2017-04-26T00:00:00.000","4309","Traffic Enforcement Agent","2018-02-12T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-10-31T00:00:00.000","2017-01-27T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-10-31T00:00:00.000","2017-03-03T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-28T00:00:00.000",,"6021","Fire Protection Inspector","2020-10-26T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2016-10-28T00:00:00.000",,"4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-10-28T00:00:00.000",,"3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-28T00:00:00.000",,"6055","Project Manager Intern",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-28T00:00:00.000","2017-04-24T00:00:00.000","6021","Fire Protection Inspector",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-28T00:00:00.000","2017-02-07T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-27T00:00:00.000","2017-03-01T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-10-27T00:00:00.000",,"3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-27T00:00:00.000",,"5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-27T00:00:00.000","2017-04-28T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-27T00:00:00.000",,"6012","Auto Mechanic",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2016-10-26T00:00:00.000",,"4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-10-18T00:00:00.000",,"2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Fire Department - FDNY","Closed","2016-10-26T00:00:00.000","2017-04-18T00:00:00.000","6004","Emergency Medical Specialist - Paramedic","2020-05-11T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-26T00:00:00.000","2016-12-05T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-26T00:00:00.000",,"6021","Fire Protection Inspector","2020-10-26T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-26T00:00:00.000","2017-03-13T00:00:00.000","6048","Civil Engineering Intern",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-25T00:00:00.000",,"6018","Radio Repair Mechanic",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-25T00:00:00.000","2017-04-24T00:00:00.000","6048","Civil Engineering Intern",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-25T00:00:00.000",,"6012","Auto Mechanic",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-24T00:00:00.000",,"5014","Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Open","2016-10-24T00:00:00.000",,"4327","Correction Officer","2019-11-05T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-24T00:00:00.000","2017-03-29T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-24T00:00:00.000","2017-03-29T00:00:00.000","5304","Traffic Enforcement Agent","2019-01-21T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2016-10-24T00:00:00.000",,"147","School Safety Agent",,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-24T00:00:00.000",,"6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2016-10-24T00:00:00.000","2017-05-02T00:00:00.000","4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-10-24T00:00:00.000","2017-03-13T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2016-10-24T00:00:00.000","2017-03-13T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Fire Department - FDNY","Closed","2016-10-24T00:00:00.000","2017-04-17T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-21T00:00:00.000","2017-03-01T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-21T00:00:00.000","2017-01-03T00:00:00.000","5013","Associate Project Manager",,,"DCAS"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-10-21T00:00:00.000","2017-03-29T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 76","Termination","Transit Authority - NYCTA","Closed","2016-10-21T00:00:00.000","2017-01-06T00:00:00.000",,,,,"NYCTA"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-21T00:00:00.000","2016-11-28T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-10-21T00:00:00.000","2017-02-14T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-21T00:00:00.000",,"6048","Civil Engineering Intern",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-10-21T00:00:00.000","2017-04-06T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-21T00:00:00.000","2016-10-27T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-21T00:00:00.000","2016-10-27T00:00:00.000","5517","Administrative Staff Analyst","2020-08-17T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-20T00:00:00.000","2016-11-17T00:00:00.000","6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-20T00:00:00.000","2016-11-21T00:00:00.000","3322","School Safety Agent (SSA)","2018-05-28T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-20T00:00:00.000","2016-11-17T00:00:00.000","5022","Education Officer",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-20T00:00:00.000","2017-03-10T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-20T00:00:00.000",,"6048","Civil Engineering Intern",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-19T00:00:00.000","2017-03-16T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-19T00:00:00.000","2017-03-01T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-10-19T00:00:00.000","2017-03-22T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-19T00:00:00.000","2017-03-29T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-19T00:00:00.000",,"6027","Climber and Pruner","2020-11-02T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2016-10-18T00:00:00.000","2017-03-06T00:00:00.000","5046","Taxi and Limousine Inspector","2020-01-20T00:00:00.000",,"DCAS"
